CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PVEM,PT,MC,NVA_ALIANZA,MORENA,PH,ES,PFD,PRI_PVEM,CAND_IND9,CAND_IND10,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
5,15,MEXICO,9,TEJUPILCO,123,LUVIANOS,4290,2,211,272,265,5,10,4,3,8,1,1,0,1,0,0,0,781,47,828,1148
5,15,MEXICO,9,TEJUPILCO,123,LUVIANOS,4296,1,8,68,45,1,1,0,0,0,0,0,0,0,0,0,0,123,4,127,164
5,15,MEXICO,9,TEJUPILCO,123,LUVIANOS,4301,1,82,248,178,3,1,0,3,1,1,2,0,3,0,0,0,522,15,537,695
5,15,MEXICO,9,TEJUPILCO,123,LUVIANOS,4302,1,59,103,170,1,2,0,2,0,1,0,0,1,0,0,0,339,9,348,489
5,15,MEXICO,9,TEJUPILCO,123,LUVIANOS,4306,1,31,43,85,2,2,0,0,0,0,0,0,0,0,0,0,163,2,165,233
5,15,MEXICO,9,TEJUPILCO,123,LUVIANOS,4317,1,49,110,100,1,0,0,0,0,0,0,0,0,0,0,0,260,6,266,351
5,15,MEXICO,9,TEJUPILCO,123,LUVIANOS,4318,2,215,271,290,1,1,0,1,0,1,1,0,0,0,0,0,781,23,804,965
5,15,MEXICO,9,TEJUPILCO,123,LUVIANOS,4320,1,34,18,44,0,1,0,0,0,0,0,0,0,0,0,0,97,0,97,142
5,15,MEXICO,9,TEJUPILCO,123,LUVIANOS,5929,1,102,121,149,0,3,0,3,1,0,2,0,1,0,0,0,382,20,402,551
5,15,MEXICO,9,TEJUPILCO,123,LUVIANOS,5930,1,5,45,44,0,0,0,0,0,0,0,0,0,0,0,0,94,3,97,131
5,15,MEXICO,10,VALLE DE BRAVO,7,AMANALCO,156,2,168,365,17,3,101,9,34,18,8,7,1,0,0,0,1,731,22,754,993
5,15,MEXICO,10,VALLE DE BRAVO,7,AMANALCO,157,2,66,321,33,4,177,2,9,3,0,1,0,3,0,0,1,619,15,635,865
5,15,MEXICO,10,VALLE DE BRAVO,7,AMANALCO,158,2,26,315,18,2,310,0,6,12,1,3,0,3,0,0,0,696,24,720,934
5,15,MEXICO,10,VALLE DE BRAVO,7,AMANALCO,159,1,22,406,15,2,58,3,3,0,2,0,0,3,0,0,0,514,5,519,664
5,15,MEXICO,10,VALLE DE BRAVO,7,AMANALCO,160,4,181,654,128,6,543,5,27,40,7,9,1,1,0,0,1,1602,63,1666,2433
5,15,MEXICO,10,VALLE DE BRAVO,7,AMANALCO,161,3,207,519,30,7,613,7,13,12,7,9,3,3,0,0,2,1430,40,1472,1945
5,15,MEXICO,10,VALLE DE BRAVO,7,AMANALCO,162,3,227,479,60,6,329,8,21,19,8,4,0,6,0,0,0,1167,29,1196,1648
5,15,MEXICO,10,VALLE DE BRAVO,7,AMANALCO,163,4,580,655,156,14,415,17,38,47,8,15,1,1,0,0,1,1947,29,1977,2662
5,15,MEXICO,10,VALLE DE BRAVO,7,AMANALCO,164,3,310,482,94,8,391,8,36,23,5,16,1,6,0,0,1,1380,50,1431,1912
5,15,MEXICO,10,VALLE DE BRAVO,7,AMANALCO,165,4,514,462,36,11,470,5,27,17,2,11,0,1,0,0,0,1556,54,1610,2087
5,15,MEXICO,10,VALLE DE BRAVO,111,VALLE DE BRAVO,5654,2,141,333,32,37,27,113,45,77,19,16,6,3,0,0,1,849,27,877,1401
5,15,MEXICO,10,VALLE DE BRAVO,111,VALLE DE BRAVO,5655,6,373,926,98,56,102,244,123,296,41,44,12,9,0,0,2,2324,93,2419,3905
5,15,MEXICO,10,VALLE DE BRAVO,111,VALLE DE BRAVO,5656,3,168,409,48,31,52,130,38,153,18,25,4,2,0,0,0,1078,44,1122,1856
5,15,MEXICO,10,VALLE DE BRAVO,111,VALLE DE BRAVO,5657,4,268,570,45,41,68,150,73,205,18,38,6,5,0,0,1,1487,54,1542,2298
5,15,MEXICO,10,VALLE DE BRAVO,111,VALLE DE BRAVO,5658,4,257,549,54,47,82,143,60,160,35,40,7,3,0,0,4,1437,52,1493,2431
5,15,MEXICO,10,VALLE DE BRAVO,111,VALLE DE BRAVO,5659,3,147,482,69,46,64,131,53,152,19,24,4,8,0,0,1,1199,57,1257,2033
5,15,MEXICO,10,VALLE DE BRAVO,111,VALLE DE BRAVO,5660,4,246,442,46,19,66,99,61,158,23,22,6,1,0,0,0,1189,53,1242,1119
5,15,MEXICO,10,VALLE DE BRAVO,111,VALLE DE BRAVO,5661,2,144,315,43,21,25,86,22,124,7,11,3,1,0,0,0,802,18,820,1300
5,15,MEXICO,10,VALLE DE BRAVO,111,VALLE DE BRAVO,5662,2,99,350,52,28,57,74,28,48,7,15,4,3,0,0,2,765,21,788,1263
5,15,MEXICO,10,VALLE DE BRAVO,111,VALLE DE BRAVO,5663,2,84,210,32,12,29,50,16,41,7,13,0,1,0,0,1,495,19,515,826
5,15,MEXICO,10,VALLE DE BRAVO,111,VALLE DE BRAVO,5664,2,84,318,63,17,44,71,16,44,10,8,1,2,0,0,0,678,25,703,1222
5,15,MEXICO,10,VALLE DE BRAVO,111,VALLE DE BRAVO,5665,1,50,184,22,6,21,30,29,39,6,4,1,2,0,0,0,394,13,407,657
5,15,MEXICO,10,VALLE DE BRAVO,111,VALLE DE BRAVO,5666,2,122,261,41,24,41,52,26,49,7,5,1,4,0,0,0,633,22,655,1115
5,15,MEXICO,10,VALLE DE BRAVO,111,VALLE DE BRAVO,5667,5,271,878,139,59,194,73,66,118,35,26,2,20,0,0,0,1881,64,1945,2687
5,15,MEXICO,10,VALLE DE BRAVO,111,VALLE DE BRAVO,5668,4,214,525,75,47,80,117,91,66,47,29,10,2,0,0,0,1303,56,1359,2278
5,15,MEXICO,10,VALLE DE BRAVO,111,VALLE DE BRAVO,5669,6,273,598,119,50,141,154,59,144,24,28,6,5,0,0,12,1601,46,1659,2767
5,15,MEXICO,10,VALLE DE BRAVO,111,VALLE DE BRAVO,5670,1,57,214,21,0,77,15,5,16,1,6,5,0,0,0,0,417,13,430,658
5,15,MEXICO,10,VALLE DE BRAVO,111,VALLE DE BRAVO,5671,2,46,423,27,23,71,46,7,17,5,5,0,5,0,0,0,675,19,694,967
5,15,MEXICO,10,VALLE DE BRAVO,111,VALLE DE BRAVO,5672,3,111,651,48,76,138,28,22,26,6,5,3,22,0,0,0,1136,35,1171,1829
5,15,MEXICO,10,VALLE DE BRAVO,111,VALLE DE BRAVO,5673,5,216,895,163,111,239,128,48,100,18,28,4,5,0,0,1,1955,84,2040,3349
5,15,MEXICO,10,VALLE DE BRAVO,111,VALLE DE BRAVO,5674,2,145,449,63,9,62,47,14,31,9,16,2,12,0,0,0,859,26,885,1477
5,15,MEXICO,10,VALLE DE BRAVO,111,VALLE DE BRAVO,5675,2,67,392,64,19,51,175,71,61,16,6,2,6,0,0,0,930,39,969,1444
5,15,MEXICO,10,VALLE DE BRAVO,111,VALLE DE BRAVO,5676,2,91,318,72,2,62,48,19,15,6,3,2,3,0,0,0,641,13,654,890
5,15,MEXICO,10,VALLE DE BRAVO,111,VALLE DE BRAVO,5677,3,249,473,107,12,161,162,56,54,12,9,1,2,0,0,0,1298,40,1338,2062
5,15,MEXICO,10,VALLE DE BRAVO,111,VALLE DE BRAVO,5678,2,101,319,81,22,122,49,27,16,11,10,1,2,0,0,2,761,31,794,1170
5,15,MEXICO,10,VALLE DE BRAVO,111,VALLE DE BRAVO,5679,2,188,360,41,14,73,73,45,29,8,11,4,4,0,0,0,850,20,870,1290
5,15,MEXICO,10,VALLE DE BRAVO,111,VALLE DE BRAVO,5680,3,243,404,72,6,120,112,55,46,16,21,2,3,0,0,0,1100,35,1135,1665
5,15,MEXICO,10,VALLE DE BRAVO,111,VALLE DE BRAVO,5681,3,193,414,61,17,87,150,43,43,10,7,4,0,0,0,0,1029,37,1066,1609
5,15,MEXICO,10,VALLE DE BRAVO,115,VILLA VICTORIA,5748,3,241,819,9,10,2,8,21,20,12,11,2,2,0,0,0,1157,25,1182,1538
5,15,MEXICO,10,VALLE DE BRAVO,115,VILLA VICTORIA,5749,2,181,598,23,9,4,5,8,28,5,7,1,3,0,0,1,872,16,889,1227
5,15,MEXICO,10,VALLE DE BRAVO,115,VILLA VICTORIA,5750,2,237,417,6,6,5,21,7,16,65,5,2,4,0,0,0,791,40,831,1429
5,15,MEXICO,10,VALLE DE BRAVO,115,VILLA VICTORIA,5751,4,686,819,5,20,15,3,12,14,16,9,0,17,0,0,0,1616,49,1665,2273
5,15,MEXICO,10,VALLE DE BRAVO,115,VILLA VICTORIA,5752,2,235,521,4,4,1,2,2,5,16,4,2,0,0,0,0,796,13,809,1099
5,15,MEXICO,10,VALLE DE BRAVO,115,VILLA VICTORIA,5753,2,128,552,5,1,1,3,1,4,38,2,1,1,0,0,0,737,10,747,1020
5,15,MEXICO,10,VALLE DE BRAVO,115,VILLA VICTORIA,5754,5,403,1462,50,16,13,8,14,33,38,12,0,8,0,0,1,2057,74,2132,3063
5,15,MEXICO,10,VALLE DE BRAVO,115,VILLA VICTORIA,5755,3,403,489,13,13,7,9,14,9,7,1,0,4,0,0,3,969,31,1003,1593
5,15,MEXICO,10,VALLE DE BRAVO,115,VILLA VICTORIA,5756,4,76,226,7,1,3,2,6,9,10,2,1,1,0,0,0,344,7,351,2410
5,15,MEXICO,10,VALLE DE BRAVO,115,VILLA VICTORIA,5757,1,142,243,5,8,4,9,4,11,25,2,1,1,0,0,0,455,18,473,691
5,15,MEXICO,10,VALLE DE BRAVO,115,VILLA VICTORIA,5758,1,143,266,3,5,5,3,7,2,3,3,0,1,0,0,0,441,8,449,594
5,15,MEXICO,10,VALLE DE BRAVO,115,VILLA VICTORIA,5759,2,343,459,5,3,4,0,6,5,2,6,0,3,0,0,0,836,16,852,1106
5,15,MEXICO,10,VALLE DE BRAVO,115,VILLA VICTORIA,5760,1,112,271,2,6,1,0,5,2,0,1,4,0,0,0,0,404,12,416,517
5,15,MEXICO,10,VALLE DE BRAVO,115,VILLA VICTORIA,5761,5,646,1355,13,18,9,1,8,6,18,3,2,18,0,0,1,2097,56,2154,3120
5,15,MEXICO,10,VALLE DE BRAVO,115,VILLA VICTORIA,5762,2,262,514,5,5,2,1,2,4,3,4,0,18,0,0,0,820,28,848,1106
5,15,MEXICO,10,VALLE DE BRAVO,115,VILLA VICTORIA,5763,4,597,912,18,16,10,4,15,15,76,10,5,8,0,0,0,1686,41,1727,2280
5,15,MEXICO,10,VALLE DE BRAVO,115,VILLA VICTORIA,5764,2,244,630,12,8,3,1,8,4,3,3,0,2,0,0,0,918,14,932,1134
5,15,MEXICO,10,VALLE DE BRAVO,115,VILLA VICTORIA,5765,2,177,504,1,0,1,4,3,3,3,2,0,4,0,0,0,702,10,712,935
5,15,MEXICO,10,VALLE DE BRAVO,115,VILLA VICTORIA,5766,4,632,1108,21,16,10,5,9,93,10,7,0,5,0,0,0,1916,39,1955,2539
5,15,MEXICO,10,VALLE DE BRAVO,115,VILLA VICTORIA,5767,2,277,641,13,13,5,4,17,9,21,11,6,4,0,0,0,1021,21,1042,1368
5,15,MEXICO,10,VALLE DE BRAVO,115,VILLA VICTORIA,5768,2,195,497,5,6,6,1,15,8,23,4,4,2,0,0,0,766,30,796,996
5,15,MEXICO,10,VALLE DE BRAVO,115,VILLA VICTORIA,5769,1,175,344,10,5,3,1,4,1,4,1,0,1,0,0,0,549,18,567,702
5,15,MEXICO,10,VALLE DE BRAVO,115,VILLA VICTORIA,5770,3,371,719,4,5,6,3,9,10,18,10,5,1,0,0,0,1161,14,1175,1437
5,15,MEXICO,10,VALLE DE BRAVO,115,VILLA VICTORIA,5771,2,276,645,11,16,11,3,10,10,44,14,2,5,0,0,0,1047,25,1072,1449
5,15,MEXICO,10,VALLE DE BRAVO,115,VILLA VICTORIA,5772,4,387,927,21,22,18,16,70,35,101,59,2,0,0,0,0,1658,40,1698,2362
5,15,MEXICO,10,VALLE DE BRAVO,115,VILLA VICTORIA,5773,3,233,792,11,19,7,2,13,12,25,5,1,5,0,0,0,1125,32,1157,1614
5,15,MEXICO,10,VALLE DE BRAVO,115,VILLA VICTORIA,5774,2,200,510,18,21,11,2,14,18,47,22,3,4,0,0,0,870,17,887,1434
5,15,MEXICO,10,VALLE DE BRAVO,115,VILLA VICTORIA,5775,2,347,639,5,6,7,2,21,7,2,8,1,3,0,0,1,1048,24,1073,1371
5,15,MEXICO,10,VALLE DE BRAVO,115,VILLA VICTORIA,5776,2,114,378,7,11,4,18,13,4,28,6,3,10,0,0,0,596,14,610,798
5,15,MEXICO,10,VALLE DE BRAVO,115,VILLA VICTORIA,5777,1,73,245,10,5,9,9,5,2,21,3,0,1,0,0,0,383,11,394,528
5,15,MEXICO,10,VALLE DE BRAVO,115,VILLA VICTORIA,5778,1,110,308,2,5,6,2,5,21,8,1,0,2,0,0,0,470,16,486,629
5,15,MEXICO,10,VALLE DE BRAVO,115,VILLA VICTORIA,5779,2,116,614,2,13,2,4,2,8,19,0,0,7,0,0,0,787,10,797,1077
5,15,MEXICO,10,VALLE DE BRAVO,115,VILLA VICTORIA,5780,4,455,703,11,16,9,4,15,15,27,5,1,8,0,0,0,1269,35,1304,1704
5,15,MEXICO,10,VALLE DE BRAVO,115,VILLA VICTORIA,5781,5,436,1305,7,10,8,7,6,14,69,6,6,14,0,0,1,1888,54,1943,2445
5,15,MEXICO,10,VALLE DE BRAVO,115,VILLA VICTORIA,5782,2,212,348,6,4,22,5,4,3,5,3,0,0,0,0,0,612,6,618,877
5,15,MEXICO,10,VALLE DE BRAVO,115,VILLA VICTORIA,5783,4,302,767,16,12,9,9,34,14,15,9,9,4,0,0,0,1200,35,1235,1509
5,15,MEXICO,10,VALLE DE BRAVO,115,VILLA VICTORIA,5784,3,410,747,8,8,2,0,7,5,4,6,2,6,0,0,0,1205,24,1229,1601
5,15,MEXICO,10,VALLE DE BRAVO,115,VILLA VICTORIA,5785,1,96,307,4,4,3,0,1,0,0,1,2,5,0,0,0,423,12,435,534
5,15,MEXICO,10,VALLE DE BRAVO,115,VILLA VICTORIA,5786,2,111,446,7,2,3,0,5,11,4,1,0,2,0,0,0,592,8,600,767
5,15,MEXICO,10,VALLE DE BRAVO,115,VILLA VICTORIA,5787,2,302,366,4,8,4,4,6,4,35,2,0,4,0,0,0,739,8,747,1022
5,15,MEXICO,10,VALLE DE BRAVO,115,VILLA VICTORIA,5788,1,180,283,3,1,1,1,3,2,5,0,0,1,0,0,0,480,8,488,663
5,15,MEXICO,10,VALLE DE BRAVO,115,VILLA VICTORIA,5789,2,229,353,4,4,1,0,2,0,2,1,0,3,0,0,0,599,14,613,768
5,15,MEXICO,10,VALLE DE BRAVO,115,VILLA VICTORIA,5790,2,146,460,10,9,6,3,10,14,1,4,0,8,0,0,0,671,23,694,922
5,15,MEXICO,11,SANTO TOM?S,33,DONATO GUERRA,1286,1,16,202,308,3,9,4,19,11,0,3,1,0,0,0,0,576,15,591,745
5,15,MEXICO,11,SANTO TOM?S,33,DONATO GUERRA,1287,2,66,266,365,1,5,0,14,8,0,2,1,0,0,0,1,728,29,758,979
5,15,MEXICO,11,SANTO TOM?S,33,DONATO GUERRA,1288,2,76,336,385,10,6,0,9,11,0,7,2,2,0,0,0,844,29,873,1132
5,15,MEXICO,11,SANTO TOM?S,33,DONATO GUERRA,1289,2,80,276,282,7,3,0,8,4,0,3,0,2,0,0,0,665,16,681,857
5,15,MEXICO,11,SANTO TOM?S,33,DONATO GUERRA,1290,4,168,565,935,6,7,3,29,10,0,6,1,1,0,0,0,1731,66,1797,2439
5,15,MEXICO,11,SANTO TOM?S,33,DONATO GUERRA,1291,1,22,140,169,2,4,1,7,27,0,1,1,0,0,0,0,374,12,386,478
5,15,MEXICO,11,SANTO TOM?S,33,DONATO GUERRA,1292,3,38,503,584,11,5,4,65,3,0,10,3,2,0,0,0,1228,30,1258,1548
5,15,MEXICO,11,SANTO TOM?S,33,DONATO GUERRA,1293,3,81,533,611,8,8,7,22,8,0,2,0,3,0,0,0,1283,41,1324,1636
5,15,MEXICO,11,SANTO TOM?S,33,DONATO GUERRA,1294,3,108,456,573,8,9,5,36,35,0,5,1,2,0,0,0,1238,39,1277,1656
5,15,MEXICO,11,SANTO TOM?S,33,DONATO GUERRA,1295,2,35,316,539,4,8,8,16,13,0,6,3,1,0,0,0,949,22,971,1183
5,15,MEXICO,11,SANTO TOM?S,33,DONATO GUERRA,1296,2,70,366,507,2,6,4,31,7,0,2,2,4,0,0,0,1001,28,1029,1296
5,15,MEXICO,11,SANTO TOM?S,33,DONATO GUERRA,1297,2,239,343,264,4,5,2,21,0,0,2,0,3,0,0,0,883,23,906,1158
5,15,MEXICO,11,SANTO TOM?S,33,DONATO GUERRA,1298,3,211,621,562,7,5,5,17,4,0,4,2,8,0,0,13,1446,56,1515,1901
5,15,MEXICO,11,SANTO TOM?S,33,DONATO GUERRA,1299,2,105,394,387,2,3,2,17,4,0,2,0,5,0,0,0,921,31,952,1218
5,15,MEXICO,11,SANTO TOM?S,33,DONATO GUERRA,1300,4,96,739,884,9,7,10,259,15,0,12,1,2,0,0,0,2034,65,2099,2592
5,15,MEXICO,11,SANTO TOM?S,33,DONATO GUERRA,1301,1,59,326,181,3,5,0,16,1,0,0,0,4,0,0,0,595,18,613,731
5,15,MEXICO,11,SANTO TOM?S,42,IXTAPAN DEL ORO,2183,2,220,331,267,5,4,5,18,10,0,2,2,2,0,0,0,866,21,887,1060
5,15,MEXICO,11,SANTO TOM?S,42,IXTAPAN DEL ORO,2184,3,543,402,265,5,2,0,9,8,0,0,1,5,0,0,0,1240,47,1287,1419
5,15,MEXICO,11,SANTO TOM?S,42,IXTAPAN DEL ORO,2185,1,225,158,92,3,1,1,6,3,0,0,0,1,0,0,0,490,20,510,634
5,15,MEXICO,11,SANTO TOM?S,42,IXTAPAN DEL ORO,2186,1,134,199,102,0,3,14,3,1,0,1,0,2,0,0,0,459,13,472,565
5,15,MEXICO,11,SANTO TOM?S,42,IXTAPAN DEL ORO,2187,2,415,397,107,9,4,1,10,1,0,1,0,4,0,0,0,949,13,962,1092
5,15,MEXICO,11,SANTO TOM?S,67,OTZOLOAPAN,3899,3,12,628,655,5,15,2,73,12,0,2,0,7,0,0,0,1411,24,1435,1696
5,15,MEXICO,11,SANTO TOM?S,67,OTZOLOAPAN,3900,2,1,247,168,0,4,2,15,7,0,3,0,0,0,0,0,447,9,456,525
5,15,MEXICO,11,SANTO TOM?S,67,OTZOLOAPAN,3901,1,9,354,149,2,0,0,26,4,0,0,0,0,0,0,0,544,10,554,711
5,15,MEXICO,11,SANTO TOM?S,67,OTZOLOAPAN,3902,4,12,406,424,2,5,8,18,9,0,1,0,0,0,0,0,885,6,891,990
5,15,MEXICO,11,SANTO TOM?S,79,SANTO TOM?S,4148,3,95,260,177,2,170,5,26,8,0,1,2,0,0,0,0,746,16,762,888
5,15,MEXICO,11,SANTO TOM?S,79,SANTO TOM?S,4149,2,94,252,157,4,94,1,17,14,0,0,0,0,0,0,0,633,12,645,816
5,15,MEXICO,11,SANTO TOM?S,79,SANTO TOM?S,4150,1,15,62,28,0,27,1,0,2,0,1,0,0,0,0,0,136,11,147,172
5,15,MEXICO,11,SANTO TOM?S,79,SANTO TOM?S,4151,3,203,499,355,5,204,9,24,14,0,2,2,0,0,0,0,1317,30,1347,1669
5,15,MEXICO,11,SANTO TOM?S,79,SANTO TOM?S,4152,1,1,83,70,0,32,0,3,1,0,0,1,0,0,0,0,191,4,195,245
5,15,MEXICO,11,SANTO TOM?S,79,SANTO TOM?S,4153,2,8,99,45,0,41,1,0,2,0,0,0,1,0,0,0,197,7,204,225
5,15,MEXICO,11,SANTO TOM?S,79,SANTO TOM?S,4154,2,14,82,59,1,65,0,10,0,0,0,0,0,0,0,0,231,3,234,296
5,15,MEXICO,11,SANTO TOM?S,79,SANTO TOM?S,4155,2,76,134,186,0,134,1,13,10,0,0,0,0,0,0,0,554,8,562,719
5,15,MEXICO,11,SANTO TOM?S,79,SANTO TOM?S,4156,1,9,67,25,1,48,0,9,3,0,0,0,0,0,0,0,162,2,164,195
5,15,MEXICO,11,SANTO TOM?S,79,SANTO TOM?S,4157,3,238,391,265,7,151,12,41,19,0,5,4,0,0,0,0,1133,19,1152,1691
5,15,MEXICO,11,SANTO TOM?S,112,VILLA DE ALLENDE,5682,3,42,421,603,15,22,0,80,15,0,4,3,1,0,0,0,1206,20,1226,1666
5,15,MEXICO,11,SANTO TOM?S,112,VILLA DE ALLENDE,5683,2,102,256,466,8,7,3,11,13,0,4,1,2,0,0,0,873,31,904,1344
5,15,MEXICO,11,SANTO TOM?S,112,VILLA DE ALLENDE,5684,2,84,191,344,5,12,8,12,5,0,8,2,6,0,0,0,677,33,710,1091
5,15,MEXICO,11,SANTO TOM?S,112,VILLA DE ALLENDE,5685,3,81,473,785,12,9,4,22,17,0,8,3,4,0,0,0,1418,41,1459,2035
5,15,MEXICO,11,SANTO TOM?S,112,VILLA DE ALLENDE,5686,1,10,153,113,0,2,2,5,3,0,1,0,0,0,0,0,289,14,303,395
5,15,MEXICO,11,SANTO TOM?S,112,VILLA DE ALLENDE,5687,2,25,219,451,4,10,1,38,4,0,2,2,12,0,0,0,768,36,804,1096
5,15,MEXICO,11,SANTO TOM?S,112,VILLA DE ALLENDE,5688,4,194,742,886,30,17,13,64,28,0,19,6,29,0,0,0,2028,117,2145,2935
5,15,MEXICO,11,SANTO TOM?S,112,VILLA DE ALLENDE,5689,2,41,328,368,9,11,3,12,11,0,9,2,12,0,0,0,806,48,854,1126
5,15,MEXICO,11,SANTO TOM?S,112,VILLA DE ALLENDE,5690,1,17,143,324,4,5,1,13,2,0,1,1,2,0,0,0,513,20,533,743
5,15,MEXICO,11,SANTO TOM?S,112,VILLA DE ALLENDE,5691,3,51,337,720,17,16,1,24,10,0,6,1,10,0,0,0,1193,62,1255,1853
5,15,MEXICO,11,SANTO TOM?S,112,VILLA DE ALLENDE,5692,4,70,538,826,9,12,0,39,9,0,4,3,18,0,0,0,1528,59,1587,2270
5,15,MEXICO,11,SANTO TOM?S,112,VILLA DE ALLENDE,5693,2,20,207,302,12,4,3,5,6,0,1,1,3,0,0,0,564,22,586,780
5,15,MEXICO,11,SANTO TOM?S,112,VILLA DE ALLENDE,5694,2,55,320,301,8,3,2,22,3,0,4,3,5,0,0,0,726,29,755,1011
5,15,MEXICO,11,SANTO TOM?S,112,VILLA DE ALLENDE,5695,3,51,499,495,19,7,9,15,8,0,1,1,12,0,0,0,1117,49,1166,1568
5,15,MEXICO,11,SANTO TOM?S,112,VILLA DE ALLENDE,5696,3,45,425,612,16,16,6,9,12,0,2,1,15,0,0,0,1159,36,1195,1541
5,15,MEXICO,11,SANTO TOM?S,112,VILLA DE ALLENDE,5697,4,92,572,834,17,15,5,9,19,0,13,2,12,0,0,0,1590,83,1673,2348
5,15,MEXICO,11,SANTO TOM?S,112,VILLA DE ALLENDE,5698,2,31,145,181,15,1,0,15,0,0,0,1,2,0,0,0,391,8,399,474
5,15,MEXICO,11,SANTO TOM?S,112,VILLA DE ALLENDE,5699,2,26,260,262,13,6,2,3,14,0,4,0,13,0,0,0,603,22,625,847
5,15,MEXICO,11,SANTO TOM?S,112,VILLA DE ALLENDE,5700,2,17,260,269,5,10,1,13,2,0,2,1,7,0,0,0,587,24,611,811
5,15,MEXICO,11,SANTO TOM?S,112,VILLA DE ALLENDE,5701,3,48,239,348,11,11,5,66,5,0,5,3,3,0,0,0,744,30,774,1123
5,15,MEXICO,11,SANTO TOM?S,112,VILLA DE ALLENDE,5702,1,22,83,119,5,9,0,5,2,0,0,1,3,0,0,0,249,4,253,380
5,15,MEXICO,11,SANTO TOM?S,112,VILLA DE ALLENDE,5703,4,251,545,790,31,17,9,26,25,0,18,4,26,0,0,0,1742,104,1846,2979
5,15,MEXICO,11,SANTO TOM?S,117,ZACAZONAPAN,5805,4,240,707,1077,1,17,4,14,18,0,4,0,5,0,0,0,2087,53,2140,2561
5,15,MEXICO,11,SANTO TOM?S,117,ZACAZONAPAN,5806,2,31,233,353,0,2,0,3,1,0,0,0,1,0,0,0,624,17,641,767
5,15,MEXICO,12,EL ORO,65,EL ORO,3863,1,229,153,8,6,4,2,57,26,3,7,2,0,0,0,1,497,11,509,721
5,15,MEXICO,12,EL ORO,65,EL ORO,3864,3,321,376,21,9,12,18,215,103,20,15,5,0,0,0,40,1115,0,1155,1776
5,15,MEXICO,12,EL ORO,65,EL ORO,3865,3,265,326,19,21,14,14,170,84,23,16,7,2,0,0,16,961,22,999,1325
5,15,MEXICO,12,EL ORO,65,EL ORO,3866,4,247,529,34,27,17,48,276,55,8,18,2,0,0,0,9,1261,30,1300,1973
5,15,MEXICO,12,EL ORO,65,EL ORO,3867,5,417,522,52,30,19,54,348,121,17,14,3,2,0,0,28,1599,27,1654,2689
5,15,MEXICO,12,EL ORO,65,EL ORO,3868,5,418,532,25,11,16,34,131,56,16,16,1,6,0,0,3,1262,20,1285,1902
5,15,MEXICO,12,EL ORO,65,EL ORO,3869,4,494,725,18,22,7,34,288,33,7,14,5,5,0,0,21,1652,30,1703,2572
5,15,MEXICO,12,EL ORO,65,EL ORO,3870,4,319,603,23,17,10,30,304,42,10,20,1,24,0,0,11,1403,48,1462,2325
5,15,MEXICO,12,EL ORO,65,EL ORO,3871,1,96,143,14,4,4,8,47,15,4,9,3,0,0,0,0,347,24,371,703
5,15,MEXICO,12,EL ORO,65,EL ORO,3872,1,69,114,18,5,3,17,41,11,5,2,0,1,0,0,0,286,26,312,516
5,15,MEXICO,12,EL ORO,65,EL ORO,3873,3,277,272,23,21,22,14,204,99,22,22,7,0,0,0,0,983,26,1009,1509
5,15,MEXICO,12,EL ORO,65,EL ORO,3874,3,317,328,38,13,13,27,248,66,5,6,4,5,0,0,0,1070,53,1123,1978
5,15,MEXICO,12,EL ORO,65,EL ORO,3875,3,232,455,13,19,10,85,136,20,6,10,1,1,0,0,0,988,35,1023,1653
5,15,MEXICO,12,EL ORO,65,EL ORO,3876,3,92,267,9,6,3,22,134,22,5,3,6,0,0,0,0,569,32,601,992
5,15,MEXICO,12,EL ORO,65,EL ORO,3877,3,263,260,14,12,13,19,156,42,12,8,1,1,0,0,0,801,29,830,1351
5,15,MEXICO,12,EL ORO,65,EL ORO,3878,1,44,86,1,3,3,2,18,8,2,3,0,2,0,0,1,172,5,178,264
5,15,MEXICO,12,EL ORO,65,EL ORO,3879,1,90,91,5,7,2,5,24,2,2,2,1,0,0,0,0,231,11,242,342
5,15,MEXICO,12,EL ORO,75,SAN FELIPE DEL PROGRESO,4026,6,927,884,40,26,20,31,111,81,32,66,24,8,0,0,3,2250,116,2369,3678
5,15,MEXICO,12,EL ORO,75,SAN FELIPE DEL PROGRESO,4032,1,31,149,4,2,0,4,4,3,2,2,1,1,0,0,0,203,15,218,341
5,15,MEXICO,12,EL ORO,75,SAN FELIPE DEL PROGRESO,4034,4,185,506,33,18,22,7,36,57,7,4,0,3,0,0,1,878,85,964,1628
5,15,MEXICO,12,EL ORO,75,SAN FELIPE DEL PROGRESO,4035,3,228,623,70,14,18,6,14,20,1,5,0,1,0,0,0,1000,33,1033,1908
5,15,MEXICO,12,EL ORO,75,SAN FELIPE DEL PROGRESO,4036,3,262,635,44,15,15,13,42,20,10,24,3,10,0,0,0,1093,60,1153,1941
5,15,MEXICO,12,EL ORO,75,SAN FELIPE DEL PROGRESO,4037,8,845,1248,83,38,47,26,121,63,27,79,11,9,0,0,1,2597,127,2725,4263
