Distrito,Municipio,Numero,Sección,Casilla,PAN,PRI,PRD,PFCRN,PT,NoReg,Nulos
6,URUAPAN,103,2195,C,66,43,91,3,8,0,8
6,URUAPAN,103,2196,B,73,74,132,4,10,0,2
6,URUAPAN,103,2197,B,65,34,101,0,8,0,0
6,URUAPAN,103,2197,C,65,42,98,3,6,0,0
6,URUAPAN,103,2198,B,95,69,103,3,6,0,6
6,URUAPAN,103,2198,C,102,58,93,7,9,0,7
6,URUAPAN,103,2199,B,143,68,61,0,5,0,4
6,URUAPAN,103,2199,C,125,68,71,1,3,0,2
6,URUAPAN,103,2200,B,135,77,106,3,8,0,1
6,URUAPAN,103,2200,C,119,71,85,4,8,1,11
6,URUAPAN,103,2201,B,,,,,,,
6,URUAPAN,103,2201,C,174,72,70,7,4,0,4
6,URUAPAN,103,2202,B,113,53,58,0,5,0,8
6,URUAPAN,103,2202,C,84,67,67,4,3,0,8
6,URUAPAN,103,2203,B,164,54,76,7,5,0,5
6,URUAPAN,103,2203,C,130,58,63,8,7,0,4
6,URUAPAN,103,2204,B,249,97,100,8,7,0,10
6,URUAPAN,103,2205,B,166,96,69,1,6,0,9
6,URUAPAN,103,2206,B,114,71,82,3,8,0,11
6,URUAPAN,103,2206,C,122,62,80,6,4,0,6
6,URUAPAN,103,2207,B,129,66,137,3,13,0,9
6,URUAPAN,103,2208,B,92,35,92,1,5,0,7
6,URUAPAN,103,2208,C,103,55,84,2,5,1,1
6,URUAPAN,103,2209,B,66,58,57,0,5,0,4
6,URUAPAN,103,2209,C,69,54,61,1,5,0,7
6,URUAPAN,103,2210,B,74,71,66,1,8,0,5
6,URUAPAN,103,2210,C,77,73,62,3,6,0,3
6,URUAPAN,103,2211,B,156,79,64,4,12,0,0
6,URUAPAN,103,2211,C,163,72,77,3,6,0,8
6,URUAPAN,103,2212,B,152,60,68,2,6,0,1
6,URUAPAN,103,2212,C,141,58,49,3,8,0,22
6,URUAPAN,103,2213,B,168,96,65,0,7,0,3
6,URUAPAN,103,2213,C,171,83,52,4,2,0,3
6,URUAPAN,103,2214,B,124,87,50,3,6,0,6
6,URUAPAN,103,2214,C,161,63,71,4,6,0,0
6,URUAPAN,103,2215,B,158,70,49,3,2,0,2
6,URUAPAN,103,2215,C,174,68,41,1,0,0,0
6,URUAPAN,103,2215,ES,,,,,,,
6,URUAPAN,103,2216,B,238,98,66,9,10,0,6
6,URUAPAN,103,2217,B,249,103,96,5,7,0,3
6,URUAPAN,103,2218,B,51,58,58,3,5,1,2
6,URUAPAN,103,2218,C,58,64,66,1,8,0,0
6,URUAPAN,103,2219,B,88,56,89,4,15,0,5
6,URUAPAN,103,2219,C,,,,,,,
6,URUAPAN,103,2220,B,,,,,,,
6,URUAPAN,103,2220,C,162,80,1,4,0,2,
6,URUAPAN,103,2221,B,253,119,59,9,8,0,9
6,URUAPAN,103,2222,B,144,66,36,6,8,0,3
6,URUAPAN,103,2222,C,141,39,44,2,4,0,4
6,URUAPAN,103,2223,B,219,91,99,2,7,0,6
6,URUAPAN,103,2224,B,136,66,54,2,3,0,5
6,URUAPAN,103,2224,C,150,36,58,3,4,0,6
6,URUAPAN,103,2225,B,141,87,89,13,14,1,7
6,URUAPAN,103,2226,B,173,79,89,1,11,0,9
6,URUAPAN,103,2226,C,160,90,99,2,6,0,6
6,URUAPAN,103,2227,B,144,68,88,2,8,0,2
6,URUAPAN,103,2227,C,112,53,79,9,11,0,6
6,URUAPAN,103,2228,B,93,59,48,2,9,0,4
6,URUAPAN,103,2228,C,112,53,62,4,9,0,3
6,URUAPAN,103,2229,B,131,68,73,5,7,0,4
6,URUAPAN,103,2229,C,131,69,74,5,2,0,8
6,URUAPAN,103,2230,B,136,86,120,14,12,0,0
6,URUAPAN,103,2231,B,75,71,75,5,5,0,4
6,URUAPAN,103,2231,C,81,61,70,2,7,0,5
6,URUAPAN,103,2232,B,81,61,75,3,10,0,7
6,URUAPAN,103,2232,C,88,78,68,9,8,0,6
6,URUAPAN,103,2233,B,118,84,138,6,12,0,5
6,URUAPAN,103,2234,B,96,72,98,6,10,0,0
6,URUAPAN,103,2234,C,96,64,82,4,5,0,7
6,URUAPAN,103,2235,B,62,59,80,2,9,0,7
6,URUAPAN,103,2235,C,64,51,74,4,6,0,6
6,URUAPAN,103,2236,B,145,71,37,3,4,0,2
6,URUAPAN,103,2236,C,149,60,62,2,3,0,1
6,URUAPAN,103,2237,B,189,67,38,2,11,0,8
6,URUAPAN,103,2238,B,150,87,67,7,5,0,7
6,URUAPAN,103,2238,C,145,71,60,3,2,0,0
6,URUAPAN,103,2239,B,200,104,70,0,7,0,4
6,URUAPAN,103,2239,C,182,121,74,1,7,0,1
6,URUAPAN,103,2240,B,156,61,43,5,3,0,0
6,URUAPAN,103,2240,C,146,79,51,1,5,0,3
6,URUAPAN,103,2241,B,134,66,50,2,4,0,5
6,URUAPAN,103,2241,C,120,65,48,1,6,0,3
6,URUAPAN,103,2242,B,243,110,61,10,2,0,5
6,URUAPAN,103,2243,B,105,67,64,5,7,0,11
6,URUAPAN,103,2243,C,117,61,90,3,4,0,10
6,URUAPAN,103,2244,B,81,63,45,4,6,0,7
6,URUAPAN,103,2244,C,86,62,64,3,13,0,3
6,URUAPAN,103,2245,B,94,61,155,0,9,0,7
6,URUAPAN,103,2246,B,93,56,147,6,7,0,13
6,URUAPAN,103,2247,B,146,80,62,4,7,0,0
6,URUAPAN,103,2248,B,137,74,105,8,9,0,9
6,URUAPAN,103,2249,B,79,60,61,0,6,1,4
6,URUAPAN,103,2249,C,98,62,49,2,5,0,6
6,URUAPAN,103,2250,B,62,44,77,1,5,0,9
6,URUAPAN,103,2250,C,94,42,86,1,6,0,4
6,URUAPAN,103,2251,B,86,63,62,0,15,0,9
6,URUAPAN,103,2251,C,97,63,57,2,10,0,10
6,URUAPAN,103,2252,B,195,94,78,3,19,0,0
6,URUAPAN,103,2253,B,131,72,57,3,10,0,0
6,URUAPAN,103,2253,C,143,75,37,3,3,0,0
6,URUAPAN,103,2254,B,78,50,58,5,15,0,4
6,URUAPAN,103,2254,C,69,39,66,4,12,0,9
6,URUAPAN,103,2255,B,205,70,52,3,5,0,2
6,URUAPAN,103,2255,C,204,88,59,2,9,0,188
6,URUAPAN,103,2256,B,183,97,74,3,6,0,12
6,URUAPAN,103,2256,C,174,100,65,5,4,1,11
6,URUAPAN,103,2257,B,230,108,76,9,6,0,5
6,URUAPAN,103,2258,B,238,117,87,5,4,0,6
6,URUAPAN,103,2259,B,183,81,56,1,6,0,3
6,URUAPAN,103,2259,C,181,85,46,4,7,0,11
6,URUAPAN,103,2260,B,88,46,106,2,5,0,5
6,URUAPAN,103,2260,C,90,62,93,1,8,2,4
6,URUAPAN,103,2261,B,60,47,61,4,12,0,0
6,URUAPAN,103,2261,C,,,,,,,
6,URUAPAN,103,2262,B,115,71,106,5,24,0,3
6,URUAPAN,103,2262,C,88,76,88,1,26,0,9
6,URUAPAN,103,2263,B,190,69,115,6,6,0,8
6,URUAPAN,103,2263,C,175,97,85,4,12,0,4
6,URUAPAN,103,2264,B,142,73,78,3,7,0,6
6,URUAPAN,103,2264,C,120,87,74,4,4,0,20
6,URUAPAN,103,2265,B,142,66,57,2,7,0,2
6,URUAPAN,103,2265,C,152,69,38,3,6,0,0
6,URUAPAN,103,2266,B,120,85,71,8,4,0,5
6,URUAPAN,103,2266,C,103,67,79,4,0,0,5
6,URUAPAN,103,2267,B,121,48,69,1,6,0,6
6,URUAPAN,103,2267,C,127,53,66,6,7,0,3
6,URUAPAN,103,2268,B,91,148,60,1,9,0,39
6,URUAPAN,103,2268,C,91,170,68,5,10,0,3
6,URUAPAN,103,2269,B,96,66,107,3,15,0,9
6,URUAPAN,103,2270,B,123,113,69,2,10,0,0
6,URUAPAN,103,2271,B,132,52,67,5,1,0,0
6,URUAPAN,103,2271,C,154,51,53,5,2,0,3
6,URUAPAN,103,2272,B,190,71,63,2,1,0,7
6,URUAPAN,103,2272,C,175,83,64,0,3,0,11
6,URUAPAN,103,2273,B,200,133,88,7,4,3,4
6,URUAPAN,103,2273,C,224,108,78,4,5,0,4
6,URUAPAN,103,2274,B,,,,,,,
6,URUAPAN,103,2274,C,126,45,72,4,17,0,4
6,URUAPAN,103,2275,B,100,54,77,3,9,0,12
6,URUAPAN,103,2275,C,125,63,77,3,8,0,10
6,URUAPAN,103,2276,B,102,48,93,1,15,0,4
6,URUAPAN,103,2276,C,105,50,70,3,17,0,4
6,URUAPAN,103,2277,B,97,43,54,3,6,0,6
6,URUAPAN,103,2277,C,81,54,37,2,12,0,5
6,URUAPAN,103,2278,B,118,117,75,9,11,0,10
6,URUAPAN,103,2279,B,110,42,65,2,8,0,0
6,URUAPAN,103,2280,B,,,,,,,
6,URUAPAN,103,2280,C,147,89,46,1,5,0,2
6,URUAPAN,103,2281,B,153,136,91,8,3,0,5
6,URUAPAN,103,2282,B,102,83,87,4,6,0,2
6,URUAPAN,103,2282,C,111,66,97,2,5,0,4
6,URUAPAN,103,2283,B,139,76,54,3,10,0,7
6,URUAPAN,103,2283,C,147,83,34,3,5,0,10
6,URUAPAN,103,2284,B,143,84,78,4,9,0,7
6,URUAPAN,103,2284,C,,,,,,,
6,URUAPAN,103,2285,B,158,76,98,3,7,0,3
6,URUAPAN,103,2285,C,179,73,66,4,6,0,4
6,URUAPAN,103,2286,B,182,105,83,6,14,0,3
6,URUAPAN,103,2286,C,187,81,81,6,7,0,6
6,URUAPAN,103,2287,B,126,115,57,3,5,0,6
6,URUAPAN,103,2287,C,136,101,68,3,6,0,4
6,URUAPAN,103,2288,B,116,100,66,2,6,0,0
6,URUAPAN,103,2288,C,88,81,70,3,7,0,5
6,URUAPAN,103,2289,B,75,54,54,2,4,0,10
6,URUAPAN,103,2289,C,71,67,51,3,2,0,12
6,URUAPAN,103,2290,B,126,83,74,1,4,0,8
6,URUAPAN,103,2290,C,104,71,85,6,3,0,5
6,URUAPAN,103,2291,B,132,83,46,4,10,0,0
6,URUAPAN,103,2291,C,93,82,57,1,9,0,6
6,URUAPAN,103,2292,B,111,43,74,1,4,0,4
6,URUAPAN,103,2292,C,127,65,56,1,3,0,2
6,URUAPAN,103,2293,B,111,110,56,3,7,0,7
6,URUAPAN,103,2293,C,95,104,71,1,10,0,9
6,URUAPAN,103,2294,B,86,91,60,7,8,0,3
6,URUAPAN,103,2295,B,26,51,94,3,12,0,16
6,URUAPAN,103,2295,C,36,54,122,1,11,4,11
6,URUAPAN,103,2296,B,46,58,207,3,30,0,10
6,URUAPAN,103,2297,B,58,44,100,0,3,0,7
6,URUAPAN,103,2297,C,51,50,120,1,5,0,8
6,URUAPAN,103,2298,B,89,99,169,2,9,0,14
6,URUAPAN,103,2299,B,28,39,11,0,1,0,9
6,URUAPAN,103,2299,C,15,31,71,1,0,0,5
6,URUAPAN,103,2300,B,40,21,69,0,1,1,26
6,URUAPAN,103,2300,C,52,32,75,2,3,0,17
6,URUAPAN,103,2301,B,34,87,50,0,1,0,7
6,URUAPAN,103,2302,B,14,67,98,2,0,0,2
6,URUAPAN,103,2303,B,52,103,266,0,0,0,9
6,URUAPAN,103,2304,B,51,58,303,1,6,0,7
6,URUAPAN,103,2305,B,31,73,74,1,10,0,0
6,URUAPAN,103,2305,C,35,85,63,1,5,0,0
6,URUAPAN,103,2306,B,44,45,81,3,2,0,0
6,URUAPAN,103,2307,B,38,35,46,0,2,0,0
6,URUAPAN,103,2308,B,97,105,51,1,5,0,22
6,URUAPAN,103,2309,B,72,106,98,7,11,0,11
6,URUAPAN,103,2310,B,81,66,77,0,2,0,0
6,URUAPAN,103,2310,EX,12,42,30,1,1,0,0
6,URUAPAN,103,2311,B,99,49,68,1,9,0,11
6,URUAPAN,103,2311,C,81,46,63,4,14,0,10
6,URUAPAN,103,2312,B,,,,,,,
6,URUAPAN,103,2312,EX,22,57,31,2,3,0,3
6,URUAPAN,103,2313,B,26,55,55,1,4,0,8
6,URUAPAN,103,2314,B,70,85,99,2,8,0,3
6,URUAPAN,103,2315,B,,,,,,,
6,URUAPAN,103,2316,B,5,84,19,0,0,0,0
6,URUAPAN,103,2316,EX,10,134,87,1,3,0,7
6,GABRIEL ZAMORA,33,467,B,16,150,153,0,0,0,6
6,GABRIEL ZAMORA,33,467,C,7,153,168,0,0,0,5
6,GABRIEL ZAMORA,33,468,B,1,77,66,0,0,0,4
6,GABRIEL ZAMORA,33,468,EX,8,60,66,1,1,0,1
6,GABRIEL ZAMORA,33,469,B,11,120,116,0,2,0,4
6,GABRIEL ZAMORA,33,469,C,11,130,126,0,0,0,2
6,GABRIEL ZAMORA,33,470,B,15,195,181,0,2,0,14
6,GABRIEL ZAMORA,33,471,B,9,143,140,0,0,0,2
6,GABRIEL ZAMORA,33,471,C,16,139,129,0,0,0,4
6,GABRIEL ZAMORA,33,472,B,8,185,125,1,1,0,3
6,GABRIEL ZAMORA,33,472,C,19,175,105,0,0,0,4
6,GABRIEL ZAMORA,33,473,B,17,124,147,0,0,0,10
6,GABRIEL ZAMORA,33,473,C,3,129,147,0,0,0,181
6,GABRIEL ZAMORA,33,474,B,5,119,171,1,0,0,5
6,GABRIEL ZAMORA,33,474,C,,,,,,,
6,GABRIEL ZAMORA,33,475,B,20,212,214,0,4,0,2
6,GABRIEL ZAMORA,33,476,B,14,114,240,0,0,0,7
6,GABRIEL ZAMORA,33,477,B,7,161,105,0,0,0,132
6,GABRIEL ZAMORA,33,477,C,5,145,115,0,0,0,3
6,GABRIEL ZAMORA,33,478,B,9,180,149,1,1,0,5
6,GABRIEL ZAMORA,33,479,B,0,123,16,0,0,0,0
6,NUEVO URECHO,60,1360,B,1,103,228,0,0,0,9
6,NUEVO URECHO,60,1360,C,6,121,202,0,0,0,0
6,NUEVO URECHO,60,1360,EX,0,64,159,0,0,0,0
6,NUEVO URECHO,60,1361,B,3,160,177,0,0,0,0
6,NUEVO URECHO,60,1362,B,0,178,127,0,0,,
6,NUEVO URECHO,60,1363,B,1,131,168,0,1,0,2
6,NUEVO URECHO,60,1364,B,0,86,104,0,1,0,0
6,NUEVO URECHO,60,1364,EXT,,,,,,0,0
6,NUEVO URECHO,60,1365,B,0,21,108,0,0,0,0
6,NUEVO URECHO,60,1366,B,0,23,77,0,0,0,0
6,NUEVO URECHO,60,1366,EXT,3,19,57,0,0,0,22
6,NUEVO URECHO,60,1367,B,0,66,83,1,0,0,0
6,NUEVO URECHO,60,1368,B,0,29,41,0,0,0,2
6,NUEVO PARANGARI,59,1349,B,,,,,,,
6,NUEVO PARANGARI,59,1350,B,,,,,,,
6,NUEVO PARANGARI,59,1350,C,,,,,,,
6,NUEVO PARANGARI,59,1351,B,,,,,,,
6,NUEVO PARANGARI,59,1351,C,,,,,,,
6,NUEVO PARANGARI,59,1352,B,,,,,,,
6,NUEVO PARANGARI,59,1352,C,,,,,,,
6,NUEVO PARANGARI,59,1353,B,,,,,,,
6,NUEVO PARANGARI,59,1353,C,,,,,,,
6,NUEVO PARANGARI,59,1354,B,,,,,,,
6,NUEVO PARANGARI,59,1354,C,,,,,,,
6,NUEVO PARANGARI,59,1355,B,,,,,,,
6,NUEVO PARANGARI,59,1356,B,,,,,,,
6,NUEVO PARANGARI,59,1356,C,,,,,,,
6,NUEVO PARANGARI,59,1357,B,,,,,,,
6,NUEVO PARANGARI,59,1358,B,,,,,,,
6,NUEVO PARANGARI,59,1359,B,,,,,,,
6,TARETAN,88,1950,B,62,97,68,25,0,0,2
6,TARETAN,88,1950,C,59,92,81,33,0,0,9
6,TARETAN,88,1951,B,82,98,133,24,1,0,7
6,TARETAN,88,1951,C,48,129,147,28,2,0,5
6,TARETAN,88,1952,B,67,174,138,15,0,0,8
6,TARETAN,88,1952,C,72,183,105,10,1,0,1
6,TARETAN,88,1953,B,40,213,69,23,0,0,2
6,TARETAN,88,1953,C,37,250,68,15,0,0,7
6,TARETAN,88,1954,B,11,129,118,77,6,0,49
6,TARETAN,88,1955,B,32,119,172,22,4,0,5
6,TARETAN,88,1955,C,15,111,177,15,3,0,5
6,TARETAN,88,1956,B,10,167,15,21,0,0,2
6,TARETAN,88,1956,EXT,4,96,25,55,0,0,3
6,TARETAN,88,1957,B,13,127,65,144,2,0,11
6,TARETAN,88,1958,B,5,25,18,43,0,0,8
6,ZIRACUARE,112,2570,B,34,216,56,1,68,0,7
6,ZIRACUARE,112,2570,C,34,244,52,1,30,0,2
6,ZIRACUARE,112,2571,B,47,201,91,0,112,0,10
6,ZIRACUARE,112,2572,B,17,161,230,0,170,0,21
6,ZIRACUARE,112,2572,C,7,122,224,3,207,0,14
6,ZIRACUARE,112,2573,B,16,71,219,1,14,0,6
6,ZIRACUARE,112,2573,C,,,,,,,
6,ZIRACUARE,112,2574,B,48,159,140,1,65,0,9
6,ZIRACUARE,112,2575,B,18,82,197,0,46,0,6
6,ZIRACUARE,112,2576,B,5,40,270,0,58,0,0
6,ZIRACUARE,112,2577,B,5,69,3,0,20,1,3
6,TINGAMBATO,91,1995,B,4,255,221,1,2,0,9
6,TINGAMBATO,91,1996,B,7,192,225,0,0,0,8
6,TINGAMBATO,91,1996,C,6,152,241,0,0,0,3
6,TINGAMBATO,91,1997,B,3,130,210,1,1,0,13
6,TINGAMBATO,91,1997,C,3,124,226,0,1,0,10
6,TINGAMBATO,91,1998,B,10,269,273,1,1,0,16
6,TINGAMBATO,91,1999,B,41,215,169,2,4,0,9
6,TINGAMBATO,91,2000,B,40,128,114,0,1,0,0
6,TINGAMBATO,91,2000,C,37,86,131,1,0,0,9
6,TINGAMBATO,91,2001,B,1,58,117,0,1,0,0
6,TINGAMBATO,91,2001,EX,0,39,63,0,1,0,0
7,ARIO DE R.,29,149,B,52,82,158,2,2,1,2
7,ARIO DE R.,29,149,C,,,,,,,
7,ARIO DE R.,29,150,B,,,,,,,
7,ARIO DE R.,29,151,B,,,,,,,
7,ARIO DE R.,29,151,C,,,,,,,
7,ARIO DE R.,29,152,B,,,,,,,
7,ARIO DE R.,29,153,B,107,134,212,0,0,0,7
7,ARIO DE R.,29,154,B,,,,,,,
7,ARIO DE R.,29,154,C,,,,,,,
7,ARIO DE R.,29,155,B,,,,,,,
7,ARIO DE R.,29,155,C,,,,,,,
7,ARIO DE R.,29,156,B,31,107,148,0,0,0,8
7,ARIO DE R.,29,156,C,,,,,,,
7,ARIO DE R.,29,157,B,,,,,,,
7,ARIO DE R.,29,158,B,,,,,,,
7,ARIO DE R.,29,159,B,,,,,,,
7,ARIO DE R.,29,159,C,,,,,,,
7,ARIO DE R.,29,160,B,,,,,,,
7,ARIO DE R.,29,160,C,,,,,,,
7,ARIO DE R.,29,161,B,,,,,,,
7,ARIO DE R.,29,161,C,,,,,,,
7,ARIO DE R.,29,162,B,,,,,,,
7,ARIO DE R.,29,163,B,,,,,,,
7,ARIO DE R.,29,164,B,,,,,,,
7,ARIO DE R.,29,165,B,,,,,,,
7,ARIO DE R.,29,166,B,,,,,,,
7,ARIO DE R.,29,167,B,,,,,,,
7,ARIO DE R.,29,168,B,,,,,,,
7,ARIO DE R.,29,169,B,,,,,,,
7,CHURUMUCO,29,420,B,0,196,179,0,0,0,12
7,CHURUMUCO,29,421,B,0,136,0,0,0,0,11
7,CHURUMUCO,29,421,C,0,136,18,0,0,0,5
7,CHURUMUCO,29,422,B,0,152,173,0,0,0,10
7,CHURUMUCO,29,422,C,0,153,142,0,0,0,23
7,CHURUMUCO,29,423,B,0,221,110,0,0,0,16
7,CHURUMUCO,29,424,B,0,163,129,0,0,0,11
7,CHURUMUCO,29,425,B,0,60,42,0,0,0,11
7,CHURUMUCO,29,426,B,0,128,125,0,0,0,19
7,CHURUMUCO,29,427,B,0,56,76,0,0,0,5
7,CHURUMUCO,29,427,EXT,0,39,45,0,0,0,3
7,CHURUMUCO,29,428,B,0,25,185,0,0,0,9
7,CHURUMUCO,29,429,B,0,108,289,0,0,0,14
7,CHURUMUCO,29,430,B,0,71,120,0,0,0,12
7,CHURUMUCO,29,431,B,,,,,,,
7,CHURUMUCO,29,432,B,0,89,70,0,0,0,10
7,CHURUMUCO,29,432,EXT,0,79,92,0,0,0,4
7,LA HUACANA,35,557,B,,,,,,,
7,LA HUACANA,35,557,C,,,,,,,
7,LA HUACANA,35,557,E,,,,,,,
7,LA HUACANA,35,558,B,,,,,,,
7,LA HUACANA,35,558,C,,,,,,,
7,LA HUACANA,35,559,B,,,,,,,
7,LA HUACANA,35,559,C,,,,,,,
7,LA HUACANA,35,560,B,,,,,,,
7,LA HUACANA,35,560,C,,,,,,,
7,LA HUACANA,35,561,B,,,,,,,
7,LA HUACANA,35,561,C,,,,,,,
7,LA HUACANA,35,562,B,,,,,,,
7,LA HUACANA,35,563,B,,,,,,,
7,LA HUACANA,35,564,B,,,,,,,
7,LA HUACANA,35,565,B,,,,,,,
7,LA HUACANA,35,566,B,,,,,,,
7,LA HUACANA,35,567,B,,,,,,,
7,LA HUACANA,35,568,B,,,,,,,
7,LA HUACANA,35,569,B,,,,,,,
7,LA HUACANA,35,570,B,,,,,,,
7,LA HUACANA,35,571,B,,,,,,,
7,LA HUACANA,35,572,B,,,,,,,
7,LA HUACANA,35,572,C,,,,,,,
7,LA HUACANA,35,573,B,,,,,,,
7,LA HUACANA,35,573,C,,,,,,,
7,LA HUACANA,35,574,B,,,,,,,
7,LA HUACANA,35,575,B,,,,,,,
7,LA HUACANA,35,576,B,,,,,,,
7,LA HUACANA,35,577,B,,,,,,,
7,LA HUACANA,35,578,B,,,,,,,
7,LA HUACANA,35,579,B,,,,,,,
7,LA HUACANA,35,2666,B,,,,,,,
7,LA HUACANA,35,2667,B,,,,,,,
7,LA HUACANA,35,2668,B,,,,,,,
7,LA HUACANA,35,2669,B,,,,,,,
7,LA HUACANA,35,2669,E,,,,,,,
7,LA HUACANA,35,2670,B,,,,,,,
7,TACAMBARO,83,1844,B,164,152,57,1,22,0,9
7,TACAMBARO,83,1845,B,146,107,35,0,19,0,8
7,TACAMBARO,83,1845,C,133,124,38,0,18,0,8
7,TACAMBARO,83,1846,B,166,156,46,1,30,0,12
7,TACAMBARO,83,1847,B,102,106,43,6,26,0,9
7,TACAMBARO,83,1847,C,70,116,48,4,18,0,11
7,TACAMBARO,83,1848,B,112,124,55,0,11,0,16
7,TACAMBARO,83,1848,C,102,109,65,0,12,0,10
7,TACAMBARO,83,1849,B,138,110,37,3,28,0,17
7,TACAMBARO,83,1849,C,116,129,41,1,21,0,0
7,TACAMBARO,83,1850,B,60,89,28,0,14,0,8
7,TACAMBARO,83,1850,ESP,,,,,,,
7,TACAMBARO,83,1851,B,103,125,39,5,14,0,12
7,TACAMBARO,83,1851,C,128,110,38,3,25,0,22
7,TACAMBARO,83,1852,B,74,94,37,3,23,0,16
7,TACAMBARO,83,1853,B,88,151,51,1,15,0,16
7,TACAMBARO,83,1853,C,77,141,55,4,24,2,21
7,TACAMBARO,83,1854,B,60,88,34,2,29,0,36
7,TACAMBARO,83,1854,C,57,78,52,2,26,0,9
7,TACAMBARO,83,1855,B,66,88,26,2,18,0,7
7,TACAMBARO,83,1855,C,52,97,43,0,22,0,5
7,TACAMBARO,83,1856,B,103,169,67,4,13,0,18
7,TACAMBARO,83,1856,C,76,179,95,0,6,0,17
7,TACAMBARO,83,1857,B,40,77,19,1,3,0,10
7,TACAMBARO,83,1858,B,22,56,39,2,6,0,5
7,TACAMBARO,83,1859,B,117,102,27,2,1,0,3
7,TACAMBARO,83,1859,C,113,98,27,1,6,0,8
7,TACAMBARO,83,1860,B,96,234,28,1,5,0,16
7,TACAMBARO,83,1861,B,112,97,21,0,4,0,0
7,TACAMBARO,83,1862,B,97,256,24,3,4,0,10
7,TACAMBARO,83,1863,B,163,171,50,1,9,0,0
7,TACAMBARO,83,1864,B,89,89,38,6,7,0,0
7,TACAMBARO,83,1864,C,69,104,44,1,9,0,13
7,TACAMBARO,83,1865,B,141,35,26,0,20,0,7
7,TACAMBARO,83,1866,B,157,89,49,2,2,0,8
7,TACAMBARO,83,1867,B,173,122,40,1,6,0,11
7,TACAMBARO,83,1867,C,169,158,45,0,7,0,11
7,TACAMBARO,83,1868,B,89,109,38,2,6,0,11
7,TACAMBARO,83,1868,C,90,99,33,0,2,0,11
7,TACAMBARO,83,1869,B,21,245,48,1,3,0,16
7,TACAMBARO,83,1870,B,63,208,85,6,8,0,10
7,TACAMBARO,83,1871,B,3,38,6,0,12,0,9
7,TACAMBARO,83,1872,B,28,162,48,5,2,0,0
7,TACAMBARO,83,1873,B,30,123,78,0,19,0,0
7,TACAMBARO,83,1873,C,38,122,65,1,8,0,14
7,TACAMBARO,83,1874,B,15,211,73,2,10,0,0
7,TACAMBARO,83,1875,B,43,204,38,2,6,0,15
7,TACAMBARO,83,1876,B,31,218,45,1,21,0,0
7,TACAMBARO,83,1876,C,29,224,41,2,26,0,8
7,TACAMBARO,83,1877,B,35,101,20,1,21,0,8
7,TACAMBARO,83,1877,C,39,111,15,3,19,0,7
7,TACAMBARO,83,1878,B,70,177,22,8,12,0,3
7,TACAMBARO,83,1879,B,32,127,27,0,9,0,0
7,TACAMBARO,83,1879,C,47,111,21,4,22,0,0
7,TACAMBARO,83,1880,B,135,175,54,1,32,0,0
7,TACAMBARO,83,1881,B,0,21,15,1,9,0,11
7,TURICATO,98,2075,B,0,56,161,0,0,0,0
7,TURICATO,98,2076,B,0,70,189,0,0,0,
7,TURICATO,98,2077,B,0,128,75,0,0,0,
7,TURICATO,98,2078,B,0,42,80,0,0,0,
7,TURICATO,98,2079,B,0,139,79,0,0,0,
7,TURICATO,98,2079,C,0,148,56,0,0,0,
7,TURICATO,98,2080,B,0,155,61,0,0,0,
7,TURICATO,98,2081,B,0,230,113,0,0,0,
7,TURICATO,98,2082,B,0,134,70,0,0,0,
7,TURICATO,98,2083,B,0,133,63,0,0,0,
7,TURICATO,98,2083,C,0,135,56,0,0,0,
7,TURICATO,98,2084,B,0,198,41,0,0,0,
7,TURICATO,98,2085,B,0,69,40,0,0,0,
7,TURICATO,98,2086,B,0,172,106,0,0,0,
7,TURICATO,98,2086,C,0,189,79,0,0,0,
7,TURICATO,98,2087,B,0,311,0,0,0,0,
7,TURICATO,98,2088,B,0,396,4,0,0,0,
7,TURICATO,98,2089,B,0,275,3,0,0,0,
7,TURICATO,98,2090,B,0,28,95,0,0,0,
7,TURICATO,98,2091,B,0,193,54,0,0,0,
7,TURICATO,98,2092,B,0,126,74,0,0,0,
7,TURICATO,98,2093,B,0,70,120,0,0,0,
7,TURICATO,98,2094,B,0,62,51,0,0,0,
7,TURICATO,98,2095,B,0,35,55,0,0,0,
7,TURICATO,98,2096,B,0,46,104,0,0,0,
7,TURICATO,98,2096,C,0,47,107,0,0,0,
7,TURICATO,98,2097,B,0,63,197,0,0,0,
7,TURICATO,98,2098,B,0,16,117,0,0,0,
7,TURICATO,98,2099,B,0,0,353,0,0,0,
7,TURICATO,98,2100,B,0,2,27,0,0,0,
7,TURICATO,98,2101,B,0,2,47,0,0,0,
7,TURICATO,98,2102,B,0,190,62,0,0,0,
7,TURICATO,98,2103,B,0,14,20,0,0,0,
7,TURICATO,98,2104,B,0,82,63,0,0,0,
7,TURICATO,98,2105,B,0,10,55,0,0,0,
7,TURICATO,98,2106,B,0,3,15,0,0,0,
7,TURICATO,98,2107,B,0,46,33,0,0,0,
7,TURICATO,98,2108,B,0,17,9,0,0,0,
7,TURICATO,98,2109,B,0,2,225,0,0,0,
7,TURICATO,98,2110,B,0,13,157,0,0,0,
7,TURICATO,98,2111,B,0,5,120,0,0,0,
7,TURICATO,98,2112,B,0,0,80,0,0,0,
8,ZITACUARO,113,2578,B,218,118,54,1,4,0,8
8,ZITACUARO,113,2579,B,200,141,22,0,4,0,11
