CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLA,PAN,PRI,PVEM,NVA_ALIANZA,PRI_PVEM,PRI_NVA_ALIANZA,PVEM_NVA_ALIANZA,PRI_PVEM_NVA_ALIANZA,PRD,PT,MC,PSD,MORENA,ES,PH,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TEPJF,OBSERVACIONES,RUTA_ACTA
,17,MORELOS,8,TETECALA ,15,MIACATLAN,0565,C02,5,156,13,3,,,,,154,73,20,0,4,1,5,0,434,22,456,683,ACTA LEVANTADA EN CONSEJO,,,
,17,MORELOS,8,TETECALA ,15,MIACATLAN,0566,B,5,199,15,2,,,,,137,59,8,3,2,3,3,0,436,17,453,557,ACTA CASILLA,,,
,17,MORELOS,8,TETECALA ,15,MIACATLAN,0567,B,3,152,30,1,,,,,128,92,7,1,3,0,2,1,419,19,439,628,ACTA LEVANTADA EN CONSEJO,,,
,17,MORELOS,8,TETECALA ,15,MIACATLAN,0567,C01,6,179,41,4,,,,,126,67,11,2,2,1,1,0,440,19,459,627,ACTA CASILLA,,,
,17,MORELOS,8,TETECALA ,15,MIACATLAN,0568,B,5,127,10,7,,,,,105,76,13,2,3,2,2,0,352,22,374,536,ACTA CASILLA,,,
,17,MORELOS,8,TETECALA ,15,MIACATLAN,0568,C01,11,147,10,9,,,,,65,78,11,5,5,2,2,0,345,29,374,536,ACTA LEVANTADA EN CONSEJO,,,
,17,MORELOS,8,TETECALA ,15,MIACATLAN,0568,C02,6,122,8,10,,,,,81,79,15,2,0,1,2,0,326,28,354,536,ACTA CASILLA,,,
,17,MORELOS,8,TETECALA ,21,TETECALA ,0689,B,30,173,13,3,,,,,85,19,32,7,5,5,1,0,373,12,385,509,ACTA CASILLA,,,
,17,MORELOS,8,TETECALA ,21,TETECALA ,0689,C01,18,139,24,6,,,,,105,20,49,4,5,1,2,0,373,9,382,509,ACTA CASILLA,,,
,17,MORELOS,8,TETECALA ,21,TETECALA ,0689,C02,27,152,19,2,,,,,78,14,27,2,6,2,3,0,332,13,345,508,ACTA CASILLA,,,
,17,MORELOS,8,TETECALA ,21,TETECALA ,0690,B,35,126,22,14,,,,,102,10,37,2,6,6,2,0,362,20,382,514,ACTA CASILLA,,,
,17,MORELOS,8,TETECALA ,21,TETECALA ,0690,C01,41,158,27,14,,,,,100,6,20,6,7,3,1,0,383,19,402,514,ACTA CASILLA,,,
,17,MORELOS,8,TETECALA ,21,TETECALA ,0690,C02,50,131,19,9,,,,,106,8,25,4,6,2,3,0,363,12,375,514,ACTA CASILLA,,,
,17,MORELOS,8,TETECALA ,21,TETECALA ,0691,B,23,145,29,4,,,,,124,28,35,8,12,1,3,0,412,25,437,597,ACTA LEVANTADA EN CONSEJO,,,
,17,MORELOS,8,TETECALA ,21,TETECALA ,0691,C01,27,161,36,5,,,,,123,21,41,9,9,3,1,0,436,13,449,596,ACTA CASILLA,,,
,17,MORELOS,8,TETECALA ,21,TETECALA ,0692,B,11,46,10,3,,,,,72,6,15,3,4,0,1,0,171,5,176,214,ACTA CASILLA,,,
,17,MORELOS,8,TETECALA ,21,TETECALA ,0692,E01,12,118,23,11,,,,,168,25,59,6,4,5,2,0,433,29,462,583,ACTA CASILLA,,,
,17,MORELOS,8,TETECALA ,21,TETECALA ,0693,B,13,127,41,2,,,,,137,19,101,4,7,3,5,0,459,27,486,648,ACTA CASILLA,,,
,17,MORELOS,8,TETECALA ,21,TETECALA ,0694,B,10,59,21,3,,,,,35,4,15,9,4,9,2,0,171,8,179,258,ACTA CASILLA,,,
,17,MORELOS,8,TETECALA ,28,XOCHITEPEC,0776,B,9,75,29,15,,,,,122,5,21,3,5,6,1,0,291,14,305,608,ACTA CASILLA,,,
,17,MORELOS,8,TETECALA ,28,XOCHITEPEC,0776,C01,8,75,26,15,,,,,104,5,28,3,8,13,2,0,287,16,303,608,ACTA CASILLA,,,
,17,MORELOS,8,TETECALA ,28,XOCHITEPEC,0776,C02,6,65,26,10,,,,,114,5,39,6,14,12,5,0,302,15,317,608,ACTA CASILLA,,,
,17,MORELOS,8,TETECALA ,28,XOCHITEPEC,0777,B,7,106,13,12,,,,,120,1,48,3,11,13,8,0,342,11,353,681,ACTA CASILLA,,,
,17,MORELOS,8,TETECALA ,28,XOCHITEPEC,0777,C01,14,107,13,11,,,,,90,8,38,2,5,18,4,0,310,19,329,681,ACTA CASILLA,,,
,17,MORELOS,8,TETECALA ,28,XOCHITEPEC,0777,C02,16,89,14,11,,,,,113,5,43,4,12,14,4,0,325,12,337,681,ACTA CASILLA,,,
,17,MORELOS,8,TETECALA ,28,XOCHITEPEC,0777,C03,13,105,14,6,,,,,109,3,26,3,8,10,3,0,300,16,316,680,ACTA CASILLA,,,
,17,MORELOS,8,TETECALA ,28,XOCHITEPEC,0777,C04,14,113,13,9,,,,,100,9,36,4,13,25,2,0,338,10,348,680,ACTA CASILLA,,,
,17,MORELOS,8,TETECALA ,28,XOCHITEPEC,0777,C05,6,105,8,11,,,,,121,2,53,4,12,16,3,0,341,24,365,680,ACTA CASILLA,,,
,17,MORELOS,8,TETECALA ,28,XOCHITEPEC,0778,B,11,93,36,10,,,,,68,2,25,4,5,15,3,0,272,9,281,547,ACTA CASILLA,,,
,17,MORELOS,8,TETECALA ,28,XOCHITEPEC,0778,C01,17,112,22,18,,,,,78,2,19,1,8,18,2,0,297,16,313,547,ACTA CASILLA,,,
,17,MORELOS,8,TETECALA ,28,XOCHITEPEC,0778,C02,14,118,28,18,,,,,68,3,25,4,9,17,0,0,304,22,326,547,ACTA CASILLA,,,
,17,MORELOS,8,TETECALA ,28,XOCHITEPEC,0778,E01,12,90,29,1,,,,,43,2,25,1,11,9,3,0,226,5,231,500,ACTA CASILLA,,,
,17,MORELOS,8,TETECALA ,28,XOCHITEPEC,0779,B,14,168,43,23,,,,,79,1,26,5,6,12,6,0,383,20,403,662,ACTA CASILLA,,,
,17,MORELOS,8,TETECALA ,28,XOCHITEPEC,0779,C01,18,177,36,16,,,,,73,4,26,5,9,10,3,0,377,17,394,662,ACTA CASILLA,,,
,17,MORELOS,8,TETECALA ,28,XOCHITEPEC,0780,B,15,169,29,23,,,,,107,4,23,2,7,9,5,0,393,16,409,681,ACTA LEVANTADA EN CONSEJO,,,
,17,MORELOS,8,TETECALA ,28,XOCHITEPEC,0780,C01,25,195,22,28,,,,,90,3,25,5,7,12,2,1,414,4,419,680,ACTA CASILLA,,,
,17,MORELOS,8,TETECALA ,28,XOCHITEPEC,0781,B,15,174,25,22,,,,,49,3,20,3,12,13,2,1,338,9,348,523,ACTA CASILLA,,,
,17,MORELOS,8,TETECALA ,28,XOCHITEPEC,0781,C01,6,189,15,34,,,,,33,2,19,4,8,9,0,0,319,15,334,523,ACTA CASILLA,,,
,17,MORELOS,8,TETECALA ,28,XOCHITEPEC,0781,C02,10,155,19,18,,,,,64,3,24,5,11,8,3,0,320,10,330,522,ACTA CASILLA,,,
,17,MORELOS,8,TETECALA ,28,XOCHITEPEC,0782,B,12,229,24,37,,,,,49,2,38,1,15,9,4,0,420,21,441,606,ACTA CASILLA,,,
,17,MORELOS,8,TETECALA ,28,XOCHITEPEC,0782,C01,24,206,18,15,,,,,59,1,40,1,14,15,5,2,398,6,406,605,ACTA CASILLA,,,
,17,MORELOS,8,TETECALA ,28,XOCHITEPEC,0782,SMR01,0,8,2,2,,,,,5,0,2,2,4,2,1,1,28,0,29,0,ACTA CASILLA,,,
,17,MORELOS,8,TETECALA ,28,XOCHITEPEC,0782,SRP01,0,8,2,2,,,,,5,0,2,2,4,2,1,1,28,0,29,0,ACTA CASILLA,,,
,17,MORELOS,8,TETECALA ,28,XOCHITEPEC,0783,B,16,180,27,20,,,,,69,3,74,4,23,17,7,2,440,13,455,718,ACTA CASILLA,,,
,17,MORELOS,8,TETECALA ,28,XOCHITEPEC,0783,C01,23,158,18,26,,,,,83,2,44,6,19,11,9,4,399,18,421,718,ACTA CASILLA,,,
,17,MORELOS,8,TETECALA ,28,XOCHITEPEC,0783,C02,11,145,27,40,,,,,70,1,52,6,19,13,4,0,388,21,409,718,ACTA CASILLA,,,
,17,MORELOS,8,TETECALA ,28,XOCHITEPEC,0783,E01,15,37,28,15,,,,,30,2,25,2,24,18,4,0,200,14,214,526,ACTA CASILLA,,,
,17,MORELOS,8,TETECALA ,28,XOCHITEPEC,0783,E01C01,11,43,36,18,,,,,38,5,35,4,18,13,4,0,225,8,233,526,ACTA CASILLA,,,
,17,MORELOS,8,TETECALA ,28,XOCHITEPEC,0783,E01C02,11,37,36,19,,,,,31,5,30,3,15,9,2,0,198,11,209,526,ACTA CASILLA,,,
,17,MORELOS,8,TETECALA ,28,XOCHITEPEC,0784,B,9,122,15,3,,,,,107,2,30,4,19,12,5,0,328,15,343,663,ACTA CASILLA,,,
,17,MORELOS,8,TETECALA ,28,XOCHITEPEC,0784,C01,15,116,19,6,,,,,103,3,21,4,6,6,2,0,301,12,313,663,ACTA CASILLA,,,
,17,MORELOS,8,TETECALA ,28,XOCHITEPEC,0784,C02,4,100,15,10,,,,,121,3,25,6,7,7,5,0,303,16,319,663,ACTA CASILLA,,,
,17,MORELOS,8,TETECALA ,28,XOCHITEPEC,0784,C03,5,111,19,4,,,,,122,3,22,2,10,4,2,0,304,11,315,662,ACTA CASILLA,,,
,17,MORELOS,8,TETECALA ,28,XOCHITEPEC,0785,B,4,72,6,3,,,,,98,3,20,2,9,9,6,0,232,10,242,502,ACTA CASILLA,,,
,17,MORELOS,8,TETECALA ,28,XOCHITEPEC,0785,C01,6,77,10,1,,,,,100,4,36,5,9,9,3,0,260,9,269,502,ACTA CASILLA,,,
,17,MORELOS,8,TETECALA ,28,XOCHITEPEC,0786,B,13,161,14,11,,,,,79,4,43,5,8,8,3,0,349,15,364,629,ACTA CASILLA,,,
,17,MORELOS,8,TETECALA ,28,XOCHITEPEC,0786,C01,15,159,20,10,,,,,91,1,40,0,17,10,8,0,371,15,386,628,ACTA CASILLA,,,
,17,MORELOS,8,TETECALA ,28,XOCHITEPEC,0787,B,23,155,19,13,,,,,98,3,49,4,6,19,3,0,392,13,405,711,ACTA CASILLA,,,
,17,MORELOS,8,TETECALA ,28,XOCHITEPEC,0787,C01,22,141,18,18,,,,,109,5,36,8,19,22,4,0,402,18,420,711,ACTA CASILLA,,,
,17,MORELOS,8,TETECALA ,28,XOCHITEPEC,0787,C02,21,165,23,25,,,,,80,3,42,5,9,21,8,0,402,14,416,710,ACTA LEVANTADA EN CONSEJO,,,
,17,MORELOS,8,TETECALA ,28,XOCHITEPEC,0788,B,9,192,13,42,,,,,70,2,71,7,18,13,6,0,443,14,457,702,ACTA CASILLA,,,
,17,MORELOS,8,TETECALA ,28,XOCHITEPEC,0788,C01,11,164,46,37,,,,,80,3,50,6,16,13,5,1,431,28,460,702,ACTA LEVANTADA EN CONSEJO,,,
,17,MORELOS,8,TETECALA ,28,XOCHITEPEC,0789,B,19,86,16,14,,,,,39,4,29,3,12,10,1,0,233,16,249,451,ACTA CASILLA,,,
,17,MORELOS,8,TETECALA ,28,XOCHITEPEC,0789,C01,7,102,7,16,,,,,43,1,37,4,10,8,4,0,239,11,250,451,ACTA CASILLA,,,
,17,MORELOS,8,TETECALA ,28,XOCHITEPEC,0790,B,17,140,22,25,,,,,40,2,39,12,13,14,3,0,327,7,334,527,ACTA CASILLA,,,
,17,MORELOS,8,TETECALA ,28,XOCHITEPEC,0790,C01,22,123,15,8,,,,,57,4,46,5,16,7,4,0,307,15,322,527,ACTA CASILLA,,,
,17,MORELOS,8,TETECALA ,28,XOCHITEPEC,0790,C02,11,125,15,10,,,,,62,2,36,8,11,7,3,0,290,0,290,526,ACTA CASILLA,,,
,17,MORELOS,8,TETECALA ,28,XOCHITEPEC,0791,B,18,122,23,10,,,,,83,5,75,5,8,12,0,0,361,22,383,718,ACTA CASILLA,,,
,17,MORELOS,8,TETECALA ,28,XOCHITEPEC,0791,C01,21,144,24,11,,,,,82,4,72,13,12,7,2,0,392,8,400,718,ACTA CASILLA,,,
,17,MORELOS,8,TETECALA ,28,XOCHITEPEC,0791,C02,37,127,17,7,,,,,87,2,80,14,9,7,2,0,389,18,407,718,ACTA LEVANTADA EN CONSEJO,,,
,17,MORELOS,8,TETECALA ,28,XOCHITEPEC,0791,C03,39,123,18,13,,,,,78,4,91,6,11,6,5,1,394,17,412,717,ACTA CASILLA,,,
,17,MORELOS,8,TETECALA ,28,XOCHITEPEC,0792,B,30,102,12,18,,,,,74,3,78,8,3,4,1,1,333,9,343,546,ACTA CASILLA,,,
,17,MORELOS,8,TETECALA ,28,XOCHITEPEC,0792,C01,31,104,12,8,,,,,95,1,77,2,11,7,2,0,350,7,357,545,ACTA LEVANTADA EN CONSEJO,,,
,17,MORELOS,8,TETECALA ,28,XOCHITEPEC,0792,C02,31,122,28,12,,,,,51,0,83,1,0,7,1,0,336,10,346,545,ACTA CASILLA,,,
,17,MORELOS,8,TETECALA ,28,XOCHITEPEC,0793,B,6,91,7,4,,,,,130,4,74,2,3,6,3,0,330,13,343,539,ACTA CASILLA,,,
,17,MORELOS,8,TETECALA ,28,XOCHITEPEC,0793,C01,9,61,9,5,,,,,164,3,58,3,5,8,2,1,327,13,341,538,ACTA CASILLA,,,
,17,MORELOS,8,TETECALA ,28,XOCHITEPEC,0794,B,15,93,7,13,,,,,109,1,62,4,8,18,6,0,336,7,343,632,ACTA CASILLA,,,
,17,MORELOS,8,TETECALA ,28,XOCHITEPEC,0794,C01,15,120,10,11,,,,,105,5,67,1,12,13,3,0,362,16,378,632,ACTA CASILLA,,,
,17,MORELOS,8,TETECALA ,28,XOCHITEPEC,0794,C02,18,144,4,7,,,,,83,4,74,3,6,16,2,0,361,18,379,632,ACTA CASILLA,,,
,17,MORELOS,8,TETECALA ,28,XOCHITEPEC,0794,C03,20,96,8,10,,,,,95,6,81,2,6,13,6,2,343,20,365,632,ACTA CASILLA,,,
,17,MORELOS,8,TETECALA ,28,XOCHITEPEC,0794,C04,21,93,8,11,,,,,86,4,74,0,7,9,7,0,320,14,334,631,ACTA CASILLA,,,
,17,MORELOS,8,TETECALA ,28,XOCHITEPEC,0795,B,7,171,9,13,,,,,116,3,94,6,17,8,5,0,449,23,472,723,ACTA CASILLA,,,
,17,MORELOS,8,TETECALA ,28,XOCHITEPEC,0795,C01,14,140,16,13,,,,,146,6,84,4,12,13,8,0,456,10,466,723,ACTA CASILLA,,,
,17,MORELOS,8,TETECALA ,28,XOCHITEPEC,0795,C02,9,171,7,13,,,,,128,3,74,2,12,21,6,0,446,17,463,722,ACTA CASILLA,,,
,17,MORELOS,8,TETECALA ,28,XOCHITEPEC,0796,B,18,143,7,8,,,,,81,5,74,1,18,7,5,0,367,13,380,708,ACTA CASILLA,,,
,17,MORELOS,8,TETECALA ,28,XOCHITEPEC,0796,C01,9,152,11,13,,,,,78,5,90,1,12,16,6,0,393,17,410,707,ACTA CASILLA,,,
,17,MORELOS,8,TETECALA ,28,XOCHITEPEC,0796,C02,14,132,11,14,,,,,96,6,74,4,16,9,2,2,378,6,386,707,ACTA CASILLA,,,
,17,MORELOS,8,TETECALA ,28,XOCHITEPEC,0797,B,11,144,12,3,,,,,130,6,37,4,6,1,3,1,357,15,373,668,ACTA LEVANTADA EN CONSEJO,,,
,17,MORELOS,8,TETECALA ,28,XOCHITEPEC,0797,C01,10,171,6,4,,,,,92,4,29,6,8,9,6,0,345,8,353,668,ACTA CASILLA,,,
,17,MORELOS,8,TETECALA ,28,XOCHITEPEC,0797,C02,6,123,14,2,,,,,121,4,25,6,14,19,0,0,334,16,350,668,ACTA CASILLA,,,
,17,MORELOS,8,TETECALA ,28,XOCHITEPEC,0797,C03,2,165,11,2,,,,,117,0,28,6,6,6,2,0,345,16,361,667,ACTA CASILLA,,,
,17,MORELOS,8,TETECALA ,28,XOCHITEPEC,0798,B,13,125,16,8,,,,,104,3,24,6,9,8,9,0,325,12,337,642,ACTA LEVANTADA EN CONSEJO,,,
,17,MORELOS,8,TETECALA ,28,XOCHITEPEC,0798,C01,12,99,22,12,,,,,119,4,24,1,8,13,6,0,320,13,333,641,ACTA CASILLA,,,
,17,MORELOS,8,TETECALA ,28,XOCHITEPEC,0798,C02,12,128,14,7,,,,,91,5,20,4,10,11,3,0,305,23,328,641,ACTA LEVANTADA EN CONSEJO,,,
,17,MORELOS,9,PUENTE DE IXTLA,1,AMACUZAC ,0001,B,11,105,23,133,,,,,85,20,10,37,3,29,6,1,462,36,499,714,ACTA CASILLA,,,
,17,MORELOS,9,PUENTE DE IXTLA,1,AMACUZAC ,0001,C01,9,125,20,136,,,,,60,13,6,56,10,31,3,0,469,15,484,713,ACTA CASILLA,,,
,17,MORELOS,9,PUENTE DE IXTLA,1,AMACUZAC ,0002,B,8,104,4,59,,,,,27,22,12,27,1,9,10,0,283,15,298,505,ACTA CASILLA,,,
,17,MORELOS,9,PUENTE DE IXTLA,1,AMACUZAC ,0002,C01,13,98,9,50,,,,,22,13,14,53,6,21,13,0,312,21,333,505,ACTA CASILLA,,,
,17,MORELOS,9,PUENTE DE IXTLA,1,AMACUZAC ,0003,B,8,195,17,81,,,,,21,23,4,32,4,10,9,2,404,17,423,589,ACTA CASILLA,,,
,17,MORELOS,9,PUENTE DE IXTLA,1,AMACUZAC ,0003,C01,14,194,14,90,,,,,32,21,7,20,1,17,15,0,425,15,440,589,ACTA CASILLA,,,
,17,MORELOS,9,PUENTE DE IXTLA,1,AMACUZAC ,0004,B,4,146,31,84,,,,,20,22,10,42,10,5,18,0,392,12,404,563,ACTA CASILLA,,,
,17,MORELOS,9,PUENTE DE IXTLA,1,AMACUZAC ,0004,C01,2,121,30,91,,,,,13,26,19,29,7,9,18,0,365,32,397,563,ACTA CASILLA,,,
,17,MORELOS,9,PUENTE DE IXTLA,1,AMACUZAC ,0004,E01,4,71,24,50,,,,,10,14,14,37,1,15,2,0,242,19,261,399,ACTA CASILLA,,,
,17,MORELOS,9,PUENTE DE IXTLA,1,AMACUZAC ,0005,B,17,102,15,61,,,,,30,37,21,59,10,25,11,0,388,17,405,577,ACTA CASILLA,,,
,17,MORELOS,9,PUENTE DE IXTLA,1,AMACUZAC ,0006,B,9,76,31,78,,,,,32,38,5,74,7,21,14,0,385,13,398,569,ACTA CASILLA,,,
,17,MORELOS,9,PUENTE DE IXTLA,1,AMACUZAC ,0006,C01,2,80,19,76,,,,,29,41,21,71,3,23,18,0,383,14,397,569,ACTA CASILLA,,,
,17,MORELOS,9,PUENTE DE IXTLA,1,AMACUZAC ,0006,C02,3,64,30,108,,,,,22,34,8,72,10,22,10,0,383,12,395,569,ACTA CASILLA,,,
,17,MORELOS,9,PUENTE DE IXTLA,1,AMACUZAC ,0007,B,14,92,14,74,,,,,31,27,16,44,11,4,19,0,346,20,366,532,ACTA CASILLA,,,
,17,MORELOS,9,PUENTE DE IXTLA,1,AMACUZAC ,0007,C01,12,73,14,88,,,,,22,26,17,53,9,12,23,0,349,17,366,531,ACTA CASILLA,,,
,17,MORELOS,9,PUENTE DE IXTLA,1,AMACUZAC ,0008,B,8,118,23,105,,,,,25,14,10,46,6,7,30,0,392,23,415,593,ACTA CASILLA,,,
,17,MORELOS,9,PUENTE DE IXTLA,1,AMACUZAC ,0008,C01,20,108,14,102,,,,,15,20,13,62,6,6,31,0,397,17,414,593,ACTA CASILLA,,,
,17,MORELOS,9,PUENTE DE IXTLA,1,AMACUZAC ,0009,B,2,79,19,75,,,,,39,12,5,44,3,37,8,0,323,23,346,520,ACTA CASILLA,,,
,17,MORELOS,9,PUENTE DE IXTLA,1,AMACUZAC ,0009,C01,2,89,12,68,,,,,37,5,7,46,2,27,18,0,313,20,333,520,ACTA CASILLA,,,
,17,MORELOS,9,PUENTE DE IXTLA,1,AMACUZAC ,0009,E01,7,102,23,37,,,,,24,16,2,14,2,0,3,0,230,72,302,452,ACTA CASILLA,,,
,17,MORELOS,9,PUENTE DE IXTLA,1,AMACUZAC ,0010,B,5,100,12,47,,,,,37,33,26,118,2,30,11,0,421,29,450,642,ACTA CASILLA,,,
,17,MORELOS,9,PUENTE DE IXTLA,1,AMACUZAC ,0010,C01,7,90,10,44,,,,,20,24,35,105,0,19,5,1,359,24,384,642,ACTA CASILLA,,,
,17,MORELOS,9,PUENTE DE IXTLA,1,AMACUZAC ,0011,B,11,109,15,100,,,,,12,7,17,124,3,64,3,0,465,32,497,692,ACTA LEVANTADA EN CONSEJO,,,
,17,MORELOS,9,PUENTE DE IXTLA,17,PUENTE DE IXTLA,0579,B,12,46,10,79,,,,,19,33,22,22,24,2,2,0,271,17,288,516,ACTA CASILLA,,,
,17,MORELOS,9,PUENTE DE IXTLA,17,PUENTE DE IXTLA,0579,C01,15,48,3,80,,,,,13,31,30,29,28,4,4,0,285,4,289,516,ACTA CASILLA,,,
,17,MORELOS,9,PUENTE DE IXTLA,17,PUENTE DE IXTLA,0579,E01,3,53,17,100,,,,,17,52,14,11,29,5,3,0,304,25,329,671,ACTA CASILLA,,,
,17,MORELOS,9,PUENTE DE IXTLA,17,PUENTE DE IXTLA,0580,B,11,59,10,66,,,,,50,50,30,10,30,7,2,0,325,16,341,678,ACTA CASILLA,,,
,17,MORELOS,9,PUENTE DE IXTLA,17,PUENTE DE IXTLA,0580,C01,6,65,7,87,,,,,35,49,27,11,38,7,1,0,333,8,341,678,ACTA CASILLA,,,
,17,MORELOS,9,PUENTE DE IXTLA,17,PUENTE DE IXTLA,0580,C02,12,53,10,75,,,,,46,34,28,14,29,1,5,0,307,24,331,677,ACTA CASILLA,,,
,17,MORELOS,9,PUENTE DE IXTLA,17,PUENTE DE IXTLA,0581,B,2,80,7,66,,,,,31,26,25,16,28,5,3,1,289,12,302,578,ACTA CASILLA,,,
,17,MORELOS,9,PUENTE DE IXTLA,17,PUENTE DE IXTLA,0581,C01,10,120,4,72,,,,,36,25,32,9,22,4,3,0,337,14,351,577,ACTA CASILLA,,,
,17,MORELOS,9,PUENTE DE IXTLA,17,PUENTE DE IXTLA,0582,B,7,93,12,107,,,,,32,37,24,8,18,5,3,0,346,19,365,570,ACTA CASILLA,,,
,17,MORELOS,9,PUENTE DE IXTLA,17,PUENTE DE IXTLA,0582,C01,7,105,5,92,,,,,30,37,25,17,22,6,7,0,353,10,363,569,ACTA CASILLA,,,
,17,MORELOS,9,PUENTE DE IXTLA,17,PUENTE DE IXTLA,0583,B,11,101,18,55,,,,,20,58,18,16,28,5,2,1,332,14,347,571,ACTA CASILLA,,,
,17,MORELOS,9,PUENTE DE IXTLA,17,PUENTE DE IXTLA,0583,C01,15,106,11,72,,,,,22,42,16,21,22,3,4,1,334,13,348,570,ACTA CASILLA,,,
,17,MORELOS,9,PUENTE DE IXTLA,17,PUENTE DE IXTLA,0584,B,16,59,0,87,,,,,58,41,43,12,34,5,7,0,362,15,377,623,ACTA CASILLA,,,
,17,MORELOS,9,PUENTE DE IXTLA,17,PUENTE DE IXTLA,0584,C01,11,59,3,94,,,,,72,39,46,12,18,7,4,0,365,12,377,622,ACTA CASILLA,,,
,17,MORELOS,9,PUENTE DE IXTLA,17,PUENTE DE IXTLA,0585,B,5,80,14,101,,,,,15,37,37,8,38,8,3,0,346,22,368,687,ACTA CASILLA,,,
,17,MORELOS,9,PUENTE DE IXTLA,17,PUENTE DE IXTLA,0585,C01,8,79,10,106,,,,,19,34,45,12,29,3,1,0,346,14,360,686,ACTA CASILLA,,,
,17,MORELOS,9,PUENTE DE IXTLA,17,PUENTE DE IXTLA,0585,C02,5,94,11,101,,,,,26,36,39,12,29,2,7,1,362,17,380,686,ACTA CASILLA,,,
,17,MORELOS,9,PUENTE DE IXTLA,17,PUENTE DE IXTLA,0586,B,6,106,13,107,,,,,20,30,64,15,36,1,4,0,402,31,433,721,ACTA CASILLA,,,
,17,MORELOS,9,PUENTE DE IXTLA,17,PUENTE DE IXTLA,0586,C01,9,86,12,94,,,,,37,25,76,16,44,5,3,0,407,18,425,720,ACTA CASILLA,,,
,17,MORELOS,9,PUENTE DE IXTLA,17,PUENTE DE IXTLA,0587,B,3,98,9,86,,,,,13,30,54,12,17,1,4,0,327,15,342,542,ACTA CASILLA,,,
,17,MORELOS,9,PUENTE DE IXTLA,17,PUENTE DE IXTLA,0587,C01,9,115,2,66,,,,,12,25,36,15,21,2,1,0,304,11,315,541,ACTA CASILLA,,,
,17,MORELOS,9,PUENTE DE IXTLA,17,PUENTE DE IXTLA,0588,B,2,137,8,107,,,,,25,38,30,28,34,5,4,0,418,7,425,664,ACTA CASILLA,,,
,17,MORELOS,9,PUENTE DE IXTLA,17,PUENTE DE IXTLA,0588,SMR01,2,6,1,1,,,,,2,0,2,1,3,2,0,0,20,0,20,0,ACTA CASILLA,,,
,17,MORELOS,9,PUENTE DE IXTLA,17,PUENTE DE IXTLA,0588,SRP01,2,6,1,1,,,,,2,0,2,1,3,2,0,0,20,0,20,0,ACTA CASILLA,,,
,17,MORELOS,9,PUENTE DE IXTLA,17,PUENTE DE IXTLA,0589,B,6,62,10,64,,,,,16,38,15,10,16,5,3,0,245,14,259,376,ACTA CASILLA,,,
,17,MORELOS,9,PUENTE DE IXTLA,17,PUENTE DE IXTLA,0589,C01,6,57,8,73,,,,,13,29,15,17,9,6,1,0,234,17,251,376,ACTA CASILLA,,,
,17,MORELOS,9,PUENTE DE IXTLA,17,PUENTE DE IXTLA,0590,B,3,89,5,89,,,,,18,42,19,21,36,4,7,0,333,9,342,579,ACTA CASILLA,,,
,17,MORELOS,9,PUENTE DE IXTLA,17,PUENTE DE IXTLA,0590,C01,1,78,16,121,,,,,14,47,17,25,35,3,1,1,358,17,376,578,ACTA CASILLA,,,
,17,MORELOS,9,PUENTE DE IXTLA,17,PUENTE DE IXTLA,0591,B,3,96,12,94,,,,,34,37,20,54,40,3,1,0,394,9,403,579,ACTA CASILLA,,,
,17,MORELOS,9,PUENTE DE IXTLA,17,PUENTE DE IXTLA,0591,C01,6,77,5,99,,,,,27,31,16,37,34,7,9,1,348,17,366,578,ACTA CASILLA,,,
,17,MORELOS,9,PUENTE DE IXTLA,17,PUENTE DE IXTLA,0592,B,5,117,12,124,,,,,19,27,48,13,40,7,3,0,415,21,436,733,ACTA CASILLA,,,
,17,MORELOS,9,PUENTE DE IXTLA,17,PUENTE DE IXTLA,0592,C01,10,103,10,90,,,,,19,26,40,23,60,8,4,0,393,22,415,733,ACTA CASILLA,,,
,17,MORELOS,9,PUENTE DE IXTLA,17,PUENTE DE IXTLA,0593,B,15,36,4,121,,,,,21,66,14,1,31,2,7,0,318,16,334,549,ACTA CASILLA,,,
,17,MORELOS,9,PUENTE DE IXTLA,17,PUENTE DE IXTLA,0593,C01,8,53,5,109,,,,,39,59,12,2,18,1,2,0,308,19,327,548,ACTA CASILLA,,,
,17,MORELOS,9,PUENTE DE IXTLA,17,PUENTE DE IXTLA,0594,B,3,24,12,79,,,,,41,55,25,19,71,7,13,0,349,10,359,749,ACTA CASILLA,,,
,17,MORELOS,9,PUENTE DE IXTLA,17,PUENTE DE IXTLA,0594,C01,3,19,19,88,,,,,44,37,19,18,56,17,10,0,330,25,355,749,ACTA CASILLA,,,
,17,MORELOS,9,PUENTE DE IXTLA,17,PUENTE DE IXTLA,0594,C02,4,31,10,94,,,,,34,43,15,17,86,16,19,0,369,16,385,749,ACTA CASILLA,,,
,17,MORELOS,9,PUENTE DE IXTLA,17,PUENTE DE IXTLA,0595,B,4,29,8,89,,,,,43,44,13,16,103,16,19,0,384,19,403,680,ACTA CASILLA,,,
