CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PT,PVEM,MC,NVA_ALIANZA,PCU,MORENA,PH,ES,MVC,PRI_PVEM_NVA_ALIANZA_PCU,PRI_PVEM_NVA_ALIANZA,PRI_PVEM_PCU,PRI_NVA_ALIANZA_PCU,PVEM_NVA_ALIANZA_PCU,PRI_PVEM,PRI_NVA_ALIANZA,PRI_PCU,PVEM_NVA_ALIANZA,PVEM_PCU,NVA_ALIANZA_PCU,PT_MC,CAND_IND1,CAND_IND2,CAND_IND3,CAND_IND4,CAND_IND5,CAND_IND6,CAND_IND7,CAND_IND8,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
2,7,CHIAPAS,19,TAPACHULA SUR,90,TAPACHULA,1391,2,13,171,6,29,314,1,4,7,66,11,1,85,0,2,0,0,0,4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,716,13,729,1124
2,7,CHIAPAS,19,TAPACHULA SUR,90,TAPACHULA,1392,2,66,213,11,15,294,2,7,30,68,4,0,14,0,1,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,739,27,766,1112
2,7,CHIAPAS,19,TAPACHULA SUR,90,TAPACHULA,1393,3,105,159,5,19,326,4,12,11,96,15,0,50,0,3,0,0,0,12,6,0,5,0,0,0,0,0,0,0,1,0,0,0,0,829,33,862,1593
2,7,CHIAPAS,19,TAPACHULA SUR,90,TAPACHULA,1396,2,42,150,9,15,219,14,8,31,89,6,5,40,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,12,0,0,0,1,644,35,680,1365
2,7,CHIAPAS,19,TAPACHULA SUR,90,TAPACHULA,1397,5,76,387,16,15,323,51,21,110,127,9,5,83,0,2,0,0,0,26,4,0,3,0,0,0,0,0,0,0,23,0,0,0,3,1281,64,1348,2693
2,7,CHIAPAS,19,TAPACHULA SUR,90,TAPACHULA,1398,4,75,226,18,16,242,4,16,27,76,7,2,39,0,3,0,0,0,39,5,0,3,0,0,0,0,0,0,0,17,0,0,0,0,815,79,894,1819
2,7,CHIAPAS,19,TAPACHULA SUR,90,TAPACHULA,1399,3,113,182,17,15,265,2,8,42,85,15,3,44,0,3,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,811,51,862,1476
2,7,CHIAPAS,19,TAPACHULA SUR,90,TAPACHULA,1400,3,59,179,7,19,295,1,6,3,44,8,1,48,0,2,0,0,0,7,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,683,29,712,1035
2,7,CHIAPAS,19,TAPACHULA SUR,90,TAPACHULA,1976,2,8,86,5,5,59,8,5,7,118,1,1,10,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,329,8,337,787
2,7,CHIAPAS,19,TAPACHULA SUR,90,TAPACHULA,1977,2,12,49,8,2,67,2,0,11,121,2,0,6,0,4,0,0,0,5,0,0,1,0,0,0,0,0,0,0,9,0,0,0,0,299,17,316,811
2,7,CHIAPAS,19,TAPACHULA SUR,90,TAPACHULA,1978,1,9,73,5,2,53,4,3,8,103,2,1,14,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,288,10,298,676
2,7,CHIAPAS,19,TAPACHULA SUR,90,TAPACHULA,1979,2,7,107,12,5,94,4,3,10,140,3,5,20,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,12,0,0,0,0,428,11,439,988
2,7,CHIAPAS,19,TAPACHULA SUR,90,TAPACHULA,1980,1,5,44,1,14,14,3,3,7,123,1,2,9,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,236,3,239,588
2,7,CHIAPAS,19,TAPACHULA SUR,90,TAPACHULA,1981,2,7,84,6,6,115,8,2,15,150,2,1,14,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,426,21,447,1151
2,7,CHIAPAS,19,TAPACHULA SUR,90,TAPACHULA,1982,2,12,85,11,8,160,4,4,16,132,3,8,7,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,455,11,466,1009
2,7,CHIAPAS,19,TAPACHULA SUR,90,TAPACHULA,1983,2,5,55,1,3,39,8,1,21,200,3,4,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,378,11,389,884
2,7,CHIAPAS,19,TAPACHULA SUR,90,TAPACHULA,1984,1,6,21,1,3,103,1,5,6,38,2,1,5,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,196,4,200,413
2,7,CHIAPAS,19,TAPACHULA SUR,90,TAPACHULA,1985,2,29,46,7,0,41,3,2,11,183,4,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,348,11,359,811
2,7,CHIAPAS,19,TAPACHULA SUR,90,TAPACHULA,1986,2,13,79,4,3,87,6,1,8,95,2,1,15,0,1,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,319,19,338,782
2,7,CHIAPAS,19,TAPACHULA SUR,90,TAPACHULA,1987,2,10,60,4,1,42,3,3,12,165,4,2,17,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,342,7,349,945
2,7,CHIAPAS,19,TAPACHULA SUR,90,TAPACHULA,1988,2,14,62,8,3,182,2,8,12,100,5,4,11,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,422,13,435,1078
2,7,CHIAPAS,19,TAPACHULA SUR,90,TAPACHULA,1989,2,8,62,10,4,64,4,5,15,115,5,1,12,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,316,12,328,865
2,7,CHIAPAS,19,TAPACHULA SUR,90,TAPACHULA,1990,2,10,66,6,4,49,4,7,8,156,0,3,16,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,336,13,350,907
2,7,CHIAPAS,19,TAPACHULA SUR,90,TAPACHULA,1991,1,3,70,2,1,43,1,2,12,46,4,1,11,0,1,0,0,0,6,6,0,2,0,0,0,0,0,0,0,5,0,0,0,0,216,9,225,476
2,7,CHIAPAS,19,TAPACHULA SUR,90,TAPACHULA,1992,1,5,33,0,1,16,5,1,7,66,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,144,3,147,408
2,7,CHIAPAS,19,TAPACHULA SUR,90,TAPACHULA,1993,1,6,77,19,3,71,4,18,7,121,2,0,2,0,3,0,0,0,2,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,338,11,349,718
2,7,CHIAPAS,19,TAPACHULA SUR,90,TAPACHULA,1994,2,10,65,11,6,47,3,2,4,121,7,0,13,0,7,0,0,0,3,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,305,10,315,857
2,7,CHIAPAS,19,TAPACHULA SUR,90,TAPACHULA,1995,2,19,60,4,6,46,3,3,26,131,1,3,25,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,350,22,372,992
2,7,CHIAPAS,19,TAPACHULA SUR,90,TAPACHULA,1996,2,12,56,7,9,69,3,9,26,149,4,2,18,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,5,0,0,0,1,375,27,403,961
2,7,CHIAPAS,19,TAPACHULA SUR,90,TAPACHULA,1997,1,2,73,3,4,32,1,0,5,105,2,2,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,241,2,244,646
2,7,CHIAPAS,19,TAPACHULA SUR,90,TAPACHULA,1998,1,2,58,3,1,54,0,2,2,72,2,0,7,0,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214,3,217,526
2,7,CHIAPAS,19,TAPACHULA SUR,90,TAPACHULA,1999,2,5,77,2,3,47,4,1,18,162,3,1,12,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,10,0,0,0,1,351,9,361,802
2,7,CHIAPAS,19,TAPACHULA SUR,90,TAPACHULA,2000,1,3,29,2,4,44,4,3,8,82,3,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,193,5,198,445
2,7,CHIAPAS,19,TAPACHULA SUR,90,TAPACHULA,2001,2,8,42,2,0,29,1,0,6,127,2,1,14,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,239,4,244,793
2,7,CHIAPAS,19,TAPACHULA SUR,90,TAPACHULA,2002,2,8,57,4,2,67,1,4,9,146,4,0,10,0,1,0,0,0,6,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,322,13,335,861
2,7,CHIAPAS,19,TAPACHULA SUR,90,TAPACHULA,2003,1,2,60,5,2,25,2,1,6,97,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,219,9,228,569
2,7,CHIAPAS,19,TAPACHULA SUR,90,TAPACHULA,2004,1,7,36,2,0,27,0,3,4,66,0,3,10,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,163,7,170,620
2,7,CHIAPAS,19,TAPACHULA SUR,90,TAPACHULA,2005,2,17,66,9,3,89,1,1,12,142,3,3,16,0,1,0,0,0,4,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,374,6,380,1136
2,7,CHIAPAS,19,TAPACHULA SUR,90,TAPACHULA,2006,1,12,53,5,0,24,1,3,5,85,2,2,11,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,211,7,218,607
2,7,CHIAPAS,19,TAPACHULA SUR,90,TAPACHULA,2007,2,17,100,7,4,79,1,4,13,192,5,2,16,0,0,0,0,0,5,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,450,31,481,1298
2,7,CHIAPAS,19,TAPACHULA SUR,90,TAPACHULA,2008,1,5,33,3,0,37,0,4,18,93,3,0,6,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,213,10,223,740
2,7,CHIAPAS,19,TAPACHULA SUR,90,TAPACHULA,2009,1,5,35,5,3,25,3,0,17,76,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,8,188,510
2,7,CHIAPAS,19,TAPACHULA SUR,90,TAPACHULA,2010,2,14,68,4,8,101,6,7,10,105,7,1,30,0,0,0,0,0,8,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,372,12,384,981
2,7,CHIAPAS,19,TAPACHULA SUR,90,TAPACHULA,2011,2,13,109,15,102,144,4,8,18,169,17,3,21,0,12,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,640,27,667,1022
2,7,CHIAPAS,19,TAPACHULA SUR,90,TAPACHULA,2047,2,37,94,15,6,136,13,4,20,68,17,2,15,0,1,0,0,0,6,0,0,3,0,0,0,0,0,0,0,37,0,0,0,0,474,30,504,924
2,7,CHIAPAS,19,TAPACHULA SUR,90,TAPACHULA,2048,2,15,76,9,3,100,30,7,11,50,3,5,20,0,7,0,0,0,4,0,0,1,0,0,0,0,0,0,0,17,0,0,0,0,358,18,376,795
2,7,CHIAPAS,24,CACAHOATAN,15,CACAHOATAN,163,3,4,365,19,27,364,5,11,29,57,27,0,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1166,28,1194,1877
2,7,CHIAPAS,24,CACAHOATAN,15,CACAHOATAN,164,4,24,678,22,52,706,20,7,27,97,23,3,293,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1955,51,2006,2924
2,7,CHIAPAS,24,CACAHOATAN,15,CACAHOATAN,165,2,2,247,10,7,307,1,1,9,34,3,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,722,19,741,1079
2,7,CHIAPAS,24,CACAHOATAN,15,CACAHOATAN,166,2,5,198,3,10,253,2,0,6,54,7,2,89,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,631,13,644,970
2,7,CHIAPAS,24,CACAHOATAN,15,CACAHOATAN,167,3,9,329,8,14,492,7,7,8,37,15,1,195,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1123,25,1148,1534
2,7,CHIAPAS,24,CACAHOATAN,15,CACAHOATAN,168,2,9,227,6,6,258,3,2,3,21,6,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,628,23,652,931
2,7,CHIAPAS,24,CACAHOATAN,15,CACAHOATAN,169,2,12,260,0,20,339,0,1,8,40,12,1,225,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,919,21,941,1269
2,7,CHIAPAS,24,CACAHOATAN,15,CACAHOATAN,170,2,4,141,6,9,101,1,5,16,13,12,0,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,574,31,605,946
2,7,CHIAPAS,24,CACAHOATAN,15,CACAHOATAN,171,1,0,105,6,6,133,3,7,1,15,3,1,109,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,390,24,414,576
2,7,CHIAPAS,24,CACAHOATAN,15,CACAHOATAN,172,2,2,118,0,5,162,2,2,4,50,1,1,154,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,502,24,526,681
2,7,CHIAPAS,24,CACAHOATAN,15,CACAHOATAN,173,3,4,264,33,16,341,4,6,4,27,3,0,241,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,944,36,980,1411
2,7,CHIAPAS,24,CACAHOATAN,15,CACAHOATAN,174,1,9,125,5,8,115,6,0,15,7,4,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,380,21,401,551
2,7,CHIAPAS,24,CACAHOATAN,15,CACAHOATAN,175,2,2,165,16,7,194,4,10,4,52,19,0,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,683,37,720,998
2,7,CHIAPAS,24,CACAHOATAN,15,CACAHOATAN,176,3,1,195,10,4,343,6,5,3,88,10,0,364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1029,32,1061,1538
2,7,CHIAPAS,24,CACAHOATAN,15,CACAHOATAN,177,1,5,133,4,0,128,7,1,3,18,6,0,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,489,17,506,674
2,7,CHIAPAS,24,CACAHOATAN,15,CACAHOATAN,178,3,1,345,22,11,359,1,7,3,104,24,1,419,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1298,46,1344,1837
2,7,CHIAPAS,24,CACAHOATAN,15,CACAHOATAN,179,2,2,208,5,3,257,19,7,2,48,10,0,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,839,36,875,1168
2,7,CHIAPAS,24,CACAHOATAN,15,CACAHOATAN,180,3,17,247,10,13,373,0,4,5,101,9,4,187,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,974,25,999,1286
2,7,CHIAPAS,24,CACAHOATAN,15,CACAHOATAN,181,3,10,446,29,11,326,48,1,2,35,23,3,245,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1182,51,1233,1550
2,7,CHIAPAS,24,CACAHOATAN,15,CACAHOATAN,182,3,2,347,14,16,312,15,3,9,55,12,0,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1052,63,1115,1525
2,7,CHIAPAS,24,CACAHOATAN,15,CACAHOATAN,183,2,9,196,4,8,354,5,5,1,58,14,0,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,863,35,898,1241
2,7,CHIAPAS,24,CACAHOATAN,15,CACAHOATAN,184,3,3,443,63,7,390,3,7,2,163,14,2,290,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1389,49,1438,2091
2,7,CHIAPAS,24,CACAHOATAN,15,CACAHOATAN,185,2,5,203,43,2,234,0,3,1,15,3,0,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,680,28,708,917
2,7,CHIAPAS,24,CACAHOATAN,35,FRONTERA HIDALGO,532,5,200,813,27,32,690,36,6,16,188,5,0,77,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,10,2094,50,2154,2815
2,7,CHIAPAS,24,CACAHOATAN,35,FRONTERA HIDALGO,533,3,100,524,26,59,413,51,2,9,128,8,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1338,57,1395,1862
2,7,CHIAPAS,24,CACAHOATAN,35,FRONTERA HIDALGO,534,2,71,298,3,8,354,48,4,2,33,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,832,19,883,1078
2,7,CHIAPAS,24,CACAHOATAN,35,FRONTERA HIDALGO,535,3,77,369,8,69,372,58,7,0,28,5,0,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19,1001,32,1052,1332
2,7,CHIAPAS,24,CACAHOATAN,35,FRONTERA HIDALGO,536,3,63,540,8,30,487,50,7,4,66,7,0,33,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,34,1296,114,1444,1962
2,7,CHIAPAS,24,CACAHOATAN,55,METAPA DE DOMINGUEZ,780,4,18,278,62,0,1065,0,19,519,63,0,0,80,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2106,41,2147,2865
2,7,CHIAPAS,24,CACAHOATAN,55,METAPA DE DOMINGUEZ,781,3,10,155,51,0,459,0,3,431,11,0,0,36,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1159,20,1179,1513
2,7,CHIAPAS,24,CACAHOATAN,88,SUCHIATE,1247,2,126,308,8,21,299,69,4,28,120,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,986,25,1011,1493
2,7,CHIAPAS,24,CACAHOATAN,88,SUCHIATE,1248,2,62,211,0,11,215,36,1,24,86,2,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,654,9,663,1001
2,7,CHIAPAS,24,CACAHOATAN,88,SUCHIATE,1249,3,131,193,3,37,387,58,2,87,213,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1122,20,1142,1694
2,7,CHIAPAS,24,CACAHOATAN,88,SUCHIATE,1250,4,128,271,6,47,537,269,10,123,350,9,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1762,32,1794,2696
2,7,CHIAPAS,24,CACAHOATAN,88,SUCHIATE,1251,3,80,220,11,30,310,114,4,44,234,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1057,25,1082,1692
2,7,CHIAPAS,24,CACAHOATAN,88,SUCHIATE,1252,3,50,359,4,19,498,87,3,84,101,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1213,57,1270,1724
2,7,CHIAPAS,24,CACAHOATAN,88,SUCHIATE,1253,2,133,75,1,20,197,21,1,34,40,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,528,12,540,767
2,7,CHIAPAS,24,CACAHOATAN,88,SUCHIATE,1254,3,103,192,6,57,346,83,7,22,307,12,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1143,20,1163,1591
2,7,CHIAPAS,24,CACAHOATAN,88,SUCHIATE,1255,1,149,22,2,4,98,104,3,4,33,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,424,22,446,565
2,7,CHIAPAS,24,CACAHOATAN,88,SUCHIATE,1256,2,36,196,2,15,169,129,2,37,33,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,625,18,643,839
2,7,CHIAPAS,24,CACAHOATAN,88,SUCHIATE,1257,3,42,265,4,15,377,53,6,30,143,7,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,946,24,970,1397
2,7,CHIAPAS,24,CACAHOATAN,88,SUCHIATE,1258,2,33,68,8,2,259,57,3,58,272,10,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,777,34,811,1059
2,7,CHIAPAS,24,CACAHOATAN,88,SUCHIATE,1259,3,77,345,1,18,301,74,11,79,113,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1032,42,1074,1553
2,7,CHIAPAS,24,CACAHOATAN,88,SUCHIATE,1260,2,72,238,2,10,306,50,4,32,86,10,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,819,18,837,1234
2,7,CHIAPAS,24,CACAHOATAN,88,SUCHIATE,1261,2,101,81,3,7,188,22,3,12,145,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,568,15,583,807
2,7,CHIAPAS,24,CACAHOATAN,88,SUCHIATE,1262,2,129,73,2,21,203,38,3,31,61,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,564,18,582,751
2,7,CHIAPAS,24,CACAHOATAN,88,SUCHIATE,1263,2,24,139,4,24,240,31,1,10,73,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,549,9,558,798
2,7,CHIAPAS,24,CACAHOATAN,101,TUXTLA CHICO,1580,1,11,87,13,0,100,7,0,44,15,1,1,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329,10,339,543
2,7,CHIAPAS,24,CACAHOATAN,101,TUXTLA CHICO,1581,2,51,118,53,0,315,20,2,102,24,1,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,794,22,816,1194
2,7,CHIAPAS,24,CACAHOATAN,101,TUXTLA CHICO,1582,2,58,102,49,0,212,29,3,60,25,0,2,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,647,7,654,978
2,7,CHIAPAS,24,CACAHOATAN,101,TUXTLA CHICO,1583,2,59,131,56,0,104,46,1,103,34,2,4,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,775,19,794,1437
2,7,CHIAPAS,24,CACAHOATAN,101,TUXTLA CHICO,1584,2,50,121,61,0,160,13,1,108,33,2,1,168,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,719,31,751,1187
2,7,CHIAPAS,24,CACAHOATAN,101,TUXTLA CHICO,1585,3,41,164,328,0,208,7,1,32,6,3,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,901,28,929,1160
2,7,CHIAPAS,24,CACAHOATAN,101,TUXTLA CHICO,1586,3,90,94,569,0,310,48,1,71,18,3,1,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1274,61,1335,1697
2,7,CHIAPAS,24,CACAHOATAN,101,TUXTLA CHICO,1587,2,31,158,69,0,255,33,3,94,26,5,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,761,29,790,1327
2,7,CHIAPAS,24,CACAHOATAN,101,TUXTLA CHICO,1588,2,50,128,119,0,201,17,1,107,14,1,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,711,21,732,1028
2,7,CHIAPAS,24,CACAHOATAN,101,TUXTLA CHICO,1589,1,23,86,166,0,108,6,2,38,12,4,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,470,20,490,719
2,7,CHIAPAS,24,CACAHOATAN,101,TUXTLA CHICO,1590,3,47,176,78,0,271,23,7,116,36,7,4,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,922,30,952,1490
2,7,CHIAPAS,24,CACAHOATAN,101,TUXTLA CHICO,1591,4,100,203,261,0,286,26,2,123,33,5,2,508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1549,52,1601,2399
2,7,CHIAPAS,24,CACAHOATAN,101,TUXTLA CHICO,1592,3,151,223,127,0,306,38,2,229,93,3,1,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1274,59,1333,2094
2,7,CHIAPAS,24,CACAHOATAN,101,TUXTLA CHICO,1593,4,156,161,172,0,441,19,2,71,44,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1130,47,1177,1897
2,7,CHIAPAS,24,CACAHOATAN,101,TUXTLA CHICO,1594,4,223,409,101,0,595,15,3,102,34,5,1,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1592,53,1645,2332
2,7,CHIAPAS,24,CACAHOATAN,101,TUXTLA CHICO,1595,1,31,66,27,0,72,34,0,14,4,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,332,6,338,489
2,7,CHIAPAS,24,CACAHOATAN,101,TUXTLA CHICO,1596,2,122,222,49,0,151,14,1,67,2,3,0,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,865,22,887,1166
2,7,CHIAPAS,24,CACAHOATAN,101,TUXTLA CHICO,1597,2,127,124,54,0,121,11,1,40,17,3,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,575,14,589,870
2,7,CHIAPAS,24,CACAHOATAN,101,TUXTLA CHICO,1598,3,174,294,224,0,243,22,5,89,36,2,2,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1242,42,1284,2033
2,7,CHIAPAS,24,CACAHOATAN,101,TUXTLA CHICO,1599,1,41,60,73,0,140,13,5,107,5,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,454,13,467,674
2,7,CHIAPAS,24,CACAHOATAN,101,TUXTLA CHICO,1600,2,63,86,115,0,155,22,3,142,6,1,12,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,623,15,638,855
2,7,CHIAPAS,24,CACAHOATAN,101,TUXTLA CHICO,1601,2,7,173,115,0,184,15,3,43,8,1,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,626,27,653,882
2,7,CHIAPAS,24,CACAHOATAN,105,UNION JUAREZ,1778,3,823,199,9,7,212,0,20,26,175,4,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1500,35,1536,2159
2,7,CHIAPAS,24,CACAHOATAN,105,UNION JUAREZ,1779,3,369,226,3,11,190,0,8,26,172,9,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1031,34,1066,1473
2,7,CHIAPAS,24,CACAHOATAN,105,UNION JUAREZ,1780,2,155,85,12,8,144,0,14,14,94,20,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,555,13,568,754
