CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLA,PAN,PRI,PRD,PT,PVEM,MC,NVA_ALIANZA,PCU,MORENA,PH,ES,MVC,PRI_PVEM_NVA_ALIANZA_PCU,PRI_PVEM_NVA_ALIANZA,PRI_PVEM_PCU,PRI_NVA_ALIANZA_PCU,PVEM_NVA_ALIANZA_PCU,PRI_PVEM,PRI_NVA_ALIANZA,PRI_PCU,PVEM_NVA_ALIANZA,PVEM_PCU,NVA_ALIANZA_PCU,PT_MC,CAND_IND1,CAND_IND2,CAND_IND3,CAND_IND4,CAND_IND5,CAND_IND6,CAND_IND7,CAND_IND8,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TEPJF,OBSERVACIONES,RUTA_ACTA
3,7,CHIAPAS,7,OCOSINGO,59,OCOSINGO,857,E01,9,185,0,1,195,4,5,10,22,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436,5,441,541,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas/OCOSINGO/0857_E1.pdf
3,7,CHIAPAS,7,OCOSINGO,59,OCOSINGO,857,E01C01,10,186,1,1,162,6,4,10,32,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,420,13,433,541,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas/OCOSINGO/0857_E1C1.pdf
3,7,CHIAPAS,7,OCOSINGO,59,OCOSINGO,857,E02,14,230,3,3,174,61,3,10,14,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,521,13,534,688,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas/OCOSINGO/0857_E2.pdf
3,7,CHIAPAS,7,OCOSINGO,59,OCOSINGO,858,B,0,115,0,0,156,97,1,2,2,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,379,16,396,569,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas/OCOSINGO/0858_B.pdf
3,7,CHIAPAS,7,OCOSINGO,59,OCOSINGO,858,E01,13,74,0,2,215,6,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313,14,327,520,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas/OCOSINGO/0858_E1.pdf
3,7,CHIAPAS,7,OCOSINGO,59,OCOSINGO,858,E01C01,10,87,1,0,219,10,3,1,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,336,12,348,521,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas/OCOSINGO/0858_E1C1.pdf
3,7,CHIAPAS,7,OCOSINGO,59,OCOSINGO,858,E02,5,18,2,0,149,5,1,1,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,187,13,201,295,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas/OCOSINGO/0858_E2.pdf
3,7,CHIAPAS,7,OCOSINGO,59,OCOSINGO,858,E03,26,14,1,1,63,34,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,6,149,194,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas/OCOSINGO/0858_E3.pdf
3,7,CHIAPAS,7,OCOSINGO,59,OCOSINGO,859,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,519,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_circunstanciales/municipios/ACTA_CIRCUNSTANCIADA_OCOSINGO_MUNICIPAL.PDF
3,7,CHIAPAS,7,OCOSINGO,59,OCOSINGO,859,E01,12,88,8,4,182,73,3,2,3,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,383,17,400,684,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas/OCOSINGO/0859_E1.pdf
3,7,CHIAPAS,7,OCOSINGO,59,OCOSINGO,859,E02,10,8,0,1,69,28,6,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,13,141,299,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas/OCOSINGO/0859_E2.pdf
3,7,CHIAPAS,7,OCOSINGO,59,OCOSINGO,859,E03,26,17,2,0,58,10,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,7,122,156,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas/OCOSINGO/0859_E3.pdf
3,7,CHIAPAS,7,OCOSINGO,59,OCOSINGO,859,E04,16,11,1,1,47,39,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,121,16,138,244,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas/OCOSINGO/0859_E4.pdf
3,7,CHIAPAS,7,OCOSINGO,59,OCOSINGO,860,B,23,22,38,2,122,79,4,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295,28,323,661,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas/OCOSINGO/0860_B.pdf
3,7,CHIAPAS,7,OCOSINGO,59,OCOSINGO,860,E01,30,17,21,0,39,51,4,3,17,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,25,213,439,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas/OCOSINGO/0860_E1.pdf
3,7,CHIAPAS,7,OCOSINGO,59,OCOSINGO,860,E02,27,55,2,7,69,26,2,2,3,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,19,221,467,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas/OCOSINGO/0860_E2.pdf
3,7,CHIAPAS,7,OCOSINGO,59,OCOSINGO,861,B,22,29,1,1,223,17,14,2,92,4,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,416,25,441,664,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas/OCOSINGO/0861_B.pdf
3,7,CHIAPAS,7,OCOSINGO,59,OCOSINGO,861,C01,19,47,1,1,197,14,5,4,131,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,426,32,458,664,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas/OCOSINGO/0861_C1.pdf
3,7,CHIAPAS,7,OCOSINGO,59,OCOSINGO,861,E01,44,57,4,5,220,39,7,1,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,384,18,402,649,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas/OCOSINGO/0861_E1.pdf
3,7,CHIAPAS,7,OCOSINGO,59,OCOSINGO,862,B,3,13,8,5,234,125,9,7,11,3,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,434,38,474,708,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas/OCOSINGO/0862_B.pdf
3,7,CHIAPAS,7,OCOSINGO,59,OCOSINGO,862,E01,49,27,2,0,174,69,6,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,332,19,351,540,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas/OCOSINGO/0862_E1.pdf
3,7,CHIAPAS,7,OCOSINGO,59,OCOSINGO,862,E02,5,40,0,0,32,2,1,2,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,6,97,150,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas/OCOSINGO/0862_E2.pdf
3,7,CHIAPAS,7,OCOSINGO,59,OCOSINGO,862,E03,16,1,0,2,75,5,10,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,16,133,331,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas/OCOSINGO/0862_E3.pdf
3,7,CHIAPAS,7,OCOSINGO,59,OCOSINGO,863,B,59,42,4,4,141,76,8,0,23,4,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,372,21,402,560,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_circunstanciales/municipios/ACTA_CIRCUNSTANCIADA_OCOSINGO_MUNICIPAL.PDF
3,7,CHIAPAS,7,OCOSINGO,59,OCOSINGO,863,C01,69,58,7,2,119,67,4,4,19,3,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,368,26,403,560,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas/OCOSINGO/0863_C1.pdf
3,7,CHIAPAS,7,OCOSINGO,59,OCOSINGO,863,E01,0,27,1,0,95,11,8,0,5,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,7,159,400,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas/OCOSINGO/0863_E1.pdf
3,7,CHIAPAS,7,OCOSINGO,59,OCOSINGO,863,E01C01,1,46,1,1,93,13,7,1,8,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,9,183,400,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas/OCOSINGO/0863_E1C1.pdf
3,7,CHIAPAS,7,OCOSINGO,59,OCOSINGO,864,B,25,43,3,3,224,54,4,1,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,376,44,420,649,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas/OCOSINGO/0864_B.pdf
3,7,CHIAPAS,7,OCOSINGO,59,OCOSINGO,864,E01,18,61,2,1,52,137,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275,17,292,350,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas/OCOSINGO/0864_E1.pdf
3,7,CHIAPAS,7,OCOSINGO,59,OCOSINGO,864,E02,1,1,3,1,88,26,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,3,126,146,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas/OCOSINGO/0864_E2.pdf
3,7,CHIAPAS,7,OCOSINGO,59,OCOSINGO,864,E03,0,0,1,2,107,59,1,1,3,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,1,182,236,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas/OCOSINGO/0864_E3.pdf
3,7,CHIAPAS,7,OCOSINGO,59,OCOSINGO,864,E04,0,0,0,0,25,29,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,3,58,106,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas/OCOSINGO/0864_E4.pdf
3,7,CHIAPAS,7,OCOSINGO,59,OCOSINGO,864,E05,11,78,1,8,196,11,9,2,44,11,0,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,382,17,401,534,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas/OCOSINGO/0864_E5.pdf
3,7,CHIAPAS,7,OCOSINGO,59,OCOSINGO,865,B,53,36,3,0,88,146,1,2,6,1,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366,33,399,659,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas/OCOSINGO/0865_B.pdf
3,7,CHIAPAS,7,OCOSINGO,59,OCOSINGO,865,C01,76,30,5,2,97,148,5,2,3,2,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,389,24,413,659,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas/OCOSINGO/0865_C1.PDF
3,7,CHIAPAS,7,OCOSINGO,59,OCOSINGO,865,C02,58,40,6,2,91,134,5,0,2,2,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360,28,388,660,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas/OCOSINGO/0865_C2.PDF
3,7,CHIAPAS,7,OCOSINGO,59,OCOSINGO,866,B,33,19,5,2,91,114,2,1,8,6,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,313,15,329,531,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas/OCOSINGO/0866_B.pdf
3,7,CHIAPAS,7,OCOSINGO,59,OCOSINGO,866,C01,36,13,4,2,70,109,4,0,2,5,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297,25,322,532,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas/OCOSINGO/0866_C1.pdf
3,7,CHIAPAS,7,OCOSINGO,59,OCOSINGO,866,C02,22,13,3,2,90,124,1,0,2,2,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,289,17,307,532,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas/OCOSINGO/0866_C2.pdf
3,7,CHIAPAS,7,OCOSINGO,59,OCOSINGO,870,B,14,55,2,1,143,52,0,1,24,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297,16,313,435,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas/OCOSINGO/0870_B.pdf
3,7,CHIAPAS,7,OCOSINGO,59,OCOSINGO,870,C01,18,37,0,2,152,67,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,286,20,308,435,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas/OCOSINGO/0870_C1.pdf
3,7,CHIAPAS,7,OCOSINGO,59,OCOSINGO,870,E01,3,0,2,2,109,20,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,4,142,414,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas/OCOSINGO/0870_E1.pdf
3,7,CHIAPAS,7,OCOSINGO,59,OCOSINGO,870,E01C01,6,1,1,1,88,20,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,14,134,415,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas/OCOSINGO/0870_E1C1.pdf
3,7,CHIAPAS,7,OCOSINGO,59,OCOSINGO,870,E02,60,5,0,0,110,35,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212,13,225,245,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas/OCOSINGO/0870_E2.pdf
3,7,CHIAPAS,7,OCOSINGO,59,OCOSINGO,870,E03,6,11,1,3,253,25,1,1,71,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,378,7,385,540,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas/OCOSINGO/0870_E3.pdf
3,7,CHIAPAS,7,OCOSINGO,59,OCOSINGO,871,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,625,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_circunstanciales/municipios/ACTA_CIRCUNSTANCIADA_OCOSINGO_MUNICIPAL.PDF
3,7,CHIAPAS,7,OCOSINGO,59,OCOSINGO,871,C01,49,26,2,1,248,47,0,0,5,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,386,18,404,625,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas/OCOSINGO/0871_C1.pdf
3,7,CHIAPAS,7,OCOSINGO,59,OCOSINGO,871,E01,19,24,2,5,126,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,5,189,259,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas/OCOSINGO/0871_E1.pdf
3,7,CHIAPAS,7,OCOSINGO,59,OCOSINGO,871,E02,11,9,0,1,128,8,1,0,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,5,175,212,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas/OCOSINGO/0871_E2.pdf
3,7,CHIAPAS,7,OCOSINGO,59,OCOSINGO,872,B,10,5,8,1,134,57,3,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,10,231,534,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas/OCOSINGO/0872_B.pdf
3,7,CHIAPAS,7,OCOSINGO,59,OCOSINGO,872,E01,22,0,3,1,22,58,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,16,124,278,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas/OCOSINGO/0872_E1.pdf
3,7,CHIAPAS,7,OCOSINGO,59,OCOSINGO,872,E02,1,0,0,0,3,1,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,96,257,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas/OCOSINGO/0872_E2.pdf
3,7,CHIAPAS,7,OCOSINGO,59,OCOSINGO,881,B,17,30,13,2,79,23,2,2,25,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,12,215,518,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas/OCOSINGO/0881_B.pdf
3,7,CHIAPAS,7,OCOSINGO,59,OCOSINGO,881,E01,8,16,8,3,29,57,5,1,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,8,142,268,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas/OCOSINGO/0881_E1.pdf
3,7,CHIAPAS,7,OCOSINGO,59,OCOSINGO,881,E02,5,14,5,2,120,0,8,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,19,177,320,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas/OCOSINGO/0881_E2.pdf
3,7,CHIAPAS,13,COPAINALA,60,OCOTEPEC,882,B,0,348,1,0,221,0,1,0,2,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,594,3,597,702,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas/OCOTEPEC/0882_B.pdf
3,7,CHIAPAS,13,COPAINALA,60,OCOTEPEC,882,C01,0,305,1,0,252,0,1,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,603,1,604,702,ACTA CASILLA,,,actas_circunstaciales/municipios/CIRCUSTANCIADA_OCOTEPEC_MUNICIPAL.PDF
3,7,CHIAPAS,13,COPAINALA,60,OCOTEPEC,882,C02,1,340,0,0,219,0,1,0,1,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,591,4,595,703,ACTA CASILLA,,,actas_circunstaciales/municipios/CIRCUSTANCIADA_OCOTEPEC_MUNICIPAL.PDF
3,7,CHIAPAS,13,COPAINALA,60,OCOTEPEC,882,C03,0,345,1,0,195,0,1,1,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,583,0,583,703,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas/OCOTEPEC/0882_C3.pdf
3,7,CHIAPAS,13,COPAINALA,60,OCOTEPEC,883,B,0,248,0,0,263,0,1,2,1,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,583,6,589,705,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas/OCOTEPEC/0883_B.pdf
3,7,CHIAPAS,13,COPAINALA,60,OCOTEPEC,883,C01,1,262,0,0,266,0,0,0,2,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,598,1,599,705,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas/OCOTEPEC/0883_C1.pdf
3,7,CHIAPAS,13,COPAINALA,60,OCOTEPEC,883,C02,0,295,0,0,243,0,0,1,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,585,11,596,705,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas/OCOTEPEC/0883_C2.pdf
3,7,CHIAPAS,13,COPAINALA,60,OCOTEPEC,884,B,1,325,3,0,222,0,1,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,625,4,630,693,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas/OCOTEPEC/0884_B.pdf
3,7,CHIAPAS,13,COPAINALA,60,OCOTEPEC,884,C01,0,341,2,0,193,0,2,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,624,5,629,694,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas/OCOTEPEC/0884_C1.pdf
3,7,CHIAPAS,13,COPAINALA,60,OCOTEPEC,884,E01,1,263,0,0,238,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,562,1,563,640,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas/OCOTEPEC/0884_E1.pdf
1,7,CHIAPAS,14,CINTALAPA,61,OCOZOCOAUTLA DE ESPINOSA,885,B,26,45,28,7,72,100,34,61,15,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,395,10,405,668,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas/OCOZOCOAUTLA DE ESPINOSA/0885_B.pdf
1,7,CHIAPAS,14,CINTALAPA,61,OCOZOCOAUTLA DE ESPINOSA,885,C01,39,38,31,9,71,108,14,87,12,7,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,424,10,434,668,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas/OCOZOCOAUTLA DE ESPINOSA/0885_C1.pdf
1,7,CHIAPAS,14,CINTALAPA,61,OCOZOCOAUTLA DE ESPINOSA,885,C02,28,45,26,6,87,120,28,60,19,6,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436,13,449,668,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas/OCOZOCOAUTLA DE ESPINOSA/0885_C2.pdf
1,7,CHIAPAS,14,CINTALAPA,61,OCOZOCOAUTLA DE ESPINOSA,885,C03,30,44,35,8,74,118,20,74,7,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,420,5,426,669,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas/OCOZOCOAUTLA DE ESPINOSA/0885_C3.pdf
1,7,CHIAPAS,14,CINTALAPA,61,OCOZOCOAUTLA DE ESPINOSA,886,B,15,25,28,3,56,126,26,52,18,9,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,362,6,369,552,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas/OCOZOCOAUTLA DE ESPINOSA/0886_B.pdf
1,7,CHIAPAS,14,CINTALAPA,61,OCOZOCOAUTLA DE ESPINOSA,886,C01,14,37,16,3,62,136,34,61,13,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,386,9,396,552,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas/OCOZOCOAUTLA DE ESPINOSA/0886_C1.pdf
1,7,CHIAPAS,14,CINTALAPA,61,OCOZOCOAUTLA DE ESPINOSA,886,C02,13,40,24,1,67,115,33,38,15,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,357,2,359,553,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas/OCOZOCOAUTLA DE ESPINOSA/0886_C2.pdf
1,7,CHIAPAS,14,CINTALAPA,61,OCOZOCOAUTLA DE ESPINOSA,887,B,21,25,52,2,61,153,27,88,6,8,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,455,0,455,730,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas/OCOZOCOAUTLA DE ESPINOSA/0887_B.pdf
1,7,CHIAPAS,14,CINTALAPA,61,OCOZOCOAUTLA DE ESPINOSA,887,C01,20,32,59,3,51,135,19,72,11,7,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,420,15,435,730,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas/OCOZOCOAUTLA DE ESPINOSA/0887_C1.pdf
1,7,CHIAPAS,14,CINTALAPA,61,OCOZOCOAUTLA DE ESPINOSA,887,C02,21,25,86,1,52,155,24,70,9,13,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,473,13,486,731,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas/OCOZOCOAUTLA DE ESPINOSA/0887_C2.pdf
1,7,CHIAPAS,14,CINTALAPA,61,OCOZOCOAUTLA DE ESPINOSA,887,C03,33,32,62,1,60,133,28,73,16,9,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,456,14,470,731,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas/OCOZOCOAUTLA DE ESPINOSA/0887_C3.pdf
1,7,CHIAPAS,14,CINTALAPA,61,OCOZOCOAUTLA DE ESPINOSA,887,E01,18,27,55,3,49,99,16,24,5,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311,4,315,544,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas/OCOZOCOAUTLA DE ESPINOSA/0887_E1.pdf
1,7,CHIAPAS,14,CINTALAPA,61,OCOZOCOAUTLA DE ESPINOSA,887,E01C01,17,25,44,2,46,95,29,17,11,6,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,8,308,544,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas/OCOZOCOAUTLA DE ESPINOSA/0887_E1C1.pdf
