ID_ESTADO,NOMBRE_ESTADO,ID_MUNICIPIO,MUNICIPIO,SECCIONES,CASILLAS,PAN,PRI,PRD,PVEM,PT,PUP,NVA_ALIANZA,PSD,MORENA,PRS,PAN_PRD,PRI_PVEM_NVA_ALIANZA,PRI_PVEM,PRI_NVA_ALIANZA,PVEM_NVA_ALIANZA,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,PARTICIPACION
20,OAXACA,400,SANTA MARIA ATZOMPA,3,31,726,2006,887,115,1404,308,65,154,2824,143,91,18,66,2,2,3,8811,242,9056,21413,0.4229
20,OAXACA,26,CUILAPAM DE GUERRERO,6,22,658,1444,1685,243,1024,187,160,174,2290,153,172,4,34,6,4,2,8238,269,8509,14054,0.6055
20,OAXACA,104,SAN ANTONIO DE LA CAL,5,23,761,1227,928,64,856,187,65,109,1827,84,152,13,46,8,1,2,6328,199,6529,15079,0.4330
20,OAXACA,339,SAN RAYMUNDO JALPAN,1,3,84,164,115,44,54,9,5,57,261,11,11,3,3,0,0,0,821,18,839,1722,0.4872
20,OAXACA,386,SANTA CRUZ XOXOCOTLAN,20,90,2625,7493,5341,389,4808,739,225,712,8919,924,399,52,162,13,0,27,32801,961,33789,61222,0.5519
20,OAXACA,566,VILLA DE ZAACHILA,7,38,470,3390,2089,376,1056,304,328,693,3576,180,88,39,59,1,2,4,12651,359,13014,25813,0.5042
20,OAXACA,3,ANIMAS TRUJANO,2,5,177,457,149,18,189,28,4,11,364,26,18,1,16,0,0,2,1458,31,1491,2948,0.5058
20,OAXACA,8,ASUNCION OCOTLAN,3,5,280,463,110,15,28,11,455,11,100,4,6,0,7,2,6,0,1498,69,1567,2626,0.5967
20,OAXACA,10,AYOQUEZCO DE ALDAMA,4,8,465,280,131,28,151,89,24,20,339,9,52,1,4,0,0,0,1593,74,1667,3962,0.4207
20,OAXACA,17,CIENEGA DE ZIMATLAN,2,4,84,784,546,7,75,5,2,66,95,10,13,2,9,0,0,0,1698,48,1746,2416,0.7227
20,OAXACA,47,MAGDALENA MIXTEPEC,1,1,18,106,162,6,19,96,1,3,43,0,10,0,0,0,0,0,464,23,487,724,0.6727
20,OAXACA,67,OCOTLAN DE MORELOS,15,30,1658,1878,1851,121,663,116,464,227,3250,112,111,4,28,16,6,2,10505,374,10881,15804,0.6885
20,OAXACA,80,SAN AGUSTIN DE LAS JUNTAS,2,9,310,671,317,39,477,63,14,27,722,48,39,3,25,1,0,1,2756,71,2828,6107,0.4631
20,OAXACA,98,SAN ANDRES ZABACHE,1,1,19,115,87,6,13,27,2,5,35,1,6,0,1,0,0,0,317,18,335,647,0.5178
20,OAXACA,100,SAN ANTONINO CASTILLO VELASCO,4,8,200,416,544,25,121,56,28,29,662,210,47,0,7,1,0,0,2346,127,2473,4067,0.6081
20,OAXACA,101,SAN ANTONINO EL ALTO,2,3,93,322,191,26,36,42,23,8,124,11,5,0,1,0,0,0,882,57,939,1676,0.5603
20,OAXACA,105,SAN ANTONIO HUITEPEC,6,7,179,244,230,24,249,258,14,288,328,12,60,0,7,0,0,0,1893,77,1970,3071,0.6415
20,OAXACA,112,SAN BARTOLO COYOTEPEC,3,10,391,720,391,26,519,68,20,41,1019,76,61,2,25,3,0,3,3362,87,3452,6276,0.5500
20,OAXACA,120,SAN BERNARDO MIXTEPEC,2,4,173,245,234,19,119,51,19,11,164,8,26,1,4,0,0,0,1074,51,1125,2180,0.5161
20,OAXACA,129,SAN DIONISIO OCOTLAN,1,2,61,146,89,2,74,3,8,9,101,4,5,0,2,0,0,0,504,18,522,928,0.5625
20,OAXACA,186,SAN JUAN CHILATECA,1,2,130,199,179,8,34,12,7,8,226,12,11,0,6,0,0,0,832,26,858,1197,0.7168
20,OAXACA,241,SAN MARTIN LACHILA,1,2,67,120,77,3,18,168,1,3,18,2,8,0,2,1,0,1,488,21,510,886,0.5756
20,OAXACA,243,SAN MARTIN TILCAJETE,1,2,82,136,96,6,43,6,14,11,172,6,10,1,0,0,0,0,583,41,624,1380,0.4522
20,OAXACA,270,SAN MIGUEL MIXTEPEC,2,4,212,200,287,31,54,125,11,23,271,12,10,0,4,0,0,0,1240,79,1319,2023,0.6520
20,OAXACA,290,SAN PABLO CUATRO VENADOS,1,2,25,236,37,18,63,120,10,19,34,3,5,0,6,0,0,0,576,46,622,934,0.6660
20,OAXACA,293,SAN PABLO HUIXTEPEC,6,12,611,1571,286,64,735,38,66,119,1296,35,42,9,16,3,0,0,4891,154,5045,7083,0.7123
20,OAXACA,299,SAN PEDRO APOSTOL,2,2,122,104,107,28,48,6,5,5,143,7,13,0,7,0,0,0,595,27,622,1273,0.4886
20,OAXACA,313,SAN PEDRO MARTIR,1,2,102,211,176,15,51,6,40,5,57,4,8,0,3,1,0,0,679,42,721,1411,0.5110
20,OAXACA,351,SAN VICENTE LACHIXIO,1,3,51,119,251,17,59,21,4,3,84,4,8,0,0,0,0,0,621,50,671,1833,0.3661
20,OAXACA,358,SANTA ANA TLAPACOYAN,2,3,338,122,111,13,35,6,6,8,114,9,32,0,3,0,0,0,797,44,841,1654,0.5085
20,OAXACA,360,SANTA ANA ZEGACHE,2,5,78,733,758,13,99,9,9,9,193,12,20,0,17,0,0,0,1950,65,2015,2916,0.6910
20,OAXACA,369,SANTA CATARINA QUIANE,1,3,188,228,83,16,103,5,13,10,225,7,9,0,3,0,0,1,890,39,930,1551,0.5996
20,OAXACA,379,SANTA CRUZ MIXTEPEC,3,5,127,354,232,21,67,86,16,17,384,14,24,0,6,0,0,0,1348,97,1445,2584,0.5592
20,OAXACA,388,SANTA GERTRUDIS,3,5,157,533,413,11,66,46,11,7,357,8,30,1,15,0,0,0,1655,58,1713,2455,0.6978
20,OAXACA,389,SANTA INES DEL MONTE,1,3,22,229,306,22,179,27,9,30,53,2,15,0,3,0,0,0,897,59,956,1620,0.5901
20,OAXACA,390,SANTA INES YATZECHE,1,2,99,108,84,5,5,3,1,3,19,1,10,0,0,0,0,0,338,11,349,837,0.4170
20,OAXACA,395,SANTA LUCIA OCOTLAN,1,4,114,472,160,12,79,49,15,9,159,4,8,1,9,1,0,0,1092,71,1163,2736,0.4251
20,OAXACA,408,SANTA MARIA COYOTEPEC,1,3,122,337,110,16,83,21,7,15,196,16,16,4,7,0,0,0,950,34,984,2039,0.4826
20,OAXACA,421,SANTA MARIA LACHIXIO,1,2,32,104,226,8,42,11,5,9,118,7,6,0,3,0,0,0,571,71,642,1081,0.5939
20,OAXACA,430,SANTA MARIA SOLA,1,2,98,75,282,18,42,7,3,4,23,1,27,0,4,0,0,0,584,43,627,1114,0.5628
20,OAXACA,453,SANTIAGO APOSTOL,3,6,365,324,273,17,110,17,17,18,186,15,23,0,8,1,0,0,1374,79,1453,3306,0.4395
20,OAXACA,526,SANTO TOMAS JALIEZA,3,5,315,369,319,17,173,17,8,84,123,10,43,0,1,0,0,0,1479,72,1551,2426,0.6393
20,OAXACA,555,TRINIDAD ZAACHILA,2,4,33,357,487,12,56,13,9,69,441,13,19,1,3,2,0,0,1515,69,1584,2274,0.6966
20,OAXACA,570,ZIMATLAN DE ALVAREZ,13,26,1660,2312,1354,459,1056,213,234,136,2144,100,168,4,28,6,2,2,9876,465,10343,14752,0.7011
20,OAXACA,50,MAGDALENA TEITIPAC,2,4,77,149,36,15,44,8,6,8,122,5,16,4,4,0,0,0,494,49,543,2736,0.1985
20,OAXACA,64,NEJAPA DE MADERO,8,11,980,524,304,37,174,9,20,20,311,9,60,0,17,0,0,0,2465,74,2539,5397,0.4704
20,OAXACA,75,ROJAS DE CUAUHTEMOC,1,2,72,115,81,7,49,5,11,6,75,10,12,0,2,0,0,1,445,12,458,897,0.5106
20,OAXACA,109,SAN BALTAZAR CHICHICAPAM,2,4,27,462,882,6,30,4,7,5,346,5,12,0,8,0,0,0,1794,59,1853,2285,0.8109
20,OAXACA,114,SAN BARTOLO YAUTEPEC,1,1,200,63,18,4,2,0,0,0,28,1,8,0,1,0,0,0,325,7,332,510,0.6510
20,OAXACA,117,SAN BARTOLOME QUIALANA,1,3,194,187,50,28,27,4,5,3,29,1,14,0,4,1,0,0,547,44,591,2167,0.2727
20,OAXACA,122,SAN CARLOS YAUTEPEC,10,18,1420,923,538,51,106,12,30,15,256,12,96,0,19,0,0,1,3478,135,3614,6760,0.5346
20,OAXACA,128,SAN DIONISIO OCOTEPEC,5,13,327,497,291,58,485,18,25,27,346,14,17,2,6,0,0,0,2113,100,2213,7654,0.2891
20,OAXACA,143,SAN FRANCISCO LOGUECHE,2,3,95,187,31,12,58,13,16,13,198,9,0,1,4,0,0,0,637,38,675,1658,0.4071
20,OAXACA,159,SAN JERONIMO TAVICHE,1,2,53,231,51,13,11,3,4,2,96,3,7,3,2,0,0,0,479,21,500,1151,0.4344
20,OAXACA,161,SAN JERONIMO TLACOCHAHUAYA,4,8,268,582,163,33,110,27,21,15,394,39,18,2,17,4,0,0,1693,75,1768,4040,0.4376
20,OAXACA,168,SAN JOSE LACHIGUIRI,3,5,155,437,91,43,66,35,34,43,325,18,5,0,4,0,0,0,1256,88,1344,2819,0.4768
20,OAXACA,195,SAN JUAN DEL RIO,1,2,42,202,22,39,26,3,6,7,27,3,4,0,7,1,0,0,389,13,402,1042,0.3858
20,OAXACA,198,SAN JUAN GUELAVIA,2,4,113,323,55,16,88,16,7,3,146,29,3,1,2,0,0,0,802,29,831,2376,0.3497
20,OAXACA,204,SAN JUAN LACHIGALLA,4,4,337,297,36,19,524,9,8,10,32,0,3,0,2,0,0,0,1277,42,1319,2192,0.6017
20,OAXACA,205,SAN JUAN LAJARCIA,1,1,58,140,42,1,3,0,0,6,39,1,4,0,3,0,1,0,298,3,301,539,0.5584
20,OAXACA,219,SAN JUAN TEITIPAC,2,4,141,280,69,33,63,13,14,8,84,9,25,1,21,0,0,0,761,63,824,1992,0.4137
20,OAXACA,226,SAN LORENZO ALBARRADAS,2,4,109,325,30,20,168,5,13,130,57,16,3,0,4,0,0,0,880,39,919,2037,0.4512
20,OAXACA,233,SAN LUCAS QUIAVINI,1,2,85,167,16,5,222,5,6,2,26,4,3,0,0,0,1,0,542,21,563,1455,0.3869
20,OAXACA,235,SAN LUIS AMATLAN,4,6,171,595,64,54,66,139,29,14,139,13,0,0,11,0,0,0,1295,80,1375,2682,0.5127
20,OAXACA,282,SAN MIGUEL TILQUIAPAM,2,4,164,138,152,19,50,20,20,24,236,9,14,0,8,0,0,0,854,82,936,2231,0.4195
20,OAXACA,296,SAN PABLO VILLA DE MITLA,8,16,1254,1991,247,353,890,41,36,53,537,90,56,6,204,0,2,2,5760,218,5980,8798,0.6797
20,OAXACA,314,SAN PEDRO MARTIR QUIECHAPA,1,1,32,101,28,6,10,13,2,1,40,2,6,0,0,0,0,0,241,7,248,541,0.4584
20,OAXACA,323,SAN PEDRO QUIATONI,6,13,598,1673,286,130,246,49,48,37,407,19,29,0,22,1,1,0,3546,203,3749,6909,0.5426
20,OAXACA,326,SAN PEDRO TAVICHE,1,2,35,165,55,7,175,3,3,2,9,3,2,0,2,0,0,0,461,16,477,789,0.6046
20,OAXACA,331,SAN PEDRO TOTOLAPAM,3,4,237,187,105,20,141,4,9,7,121,6,7,0,3,1,0,0,848,20,868,2263,0.3836
20,OAXACA,340,SAN SEBASTIAN ABASOLO,1,2,115,172,46,15,62,26,2,3,84,2,9,0,1,0,0,0,537,7,544,1492,0.3646
20,OAXACA,346,SAN SEBASTIAN TEITIPAC,1,3,203,241,41,13,49,5,12,4,96,3,8,1,4,1,0,0,681,25,706,1631,0.4329
20,OAXACA,356,SANTA ANA DEL VALLE,2,3,90,140,76,19,109,9,7,27,66,6,12,0,4,0,0,0,565,23,588,1699,0.3461
20,OAXACA,357,SANTA ANA TAVELA,1,1,122,136,30,3,3,1,2,4,23,0,15,1,3,0,0,0,343,20,363,641,0.5663
20,OAXACA,368,SANTA CATARINA MINAS,2,2,87,184,130,18,65,13,9,12,170,7,11,0,2,2,0,0,710,42,752,1381,0.5445
20,OAXACA,381,SANTA CRUZ PAPALUTLA,1,2,81,178,83,13,44,8,4,2,240,6,18,1,3,1,0,0,682,21,703,1481,0.4747
20,OAXACA,410,SANTA MARIA DEL TULE,5,13,365,844,271,30,359,45,16,17,703,40,40,3,27,1,0,3,2761,76,2840,6512,0.4361
20,OAXACA,412,SANTA MARIA GUELACE,1,1,28,77,46,6,24,15,4,3,48,10,5,2,3,0,0,0,271,17,288,570,0.5053
20,OAXACA,429,SANTA MARIA QUIEGOLANI,1,2,304,167,60,14,9,6,6,3,55,2,15,0,11,0,0,0,652,14,666,1199,0.5555
20,OAXACA,450,SANTA MARIA ZOQUITLAN,4,6,166,393,157,36,168,6,19,10,87,1,14,0,6,0,0,0,1063,58,1121,2627,0.4267
20,OAXACA,476,SANTIAGO MATATLAN,5,12,712,721,363,78,346,72,48,35,442,21,43,3,15,1,2,0,2902,140,3042,7246,0.4198
20,OAXACA,505,SANTO DOMINGO ALBARRADAS,1,1,24,77,41,6,23,3,10,5,83,1,7,0,4,0,0,0,284,10,294,576,0.5104
20,OAXACA,550,TLACOLULA DE MATAMOROS,10,30,2078,2333,1488,216,786,166,132,139,1985,104,204,4,90,1,0,3,9726,299,10028,17259,0.5810
20,OAXACA,561,VILLA DIAZ ORDAZ,5,10,347,527,200,60,268,23,49,28,349,18,17,1,19,4,1,0,1911,92,2003,4679,0.4281
20,OAXACA,563,YAXE,2,4,183,320,74,10,55,2,9,5,88,2,7,0,5,0,0,0,760,46,806,1791,0.4500
20,OAXACA,9,ASUNCION TLACOLULITA,2,2,4,138,60,0,81,1,2,2,70,6,1,0,1,0,0,0,366,14,380,631,0.6022
20,OAXACA,35,GUEVEA DE HUMBOLDT,4,7,36,1174,130,25,13,6,18,7,439,20,5,0,12,0,0,0,1885,55,1940,3788,0.5121
20,OAXACA,51,MAGDALENA TEQUISISTLAN,6,10,247,799,518,29,301,261,21,43,1743,31,5,0,10,0,0,0,4008,135,4143,5274,0.7856
20,OAXACA,52,MAGDALENA TLACOTEPEC,1,2,19,96,96,10,191,7,2,5,372,6,0,0,0,0,0,0,804,16,820,1016,0.8071
20,OAXACA,280,SAN MIGUEL TENANGO,1,1,10,142,58,4,14,7,4,1,13,2,7,0,5,0,0,0,267,14,281,609,0.4614
20,OAXACA,305,SAN PEDRO HUAMELULA,7,14,259,917,1116,17,156,90,25,34,1480,635,22,0,10,2,1,0,4764,196,4960,7072,0.7014
20,OAXACA,411,SANTA MARIA ECATEPEC,4,5,186,228,157,60,54,4,13,16,212,166,14,1,6,0,0,0,1117,38,1155,2206,0.5236
20,OAXACA,413,SANTA MARIA GUIENAGATI,2,4,10,435,79,13,14,5,6,12,156,80,2,0,7,2,1,0,822,23,845,2050,0.4122
20,OAXACA,419,SANTA MARIA JALAPA DEL MARQUES,7,16,172,1476,918,81,191,68,28,31,3049,86,15,1,15,1,0,1,6132,169,6302,9018,0.6988
20,OAXACA,422,SANTA MARIA MIXTEQUILLA,3,6,47,452,252,48,1080,31,9,19,645,8,4,0,11,0,0,1,2606,45,2652,3423,0.7748
20,OAXACA,441,SANTA MARIA TOTOLAPILLA,1,1,7,143,62,2,116,5,1,7,70,32,2,0,0,0,0,0,447,22,469,729,0.6433
20,OAXACA,454,SANTIAGO ASTATA,4,7,71,613,152,7,62,6,24,15,461,12,9,2,11,1,0,0,1446,39,1485,2838,0.5233
20,OAXACA,471,SANTIAGO LACHIGUIRI,5,8,22,853,423,12,28,2,14,9,262,10,8,0,4,0,1,0,1648,60,1708,3567,0.4788
20,OAXACA,473,SANTIAGO LAOLLAGA,3,5,34,593,111,41,185,7,126,6,699,15,1,0,19,3,0,0,1840,53,1893,2841,0.6663
20,OAXACA,507,SANTO DOMINGO CHIHUITAN,1,2,4,376,39,3,353,3,2,5,197,1,0,0,4,0,0,0,987,19,1006,1038,0.9692
20,OAXACA,513,SANTO DOMINGO PETAPA,9,13,34,1565,519,13,74,3,909,36,1185,45,9,0,1,3,1,0,4397,63,4460,6227,0.7162
20,OAXACA,515,SANTO DOMINGO TEHUANTEPEC,30,84,1830,5367,8705,365,4182,664,129,266,6274,172,390,12,69,6,2,6,28433,828,29267,46421,0.6305
20,OAXACA,6,ASUNCION IXTALTEPEC,14,25,159,4016,2356,97,127,29,265,14,1399,12,94,6,69,5,2,1,8650,243,8894,11756,0.7565
20,OAXACA,41,CIUDAD IXTEPEC,17,37,494,3918,1499,156,1799,91,74,54,5150,88,81,20,92,10,0,3,13526,438,13967,19987,0.6988
20,OAXACA,76,SALINA CRUZ,41,105,5718,7684,4062,253,3242,655,249,180,7186,307,515,33,115,19,2,5,30220,961,31186,61755,0.5050
20,OAXACA,121,SAN BLAS ATEMPA,6,22,74,3523,4969,104,126,29,26,46,1309,21,61,1,51,0,0,0,10340,146,10486,13539,0.7745
20,OAXACA,303,SAN PEDRO COMITANCILLO,2,5,25,664,646,6,165,37,4,8,1078,6,17,1,5,0,0,2,2662,63,2727,3373,0.8085
20,OAXACA,306,SAN PEDRO HUILOTEPEC,1,3,68,465,299,8,162,203,22,1,373,22,5,0,6,0,0,0,1634,37,1671,2213,0.7551
20,OAXACA,442,SANTA MARIA XADANI,4,10,859,704,301,863,24,49,3,12,661,142,9,0,5,0,0,0,3632,21,3653,5705,0.6403
20,OAXACA,30,EL ESPINAL,7,14,144,1252,761,78,283,304,14,20,2134,16,21,0,22,0,0,1,5049,129,5179,6596,0.7852
20,OAXACA,43,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,48,115,1351,12012,8291,683,2702,333,199,160,10431,194,229,24,197,10,1,10,36817,1484,38311,66299,0.5779
20,OAXACA,127,SAN DIONISIO DEL MAR,3,7,78,1339,603,98,42,3,2,62,147,2,9,1,10,0,0,0,2396,34,2430,3812,0.6375
20,OAXACA,138,SAN FRANCISCO DEL MAR,5,11,22,1673,146,13,28,971,4,4,454,2,1,0,0,0,0,0,3318,22,3340,5244,0.6369
20,OAXACA,140,SAN FRANCISCO IXHUATAN,8,14,702,1542,725,274,141,7,12,11,1464,8,69,0,9,1,1,0,4966,115,5081,6929,0.7333
20,OAXACA,247,SAN MATEO DEL MAR,5,15,334,2183,1095,80,213,46,49,23,712,19,56,4,28,0,0,1,4842,306,5149,9110,0.5652
20,OAXACA,557,UNION HIDALGO,11,19,227,1398,1191,89,2035,17,43,124,2303,99,67,6,57,0,0,0,7656,218,7874,10499,0.7500
20,OAXACA,18,COATECAS ALTAS,4,6,150,673,232,35,471,27,18,71,250,17,6,0,10,0,0,0,1960,130,2090,4040,0.5173
20,OAXACA,20,LA COMPAÑIA,4,6,112,564,81,40,132,453,9,13,55,5,2,0,6,0,0,0,1472,65,1537,2676,0.5744
20,OAXACA,28,HEROICA CIUDAD DE EJUTLA DE CRESPO,18,30,3602,3284,315,124,874,193,92,226,1320,189,132,12,48,8,3,2,10422,536,10960,16162,0.6781
20,OAXACA,48,MAGDALENA OCOTLAN,1,2,11,187,158,2,104,0,23,73,60,1,3,0,1,0,0,0,623,16,639,824,0.7755
20,OAXACA,68,LA PE,1,3,41,407,92,14,152,141,4,9,30,1,7,0,2,0,0,0,900,55,955,1592,0.5999
20,OAXACA,77,SAN AGUSTIN AMATENGO,2,2,215,357,78,4,66,5,3,50,127,7,2,0,4,0,0,0,918,50,968,1301,0.7440
20,OAXACA,134,SAN FRANCISCO CAHUACUA,3,5,97,182,264,26,84,95,21,8,267,75,15,1,1,1,0,0,1137,37,1174,2071,0.5669
20,OAXACA,146,SAN FRANCISCO SOLA,1,2,42,175,45,13,93,2,7,8,68,5,9,4,0,0,0,0,471,16,487,1121,0.4344
20,OAXACA,150,SAN GABRIEL MIXTEPEC,3,6,60,743,96,28,104,35,10,16,646,168,11,3,21,1,0,0,1942,51,1993,3222,0.6186
20,OAXACA,152,SAN ILDEFONSO SOLA,1,1,26,83,103,9,27,2,3,3,8,3,4,1,0,0,0,0,272,24,296,515,0.5748
20,OAXACA,155,SAN JACINTO TLACOTEPEC,1,3,119,135,243,14,21,5,12,8,88,0,8,0,2,0,0,1,655,53,709,1601,0.4428
20,OAXACA,156,SAN JERONIMO COATLAN,3,7,268,622,178,38,43,171,11,17,338,6,10,0,10,1,0,2,1713,47,1762,3080,0.5721
20,OAXACA,169,SAN JOSE DEL PROGRESO,4,8,338,882,386,45,123,17,32,31,392,119,29,8,25,0,0,7,2427,99,2533,4652,0.5445
20,OAXACA,229,SAN LORENZO TEXMELUCAN,2,7,152,525,293,43,92,12,38,40,511,109,12,5,7,1,0,6,1840,100,1946,4073,0.4778
20,OAXACA,238,SAN MARTIN DE LOS CANSECOS,1,1,0,0,0,0,26,1,0,7,57,2,127,163,0,0,0,0,383,13,396,626,0.6326
20,OAXACA,267,SAN MIGUEL EJUTLA,1,1,53,211,12,4,68,8,2,4,38,1,6,0,4,1,0,0,412,14,426,729,0.5844
20,OAXACA,287,SAN NICOLAS,1,2,232,91,27,4,12,3,0,3,30,4,3,0,4,0,0,0,413,16,429,902,0.4756
20,OAXACA,312,SAN PEDRO JUCHATENGO,1,2,33,379,60,6,9,96,2,1,103,3,4,1,9,0,0,0,706,26,732,1206,0.6070
20,OAXACA,341,SAN SEBASTIAN COATLAN,2,4,63,805,7,32,55,11,5,4,41,6,1,1,149,1,0,0,1181,26,1207,1892,0.6379
20,OAXACA,348,SAN SIMON ALMOLONGAS,2,4,131,223,28,20,41,33,10,17,188,60,12,5,5,1,0,0,774,48,822,2274,0.3615
20,OAXACA,350,SAN VICENTE COATLAN,2,5,76,521,87,22,116,37,11,7,26,5,2,3,6,0,0,6,919,87,1012,2753,0.3676
20,OAXACA,387,SANTA CRUZ ZENZONTEPEC,8,20,205,1198,1298,180,206,58,59,71,1112,69,33,0,18,0,2,0,4509,462,4971,10719,0.4638
20,OAXACA,449,SANTA MARIA ZANIZA,1,2,22,234,80,10,7,28,2,7,239,10,2,1,4,0,0,0,646,37,683,1135,0.6018
20,OAXACA,451,SANTIAGO AMOLTEPEC,5,11,39,748,186,65,73,301,477,30,307,457,15,28,4,4,0,0,2734,191,2925,6500,0.4500
20,OAXACA,478,SANTIAGO MINAS,1,2,36,71,40,11,421,0,2,4,6,27,0,0,3,1,1,0,623,29,652,1059,0.6157
20,OAXACA,492,SANTIAGO TEXTITLAN,2,4,96,420,385,8,52,5,8,4,278,6,26,2,8,0,0,0,1298,64,1362,2414,0.5642
20,OAXACA,516,SANTO DOMINGO TEOJOMULCO,2,5,178,256,281,15,91,2,12,20,235,178,7,8,21,4,0,0,1308,72,1380,3003,0.4595
20,OAXACA,536,VILLA SOLA DE VEGA,10,18,686,1212,399,84,1339,114,321,339,280,408,31,80,18,8,3,1,5322,356,5679,8736,0.6501
20,OAXACA,538,TANICHE,1,1,19,141,8,4,65,0,37,1,10,24,0,8,1,4,0,0,322,23,345,643,0.5365
20,OAXACA,564,YOGANA,1,2,76,245,19,18,40,0,5,5,8,27,0,3,3,4,0,0,453,38,491,1105,0.4443
20,OAXACA,567,SAN MATEO YUCUTINDOO,2,4,52,341,189,22,31,6,14,11,163,51,3,2,5,0,3,0,893,38,931,1931,0.4821
20,OAXACA,56,MARTIRES DE TACUBAYA,1,2,27,52,32,1,46,31,5,3,84,0,0,0,1,0,0,0,282,8,290,1067,0.2718
20,OAXACA,69,PINOTEPA DE DON LUIS,5,9,10,1307,1304,15,50,2,4,4,683,7,10,2,13,0,0,1,3411,63,3475,4512,0.7702
20,OAXACA,79,SAN AGUSTIN CHAYUCO,3,6,23,542,755,33,23,8,8,14,324,9,14,0,12,0,0,0,1765,53,1818,2963,0.6136
20,OAXACA,87,SAN ANDRES HUAXPALTEPEC,3,6,76,699,349,29,231,543,24,10,945,12,17,2,8,0,0,1,2945,80,3026,4328,0.6992
20,OAXACA,108,SAN ANTONIO TEPETLAPA,2,5,16,117,145,6,56,5,6,12,343,4,3,1,2,0,0,0,716,53,769,2713,0.2835
20,OAXACA,166,SAN JOSE ESTANCIA GRANDE,1,1,4,204,13,13,141,2,2,17,157,2,0,0,3,0,0,0,558,20,578,741,0.7800
20,OAXACA,178,SAN JUAN BAUTISTA LO DE SOTO,2,5,215,486,158,20,231,28,14,12,204,3,36,0,4,1,0,1,1412,96,1509,1996,0.7560
20,OAXACA,184,SAN JUAN CACAHUATEPEC,7,12,38,1379,758,62,76,298,46,151,1324,9,4,1,19,3,0,2,4168,236,4406,6391,0.6894
20,OAXACA,190,SAN JUAN COLORADO,5,13,28,2093,1623,31,37,292,14,10,551,7,12,0,14,0,0,0,4712,113,4825,6289,0.7672
20,OAXACA,225,SAN LORENZO,3,6,821,333,99,26,17,174,692,25,742,11,24,0,1,3,0,0,2968,83,3051,3829,0.7968
20,OAXACA,283,SAN MIGUEL TLACAMAMA,2,5,36,543,299,22,99,428,15,26,471,6,6,0,16,1,0,0,1968,90,2058,2527,0.8144
20,OAXACA,300,SAN PEDRO ATOYAC,4,6,18,851,1041,12,11,2,6,14,186,1,4,0,10,0,0,0,2156,53,2209,2852,0.7745
20,OAXACA,310,SAN PEDRO JICAYAN,7,13,43,1449,1771,66,121,117,18,62,1460,26,26,2,36,0,0,0,5197,170,5367,7426,0.7227
20,OAXACA,342,SAN SEBASTIAN IXCAPA,4,7,16,771,816,18,22,10,12,36,506,7,6,0,14,1,0,0,2235,40,2275,2980,0.7634
20,OAXACA,367,SANTA CATARINA MECHOACAN,2,4,14,719,342,18,13,11,4,6,213,6,8,0,9,1,0,0,1364,73,1437,2709,0.5305
20,OAXACA,407,SANTA MARIA CORTIJO,1,2,22,185,35,5,309,98,6,11,45,0,1,0,1,0,0,0,718,17,735,950,0.7737
20,OAXACA,415,SANTA MARIA HUAZOLOTITLAN,5,15,49,1944,1816,27,790,20,17,14,843,17,31,6,34,3,0,1,5611,160,5772,7945,0.7265
20,OAXACA,467,SANTIAGO IXTAYUTLA,7,15,61,440,1619,42,112,38,30,71,1156,33,13,1,3,0,0,12,3619,179,3810,7788,0.4892
20,OAXACA,468,SANTIAGO JAMILTEPEC,13,24,174,4241,1136,106,224,63,42,66,3401,54,47,4,44,8,0,5,9610,236,9851,13338,0.7386
20,OAXACA,475,SANTIAGO LLANO GRANDE,3,5,8,556,54,4,1017,1,0,1,227,4,2,2,4,1,0,0,1881,24,1905,2731,0.6975
20,OAXACA,484,SANTIAGO PINOTEPA NACIONAL,24,64,521,7064,8477,165,1308,141,178,125,3798,61,280,25,127,8,6,4,22284,709,22997,36976,0.6219
20,OAXACA,487,SANTIAGO TAPEXTLA,2,5,16,601,137,5,562,2,3,6,157,2,1,0,4,1,0,0,1497,70,1567,2190,0.7155
20,OAXACA,506,SANTO DOMINGO ARMENTA,2,4,56,510,717,4,161,4,0,11,69,1,40,0,19,1,0,0,1593,45,1638,2274,0.7203
20,OAXACA,203,SAN JUAN LACHAO,2,5,69,419,61,26,49,35,16,43,627,29,4,0,7,1,0,0,1386,66,1452,2945,0.4930
20,OAXACA,213,SAN JUAN QUIAHIJE,2,5,44,257,68,41,72,15,27,31,527,23,4,1,5,2,0,0,1117,122,1239,2818,0.4397
20,OAXACA,271,SAN MIGUEL PANIXTLAHUACA,2,7,32,275,91,29,60,13,25,29,784,29,6,1,6,0,0,0,1380,158,1538,3871,0.3973
20,OAXACA,316,SAN PEDRO MIXTEPEC,13,51,2164,5651,1631,361,2160,109,84,76,4699,113,461,265,266,5,0,3,18045,538,18586,32893,0.5650
20,OAXACA,332,VILLA DE TUTUTEPEC DE MELCHOR OCAMPO,21,55,479,4923,1623,228,699,483,1586,156,7261,149,116,134,101,51,9,33,17998,639,18670,32416,0.5760
