CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PVEM,PT,PUP,NVA_ALIANZA,PSD,MORENA,PRS,PAN_PRD,PRI_PVEM_NVA_ALIANZA,PRI_PVEM,PRI_NVA_ALIANZA,PVEM_NVA_ALIANZA,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
3,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,28,HEROICA CIUDAD DE EJUTLA DE CRESPO,161,2,287,183,18,9,52,42,12,24,108,3,18,0,0,0,0,0,756,31,787,1184
3,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,28,HEROICA CIUDAD DE EJUTLA DE CRESPO,162,1,48,25,9,2,26,0,1,4,25,1,1,0,0,0,0,1,142,8,151,252
3,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,28,HEROICA CIUDAD DE EJUTLA DE CRESPO,163,1,45,50,3,4,10,1,1,1,7,2,4,0,2,0,0,0,130,6,136,215
3,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,28,HEROICA CIUDAD DE EJUTLA DE CRESPO,164,1,141,120,12,4,12,2,0,4,25,3,9,0,0,0,0,0,332,15,347,469
3,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,28,HEROICA CIUDAD DE EJUTLA DE CRESPO,166,2,190,211,25,1,170,12,6,14,31,2,21,0,1,0,0,0,684,58,742,1144
3,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,28,HEROICA CIUDAD DE EJUTLA DE CRESPO,167,1,66,221,28,4,38,4,1,5,61,4,4,0,3,1,0,0,440,15,455,640
3,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,28,HEROICA CIUDAD DE EJUTLA DE CRESPO,168,1,137,140,9,4,24,6,0,3,20,2,10,0,0,0,0,0,355,12,367,597
3,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,28,HEROICA CIUDAD DE EJUTLA DE CRESPO,169,1,154,165,24,5,10,0,5,2,10,40,0,2,8,4,0,0,429,17,446,629
3,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,28,HEROICA CIUDAD DE EJUTLA DE CRESPO,170,1,233,117,9,6,16,9,2,16,0,9,0,1,0,0,0,0,418,17,435,718
3,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,28,HEROICA CIUDAD DE EJUTLA DE CRESPO,171,1,83,26,2,2,30,2,0,2,6,1,0,0,0,0,0,0,154,7,161,230
3,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,28,HEROICA CIUDAD DE EJUTLA DE CRESPO,172,1,96,8,5,3,18,1,3,3,65,2,1,0,0,0,0,0,205,20,225,306
3,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,28,HEROICA CIUDAD DE EJUTLA DE CRESPO,173,2,285,264,35,11,39,7,13,23,79,2,6,0,4,0,1,0,769,51,820,1323
3,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,28,HEROICA CIUDAD DE EJUTLA DE CRESPO,174,1,117,107,3,3,6,1,0,0,14,0,4,0,1,0,0,0,256,4,260,382
3,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,28,HEROICA CIUDAD DE EJUTLA DE CRESPO,175,1,182,94,16,9,26,12,5,0,11,0,8,0,7,0,1,0,371,15,386,638
3,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,48,MAGDALENA OCOTLAN,374,2,11,187,158,2,104,0,23,73,60,1,3,0,1,0,0,0,623,16,639,824
3,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,68,LA PE,632,3,41,407,92,14,152,141,4,9,30,1,7,0,2,0,0,0,900,55,955,1592
3,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,77,SAN AGUSTIN AMATENGO,710,1,105,144,30,3,23,4,1,35,60,4,2,0,0,0,0,0,411,29,440,612
3,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,77,SAN AGUSTIN AMATENGO,711,1,110,213,48,1,43,1,2,15,67,3,0,0,4,0,0,0,507,21,528,689
3,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,134,SAN FRANCISCO CAHUACUA,871,2,68,104,71,18,70,11,12,6,79,71,2,1,1,1,0,0,515,17,532,869
3,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,134,SAN FRANCISCO CAHUACUA,872,1,7,38,4,3,5,81,7,1,76,2,1,0,0,0,0,0,225,7,232,440
3,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,134,SAN FRANCISCO CAHUACUA,873,2,22,40,189,5,9,3,2,1,112,2,12,0,0,0,0,0,397,13,410,762
3,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,146,SAN FRANCISCO SOLA,899,2,42,175,45,13,93,2,7,8,68,5,9,4,0,0,0,0,471,16,487,1121
3,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,150,SAN GABRIEL MIXTEPEC,908,2,12,167,18,6,24,0,3,2,154,161,0,2,4,1,0,0,554,15,569,882
3,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,150,SAN GABRIEL MIXTEPEC,909,2,29,244,51,12,31,2,2,4,282,4,5,1,7,0,0,0,674,21,695,1165
3,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,150,SAN GABRIEL MIXTEPEC,910,2,19,332,27,10,49,33,5,10,210,3,6,0,10,0,0,0,714,15,729,1175
3,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,152,SAN ILDEFONSO SOLA,913,1,26,83,103,9,27,2,3,3,8,3,4,1,0,0,0,0,272,24,296,515
3,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,155,SAN JACINTO TLACOTEPEC,920,3,119,135,243,14,21,5,12,8,88,0,8,0,2,0,0,1,655,53,709,1601
3,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,156,SAN JERONIMO COATLAN,921,3,164,347,43,13,22,25,5,8,92,3,6,0,8,0,0,0,736,18,754,1302
3,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,156,SAN JERONIMO COATLAN,922,1,79,41,112,7,15,15,4,2,86,1,3,0,0,0,0,0,365,10,375,642
3,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,156,SAN JERONIMO COATLAN,923,3,25,234,23,18,6,131,2,7,160,2,1,0,2,1,0,2,612,19,633,1136
3,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,169,SAN JOSE DEL PROGRESO,958,2,54,179,71,11,48,0,8,7,140,4,6,0,7,0,0,0,535,17,552,1340
3,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,169,SAN JOSE DEL PROGRESO,959,2,49,310,94,11,27,6,5,11,114,6,7,1,5,0,0,0,646,24,670,1338
3,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,169,SAN JOSE DEL PROGRESO,960,2,71,150,91,4,26,1,7,6,76,105,6,7,7,0,0,0,557,24,581,915
3,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,169,SAN JOSE DEL PROGRESO,961,2,164,243,130,19,22,10,12,7,62,4,10,0,6,0,0,7,689,34,730,1059
3,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,229,SAN LORENZO TEXMELUCAN,1249,4,90,378,141,22,59,4,19,19,319,12,7,0,4,0,0,6,1074,55,1135,2270
3,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,229,SAN LORENZO TEXMELUCAN,1250,3,62,147,152,21,33,8,19,21,192,97,5,5,3,1,0,0,766,45,811,1803
3,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,238,SAN MARTIN DE LOS CANSECOS,1282,1,0,0,0,0,26,1,0,7,57,2,127,163,0,0,0,0,383,13,396,626
3,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,267,SAN MIGUEL EJUTLA,1353,1,53,211,12,4,68,8,2,4,38,1,6,0,4,1,0,0,412,14,426,729
3,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,287,SAN NICOLAS,1417,2,232,91,27,4,12,3,0,3,30,4,3,0,4,0,0,0,413,16,429,902
3,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,312,SAN PEDRO JUCHATENGO,1493,2,33,379,60,6,9,96,2,1,103,3,4,1,9,0,0,0,706,26,732,1206
3,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,341,SAN SEBASTIAN COATLAN,1607,2,42,430,3,20,36,6,3,2,28,3,0,0,139,1,0,0,713,18,731,1027
3,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,341,SAN SEBASTIAN COATLAN,1608,2,21,375,4,12,19,5,2,2,13,3,1,1,10,0,0,0,468,8,476,865
3,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,348,SAN SIMON ALMOLONGAS,1634,2,104,127,15,13,20,6,7,8,46,56,9,4,1,1,0,0,417,28,445,1353
3,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,348,SAN SIMON ALMOLONGAS,1635,2,27,96,13,7,21,27,3,9,142,4,3,1,4,0,0,0,357,20,377,921
3,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,350,SAN VICENTE COATLAN,1637,3,40,264,34,9,82,21,8,4,20,4,1,3,1,0,0,6,491,51,548,1513
3,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,350,SAN VICENTE COATLAN,1638,2,36,257,53,13,34,16,3,3,6,1,1,0,5,0,0,0,428,36,464,1240
3,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,387,SANTA CRUZ ZENZONTEPEC,1730,2,5,137,162,12,25,1,6,5,158,14,2,0,2,0,0,0,529,63,592,1266
3,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,387,SANTA CRUZ ZENZONTEPEC,1731,2,26,92,196,14,26,2,6,10,96,5,4,0,0,0,0,0,477,65,542,1140
3,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,387,SANTA CRUZ ZENZONTEPEC,1732,3,43,247,134,13,4,2,6,0,55,4,4,0,1,0,0,0,513,80,593,1354
3,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,387,SANTA CRUZ ZENZONTEPEC,1733,3,19,64,356,14,23,5,5,5,124,4,10,0,3,0,0,0,632,54,686,1671
3,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,387,SANTA CRUZ ZENZONTEPEC,1734,3,23,193,128,41,22,12,11,22,306,20,5,0,6,0,2,0,791,76,867,1707
3,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,387,SANTA CRUZ ZENZONTEPEC,1735,1,11,56,48,2,7,2,2,3,84,4,0,0,0,0,0,0,219,10,229,613
3,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,387,SANTA CRUZ ZENZONTEPEC,1736,3,20,172,161,18,65,8,4,3,80,8,6,0,2,0,0,0,547,51,598,1355
3,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,387,SANTA CRUZ ZENZONTEPEC,1737,3,58,237,113,66,34,26,19,23,209,10,2,0,4,0,0,0,801,63,864,1613
3,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,449,SANTA MARIA ZANIZA,1950,2,22,234,80,10,7,28,2,7,239,10,2,1,4,0,0,0,646,37,683,1135
3,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,451,SANTIAGO AMOLTEPEC,1955,3,9,177,33,25,25,90,127,11,95,204,15,11,1,0,0,0,823,51,874,1821
3,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,451,SANTIAGO AMOLTEPEC,1956,2,4,199,8,10,10,0,73,5,2,99,0,8,0,2,0,0,420,24,444,1128
3,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,451,SANTIAGO AMOLTEPEC,1957,2,9,210,75,14,25,128,46,7,60,32,0,3,2,1,0,0,612,37,649,1247
3,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,451,SANTIAGO AMOLTEPEC,1958,2,14,86,28,10,7,29,121,6,106,77,0,3,0,0,0,0,487,53,540,1151
3,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,451,SANTIAGO AMOLTEPEC,1959,2,3,76,42,6,6,54,110,1,44,45,0,3,1,1,0,0,392,26,418,1153
3,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,478,SANTIAGO MINAS,2071,2,36,71,40,11,421,0,2,4,6,27,0,0,3,1,1,0,623,29,652,1059
3,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,492,SANTIAGO TEXTITLAN,2133,3,83,393,222,7,45,4,7,3,188,5,23,2,8,0,0,0,990,58,1048,1968
3,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,492,SANTIAGO TEXTITLAN,2134,1,13,27,163,1,7,1,1,1,90,1,3,0,0,0,0,0,308,6,314,446
3,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,516,SANTO DOMINGO TEOJOMULCO,2229,3,89,88,121,10,37,2,5,13,231,112,7,3,7,0,0,0,725,44,769,1773
3,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,516,SANTO DOMINGO TEOJOMULCO,2230,2,89,168,160,5,54,0,7,7,4,66,0,5,14,4,0,0,583,28,611,1230
3,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,536,VILLA SOLA DE VEGA,2291,1,47,92,22,5,72,4,39,2,25,0,8,0,0,0,0,0,316,14,330,538
3,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,536,VILLA SOLA DE VEGA,2292,4,109,201,65,17,348,6,131,12,126,58,14,2,8,3,1,1,1101,87,1189,1637
3,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,536,VILLA SOLA DE VEGA,2293,2,40,99,109,10,210,0,16,63,1,193,0,72,4,1,0,0,818,56,874,1095
3,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,536,VILLA SOLA DE VEGA,2294,1,125,42,21,7,57,94,6,35,53,1,5,0,0,0,0,0,446,17,463,709
3,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,536,VILLA SOLA DE VEGA,2295,1,25,85,9,6,110,0,6,52,2,30,0,1,0,0,0,0,326,25,351,574
3,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,536,VILLA SOLA DE VEGA,2296,1,30,47,27,6,122,0,2,14,2,27,0,1,1,2,0,0,281,30,311,526
3,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,536,VILLA SOLA DE VEGA,2297,2,33,193,13,7,83,0,6,50,3,40,0,1,2,1,0,0,432,22,454,756
3,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,536,VILLA SOLA DE VEGA,2298,2,60,168,27,9,73,2,67,59,21,38,0,2,3,1,1,0,531,46,577,1100
3,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,536,VILLA SOLA DE VEGA,2299,2,53,140,16,6,147,3,24,29,17,4,0,0,0,0,0,0,439,29,468,757
3,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,536,VILLA SOLA DE VEGA,2300,2,164,145,90,11,117,5,24,23,30,17,4,1,0,0,1,0,632,30,662,1044
3,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,538,TANICHE,2304,1,19,141,8,4,65,0,37,1,10,24,0,8,1,4,0,0,322,23,345,643
3,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,564,YOGANA,2421,2,76,245,19,18,40,0,5,5,8,27,0,3,3,4,0,0,453,38,491,1105
3,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,567,SAN MATEO YUCUTINDOO,2430,1,32,54,19,3,12,0,2,1,78,7,1,0,0,0,0,0,209,9,218,379
3,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,567,SAN MATEO YUCUTINDOO,2431,3,20,287,170,19,19,6,12,10,85,44,2,2,5,0,3,0,684,29,713,1552
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,56,MARTIRES DE TACUBAYA,396,2,27,52,32,1,46,31,5,3,84,0,0,0,1,0,0,0,282,8,290,1067
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,69,PINOTEPA DE DON LUIS,633,2,1,337,303,7,17,2,3,0,176,0,1,2,3,0,0,0,852,16,868,1134
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,69,PINOTEPA DE DON LUIS,634,2,7,227,281,2,19,0,0,1,231,1,3,0,4,0,0,1,776,17,794,992
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,69,PINOTEPA DE DON LUIS,635,1,2,213,191,1,6,0,0,2,44,3,4,0,1,0,0,0,467,7,474,646
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,69,PINOTEPA DE DON LUIS,636,2,0,217,282,5,3,0,1,1,108,3,1,0,3,0,0,0,624,9,633,829
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,69,PINOTEPA DE DON LUIS,637,2,0,313,247,0,5,0,0,0,124,0,1,0,2,0,0,0,692,14,706,911
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,79,SAN AGUSTIN CHAYUCO,714,3,11,238,215,20,8,4,4,7,135,5,6,0,3,0,0,0,656,21,677,1124
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,79,SAN AGUSTIN CHAYUCO,715,2,7,207,381,10,12,1,3,7,137,4,4,0,8,0,0,0,781,21,802,1219
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,79,SAN AGUSTIN CHAYUCO,716,1,5,97,159,3,3,3,1,0,52,0,4,0,1,0,0,0,328,11,339,620
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,87,SAN ANDRES HUAXPALTEPEC,744,2,16,279,94,11,72,207,10,5,305,4,4,0,2,0,0,1,1009,36,1046,1478
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,87,SAN ANDRES HUAXPALTEPEC,745,2,14,205,167,7,86,155,4,0,289,6,12,2,2,0,0,0,949,19,968,1433
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,87,SAN ANDRES HUAXPALTEPEC,746,2,46,215,88,11,73,181,10,5,351,2,1,0,4,0,0,0,987,25,1012,1417
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,108,SAN ANTONIO TEPETLAPA,790,3,14,102,108,6,45,3,5,8,176,3,1,1,2,0,0,0,474,40,514,1627
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,108,SAN ANTONIO TEPETLAPA,791,2,2,15,37,0,11,2,1,4,167,1,2,0,0,0,0,0,242,13,255,1086
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,166,SAN JOSE ESTANCIA GRANDE,951,1,4,204,13,13,141,2,2,17,157,2,0,0,3,0,0,0,558,20,578,741
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,178,SAN JUAN BAUTISTA LO DE SOTO,1003,2,94,152,68,11,117,8,6,2,85,2,22,0,2,0,0,1,569,43,613,798
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,178,SAN JUAN BAUTISTA LO DE SOTO,1004,3,121,334,90,9,114,20,8,10,119,1,14,0,2,1,0,0,843,53,896,1198
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,184,SAN JUAN CACAHUATEPEC,1099,2,6,251,164,11,13,67,4,19,357,1,1,0,2,0,0,0,896,27,923,1380
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,184,SAN JUAN CACAHUATEPEC,1100,3,7,325,199,13,15,50,8,24,532,1,1,0,9,0,0,0,1184,34,1218,1754
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,184,SAN JUAN CACAHUATEPEC,1101,2,4,295,127,5,8,15,7,30,82,2,0,0,3,0,0,1,578,31,610,835
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,184,SAN JUAN CACAHUATEPEC,1102,2,6,225,97,13,10,73,14,47,143,1,1,0,1,0,0,1,631,81,713,1062
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,184,SAN JUAN CACAHUATEPEC,1103,1,7,122,63,5,9,42,4,7,105,1,0,0,0,2,0,0,367,20,387,548
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,184,SAN JUAN CACAHUATEPEC,1104,1,3,111,50,7,10,36,2,11,42,1,0,0,3,0,0,0,276,22,298,439
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,184,SAN JUAN CACAHUATEPEC,1105,1,5,50,58,8,11,15,7,13,63,2,1,1,1,1,0,0,236,21,257,373
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,190,SAN JUAN COLORADO,1112,3,7,527,529,8,5,50,2,3,179,0,3,0,5,0,0,0,1318,27,1345,1714
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,190,SAN JUAN COLORADO,1113,2,8,470,302,7,9,73,2,2,128,3,2,0,3,0,0,0,1009,16,1025,1274
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,190,SAN JUAN COLORADO,1114,2,7,499,259,10,0,33,2,3,112,2,4,0,2,0,0,0,933,20,953,1159
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,190,SAN JUAN COLORADO,1115,4,5,403,405,5,12,110,5,1,85,1,3,0,2,0,0,0,1037,34,1071,1581
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,190,SAN JUAN COLORADO,1116,2,1,194,128,1,11,26,3,1,47,1,0,0,2,0,0,0,415,16,431,561
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,225,SAN LORENZO,1238,2,367,140,9,8,7,154,135,5,169,2,8,0,0,0,0,0,1004,31,1035,1363
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,225,SAN LORENZO,1239,2,345,136,30,14,6,15,251,10,154,1,15,0,1,2,0,0,980,29,1009,1244
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,225,SAN LORENZO,1240,2,109,57,60,4,4,5,306,10,419,8,1,0,0,1,0,0,984,23,1007,1222
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,283,SAN MIGUEL TLACAMAMA,1409,3,16,344,174,11,89,329,4,5,286,2,2,0,12,1,0,0,1275,45,1320,1581
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,283,SAN MIGUEL TLACAMAMA,1410,2,20,199,125,11,10,99,11,21,185,4,4,0,4,0,0,0,693,45,738,946
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,300,SAN PEDRO ATOYAC,1454,2,7,273,343,5,3,0,0,7,45,1,1,0,4,0,0,0,689,21,710,898
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,300,SAN PEDRO ATOYAC,1455,2,9,473,486,3,4,0,2,7,89,0,2,0,6,0,0,0,1081,25,1106,1428
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,300,SAN PEDRO ATOYAC,1456,1,1,59,137,2,1,1,2,0,12,0,0,0,0,0,0,0,215,3,218,309
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,300,SAN PEDRO ATOYAC,1457,1,1,46,75,2,3,1,2,0,40,0,1,0,0,0,0,0,171,4,175,217
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,310,SAN PEDRO JICAYAN,1485,2,7,272,170,4,34,8,4,19,323,8,0,0,1,0,0,0,850,9,859,1173
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,310,SAN PEDRO JICAYAN,1486,2,7,288,158,4,44,1,2,8,325,4,1,0,3,0,0,0,845,22,867,1154
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,310,SAN PEDRO JICAYAN,1487,2,5,323,138,4,12,3,2,18,228,5,2,1,4,0,0,0,745,27,772,1050
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,310,SAN PEDRO JICAYAN,1488,2,11,180,214,4,14,15,3,5,157,7,5,0,1,0,0,0,616,30,646,939
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,310,SAN PEDRO JICAYAN,1489,2,5,126,573,40,3,80,4,1,151,0,8,0,22,0,0,0,1013,37,1050,1496
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,310,SAN PEDRO JICAYAN,1490,1,4,55,250,6,8,3,0,2,167,0,6,0,1,0,0,0,502,18,520,722
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,310,SAN PEDRO JICAYAN,1491,2,4,205,268,4,6,7,3,9,109,2,4,1,4,0,0,0,626,27,653,892
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,342,SAN SEBASTIAN IXCAPA,1609,2,4,278,286,11,1,1,3,14,181,2,0,0,4,0,0,0,785,12,797,1007
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,342,SAN SEBASTIAN IXCAPA,1610,2,4,181,142,5,8,2,3,7,147,1,4,0,5,0,0,0,509,8,517,758
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,342,SAN SEBASTIAN IXCAPA,1611,1,3,73,100,1,6,3,4,9,54,0,0,0,1,0,0,0,254,7,261,358
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,342,SAN SEBASTIAN IXCAPA,1612,2,5,239,288,1,7,4,2,6,124,4,2,0,4,1,0,0,687,13,700,857
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,367,SANTA CATARINA MECHOACAN,1671,2,6,355,192,12,5,8,3,4,79,0,4,0,6,0,0,0,674,45,719,1379
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,367,SANTA CATARINA MECHOACAN,1672,2,8,364,150,6,8,3,1,2,134,6,4,0,3,1,0,0,690,28,718,1330
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,407,SANTA MARIA CORTIJO,1826,2,22,185,35,5,309,98,6,11,45,0,1,0,1,0,0,0,718,17,735,950
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,415,SANTA MARIA HUAZOLOTITLAN,1851,4,9,505,387,11,313,7,5,2,253,6,6,5,8,1,0,0,1518,49,1567,2007
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,415,SANTA MARIA HUAZOLOTITLAN,1852,3,10,389,400,4,288,7,2,3,321,3,5,0,15,2,0,0,1449,41,1490,1977
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,415,SANTA MARIA HUAZOLOTITLAN,1853,2,11,286,290,1,78,2,4,1,76,1,8,0,2,0,0,0,760,19,779,1129
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,415,SANTA MARIA HUAZOLOTITLAN,1854,3,13,446,453,2,61,0,3,1,88,3,9,0,3,0,0,0,1082,20,1102,1573
