CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLA,PAN,PRI,PRD,PVEM,PT,PUP,NVA_ALIANZA,PSD,MORENA,PRS,PAN_PRD,PRI_PVEM_NVA_ALIANZA,PRI_PVEM,PRI_NVA_ALIANZA,PVEM_NVA_ALIANZA,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TEPJF,OBSERVACIONES,RUTA_ACTA
3,20,OAXACA,12,SANTA LUCIA DEL CAMINO,392,SANTA LUCIA DEL CAMINO ,1747,B,26,34,14,1,12,3,4,2,29,16,2,0,1,0,0,0,144,1,145,503,,,,
3,20,OAXACA,12,SANTA LUCIA DEL CAMINO,392,SANTA LUCIA DEL CAMINO ,1748,B,30,59,29,2,22,6,2,3,101,9,4,1,0,1,0,1,269,9,279,562,,,,
3,20,OAXACA,12,SANTA LUCIA DEL CAMINO,392,SANTA LUCIA DEL CAMINO ,1748,C01,43,68,36,4,33,5,1,4,82,88,14,5,0,2,0,1,385,2,388,562,,,,
3,20,OAXACA,12,SANTA LUCIA DEL CAMINO,392,SANTA LUCIA DEL CAMINO ,1749,B,22,66,20,3,28,8,1,2,89,8,0,1,0,0,0,0,248,4,252,422,,,,
3,20,OAXACA,12,SANTA LUCIA DEL CAMINO,392,SANTA LUCIA DEL CAMINO ,1749,C01,21,50,36,7,43,4,3,3,82,5,2,0,0,0,0,0,256,9,265,422,,,,
3,20,OAXACA,12,SANTA LUCIA DEL CAMINO,392,SANTA LUCIA DEL CAMINO ,1750,B,78,67,35,1,34,4,2,7,75,18,4,2,0,0,0,0,327,6,333,570,,,,
3,20,OAXACA,12,SANTA LUCIA DEL CAMINO,392,SANTA LUCIA DEL CAMINO ,1750,C01,53,87,32,3,32,6,5,5,65,3,5,1,3,0,0,1,300,7,308,569,,,,
3,20,OAXACA,12,SANTA LUCIA DEL CAMINO,392,SANTA LUCIA DEL CAMINO ,1750,S01,57,122,57,15,70,19,2,2,234,14,11,0,4,0,0,1,607,10,618,,,,,
3,20,OAXACA,12,SANTA LUCIA DEL CAMINO,392,SANTA LUCIA DEL CAMINO ,1751,B,47,88,48,8,44,28,5,10,87,30,3,0,0,0,0,0,398,16,414,685,,,,
3,20,OAXACA,12,SANTA LUCIA DEL CAMINO,392,SANTA LUCIA DEL CAMINO ,1751,C01,47,77,38,5,58,29,2,4,84,26,3,2,0,0,0,0,375,16,391,684,,,,
3,20,OAXACA,12,SANTA LUCIA DEL CAMINO,392,SANTA LUCIA DEL CAMINO ,1751,C02,52,97,56,13,43,15,5,7,81,27,8,1,1,0,0,0,406,23,429,684,,,,
3,20,OAXACA,12,SANTA LUCIA DEL CAMINO,392,SANTA LUCIA DEL CAMINO ,1751,C03,43,97,49,5,51,29,4,7,89,27,6,0,0,0,0,0,407,6,413,684,,,,
3,20,OAXACA,12,SANTA LUCIA DEL CAMINO,392,SANTA LUCIA DEL CAMINO ,1752,B,47,96,50,5,41,25,7,5,91,26,4,0,2,0,0,1,399,11,411,709,,,,
3,20,OAXACA,12,SANTA LUCIA DEL CAMINO,392,SANTA LUCIA DEL CAMINO ,1752,C01,51,108,47,3,34,32,6,15,84,24,6,0,4,0,0,1,414,12,427,709,,,,
3,20,OAXACA,12,SANTA LUCIA DEL CAMINO,392,SANTA LUCIA DEL CAMINO ,1753,B,47,80,38,3,27,15,4,7,137,19,4,1,0,0,0,1,382,16,399,616,,,,
3,20,OAXACA,12,SANTA LUCIA DEL CAMINO,392,SANTA LUCIA DEL CAMINO ,1753,C01,53,73,25,4,34,16,7,0,102,20,9,0,1,0,0,0,344,6,350,616,,,,
3,20,OAXACA,12,SANTA LUCIA DEL CAMINO,392,SANTA LUCIA DEL CAMINO ,1754,B,55,87,27,3,57,12,3,8,125,24,8,2,5,0,0,1,416,11,428,697,,,,
3,20,OAXACA,12,SANTA LUCIA DEL CAMINO,392,SANTA LUCIA DEL CAMINO ,1754,C01,51,105,46,3,55,7,0,7,114,31,7,0,1,0,0,0,427,6,433,696,,,,
3,20,OAXACA,12,SANTA LUCIA DEL CAMINO,392,SANTA LUCIA DEL CAMINO ,1755,B,38,111,22,4,20,7,2,3,87,11,4,0,1,0,0,0,310,5,315,545,,,,
3,20,OAXACA,12,SANTA LUCIA DEL CAMINO,392,SANTA LUCIA DEL CAMINO ,1755,C01,34,90,29,2,32,8,3,5,75,14,2,2,1,0,0,1,297,11,309,545,,,,
3,20,OAXACA,12,SANTA LUCIA DEL CAMINO,392,SANTA LUCIA DEL CAMINO ,1755,C02,40,90,30,1,32,8,2,3,99,13,3,1,3,0,0,0,325,6,331,544,,,,
3,20,OAXACA,12,SANTA LUCIA DEL CAMINO,392,SANTA LUCIA DEL CAMINO ,1756,B,53,78,45,4,40,10,0,2,80,7,7,0,1,0,0,0,327,7,334,613,,,,
3,20,OAXACA,12,SANTA LUCIA DEL CAMINO,392,SANTA LUCIA DEL CAMINO ,1756,C01,44,76,45,2,39,8,1,9,87,18,10,1,0,1,0,0,341,5,346,613,,,,
3,20,OAXACA,12,SANTA LUCIA DEL CAMINO,392,SANTA LUCIA DEL CAMINO ,1757,B,32,61,38,1,31,13,3,3,78,12,4,1,2,0,0,0,279,11,290,510,,,,
3,20,OAXACA,12,SANTA LUCIA DEL CAMINO,392,SANTA LUCIA DEL CAMINO ,1757,C01,34,78,42,2,28,18,1,3,63,13,4,0,1,0,0,1,287,6,294,510,,,,
3,20,OAXACA,12,SANTA LUCIA DEL CAMINO,392,SANTA LUCIA DEL CAMINO ,1757,C02,26,77,48,2,37,9,1,4,82,8,2,0,1,0,0,2,297,9,308,509,,,,
3,20,OAXACA,12,SANTA LUCIA DEL CAMINO,392,SANTA LUCIA DEL CAMINO ,1758,B,22,95,25,2,38,8,4,4,91,11,3,0,1,0,0,0,304,8,312,532,,,,
3,20,OAXACA,12,SANTA LUCIA DEL CAMINO,392,SANTA LUCIA DEL CAMINO ,1758,C01,31,53,34,4,36,7,5,5,113,21,3,1,0,0,0,0,313,10,323,532,,,,
3,20,OAXACA,12,SANTA LUCIA DEL CAMINO,392,SANTA LUCIA DEL CAMINO ,1758,C02,28,62,37,2,41,5,4,3,88,13,5,0,3,0,0,0,291,9,300,532,,,,
3,20,OAXACA,12,SANTA LUCIA DEL CAMINO,392,SANTA LUCIA DEL CAMINO ,1759,B,28,71,46,5,25,17,6,2,93,14,2,0,5,0,0,0,314,5,319,565,,,,
3,20,OAXACA,12,SANTA LUCIA DEL CAMINO,392,SANTA LUCIA DEL CAMINO ,1759,C01,33,56,43,5,36,12,3,10,104,20,1,0,3,0,0,0,326,14,340,565,,,,
3,20,OAXACA,12,SANTA LUCIA DEL CAMINO,392,SANTA LUCIA DEL CAMINO ,1759,C02,41,69,42,5,39,14,2,4,95,17,3,0,3,0,0,1,334,10,345,565,,,,
3,20,OAXACA,12,SANTA LUCIA DEL CAMINO,392,SANTA LUCIA DEL CAMINO ,1760,B,21,50,48,6,38,7,12,6,123,18,3,0,4,1,0,1,337,12,350,623,,,,
3,20,OAXACA,12,SANTA LUCIA DEL CAMINO,392,SANTA LUCIA DEL CAMINO ,1760,C01,24,46,31,5,43,11,9,5,104,31,2,0,2,0,0,1,313,16,330,623,,,,
3,20,OAXACA,12,SANTA LUCIA DEL CAMINO,392,SANTA LUCIA DEL CAMINO ,1760,C02,28,47,62,4,25,11,7,5,102,26,7,3,3,0,0,0,330,10,340,623,,,,
3,20,OAXACA,12,SANTA LUCIA DEL CAMINO,392,SANTA LUCIA DEL CAMINO ,1760,C03,29,62,46,4,37,15,8,5,108,27,2,0,0,0,0,0,343,6,349,623,,,,
3,20,OAXACA,12,SANTA LUCIA DEL CAMINO,392,SANTA LUCIA DEL CAMINO ,1761,B,32,67,33,6,46,30,3,7,118,25,0,0,1,0,0,0,368,22,390,722,,,,
3,20,OAXACA,12,SANTA LUCIA DEL CAMINO,392,SANTA LUCIA DEL CAMINO ,1761,C01,43,76,55,6,53,21,5,5,112,26,3,0,0,0,0,2,405,12,419,722,,,,
3,20,OAXACA,12,SANTA LUCIA DEL CAMINO,392,SANTA LUCIA DEL CAMINO ,1761,C02,55,76,47,6,51,21,4,15,95,24,3,1,1,0,0,0,399,14,413,721,,,,
3,20,OAXACA,12,SANTA LUCIA DEL CAMINO,392,SANTA LUCIA DEL CAMINO ,1761,C03,33,83,43,8,47,29,2,5,93,19,5,0,1,0,0,1,368,19,388,721,,,,
3,20,OAXACA,12,SANTA LUCIA DEL CAMINO,392,SANTA LUCIA DEL CAMINO ,1762,B,33,67,49,3,36,15,3,4,94,23,9,0,6,0,0,0,342,12,354,667,,,,
3,20,OAXACA,12,SANTA LUCIA DEL CAMINO,392,SANTA LUCIA DEL CAMINO ,1762,C01,38,75,40,4,38,21,2,7,95,21,8,0,3,0,0,0,352,9,361,667,,,,
3,20,OAXACA,12,SANTA LUCIA DEL CAMINO,392,SANTA LUCIA DEL CAMINO ,1762,C02,37,55,52,2,41,12,1,2,115,19,6,0,0,0,0,0,342,9,351,667,,,,
3,20,OAXACA,12,SANTA LUCIA DEL CAMINO,392,SANTA LUCIA DEL CAMINO ,1762,C03,38,79,42,3,42,17,7,9,107,15,4,0,1,0,0,0,364,12,376,667,,,,
3,20,OAXACA,12,SANTA LUCIA DEL CAMINO,392,SANTA LUCIA DEL CAMINO ,1762,C04,35,78,46,5,53,14,2,5,104,12,4,0,1,0,0,0,359,10,369,666,,,,
3,20,OAXACA,12,SANTA LUCIA DEL CAMINO,392,SANTA LUCIA DEL CAMINO ,1762,C05,29,63,42,3,38,17,3,7,110,17,1,1,3,0,0,0,334,19,353,666,,,,
3,20,OAXACA,12,SANTA LUCIA DEL CAMINO,392,SANTA LUCIA DEL CAMINO ,1762,C06,39,52,32,3,37,15,1,6,118,19,2,0,1,0,0,0,325,13,338,666,,,,
3,20,OAXACA,12,SANTA LUCIA DEL CAMINO,392,SANTA LUCIA DEL CAMINO ,1762,C07,37,72,35,6,44,21,0,7,113,18,4,0,3,1,0,2,361,15,378,666,,,,
3,20,OAXACA,12,SANTA LUCIA DEL CAMINO,392,SANTA LUCIA DEL CAMINO ,1763,B,20,63,30,7,43,10,19,8,128,17,4,0,1,0,0,0,350,9,359,609,,,,
3,20,OAXACA,12,SANTA LUCIA DEL CAMINO,392,SANTA LUCIA DEL CAMINO ,1763,C01,26,78,40,2,28,16,16,6,124,12,4,0,1,0,0,0,353,14,367,609,,,,
3,20,OAXACA,12,SANTA LUCIA DEL CAMINO,392,SANTA LUCIA DEL CAMINO ,1764,B,25,67,33,4,40,7,4,3,117,15,0,0,1,0,0,0,316,11,327,536,,,,
3,20,OAXACA,12,SANTA LUCIA DEL CAMINO,392,SANTA LUCIA DEL CAMINO ,1764,C01,28,55,40,3,36,9,4,6,101,28,3,0,1,0,0,0,314,2,316,535,,,,
3,20,OAXACA,12,SANTA LUCIA DEL CAMINO,392,SANTA LUCIA DEL CAMINO ,1765,B,39,80,55,2,54,6,4,6,137,28,4,0,1,0,0,0,416,14,430,720,,,,
3,20,OAXACA,12,SANTA LUCIA DEL CAMINO,392,SANTA LUCIA DEL CAMINO ,1765,C01,30,111,56,6,34,15,6,4,122,17,7,1,0,0,0,0,409,16,425,719,,,,
3,20,OAXACA,12,SANTA LUCIA DEL CAMINO,392,SANTA LUCIA DEL CAMINO ,1766,B,33,72,27,3,21,5,3,4,97,14,4,0,2,0,0,0,285,11,296,598,,,,
3,20,OAXACA,12,SANTA LUCIA DEL CAMINO,392,SANTA LUCIA DEL CAMINO ,1766,C01,25,79,35,1,26,11,2,6,119,13,2,1,4,0,0,0,324,12,336,598,,,,
3,20,OAXACA,12,SANTA LUCIA DEL CAMINO,392,SANTA LUCIA DEL CAMINO ,1767,B,45,74,38,9,26,15,4,1,132,9,6,1,0,0,0,1,360,11,372,604,,,,
3,20,OAXACA,12,SANTA LUCIA DEL CAMINO,392,SANTA LUCIA DEL CAMINO ,1767,C01,55,88,49,6,39,13,4,3,83,7,5,1,3,0,0,1,356,8,365,603,,,,
3,20,OAXACA,12,SANTA LUCIA DEL CAMINO,392,SANTA LUCIA DEL CAMINO ,1767,C02,38,78,53,3,28,23,5,2,102,7,6,1,5,0,0,0,351,12,363,603,,,,
3,20,OAXACA,12,SANTA LUCIA DEL CAMINO,392,SANTA LUCIA DEL CAMINO ,1767,C03,51,104,39,0,41,19,4,8,106,13,3,0,3,0,0,0,391,8,399,603,,,,
3,20,OAXACA,12,SANTA LUCIA DEL CAMINO,392,SANTA LUCIA DEL CAMINO ,1768,B,45,50,40,1,24,6,5,6,81,13,3,0,0,0,0,0,274,8,282,541,,,,
3,20,OAXACA,12,SANTA LUCIA DEL CAMINO,392,SANTA LUCIA DEL CAMINO ,1768,C01,42,58,39,1,26,4,3,6,56,15,4,0,0,0,0,1,254,7,262,540,,,,
3,20,OAXACA,12,SANTA LUCIA DEL CAMINO,537,SOLEDAD ETLA,2301,B,24,137,42,13,86,12,2,37,63,8,2,1,2,1,0,0,430,7,437,613,,,,
3,20,OAXACA,12,SANTA LUCIA DEL CAMINO,537,SOLEDAD ETLA,2301,C01,31,125,49,8,85,8,2,44,52,3,4,0,3,0,0,0,414,7,421,613,,,,
3,20,OAXACA,12,SANTA LUCIA DEL CAMINO,537,SOLEDAD ETLA,2301,C02,25,129,45,7,86,5,5,39,65,5,3,1,1,0,0,0,416,8,424,613,,,,
3,20,OAXACA,12,SANTA LUCIA DEL CAMINO,537,SOLEDAD ETLA,2302,B,16,84,28,10,64,4,0,8,53,0,0,1,0,0,0,0,268,13,281,391,,,,
3,20,OAXACA,12,SANTA LUCIA DEL CAMINO,537,SOLEDAD ETLA,2302,C01,14,80,29,11,56,2,0,3,72,4,0,0,1,0,0,1,272,2,275,391,,,,
3,20,OAXACA,12,SANTA LUCIA DEL CAMINO,537,SOLEDAD ETLA,2303,B,27,142,52,11,119,6,4,51,57,4,2,0,1,0,0,0,476,12,488,701,,,,
3,20,OAXACA,12,SANTA LUCIA DEL CAMINO,537,SOLEDAD ETLA,2303,C01,11,138,61,12,110,9,1,38,91,1,2,0,0,0,0,1,474,9,484,700,,,,
3,20,OAXACA,13,OAXACA DE JUAREZ ZONA SUR,66,OAXACA DE JUAREZ,484,B,66,97,46,5,37,11,4,4,96,6,5,0,0,0,0,1,377,7,385,697,,,,
3,20,OAXACA,13,OAXACA DE JUAREZ ZONA SUR,66,OAXACA DE JUAREZ,484,C01,46,119,23,1,51,7,2,6,117,11,4,1,3,0,0,1,391,8,400,696,,,,
3,20,OAXACA,13,OAXACA DE JUAREZ ZONA SUR,66,OAXACA DE JUAREZ,504,B,51,104,24,3,20,6,0,0,102,5,5,0,1,0,0,0,321,6,327,552,,,,
3,20,OAXACA,13,OAXACA DE JUAREZ ZONA SUR,66,OAXACA DE JUAREZ,504,C01,46,80,30,2,33,1,1,6,44,6,2,1,2,0,0,0,254,9,263,551,,,,
3,20,OAXACA,13,OAXACA DE JUAREZ ZONA SUR,66,OAXACA DE JUAREZ,504,C02,41,71,26,4,16,11,2,2,86,7,3,0,3,0,0,0,272,7,279,551,,,,
3,20,OAXACA,13,OAXACA DE JUAREZ ZONA SUR,66,OAXACA DE JUAREZ,505,B,58,78,33,4,28,8,3,1,102,7,11,0,3,0,0,1,336,3,340,666,,,,
3,20,OAXACA,13,OAXACA DE JUAREZ ZONA SUR,66,OAXACA DE JUAREZ,505,C01,52,74,40,5,29,8,1,4,118,5,8,0,1,1,0,2,346,11,359,665,,,,
3,20,OAXACA,13,OAXACA DE JUAREZ ZONA SUR,66,OAXACA DE JUAREZ,524,B,44,100,31,4,33,4,3,6,101,8,2,0,2,0,0,0,338,9,347,634,,,,
3,20,OAXACA,13,OAXACA DE JUAREZ ZONA SUR,66,OAXACA DE JUAREZ,524,C01,48,82,30,2,33,9,3,5,126,6,7,0,2,0,0,0,353,8,361,634,,,,
3,20,OAXACA,13,OAXACA DE JUAREZ ZONA SUR,66,OAXACA DE JUAREZ,524,C02,41,89,39,3,43,6,4,3,98,3,3,0,3,0,0,0,335,6,341,633,,,,
3,20,OAXACA,13,OAXACA DE JUAREZ ZONA SUR,66,OAXACA DE JUAREZ,524,C03,35,80,20,4,32,5,3,7,118,7,5,0,2,0,0,0,318,9,327,633,,,,
3,20,OAXACA,13,OAXACA DE JUAREZ ZONA SUR,66,OAXACA DE JUAREZ,524,C04,36,75,31,4,40,7,0,2,120,7,3,0,0,0,0,0,325,4,329,633,,,,
3,20,OAXACA,13,OAXACA DE JUAREZ ZONA SUR,66,OAXACA DE JUAREZ,525,B,54,77,30,4,33,2,3,3,72,3,3,0,1,0,0,0,285,8,293,473,,,,
3,20,OAXACA,13,OAXACA DE JUAREZ ZONA SUR,66,OAXACA DE JUAREZ,525,C01,41,79,26,4,27,5,0,8,65,8,5,0,4,0,0,0,272,9,281,473,,,,
3,20,OAXACA,13,OAXACA DE JUAREZ ZONA SUR,66,OAXACA DE JUAREZ,539,B,46,67,18,4,29,5,0,5,52,3,4,0,0,0,0,0,233,4,237,413,,,,
3,20,OAXACA,13,OAXACA DE JUAREZ ZONA SUR,66,OAXACA DE JUAREZ,539,C01,46,59,20,3,27,4,1,3,64,6,5,0,1,0,0,0,239,5,244,412,,,,
3,20,OAXACA,13,OAXACA DE JUAREZ ZONA SUR,66,OAXACA DE JUAREZ,540,B,15,74,21,2,47,1,1,4,87,6,4,1,4,0,0,0,267,4,271,627,,,,
3,20,OAXACA,13,OAXACA DE JUAREZ ZONA SUR,66,OAXACA DE JUAREZ,540,C01,33,79,23,1,42,3,2,0,115,4,1,2,0,0,0,0,305,9,314,626,,,,
3,20,OAXACA,13,OAXACA DE JUAREZ ZONA SUR,66,OAXACA DE JUAREZ,540,C02,25,62,23,4,47,0,1,4,75,5,3,0,4,0,0,0,253,7,260,626,,,,
3,20,OAXACA,13,OAXACA DE JUAREZ ZONA SUR,66,OAXACA DE JUAREZ,541,B,40,69,33,3,39,8,2,6,111,3,5,2,3,1,0,1,325,9,335,745,,,,
3,20,OAXACA,13,OAXACA DE JUAREZ ZONA SUR,66,OAXACA DE JUAREZ,541,C01,40,65,26,4,50,5,4,4,121,9,3,0,1,0,0,0,332,8,340,745,,,,
3,20,OAXACA,13,OAXACA DE JUAREZ ZONA SUR,66,OAXACA DE JUAREZ,541,C02,36,71,26,3,54,6,3,7,128,7,9,0,4,0,0,0,354,10,364,744,,,,
3,20,OAXACA,13,OAXACA DE JUAREZ ZONA SUR,66,OAXACA DE JUAREZ,542,B,35,80,25,5,52,3,2,2,91,7,1,2,1,0,0,1,306,6,313,616,,,,
3,20,OAXACA,13,OAXACA DE JUAREZ ZONA SUR,66,OAXACA DE JUAREZ,542,C01,39,55,33,6,40,1,3,4,109,10,1,0,0,0,0,1,301,11,313,615,,,,
3,20,OAXACA,13,OAXACA DE JUAREZ ZONA SUR,66,OAXACA DE JUAREZ,543,B,45,87,36,3,37,4,3,3,91,11,0,0,1,0,0,0,321,7,328,645,,,,
3,20,OAXACA,13,OAXACA DE JUAREZ ZONA SUR,66,OAXACA DE JUAREZ,543,C01,29,80,28,2,62,8,2,3,91,12,7,1,2,0,2,0,329,9,338,645,,,,
3,20,OAXACA,13,OAXACA DE JUAREZ ZONA SUR,66,OAXACA DE JUAREZ,543,C02,38,69,29,2,41,4,2,3,105,7,2,0,3,0,0,0,305,11,316,645,,,,
3,20,OAXACA,13,OAXACA DE JUAREZ ZONA SUR,66,OAXACA DE JUAREZ,543,C03,34,62,31,3,42,5,3,3,91,11,1,1,2,0,0,1,289,4,294,645,,,,
3,20,OAXACA,13,OAXACA DE JUAREZ ZONA SUR,66,OAXACA DE JUAREZ,543,C04,32,81,26,2,46,1,1,4,89,11,9,2,2,0,0,0,306,11,317,645,,,,
3,20,OAXACA,13,OAXACA DE JUAREZ ZONA SUR,66,OAXACA DE JUAREZ,543,C05,33,80,41,3,43,10,2,6,89,9,3,0,1,1,0,0,321,8,329,645,,,,
3,20,OAXACA,13,OAXACA DE JUAREZ ZONA SUR,66,OAXACA DE JUAREZ,543,C06,34,66,27,3,59,5,0,4,91,11,3,0,1,1,0,1,305,6,312,645,,,,
3,20,OAXACA,13,OAXACA DE JUAREZ ZONA SUR,66,OAXACA DE JUAREZ,544,B,27,58,35,6,47,7,3,4,85,11,1,0,1,0,0,1,285,7,293,566,,,,
3,20,OAXACA,13,OAXACA DE JUAREZ ZONA SUR,66,OAXACA DE JUAREZ,544,C01,32,71,26,8,36,9,1,8,98,7,6,0,2,0,0,0,304,13,317,565,,,,
3,20,OAXACA,13,OAXACA DE JUAREZ ZONA SUR,66,OAXACA DE JUAREZ,545,B,51,64,18,1,24,4,2,6,50,7,1,0,1,1,0,0,230,5,235,389,,,,
3,20,OAXACA,13,OAXACA DE JUAREZ ZONA SUR,66,OAXACA DE JUAREZ,545,C01,46,69,23,3,19,2,0,1,43,4,5,0,2,0,0,0,217,2,219,389,,,,
3,20,OAXACA,13,OAXACA DE JUAREZ ZONA SUR,66,OAXACA DE JUAREZ,545,S01,46,102,70,7,52,15,1,8,467,4,6,0,4,0,0,0,782,4,786,,,,,
3,20,OAXACA,13,OAXACA DE JUAREZ ZONA SUR,66,OAXACA DE JUAREZ,558,B,32,55,21,1,20,4,2,5,57,8,5,0,1,0,0,1,211,12,224,473,,,,
3,20,OAXACA,13,OAXACA DE JUAREZ ZONA SUR,66,OAXACA DE JUAREZ,558,C01,30,64,26,0,28,8,1,4,60,5,5,0,1,0,0,1,232,15,248,473,,,,
3,20,OAXACA,13,OAXACA DE JUAREZ ZONA SUR,66,OAXACA DE JUAREZ,559,B,35,63,37,1,31,5,1,1,106,3,1,1,2,0,0,0,287,4,291,571,,,,
3,20,OAXACA,13,OAXACA DE JUAREZ ZONA SUR,66,OAXACA DE JUAREZ,559,C01,35,75,31,1,24,3,2,1,112,4,4,0,2,0,0,0,294,5,299,571,,,,
3,20,OAXACA,13,OAXACA DE JUAREZ ZONA SUR,66,OAXACA DE JUAREZ,559,C02,36,56,28,3,35,4,2,1,103,5,1,1,2,0,0,0,277,9,286,570,,,,
3,20,OAXACA,13,OAXACA DE JUAREZ ZONA SUR,66,OAXACA DE JUAREZ,560,B,26,78,27,8,59,6,2,3,82,7,1,0,1,0,0,0,300,8,308,618,,,,
3,20,OAXACA,13,OAXACA DE JUAREZ ZONA SUR,66,OAXACA DE JUAREZ,560,C01,33,80,28,1,55,3,5,5,95,5,2,0,3,0,0,0,315,3,318,617,,,,
3,20,OAXACA,13,OAXACA DE JUAREZ ZONA SUR,66,OAXACA DE JUAREZ,560,C02,24,68,29,7,58,8,2,4,82,6,2,0,1,0,0,0,291,8,299,617,,,,
3,20,OAXACA,13,OAXACA DE JUAREZ ZONA SUR,66,OAXACA DE JUAREZ,560,C03,36,89,20,5,49,6,2,7,74,8,3,0,3,0,0,0,302,10,312,617,,,,
3,20,OAXACA,13,OAXACA DE JUAREZ ZONA SUR,66,OAXACA DE JUAREZ,561,B,27,67,43,2,30,15,1,3,92,8,2,0,0,0,0,0,290,4,294,550,,,,
3,20,OAXACA,13,OAXACA DE JUAREZ ZONA SUR,66,OAXACA DE JUAREZ,561,C01,44,63,29,2,32,3,0,4,90,3,4,0,1,1,0,0,276,6,282,550,,,,
3,20,OAXACA,13,OAXACA DE JUAREZ ZONA SUR,66,OAXACA DE JUAREZ,562,B,39,55,23,3,32,7,0,1,111,5,5,0,3,1,3,3,288,3,294,512,,,,
3,20,OAXACA,13,OAXACA DE JUAREZ ZONA SUR,66,OAXACA DE JUAREZ,562,C01,42,60,34,7,32,2,2,3,65,6,3,0,4,0,0,0,260,5,265,511,,,,
3,20,OAXACA,13,OAXACA DE JUAREZ ZONA SUR,66,OAXACA DE JUAREZ,563,B,31,45,25,1,34,5,19,2,96,3,0,0,4,0,0,0,265,4,269,498,,,,
3,20,OAXACA,13,OAXACA DE JUAREZ ZONA SUR,66,OAXACA DE JUAREZ,563,C01,25,51,15,4,29,4,0,2,109,8,0,2,2,0,0,0,251,5,256,498,,,,
3,20,OAXACA,13,OAXACA DE JUAREZ ZONA SUR,66,OAXACA DE JUAREZ,564,B,45,69,16,3,44,3,1,2,112,7,4,0,2,0,0,0,308,10,318,660,,,,
3,20,OAXACA,13,OAXACA DE JUAREZ ZONA SUR,66,OAXACA DE JUAREZ,564,C01,39,81,26,3,59,3,3,6,99,7,0,0,0,0,0,0,326,12,338,659,,,,
3,20,OAXACA,13,OAXACA DE JUAREZ ZONA SUR,66,OAXACA DE JUAREZ,565,B,20,55,24,4,28,6,3,3,87,5,1,0,1,0,0,0,237,6,243,438,,,,
3,20,OAXACA,13,OAXACA DE JUAREZ ZONA SUR,66,OAXACA DE JUAREZ,565,C01,27,52,17,3,24,4,2,2,56,6,1,0,3,0,0,0,197,7,204,437,,,,
3,20,OAXACA,13,OAXACA DE JUAREZ ZONA SUR,66,OAXACA DE JUAREZ,566,B,58,88,22,3,35,4,1,3,84,4,1,1,1,0,0,1,305,7,313,616,,,,
3,20,OAXACA,13,OAXACA DE JUAREZ ZONA SUR,66,OAXACA DE JUAREZ,566,C01,50,100,30,0,37,4,0,5,90,6,5,0,1,0,0,0,328,10,338,616,,,,
3,20,OAXACA,13,OAXACA DE JUAREZ ZONA SUR,66,OAXACA DE JUAREZ,567,B,73,102,37,4,34,12,2,1,93,14,5,2,1,1,0,1,381,10,392,724,,,,
3,20,OAXACA,13,OAXACA DE JUAREZ ZONA SUR,66,OAXACA DE JUAREZ,568,B,74,85,23,3,34,10,2,6,87,7,9,0,0,0,0,0,340,11,351,624,,,,
3,20,OAXACA,13,OAXACA DE JUAREZ ZONA SUR,66,OAXACA DE JUAREZ,568,C01,72,89,38,2,47,10,2,6,76,12,5,2,1,0,0,3,362,9,374,624,,,,
3,20,OAXACA,13,OAXACA DE JUAREZ ZONA SUR,66,OAXACA DE JUAREZ,570,B,44,88,22,4,19,1,2,3,64,5,3,0,3,0,0,0,258,5,263,475,,Anulada,RIN/GOB/XIII/19/2016 Y RIN/GOB/XIII/20/2016,
3,20,OAXACA,13,OAXACA DE JUAREZ ZONA SUR,66,OAXACA DE JUAREZ,570,C01,51,60,19,9,27,3,2,3,62,16,3,0,1,0,0,1,256,8,265,474,,,,
3,20,OAXACA,13,OAXACA DE JUAREZ ZONA SUR,66,OAXACA DE JUAREZ,571,B,78,115,35,7,25,6,2,3,50,17,9,1,3,1,0,0,352,14,366,617,,,,
3,20,OAXACA,13,OAXACA DE JUAREZ ZONA SUR,66,OAXACA DE JUAREZ,572,B,60,64,23,3,20,2,1,2,35,4,1,2,0,0,0,1,217,10,228,402,,,,
3,20,OAXACA,13,OAXACA DE JUAREZ ZONA SUR,66,OAXACA DE JUAREZ,572,C01,59,71,18,6,20,6,1,2,44,7,5,0,3,0,0,0,242,7,249,401,,,,
3,20,OAXACA,13,OAXACA DE JUAREZ ZONA SUR,66,OAXACA DE JUAREZ,573,B,57,67,28,2,23,3,1,1,33,8,1,0,1,0,0,0,225,7,232,401,,,,
3,20,OAXACA,13,OAXACA DE JUAREZ ZONA SUR,66,OAXACA DE JUAREZ,573,C01,38,72,22,3,20,8,0,3,33,11,0,0,1,0,0,0,211,2,213,400,,,,
3,20,OAXACA,13,OAXACA DE JUAREZ ZONA SUR,66,OAXACA DE JUAREZ,574,B,56,83,22,3,36,12,0,4,92,7,7,2,4,0,0,1,328,16,345,687,,,,
3,20,OAXACA,13,OAXACA DE JUAREZ ZONA SUR,66,OAXACA DE JUAREZ,574,C01,64,74,25,2,21,8,4,5,85,6,7,3,3,0,0,0,307,15,322,687,,,,
