id_entidad_electoral,fecha_jornada,id_cargo,nombre_cargo,id_estado,id_distrito,id_casilla,tipo_casilla,descripcion,ext_contigua,cabecera,clave_circunscripcion,id_municipio,nombre_municipio,lista_nominal,estatus_casilla,descripcion,resultados_obtenidos,tipo_urna,descripcion,seccion,Nulos,No Registrados,PAN-PRD-PT-PC,PRI-PVEM-PANAL,Total
25,4/7/2010,12,Ayuntamientos,25,13,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,291,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1026,6,0,84,90,180
25,4/7/2010,12,Ayuntamientos,25,24,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,603,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1220,4,2,93,186,285
25,4/7/2010,12,Ayuntamientos,25,24,1,C,Contigua,0,CULIACAN ROSALES,,6,CULIACAN,604,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1220,9,0,67,189,265
25,4/7/2010,12,Ayuntamientos,25,24,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,101,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1221,3,0,5,46,54
25,4/7/2010,12,Ayuntamientos,25,24,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,390,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1222,3,1,46,185,235
25,4/7/2010,12,Ayuntamientos,25,24,1,C,Contigua,0,CULIACAN ROSALES,,6,CULIACAN,390,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1222,8,1,45,192,246
25,4/7/2010,12,Ayuntamientos,25,24,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,490,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1223,4,9,131,177,321
25,4/7/2010,12,Ayuntamientos,25,24,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,398,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1224,7,0,53,153,213
25,4/7/2010,12,Ayuntamientos,25,24,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,225,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1225,5,1,16,109,131
25,4/7/2010,12,Ayuntamientos,25,24,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,202,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,1226,2,0,20,83,105
25,4/7/2010,12,Ayuntamientos,25,24,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,360,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1227,8,0,25,98,131
25,4/7/2010,12,Ayuntamientos,25,24,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,233,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1228,6,1,9,91,107
25,4/7/2010,12,Ayuntamientos,25,24,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,140,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1229,4,0,21,41,66
25,4/7/2010,12,Ayuntamientos,25,24,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,354,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1230,8,6,23,148,185
25,4/7/2010,12,Ayuntamientos,25,24,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,316,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1231,1,0,77,63,141
25,4/7/2010,12,Ayuntamientos,25,24,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,142,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1232,4,1,19,61,85
25,4/7/2010,12,Ayuntamientos,25,24,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,247,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1233,8,0,34,103,145
25,4/7/2010,12,Ayuntamientos,25,24,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,177,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1234,3,0,33,53,89
25,4/7/2010,12,Ayuntamientos,25,13,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,644,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1235,15,0,90,207,312
25,4/7/2010,12,Ayuntamientos,25,12,1,C,Contigua,0,CULIACAN ROSALES,,6,CULIACAN,396,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1440,5,0,89,130,224
25,4/7/2010,12,Ayuntamientos,25,12,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,404,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1441,3,0,96,93,192
25,4/7/2010,12,Ayuntamientos,25,12,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,469,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1442,3,0,53,144,200
25,4/7/2010,12,Ayuntamientos,25,12,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,389,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1443,7,0,79,91,177
25,4/7/2010,12,Ayuntamientos,25,12,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,340,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1444,3,0,70,96,169
25,4/7/2010,12,Ayuntamientos,25,12,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,469,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1445,5,1,65,120,191
25,4/7/2010,12,Ayuntamientos,25,12,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,381,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1446,5,1,50,100,156
25,4/7/2010,12,Ayuntamientos,25,12,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,519,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1447,3,2,73,112,190
25,4/7/2010,12,Ayuntamientos,25,12,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,457,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1448,10,0,65,119,194
25,4/7/2010,12,Ayuntamientos,25,12,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,597,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1449,6,0,126,177,309
25,4/7/2010,12,Ayuntamientos,25,12,1,C,Contigua,0,CULIACAN ROSALES,,6,CULIACAN,598,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1449,5,3,107,181,296
25,4/7/2010,12,Ayuntamientos,25,12,2,C,Contigua,0,CULIACAN ROSALES,,6,CULIACAN,598,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1449,5,0,133,159,297
25,4/7/2010,12,Ayuntamientos,25,12,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,445,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1450,7,0,65,122,194
25,4/7/2010,12,Ayuntamientos,25,12,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,333,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1451,2,1,57,78,138
25,4/7/2010,12,Ayuntamientos,25,12,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,447,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1452,8,1,80,100,189
25,4/7/2010,12,Ayuntamientos,25,12,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,487,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1453,5,0,83,116,204
25,4/7/2010,12,Ayuntamientos,25,12,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,531,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1454,4,1,109,146,260
25,4/7/2010,12,Ayuntamientos,25,12,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,423,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1455,1,1,75,108,185
25,4/7/2010,12,Ayuntamientos,25,14,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,222,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1681,3,1,66,58,128
25,4/7/2010,12,Ayuntamientos,25,14,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,287,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1682,0,1,93,91,185
25,4/7/2010,12,Ayuntamientos,25,14,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,569,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1683,6,1,229,137,373
25,4/7/2010,12,Ayuntamientos,25,14,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,373,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1684,2,0,111,109,222
25,4/7/2010,12,Ayuntamientos,25,14,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,334,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1685,3,1,104,100,208
25,4/7/2010,12,Ayuntamientos,25,14,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,354,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1686,3,0,153,95,251
25,4/7/2010,12,Ayuntamientos,25,14,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,420,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1687,8,0,97,160,265
25,4/7/2010,12,Ayuntamientos,25,14,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,478,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1688,3,0,167,136,306
25,4/7/2010,12,Ayuntamientos,25,14,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,405,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1689,3,0,123,135,261
25,4/7/2010,12,Ayuntamientos,25,14,1,S,Especial,0,CULIACAN ROSALES,,6,CULIACAN,0,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1689,4,0,125,114,243
25,4/7/2010,12,Ayuntamientos,25,14,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,490,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1690,2,0,145,159,306
25,4/7/2010,12,Ayuntamientos,25,14,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,485,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1691,3,1,141,133,278
25,4/7/2010,12,Ayuntamientos,25,14,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,416,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1692,0,1,118,166,285
25,4/7/2010,12,Ayuntamientos,25,14,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,579,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1693,4,2,153,122,281
25,4/7/2010,12,Ayuntamientos,25,14,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,269,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1694,5,0,51,74,130
25,4/7/2010,12,Ayuntamientos,25,14,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,489,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1695,15,1,126,99,241
25,4/7/2010,12,Ayuntamientos,25,14,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,562,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1696,6,0,102,214,322
25,4/7/2010,12,Ayuntamientos,25,14,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,432,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1697,8,0,96,131,235
25,4/7/2010,12,Ayuntamientos,25,13,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,263,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1027,1,4,85,53,143
25,4/7/2010,12,Ayuntamientos,25,13,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,228,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1028,2,1,61,57,121
25,4/7/2010,12,Ayuntamientos,25,13,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,155,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1029,2,0,36,50,88
25,4/7/2010,12,Ayuntamientos,25,13,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,480,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1030,5,0,108,146,259
25,4/7/2010,12,Ayuntamientos,25,13,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,237,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1031,1,0,64,69,134
25,4/7/2010,12,Ayuntamientos,25,13,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,326,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1032,5,4,97,102,208
25,4/7/2010,12,Ayuntamientos,25,13,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,254,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1033,1,1,57,89,148
25,4/7/2010,12,Ayuntamientos,25,13,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,340,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1034,5,0,62,105,172
25,4/7/2010,12,Ayuntamientos,25,13,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,396,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1035,4,3,76,126,209
25,4/7/2010,12,Ayuntamientos,25,13,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,257,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1036,4,0,42,77,123
25,4/7/2010,12,Ayuntamientos,25,13,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,420,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1037,11,0,134,113,258
25,4/7/2010,12,Ayuntamientos,25,13,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,352,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1038,1,0,87,106,194
25,4/7/2010,12,Ayuntamientos,25,13,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,359,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1039,4,1,90,119,214
25,4/7/2010,12,Ayuntamientos,25,13,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,320,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1040,7,0,76,82,165
25,4/7/2010,12,Ayuntamientos,25,13,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,421,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1041,7,0,131,114,252
25,4/7/2010,12,Ayuntamientos,25,13,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,524,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1042,7,2,184,116,309
25,4/7/2010,12,Ayuntamientos,25,13,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,578,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1043,12,0,162,179,353
25,4/7/2010,12,Ayuntamientos,25,13,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,248,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1044,2,0,81,66,149
25,4/7/2010,12,Ayuntamientos,25,24,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,246,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1236,4,1,46,89,140
25,4/7/2010,12,Ayuntamientos,25,24,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,348,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1237,15,0,92,108,215
25,4/7/2010,12,Ayuntamientos,25,24,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,168,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1238,4,1,19,60,84
25,4/7/2010,12,Ayuntamientos,25,24,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,661,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1239,14,0,184,173,371
25,4/7/2010,12,Ayuntamientos,25,24,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,356,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1240,12,4,46,94,156
25,4/7/2010,12,Ayuntamientos,25,24,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,562,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1241,21,0,76,236,333
25,4/7/2010,12,Ayuntamientos,25,24,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,215,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1242,2,2,48,63,115
25,4/7/2010,12,Ayuntamientos,25,24,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,221,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1243,2,1,69,69,141
25,4/7/2010,12,Ayuntamientos,25,13,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,567,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1244,0,0,117,214,331
25,4/7/2010,12,Ayuntamientos,25,13,1,C,Contigua,0,CULIACAN ROSALES,,6,CULIACAN,567,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1244,10,0,106,192,308
25,4/7/2010,12,Ayuntamientos,25,13,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,378,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1245,5,4,71,112,192
25,4/7/2010,12,Ayuntamientos,25,13,1,C,Contigua,0,CULIACAN ROSALES,,6,CULIACAN,379,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1245,4,3,63,158,228
25,4/7/2010,12,Ayuntamientos,25,13,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,411,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1246,10,1,79,128,218
25,4/7/2010,12,Ayuntamientos,25,13,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,451,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1247,3,0,67,218,288
25,4/7/2010,12,Ayuntamientos,25,13,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,724,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1248,6,1,97,242,346
25,4/7/2010,12,Ayuntamientos,25,13,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,385,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1249,5,0,84,145,234
25,4/7/2010,12,Ayuntamientos,25,13,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,426,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1250,10,0,83,137,230
25,4/7/2010,12,Ayuntamientos,25,13,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,316,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1251,6,0,56,138,200
25,4/7/2010,12,Ayuntamientos,25,12,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,480,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1456,6,1,57,135,199
25,4/7/2010,12,Ayuntamientos,25,12,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,455,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1457,1,1,78,106,186
25,4/7/2010,12,Ayuntamientos,25,12,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,674,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1458,1,0,134,284,419
25,4/7/2010,12,Ayuntamientos,25,12,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,578,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1459,4,2,135,136,277
25,4/7/2010,12,Ayuntamientos,25,12,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,511,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1460,6,2,97,138,243
25,4/7/2010,12,Ayuntamientos,25,12,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,722,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1461,6,0,133,173,312
25,4/7/2010,12,Ayuntamientos,25,12,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,443,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1462,8,1,80,130,219
25,4/7/2010,12,Ayuntamientos,25,12,1,C,Contigua,0,CULIACAN ROSALES,,6,CULIACAN,443,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1462,2,0,63,121,186
25,4/7/2010,12,Ayuntamientos,25,12,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,524,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1463,5,0,82,138,225
25,4/7/2010,12,Ayuntamientos,25,12,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,674,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1464,5,4,123,189,321
25,4/7/2010,12,Ayuntamientos,25,12,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,580,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1465,8,2,110,136,256
25,4/7/2010,12,Ayuntamientos,25,12,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,403,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1466,1,2,86,107,196
25,4/7/2010,12,Ayuntamientos,25,12,1,C,Contigua,0,CULIACAN ROSALES,,6,CULIACAN,403,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1466,8,1,64,111,184
25,4/7/2010,12,Ayuntamientos,25,12,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,657,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1467,8,0,136,155,299
25,4/7/2010,12,Ayuntamientos,25,12,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,380,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1468,2,0,73,88,163
25,4/7/2010,12,Ayuntamientos,25,12,1,C,Contigua,0,CULIACAN ROSALES,,6,CULIACAN,380,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1468,4,2,67,78,151
25,4/7/2010,12,Ayuntamientos,25,12,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,613,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1469,3,3,77,152,235
25,4/7/2010,12,Ayuntamientos,25,12,1,C,Contigua,0,CULIACAN ROSALES,,6,CULIACAN,614,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1469,9,3,105,135,252
25,4/7/2010,12,Ayuntamientos,25,1,1,C,Contigua,0,CHOIX,,7,CHOIX,446,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1726,6,0,136,129,271
25,4/7/2010,12,Ayuntamientos,25,1,1,B,Basica,0,CHOIX,,7,CHOIX,446,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1727,7,0,95,171,273
25,4/7/2010,12,Ayuntamientos,25,1,1,C,Contigua,0,CHOIX,,7,CHOIX,446,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1727,12,1,103,144,260
25,4/7/2010,12,Ayuntamientos,25,1,1,B,Basica,0,CHOIX,,7,CHOIX,469,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1728,4,0,131,139,274
25,4/7/2010,12,Ayuntamientos,25,1,1,B,Basica,0,CHOIX,,7,CHOIX,705,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1729,5,0,231,246,482
25,4/7/2010,12,Ayuntamientos,25,1,1,B,Basica,0,CHOIX,,7,CHOIX,639,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1730,1,2,210,206,419
25,4/7/2010,12,Ayuntamientos,25,1,1,B,Basica,0,CHOIX,,7,CHOIX,367,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1731,0,2,110,138,250
25,4/7/2010,12,Ayuntamientos,25,1,1,B,Basica,0,CHOIX,,7,CHOIX,155,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1732,3,0,42,53,98
25,4/7/2010,12,Ayuntamientos,25,1,1,B,Basica,0,CHOIX,,7,CHOIX,607,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1733,13,0,197,193,403
25,4/7/2010,12,Ayuntamientos,25,1,1,C,Contigua,0,CHOIX,,7,CHOIX,608,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1733,7,0,187,209,403
25,4/7/2010,12,Ayuntamientos,25,1,1,B,Basica,0,CHOIX,,7,CHOIX,434,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1734,3,3,116,142,264
25,4/7/2010,12,Ayuntamientos,25,1,1,B,Basica,0,CHOIX,,7,CHOIX,488,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1735,2,0,159,176,337
25,4/7/2010,12,Ayuntamientos,25,1,1,C,Contigua,0,CHOIX,,7,CHOIX,489,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1735,6,1,163,147,317
25,4/7/2010,12,Ayuntamientos,25,1,1,B,Basica,0,CHOIX,,7,CHOIX,118,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1736,7,0,34,32,73
25,4/7/2010,12,Ayuntamientos,25,1,1,B,Basica,0,CHOIX,,7,CHOIX,153,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1737,5,1,38,40,84
25,4/7/2010,12,Ayuntamientos,25,1,1,B,Basica,0,CHOIX,,7,CHOIX,57,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1739,1,0,12,24,37
25,4/7/2010,12,Ayuntamientos,25,1,1,B,Basica,0,CHOIX,,7,CHOIX,183,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1740,4,0,77,35,116
25,4/7/2010,12,Ayuntamientos,25,1,1,B,Basica,0,CHOIX,,7,CHOIX,186,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1741,0,0,60,63,123
25,4/7/2010,12,Ayuntamientos,25,13,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,486,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,1045,11,2,118,142,273
25,4/7/2010,12,Ayuntamientos,25,13,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,493,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1046,7,3,152,172,334
25,4/7/2010,12,Ayuntamientos,25,13,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,333,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1047,2,2,105,94,203
