CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PVEM,PT,MC,NVA_ALIANZA,MORENA,PH,ES,PRI_PVEM,CAND_IND2,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
3,4,CAMPECHE,17,CALKINI,2,CALKINI,176,3,87,426,27,7,16,20,194,546,14,6,21,,,1364,42,1406,1915
3,4,CAMPECHE,17,CALKINI,2,CALKINI,177,3,79,310,9,21,23,16,226,509,6,11,21,,,1231,35,1266,1674
3,4,CAMPECHE,19,HECELCHAKAN,2,CALKINI,178,1,29,66,3,12,4,2,22,56,3,37,4,,,238,18,256,298
3,4,CAMPECHE,19,HECELCHAKAN,2,CALKINI,179,2,94,432,28,60,12,15,105,139,8,121,8,,,1022,40,1062,1272
3,4,CAMPECHE,17,CALKINI,2,CALKINI,180,3,86,724,12,19,17,14,42,528,31,6,15,,,1494,43,1537,1845
3,4,CAMPECHE,19,HECELCHAKAN,2,CALKINI,181,2,10,249,1,1,2,1,1,12,17,65,9,,,368,10,378,423
3,4,CAMPECHE,19,HECELCHAKAN,2,CALKINI,182,1,5,70,2,15,1,0,7,16,2,15,1,,,134,4,138,157
3,4,CAMPECHE,11,CIUDAD DEL CARMEN,3,CARMEN,183,6,639,617,57,38,18,28,27,198,22,21,35,20,,1720,63,1783,4106
3,4,CAMPECHE,11,CIUDAD DEL CARMEN,3,CARMEN,184,6,775,594,54,37,22,37,45,232,36,41,23,31,,1927,62,1989,4343
3,4,CAMPECHE,10,CIUDAD DEL CARMEN,3,CARMEN,185,4,592,321,36,17,39,13,19,105,18,14,28,,,1202,39,1241,2754
3,4,CAMPECHE,10,CIUDAD DEL CARMEN,3,CARMEN,186,2,281,138,16,15,19,10,17,94,9,13,1,,,613,20,633,1392
3,4,CAMPECHE,9,CIUDAD DEL CARMEN,3,CARMEN,187,3,231,195,60,18,7,14,14,99,3,12,6,,,659,25,684,1584
3,4,CAMPECHE,9,CIUDAD DEL CARMEN,3,CARMEN,188,3,384,323,36,23,9,13,12,121,16,14,8,,,959,25,984,1944
3,4,CAMPECHE,9,CIUDAD DEL CARMEN,3,CARMEN,189,2,276,184,45,10,8,13,17,86,10,16,12,,,677,21,698,1477
3,4,CAMPECHE,9,CIUDAD DEL CARMEN,3,CARMEN,190,2,276,155,27,13,14,7,13,107,4,3,2,,,621,16,637,1420
3,4,CAMPECHE,10,CIUDAD DEL CARMEN,3,CARMEN,191,3,458,227,26,9,31,17,16,113,13,12,3,,,925,30,955,2088
3,4,CAMPECHE,10,CIUDAD DEL CARMEN,3,CARMEN,192,3,260,168,19,6,9,3,18,94,5,10,15,,,607,16,623,1557
3,4,CAMPECHE,10,CIUDAD DEL CARMEN,3,CARMEN,193,1,140,87,2,6,9,5,4,47,5,9,5,,,319,6,325,592
3,4,CAMPECHE,9,CIUDAD DEL CARMEN,3,CARMEN,194,2,266,146,53,3,4,5,9,64,5,10,10,,,575,19,594,1338
3,4,CAMPECHE,9,CIUDAD DEL CARMEN,3,CARMEN,195,2,223,148,41,13,10,6,14,72,9,4,12,,,552,16,568,1292
3,4,CAMPECHE,9,CIUDAD DEL CARMEN,3,CARMEN,196,2,210,177,54,7,6,13,17,72,5,9,13,,,583,26,609,1371
3,4,CAMPECHE,9,CIUDAD DEL CARMEN,3,CARMEN,197,2,257,197,24,6,4,15,6,74,3,13,11,,,610,12,622,1439
3,4,CAMPECHE,9,CIUDAD DEL CARMEN,3,CARMEN,199,3,268,239,48,10,6,12,13,121,16,11,10,,,754,37,791,1620
3,4,CAMPECHE,9,CIUDAD DEL CARMEN,3,CARMEN,200,2,209,170,35,13,10,14,16,53,5,12,4,,,541,16,557,1079
3,4,CAMPECHE,9,CIUDAD DEL CARMEN,3,CARMEN,201,2,155,127,31,7,6,9,11,48,5,9,10,,,418,11,429,874
3,4,CAMPECHE,9,CIUDAD DEL CARMEN,3,CARMEN,202,3,375,253,57,8,10,10,13,70,10,18,10,,,834,70,904,1691
3,4,CAMPECHE,9,CIUDAD DEL CARMEN,3,CARMEN,203,2,332,205,45,7,11,5,8,52,8,14,0,,,687,25,712,1489
3,4,CAMPECHE,10,CIUDAD DEL CARMEN,3,CARMEN,204,1,227,75,7,10,9,5,5,38,6,9,1,,,392,9,401,742
3,4,CAMPECHE,10,CIUDAD DEL CARMEN,3,CARMEN,205,7,997,526,55,22,117,20,26,248,16,40,23,,,2090,61,2151,4663
3,4,CAMPECHE,10,CIUDAD DEL CARMEN,3,CARMEN,206,4,667,334,49,16,28,23,43,183,32,44,8,,,1427,29,1456,2844
3,4,CAMPECHE,9,CIUDAD DEL CARMEN,3,CARMEN,207,3,346,183,55,6,13,10,11,83,6,10,9,,,732,25,757,1580
3,4,CAMPECHE,9,CIUDAD DEL CARMEN,3,CARMEN,208,3,341,226,31,12,18,7,17,93,8,18,8,,,779,24,803,1536
3,4,CAMPECHE,9,CIUDAD DEL CARMEN,3,CARMEN,209,2,338,258,39,20,14,2,16,83,2,5,3,,,780,20,800,1418
3,4,CAMPECHE,9,CIUDAD DEL CARMEN,3,CARMEN,210,3,341,211,46,7,10,9,21,85,10,9,6,,,755,13,768,1690
3,4,CAMPECHE,9,CIUDAD DEL CARMEN,3,CARMEN,211,2,284,201,40,11,11,32,10,88,15,19,6,,,717,22,739,1490
3,4,CAMPECHE,9,CIUDAD DEL CARMEN,3,CARMEN,212,2,171,120,21,6,6,5,6,51,6,8,4,,,404,11,415,766
3,4,CAMPECHE,9,CIUDAD DEL CARMEN,3,CARMEN,213,2,235,125,20,5,6,5,9,42,6,10,0,,,463,19,482,910
3,4,CAMPECHE,9,CIUDAD DEL CARMEN,3,CARMEN,214,2,227,264,32,0,3,6,15,77,32,15,0,,,671,22,693,1231
3,4,CAMPECHE,9,CIUDAD DEL CARMEN,3,CARMEN,215,1,88,60,12,0,1,2,6,32,2,4,0,,,207,8,215,414
3,4,CAMPECHE,8,CIUDAD DEL CARMEN,3,CARMEN,216,3,235,138,28,1,17,4,14,68,11,10,0,,,526,13,539,931
3,4,CAMPECHE,8,CIUDAD DEL CARMEN,3,CARMEN,217,2,289,144,52,6,25,9,13,77,12,9,3,,,639,23,662,1256
3,4,CAMPECHE,8,CIUDAD DEL CARMEN,3,CARMEN,218,2,265,110,50,9,13,11,18,73,11,21,11,,,592,22,614,1345
3,4,CAMPECHE,10,CIUDAD DEL CARMEN,3,CARMEN,219,1,160,39,5,5,2,8,6,25,8,6,2,,,266,7,273,482
3,4,CAMPECHE,10,CIUDAD DEL CARMEN,3,CARMEN,220,1,135,112,7,0,10,5,10,55,5,18,0,,,357,11,368,654
3,4,CAMPECHE,8,CIUDAD DEL CARMEN,3,CARMEN,221,1,156,109,28,1,8,7,12,40,3,10,2,,,376,18,394,735
3,4,CAMPECHE,8,CIUDAD DEL CARMEN,3,CARMEN,222,1,108,63,39,3,22,5,4,21,3,5,0,,,273,6,279,563
3,4,CAMPECHE,8,CIUDAD DEL CARMEN,3,CARMEN,223,2,153,113,33,4,43,2,4,46,12,4,3,,,417,13,430,835
3,4,CAMPECHE,8,CIUDAD DEL CARMEN,3,CARMEN,224,2,230,157,117,14,24,3,10,67,14,4,7,,,647,20,667,1288
3,4,CAMPECHE,8,CIUDAD DEL CARMEN,3,CARMEN,225,2,288,0,45,0,17,6,10,59,10,14,155,,,604,19,623,1250
3,4,CAMPECHE,8,CIUDAD DEL CARMEN,3,CARMEN,226,2,203,122,46,9,28,7,6,75,8,12,6,,,522,14,536,1188
3,4,CAMPECHE,8,CIUDAD DEL CARMEN,3,CARMEN,227,2,305,168,52,9,16,6,16,70,6,9,9,,,666,24,690,1413
3,4,CAMPECHE,8,CIUDAD DEL CARMEN,3,CARMEN,228,2,183,102,40,8,5,7,16,56,9,14,5,,,445,11,456,998
3,4,CAMPECHE,11,CIUDAD DEL CARMEN,3,CARMEN,230,8,897,898,51,39,36,22,69,251,29,47,40,26,,2405,78,2483,6286
3,4,CAMPECHE,11,CIUDAD DEL CARMEN,3,CARMEN,231,3,381,266,25,18,8,11,21,111,10,7,27,7,,892,23,915,2056
3,4,CAMPECHE,10,CIUDAD DEL CARMEN,3,CARMEN,232,3,370,214,16,11,14,13,19,104,11,25,12,,,809,32,841,1924
3,4,CAMPECHE,10,CIUDAD DEL CARMEN,3,CARMEN,233,3,404,235,26,20,15,12,15,111,16,14,7,,,875,32,907,2004
3,4,CAMPECHE,10,CIUDAD DEL CARMEN,3,CARMEN,234,3,375,180,21,13,19,15,19,155,11,18,8,,,834,17,851,1894
3,4,CAMPECHE,8,CIUDAD DEL CARMEN,3,CARMEN,235,2,285,114,50,6,15,6,20,63,6,9,7,,,581,21,602,1309
3,4,CAMPECHE,8,CIUDAD DEL CARMEN,3,CARMEN,236,2,283,184,60,10,16,7,14,54,1,10,11,,,650,35,685,1490
3,4,CAMPECHE,8,CIUDAD DEL CARMEN,3,CARMEN,237,2,289,201,31,7,21,2,9,37,1,5,2,,,605,15,620,1156
3,4,CAMPECHE,8,CIUDAD DEL CARMEN,3,CARMEN,239,2,207,128,39,2,12,5,16,56,6,14,9,,,494,16,510,954
3,4,CAMPECHE,8,CIUDAD DEL CARMEN,3,CARMEN,240,4,259,176,75,8,12,6,7,55,9,17,7,,,631,25,656,1560
3,4,CAMPECHE,8,CIUDAD DEL CARMEN,3,CARMEN,241,4,276,153,49,8,8,12,14,69,12,9,12,,,622,25,647,1522
3,4,CAMPECHE,8,CIUDAD DEL CARMEN,3,CARMEN,242,3,294,145,41,10,8,8,10,79,13,9,14,,,631,22,653,1516
3,4,CAMPECHE,10,CIUDAD DEL CARMEN,3,CARMEN,243,4,440,297,34,9,19,21,14,106,14,11,16,,,981,29,1010,2260
3,4,CAMPECHE,11,CIUDAD DEL CARMEN,3,CARMEN,244,11,1037,981,131,64,40,22,77,278,38,44,67,21,,2800,77,2877,7615
3,4,CAMPECHE,8,CIUDAD DEL CARMEN,3,CARMEN,245,3,297,131,70,14,7,2,10,103,15,13,14,,,676,21,697,1672
3,4,CAMPECHE,8,CIUDAD DEL CARMEN,3,CARMEN,246,2,276,120,61,3,9,7,12,82,8,10,4,,,592,22,614,1448
3,4,CAMPECHE,8,CIUDAD DEL CARMEN,3,CARMEN,247,2,248,120,172,4,8,2,4,46,6,2,11,,,623,9,632,1356
3,4,CAMPECHE,8,CIUDAD DEL CARMEN,3,CARMEN,248,2,183,128,161,1,14,6,8,47,7,9,1,,,565,23,588,1306
3,4,CAMPECHE,8,CIUDAD DEL CARMEN,3,CARMEN,249,4,504,286,186,7,11,6,11,78,11,10,6,,,1116,26,1142,2649
3,4,CAMPECHE,12,SABANCUY,3,CARMEN,250,3,736,424,7,12,5,9,4,21,0,1,16,,,1235,39,1274,1827
3,4,CAMPECHE,12,SABANCUY,3,CARMEN,251,2,346,319,9,6,1,3,3,10,0,5,8,,,710,19,729,1026
3,4,CAMPECHE,12,SABANCUY,3,CARMEN,252,2,374,297,6,4,5,11,17,10,3,3,5,,,735,22,757,1014
3,4,CAMPECHE,12,SABANCUY,3,CARMEN,253,2,547,441,5,3,2,11,8,10,1,0,18,,,1046,25,1071,1492
3,4,CAMPECHE,12,SABANCUY,3,CARMEN,254,1,177,152,2,2,5,2,2,28,2,0,12,,,384,17,401,621
3,4,CAMPECHE,12,SABANCUY,3,CARMEN,255,1,154,191,2,3,1,1,2,14,1,1,8,,,378,7,385,522
3,4,CAMPECHE,12,SABANCUY,3,CARMEN,256,3,418,520,14,16,4,2,22,51,6,5,17,,,1075,26,1101,2127
3,4,CAMPECHE,12,SABANCUY,3,CARMEN,257,4,556,470,26,32,10,7,27,77,10,6,40,,,1261,39,1300,2682
3,4,CAMPECHE,12,SABANCUY,3,CARMEN,258,2,405,407,5,13,5,3,10,22,2,1,14,,,887,24,911,1408
3,4,CAMPECHE,12,SABANCUY,3,CARMEN,259,2,369,341,12,3,3,5,14,24,16,4,14,,,805,20,825,1326
3,4,CAMPECHE,12,SABANCUY,3,CARMEN,260,1,201,176,10,0,2,3,6,26,0,0,0,,,424,11,435,698
3,4,CAMPECHE,20,PALIZADA,3,CARMEN,261,2,376,327,5,5,3,0,0,11,1,0,19,,,747,21,768,1132
3,4,CAMPECHE,20,PALIZADA,3,CARMEN,262,3,499,368,17,12,6,3,2,23,1,0,22,,,953,23,976,1465
3,4,CAMPECHE,20,PALIZADA,3,CARMEN,263,2,239,297,9,22,6,3,3,49,3,2,61,,,694,27,721,962
3,4,CAMPECHE,20,PALIZADA,3,CARMEN,264,2,155,144,6,26,2,0,4,16,2,0,16,,,371,18,389,504
3,4,CAMPECHE,20,PALIZADA,3,CARMEN,265,3,657,388,11,52,3,2,16,93,6,1,47,,,1276,49,1325,2042
3,4,CAMPECHE,20,PALIZADA,3,CARMEN,266,3,505,314,31,28,3,4,13,114,2,2,65,,,1081,51,1132,1702
3,4,CAMPECHE,20,PALIZADA,3,CARMEN,267,5,764,720,46,45,14,6,98,223,10,14,59,,,1999,83,2082,3043
3,4,CAMPECHE,20,PALIZADA,3,CARMEN,268,3,547,334,42,33,4,0,44,228,2,0,33,,,1267,58,1325,1844
3,4,CAMPECHE,20,PALIZADA,3,CARMEN,269,1,184,117,13,16,2,2,8,38,4,0,12,,,396,15,411,648
3,4,CAMPECHE,20,PALIZADA,3,CARMEN,270,1,57,78,1,3,1,1,0,28,1,1,3,,,174,5,179,239
3,4,CAMPECHE,20,PALIZADA,3,CARMEN,271,2,84,148,5,38,1,1,5,19,4,1,4,,,310,31,341,785
3,4,CAMPECHE,20,PALIZADA,3,CARMEN,272,1,22,38,1,0,0,0,0,0,0,0,0,,,61,0,61,129
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,273,5,1182,651,16,5,7,30,9,13,4,2,28,,,1947,53,2000,3035
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,274,2,475,209,4,2,0,2,3,17,2,1,9,,,724,9,733,1017
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,275,1,263,145,0,2,2,1,2,1,0,0,0,,,416,8,424,567
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,276,1,167,67,3,0,1,2,0,1,1,2,0,,,244,6,250,359
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,277,3,676,361,2,4,2,6,2,3,1,0,10,,,1067,18,1085,1511
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,278,5,1183,604,13,4,11,17,6,21,5,4,26,,,1894,62,1956,3055
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,279,3,791,330,8,5,8,11,20,36,0,5,11,,,1225,19,1244,1884
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,280,2,551,241,5,1,9,6,15,10,0,14,17,,,869,13,882,1380
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,281,2,512,199,8,6,14,5,10,8,3,16,21,,,802,13,815,1216
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,282,2,417,197,8,1,5,7,7,9,0,1,5,,,657,17,674,994
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,283,3,636,365,16,5,16,18,9,13,4,8,12,,,1102,21,1123,1701
3,4,CAMPECHE,20,PALIZADA,3,CARMEN,284,1,31,76,6,9,1,2,0,6,0,3,2,,,136,6,142,282
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,285,2,329,191,3,0,1,1,6,2,0,0,3,,,536,20,556,765
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,286,1,98,73,2,1,0,1,0,0,0,0,1,,,176,2,178,314
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,287,1,124,60,0,4,1,13,3,2,0,1,0,,,208,6,214,318
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,288,1,166,46,3,0,3,0,3,10,0,4,0,,,235,11,246,448
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,289,2,250,196,0,1,1,6,2,2,0,2,23,,,483,2,485,721
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,290,1,30,36,1,1,1,1,0,0,0,0,0,,,70,0,70,116
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,291,2,478,170,5,1,5,5,7,5,1,1,0,,,678,11,689,1116
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,292,1,234,140,2,2,2,9,5,8,1,0,1,,,404,5,409,577
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,293,2,437,186,1,5,8,4,3,10,3,1,0,,,658,24,682,955
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,294,1,68,40,0,0,0,1,0,1,0,0,0,,,110,1,111,176
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,295,2,455,177,6,6,5,11,2,17,4,1,11,,,695,25,720,1174
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,296,1,285,149,0,4,1,5,0,5,1,1,0,,,451,4,455,664
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,297,1,294,171,3,1,6,10,0,1,0,0,6,,,492,16,508,705
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,298,2,326,227,3,2,2,7,4,12,0,10,0,,,593,14,607,913
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,299,2,427,213,3,2,6,6,0,36,0,1,9,,,703,28,731,1039
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,300,1,148,98,2,2,10,8,2,5,0,1,1,,,277,10,287,400
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,301,2,457,205,7,0,5,27,2,13,3,0,1,,,720,30,750,1072
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,302,1,103,61,7,2,2,7,3,11,0,0,4,,,200,4,204,286
3,4,CAMPECHE,15,CHAMPOTON,4,CHAMPOTON,303,2,81,329,17,10,8,15,5,30,2,1,11,,,509,17,526,800
3,4,CAMPECHE,15,CHAMPOTON,4,CHAMPOTON,304,2,86,287,12,11,13,7,26,65,1,4,10,,,522,21,543,818
3,4,CAMPECHE,15,CHAMPOTON,4,CHAMPOTON,305,2,146,324,22,21,16,11,14,63,3,6,12,,,638,33,671,1127
3,4,CAMPECHE,15,CHAMPOTON,4,CHAMPOTON,306,2,194,458,34,18,18,16,23,70,3,5,18,,,857,34,891,1405
3,4,CAMPECHE,15,CHAMPOTON,4,CHAMPOTON,307,2,115,304,24,14,33,10,26,54,5,9,15,,,609,18,627,893
3,4,CAMPECHE,15,CHAMPOTON,4,CHAMPOTON,308,2,93,226,12,5,4,5,4,30,3,0,14,,,396,12,408,424
3,4,CAMPECHE,15,CHAMPOTON,4,CHAMPOTON,309,1,102,213,13,4,12,9,9,34,1,5,8,,,410,16,426,613
3,4,CAMPECHE,15,CHAMPOTON,4,CHAMPOTON,310,2,119,329,30,8,15,13,7,44,3,5,12,,,585,13,598,843
3,4,CAMPECHE,15,CHAMPOTON,4,CHAMPOTON,311,1,65,257,14,7,58,4,8,33,2,4,6,,,458,11,469,701
3,4,CAMPECHE,15,CHAMPOTON,4,CHAMPOTON,312,3,249,510,79,24,42,12,20,82,10,4,21,,,1053,45,1098,1792
3,4,CAMPECHE,15,CHAMPOTON,4,CHAMPOTON,313,2,140,312,64,9,31,10,27,52,8,3,19,,,675,31,706,1274
3,4,CAMPECHE,15,CHAMPOTON,4,CHAMPOTON,314,2,268,365,25,10,12,5,4,58,4,5,18,,,774,30,804,1086
3,4,CAMPECHE,15,CHAMPOTON,4,CHAMPOTON,315,2,118,410,24,15,15,12,26,99,11,4,18,,,752,25,777,1259
3,4,CAMPECHE,15,CHAMPOTON,4,CHAMPOTON,316,2,113,497,35,27,18,25,23,55,10,7,26,,,836,39,875,1454
3,4,CAMPECHE,15,CHAMPOTON,4,CHAMPOTON,317,3,231,583,50,26,19,30,19,88,23,7,25,,,1101,57,1158,1992
3,4,CAMPECHE,15,CHAMPOTON,4,CHAMPOTON,318,2,188,456,52,8,14,17,21,114,7,4,9,,,890,35,925,1464
3,4,CAMPECHE,15,CHAMPOTON,4,CHAMPOTON,319,7,650,1196,116,34,64,51,51,229,37,18,40,,,2486,117,2603,4500
3,4,CAMPECHE,16,SEYBAPLAYA,4,CHAMPOTON,320,3,104,366,184,7,91,12,140,127,6,19,10,,,1066,41,1107,1599
3,4,CAMPECHE,16,SEYBAPLAYA,4,CHAMPOTON,321,2,32,202,30,3,73,10,71,114,1,4,4,,,544,24,568,784
3,4,CAMPECHE,16,SEYBAPLAYA,4,CHAMPOTON,322,2,39,281,57,4,71,10,80,113,8,20,4,,,687,26,713,1073
3,4,CAMPECHE,16,SEYBAPLAYA,4,CHAMPOTON,323,2,29,319,23,2,43,13,116,116,5,12,1,,,679,33,712,1015
3,4,CAMPECHE,16,SEYBAPLAYA,4,CHAMPOTON,324,2,37,266,69,6,44,17,84,146,6,19,11,,,705,34,739,1096
3,4,CAMPECHE,16,SEYBAPLAYA,4,CHAMPOTON,325,2,45,341,88,11,62,8,120,125,5,37,17,,,859,41,900,1316
3,4,CAMPECHE,16,SEYBAPLAYA,4,CHAMPOTON,326,1,31,229,160,2,11,3,38,23,3,6,0,,,506,17,523,729
3,4,CAMPECHE,16,SEYBAPLAYA,4,CHAMPOTON,327,3,238,517,32,16,10,32,124,185,2,6,28,,,1190,48,1238,1576
3,4,CAMPECHE,16,SEYBAPLAYA,4,CHAMPOTON,328,2,181,326,34,7,10,21,136,158,0,9,22,,,904,36,940,1290
3,4,CAMPECHE,16,SEYBAPLAYA,4,CHAMPOTON,329,2,61,340,32,14,2,11,40,17,0,0,22,,,539,36,575,796
3,4,CAMPECHE,16,SEYBAPLAYA,4,CHAMPOTON,330,2,32,435,20,20,5,24,70,138,5,3,26,,,778,32,810,1063
3,4,CAMPECHE,16,SEYBAPLAYA,4,CHAMPOTON,331,6,790,1024,97,36,21,20,114,230,7,3,71,,,2413,63,2476,3797
3,4,CAMPECHE,16,SEYBAPLAYA,4,CHAMPOTON,332,1,33,148,10,3,3,5,24,60,1,4,4,,,295,15,310,505
3,4,CAMPECHE,16,SEYBAPLAYA,4,CHAMPOTON,333,2,136,238,89,19,12,35,35,71,6,4,13,,,658,33,691,1076
3,4,CAMPECHE,16,SEYBAPLAYA,4,CHAMPOTON,334,4,100,274,14,17,3,36,82,105,9,5,12,,,657,13,670,971
3,4,CAMPECHE,16,SEYBAPLAYA,4,CHAMPOTON,335,1,167,123,16,10,9,40,6,34,3,1,3,,,412,14,426,719
3,4,CAMPECHE,16,SEYBAPLAYA,4,CHAMPOTON,336,2,112,194,76,9,5,15,21,27,1,3,12,,,475,34,509,879
3,4,CAMPECHE,16,SEYBAPLAYA,4,CHAMPOTON,337,2,45,250,29,7,4,6,8,95,4,1,9,,,458,34,492,764
3,4,CAMPECHE,15,CHAMPOTON,4,CHAMPOTON,338,1,9,98,8,5,1,6,1,18,0,3,2,,,151,7,158,222
3,4,CAMPECHE,16,SEYBAPLAYA,4,CHAMPOTON,339,1,154,135,17,0,0,1,9,14,1,0,0,,,331,9,340,528
3,4,CAMPECHE,16,SEYBAPLAYA,4,CHAMPOTON,340,3,263,373,88,19,24,23,28,289,5,5,10,,,1127,74,1201,2126
3,4,CAMPECHE,15,CHAMPOTON,4,CHAMPOTON,341,2,131,434,7,11,9,6,26,194,7,4,25,,,854,38,892,1178
3,4,CAMPECHE,16,SEYBAPLAYA,4,CHAMPOTON,342,2,293,339,19,3,10,5,16,54,4,2,32,,,777,31,808,1098
3,4,CAMPECHE,16,SEYBAPLAYA,4,CHAMPOTON,343,2,219,342,11,0,11,5,10,44,0,1,0,,,643,21,664,940
3,4,CAMPECHE,15,CHAMPOTON,4,CHAMPOTON,344,1,102,256,13,4,4,3,16,36,2,2,14,,,452,16,468,700
3,4,CAMPECHE,15,CHAMPOTON,4,CHAMPOTON,345,2,37,258,22,12,12,6,9,109,10,0,27,,,502,26,528,840
3,4,CAMPECHE,15,CHAMPOTON,4,CHAMPOTON,346,2,87,319,24,13,2,5,6,98,6,1,30,,,591,24,615,994
3,4,CAMPECHE,16,SEYBAPLAYA,4,CHAMPOTON,347,2,175,412,98,6,4,15,57,92,1,1,8,,,869,37,906,1409
3,4,CAMPECHE,16,SEYBAPLAYA,4,CHAMPOTON,348,1,110,186,21,9,13,8,11,20,3,2,18,,,401,37,438,690
3,4,CAMPECHE,15,CHAMPOTON,4,CHAMPOTON,349,2,159,393,40,12,10,7,7,32,10,1,15,,,686,18,704,1062
3,4,CAMPECHE,15,CHAMPOTON,4,CHAMPOTON,350,2,365,431,21,14,8,1,10,20,1,1,34,,,906,27,933,1293
3,4,CAMPECHE,15,CHAMPOTON,4,CHAMPOTON,351,1,123,193,9,5,2,4,3,6,0,0,4,,,349,7,356,428
3,4,CAMPECHE,16,SEYBAPLAYA,4,CHAMPOTON,352,1,184,114,32,4,2,6,4,10,1,2,0,,,359,12,371,582
3,4,CAMPECHE,16,SEYBAPLAYA,4,CHAMPOTON,353,1,109,89,14,3,7,3,3,10,0,0,5,,,243,11,254,358
3,4,CAMPECHE,16,SEYBAPLAYA,4,CHAMPOTON,354,1,246,121,30,7,9,3,9,21,3,1,3,,,453,11,464,663
3,4,CAMPECHE,16,SEYBAPLAYA,4,CHAMPOTON,355,1,54,101,2,10,5,3,2,9,0,1,2,,,189,9,198,262
3,4,CAMPECHE,21,XPUJIL,9,ESCARCEGA,356,3,304,582,219,0,2,2,7,24,2,1,0,,,1143,55,1198,1739
3,4,CAMPECHE,21,XPUJIL,9,ESCARCEGA,357,1,61,274,42,7,1,3,0,3,0,1,19,,,411,17,428,611
3,4,CAMPECHE,21,XPUJIL,9,ESCARCEGA,358,1,57,109,36,1,5,6,1,9,0,0,3,,,227,3,230,320
3,4,CAMPECHE,21,XPUJIL,11,CALAKMUL,359,2,293,324,14,3,2,2,19,6,2,1,16,,,682,11,693,852
3,4,CAMPECHE,21,XPUJIL,11,CALAKMUL,360,2,456,266,22,1,1,2,23,15,0,2,13,,,801,22,823,1172
3,4,CAMPECHE,21,XPUJIL,9,ESCARCEGA,361,2,184,402,88,9,3,1,23,8,2,2,44,,,766,35,801,1365
3,4,CAMPECHE,21,XPUJIL,11,CALAKMUL,362,2,171,277,9,2,12,13,13,36,0,1,12,,,546,23,569,826
3,4,CAMPECHE,19,HECELCHAKAN,5,HECELCHAKAN,363,3,463,345,17,29,9,5,194,96,7,229,37,,,1431,51,1482,1835
3,4,CAMPECHE,19,HECELCHAKAN,5,HECELCHAKAN,364,3,358,304,16,26,5,6,213,101,7,367,28,,,1431,49,1480,1891
3,4,CAMPECHE,19,HECELCHAKAN,5,HECELCHAKAN,365,2,100,183,14,14,4,1,131,71,8,116,15,,,657,20,677,857
3,4,CAMPECHE,19,HECELCHAKAN,5,HECELCHAKAN,366,2,220,156,26,9,3,2,162,76,3,130,20,,,807,34,841,1095
3,4,CAMPECHE,19,HECELCHAKAN,5,HECELCHAKAN,367,2,213,156,18,5,4,49,241,98,4,72,12,,,872,36,908,1144
3,4,CAMPECHE,19,HECELCHAKAN,5,HECELCHAKAN,368,2,245,157,25,7,2,4,207,74,4,99,14,,,838,34,872,1083
3,4,CAMPECHE,19,HECELCHAKAN,5,HECELCHAKAN,369,1,233,155,6,1,0,1,11,5,0,126,27,,,565,7,572,625
3,4,CAMPECHE,19,HECELCHAKAN,5,HECELCHAKAN,370,2,382,124,7,6,1,3,17,42,7,463,6,,,1058,41,1099,1249
3,4,CAMPECHE,19,HECELCHAKAN,5,HECELCHAKAN,371,2,323,141,12,6,0,1,47,27,3,169,16,,,745,17,762,822
