CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PVEM,PT,MC,NVA_ALIANZA,MORENA,ES,PAN_PRD,PRI_PVEM_NVA_ALIANZA,PRI_PVEM,PRI_NVA_ALIANZA,PVEM_NVA_ALIANZA,CAND_IND1,CAND_IND2,CAND_IND3,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
1,23,QUINTANA ROO,14,CHETUMAL,7,OTHÓN P. BLANCO,334,4,908,307,86,9,15,42,15,137,28,111,2,8,0,0,,,,0,1668,29,1697,2500
1,23,QUINTANA ROO,14,CHETUMAL,7,OTHÓN P. BLANCO,335,2,374,168,40,10,7,9,14,62,15,54,2,5,8,0,,,,0,768,16,784,1170
1,23,QUINTANA ROO,14,CHETUMAL,7,OTHÓN P. BLANCO,336,1,222,65,21,7,4,2,3,38,8,45,0,0,0,0,,,,0,415,13,428,664
1,23,QUINTANA ROO,14,CHETUMAL,7,OTHÓN P. BLANCO,337,3,719,260,49,9,26,14,12,103,25,105,4,3,0,0,,,,1,1329,26,1356,2009
1,23,QUINTANA ROO,14,CHETUMAL,7,OTHÓN P. BLANCO,338,2,346,159,39,14,11,8,4,47,7,40,2,8,0,0,,,,1,685,14,700,1018
1,23,QUINTANA ROO,14,CHETUMAL,7,OTHÓN P. BLANCO,339,2,346,125,33,6,11,5,2,40,6,53,0,3,0,0,,,,0,630,18,648,923
1,23,QUINTANA ROO,14,CHETUMAL,7,OTHÓN P. BLANCO,340,1,178,63,19,1,6,15,2,18,4,23,0,1,0,0,,,,0,330,5,335,428
1,23,QUINTANA ROO,14,CHETUMAL,7,OTHÓN P. BLANCO,341,1,209,98,21,5,1,13,4,24,3,38,1,6,0,0,,,,0,423,9,432,646
1,23,QUINTANA ROO,14,CHETUMAL,7,OTHÓN P. BLANCO,342,2,425,172,40,5,10,9,12,59,14,81,0,7,0,0,,,,1,834,23,858,1275
1,23,QUINTANA ROO,14,CHETUMAL,7,OTHÓN P. BLANCO,343,2,417,122,33,3,11,13,12,79,14,47,0,4,0,1,,,,0,756,17,773,1080
1,23,QUINTANA ROO,14,CHETUMAL,7,OTHÓN P. BLANCO,344,2,410,147,27,7,7,6,8,67,13,63,1,6,1,0,,,,0,763,27,790,1181
1,23,QUINTANA ROO,15,CHETUMAL,7,OTHÓN P. BLANCO,345,1,179,85,12,3,3,3,2,17,4,35,0,2,0,0,,,,1,345,3,349,510
1,23,QUINTANA ROO,15,CHETUMAL,7,OTHÓN P. BLANCO,346,2,262,90,19,8,6,9,5,34,12,41,0,4,1,0,,,,0,491,19,510,774
1,23,QUINTANA ROO,15,CHETUMAL,7,OTHÓN P. BLANCO,347,2,321,124,23,5,5,7,6,62,12,59,3,5,1,1,,,,1,634,16,651,972
1,23,QUINTANA ROO,15,CHETUMAL,7,OTHÓN P. BLANCO,348,1,191,102,18,4,6,3,2,22,5,30,1,3,0,0,,,,0,387,14,401,602
1,23,QUINTANA ROO,15,CHETUMAL,7,OTHÓN P. BLANCO,349,1,243,112,11,8,3,2,4,27,6,40,1,4,0,0,,,,0,461,20,481,722
1,23,QUINTANA ROO,15,CHETUMAL,7,OTHÓN P. BLANCO,350,1,216,92,18,4,3,4,1,33,4,37,1,2,0,0,,,,0,415,8,423,605
1,23,QUINTANA ROO,15,CHETUMAL,7,OTHÓN P. BLANCO,351,1,208,57,10,7,4,5,3,31,5,45,0,1,0,0,,,,0,376,8,384,594
1,23,QUINTANA ROO,15,CHETUMAL,7,OTHÓN P. BLANCO,352,2,476,147,23,6,9,5,8,38,18,51,0,7,0,0,,,,0,788,12,800,1129
1,23,QUINTANA ROO,15,CHETUMAL,7,OTHÓN P. BLANCO,353,2,265,83,16,7,8,2,1,46,3,46,0,5,0,0,,,,0,482,17,499,787
1,23,QUINTANA ROO,15,CHETUMAL,7,OTHÓN P. BLANCO,354,2,284,92,20,6,5,8,8,38,5,37,1,5,0,0,,,,0,509,10,519,761
1,23,QUINTANA ROO,15,CHETUMAL,7,OTHÓN P. BLANCO,355,1,180,84,22,2,4,5,0,39,4,20,2,4,0,0,,,,0,366,10,376,579
1,23,QUINTANA ROO,15,CHETUMAL,7,OTHÓN P. BLANCO,356,1,183,130,21,4,7,7,5,35,16,42,0,2,0,0,,,,0,452,14,466,639
1,23,QUINTANA ROO,14,CHETUMAL,7,OTHÓN P. BLANCO,357,2,333,154,33,5,11,9,5,74,12,60,3,3,2,0,,,,1,704,25,730,1024
1,23,QUINTANA ROO,14,CHETUMAL,7,OTHÓN P. BLANCO,358,2,349,107,27,6,6,5,6,56,11,49,1,4,0,0,,,,0,627,17,644,944
1,23,QUINTANA ROO,14,CHETUMAL,7,OTHÓN P. BLANCO,359,2,419,156,41,2,13,8,5,63,5,70,3,5,1,0,,,,0,791,13,804,1106
1,23,QUINTANA ROO,14,CHETUMAL,7,OTHÓN P. BLANCO,360,1,228,67,29,2,3,3,5,46,3,47,6,0,0,0,,,,0,439,10,449,672
1,23,QUINTANA ROO,14,CHETUMAL,7,OTHÓN P. BLANCO,361,2,408,124,35,14,6,11,29,32,29,35,3,3,0,8,,,,0,737,18,755,1140
1,23,QUINTANA ROO,14,CHETUMAL,7,OTHÓN P. BLANCO,362,2,348,110,27,5,11,14,5,34,6,48,3,2,1,0,,,,0,614,14,628,917
1,23,QUINTANA ROO,14,CHETUMAL,7,OTHÓN P. BLANCO,363,2,420,142,34,10,13,11,6,77,22,68,1,10,0,0,,,,0,814,19,833,1264
1,23,QUINTANA ROO,14,CHETUMAL,7,OTHÓN P. BLANCO,364,2,285,138,22,2,2,8,5,37,4,54,4,3,0,0,,,,0,564,9,573,768
1,23,QUINTANA ROO,14,CHETUMAL,7,OTHÓN P. BLANCO,365,2,407,145,38,4,3,12,13,56,9,57,2,13,0,0,,,,0,759,22,781,1104
1,23,QUINTANA ROO,15,CHETUMAL,7,OTHÓN P. BLANCO,366,1,227,115,26,2,9,3,3,28,9,29,2,4,1,0,,,,0,458,8,466,663
1,23,QUINTANA ROO,15,CHETUMAL,7,OTHÓN P. BLANCO,367,1,232,95,14,4,6,8,5,26,12,45,2,3,0,0,,,,0,452,10,462,636
1,23,QUINTANA ROO,15,CHETUMAL,7,OTHÓN P. BLANCO,368,2,227,133,20,2,6,10,5,45,11,68,2,2,0,0,,,,0,531,17,548,830
1,23,QUINTANA ROO,15,CHETUMAL,7,OTHÓN P. BLANCO,369,1,148,57,14,3,2,2,2,23,5,20,1,2,1,0,,,,1,280,8,289,451
1,23,QUINTANA ROO,15,CHETUMAL,7,OTHÓN P. BLANCO,370,1,237,106,10,7,3,1,2,43,5,33,0,4,0,0,,,,0,451,15,466,701
1,23,QUINTANA ROO,15,CHETUMAL,7,OTHÓN P. BLANCO,371,2,386,183,35,8,9,5,6,64,15,85,3,6,0,0,,,,0,805,21,826,1278
1,23,QUINTANA ROO,15,CHETUMAL,7,OTHÓN P. BLANCO,372,1,128,48,9,1,4,5,0,16,2,17,0,0,0,0,,,,0,230,3,233,384
1,23,QUINTANA ROO,15,CHETUMAL,7,OTHÓN P. BLANCO,374,1,196,104,24,1,0,4,4,30,7,33,0,2,0,0,,,,0,405,9,414,651
1,23,QUINTANA ROO,15,CHETUMAL,7,OTHÓN P. BLANCO,375,2,311,149,29,7,10,8,6,55,15,44,1,2,0,0,,,,0,637,14,651,982
1,23,QUINTANA ROO,14,CHETUMAL,7,OTHÓN P. BLANCO,377,2,448,271,26,8,5,11,8,36,9,75,1,13,0,0,,,,0,911,10,921,1375
1,23,QUINTANA ROO,14,CHETUMAL,7,OTHÓN P. BLANCO,378,2,464,208,38,15,10,13,10,71,23,64,3,8,0,0,,,,0,927,23,950,1383
1,23,QUINTANA ROO,15,CHETUMAL,7,OTHÓN P. BLANCO,379,1,195,87,17,2,5,6,6,31,7,27,4,2,0,0,,,,2,389,8,399,646
1,23,QUINTANA ROO,15,CHETUMAL,7,OTHÓN P. BLANCO,380,1,254,123,16,4,3,8,1,24,8,49,0,5,2,0,,,,0,497,7,504,725
1,23,QUINTANA ROO,15,CHETUMAL,7,OTHÓN P. BLANCO,381,1,144,55,14,0,1,6,2,22,0,40,0,1,0,0,,,,0,285,5,290,422
1,23,QUINTANA ROO,15,CHETUMAL,7,OTHÓN P. BLANCO,382,1,225,97,26,7,4,0,10,36,11,42,0,7,0,0,,,,0,465,11,476,745
1,23,QUINTANA ROO,15,CHETUMAL,7,OTHÓN P. BLANCO,383,1,201,83,11,3,2,4,2,10,3,46,1,6,0,0,,,,0,372,7,379,566
1,23,QUINTANA ROO,13,BACALAR,10,BACALAR,384,2,88,208,85,10,75,14,47,30,7,28,8,4,0,0,,,,0,604,38,642,969
1,23,QUINTANA ROO,13,BACALAR,10,BACALAR,385,3,66,226,50,6,257,8,35,49,6,21,10,14,4,0,,,,0,752,53,805,1162
1,23,QUINTANA ROO,13,BACALAR,10,BACALAR,386,1,41,119,28,7,44,11,32,8,2,8,1,5,1,1,,,,0,308,17,325,429
1,23,QUINTANA ROO,13,BACALAR,10,BACALAR,387,1,51,146,21,7,98,26,40,41,5,6,6,8,2,0,,,,0,457,21,478,632
1,23,QUINTANA ROO,13,BACALAR,10,BACALAR,388,1,72,106,46,11,56,21,40,26,3,9,2,3,1,0,,,,0,396,0,396,608
1,23,QUINTANA ROO,13,BACALAR,10,BACALAR,389,2,100,175,31,14,110,5,88,66,5,7,3,1,5,0,,,,0,610,35,645,896
1,23,QUINTANA ROO,13,BACALAR,10,BACALAR,390,1,41,142,21,14,76,2,76,69,4,0,7,1,3,1,,,,0,457,25,482,699
1,23,QUINTANA ROO,13,BACALAR,10,BACALAR,391,1,60,90,71,35,36,2,17,16,2,25,3,3,1,0,,,,0,361,26,387,681
1,23,QUINTANA ROO,13,BACALAR,10,BACALAR,392,3,74,418,57,22,150,5,37,170,0,8,14,12,4,1,,,,2,972,42,1016,1793
1,23,QUINTANA ROO,15,CHETUMAL,7,OTHÓN P. BLANCO,393,1,34,100,28,11,2,3,8,24,4,10,3,0,0,0,,,,0,227,7,234,481
1,23,QUINTANA ROO,13,BACALAR,10,BACALAR,394,2,48,188,48,26,170,9,87,37,0,8,3,3,2,0,,,,0,629,25,654,985
1,23,QUINTANA ROO,13,BACALAR,10,BACALAR,395,1,23,93,52,18,78,1,19,2,2,4,1,0,0,1,,,,0,294,8,302,459
1,23,QUINTANA ROO,13,BACALAR,10,BACALAR,396,6,219,556,101,70,791,38,148,67,4,13,15,13,3,0,,,,0,2038,141,2179,3481
1,23,QUINTANA ROO,13,BACALAR,10,BACALAR,397,1,53,138,18,16,85,6,45,15,6,6,4,0,0,1,,,,0,393,21,414,609
1,23,QUINTANA ROO,13,BACALAR,10,BACALAR,398,1,23,102,62,9,87,15,30,12,3,7,10,4,0,1,,,,0,365,24,389,505
1,23,QUINTANA ROO,13,BACALAR,10,BACALAR,399,1,9,33,21,3,28,5,3,3,1,4,3,2,1,0,,,,0,116,5,121,189
1,23,QUINTANA ROO,13,BACALAR,10,BACALAR,400,1,27,130,64,21,75,12,8,8,3,11,2,4,0,0,,,,0,365,27,392,586
1,23,QUINTANA ROO,13,BACALAR,10,BACALAR,401,1,2,96,26,0,181,1,8,6,2,0,0,3,2,0,,,,0,327,8,335,528
1,23,QUINTANA ROO,13,BACALAR,10,BACALAR,402,2,24,80,35,4,162,4,25,15,3,50,137,6,2,0,,,,0,547,28,575,797
1,23,QUINTANA ROO,13,BACALAR,10,BACALAR,403,4,46,278,144,19,265,5,88,96,12,17,10,11,3,0,,,,0,994,54,1048,1483
1,23,QUINTANA ROO,13,BACALAR,10,BACALAR,404,2,36,181,122,14,199,4,35,17,1,7,2,5,6,1,,,,0,630,29,659,979
1,23,QUINTANA ROO,13,BACALAR,10,BACALAR,405,4,113,414,111,16,611,17,173,139,22,31,16,5,8,2,,,,0,1678,64,1742,2935
1,23,QUINTANA ROO,13,BACALAR,10,BACALAR,406,2,43,151,30,10,227,1,88,44,4,13,3,7,5,0,,,,0,626,28,654,1009
1,23,QUINTANA ROO,13,BACALAR,10,BACALAR,407,2,38,256,40,17,332,6,113,102,4,6,14,14,3,0,,,,0,945,43,988,1484
1,23,QUINTANA ROO,13,BACALAR,10,BACALAR,408,4,64,363,58,22,573,11,129,137,17,18,12,11,3,2,,,,4,1420,60,1484,2301
1,23,QUINTANA ROO,13,BACALAR,10,BACALAR,409,2,27,126,24,6,227,6,133,29,11,5,5,2,3,2,,,,0,606,7,613,1120
1,23,QUINTANA ROO,15,CHETUMAL,7,OTHÓN P. BLANCO,410,3,133,151,32,13,9,12,7,64,14,15,0,0,0,0,,,,0,450,13,463,1229
1,23,QUINTANA ROO,15,CHETUMAL,7,OTHÓN P. BLANCO,411,1,218,129,45,18,3,4,4,38,2,31,2,2,0,0,,,,0,496,16,512,719
1,23,QUINTANA ROO,15,CHETUMAL,7,OTHÓN P. BLANCO,412,2,207,158,35,14,9,7,11,43,9,22,0,5,0,0,,,,0,520,18,538,800
1,23,QUINTANA ROO,14,CHETUMAL,7,OTHÓN P. BLANCO,413,3,468,271,50,27,60,8,7,75,10,64,1,6,0,0,,,,0,1047,34,1081,1777
1,23,QUINTANA ROO,13,BACALAR,7,OTHÓN P. BLANCO,414,2,134,289,47,11,50,2,2,36,4,41,2,1,0,0,,,,0,619,24,643,1033
1,23,QUINTANA ROO,13,BACALAR,7,OTHÓN P. BLANCO,415,3,253,362,112,32,24,3,16,184,10,51,10,18,1,1,,,,7,1077,49,1133,1766
1,23,QUINTANA ROO,13,BACALAR,7,OTHÓN P. BLANCO,416,2,211,169,96,20,21,1,11,16,0,60,6,2,1,0,,,,0,614,31,645,853
1,23,QUINTANA ROO,13,BACALAR,7,OTHÓN P. BLANCO,417,2,154,253,56,36,14,2,12,87,5,31,2,7,0,0,,,,0,659,29,688,1172
1,23,QUINTANA ROO,13,BACALAR,7,OTHÓN P. BLANCO,418,2,240,321,88,13,19,2,6,78,3,91,2,13,10,0,,,,0,886,30,916,1407
1,23,QUINTANA ROO,13,BACALAR,7,OTHÓN P. BLANCO,419,3,284,431,130,20,30,1,11,66,6,118,8,18,5,0,,,,0,1128,21,1149,1760
1,23,QUINTANA ROO,13,BACALAR,7,OTHÓN P. BLANCO,420,3,260,414,100,35,50,4,20,58,9,49,18,25,1,1,,,,0,1044,67,1111,1734
1,23,QUINTANA ROO,14,CHETUMAL,7,OTHÓN P. BLANCO,421,2,220,167,28,15,21,6,13,19,1,33,6,5,1,0,,,,0,535,13,548,894
1,23,QUINTANA ROO,14,CHETUMAL,7,OTHÓN P. BLANCO,422,2,313,248,98,16,24,9,5,45,8,49,2,2,0,0,,,,0,819,24,843,1368
1,23,QUINTANA ROO,14,CHETUMAL,7,OTHÓN P. BLANCO,423,4,362,369,123,18,36,19,10,70,12,66,0,6,0,0,,,,0,1091,35,1126,1949
1,23,QUINTANA ROO,14,CHETUMAL,7,OTHÓN P. BLANCO,424,2,328,162,38,2,26,4,9,115,13,55,1,2,0,1,,,,1,756,29,786,1333
1,23,QUINTANA ROO,14,CHETUMAL,7,OTHÓN P. BLANCO,425,3,352,225,61,21,23,5,6,152,7,62,2,7,0,0,,,,1,923,29,953,1863
1,23,QUINTANA ROO,15,CHETUMAL,7,OTHÓN P. BLANCO,426,2,450,188,51,8,7,5,13,35,18,60,7,8,0,0,,,,2,850,35,887,1322
1,23,QUINTANA ROO,15,CHETUMAL,7,OTHÓN P. BLANCO,427,2,433,264,46,18,10,6,14,55,14,58,1,7,0,0,,,,0,926,22,948,1426
1,23,QUINTANA ROO,15,CHETUMAL,7,OTHÓN P. BLANCO,428,4,758,351,90,13,23,10,9,113,31,109,2,7,0,1,,,,0,1517,59,1576,2715
1,23,QUINTANA ROO,14,CHETUMAL,7,OTHÓN P. BLANCO,429,4,521,515,201,19,32,13,12,50,6,57,8,17,0,0,,,,0,1451,56,1507,2195
1,23,QUINTANA ROO,13,BACALAR,7,OTHÓN P. BLANCO,430,1,113,140,77,12,4,13,7,18,0,21,3,4,1,1,,,,0,414,19,433,696
1,23,QUINTANA ROO,13,BACALAR,7,OTHÓN P. BLANCO,431,2,62,124,46,7,31,13,5,22,4,139,148,1,0,0,,,,0,602,34,636,988
1,23,QUINTANA ROO,13,BACALAR,7,OTHÓN P. BLANCO,432,1,105,190,48,7,7,3,2,46,1,15,1,3,0,0,,,,4,428,25,457,660
1,23,QUINTANA ROO,13,BACALAR,7,OTHÓN P. BLANCO,433,3,211,332,181,21,15,2,11,77,6,57,3,5,0,0,,,,2,921,39,962,1512
1,23,QUINTANA ROO,13,BACALAR,7,OTHÓN P. BLANCO,434,1,17,24,5,10,1,0,2,4,0,2,0,0,0,0,,,,0,65,1,66,123
1,23,QUINTANA ROO,13,BACALAR,7,OTHÓN P. BLANCO,435,1,62,141,57,11,8,4,5,43,1,20,0,7,2,0,,,,0,361,11,372,641
1,23,QUINTANA ROO,13,BACALAR,7,OTHÓN P. BLANCO,436,2,68,209,53,7,8,3,6,88,1,25,2,3,3,0,,,,0,476,23,499,863
1,23,QUINTANA ROO,13,BACALAR,7,OTHÓN P. BLANCO,437,2,198,285,101,14,9,4,14,126,8,39,5,8,1,3,,,,0,815,26,841,1345
1,23,QUINTANA ROO,13,BACALAR,7,OTHÓN P. BLANCO,438,2,207,285,185,12,12,2,5,51,5,78,1,10,2,0,,,,0,855,28,883,1341
1,23,QUINTANA ROO,13,BACALAR,7,OTHÓN P. BLANCO,439,3,204,315,237,11,16,5,4,93,3,74,6,8,1,0,,,,0,977,26,1003,1502
1,23,QUINTANA ROO,13,BACALAR,7,OTHÓN P. BLANCO,440,1,96,189,83,22,18,0,5,20,0,41,3,4,0,0,,,,0,481,18,499,748
1,23,QUINTANA ROO,13,BACALAR,7,OTHÓN P. BLANCO,441,2,136,376,132,13,13,4,6,65,3,28,0,9,0,0,,,,0,785,27,812,1226
1,23,QUINTANA ROO,13,BACALAR,7,OTHÓN P. BLANCO,442,1,34,73,17,3,4,0,2,7,0,15,0,2,0,0,,,,0,157,6,163,227
1,23,QUINTANA ROO,13,BACALAR,7,OTHÓN P. BLANCO,443,1,96,182,31,16,16,1,4,6,0,14,0,4,0,0,,,,0,370,11,381,573
1,23,QUINTANA ROO,13,BACALAR,7,OTHÓN P. BLANCO,444,1,59,126,19,6,3,0,1,6,0,10,3,3,0,0,,,,0,236,6,242,470
1,23,QUINTANA ROO,13,BACALAR,7,OTHÓN P. BLANCO,445,1,35,88,13,10,2,0,5,6,0,6,0,2,0,0,,,,0,167,4,171,223
1,23,QUINTANA ROO,13,BACALAR,7,OTHÓN P. BLANCO,446,2,110,264,37,13,8,0,16,42,3,6,1,2,0,0,,,,0,502,10,512,822
1,23,QUINTANA ROO,13,BACALAR,7,OTHÓN P. BLANCO,447,1,16,75,5,1,0,1,0,4,0,1,3,2,0,0,,,,0,108,2,110,262
1,23,QUINTANA ROO,14,CHETUMAL,7,OTHÓN P. BLANCO,448,2,241,174,27,9,17,8,3,15,2,45,1,3,0,0,,,,0,545,17,562,915
1,23,QUINTANA ROO,13,BACALAR,7,OTHÓN P. BLANCO,450,1,9,44,0,7,0,0,3,1,0,0,0,1,0,0,,,,0,65,1,66,241
1,23,QUINTANA ROO,4,CANCÚN,1,BENITO JUÁREZ,451,2,44,75,18,134,7,8,3,19,46,4,1,16,0,0,5,,,0,380,14,394,1247
1,23,QUINTANA ROO,4,CANCÚN,1,BENITO JUÁREZ,452,2,34,99,15,124,7,3,0,51,86,1,0,15,0,0,5,,,0,440,12,452,864
1,23,QUINTANA ROO,4,CANCÚN,1,BENITO JUÁREZ,453,2,31,117,27,181,5,7,0,42,66,8,0,22,0,0,3,,,0,509,12,521,926
1,23,QUINTANA ROO,4,CANCÚN,1,BENITO JUÁREZ,454,2,47,85,30,182,5,9,4,42,123,7,2,17,0,0,5,,,0,558,28,586,996
1,23,QUINTANA ROO,4,CANCÚN,1,BENITO JUÁREZ,455,2,37,63,18,79,6,7,7,45,75,6,2,10,0,0,0,,,0,355,13,368,767
1,23,QUINTANA ROO,4,CANCÚN,1,BENITO JUÁREZ,456,1,28,43,17,51,5,1,6,35,56,3,0,13,0,0,6,,,1,264,10,275,531
1,23,QUINTANA ROO,4,CANCÚN,1,BENITO JUÁREZ,457,1,42,54,20,117,6,8,2,30,87,7,2,11,0,0,6,,,0,392,17,409,727
1,23,QUINTANA ROO,4,CANCÚN,1,BENITO JUÁREZ,458,2,32,58,38,130,12,5,8,37,94,8,4,12,0,0,2,,,0,440,20,460,905
1,23,QUINTANA ROO,4,CANCÚN,1,BENITO JUÁREZ,459,1,24,51,11,101,4,5,6,42,59,2,1,11,0,0,2,,,0,319,12,331,703
1,23,QUINTANA ROO,4,CANCÚN,1,BENITO JUÁREZ,460,2,52,105,23,192,7,7,12,52,97,7,0,14,0,1,2,,,0,571,10,581,1051
1,23,QUINTANA ROO,4,CANCÚN,1,BENITO JUÁREZ,461,1,19,34,15,51,4,3,0,31,35,0,0,0,0,0,2,,,0,194,6,200,437
1,23,QUINTANA ROO,4,CANCÚN,1,BENITO JUÁREZ,462,1,26,51,15,51,4,3,4,22,59,3,0,7,0,0,2,,,1,247,13,261,508
1,23,QUINTANA ROO,4,CANCÚN,1,BENITO JUÁREZ,463,1,37,37,30,97,6,4,3,37,76,8,1,11,0,0,5,,,0,352,0,352,702
1,23,QUINTANA ROO,4,CANCÚN,1,BENITO JUÁREZ,464,1,26,41,8,76,6,4,1,12,52,7,3,8,0,0,1,,,0,245,7,252,506
1,23,QUINTANA ROO,4,CANCÚN,1,BENITO JUÁREZ,465,1,31,60,16,38,3,1,3,48,48,7,2,14,0,0,5,,,0,276,16,292,647
1,23,QUINTANA ROO,4,CANCÚN,1,BENITO JUÁREZ,466,1,31,70,14,68,4,2,2,30,53,5,1,8,0,0,6,,,0,294,12,306,643
1,23,QUINTANA ROO,4,CANCÚN,1,BENITO JUÁREZ,467,1,10,30,11,118,0,2,2,24,37,4,0,7,2,2,1,,,0,250,5,255,492
1,23,QUINTANA ROO,4,CANCÚN,1,BENITO JUÁREZ,468,1,29,40,12,70,3,3,4,30,28,5,0,8,0,0,0,,,0,232,7,239,515
1,23,QUINTANA ROO,4,CANCÚN,1,BENITO JUÁREZ,469,1,25,38,11,111,2,4,4,22,44,4,2,4,0,0,3,,,0,274,4,278,543
1,23,QUINTANA ROO,4,CANCÚN,1,BENITO JUÁREZ,470,1,36,55,20,82,3,5,5,17,39,5,1,9,0,0,12,,,0,289,6,295,584
1,23,QUINTANA ROO,4,CANCÚN,1,BENITO JUÁREZ,471,1,38,40,21,103,4,5,3,32,79,6,3,16,0,0,2,,,0,352,9,361,679
1,23,QUINTANA ROO,4,CANCÚN,1,BENITO JUÁREZ,472,2,57,107,36,125,10,8,9,51,67,3,0,10,0,0,3,,,0,486,21,507,1216
1,23,QUINTANA ROO,4,CANCÚN,1,BENITO JUÁREZ,473,2,35,75,22,173,4,2,2,50,71,6,0,15,1,0,2,,,0,458,19,477,896
1,23,QUINTANA ROO,4,CANCÚN,1,BENITO JUÁREZ,474,2,40,135,30,168,6,9,8,49,129,6,2,26,0,1,3,,,0,612,27,639,1131
1,23,QUINTANA ROO,4,CANCÚN,1,BENITO JUÁREZ,475,2,57,131,33,133,12,13,8,65,130,26,1,21,0,0,5,,,0,635,24,659,1241
1,23,QUINTANA ROO,4,CANCÚN,1,BENITO JUÁREZ,476,2,37,80,26,149,16,3,3,57,116,4,2,14,5,0,9,,,2,521,27,550,1020
1,23,QUINTANA ROO,4,CANCÚN,1,BENITO JUÁREZ,477,2,59,114,29,255,7,12,7,45,112,9,4,25,0,0,5,,,3,683,27,713,1238
1,23,QUINTANA ROO,4,CANCÚN,1,BENITO JUÁREZ,478,2,41,91,33,131,8,4,5,45,110,2,0,7,0,0,10,,,0,487,16,503,1015
1,23,QUINTANA ROO,4,CANCÚN,1,BENITO JUÁREZ,479,2,41,65,25,159,9,9,4,60,104,7,5,9,0,0,7,,,0,504,19,523,977
1,23,QUINTANA ROO,4,CANCÚN,1,BENITO JUÁREZ,480,2,45,79,27,149,9,5,6,47,113,5,3,8,0,0,6,,,0,502,14,516,1018
1,23,QUINTANA ROO,4,CANCÚN,1,BENITO JUÁREZ,481,2,71,124,39,133,9,14,5,84,142,7,3,19,1,0,3,,,0,654,25,679,1227
1,23,QUINTANA ROO,4,CANCÚN,1,BENITO JUÁREZ,482,1,15,55,25,80,6,6,4,31,93,7,0,3,0,0,3,,,0,328,13,341,701
1,23,QUINTANA ROO,4,CANCÚN,1,BENITO JUÁREZ,483,2,38,83,29,86,9,6,3,56,105,6,6,1,0,0,6,,,0,434,18,452,863
1,23,QUINTANA ROO,4,CANCÚN,1,BENITO JUÁREZ,484,2,98,96,34,118,6,3,7,67,57,11,20,10,1,0,5,,,1,533,29,563,1023
1,23,QUINTANA ROO,4,CANCÚN,1,BENITO JUÁREZ,485,2,54,156,25,104,10,4,7,65,104,5,0,21,0,0,5,,,1,560,13,574,995
1,23,QUINTANA ROO,4,CANCÚN,1,BENITO JUÁREZ,486,2,30,78,21,105,7,4,5,35,84,13,5,15,0,0,3,,,0,405,16,421,838
1,23,QUINTANA ROO,4,CANCÚN,1,BENITO JUÁREZ,487,2,32,52,15,162,4,8,3,39,84,12,16,0,0,0,0,,,0,427,5,432,821
1,23,QUINTANA ROO,4,CANCÚN,1,BENITO JUÁREZ,488,1,36,52,24,110,5,7,4,46,69,2,0,15,0,0,8,,,0,378,11,389,732
1,23,QUINTANA ROO,4,CANCÚN,1,BENITO JUÁREZ,489,1,43,60,26,124,2,5,3,30,52,9,4,5,0,0,4,,,0,367,8,375,698
1,23,QUINTANA ROO,4,CANCÚN,1,BENITO JUÁREZ,490,2,48,77,33,154,5,7,9,47,82,6,0,12,0,0,3,,,0,483,17,500,798
1,23,QUINTANA ROO,3,CANCÚN,1,BENITO JUÁREZ,491,17,555,609,244,643,76,85,72,620,1186,62,1,69,0,0,82,,,8,4304,140,4452,12569
1,23,QUINTANA ROO,3,CANCÚN,1,BENITO JUÁREZ,492,3,81,103,48,110,20,12,12,106,236,22,2,13,0,0,9,,,0,774,33,807,2039
1,23,QUINTANA ROO,3,CANCÚN,1,BENITO JUÁREZ,493,1,13,42,12,123,5,5,4,29,78,7,2,5,0,1,1,,,0,327,15,342,660
1,23,QUINTANA ROO,3,CANCÚN,1,BENITO JUÁREZ,494,1,17,27,13,79,3,2,2,24,63,4,0,6,0,0,3,,,0,243,19,262,519
1,23,QUINTANA ROO,3,CANCÚN,1,BENITO JUÁREZ,495,1,25,34,14,59,4,2,5,16,64,3,0,6,0,0,2,,,0,234,14,248,493
1,23,QUINTANA ROO,3,CANCÚN,1,BENITO JUÁREZ,496,1,11,24,22,71,0,1,4,23,54,6,1,5,0,0,0,,,0,222,6,228,419
1,23,QUINTANA ROO,3,CANCÚN,1,BENITO JUÁREZ,497,2,57,69,44,93,9,6,7,66,182,11,1,10,0,1,5,,,1,561,16,578,1322
1,23,QUINTANA ROO,3,CANCÚN,1,BENITO JUÁREZ,498,4,93,146,63,207,13,12,21,117,282,19,0,22,1,1,13,,,0,1010,30,1040,2461
1,23,QUINTANA ROO,3,CANCÚN,1,BENITO JUÁREZ,499,1,24,32,8,68,1,6,5,24,61,6,1,5,1,5,1,,,0,248,0,248,536
1,23,QUINTANA ROO,3,CANCÚN,1,BENITO JUÁREZ,500,2,38,48,14,114,6,3,4,36,148,3,0,13,0,0,3,,,0,430,9,439,971
