uniqueid,year,incumbent_party_magar,incumbent_candidate_magar,runnerup_party_magar,runnerup_candidate_magar,margin
21010,1992,PRI,JOAQUIN ALTAMIRANO GUTIERREZ,PAN,,0.0869394178
21010,1995,PRI,CARLOS JULIO FORA CARRERA,PAN,,0.0832624286
21010,1998,PRI,BENITO ABRIL COGQUE,PAN,,0.2009448819
21010,2001,PRI,AGUSTIN GIL TORIBIO,PAN,,0.016631388
21010,2004,PAN,TOMAS QUIXTIANO TECUA,PRI,,0.0039867559
21010,2007,PRI_PVEM,IGNACIO SALVADOR HERNANDEZ,PNA,,0.0652494833
21010,2010,PRI_PVEM,SAMUEL OLIVER BALDERAS,PAN_PRD_PNA,,0.045812033
21010,2013,PRI_PVEM,GUSTAVO SALOMON LARA TORRES,PAN_PRD_PNA,,0.0828934112
21010,2018,PAN_PCPP_PSI,IGNACIO SALVADOR FERNANDEZ,PT_MORENA_PES,,0.0341326079
21011,1989,PRI,FRANCISCO MIRAMON DIAZ,0,,1
21011,1992,PRI,ARMANDO ARISTEO REYNOSO CORTES,0,,1
21011,1995,PRI,VIRGILIO DIAZ REYNOSO,0,,1
21011,1998,PRI,VICENTE ROJEL ROJEL,0,,1
21011,2001,PRI,ARMANDO ARISTEO REYNOSO CORTES,PAN,,0.4375987362
21011,2004,PRI,ANGEL MIGUEL CARDOSO REYNOSO,PAN,,0.2322404372
21011,2007,PRI_PVEM,GONZALO FLORENCIO MENDEZ DIAZ,PAN,,0.030075188
21011,2010,PAN_PRD_PNA,ANASTACIO URBANO ZAVALA RAMOS,PRI_PVEM,,0.0011481056
21011,2013,PAN_PRD_PNA,BONIFACIO ANSELMO JUAREZ DE LA ROSA,PRI_PVEM,,0.0843840931
21011,2018,PAN_PRD_MC,PEDRO LEONIDES ORDAZ ROJAS,PRI,,0.0153429603
21012,1989,PRI,HUMBERTO ISAURO HERNANDEZ PERALTA,PFCRN,,0.9496033598
21012,1992,PRI,JOSE ANDRES DE LA CRUZ HERNANDEZ,PFCRN,,0.9951690821
21012,1995,PAN,TOMAS EULOGIO DE JERONIMO ANICETO,PRI,,0.1065711879
21012,1998,PRI,ANDRES TRUJILLO DE MARCOS,PAN,,0.0377431907
21012,2001,PAN,JAVIER LAZARO DE LA LUZ,PRI,,0.0328272466
21012,2004,PAN,MARTIN CANICO VALERIO,PRI,,0.0213078619
21012,2007,PRI_PVEM,JOSE AMADO ARTURO VAZQUEZ MARTINEZ,PNA,,0.1482770623
21012,2010,PRI_PVEM,JOSE JUAN GUALBERTO MEDINA TRUJILLO,PAN_PRD_PNA,,0.0632500811
21012,2013,PAN_PRD_PNA,JOSE CECILIO ROLANDO MARTINEZ SERRANO,PRI_PVEM,,0.0182860262
21012,2018,PCPP,JOSE JUAN GARCIA CORTES,PAN,,0.0288386594
21013,1989,PAN,FELIPE RUIZ MARRERO,PRI,,0.0674820751
21013,1992,PRI,JUAN GONZALEZ JUAREZ,PAN,,0.201873385
21013,1995,PAN,ROBERTO CRISOSTOMO BRUNO,PRI,,0.0686845169
21013,1998,PRI,RAUL MIGUEL MARIANO,PAN,,0.100043122
21013,2001,PAN,MIGUEL ANGEL SANTIAGO BRUNO,PRI,,0.0436109117
21013,2004,PRI,JUAN ERASMO MERINO REYES,CONVE,,0.0459041339
21013,2007,PRD_CONVE,ALBERTO HERNANDEZ FELICIANO,PRI_PVEM,,0.1274041406
21013,2010,PRI_PVEM,DELFINO ALFONSO HERNANDEZ,PAN_PRD_PNA,,0.0055129434
21013,2013,MC,LORENZO REYES MARIANO,PRI_PVEM,,0.0178319565
21013,2018,PCPP,PABLO DESIDERO MIGUEL,PRD_MC,,0.0918032787
21014,1989,PRI,CARLOS ALFONSO ANDRADE VAZQUEZ,PRD,,0.8449101796
21014,1992,PRD,MARIANO VAZQUEZ APARICIO,PRI,,0.0159090909
21014,1995,PRI,JOSE LUIS CUEVAS GALINDO,PRD,,0.503805175
21014,1998,PRI,AGUSTIN CUEVAS MONROY,PRD,,0.6288951841
21014,2001,PRI,ALEJANDRO JAVIER BECERRA SALAZAR,PRD,,0.1124414368
21014,2004,PRD,MIGUEL ZARAGOZA DIAZ,PRI,,0.1571072319
21014,2007,PRI_PVEM,JOSE GUADALUPE CABRERA SANCHEZ,PRD_CONVE,,0.0595903166
21014,2010,PAN_PRD_PNA,JOSE UBALDO BECERRA HERRERO,PRI_PVEM,,0.0184269663
21014,2013,PRI_PVEM,ALEJANDRO JAVIER BECERRA SALAZAR,PAN_PRD_PNA,,0.0274858529
21014,2018,PRD_MC,CARLOS ALFONSO ANDRADE VAZQUEZ,PVEM,,0.1229760987
21015,1989,PRI,J LUIS ROLANDO ROJAS CONTRERAS,PRD,,0.203606311
21015,1992,PRI,ALFONSO ELEAZAR PRIEGO GONZALEZ,PAN,,0.2665350444
21015,1995,PRI,JORGE CASTAÑEDA ANAYA,PAN,,0.0583810129
21015,1998,PRI,RAMON MARIO CARVAJAL RAMOS,PRD,,0.1567903307
21015,2001,PRI,MARCIANO HECTOR MORALES DURAN,CONVE,,0.1388164881
21015,2004,PAN,J ROBERTO SERGIO VAZQUEZ SANCHEZ,PRI,,0.025901025
21015,2007,PRI_PVEM,ALFREDO BRETON SANCHEZ,PAN,,0.0847359257
21015,2010,PAN_PRD_PNA,ROSA ELVA DEITA MARIN,PRI_PVEM,,0.0157001085
21015,2013,PAN_PRD_PNA,JOSE CRUZ SANCHEZ ROJAS,MC,,0.1430085799
21015,2018,PT_MORENA_PES,J BERNARDO MARIO DE LA ROSA ROMERO,PAN_PRD,,0.1919811756
21016,1989,PRI,CARLOS ESPINOZA ZAMORA,0,,1
21016,1992,PRI,ELPIDIO SOSA BARRIOS,PRD,,0.8074927954
21016,1995,PRI,MARIA EDITH ESPINOZA ZAMORA,PAN,,0.7077890663
21016,1998,PRI,JOSE PERFECTO H CASTILLA VARGAS,PAN,,0.7350318471
21016,2001,PAN,JOSE LUIS GUTIERREZ SANCHEZ,PRI,,0.1842204606
21016,2004,PRI,ALBERTO NAVA RUANO,PVEM,,0.1414216598
21016,2007,PRI_PVEM,HERIBERTO CARMONA ORTEGA,PAN,,0.5678321678
21016,2010,PRI_PVEM,EMIGDIO ESPINOSA CRUZ,PAN_PRD_PNA,,0.1242807825
21016,2013,PAN_PRD_PNA,HERIBERTO CASTILLA CASTILLA,PRI_PVEM,,0.100486618
21016,2018,PRI,JUDITH FERNANDEZ GUTIERREZ,PAN_PCPP,,0.1842105263
21017,1989,PRI,FAUSTO MORENO LOPEZ,PPS,,0.3990719258
21017,1992,PRI,JOSE MANUEL MORONI LEON,PAN,,0.4660282718
21017,1995,PRI,RUBEN DARIO QUINTERO VAZQUEZ,PAN,,0.1564351104
21017,1998,PAN,?,PRI,,0.0237797247
