DISTRITO    ,MUNICIPIO   ,SECCION   ,CASILLA,LISTA NOMINAL,PAN,PAN-PRD,PAN-PRD-PT,PAN-PT,PRI,PRI-PVEM,PRD,PRD-PT,PT,PVEM,Convergencia,NULOS,NOREGISTRADOS
9,SALTO DE AGUA,1106,BÁSICA,502,,,32,,144,,,,,58,0,0,0
9,SALTO DE AGUA,1106,CONTIGUA 1,502,,,15,,163,,,,,45,0,7,0
9,SALTO DE AGUA,1106,CONTIGUA 2,502,,,26,,97,,,,,27,0,5,0
9,SALTO DE AGUA,1106,EXT. 1,336,,,77,,76,,,,,35,0,17,0
9,SALTO DE AGUA,1107,BÁSICA,700,,,234,,225,,,,,12,0,3,0
9,SALTO DE AGUA,1107,EXT. 1,645,,,36,,267,,,,,151,0,23,0
9,SALTO DE AGUA,1108,BÁSICA,574,,,104,,162,,,,,65,0,9,0
9,SALTO DE AGUA,1108,CONTIGUA 1,574,,,114,,131,,,,,89,0,15,0
9,SALTO DE AGUA,1108,CONTIGUA 2,575,,,74,,181,,,,,87,0,12,0
9,SALTO DE AGUA,1109,BÁSICA,562,,,118,,165,,,,,40,0,10,0
9,SALTO DE AGUA,1109,CONTIGUA 1,563,,,124,,167,,,,,47,0,1,0
9,SALTO DE AGUA,1110,BÁSICA,733,,,37,,152,,,,,307,0,0,0
9,SALTO DE AGUA,1110,EXT. 1,462,,,163,,91,,,,,38,0,7,0
9,SALTO DE AGUA,1111,BÁSICA,589,,,198,,70,,,,,72,0,16,0
9,SALTO DE AGUA,1111,CONTIGUA 1,589,,,197,,75,,,,,95,0,18,0
9,SALTO DE AGUA,1111,CONTIGUA 2,589,,,197,,79,,,,,112,0,0,0
9,SALTO DE AGUA,1112,BÁSICA,532,,,46,,221,,,,,70,0,13,0
9,SALTO DE AGUA,1112,CONTIGUA 1,533,,,34,,228,,,,,102,0,7,0
9,SALTO DE AGUA,1112,EXT. 1,469,,,95,,105,,,,,114,0,16,0
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
5,SAN CRISTÓBAL DE LAS CASAS,1113,BÁSICA,649,,,44,,168,,,,,79,4,23,0
5,SAN CRISTÓBAL DE LAS CASAS,1113,CONTIGUA 1,650,,,41,,138,,,,,107,14,18,0
5,SAN CRISTÓBAL DE LAS CASAS,1113,CONTIGUA 2,650,,,34,,143,,,,,86,5,13,0
5,SAN CRISTÓBAL DE LAS CASAS,1114,BÁSICA,707,,,31,,111,,,,,90,58,16,0
5,SAN CRISTÓBAL DE LAS CASAS,1114,CONTIGUA 1,708,,,28,,109,,,,,85,49,13,0
5,SAN CRISTÓBAL DE LAS CASAS,1114,CONTIGUA 2,708,,,32,,130,,,,,67,59,17,0
5,SAN CRISTÓBAL DE LAS CASAS,1114,CONTIGUA 3,708,,,24,,111,,,,,83,73,15,0
5,SAN CRISTÓBAL DE LAS CASAS,1114,CONTIGUA 4,708,,,25,,139,,,,,70,53,15,0
5,SAN CRISTÓBAL DE LAS CASAS,1114,CONTIGUA 5,708,,,26,,152,,,,,90,49,16,0
5,SAN CRISTÓBAL DE LAS CASAS,1114,CONTIGUA 6,708,,,46,,127,,,,,84,56,18,0
5,SAN CRISTÓBAL DE LAS CASAS,1115,BÁSICA,630,,,33,,139,,,,,33,62,28,0
5,SAN CRISTÓBAL DE LAS CASAS,1115,CONTIGUA 1,630,,,34,,136,,,,,44,72,27,0
5,SAN CRISTÓBAL DE LAS CASAS,1115,CONTIGUA 2,631,,,19,,128,,,,,28,56,21,0
5,SAN CRISTÓBAL DE LAS CASAS,1116,BÁSICA,582,,,24,,102,,,,,64,24,9,0
5,SAN CRISTÓBAL DE LAS CASAS,1116,CONTIGUA 1,582,,,27,,88,,,,,71,30,10,0
5,SAN CRISTÓBAL DE LAS CASAS,1116,CONTIGUA 2,583,,,15,,110,,,,,79,21,7,0
5,SAN CRISTÓBAL DE LAS CASAS,1116,CONTIGUA 3,583,,,32,,109,,,,,75,22,6,0
5,SAN CRISTÓBAL DE LAS CASAS,1117,BÁSICA,667,,,31,,155,,,,,98,19,11,0
5,SAN CRISTÓBAL DE LAS CASAS,1117,CONTIGUA 1,667,,,36,,158,,,,,68,32,11,0
5,SAN CRISTÓBAL DE LAS CASAS,1117,CONTIGUA 2,667,,,36,,174,,,,,99,12,6,0
5,SAN CRISTÓBAL DE LAS CASAS,1118,BÁSICA,606,,,77,,103,,,,,106,17,22,0
5,SAN CRISTÓBAL DE LAS CASAS,1118,CONTIGUA 1,606,,,45,,116,,,,,94,30,12,0
5,SAN CRISTÓBAL DE LAS CASAS,1119,BÁSICA,600,,,40,,101,,,,,109,32,20,0
5,SAN CRISTÓBAL DE LAS CASAS,1119,CONTIGUA 1,601,,,39,,109,,,,,99,21,20,0
5,SAN CRISTÓBAL DE LAS CASAS,1120,BÁSICA,613,,,45,,115,,,,,83,9,13,0
5,SAN CRISTÓBAL DE LAS CASAS,1120,CONTIGUA 1,613,,,28,,129,,,,,80,10,7,0
5,SAN CRISTÓBAL DE LAS CASAS,1120,CONTIGUA 2,614,,,33,,120,,,,,71,7,15,0
5,SAN CRISTÓBAL DE LAS CASAS,1120,CONTIGUA 3,614,,,28,,120,,,,,84,14,22,0
5,SAN CRISTÓBAL DE LAS CASAS,1121,BÁSICA,746,,,41,,143,,,,,98,4,13,0
5,SAN CRISTÓBAL DE LAS CASAS,1121,CONTIGUA 1,746,,,52,,147,,,,,117,9,15,0
5,SAN CRISTÓBAL DE LAS CASAS,1121,CONTIGUA 2,746,,,52,,150,,,,,136,5,14,0
5,SAN CRISTÓBAL DE LAS CASAS,1122,BÁSICA,585,,,32,,137,,,,,93,4,11,0
5,SAN CRISTÓBAL DE LAS CASAS,1122,CONTIGUA 1,585,,,27,,155,,,,,69,8,7,0
5,SAN CRISTÓBAL DE LAS CASAS,1122,CONTIGUA 2,585,,,24,,148,,,,,83,7,6,0
5,SAN CRISTÓBAL DE LAS CASAS,1123,BÁSICA,631,,,36,,170,,,,,90,10,5,0
5,SAN CRISTÓBAL DE LAS CASAS,1123,CONTIGUA 1,631,,,28,,149,,,,,93,8,2,0
5,SAN CRISTÓBAL DE LAS CASAS,1124,BÁSICA,554,,,17,,206,,,,,76,5,7,0
5,SAN CRISTÓBAL DE LAS CASAS,1124,CONTIGUA 1,554,,,29,,149,,,,,77,6,4,0
5,SAN CRISTÓBAL DE LAS CASAS,1124,CONTIGUA 2,554,,,32,,160,,,,,77,3,5,0
5,SAN CRISTÓBAL DE LAS CASAS,1125,BÁSICA,696,,,36,,138,,,,,110,19,12,0
5,SAN CRISTÓBAL DE LAS CASAS,1125,CONTIGUA 1,696,,,23,,147,,,,,104,23,14,0
5,SAN CRISTÓBAL DE LAS CASAS,1125,CONTIGUA 2,697,,,46,,120,,,,,146,10,18,0
5,SAN CRISTÓBAL DE LAS CASAS,1126,BÁSICA,506,,,29,,149,,,,,92,2,12,0
5,SAN CRISTÓBAL DE LAS CASAS,1126,CONTIGUA 1,506,,,23,,134,,,,,71,8,6,0
5,SAN CRISTÓBAL DE LAS CASAS,1126,CONTIGUA 2,507,,,32,,163,,,,,63,5,4,0
5,SAN CRISTÓBAL DE LAS CASAS,1127,BÁSICA,698,,,21,,230,,,,,110,0,9,0
5,SAN CRISTÓBAL DE LAS CASAS,1127,CONTIGUA 1,699,,,35,,178,,,,,119,3,15,0
5,SAN CRISTÓBAL DE LAS CASAS,1127,CONTIGUA 2,699,,,19,,185,,,,,124,3,9,0
5,SAN CRISTÓBAL DE LAS CASAS,1128,BÁSICA,648,,,33,,147,,,,,113,21,13,0
5,SAN CRISTÓBAL DE LAS CASAS,1128,CONTIGUA 1,648,,,25,,102,,,,,108,28,9,0
5,SAN CRISTÓBAL DE LAS CASAS,1128,CONTIGUA 2,648,,,30,,104,,,,,94,30,7,0
5,SAN CRISTÓBAL DE LAS CASAS,1128,CONTIGUA 3,648,,,29,,134,,,,,86,17,11,0
5,SAN CRISTÓBAL DE LAS CASAS,1128,CONTIGUA 4,649,,,30,,137,,,,,103,16,7,0
5,SAN CRISTÓBAL DE LAS CASAS,1129,BÁSICA,612,,,33,,148,,,,,98,3,0,0
5,SAN CRISTÓBAL DE LAS CASAS,1129,CONTIGUA 1,613,,,29,,155,,,,,90,3,11,0
5,SAN CRISTÓBAL DE LAS CASAS,1129,CONTIGUA 2,613,,,29,,130,,,,,85,5,6,0
5,SAN CRISTÓBAL DE LAS CASAS,1130,BÁSICA,733,,,53,,170,,,,,109,11,18,0
5,SAN CRISTÓBAL DE LAS CASAS,1130,CONTIGUA 1,734,,,54,,207,,,,,74,4,16,0
5,SAN CRISTÓBAL DE LAS CASAS,1131,BÁSICA,691,,,50,,153,,,,,111,17,14,0
5,SAN CRISTÓBAL DE LAS CASAS,1131,CONTIGUA 1,691,,,42,,132,,,,,105,12,22,0
5,SAN CRISTÓBAL DE LAS CASAS,1131,CONTIGUA 2,691,,,32,,165,,,,,99,12,16,0
5,SAN CRISTÓBAL DE LAS CASAS,1131,CONTIGUA 3,691,,,37,,199,,,,,103,5,16,0
5,SAN CRISTÓBAL DE LAS CASAS,1132,BÁSICA,573,,,30,,179,,,,,112,1,6,0
5,SAN CRISTÓBAL DE LAS CASAS,1132,CONTIGUA 1,574,,,33,,190,,,,,80,2,11,0
5,SAN CRISTÓBAL DE LAS CASAS,1133,BÁSICA,651,,,41,,225,,,,,79,3,9,0
5,SAN CRISTÓBAL DE LAS CASAS,1133,CONTIGUA 1,651,,,33,,237,,,,,87,3,12,0
5,SAN CRISTÓBAL DE LAS CASAS,1134,BÁSICA,578,,,35,,179,,,,,99,4,8,0
5,SAN CRISTÓBAL DE LAS CASAS,1134,CONTIGUA 1,578,,,24,,182,,,,,84,1,7,0
5,SAN CRISTÓBAL DE LAS CASAS,1135,BÁSICA,520,,,20,,134,,,,,85,4,9,0
5,SAN CRISTÓBAL DE LAS CASAS,1135,CONTIGUA 1,520,,,25,,146,,,,,88,4,7,0
5,SAN CRISTÓBAL DE LAS CASAS,1135,CONTIGUA 2,520,,,37,,143,,,,,108,2,5,0
5,SAN CRISTÓBAL DE LAS CASAS,1136,BÁSICA,697,,,43,,134,,,,,94,9,19,0
5,SAN CRISTÓBAL DE LAS CASAS,1136,CONTIGUA 1,698,,,42,,111,,,,,110,10,17,0
5,SAN CRISTÓBAL DE LAS CASAS,1137,BÁSICA,621,,,42,,165,,,,,96,4,10,0
5,SAN CRISTÓBAL DE LAS CASAS,1137,CONTIGUA 1,622,,,45,,162,,,,,75,4,13,0
5,SAN CRISTÓBAL DE LAS CASAS,1137,CONTIGUA 2,622,,,34,,212,,,,,60,10,8,0
5,SAN CRISTÓBAL DE LAS CASAS,1138,BÁSICA,578,,,21,,199,,,,,79,6,9,0
5,SAN CRISTÓBAL DE LAS CASAS,1138,CONTIGUA 1,578,,,34,,228,,,,,62,1,6,0
5,SAN CRISTÓBAL DE LAS CASAS,1139,BÁSICA,518,,,38,,173,,,,,72,0,13,0
5,SAN CRISTÓBAL DE LAS CASAS,1139,CONTIGUA 1,518,,,31,,209,,,,,78,1,4,1
5,SAN CRISTÓBAL DE LAS CASAS,1140,BÁSICA,649,,,66,,220,,,,,86,2,10,0
5,SAN CRISTÓBAL DE LAS CASAS,1141,BÁSICA,659,,,39,,224,,,,,87,2,10,0
5,SAN CRISTÓBAL DE LAS CASAS,1141,CONTIGUA 1,660,,,45,,264,,,,,69,0,6,0
5,SAN CRISTÓBAL DE LAS CASAS,1142,BÁSICA,691,,,37,,180,,,,,115,2,11,0
5,SAN CRISTÓBAL DE LAS CASAS,1142,CONTIGUA 1,691,,,23,,164,,,,,115,3,12,0
5,SAN CRISTÓBAL DE LAS CASAS,1142,CONTIGUA 2,692,,,40,,182,,,,,104,2,6,0
5,SAN CRISTÓBAL DE LAS CASAS,1143,BÁSICA,718,,,52,,181,,,,,120,3,6,0
5,SAN CRISTÓBAL DE LAS CASAS,1143,CONTIGUA 1,718,,,31,,162,,,,,101,2,15,0
5,SAN CRISTÓBAL DE LAS CASAS,1143,CONTIGUA 2,718,,,42,,159,,,,,105,4,7,0
5,SAN CRISTÓBAL DE LAS CASAS,1143,CONTIGUA 3,718,,,45,,159,,,,,103,6,6,2
5,SAN CRISTÓBAL DE LAS CASAS,1144,BÁSICA,703,,,51,,150,,,,,108,13,18,0
5,SAN CRISTÓBAL DE LAS CASAS,1144,CONTIGUA 1,703,,,46,,181,,,,,83,11,12,0
5,SAN CRISTÓBAL DE LAS CASAS,1144,CONTIGUA 2,704,,,69,,167,,,,,75,4,16,0
5,SAN CRISTÓBAL DE LAS CASAS,1144,CONTIGUA 3,704,,,50,,175,,,,,90,5,13,0
5,SAN CRISTÓBAL DE LAS CASAS,1144,CONTIGUA 4,704,,,41,,162,,,,,76,4,14,0
5,SAN CRISTÓBAL DE LAS CASAS,1145,BÁSICA,660,,,38,,164,,,,,101,3,11,0
5,SAN CRISTÓBAL DE LAS CASAS,1145,CONTIGUA 1,661,,,36,,170,,,,,95,5,5,0
5,SAN CRISTÓBAL DE LAS CASAS,1145,CONTIGUA 2,661,,,26,,175,,,,,79,5,7,0
5,SAN CRISTÓBAL DE LAS CASAS,1145,CONTIGUA 3,661,,,44,,175,,,,,78,6,6,0
5,SAN CRISTÓBAL DE LAS CASAS,1146,BÁSICA,630,,,29,,214,,,,,94,2,11,0
5,SAN CRISTÓBAL DE LAS CASAS,1146,CONTIGUA 1,630,,,33,,190,,,,,101,1,8,0
5,SAN CRISTÓBAL DE LAS CASAS,1146,CONTIGUA 2,631,,,24,,192,,,,,102,3,8,0
5,SAN CRISTÓBAL DE LAS CASAS,1147,BÁSICA,627,,,28,,188,,,,,125,3,6,0
5,SAN CRISTÓBAL DE LAS CASAS,1147,CONTIGUA 1,627,,,40,,180,,,,,121,1,7,0
5,SAN CRISTÓBAL DE LAS CASAS,1148,BÁSICA,616,,,52,,116,,,,,128,16,14,0
5,SAN CRISTÓBAL DE LAS CASAS,1148,CONTIGUA 1,616,,,50,,124,,,,,122,6,12,0
5,SAN CRISTÓBAL DE LAS CASAS,1149,BÁSICA,647,,,44,,129,,,,,127,9,16,0
5,SAN CRISTÓBAL DE LAS CASAS,1149,CONTIGUA 1,647,,,42,,120,,,,,93,9,17,0
5,SAN CRISTÓBAL DE LAS CASAS,1149,CONTIGUA 2,648,,,24,,143,,,,,97,4,16,0
5,SAN CRISTÓBAL DE LAS CASAS,1150,BÁSICA,685,,,47,,150,,,,,66,7,14,0
5,SAN CRISTÓBAL DE LAS CASAS,1150,CONTIGUA 1,685,,,41,,158,,,,,96,3,17,0
5,SAN CRISTÓBAL DE LAS CASAS,1150,CONTIGUA 2,686,,,56,,142,,,,,71,6,15,0
5,SAN CRISTÓBAL DE LAS CASAS,1150,CONTIGUA 3,686,,,41,,160,,,,,79,7,19,0
5,SAN CRISTÓBAL DE LAS CASAS,1151,BÁSICA,721,,,70,,140,,,,,119,3,22,0
5,SAN CRISTÓBAL DE LAS CASAS,1151,CONTIGUA 1,721,,,71,,146,,,,,95,13,20,0
5,SAN CRISTÓBAL DE LAS CASAS,1151,CONTIGUA 2,722,,,73,,124,,,,,89,4,21,0
5,SAN CRISTÓBAL DE LAS CASAS,1151,CONTIGUA 3,722,,,56,,155,,,,,94,9,16,0
5,SAN CRISTÓBAL DE LAS CASAS,1151,CONTIGUA 4,722,,,48,,165,,,,,86,4,16,0
5,SAN CRISTÓBAL DE LAS CASAS,1151,CONTIGUA 5,722,,,51,,125,,,,,76,4,15,0
5,SAN CRISTÓBAL DE LAS CASAS,1152,BÁSICA,680,,,19,,181,,,,,96,18,23,0
5,SAN CRISTÓBAL DE LAS CASAS,1152,EXT. 1,345,,,17,,26,,,,,16,70,12,0
5,SAN CRISTÓBAL DE LAS CASAS,1153,BÁSICA,641,,,8,,166,,,,,37,104,32,0
5,SAN CRISTÓBAL DE LAS CASAS,1153,EXT. 1,233,,,4,,54,,,,,21,10,18,0
5,SAN CRISTÓBAL DE LAS CASAS,1154,BÁSICA,605,,,3,,32,,,,,164,11,14,0
5,SAN CRISTÓBAL DE LAS CASAS,1154,CONTIGUA 1,605,,,5,,24,,,,,201,9,10,0
5,SAN CRISTÓBAL DE LAS CASAS,1155,BÁSICA,398,,,4,,55,,,,,95,48,16,0
5,SAN CRISTÓBAL DE LAS CASAS,1155,CONTIGUA 1,399,,,12,,71,,,,,86,44,22,0
5,SAN CRISTÓBAL DE LAS CASAS,1155,EXT. 1,286,,,3,,147,,,,,31,15,7,0
5,SAN CRISTÓBAL DE LAS CASAS,1156,BÁSICA,466,,,6,,27,,,,,200,13,15,0
5,SAN CRISTÓBAL DE LAS CASAS,1156,EXT. 1,239,,,23,,29,,,,,33,84,4,0
5,SAN CRISTÓBAL DE LAS CASAS,1157,BÁSICA,688,,,11,,167,,,,,92,34,35,0
5,SAN CRISTÓBAL DE LAS CASAS,1157,EXT. 1,302,,,23,,28,,,,,24,54,6,0
5,SAN CRISTÓBAL DE LAS CASAS,1158,BÁSICA,677,,,24,,163,,,,,94,86,29,0
5,SAN CRISTÓBAL DE LAS CASAS,1158,EXT. 1,147,,,5,,63,,,,,4,15,6,0
5,SAN CRISTÓBAL DE LAS CASAS,1159,BÁSICA,524,,,26,,79,,,,,64,67,20,0
5,SAN CRISTÓBAL DE LAS CASAS,1159,EXT. 1,129,,,5,,5,,,,,34,15,3,0
5,SAN CRISTÓBAL DE LAS CASAS,1160,BÁSICA,479,,,9,,74,,,,,18,17,9,0
5,SAN CRISTÓBAL DE LAS CASAS,1160,CONTIGUA 1,479,,,7,,37,,,,,8,31,8,0
5,SAN CRISTÓBAL DE LAS CASAS,1160,EXT. 1,73,,,10,,164,,,,,47,17,40,0
5,SAN CRISTÓBAL DE LAS CASAS,1160,EXT. 2,593,,,6,,19,,,,,12,8,5,0
5,SAN CRISTÓBAL DE LAS CASAS,1161,BÁSICA,631,,,29,,61,,,,,6,3,11,0
5,SAN CRISTÓBAL DE LAS CASAS,1162,BÁSICA,431,,,8,,128,,,,,67,9,11,0
5,SAN CRISTÓBAL DE LAS CASAS,1163,BÁSICA,720,,,52,,47,,,,,106,24,28,0
5,SAN CRISTÓBAL DE LAS CASAS,1164,BÁSICA,241,,,5,,28,,,,,50,65,7,0
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
13,SAN FERNANDO,1165,BÁSICA,620,,,55,,161,,,,,63,87,33,0
13,SAN FERNANDO,1165,CONTIGUA 1,621,,,73,,140,,,,,61,82,38,0
13,SAN FERNANDO,1165,CONTIGUA 2,621,,,61,,138,,,,,42,122,30,0
13,SAN FERNANDO,1166,BÁSICA,638,,,64,,162,,,,,83,76,24,0
13,SAN FERNANDO,1166,CONTIGUA 1,638,,,99,,152,,,,,64,76,25,0
13,SAN FERNANDO,1167,BÁSICA,744,,,117,,116,,,,,115,119,20,0
13,SAN FERNANDO,1167,CONTIGUA 1,745,,,101,,146,,,,,99,104,31,0
13,SAN FERNANDO,1168,BÁSICA,634,,,89,,130,,,,,79,109,29,0
13,SAN FERNANDO,1168,CONTIGUA 1,634,,,84,,140,,,,,77,93,26,0
13,SAN FERNANDO,1168,CONTIGUA 2,635,,,86,,118,,,,,99,87,26,0
13,SAN FERNANDO,1169,BÁSICA,486,,,21,,90,,,,,108,104,38,0
13,SAN FERNANDO,1169,EXT. 1,158,,,1,,36,,,,,44,30,14,0
13,SAN FERNANDO,1170,BÁSICA,507,,,9,,171,,,,,94,98,29,0
13,SAN FERNANDO,1170,CONTIGUA 1,508,,,11,,176,,,,,61,96,57,0
13,SAN FERNANDO,1170,EXT. 1,206,,,36,,56,,,,,19,66,13,0
13,SAN FERNANDO,1171,BÁSICA,464,,,37,,123,,,,,22,43,19,0
13,SAN FERNANDO,1172,BÁSICA,474,,,23,,109,,,,,133,62,19,0
13,SAN FERNANDO,1172,CONTIGUA 1,474,,,25,,125,,,,,91,65,45,0
13,SAN FERNANDO,1172,EXT. 1,302,,,18,,70,,,,,82,52,14,0
13,SAN FERNANDO,1173,BÁSICA,468,,,27,,187,,,,,59,53,18,0
13,SAN FERNANDO,1173,CONTIGUA 1,469,,,17,,187,,,,,63,51,22,0
13,SAN FERNANDO,1174,BÁSICA,574,,,43,,133,,,,,92,79,21,0
13,SAN FERNANDO,1174,CONTIGUA 1,574,,,46,,131,,,,,54,103,10,0
13,SAN FERNANDO,1175,BÁSICA,527,,,62,,159,,,,,44,53,32,0
13,SAN FERNANDO,1175,CONTIGUA 1,528,,,67,,123,,,,,53,52,30,0
13,SAN FERNANDO,1175,CONTIGUA 2,528,,,68,,125,,,,,42,72,23,0
13,SAN FERNANDO,1176,BÁSICA,479,,,55,,130,,,,,48,77,23,0
13,SAN FERNANDO,1176,CONTIGUA 1,480,,,33,,144,,,,,30,84,31,0
13,SAN FERNANDO,1176,EXT. 1,503,,,27,,89,,,,,89,48,35,0
13,SAN FERNANDO,1177,BÁSICA,652,,,27,,181,,,,,117,96,29,0
13,SAN FERNANDO,1177,CONTIGUA 1,652,,,29,,157,,,,,111,86,30,0
13,SAN FERNANDO,1177,EXT. 1,467,,,52,,110,,,,,59,92,24,0
,,,,,,,,,,,,,,,,,
21,SAN JUAN CANCUC,1178,BÁSICA,519,18,,,,186,,88,,0,0,0,17,0
21,SAN JUAN CANCUC,1178,CONTIGUA 1,520,25,,,,199,,66,,0,0,0,22,0
21,SAN JUAN CANCUC,1178,CONTIGUA 2,520,22,,,,191,,89,,0,0,0,18,0
21,SAN JUAN CANCUC,1179,BÁSICA,560,11,,,,204,,118,,0,0,0,17,0
21,SAN JUAN CANCUC,1179,CONTIGUA 1,560,32,,,,221,,117,,0,0,0,22,0
21,SAN JUAN CANCUC,1179,CONTIGUA 2,560,33,,,,208,,83,,0,0,0,29,0
21,SAN JUAN CANCUC,1180,BÁSICA,476,0,,,,143,,124,,0,0,0,6,0
21,SAN JUAN CANCUC,1180,EXT. 1,634,3,,,,205,,176,,0,0,0,15,0
21,SAN JUAN CANCUC,1180,EXT. 2,634,7,,,,239,,207,,0,0,0,6,0
21,SAN JUAN CANCUC,1181,BÁSICA,647,1,,,,252,,171,,0,0,0,0,0
21,SAN JUAN CANCUC,1181,EXT. 1,293,2,,,,191,,69,,0,0,0,5,0
21,SAN JUAN CANCUC,1181,EXT. 2,391,2,,,,150,,73,,0,0,0,7,0
21,SAN JUAN CANCUC,1182,BÁSICA,627,2,,,,296,,151,,0,0,0,5,0
21,SAN JUAN CANCUC,1182,EXT. 1,555,20,,,,221,,145,,0,0,0,8,0
21,SAN JUAN CANCUC,1182,EXT. 2,284,7,,,,86,,86,,0,0,0,5,0
21,SAN JUAN CANCUC,1183,BÁSICA,524,13,,,,155,,169,,0,0,0,16,0
21,SAN JUAN CANCUC,1183,CONTIGUA 1,524,7,,,,162,,202,,0,0,0,7,0
21,SAN JUAN CANCUC,1183,CONTIGUA 2,525,10,,,,182,,153,,0,0,0,16,0
21,SAN JUAN CANCUC,1184,BÁSICA,432,35,,,,221,,14,,0,0,0,12,0
21,SAN JUAN CANCUC,1184,CONTIGUA 1,433,42,,,,187,,37,,0,0,0,6,0
21,SAN JUAN CANCUC,1184,EXT. 1,337,24,,,,129,,77,,0,0,0,3,0
21,SAN JUAN CANCUC,1185,BÁSICA,691,26,,,,298,,132,,0,0,0,11,0
21,SAN JUAN CANCUC,1185,CONTIGUA 1,692,25,,,,255,,139,,0,0,0,15,0
21,SAN JUAN CANCUC,1185,EXT. 1,501,6,,,,142,,81,,0,0,0,6,0
21,SAN JUAN CANCUC,1186,BÁSICA,435,16,,,,183,,94,,0,0,0,0,0
21,SAN JUAN CANCUC,1186,EXT. 1,376,15,,,,134,,54,,0,0,0,8,0
21,SAN JUAN CANCUC,1186,EXT. 2,167,2,,,,118,,9,,0,0,0,5,0
,,,,,,,,,,,,,,,,,
4,SAN LUCAS,1187,BÁSICA,725,213,,,,217,,78,,0,0,17,16,0
4,SAN LUCAS,1187,CONTIGUA 1,725,182,,,,232,,91,,0,0,32,11,0
4,SAN LUCAS,1187,EXT. 1,212,90,,,,4,,36,,0,0,49,5,0
4,SAN LUCAS,1188,BÁSICA,522,160,,,,161,,43,,0,0,28,5,0
4,SAN LUCAS,1188,CONTIGUA 1,522,181,,,,154,,38,,0,0,18,7,0
4,SAN LUCAS,1188,CONTIGUA 2,523,154,,,,138,,64,,0,0,22,15,0
,,,,,,,,,,,,,,,,,
17,SILTEPEC,1189,BÁSICA,541,,,87,,133,,,,,70,2,16,0
17,SILTEPEC,1189,CONTIGUA 1,541,,,65,,139,,,,,58,0,6,0
17,SILTEPEC,1189,EXT. 1,302,,,21,,118,,,,,22,1,18,0
17,SILTEPEC,1190,BÁSICA,547,,,109,,128,,,,,80,0,18,0
17,SILTEPEC,1190,CONTIGUA 1,547,,,87,,134,,,,,91,1,16,0
17,SILTEPEC,1190,CONTIGUA 2,547,,,82,,138,,,,,95,8,6,0
17,SILTEPEC,1191,BÁSICA,391,,,69,,75,,,,,7,3,9,0
17,SILTEPEC,1192,BÁSICA,413,,,99,,95,,,,,40,1,7,0
17,SILTEPEC,1192,EXT. 1,366,,,67,,127,,,,,23,0,0,0
17,SILTEPEC,1193,BÁSICA,432,,,106,,97,,,,,22,0,5,0
17,SILTEPEC,1193,CONTIGUA 1,433,,,104,,95,,,,,26,0,1,0
17,SILTEPEC,1194,BÁSICA,528,,,83,,147,,,,,43,4,10,0
17,SILTEPEC,1194,CONTIGUA 1,529,,,91,,133,,,,,23,1,37,0
17,SILTEPEC,1195,BÁSICA,394,,,86,,92,,,,,28,1,11,0
17,SILTEPEC,1195,CONTIGUA 1,395,,,91,,104,,,,,24,1,11,0
17,SILTEPEC,1195,EXT. 1,362,,,133,,69,,,,,4,1,8,0
17,SILTEPEC,1196,BÁSICA,382,,,89,,85,,,,,27,1,10,0
17,SILTEPEC,1196,CONTIGUA 1,383,,,91,,105,,,,,16,0,10,0
17,SILTEPEC,1196,EXT. 1,143,,,21,,61,,,,,13,0,6,0
17,SILTEPEC,1197,BÁSICA,444,,,98,,77,,,,,86,0,9,0
17,SILTEPEC,1197,CONTIGUA 1,445,,,154,,82,,,,,67,1,9,0
17,SILTEPEC,1198,BÁSICA,409,,,113,,109,,,,,14,0,11,0
17,SILTEPEC,1198,CONTIGUA 1,410,,,97,,123,,,,,16,0,12,0
17,SILTEPEC,1199,BÁSICA,431,,,127,,74,,,,,5,0,10,0
17,SILTEPEC,1199,EXT. 1,543,,,152,,155,,,,,2,0,16,0
17,SILTEPEC,1200,BÁSICA,611,,,33,,208,,,,,52,2,9,0
17,SILTEPEC,1200,CONTIGUA 1,612,,,23,,210,,,,,49,1,19,0
17,SILTEPEC,1201,BÁSICA,378,,,72,,82,,,,,29,1,3,0
17,SILTEPEC,1201,CONTIGUA 1,379,,,68,,87,,,,,20,1,7,0
17,SILTEPEC,1202,BÁSICA,400,,,22,,144,,,,,30,0,4,0
17,SILTEPEC,1202,CONTIGUA 1,400,,,13,,147,,,,,24,1,2,0
17,SILTEPEC,1203,BÁSICA,572,,,75,,134,,,,,64,2,20,0
17,SILTEPEC,1203,CONTIGUA 1,572,,,61,,132,,,,,43,1,0,0
17,SILTEPEC,1204,BÁSICA,471,,,145,,95,,,,,26,1,6,0
17,SILTEPEC,1204,CONTIGUA 1,471,,,128,,116,,,,,31,0,7,0
17,SILTEPEC,1205,BÁSICA,442,,,69,,61,,,,,92,2,14,0
17,SILTEPEC,1205,CONTIGUA 1,443,,,84,,64,,,,,72,1,7,0
17,SILTEPEC,1205,EXT. 1,440,,,113,,94,,,,,10,1,20,0
17,SILTEPEC,1206,BÁSICA,502,,,68,,199,,,,,17,1,18,0
17,SILTEPEC,1206,CONTIGUA 1,503,,,69,,185,,,,,34,0,15,0
,,,,,,,,,,,,,,,,,
