CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PT,PVEM,NVA_ALIANZA,PCPP,PSI,MORENA,ES,PAN_PT_NVA_ALIANZA_PCPP_PSI,PAN_PT_NVA_ALIANZA_PCPP,PAN_PT_NVA_ALIANZA_PSI,PAN_PT_PCPP_PSI,PAN_NVA_ALIANZA_PCPP_PSI,PT_NVA_ALIANZA_PCPP_PSI,PAN_PT_NVA_ALIANZA,PAN_PT_PCPP,PAN_PT_PSI,PAN_NVA_ALIANZA_PCPP,PAN_NVA_ALIANZA_PSI,PAN_PCPP_PSI,PT_NVA_ALIANZA_PCPP,PT_NVA_ALIANZA_PSI,PT_PCPP_PSI,NVA_ALIANZA_PCPP_PSI,PAN_PT,PAN_NVA_ALIANZA,PAN_PCPP,PAN_PSI,PT_NVA_ALIANZA,PT_PCPP,PT_PSI,NVA_ALIANZA_PCPP,NVA_ALIANZA_PSI,PCPP_PSI,PRI_PVEM_ES,PRI_PVEM,PRI_ES,PVEM_ES,CAND_IND1,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
4,21,PUEBLA,12,AMOZOC DE MOTA,193,TZICATLACOYAN,2331,2,127,287,5,4,1,2,3,1,10,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,9,0,0,0,0,458,10,468,1043
4,21,PUEBLA,12,AMOZOC DE MOTA,193,TZICATLACOYAN,2332,2,201,452,1,7,2,2,0,68,15,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,756,13,769,1464
4,21,PUEBLA,13,TEPEACA,004,ACATZINGO,0045,4,352,336,83,9,9,24,19,4,86,4,4,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,4,5,3,1,0,0,0,0,0,0,2,20,3,1,23,0,997,22,1019,2831
4,21,PUEBLA,13,TEPEACA,004,ACATZINGO,0046,6,459,583,77,38,27,35,23,9,97,5,2,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,6,11,3,2,1,0,1,1,0,0,6,46,2,1,33,1,1473,41,1514,4242
4,21,PUEBLA,13,TEPEACA,004,ACATZINGO,0047,3,263,300,64,7,8,36,12,5,77,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,4,16,1,0,21,0,824,34,858,2171
4,21,PUEBLA,13,TEPEACA,004,ACATZINGO,0048,2,119,219,26,5,2,12,14,3,35,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4,3,2,0,0,0,0,0,0,1,11,0,0,5,0,466,14,480,1410
4,21,PUEBLA,13,TEPEACA,004,ACATZINGO,0049,3,262,258,33,15,5,25,15,2,96,5,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,0,0,0,0,0,0,4,1,0,0,20,0,750,16,766,1766
4,21,PUEBLA,13,TEPEACA,004,ACATZINGO,0050,4,296,293,46,15,8,10,7,2,80,3,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,6,2,1,0,0,0,0,0,0,4,17,0,1,14,0,811,32,843,2643
4,21,PUEBLA,13,TEPEACA,004,ACATZINGO,0051,3,280,304,38,11,3,14,9,6,86,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,0,0,0,0,0,0,0,4,12,0,0,19,0,798,15,813,1981
4,21,PUEBLA,13,TEPEACA,004,ACATZINGO,0052,3,303,365,43,5,4,20,6,6,77,12,2,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,1,0,0,6,17,2,0,31,0,908,18,926,2094
4,21,PUEBLA,13,TEPEACA,004,ACATZINGO,0053,2,136,242,32,7,4,28,1,2,51,4,1,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,1,9,1,0,9,1,540,20,560,1380
4,21,PUEBLA,13,TEPEACA,004,ACATZINGO,0054,2,173,211,17,4,9,37,1,4,34,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4,16,0,0,6,0,521,6,527,1469
4,21,PUEBLA,13,TEPEACA,004,ACATZINGO,0055,3,168,296,36,5,12,14,4,0,57,1,0,2,0,0,0,0,2,0,0,4,0,0,0,0,1,0,0,7,3,0,0,0,0,0,0,0,1,15,0,1,14,2,645,12,657,1800
4,21,PUEBLA,13,TEPEACA,004,ACATZINGO,0056,1,54,104,1,2,9,15,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,197,5,202,480
4,21,PUEBLA,13,TEPEACA,004,ACATZINGO,0057,4,367,418,13,42,4,41,71,5,82,5,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3,5,0,0,0,0,0,0,0,3,10,2,0,6,8,1093,14,1107,2651
4,21,PUEBLA,13,TEPEACA,004,ACATZINGO,0058,3,325,209,14,32,7,70,43,13,79,6,2,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,3,3,2,1,0,0,0,1,0,1,0,7,0,0,9,0,830,20,850,1972
4,21,PUEBLA,13,TEPEACA,004,ACATZINGO,0059,4,416,339,32,7,11,27,38,3,42,4,1,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,8,6,0,0,0,0,0,0,0,1,36,4,0,7,0,987,35,1022,2200
4,21,PUEBLA,13,TEPEACA,004,ACATZINGO,0060,5,381,473,19,36,16,34,6,22,31,6,1,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,4,8,1,0,0,0,1,0,0,0,1,27,0,1,4,0,1076,18,1094,2371
4,21,PUEBLA,13,TEPEACA,039,CUAPIAXTLA DE MADERO,0317,5,318,333,137,4,57,17,36,1,113,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,1,0,0,5,15,2,0,17,1,1068,30,1098,3200
4,21,PUEBLA,13,TEPEACA,039,CUAPIAXTLA DE MADERO,0318,4,181,313,43,7,30,33,36,2,76,1,1,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,6,2,0,1,0,0,0,0,0,3,25,0,0,7,0,771,19,790,2416
4,21,PUEBLA,13,TEPEACA,119,LOS REYES DE JUAREZ,1643,3,109,245,27,18,1,15,1,17,89,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,6,13,3,0,11,1,569,32,601,1800
4,21,PUEBLA,13,TEPEACA,119,LOS REYES DE JUAREZ,1644,3,109,331,18,13,8,8,8,13,79,14,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,0,0,0,0,0,0,13,21,5,0,9,1,661,25,686,1864
4,21,PUEBLA,13,TEPEACA,119,LOS REYES DE JUAREZ,1645,3,148,186,33,21,4,7,11,42,88,4,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,3,0,0,0,0,0,1,3,13,3,0,15,0,587,26,613,1780
4,21,PUEBLA,13,TEPEACA,119,LOS REYES DE JUAREZ,1646,3,264,194,13,1,5,18,1,33,77,4,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,3,8,0,0,2,0,631,13,644,2128
4,21,PUEBLA,13,TEPEACA,119,LOS REYES DE JUAREZ,1647,1,79,44,5,1,2,2,0,3,18,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,159,2,161,496
4,21,PUEBLA,13,TEPEACA,119,LOS REYES DE JUAREZ,1648,4,339,253,35,3,3,15,18,5,106,5,3,0,1,0,1,0,0,0,0,0,2,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,7,9,0,0,12,0,824,25,849,2568
4,21,PUEBLA,13,TEPEACA,119,LOS REYES DE JUAREZ,1649,4,175,500,40,15,17,14,11,14,157,13,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,7,3,0,0,0,0,0,0,0,12,45,3,0,8,0,1038,30,1068,2308
4,21,PUEBLA,13,TEPEACA,119,LOS REYES DE JUAREZ,1650,5,256,469,58,19,9,88,4,13,70,7,2,1,0,0,1,0,0,0,0,1,2,1,0,0,0,0,1,12,0,1,0,0,0,0,0,0,10,29,1,0,19,0,1074,21,1095,2927
4,21,PUEBLA,13,TEPEACA,098,MAZAPILTEPEC DE JUAREZ,0821,1,73,119,3,2,2,1,0,44,27,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,4,0,283,9,292,579
4,21,PUEBLA,13,TEPEACA,098,MAZAPILTEPEC DE JUAREZ,0822,2,249,209,18,5,4,41,12,94,12,1,2,0,1,0,3,0,0,0,0,0,3,0,0,0,0,0,1,2,3,10,0,0,3,0,0,1,2,6,0,1,3,0,686,17,703,1433
4,21,PUEBLA,13,TEPEACA,105,NOPALUCAN,0846,3,342,218,10,4,7,30,62,20,53,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,10,5,0,0,0,0,0,0,0,3,6,2,0,7,0,786,43,829,2035
4,21,PUEBLA,13,TEPEACA,105,NOPALUCAN,0847,4,403,258,13,10,8,25,32,4,72,2,6,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,2,7,1,0,18,1,876,48,924,2762
4,21,PUEBLA,13,TEPEACA,105,NOPALUCAN,0848,2,245,173,8,2,12,7,20,10,39,4,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,14,0,543,27,570,1387
4,21,PUEBLA,13,TEPEACA,105,NOPALUCAN,0850,4,393,164,2,26,10,24,32,71,56,7,2,0,0,1,0,0,0,0,3,3,1,1,0,0,0,0,1,5,3,2,0,0,2,0,0,0,2,4,1,0,5,0,821,27,848,2576
4,21,PUEBLA,13,TEPEACA,105,NOPALUCAN,0851,4,336,176,10,23,7,33,32,57,31,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,5,0,0,2,0,1,0,3,4,0,0,5,0,744,37,781,2566
4,21,PUEBLA,13,TEPEACA,105,NOPALUCAN,0852,6,489,609,13,21,10,17,41,18,44,5,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,11,5,1,1,0,0,0,0,0,9,27,1,0,9,3,1338,53,1391,3812
4,21,PUEBLA,13,TEPEACA,105,NOPALUCAN,0853,2,199,244,5,1,5,8,4,21,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,10,1,0,0,0,512,3,515,1018
4,21,PUEBLA,13,TEPEACA,118,RAFAEL LARA GRAJALES,1636,3,245,229,10,8,7,12,44,0,52,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1,11,0,0,21,0,651,39,690,1841
4,21,PUEBLA,13,TEPEACA,118,RAFAEL LARA GRAJALES,1637,2,241,187,10,7,4,16,17,0,33,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,3,0,0,0,0,0,0,0,2,12,1,0,35,0,590,26,616,1453
4,21,PUEBLA,13,TEPEACA,118,RAFAEL LARA GRAJALES,1638,3,236,268,12,7,5,16,19,3,47,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,1,0,0,0,0,0,2,10,0,0,18,0,656,17,673,1876
4,21,PUEBLA,13,TEPEACA,118,RAFAEL LARA GRAJALES,1639,3,200,225,16,7,2,7,16,1,30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,4,15,0,0,9,0,538,14,552,1679
4,21,PUEBLA,13,TEPEACA,118,RAFAEL LARA GRAJALES,1640,2,163,134,9,4,2,7,20,1,33,0,2,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,1,7,0,390,17,407,853
4,21,PUEBLA,13,TEPEACA,118,RAFAEL LARA GRAJALES,1641,3,292,217,11,5,5,19,56,3,99,3,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,1,11,0,0,24,1,757,25,782,2064
4,21,PUEBLA,13,TEPEACA,118,RAFAEL LARA GRAJALES,1642,4,438,195,5,2,7,47,65,2,21,2,3,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,4,4,0,0,0,0,0,0,0,1,9,0,4,8,0,824,39,863,2639
4,21,PUEBLA,13,TEPEACA,129,SAN JOSE CHIAPA,1702,2,167,117,2,13,1,9,59,0,11,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,3,0,0,6,0,395,16,411,956
4,21,PUEBLA,13,TEPEACA,129,SAN JOSE CHIAPA,1703,2,256,62,9,19,0,8,15,0,12,1,2,0,1,0,2,0,2,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,2,0,0,0,6,0,402,11,413,983
4,21,PUEBLA,13,TEPEACA,129,SAN JOSE CHIAPA,1704,2,245,42,6,26,2,13,32,0,25,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,11,0,414,20,434,1091
4,21,PUEBLA,13,TEPEACA,129,SAN JOSE CHIAPA,1705,1,137,47,5,13,1,3,20,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,0,0,0,0,0,0,0,0,1,0,0,2,1,241,4,245,688
4,21,PUEBLA,13,TEPEACA,129,SAN JOSE CHIAPA,1706,2,269,128,1,85,4,11,88,2,10,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,2,4,0,0,0,1,0,0,1,2,5,1,0,1,0,628,26,654,1398
4,21,PUEBLA,13,TEPEACA,129,SAN JOSE CHIAPA,1707,2,107,154,3,62,0,10,23,0,16,0,2,1,0,0,0,0,1,3,0,0,0,0,0,0,0,0,5,1,3,0,0,1,0,0,0,0,2,8,0,0,0,0,402,16,418,766
4,21,PUEBLA,13,TEPEACA,151,SOLTEPEC,1891,1,123,60,6,14,2,6,7,16,25,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,1,3,0,0,5,0,276,11,287,738
4,21,PUEBLA,13,TEPEACA,151,SOLTEPEC,1892,4,314,404,22,13,4,24,9,30,74,6,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,1,22,0,0,11,0,947,17,964,2293
4,21,PUEBLA,13,TEPEACA,151,SOLTEPEC,1893,2,157,231,5,10,0,11,1,21,24,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,8,0,0,6,0,483,14,497,1123
4,21,PUEBLA,13,TEPEACA,151,SOLTEPEC,1894,2,184,182,7,14,3,14,12,49,28,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,1,2,0,0,0,0,0,0,2,12,0,0,5,0,532,17,549,1441
4,21,PUEBLA,13,TEPEACA,151,SOLTEPEC,1895,2,128,182,0,3,2,4,15,2,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,5,16,0,0,0,0,368,5,373,1400
4,21,PUEBLA,13,TEPEACA,151,SOLTEPEC,1896,3,227,239,14,9,4,4,4,9,9,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,2,7,0,0,3,0,539,5,544,1574
4,21,PUEBLA,13,TEPEACA,163,TEPEACA,2058,2,113,201,29,4,16,7,0,9,39,6,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4,1,1,1,0,1,0,0,0,2,8,0,0,17,0,463,15,478,1379
4,21,PUEBLA,13,TEPEACA,163,TEPEACA,2059,5,315,345,64,10,25,26,17,42,135,9,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,5,3,1,0,0,1,0,0,0,7,20,0,0,40,0,1069,40,1109,3263
4,21,PUEBLA,13,TEPEACA,163,TEPEACA,2060,3,205,232,32,5,16,20,9,19,117,3,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5,0,1,0,0,0,0,0,0,2,7,1,0,37,0,716,13,729,1513
4,21,PUEBLA,13,TEPEACA,163,TEPEACA,2061,4,312,433,36,11,31,27,33,20,129,3,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,5,4,2,0,0,1,0,0,0,10,11,1,0,55,0,1132,36,1168,1561
4,21,PUEBLA,13,TEPEACA,163,TEPEACA,2062,4,243,302,43,5,21,10,11,16,111,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,2,2,0,0,1,0,0,0,3,13,1,0,28,0,824,39,863,2431
4,21,PUEBLA,13,TEPEACA,163,TEPEACA,2063,4,190,355,44,8,28,15,18,9,70,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,7,23,3,0,37,1,823,30,853,2334
4,21,PUEBLA,13,TEPEACA,163,TEPEACA,2064,3,258,315,35,3,17,16,27,12,117,7,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,2,3,1,0,0,0,2,1,0,6,13,1,0,46,1,889,32,921,2001
4,21,PUEBLA,13,TEPEACA,163,TEPEACA,2065,4,288,329,34,5,24,25,15,31,117,8,3,0,3,0,1,0,0,0,0,1,1,0,0,0,0,0,0,3,1,2,0,0,0,0,1,0,3,12,2,0,57,1,967,34,1001,2460
4,21,PUEBLA,13,TEPEACA,163,TEPEACA,2066,5,300,333,44,7,20,32,32,58,162,8,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,3,1,5,0,1,1,0,0,0,2,18,1,0,52,0,1086,35,1121,3133
4,21,PUEBLA,13,TEPEACA,163,TEPEACA,2067,4,169,348,11,5,56,25,125,35,13,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,1,0,2,0,0,0,1,30,0,0,3,0,833,24,857,2059
4,21,PUEBLA,13,TEPEACA,163,TEPEACA,2068,5,273,831,17,10,69,33,3,30,34,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,4,47,1,0,1,0,1363,39,1402,2786
4,21,PUEBLA,13,TEPEACA,163,TEPEACA,2069,3,266,425,21,8,32,18,14,33,33,7,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5,3,1,0,0,0,0,0,0,2,31,0,0,3,0,907,21,928,1954
4,21,PUEBLA,13,TEPEACA,163,TEPEACA,2070,3,152,251,34,2,54,110,13,5,69,10,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,7,0,0,32,0,745,28,773,1744
4,21,PUEBLA,13,TEPEACA,163,TEPEACA,2071,4,257,315,24,14,59,45,6,36,45,7,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,5,0,4,1,0,0,0,0,0,1,20,1,0,5,0,851,48,899,1746
4,21,PUEBLA,13,TEPEACA,163,TEPEACA,2072,4,310,477,17,10,22,14,2,74,48,6,2,0,0,0,1,0,0,0,0,2,1,2,0,2,0,0,0,8,6,3,0,0,1,0,0,0,3,30,2,0,8,0,1051,46,1097,2774
4,21,PUEBLA,13,TEPEACA,163,TEPEACA,2073,3,327,313,23,12,12,14,6,48,65,4,1,0,0,0,1,0,0,0,1,0,1,2,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,11,2,0,9,1,861,22,883,2209
4,21,PUEBLA,13,TEPEACA,163,TEPEACA,2074,3,164,376,43,9,24,22,15,22,44,17,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,2,3,1,0,0,0,1,0,0,0,3,41,1,1,9,0,802,34,836,1870
4,21,PUEBLA,13,TEPEACA,163,TEPEACA,2075,4,583,574,28,8,50,12,38,28,40,10,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,1,6,4,7,0,0,0,0,0,1,3,43,2,0,7,1,1453,41,1494,2758
4,21,PUEBLA,13,TEPEACA,163,TEPEACA,2076,4,289,557,32,5,44,29,10,26,75,6,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,2,3,0,0,0,0,0,0,4,35,4,0,10,0,1138,36,1174,2448
4,21,PUEBLA,13,TEPEACA,163,TEPEACA,2077,3,186,209,35,5,71,14,6,23,107,7,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,5,13,2,0,14,0,701,30,731,1901
4,21,PUEBLA,13,TEPEACA,163,TEPEACA,2078,3,116,159,25,5,107,5,10,12,142,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,10,0,0,28,0,627,22,649,1521
4,21,PUEBLA,13,TEPEACA,163,TEPEACA,2079,2,146,174,19,4,13,14,2,14,50,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,3,0,452,5,457,1155
4,21,PUEBLA,13,TEPEACA,163,TEPEACA,2080,4,181,450,45,4,48,19,13,6,109,14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14,0,0,22,0,927,25,952,2618
4,21,PUEBLA,13,TEPEACA,163,TEPEACA,2081,4,299,261,25,9,31,11,22,6,61,2,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4,2,1,1,0,0,0,0,0,0,5,19,3,0,8,0,774,22,796,2530
4,21,PUEBLA,14,CIUDAD SERDAN,012,ALJOJUCA,0103,2,213,145,14,53,11,4,14,55,33,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,3,4,1,0,9,0,568,21,589,1209
4,21,PUEBLA,14,CIUDAD SERDAN,012,ALJOJUCA,0104,3,229,236,14,59,20,7,13,85,27,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,6,0,0,21,0,723,32,755,1683
4,21,PUEBLA,14,CIUDAD SERDAN,012,ALJOJUCA,0105,2,225,177,19,15,9,5,4,33,23,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,6,0,0,11,0,532,11,543,1170
4,21,PUEBLA,14,CIUDAD SERDAN,012,ALJOJUCA,0106,2,295,132,3,16,5,2,2,10,4,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,8,0,0,6,0,491,9,500,824
4,21,PUEBLA,14,CIUDAD SERDAN,023,ATZITZINTLA,0234,3,160,185,55,90,7,3,6,49,30,6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,5,2,0,0,0,1,0,1,6,1,0,11,0,623,18,641,1544
4,21,PUEBLA,14,CIUDAD SERDAN,023,ATZITZINTLA,0235,2,125,175,56,26,9,2,4,12,26,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,3,0,0,9,0,454,17,471,1344
4,21,PUEBLA,14,CIUDAD SERDAN,023,ATZITZINTLA,0236,2,54,64,36,146,5,10,1,0,10,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,333,9,342,651
4,21,PUEBLA,14,CIUDAD SERDAN,023,ATZITZINTLA,0237,3,73,105,83,90,5,2,2,0,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,6,1,387,18,405,1520
4,21,PUEBLA,14,CIUDAD SERDAN,023,ATZITZINTLA,0238,3,111,54,72,96,7,10,5,21,22,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,408,16,424,901
4,21,PUEBLA,14,CIUDAD SERDAN,046,CHALCHICOMULA DE SESMA,0371,4,356,292,25,45,12,69,19,12,101,13,2,1,0,2,0,0,1,0,0,1,1,0,0,0,0,0,1,15,3,1,4,0,1,0,0,1,1,9,1,1,37,0,1027,53,1080,2569
4,21,PUEBLA,14,CIUDAD SERDAN,046,CHALCHICOMULA DE SESMA,0372,4,295,237,18,58,6,55,13,31,62,5,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,11,6,3,0,0,0,0,0,0,3,9,0,0,35,0,854,38,892,1946
4,21,PUEBLA,14,CIUDAD SERDAN,046,CHALCHICOMULA DE SESMA,0373,3,333,259,20,38,5,17,29,8,131,8,2,1,0,3,0,0,0,1,3,1,0,0,0,0,0,0,1,4,3,0,0,0,0,0,1,0,2,5,0,0,63,0,938,41,979,2242
4,21,PUEBLA,14,CIUDAD SERDAN,046,CHALCHICOMULA DE SESMA,0374,3,229,237,26,49,3,30,43,7,130,5,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,9,5,0,1,0,0,0,0,0,2,8,0,1,47,0,838,55,893,2050
4,21,PUEBLA,14,CIUDAD SERDAN,046,CHALCHICOMULA DE SESMA,0375,3,270,228,34,30,7,15,44,17,98,2,1,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,5,4,1,0,0,0,0,0,0,0,5,9,1,1,44,1,822,31,853,1774
4,21,PUEBLA,14,CIUDAD SERDAN,046,CHALCHICOMULA DE SESMA,0376,2,148,132,12,15,3,7,23,13,41,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,3,6,0,0,20,2,432,22,454,1030
4,21,PUEBLA,14,CIUDAD SERDAN,046,CHALCHICOMULA DE SESMA,0377,3,318,278,25,24,7,36,48,4,139,4,6,0,2,0,0,0,0,0,1,2,2,0,0,0,0,0,2,4,2,0,0,0,0,0,0,0,2,2,0,0,91,2,1001,27,1028,1279
4,21,PUEBLA,14,CIUDAD SERDAN,046,CHALCHICOMULA DE SESMA,0378,2,140,144,14,22,8,7,15,4,59,2,1,1,0,0,0,0,0,1,0,0,2,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,1,5,0,0,12,0,443,23,466,1105
4,21,PUEBLA,14,CIUDAD SERDAN,046,CHALCHICOMULA DE SESMA,0379,3,292,242,26,32,0,23,48,4,89,4,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,1,8,0,0,47,2,830,32,862,1967
4,21,PUEBLA,14,CIUDAD SERDAN,046,CHALCHICOMULA DE SESMA,0380,4,304,246,26,31,9,28,44,11,188,6,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,7,0,0,1,1,0,0,0,4,5,1,0,58,0,982,66,1048,2426
4,21,PUEBLA,14,CIUDAD SERDAN,046,CHALCHICOMULA DE SESMA,0381,2,290,193,10,29,3,26,5,9,26,4,1,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,13,3,0,0,0,1,0,0,0,0,6,0,0,9,1,635,38,673,1298
