CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,C_COMUN_PRI_PVEM_NA_PS,C_COMUN_PRI_PVEM_PS,PRI,PVEM,PS,PRD,PT,MC,NA,PAC,MORENA,ES,PAN_PRD_PAC,PAN_PRD,PAN_PAC,PRD_PAC,PT_MORENA_ES,PT_MORENA,PT_ES,MORENA_ES,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
,29,TLAXCALA,7,TLAXCALA DE XICOHTENCATL,33,TLAXCALA,440,3,189,285,,,,,30,19,27,,119,524,31,5,1,4,1,9,3,1,5,1253,0,43,1296,1805
,29,TLAXCALA,7,TLAXCALA DE XICOHTENCATL,33,TLAXCALA,441,2,84,172,,,,,15,15,17,,55,374,22,2,1,3,0,7,1,0,0,768,1,30,799,1162
,29,TLAXCALA,7,TLAXCALA DE XICOHTENCATL,33,TLAXCALA,442,2,81,143,,,,,31,29,15,,61,400,16,2,0,3,0,3,4,0,4,792,1,47,840,1204
,29,TLAXCALA,7,TLAXCALA DE XICOHTENCATL,33,TLAXCALA,443,1,62,82,,,,,9,10,12,,36,240,9,2,2,1,0,7,2,0,2,476,1,13,490,710
,29,TLAXCALA,7,TLAXCALA DE XICOHTENCATL,33,TLAXCALA,444,6,426,428,,,,,65,78,46,,250,1126,65,16,4,7,1,24,7,0,12,2555,2,129,2686,3911
,29,TLAXCALA,7,TLAXCALA DE XICOHTENCATL,33,TLAXCALA,445,2,130,184,,,,,29,43,18,,100,377,14,1,2,4,1,13,3,0,2,921,0,31,952,1456
,29,TLAXCALA,7,TLAXCALA DE XICOHTENCATL,33,TLAXCALA,446,1,99,93,,,,,11,10,9,,42,183,12,2,0,2,0,4,1,0,1,469,0,24,493,727
,29,TLAXCALA,7,TLAXCALA DE XICOHTENCATL,33,TLAXCALA,447,3,92,111,,11,0,0,21,10,14,1,45,289,7,2,1,1,0,4,2,0,1,612,2,28,642,877
,29,TLAXCALA,7,TLAXCALA DE XICOHTENCATL,33,TLAXCALA,448,3,212,211,,,,,45,41,34,,160,670,33,11,4,1,1,18,6,0,8,1455,0,34,1489,2224
,29,TLAXCALA,7,TLAXCALA DE XICOHTENCATL,33,TLAXCALA,449,2,130,155,,,,,18,30,14,,86,392,22,7,4,5,3,10,4,2,1,883,0,33,916,1339
,29,TLAXCALA,7,TLAXCALA DE XICOHTENCATL,33,TLAXCALA,450,2,97,80,,,,,17,15,9,,48,277,11,2,0,3,0,4,0,0,1,564,1,21,586,834
,29,TLAXCALA,7,TLAXCALA DE XICOHTENCATL,33,TLAXCALA,451,3,157,221,,,,,51,36,40,,105,599,26,11,2,6,4,16,6,0,1,1281,0,62,1343,1984
,29,TLAXCALA,7,TLAXCALA DE XICOHTENCATL,33,TLAXCALA,452,3,119,189,,,,,23,33,13,,86,527,25,6,4,1,0,9,3,0,2,1040,5,40,1085,1538
,29,TLAXCALA,7,TLAXCALA DE XICOHTENCATL,33,TLAXCALA,453,10,557,744,,,,,101,113,87,,406,1943,109,26,8,4,2,30,11,1,11,4153,5,132,4290,6821
,29,TLAXCALA,7,TLAXCALA DE XICOHTENCATL,33,TLAXCALA,454,2,70,112,,,,,19,15,12,,39,263,9,2,1,0,0,5,5,0,1,553,0,23,576,869
,29,TLAXCALA,7,TLAXCALA DE XICOHTENCATL,33,TLAXCALA,455,1,67,104,,,,,12,6,8,,29,217,11,1,0,1,0,4,1,0,1,462,2,12,476,738
,29,TLAXCALA,7,TLAXCALA DE XICOHTENCATL,33,TLAXCALA,456,3,191,262,,,,,25,41,18,,102,643,39,7,2,4,1,12,6,0,2,1355,0,38,1393,1947
,29,TLAXCALA,7,TLAXCALA DE XICOHTENCATL,33,TLAXCALA,457,2,100,148,,,,,17,26,12,,72,423,13,2,0,2,2,12,3,0,1,833,0,35,868,1280
,29,TLAXCALA,7,TLAXCALA DE XICOHTENCATL,33,TLAXCALA,458,8,368,610,,,,,144,104,55,,264,1479,68,17,6,2,1,41,21,4,18,3202,3,110,3315,5290
,29,TLAXCALA,7,TLAXCALA DE XICOHTENCATL,33,TLAXCALA,459,3,178,236,,,,,36,34,22,,139,585,33,8,2,3,0,7,3,0,2,1288,0,56,1344,1985
,29,TLAXCALA,7,TLAXCALA DE XICOHTENCATL,33,TLAXCALA,460,2,124,165,,,,,20,32,14,,68,435,14,10,1,5,1,7,2,0,1,899,0,29,928,1421
,29,TLAXCALA,7,TLAXCALA DE XICOHTENCATL,33,TLAXCALA,461,4,237,184,,16,3,0,42,37,61,1,135,746,53,7,3,4,0,14,7,0,3,1553,0,46,1599,2161
,29,TLAXCALA,7,TLAXCALA DE XICOHTENCATL,33,TLAXCALA,462,3,209,244,,,,,45,29,25,,124,609,27,11,1,3,1,11,1,0,6,1346,0,45,1391,1978
,29,TLAXCALA,7,TLAXCALA DE XICOHTENCATL,33,TLAXCALA,463,3,157,166,,,,,35,26,16,,119,586,24,10,0,1,0,15,5,0,2,1162,3,35,1200,1812
,29,TLAXCALA,7,TLAXCALA DE XICOHTENCATL,33,TLAXCALA,464,7,415,453,,9,3,1,66,75,92,3,278,1483,69,23,3,3,2,20,8,2,8,3016,2,116,3134,4472
,29,TLAXCALA,7,TLAXCALA DE XICOHTENCATL,33,TLAXCALA,465,7,333,520,,,,,95,96,36,,207,1509,78,27,9,6,2,46,15,5,9,2993,0,80,3073,4585
,29,TLAXCALA,7,TLAXCALA DE XICOHTENCATL,33,TLAXCALA,466,6,289,485,,,,,63,92,56,,169,1200,52,15,1,4,1,28,18,1,11,2485,0,73,2558,4058
,29,TLAXCALA,7,TLAXCALA DE XICOHTENCATL,33,TLAXCALA,467,2,113,146,,,,,27,27,13,,80,496,32,4,0,1,0,17,4,0,3,963,0,28,991,1400
,29,TLAXCALA,7,TLAXCALA DE XICOHTENCATL,33,TLAXCALA,468,4,207,229,,,,,40,44,19,,171,735,40,7,3,1,0,21,7,0,7,1531,0,52,1583,2442
,29,TLAXCALA,7,TLAXCALA DE XICOHTENCATL,33,TLAXCALA,469,3,179,152,,,,,36,23,13,,106,493,35,13,0,4,0,13,7,0,5,1079,0,34,1113,1568
,29,TLAXCALA,8,SAN BERNARDINO CONTLA,1,AMAXAC DE GUERRERO,1,2,26,148,,,,,55,27,20,,14,316,129,1,1,0,0,,,,,737,0,35,772,1128
,29,TLAXCALA,8,SAN BERNARDINO CONTLA,1,AMAXAC DE GUERRERO,2,5,112,411,,,,,98,83,64,,32,999,408,2,1,1,0,,,,,2211,3,107,2321,3306
,29,TLAXCALA,8,SAN BERNARDINO CONTLA,1,AMAXAC DE GUERRERO,3,4,90,357,,,,,92,91,52,,44,785,373,4,0,1,0,,,,,1889,2,82,1973,2944
,29,TLAXCALA,8,SAN BERNARDINO CONTLA,1,AMAXAC DE GUERRERO,4,1,18,136,,,,,19,19,8,,16,161,27,0,0,0,0,,,,,404,0,15,419,646
,29,TLAXCALA,8,SAN BERNARDINO CONTLA,2,APETATITLAN DE ANTONIO CARVAJAL,5,4,153,318,,,,,70,84,64,,41,781,79,3,7,0,0,,,,,1600,0,81,1681,2446
,29,TLAXCALA,8,SAN BERNARDINO CONTLA,2,APETATITLAN DE ANTONIO CARVAJAL,6,2,78,109,,,,,20,21,25,,12,258,27,3,1,0,0,,,,,554,0,33,587,831
,29,TLAXCALA,8,SAN BERNARDINO CONTLA,2,APETATITLAN DE ANTONIO CARVAJAL,7,1,27,33,,,,,21,9,21,,11,96,16,1,1,0,0,,,,,236,0,4,240,319
,29,TLAXCALA,8,SAN BERNARDINO CONTLA,2,APETATITLAN DE ANTONIO CARVAJAL,8,3,194,289,,,,,52,51,41,,38,616,95,4,3,0,1,,,,,1384,1,67,1452,2159
,29,TLAXCALA,8,SAN BERNARDINO CONTLA,2,APETATITLAN DE ANTONIO CARVAJAL,9,4,182,314,,,,,64,71,102,,39,599,130,4,0,1,0,,,,,1506,0,97,1603,2385
,29,TLAXCALA,8,SAN BERNARDINO CONTLA,2,APETATITLAN DE ANTONIO CARVAJAL,10,4,163,194,,,,,173,73,75,,56,752,163,6,5,2,1,,,,,1663,0,78,1741,2474
,29,TLAXCALA,8,SAN BERNARDINO CONTLA,2,APETATITLAN DE ANTONIO CARVAJAL,11,2,57,126,,,,,43,32,33,,20,243,42,2,0,0,0,,,,,598,0,24,622,860
,29,TLAXCALA,8,SAN BERNARDINO CONTLA,18,CONTLA DE JUAN CUAMATZI,267,3,63,218,,,,,111,78,118,,13,490,93,2,3,1,0,,,,,1190,1,42,1233,1855
,29,TLAXCALA,8,SAN BERNARDINO CONTLA,18,CONTLA DE JUAN CUAMATZI,268,4,57,218,,,,,94,77,79,,16,557,115,2,0,1,0,,,,,1216,0,56,1272,2488
,29,TLAXCALA,8,SAN BERNARDINO CONTLA,18,CONTLA DE JUAN CUAMATZI,269,3,38,177,,,,,80,74,48,,12,460,98,3,0,1,2,,,,,993,0,47,1040,1723
,29,TLAXCALA,8,SAN BERNARDINO CONTLA,18,CONTLA DE JUAN CUAMATZI,270,2,21,97,,,,,69,46,57,,12,462,87,1,1,0,0,,,,,853,1,29,883,1375
,29,TLAXCALA,8,SAN BERNARDINO CONTLA,18,CONTLA DE JUAN CUAMATZI,271,3,40,144,,,,,111,66,98,,15,459,147,4,4,0,2,,,,,1090,1,45,1136,1814
,29,TLAXCALA,8,SAN BERNARDINO CONTLA,18,CONTLA DE JUAN CUAMATZI,272,5,78,300,,,,,156,209,218,,31,853,218,9,2,1,0,,,,,2075,0,97,2172,3185
,29,TLAXCALA,8,SAN BERNARDINO CONTLA,18,CONTLA DE JUAN CUAMATZI,273,3,48,195,,,,,164,123,176,,21,505,118,4,3,0,0,,,,,1357,1,42,1400,2044
,29,TLAXCALA,8,SAN BERNARDINO CONTLA,18,CONTLA DE JUAN CUAMATZI,274,2,33,215,,,,,85,22,79,,10,310,99,2,1,0,0,,,,,856,0,28,884,1223
,29,TLAXCALA,8,SAN BERNARDINO CONTLA,18,CONTLA DE JUAN CUAMATZI,275,3,47,420,,,,,63,53,14,,12,390,105,0,0,0,0,,,,,1104,1,57,1162,1751
,29,TLAXCALA,8,SAN BERNARDINO CONTLA,18,CONTLA DE JUAN CUAMATZI,276,3,36,426,,,,,55,89,26,,18,470,94,3,0,0,0,,,,,1217,0,62,1279,1866
,29,TLAXCALA,8,SAN BERNARDINO CONTLA,18,CONTLA DE JUAN CUAMATZI,277,1,18,95,,,,,20,20,17,,6,87,17,0,1,0,0,,,,,281,0,13,294,466
,29,TLAXCALA,8,SAN BERNARDINO CONTLA,18,CONTLA DE JUAN CUAMATZI,278,1,9,52,,,,,31,33,14,,6,181,31,1,0,0,0,,,,,358,2,19,379,588
,29,TLAXCALA,8,SAN BERNARDINO CONTLA,18,CONTLA DE JUAN CUAMATZI,279,3,63,158,,,,,111,95,35,,19,470,110,1,1,0,0,,,,,1063,2,55,1120,1699
,29,TLAXCALA,8,SAN BERNARDINO CONTLA,18,CONTLA DE JUAN CUAMATZI,280,1,17,50,,,,,32,15,17,,3,171,22,0,0,0,0,,,,,327,0,15,342,505
,29,TLAXCALA,8,SAN BERNARDINO CONTLA,18,CONTLA DE JUAN CUAMATZI,281,3,76,144,,,,,209,87,50,,38,468,133,6,3,1,2,,,,,1217,0,57,1274,1982
,29,TLAXCALA,8,SAN BERNARDINO CONTLA,18,CONTLA DE JUAN CUAMATZI,282,1,10,32,,,,,17,18,20,,6,111,46,0,2,1,0,,,,,263,0,21,284,428
,29,TLAXCALA,8,SAN BERNARDINO CONTLA,18,CONTLA DE JUAN CUAMATZI,283,3,25,160,,,,,79,47,82,,18,387,103,0,1,0,2,,,,,904,0,44,948,1513
,29,TLAXCALA,8,SAN BERNARDINO CONTLA,26,SANTA CRUZ TLAXCALA,365,3,117,178,,,,,59,50,26,,19,482,88,4,2,0,1,,,,,1026,2,72,1100,2024
,29,TLAXCALA,8,SAN BERNARDINO CONTLA,26,SANTA CRUZ TLAXCALA,366,3,164,236,,,,,144,55,32,,34,599,156,6,3,0,2,,,,,1431,0,57,1488,2188
,29,TLAXCALA,8,SAN BERNARDINO CONTLA,26,SANTA CRUZ TLAXCALA,367,3,137,262,,,,,45,38,25,,17,733,119,2,3,0,0,,,,,1381,1,72,1454,2099
,29,TLAXCALA,8,SAN BERNARDINO CONTLA,26,SANTA CRUZ TLAXCALA,368,3,111,251,,,,,56,47,31,,24,631,123,1,1,0,0,,,,,1276,0,75,1351,1907
,29,TLAXCALA,8,SAN BERNARDINO CONTLA,26,SANTA CRUZ TLAXCALA,369,3,97,309,,,,,85,40,57,,15,562,132,2,2,1,0,,,,,1302,0,46,1348,2178
,29,TLAXCALA,8,SAN BERNARDINO CONTLA,26,SANTA CRUZ TLAXCALA,370,2,31,181,,,,,40,21,41,,9,218,115,2,0,0,0,,,,,658,1,26,685,969
,29,TLAXCALA,8,SAN BERNARDINO CONTLA,26,SANTA CRUZ TLAXCALA,371,4,151,258,,,,,208,63,23,,40,431,186,8,4,0,0,,,,,1372,0,63,1435,2545
,29,TLAXCALA,9,SANTA ANA CHIAUTEMPAN,10,CHIAUTEMPAN,122,3,173,110,,,,,65,61,25,,36,502,27,1,3,1,0,8,7,0,4,1023,2,49,1074,1675
,29,TLAXCALA,9,SANTA ANA CHIAUTEMPAN,10,CHIAUTEMPAN,123,3,193,165,,,,,37,56,31,,49,537,26,5,1,1,0,10,3,0,0,1114,1,40,1155,1721
,29,TLAXCALA,9,SANTA ANA CHIAUTEMPAN,10,CHIAUTEMPAN,124,3,157,102,,,,,67,83,21,,91,606,32,9,2,9,1,17,8,1,5,1211,0,45,1256,1963
,29,TLAXCALA,9,SANTA ANA CHIAUTEMPAN,10,CHIAUTEMPAN,125,3,129,131,,,,,56,67,31,,52,506,38,4,0,2,5,10,0,1,2,1034,0,36,1070,1666
,29,TLAXCALA,9,SANTA ANA CHIAUTEMPAN,10,CHIAUTEMPAN,126,3,156,115,,,,,36,126,80,,57,600,21,1,3,2,1,16,6,0,5,1225,0,58,1283,2131
,29,TLAXCALA,9,SANTA ANA CHIAUTEMPAN,10,CHIAUTEMPAN,127,4,232,163,,,,,74,94,41,,42,774,27,7,8,1,1,25,13,0,9,1511,0,71,1582,2631
,29,TLAXCALA,9,SANTA ANA CHIAUTEMPAN,10,CHIAUTEMPAN,128,2,80,90,,,,,22,35,16,,19,316,18,6,2,0,0,10,5,0,4,623,0,25,648,1004
,29,TLAXCALA,9,SANTA ANA CHIAUTEMPAN,10,CHIAUTEMPAN,129,2,148,69,,,,,31,33,15,,24,345,13,4,2,0,0,3,2,0,3,692,1,32,725,1123
,29,TLAXCALA,9,SANTA ANA CHIAUTEMPAN,10,CHIAUTEMPAN,130,2,136,80,,,,,16,16,7,,18,213,7,3,1,1,0,7,0,1,1,507,1,12,520,753
,29,TLAXCALA,9,SANTA ANA CHIAUTEMPAN,10,CHIAUTEMPAN,131,2,175,112,,,,,45,47,21,,28,359,11,8,1,0,0,9,1,0,0,817,0,15,832,1234
,29,TLAXCALA,9,SANTA ANA CHIAUTEMPAN,10,CHIAUTEMPAN,132,2,190,88,,,,,36,40,16,,27,369,8,3,0,0,0,4,4,1,0,786,2,20,808,1244
,29,TLAXCALA,9,SANTA ANA CHIAUTEMPAN,10,CHIAUTEMPAN,133,2,131,93,,,,,28,40,17,,30,359,26,4,1,2,0,5,2,0,1,739,0,30,769,1068
,29,TLAXCALA,9,SANTA ANA CHIAUTEMPAN,10,CHIAUTEMPAN,134,2,79,65,,,,,24,20,12,,15,285,11,0,2,0,0,4,3,0,0,520,1,15,536,805
,29,TLAXCALA,9,SANTA ANA CHIAUTEMPAN,10,CHIAUTEMPAN,135,2,98,74,,,,,20,21,12,,28,297,12,0,0,1,1,6,5,0,1,576,1,27,604,962
,29,TLAXCALA,9,SANTA ANA CHIAUTEMPAN,10,CHIAUTEMPAN,136,1,39,54,,,,,10,16,5,,17,172,9,1,0,0,1,6,2,0,1,333,1,14,348,513
,29,TLAXCALA,9,SANTA ANA CHIAUTEMPAN,10,CHIAUTEMPAN,137,4,194,130,,,,,42,61,32,,58,753,19,8,2,1,0,11,6,0,4,1321,3,54,1378,2294
,29,TLAXCALA,9,SANTA ANA CHIAUTEMPAN,10,CHIAUTEMPAN,138,2,189,120,,,,,32,44,22,,29,351,14,2,2,2,1,4,3,0,1,816,0,27,843,1304
,29,TLAXCALA,9,SANTA ANA CHIAUTEMPAN,10,CHIAUTEMPAN,139,5,300,187,,11,2,0,33,68,44,0,61,786,36,3,2,1,2,25,4,0,4,1569,3,64,1636,2560
,29,TLAXCALA,9,SANTA ANA CHIAUTEMPAN,10,CHIAUTEMPAN,140,3,110,94,,,,,29,57,28,,34,500,29,2,1,2,2,17,5,0,2,912,1,59,972,1643
,29,TLAXCALA,9,SANTA ANA CHIAUTEMPAN,10,CHIAUTEMPAN,141,6,319,268,,,,,116,148,196,,101,1144,48,6,7,3,1,52,25,1,12,2447,2,104,2553,4489
,29,TLAXCALA,9,SANTA ANA CHIAUTEMPAN,10,CHIAUTEMPAN,142,3,168,142,,,,,35,76,46,,43,559,24,5,1,1,1,23,8,1,6,1139,0,45,1184,2036
,29,TLAXCALA,9,SANTA ANA CHIAUTEMPAN,10,CHIAUTEMPAN,143,3,173,107,,,,,34,62,27,,35,493,15,6,0,0,0,15,4,0,4,975,0,39,1014,1744
,29,TLAXCALA,9,SANTA ANA CHIAUTEMPAN,10,CHIAUTEMPAN,144,5,289,302,,,,,46,97,41,,70,1010,53,8,5,1,1,15,9,0,5,1952,0,66,2018,3215
,29,TLAXCALA,9,SANTA ANA CHIAUTEMPAN,10,CHIAUTEMPAN,145,3,88,138,,,,,59,86,31,,25,526,25,0,1,0,1,11,2,0,5,998,0,48,1046,1815
,29,TLAXCALA,9,SANTA ANA CHIAUTEMPAN,10,CHIAUTEMPAN,146,3,89,111,,,,,33,80,41,,24,538,23,1,0,0,0,8,3,0,4,955,1,45,1001,1633
,29,TLAXCALA,9,SANTA ANA CHIAUTEMPAN,10,CHIAUTEMPAN,147,3,100,81,,,,,73,53,66,,32,449,18,2,2,1,0,15,11,0,4,907,0,51,958,1510
,29,TLAXCALA,9,SANTA ANA CHIAUTEMPAN,10,CHIAUTEMPAN,148,2,140,102,,,,,79,53,47,,36,383,15,1,3,3,3,13,5,0,4,887,0,26,913,1477
,29,TLAXCALA,9,SANTA ANA CHIAUTEMPAN,10,CHIAUTEMPAN,149,4,220,159,,,,,42,104,31,,47,809,38,2,4,0,1,33,20,2,6,1518,1,43,1562,2840
,29,TLAXCALA,9,SANTA ANA CHIAUTEMPAN,10,CHIAUTEMPAN,156,3,124,70,,,,,25,64,27,,13,378,24,4,1,1,0,17,14,0,4,766,1,34,801,1501
,29,TLAXCALA,9,SANTA ANA CHIAUTEMPAN,10,CHIAUTEMPAN,157,2,99,43,,,,,23,64,14,,7,306,15,1,0,1,0,11,5,0,2,591,0,18,609,1125
,29,TLAXCALA,9,SANTA ANA CHIAUTEMPAN,52,LA MAGDALENA TLALTELULCO,150,2,139,77,,,,,37,85,24,,19,320,18,2,1,1,0,11,6,0,0,740,0,45,785,1307
,29,TLAXCALA,9,SANTA ANA CHIAUTEMPAN,52,LA MAGDALENA TLALTELULCO,151,7,650,328,,,,,109,431,59,,108,757,68,9,6,2,1,32,26,5,5,2596,1,138,2735,4806
,29,TLAXCALA,9,SANTA ANA CHIAUTEMPAN,52,LA MAGDALENA TLALTELULCO,152,4,307,267,,,,,38,334,70,,39,534,45,2,3,4,0,26,17,3,3,1692,0,59,1751,2982
,29,TLAXCALA,9,SANTA ANA CHIAUTEMPAN,52,LA MAGDALENA TLALTELULCO,153,3,165,162,,,,,26,124,33,,16,314,21,0,2,0,0,18,13,1,4,899,0,40,939,1506
,29,TLAXCALA,9,SANTA ANA CHIAUTEMPAN,52,LA MAGDALENA TLALTELULCO,154,3,258,123,,,,,25,116,38,,33,335,11,3,1,0,0,8,4,1,1,957,0,47,1004,1666
,29,TLAXCALA,9,SANTA ANA CHIAUTEMPAN,52,LA MAGDALENA TLALTELULCO,155,3,215,139,,,,,34,176,28,,36,362,32,3,1,0,0,13,11,0,3,1053,3,47,1103,1852
,29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,178,5,339,607,,,,,34,87,116,,46,958,49,5,2,2,0,7,7,0,4,2263,2,97,2362,3696
,29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,179,6,315,577,,,,,59,113,89,,51,935,42,5,2,1,0,22,17,1,6,2235,4,113,2352,3991
,29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,181,3,213,377,,,,,27,47,53,,28,489,26,7,1,0,0,17,1,0,2,1288,2,72,1362,2136
,29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,182,2,113,233,,,,,27,49,43,,15,352,21,2,0,0,0,4,4,1,1,865,0,57,922,1446
,29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,183,3,188,374,,,,,28,57,60,,32,565,25,9,1,0,0,13,5,0,3,1360,1,82,1443,2161
,29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,184,2,102,271,,,,,25,35,19,,10,247,14,6,0,0,0,10,1,0,2,742,0,39,781,1337
,29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,185,2,118,224,,,,,23,46,31,,24,390,14,4,1,0,0,4,2,1,2,884,0,38,922,1403
,29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,186,2,117,295,,,,,25,24,32,,23,330,9,0,0,0,0,3,2,0,0,860,1,50,911,1242
,29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,187,3,194,367,,,,,26,45,44,,24,408,23,4,3,1,0,13,6,0,1,1159,2,75,1236,1957
,29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,189,3,144,318,,,,,17,45,39,,24,338,16,3,3,0,0,6,3,0,1,957,4,59,1020,1610
,29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,190,2,78,200,,,,,17,26,21,,13,234,17,1,0,6,0,3,2,0,0,618,0,34,652,994
,29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,191,2,110,215,,,,,20,29,26,,9,245,18,1,3,1,0,5,6,0,2,690,0,49,739,1181
,29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,192,3,143,326,,,,,31,67,85,,23,433,27,3,1,0,0,9,5,0,0,1153,1,66,1220,1965
,29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,193,2,87,164,,,,,14,27,15,,11,180,6,1,0,1,1,8,0,0,2,517,0,31,548,841
,29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,194,4,205,418,,,,,39,69,63,,38,588,31,2,1,0,0,13,4,3,5,1479,1,80,1560,2634
,29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,195,3,150,258,,,,,25,51,31,,20,453,37,0,1,0,0,10,6,0,2,1044,0,49,1093,1892
,29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,205,1,33,87,,,,,2,8,2,,2,54,1,0,2,0,0,0,0,0,0,191,0,15,206,276
,29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,206,2,86,157,,,,,19,38,4,,4,268,10,1,1,1,0,10,1,4,4,608,0,27,635,1039
,29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,207,2,71,210,,,,,9,25,11,,8,127,6,1,2,0,2,5,4,0,0,481,0,21,502,763
,29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,208,2,76,183,,,,,14,28,13,,6,181,12,0,0,0,0,2,1,0,3,519,0,31,550,786
,29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,209,2,49,157,,,,,12,35,12,,11,264,5,0,0,0,0,1,0,0,1,547,0,29,576,775
,29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,210,1,8,63,,,,,4,6,7,,5,53,2,0,0,0,0,0,0,0,0,148,0,10,158,244
,29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,211,2,78,268,,,,,20,40,17,,10,179,11,1,1,0,0,1,5,1,0,632,0,34,666,961
,29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,213,4,164,627,,,,,30,69,36,,21,566,28,6,2,3,0,10,1,1,0,1564,0,83,1647,2836
,29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,214,3,153,504,,,,,31,59,30,,22,362,25,2,1,1,0,8,1,2,2,1203,3,47,1253,2023
,29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,215,1,12,108,,,,,3,11,4,,2,67,5,0,0,0,0,1,1,0,0,214,0,12,226,299
,29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,216,2,76,129,,,,,1,27,13,,4,189,5,0,0,1,0,3,3,0,0,451,0,31,482,915
,29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,217,2,76,166,,,,,14,28,13,,7,205,8,1,0,0,0,3,2,0,1,524,0,40,564,886
,29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,218,1,71,147,,,,,12,14,15,,8,135,9,0,1,0,0,4,2,0,1,419,0,9,428,660
,29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,219,2,72,103,,,,,9,26,15,,8,168,11,0,1,0,0,2,0,0,0,415,0,21,436,789
,29,TLAXCALA,10,HUAMANTLA,16,IXTENCO,259,2,99,155,,,,,18,34,25,,16,497,19,3,3,0,0,3,6,2,1,881,0,63,944,1476
,29,TLAXCALA,10,HUAMANTLA,16,IXTENCO,260,2,61,131,,,,,17,31,11,,15,469,22,0,1,0,0,5,6,0,1,770,0,41,811,1201
,29,TLAXCALA,10,HUAMANTLA,16,IXTENCO,261,2,59,157,,,,,25,39,17,,22,554,21,0,1,0,0,8,6,0,7,916,2,80,998,1491
,29,TLAXCALA,10,HUAMANTLA,16,IXTENCO,262,2,64,122,,,,,15,19,19,,16,362,23,1,0,0,0,2,0,1,2,646,1,31,678,1109
,29,TLAXCALA,10,HUAMANTLA,37,ZILTLALTEPEC DE TRINIDAD SANCHEZ SANTOS,520,2,71,173,,,,,14,33,14,,17,496,23,0,1,0,0,12,6,0,4,864,0,40,904,1459
,29,TLAXCALA,10,HUAMANTLA,37,ZILTLALTEPEC DE TRINIDAD SANCHEZ SANTOS,521,2,48,101,,,,,6,21,8,,7,380,13,0,0,0,0,14,1,0,2,601,0,27,628,1010
,29,TLAXCALA,10,HUAMANTLA,37,ZILTLALTEPEC DE TRINIDAD SANCHEZ SANTOS,522,2,77,196,,,,,10,41,14,,8,389,14,0,1,0,0,6,6,2,1,765,1,40,806,1326
,29,TLAXCALA,10,HUAMANTLA,37,ZILTLALTEPEC DE TRINIDAD SANCHEZ SANTOS,523,2,81,150,,,,,6,24,9,,6,385,5,1,1,1,0,15,7,0,6,697,1,38,736,1232
,29,TLAXCALA,10,HUAMANTLA,37,ZILTLALTEPEC DE TRINIDAD SANCHEZ SANTOS,524,1,46,144,,,,,5,11,10,,3,93,1,0,1,0,0,6,1,0,2,323,0,31,354,548
,29,TLAXCALA,10,HUAMANTLA,37,ZILTLALTEPEC DE TRINIDAD SANCHEZ SANTOS,525,2,52,143,,,,,10,25,12,,5,236,12,0,0,0,0,5,0,1,0,501,0,32,533,898
,29,TLAXCALA,10,HUAMANTLA,37,ZILTLALTEPEC DE TRINIDAD SANCHEZ SANTOS,526,1,10,25,,,,,1,6,3,,0,49,1,0,0,0,0,0,1,0,1,97,0,11,108,167
,29,TLAXCALA,11,HUAMANTLA,5,ATLTZAYANCA  ,59,2,31,92,,,,,41,320,6,,9,132,6,0,1,0,0,,,,,638,0,29,667,968
