CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PVEM,PT,MC,NVA_ALIANZA,MORENA,ES,PAN_PRD,PRI_PVEM_NVA_ALIANZA,PRI_PVEM,PRI_NVA_ALIANZA,PVEM_NVA_ALIANZA,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
1,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,693,2,44,92,51,20,4,7,4,93,11,17,0,0,0,0,0,343,15,358,1018
1,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,694,5,400,331,115,32,19,48,38,327,92,61,0,0,0,0,1,1463,68,1532,3484
1,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,695,2,109,132,71,20,2,6,5,162,19,23,0,0,0,0,0,549,13,562,1154
1,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,696,2,96,117,49,25,3,10,5,58,11,16,0,0,0,0,0,390,14,404,999
1,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,697,2,83,103,42,12,6,6,9,111,21,20,0,0,0,0,0,413,24,437,897
1,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,698,2,94,173,57,6,6,9,9,131,24,26,0,0,0,0,1,535,27,563,1200
1,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,699,1,59,61,43,9,3,5,4,62,7,25,0,0,0,0,0,278,13,291,508
1,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,700,2,85,137,48,24,3,5,3,122,18,19,0,0,0,0,0,464,23,487,1028
1,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,701,2,101,140,71,23,6,8,13,109,17,33,0,0,0,0,0,521,16,537,1148
1,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,702,3,294,176,67,16,17,26,17,207,64,43,0,0,0,0,1,927,38,966,2247
1,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,703,2,132,160,44,10,7,8,20,140,16,24,0,0,0,0,3,561,25,589,1235
1,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,704,2,135,98,39,79,6,14,10,106,34,16,0,0,0,0,0,537,13,550,1105
1,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,705,2,93,83,25,8,2,9,11,96,30,13,0,0,0,0,1,370,11,382,906
1,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,706,1,66,63,28,11,2,9,7,59,11,9,0,0,0,0,1,265,13,279,615
1,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,707,2,75,97,27,14,9,9,10,77,25,14,0,0,0,0,1,357,18,376,875
1,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,708,2,120,90,34,25,7,17,11,115,31,15,0,0,0,0,0,465,25,490,1063
1,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,709,3,267,186,64,19,12,34,19,176,72,40,0,0,0,0,1,889,24,914,2009
1,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,710,2,83,113,43,15,6,9,6,81,10,20,0,0,0,0,0,386,23,409,1096
1,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,711,2,57,120,51,15,11,7,11,104,13,17,0,0,0,0,7,406,6,419,1170
1,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,712,1,50,56,45,6,4,8,2,42,22,11,0,0,0,0,0,246,12,258,642
1,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,713,2,58,97,23,22,12,8,2,102,10,12,0,0,0,0,0,346,26,372,1111
1,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,714,2,63,109,45,15,19,5,3,103,6,15,0,0,0,0,1,383,10,394,1064
1,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,715,2,56,113,49,12,7,9,2,105,14,14,0,0,0,0,0,381,26,407,1200
1,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,716,1,47,52,34,5,3,1,3,63,5,8,0,0,0,0,0,221,12,233,617
1,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,717,2,65,98,50,16,10,3,1,118,9,20,0,0,0,0,0,390,16,406,1092
1,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,718,3,77,146,72,15,26,10,8,159,19,34,0,0,0,0,1,566,26,593,1520
1,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,719,2,82,121,65,11,4,14,9,78,11,19,0,0,0,0,1,414,30,445,1156
1,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,720,2,94,158,89,31,8,7,10,68,19,34,0,0,0,0,4,518,24,546,1490
1,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,721,2,67,105,50,25,9,4,7,91,11,29,0,0,0,0,2,398,20,420,1299
1,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,722,2,85,139,55,27,8,2,8,112,9,25,0,0,0,0,2,470,25,497,1271
1,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,723,1,36,64,17,5,1,2,4,38,2,12,0,0,0,0,0,181,10,191,447
1,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,724,2,58,68,44,12,5,3,7,60,6,27,0,0,0,0,0,290,13,303,816
1,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,725,2,79,115,87,21,10,14,4,113,10,32,0,0,0,0,0,485,25,510,1491
1,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,726,2,85,91,51,25,6,5,3,97,13,32,0,0,0,0,2,408,30,440,1182
1,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,727,2,62,124,43,21,3,4,6,97,10,11,0,0,0,0,1,381,32,414,1126
1,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,728,1,34,43,18,2,1,3,3,40,12,5,0,0,0,0,1,161,8,170,482
1,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,729,3,270,181,50,20,5,20,17,139,61,19,0,0,0,0,2,782,21,805,1687
1,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,730,1,65,50,25,8,3,4,8,80,9,3,0,0,0,0,1,255,11,267,568
1,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,731,1,76,88,36,13,6,8,7,67,13,11,0,0,0,0,0,325,16,341,685
1,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,732,2,111,102,42,16,5,9,6,102,33,15,0,0,0,0,0,441,17,458,1022
1,23,QUINTANA ROO,9,TULUM,8,SOLIDARIDAD,733,2,97,122,56,24,3,15,9,130,21,20,2,6,0,0,1,505,12,518,1086
1,23,QUINTANA ROO,9,TULUM,8,SOLIDARIDAD,734,1,75,71,20,8,3,12,7,42,6,10,2,3,0,0,0,259,16,275,717
1,23,QUINTANA ROO,9,TULUM,8,SOLIDARIDAD,735,1,56,72,20,9,6,5,0,38,7,11,2,0,0,0,0,226,1,227,450
1,23,QUINTANA ROO,9,TULUM,8,SOLIDARIDAD,736,2,63,115,42,16,11,5,10,86,12,8,2,5,0,0,1,375,21,397,1050
1,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,737,2,60,84,43,14,2,6,6,65,8,27,0,0,0,0,0,315,5,320,931
1,23,QUINTANA ROO,9,TULUM,8,SOLIDARIDAD,738,2,82,88,29,14,1,8,9,59,11,23,3,5,0,0,1,332,5,338,921
1,23,QUINTANA ROO,9,TULUM,8,SOLIDARIDAD,739,1,57,78,41,14,2,3,7,46,8,11,2,4,0,1,0,274,7,281,710
1,23,QUINTANA ROO,9,TULUM,8,SOLIDARIDAD,740,2,97,146,40,25,7,5,7,70,11,28,6,6,0,0,0,448,24,472,1169
1,23,QUINTANA ROO,9,TULUM,8,SOLIDARIDAD,741,2,39,111,28,16,1,5,3,50,4,19,1,5,0,0,0,282,10,292,829
1,23,QUINTANA ROO,9,TULUM,8,SOLIDARIDAD,742,1,34,54,35,11,2,2,6,54,4,12,1,6,0,0,0,221,6,227,525
1,23,QUINTANA ROO,9,TULUM,8,SOLIDARIDAD,743,1,33,51,13,10,2,3,3,43,4,5,0,2,0,0,0,169,5,174,428
1,23,QUINTANA ROO,9,TULUM,8,SOLIDARIDAD,744,1,54,98,43,18,3,5,5,29,3,22,0,7,1,0,0,288,5,293,670
1,23,QUINTANA ROO,9,TULUM,8,SOLIDARIDAD,745,1,59,95,42,24,6,8,6,45,4,38,0,2,0,0,0,329,11,340,698
1,23,QUINTANA ROO,9,TULUM,8,SOLIDARIDAD,746,2,79,93,61,21,9,5,4,96,8,29,0,9,0,0,0,414,14,428,936
1,23,QUINTANA ROO,9,TULUM,8,SOLIDARIDAD,747,1,40,62,20,11,0,6,5,42,7,10,4,6,0,0,0,213,7,220,504
1,23,QUINTANA ROO,9,TULUM,8,SOLIDARIDAD,748,1,69,93,41,20,1,5,6,68,5,20,0,8,2,0,0,338,11,349,723
1,23,QUINTANA ROO,9,TULUM,8,SOLIDARIDAD,749,1,20,68,14,7,2,4,2,22,4,6,2,2,0,0,0,153,5,158,344
1,23,QUINTANA ROO,9,TULUM,8,SOLIDARIDAD,750,1,38,50,20,9,0,3,3,36,4,10,0,10,0,0,0,183,7,190,514
1,23,QUINTANA ROO,9,TULUM,8,SOLIDARIDAD,751,1,21,41,16,12,1,1,2,42,2,11,1,2,0,0,0,152,5,157,380
1,23,QUINTANA ROO,9,TULUM,8,SOLIDARIDAD,752,1,61,60,26,10,3,6,4,45,5,13,3,4,0,0,0,240,13,253,583
1,23,QUINTANA ROO,9,TULUM,8,SOLIDARIDAD,753,1,60,112,42,28,3,9,4,76,5,19,1,8,0,0,1,367,8,376,697
1,23,QUINTANA ROO,9,TULUM,8,SOLIDARIDAD,754,1,26,40,16,16,1,1,5,18,4,8,1,7,0,0,0,143,2,145,323
1,23,QUINTANA ROO,9,TULUM,8,SOLIDARIDAD,755,1,29,45,13,13,1,1,1,35,7,4,0,0,0,0,0,149,3,152,319
1,23,QUINTANA ROO,9,TULUM,8,SOLIDARIDAD,756,1,34,50,24,14,2,4,5,36,3,8,2,4,0,0,0,186,9,195,592
1,23,QUINTANA ROO,9,TULUM,8,SOLIDARIDAD,757,1,40,56,20,18,7,4,6,60,4,4,3,5,0,0,0,227,5,232,712
1,23,QUINTANA ROO,9,TULUM,8,SOLIDARIDAD,758,1,22,24,13,3,5,5,3,25,8,14,0,1,0,0,0,123,3,126,496
1,23,QUINTANA ROO,9,TULUM,8,SOLIDARIDAD,759,1,88,32,26,10,2,4,6,45,7,9,2,1,1,0,2,233,3,238,604
1,23,QUINTANA ROO,9,TULUM,8,SOLIDARIDAD,760,1,43,46,17,14,1,2,2,42,5,3,3,2,0,0,0,180,9,189,561
1,23,QUINTANA ROO,9,TULUM,8,SOLIDARIDAD,761,1,44,64,8,7,2,3,1,41,2,4,2,5,1,0,0,184,11,195,626
1,23,QUINTANA ROO,9,TULUM,8,SOLIDARIDAD,762,2,51,61,13,16,6,3,8,47,2,14,2,3,0,0,1,226,10,237,940
1,23,QUINTANA ROO,9,TULUM,8,SOLIDARIDAD,763,2,257,194,90,28,7,10,20,200,32,2,1,0,0,0,2,841,23,866,461
1,23,QUINTANA ROO,9,TULUM,8,SOLIDARIDAD,764,2,128,30,26,5,3,12,5,12,20,13,3,1,0,0,3,258,8,269,754
1,23,QUINTANA ROO,9,TULUM,8,SOLIDARIDAD,765,2,158,39,19,8,1,8,3,57,23,4,0,1,0,0,0,321,15,336,1088
1,23,QUINTANA ROO,9,TULUM,8,SOLIDARIDAD,766,1,116,73,19,9,3,8,6,47,12,11,0,1,0,1,1,306,14,321,650
1,23,QUINTANA ROO,9,TULUM,8,SOLIDARIDAD,767,2,104,148,71,46,4,5,7,159,11,26,3,5,0,0,0,589,18,607,1385
1,23,QUINTANA ROO,9,TULUM,8,SOLIDARIDAD,768,5,170,317,122,71,11,11,21,314,37,42,2,9,0,0,0,1127,29,1156,3076
1,23,QUINTANA ROO,9,TULUM,8,SOLIDARIDAD,769,2,51,138,60,15,4,0,6,99,10,15,0,6,0,0,1,404,13,418,1123
1,23,QUINTANA ROO,9,TULUM,8,SOLIDARIDAD,770,2,50,111,80,16,1,6,8,103,4,38,5,8,0,0,0,430,14,444,839
1,23,QUINTANA ROO,9,TULUM,8,SOLIDARIDAD,771,2,68,173,79,30,3,5,7,83,12,25,2,2,0,0,0,489,20,509,1121
1,23,QUINTANA ROO,9,TULUM,8,SOLIDARIDAD,772,1,26,72,20,11,0,3,8,26,1,5,2,3,0,0,0,177,8,185,462
1,23,QUINTANA ROO,9,TULUM,8,SOLIDARIDAD,773,1,130,37,8,4,1,5,2,23,8,4,0,1,0,0,1,223,7,231,730
1,23,QUINTANA ROO,9,TULUM,8,SOLIDARIDAD,774,1,26,32,8,0,0,4,2,23,4,3,0,2,0,0,0,104,8,112,366
1,23,QUINTANA ROO,15,CHETUMAL,7,OTHÓN P. BLANCO,775,4,712,312,75,35,35,28,37,162,81,82,0,0,0,0,0,1559,42,1601,2497
1,23,QUINTANA ROO,15,CHETUMAL,7,OTHÓN P. BLANCO,776,1,133,51,13,6,7,1,2,27,10,15,0,0,0,0,0,265,7,272,453
1,23,QUINTANA ROO,15,CHETUMAL,7,OTHÓN P. BLANCO,777,1,214,81,22,18,6,5,6,41,8,26,0,0,0,0,0,427,7,434,693
1,23,QUINTANA ROO,15,CHETUMAL,7,OTHÓN P. BLANCO,778,1,146,73,8,11,6,7,2,20,9,12,0,0,0,0,0,294,13,307,516
1,23,QUINTANA ROO,15,CHETUMAL,7,OTHÓN P. BLANCO,779,1,110,81,15,7,9,1,6,38,14,9,0,0,0,0,0,290,7,297,494
1,23,QUINTANA ROO,15,CHETUMAL,7,OTHÓN P. BLANCO,780,1,160,70,10,4,10,2,8,48,20,29,0,0,0,0,0,361,7,368,591
1,23,QUINTANA ROO,15,CHETUMAL,7,OTHÓN P. BLANCO,781,1,210,73,18,12,2,7,18,60,23,25,0,0,0,0,0,448,15,463,732
1,23,QUINTANA ROO,15,CHETUMAL,7,OTHÓN P. BLANCO,782,1,178,80,21,17,4,2,4,33,18,14,0,0,0,0,0,371,6,377,611
1,23,QUINTANA ROO,15,CHETUMAL,7,OTHÓN P. BLANCO,783,2,270,121,13,32,9,9,32,76,31,27,0,0,0,0,2,620,12,634,941
1,23,QUINTANA ROO,15,CHETUMAL,7,OTHÓN P. BLANCO,784,1,173,80,22,10,8,6,10,43,16,20,0,0,0,0,0,388,8,396,680
1,23,QUINTANA ROO,14,CHETUMAL,7,OTHÓN P. BLANCO,785,1,226,117,13,4,5,3,5,59,17,43,4,2,1,1,0,500,8,508,730
1,23,QUINTANA ROO,14,CHETUMAL,7,OTHÓN P. BLANCO,786,2,216,109,12,7,8,2,11,45,14,18,4,1,1,0,0,448,12,460,767
1,23,QUINTANA ROO,15,CHETUMAL,7,OTHÓN P. BLANCO,787,2,264,108,29,5,9,4,36,46,20,34,0,0,0,0,0,555,20,575,887
1,23,QUINTANA ROO,15,CHETUMAL,7,OTHÓN P. BLANCO,788,1,150,90,17,5,6,4,6,32,8,20,0,0,0,0,1,338,13,352,582
1,23,QUINTANA ROO,15,CHETUMAL,7,OTHÓN P. BLANCO,789,1,179,82,22,2,11,1,11,51,17,16,0,0,0,0,0,392,18,410,666
1,23,QUINTANA ROO,15,CHETUMAL,7,OTHÓN P. BLANCO,790,2,240,119,18,15,7,13,14,28,23,40,0,0,0,0,2,517,10,529,844
1,23,QUINTANA ROO,15,CHETUMAL,7,OTHÓN P. BLANCO,791,1,171,74,23,4,4,7,14,45,38,18,0,0,0,0,0,398,9,407,591
1,23,QUINTANA ROO,15,CHETUMAL,7,OTHÓN P. BLANCO,792,2,291,101,20,14,9,7,14,64,42,33,0,0,0,0,0,595,22,617,949
1,23,QUINTANA ROO,15,CHETUMAL,7,OTHÓN P. BLANCO,793,2,296,163,21,23,8,8,5,91,35,45,0,0,0,0,0,695,22,717,1269
1,23,QUINTANA ROO,15,CHETUMAL,7,OTHÓN P. BLANCO,794,5,868,387,73,49,19,27,37,248,114,95,0,0,0,0,1,1917,59,1977,3270
1,23,QUINTANA ROO,15,CHETUMAL,7,OTHÓN P. BLANCO,795,1,207,108,13,8,5,10,7,49,18,27,0,0,0,0,0,452,7,459,700
1,23,QUINTANA ROO,15,CHETUMAL,7,OTHÓN P. BLANCO,796,1,169,106,6,8,3,2,11,32,19,16,0,0,0,0,0,372,15,387,632
1,23,QUINTANA ROO,15,CHETUMAL,7,OTHÓN P. BLANCO,797,2,248,132,17,12,4,5,14,54,28,32,0,0,0,0,1,546,11,558,793
1,23,QUINTANA ROO,15,CHETUMAL,7,OTHÓN P. BLANCO,798,1,162,75,12,14,8,7,9,41,24,29,0,0,0,0,2,381,5,388,612
1,23,QUINTANA ROO,15,CHETUMAL,7,OTHÓN P. BLANCO,799,1,157,122,11,11,4,4,10,38,21,31,0,0,0,0,1,409,2,412,603
1,23,QUINTANA ROO,15,CHETUMAL,7,OTHÓN P. BLANCO,800,2,214,87,11,17,10,4,8,52,15,21,0,0,0,0,1,439,13,453,753
1,23,QUINTANA ROO,15,CHETUMAL,7,OTHÓN P. BLANCO,801,2,199,94,18,8,14,2,7,39,21,35,0,0,0,0,1,437,14,452,782
1,23,QUINTANA ROO,15,CHETUMAL,7,OTHÓN P. BLANCO,802,2,283,144,19,19,26,4,6,59,55,36,0,0,0,0,0,651,23,674,1131
1,23,QUINTANA ROO,15,CHETUMAL,7,OTHÓN P. BLANCO,803,1,116,50,13,2,8,0,6,37,11,15,0,0,0,0,0,258,6,264,462
1,23,QUINTANA ROO,15,CHETUMAL,7,OTHÓN P. BLANCO,804,2,309,152,36,16,13,6,13,94,16,41,0,0,0,0,0,696,23,719,1137
1,23,QUINTANA ROO,15,CHETUMAL,7,OTHÓN P. BLANCO,805,2,294,119,43,19,12,11,14,96,16,28,0,0,0,0,0,652,45,697,1110
1,23,QUINTANA ROO,15,CHETUMAL,7,OTHÓN P. BLANCO,806,2,221,74,31,9,3,6,13,46,14,34,0,0,0,0,0,451,17,468,766
1,23,QUINTANA ROO,14,CHETUMAL,7,OTHÓN P. BLANCO,807,2,268,147,26,10,5,7,10,54,11,43,0,5,2,0,0,588,19,607,963
1,23,QUINTANA ROO,14,CHETUMAL,7,OTHÓN P. BLANCO,808,1,207,90,18,4,6,6,4,48,7,21,0,2,0,0,0,413,18,431,661
1,23,QUINTANA ROO,14,CHETUMAL,7,OTHÓN P. BLANCO,809,1,184,93,22,15,8,2,11,52,6,26,1,5,0,0,1,425,8,434,740
1,23,QUINTANA ROO,14,CHETUMAL,7,OTHÓN P. BLANCO,810,1,111,42,11,4,2,5,6,26,5,19,0,2,0,0,0,233,5,238,329
1,23,QUINTANA ROO,2,CANCÚN,1,BENITO JUÁREZ,811,1,49,85,35,97,24,8,3,37,46,4,1,10,0,0,0,399,13,412,747
1,23,QUINTANA ROO,2,CANCÚN,1,BENITO JUÁREZ,812,2,46,56,30,158,10,11,8,78,51,8,2,8,0,0,0,466,19,485,975
1,23,QUINTANA ROO,2,CANCÚN,1,BENITO JUÁREZ,813,2,34,81,37,159,26,12,14,42,28,6,2,11,0,0,0,452,22,474,873
1,23,QUINTANA ROO,2,CANCÚN,1,BENITO JUÁREZ,814,2,92,61,23,38,13,13,8,97,48,10,1,3,0,0,0,407,23,430,984
1,23,QUINTANA ROO,2,CANCÚN,1,BENITO JUÁREZ,815,2,47,62,20,60,11,16,10,77,39,6,1,7,0,0,1,356,14,371,795
1,23,QUINTANA ROO,2,CANCÚN,1,BENITO JUÁREZ,816,2,47,58,16,96,12,5,6,83,47,7,0,6,0,0,0,383,16,399,916
1,23,QUINTANA ROO,2,CANCÚN,1,BENITO JUÁREZ,817,2,72,78,20,69,12,17,9,85,36,9,1,6,0,1,0,415,15,430,943
1,23,QUINTANA ROO,2,CANCÚN,1,BENITO JUÁREZ,818,2,53,60,22,116,14,8,12,73,52,1,1,11,0,0,1,423,14,438,1006
1,23,QUINTANA ROO,2,CANCÚN,1,BENITO JUÁREZ,819,1,53,54,16,45,10,17,2,82,44,8,3,3,0,0,0,337,9,346,720
1,23,QUINTANA ROO,2,CANCÚN,1,BENITO JUÁREZ,820,1,30,47,13,77,30,4,6,36,51,6,0,4,0,0,0,304,9,313,604
1,23,QUINTANA ROO,2,CANCÚN,1,BENITO JUÁREZ,821,1,25,28,8,71,8,3,8,51,16,3,3,2,0,0,1,226,6,233,506
1,23,QUINTANA ROO,2,CANCÚN,1,BENITO JUÁREZ,822,2,65,68,34,119,21,12,9,119,65,9,1,6,0,0,4,528,17,549,1366
1,23,QUINTANA ROO,2,CANCÚN,1,BENITO JUÁREZ,823,1,43,35,18,33,13,9,10,63,18,5,0,4,0,0,0,251,12,263,599
1,23,QUINTANA ROO,2,CANCÚN,1,BENITO JUÁREZ,824,1,29,33,18,49,26,6,6,55,27,3,0,4,0,0,0,256,6,262,583
1,23,QUINTANA ROO,2,CANCÚN,1,BENITO JUÁREZ,825,1,39,67,18,51,11,16,6,55,44,7,1,4,0,0,0,319,6,325,728
1,23,QUINTANA ROO,2,CANCÚN,1,BENITO JUÁREZ,826,7,135,309,82,383,45,39,19,187,136,9,3,28,0,0,1,1375,39,1415,4630
1,23,QUINTANA ROO,2,CANCÚN,1,BENITO JUÁREZ,827,1,42,34,21,32,6,6,7,59,21,4,0,5,0,0,1,237,10,248,505
1,23,QUINTANA ROO,2,CANCÚN,1,BENITO JUÁREZ,828,2,106,81,19,51,15,12,10,110,41,12,0,7,0,0,1,464,16,481,1042
1,23,QUINTANA ROO,2,CANCÚN,1,BENITO JUÁREZ,829,1,29,31,15,72,22,8,6,44,23,9,0,2,0,1,0,262,6,268,526
1,23,QUINTANA ROO,2,CANCÚN,1,BENITO JUÁREZ,830,2,57,77,15,27,11,18,7,72,46,12,1,5,5,0,1,353,10,364,894
1,23,QUINTANA ROO,2,CANCÚN,1,BENITO JUÁREZ,831,1,26,26,14,74,25,4,1,38,18,4,0,1,0,0,0,231,12,243,459
1,23,QUINTANA ROO,2,CANCÚN,1,BENITO JUÁREZ,832,1,68,60,18,52,11,11,8,85,22,7,2,5,0,0,3,349,13,365,720
1,23,QUINTANA ROO,2,CANCÚN,1,BENITO JUÁREZ,833,1,40,48,22,56,11,10,3,45,20,4,0,6,1,0,0,266,27,293,645
1,23,QUINTANA ROO,2,CANCÚN,1,BENITO JUÁREZ,834,1,31,66,15,66,18,6,4,66,20,3,2,5,0,0,2,302,7,311,592
1,23,QUINTANA ROO,2,CANCÚN,1,BENITO JUÁREZ,835,1,30,45,13,59,12,4,5,46,22,6,1,4,0,0,1,247,8,256,480
1,23,QUINTANA ROO,2,CANCÚN,1,BENITO JUÁREZ,836,1,72,40,13,46,11,11,5,64,25,7,0,5,0,0,1,299,7,307,624
1,23,QUINTANA ROO,2,CANCÚN,1,BENITO JUÁREZ,837,2,51,114,23,93,30,8,9,77,33,3,1,10,0,0,3,452,17,472,812
1,23,QUINTANA ROO,2,CANCÚN,1,BENITO JUÁREZ,838,1,21,50,6,39,20,1,3,36,19,4,0,0,0,0,1,199,7,207,375
1,23,QUINTANA ROO,2,CANCÚN,1,BENITO JUÁREZ,839,2,44,75,29,91,20,13,8,54,20,6,4,7,0,0,0,371,12,383,974
1,23,QUINTANA ROO,2,CANCÚN,1,BENITO JUÁREZ,840,1,27,61,12,90,22,8,5,63,27,4,2,4,0,0,1,325,7,333,587
1,23,QUINTANA ROO,2,CANCÚN,1,BENITO JUÁREZ,841,1,62,70,28,38,12,12,7,68,20,10,0,1,0,0,1,328,13,342,727
1,23,QUINTANA ROO,2,CANCÚN,1,BENITO JUÁREZ,842,2,78,62,23,112,19,7,12,78,37,5,2,14,0,0,0,449,11,460,849
1,23,QUINTANA ROO,2,CANCÚN,1,BENITO JUÁREZ,843,1,25,54,12,77,5,1,6,62,13,8,0,3,0,0,0,266,2,268,513
1,23,QUINTANA ROO,2,CANCÚN,1,BENITO JUÁREZ,844,1,48,82,20,64,17,8,6,67,24,3,0,3,0,0,0,342,21,363,607
1,23,QUINTANA ROO,2,CANCÚN,1,BENITO JUÁREZ,845,1,47,50,22,88,11,6,5,64,29,6,2,8,0,0,0,338,12,350,650
1,23,QUINTANA ROO,2,CANCÚN,1,BENITO JUÁREZ,846,2,44,74,20,102,7,4,8,56,31,6,2,4,0,2,1,360,12,373,963
1,23,QUINTANA ROO,2,CANCÚN,1,BENITO JUÁREZ,847,2,29,75,16,109,16,5,1,41,38,1,13,0,0,0,0,344,12,356,869
1,23,QUINTANA ROO,2,CANCÚN,1,BENITO JUÁREZ,848,2,36,59,16,99,10,7,3,57,34,5,4,0,0,0,0,330,11,341,915
1,23,QUINTANA ROO,2,CANCÚN,1,BENITO JUÁREZ,849,1,38,44,19,100,3,3,4,39,32,1,0,8,0,0,1,291,4,296,640
1,23,QUINTANA ROO,2,CANCÚN,1,BENITO JUÁREZ,850,1,31,35,10,85,13,6,4,42,36,6,0,3,0,0,0,271,6,277,568
1,23,QUINTANA ROO,2,CANCÚN,1,BENITO JUÁREZ,851,2,30,54,20,75,5,4,6,47,46,3,1,7,0,0,0,298,12,310,845
1,23,QUINTANA ROO,2,CANCÚN,1,BENITO JUÁREZ,852,1,33,32,11,56,3,3,3,58,17,2,0,6,0,0,0,224,6,230,629
1,23,QUINTANA ROO,2,CANCÚN,1,BENITO JUÁREZ,853,1,21,43,23,66,11,5,4,47,50,0,0,0,0,0,0,270,7,277,643
1,23,QUINTANA ROO,2,CANCÚN,1,BENITO JUÁREZ,854,2,95,64,29,53,17,23,6,83,35,14,0,4,0,0,1,423,11,435,1101
1,23,QUINTANA ROO,2,CANCÚN,1,BENITO JUÁREZ,855,2,68,42,24,78,5,20,7,66,37,5,3,2,0,0,0,357,11,368,873
1,23,QUINTANA ROO,2,CANCÚN,1,BENITO JUÁREZ,856,1,18,23,18,57,7,4,2,41,30,1,1,3,0,0,1,205,10,216,596
1,23,QUINTANA ROO,6,CANCÚN,1,BENITO JUÁREZ,857,2,105,78,33,65,11,22,18,112,32,12,0,1,0,0,0,489,13,502,1098
1,23,QUINTANA ROO,2,CANCÚN,1,BENITO JUÁREZ,858,1,25,22,11,69,3,7,7,38,24,1,1,3,0,0,0,211,5,216,544
1,23,QUINTANA ROO,6,CANCÚN,1,BENITO JUÁREZ,859,1,36,24,9,38,2,7,6,50,23,2,2,1,0,0,1,200,9,210,555
1,23,QUINTANA ROO,6,CANCÚN,1,BENITO JUÁREZ,860,2,42,50,17,47,13,7,4,78,29,7,1,4,0,0,1,299,15,315,792
1,23,QUINTANA ROO,6,CANCÚN,1,BENITO JUÁREZ,861,1,50,63,18,52,9,9,13,58,24,7,0,3,0,0,0,306,13,319,658
1,23,QUINTANA ROO,6,CANCÚN,1,BENITO JUÁREZ,862,2,81,75,22,57,16,18,13,107,34,9,1,3,0,0,2,436,19,457,1061
