id_entidad_electoral,fecha_jornada,id_cargo,nombre_cargo,id_estado,id_distrito,id_casilla,tipo_casilla,descripcion,ext_contigua,id_municipio,nombre_municipio,lista_nominal,estatus_casilla,descripcion,resultados_obtenidos,tipo_urna,descripcion,seccion,PAN,PRI,PRD,PT,PVEM,PC,PSD,PRI-PANAL-PVEM,Nulos,Total
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,65,NAVOJOA,1099,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1262,300,0,78,3,0,13,1,244,9,648
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,65,NAVOJOA,739,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1267,153,0,47,0,0,3,2,123,7,335
26,5/7/2009,12,Ayuntamientos,26,0,1,E,Extraordinaria,0,64,HUATABAMPO,216,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1228,69,0,7,1,0,1,0,22,3,103
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,65,NAVOJOA,921,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1231,110,0,109,3,0,26,7,245,54,554
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,65,NAVOJOA,1032,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1283,256,0,98,0,0,2,19,171,24,570
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,65,NAVOJOA,1121,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1287,352,0,132,3,0,14,4,128,19,652
26,5/7/2009,12,Ayuntamientos,26,0,1,C,Contigua,0,65,NAVOJOA,1124,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1300,457,0,76,7,0,6,13,158,24,741
26,5/7/2009,12,Ayuntamientos,26,0,3,C,Contigua,0,65,NAVOJOA,1396,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1303,327,0,95,4,0,11,2,197,19,655
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,68,ROSARIO,84,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1312,19,0,0,0,0,0,0,33,2,54
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,69,YECORA,712,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1319,308,0,12,0,0,0,0,190,83,593
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,69,YECORA,190,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1321,67,0,0,0,0,0,0,75,5,147
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,70,GRAL. PLUTARCO ELIAS CALLES,557,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1330,203,0,2,14,0,10,0,125,7,361
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,49,HERMOSILLO,879,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1339,214,0,0,1,0,1,0,210,3,429
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,49,HERMOSILLO,821,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1341,226,0,4,7,0,2,0,179,6,424
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,49,HERMOSILLO,670,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1347,175,0,5,0,0,0,1,177,6,364
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,49,HERMOSILLO,679,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1357,165,0,8,4,0,0,2,145,22,346
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,49,HERMOSILLO,794,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1335,227,0,4,0,0,4,0,198,8,441
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,49,HERMOSILLO,784,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1336,195,0,2,5,0,1,0,229,8,440
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,55,SAN LUIS RIO COLORADO,949,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,717,216,0,10,0,0,5,0,185,10,426
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,55,SAN LUIS RIO COLORADO,1353,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,718,266,0,41,0,0,9,0,255,22,593
26,5/7/2009,12,Ayuntamientos,26,0,2,C,Contigua,0,55,SAN LUIS RIO COLORADO,1138,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,721,224,0,34,0,0,11,0,232,11,512
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,55,SAN LUIS RIO COLORADO,580,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,722,110,0,13,0,0,0,0,119,11,253
26,5/7/2009,12,Ayuntamientos,26,0,2,C,Contigua,0,55,SAN LUIS RIO COLORADO,629,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,723,109,0,32,0,0,6,0,154,7,308
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,55,SAN LUIS RIO COLORADO,742,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,724,128,0,34,0,0,6,0,141,6,315
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,59,CAJEME,1472,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,814,300,0,41,18,0,3,3,329,19,713
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,59,CAJEME,852,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,815,236,0,10,13,0,6,1,178,13,457
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,59,CAJEME,841,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,816,201,0,5,7,0,4,0,200,11,428
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,59,CAJEME,579,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,822,149,0,4,4,0,3,6,127,9,302
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,59,CAJEME,441,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,825,111,0,6,4,0,3,2,106,4,236
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,59,CAJEME,1092,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,833,252,0,10,5,0,6,4,230,19,526
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,59,CAJEME,1185,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,936,439,0,7,6,0,3,0,203,23,681
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,61,GUAYMAS,1044,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1027,237,0,64,32,0,5,0,182,22,542
26,5/7/2009,12,Ayuntamientos,26,0,7,C,Contigua,0,55,SAN LUIS RIO COLORADO,682,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,730,102,0,34,0,0,1,0,138,6,281
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,59,CAJEME,784,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,851,225,0,8,8,0,2,4,159,16,422
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,59,CAJEME,766,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,854,174,0,16,12,0,4,3,193,7,409
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,59,CAJEME,1078,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,855,244,0,11,17,0,1,5,211,15,504
26,5/7/2009,12,Ayuntamientos,26,0,1,C,Contigua,0,59,CAJEME,703,AF,Anulada por el Tribunal Federal,P,T,Urna tradicional,857,0,0,0,0,0,0,0,0,0,0
26,5/7/2009,12,Ayuntamientos,26,0,4,C,Contigua,0,59,CAJEME,1461,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,949,321,0,17,7,0,1,4,302,9,661
26,5/7/2009,12,Ayuntamientos,26,0,3,C,Contigua,0,59,CAJEME,746,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,951,134,0,8,8,0,2,3,157,8,320
26,5/7/2009,12,Ayuntamientos,26,0,1,C,Contigua,0,61,GUAYMAS,1021,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1048,207,0,38,9,0,0,4,184,11,453
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,61,GUAYMAS,823,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1055,169,0,36,3,0,2,1,160,10,381
26,5/7/2009,12,Ayuntamientos,26,0,1,C,Contigua,0,61,GUAYMAS,1281,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1059,309,0,54,22,0,7,5,205,17,619
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,61,GUAYMAS,847,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1061,197,0,33,9,0,15,0,156,11,421
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,61,GUAYMAS,1014,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1062,294,0,56,12,0,9,2,169,4,546
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,55,SAN LUIS RIO COLORADO,314,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,735,65,0,25,0,0,1,0,63,7,161
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,56,SAN MIGUEL DE HORCASITAS,455,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,743,148,0,134,0,0,0,0,19,10,311
26,5/7/2009,12,Ayuntamientos,26,0,3,C,Contigua,0,59,CAJEME,703,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,857,165,0,6,6,0,3,0,171,10,361
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,59,CAJEME,1248,AF,Anulada por el Tribunal Federal,P,T,Urna tradicional,867,0,0,0,0,0,0,0,0,0,0
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,59,CAJEME,989,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,872,245,0,11,14,0,3,4,229,16,522
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,59,CAJEME,693,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,876,207,0,10,1,0,6,1,142,3,370
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,59,CAJEME,707,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,955,178,0,7,2,0,0,0,121,14,322
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,59,CAJEME,528,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,956,93,0,3,4,0,2,1,103,1,207
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,59,CAJEME,401,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,963,103,0,12,12,0,0,0,87,3,217
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,59,CAJEME,502,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,964,107,0,9,4,0,0,1,105,4,230
26,5/7/2009,12,Ayuntamientos,26,0,2,C,Contigua,0,61,GUAYMAS,1353,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1069,363,0,40,23,0,4,4,217,11,662
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,61,GUAYMAS,612,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1076,155,0,13,6,0,7,2,101,6,290
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,57,URES,1365,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,747,455,0,0,6,0,0,0,423,18,902
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,57,URES,1047,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,750,402,0,2,17,0,0,0,245,23,689
26,5/7/2009,12,Ayuntamientos,26,0,1,C,Contigua,0,58,BACUM,1079,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,760,455,0,45,55,0,0,0,161,5,721
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,58,BACUM,533,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,761,232,0,37,20,0,0,0,72,2,363
26,5/7/2009,12,Ayuntamientos,26,0,1,C,Contigua,0,58,BACUM,1034,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,762,379,0,23,32,0,0,0,199,22,655
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,58,BACUM,598,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,765,133,0,53,74,0,0,0,122,7,389
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,59,CAJEME,1038,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,880,222,0,6,10,0,8,3,194,16,459
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,59,CAJEME,516,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,883,143,0,1,3,0,1,0,123,10,281
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,59,CAJEME,1259,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,885,287,0,28,9,0,1,1,250,22,598
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,59,CAJEME,736,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,887,178,0,7,6,0,3,3,141,8,346
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,59,CAJEME,1312,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,890,302,0,25,6,0,2,1,236,25,597
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,59,CAJEME,704,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,982,136,0,44,3,0,2,1,165,14,365
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,59,CAJEME,368,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,989,106,0,5,4,0,2,2,51,8,178
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,61,GUAYMAS,1493,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1090,269,0,40,54,0,5,0,346,20,734
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,61,GUAYMAS,1416,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1095,300,0,49,13,0,3,0,400,15,780
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,72,SAN IGNACIO RIO MUERTO,444,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1101,54,0,91,8,0,15,0,96,14,278
26,5/7/2009,12,Ayuntamientos,26,0,1,E,Extraordinaria,0,58,BACUM,293,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,772,72,0,7,13,0,0,0,99,13,204
26,5/7/2009,12,Ayuntamientos,26,0,1,C,Contigua,0,59,CAJEME,1105,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,777,392,0,10,9,0,1,0,252,17,681
26,5/7/2009,12,Ayuntamientos,26,0,1,C,Contigua,0,59,CAJEME,709,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,780,171,0,4,5,0,2,1,90,0,273
26,5/7/2009,12,Ayuntamientos,26,0,2,C,Contigua,0,59,CAJEME,710,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,780,175,0,2,7,0,1,2,93,8,288
26,5/7/2009,12,Ayuntamientos,26,0,3,C,Contigua,0,59,CAJEME,710,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,780,188,0,5,2,0,1,0,87,8,291
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,59,CAJEME,1127,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,782,271,0,18,12,0,2,5,149,16,473
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,59,CAJEME,1149,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,899,263,0,16,14,0,7,3,291,7,601
26,5/7/2009,12,Ayuntamientos,26,0,2,C,Contigua,0,59,CAJEME,645,AL,Anulada por el Tribunal Local,P,T,Urna tradicional,901,0,0,0,0,0,0,0,0,0,0
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,59,CAJEME,574,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,907,159,0,5,2,0,3,3,80,4,256
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,60,EMPALME,862,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,997,283,0,126,14,0,8,0,53,14,498
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,60,EMPALME,681,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,999,218,0,88,3,0,4,0,72,5,390
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,60,EMPALME,1117,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1010,306,0,201,15,0,9,0,139,8,678
26,5/7/2009,12,Ayuntamientos,26,0,1,E,Extraordinaria,0,72,SAN IGNACIO RIO MUERTO,335,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1106,111,0,63,3,0,8,0,62,13,260
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,72,SAN IGNACIO RIO MUERTO,317,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1108,7,0,103,3,0,11,0,56,11,191
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,62,ALAMOS,1164,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1111,296,0,8,39,0,14,0,382,9,748
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,62,ALAMOS,647,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1113,204,0,2,8,0,2,0,64,29,309
26,5/7/2009,12,Ayuntamientos,26,0,3,C,Contigua,0,59,CAJEME,1296,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,786,277,0,15,6,0,1,8,252,9,568
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,59,CAJEME,1400,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,789,358,0,15,6,0,13,3,285,23,703
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,59,CAJEME,1194,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,792,368,0,11,13,0,2,7,292,11,704
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,59,CAJEME,983,AF,Anulada por el Tribunal Federal,P,T,Urna tradicional,798,0,0,0,0,0,0,0,0,0,0
26,5/7/2009,12,Ayuntamientos,26,0,1,C,Contigua,0,2,AGUA PRIETA,653,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,25,74,0,4,2,0,14,121,58,8,281
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,2,AGUA PRIETA,340,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,32,33,0,3,2,0,12,55,75,6,186
26,5/7/2009,12,Ayuntamientos,26,0,2,C,Contigua,0,15,CANANEA,712,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,75,141,0,30,0,0,11,0,205,7,394
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,15,CANANEA,1095,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,76,252,0,23,0,0,43,0,251,10,579
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,15,CANANEA,881,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,77,166,0,30,0,0,15,0,220,18,449
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,9,BACERAC,124,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,53,71,0,1,0,0,0,0,28,1,101
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,13,BAVISPE,677,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,64,279,0,0,0,0,0,0,258,2,539
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,2,AGUA PRIETA,537,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,6,79,0,13,8,0,21,101,70,3,295
26,5/7/2009,12,Ayuntamientos,26,0,1,C,Contigua,0,2,AGUA PRIETA,1075,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,6,156,0,5,3,0,32,167,95,5,463
26,5/7/2009,12,Ayuntamientos,26,0,1,C,Contigua,0,2,AGUA PRIETA,1074,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,7,146,0,8,8,0,37,160,118,13,490
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,2,AGUA PRIETA,638,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,8,90,0,8,7,0,18,119,73,1,316
26,5/7/2009,12,Ayuntamientos,26,0,1,C,Contigua,0,2,AGUA PRIETA,1295,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,14,159,0,12,9,0,47,249,100,2,578
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,2,AGUA PRIETA,780,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,17,115,0,4,6,0,31,150,62,7,375
26,5/7/2009,12,Ayuntamientos,26,0,5,C,Contigua,0,2,AGUA PRIETA,662,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,22,74,0,5,7,0,16,134,74,9,319
26,5/7/2009,12,Ayuntamientos,26,0,1,C,Contigua,0,30,NOGALES,736,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,192,239,159,9,3,14,6,0,0,9,439
26,5/7/2009,12,Ayuntamientos,26,0,2,C,Contigua,0,30,NOGALES,1466,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,199,250,198,11,1,27,10,0,0,12,509
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,15,CANANEA,1001,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,78,229,0,23,0,0,21,0,258,17,548
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,15,CANANEA,437,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,88,90,0,10,0,0,9,0,94,15,218
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,16,CUCURPE,751,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,89,223,0,216,0,0,0,0,134,15,588
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,19,FRONTERAS,238,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,102,18,68,3,15,1,53,0,0,6,164
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,19,FRONTERAS,581,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,105,112,115,10,4,3,98,0,0,5,347
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,24,IMURIS,820,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,114,186,0,100,3,0,0,0,180,9,478
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,24,IMURIS,848,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,115,172,0,99,6,0,0,0,234,15,526
26,5/7/2009,12,Ayuntamientos,26,0,1,C,Contigua,0,25,MAGDALENA,684,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,126,156,0,25,0,0,8,0,163,13,365
26,5/7/2009,12,Ayuntamientos,26,0,2,C,Contigua,0,25,MAGDALENA,1368,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,126,330,0,50,0,0,7,0,296,12,695
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,25,MAGDALENA,625,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,130,108,0,34,0,0,7,0,154,12,315
26,5/7/2009,12,Ayuntamientos,26,0,1,C,Contigua,0,25,MAGDALENA,1159,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,133,286,0,34,0,0,18,0,260,20,618
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,26,MOCTEZUMA,580,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,138,252,0,2,0,0,0,0,162,2,418
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,26,MOCTEZUMA,805,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,139,231,0,8,0,0,0,0,314,10,563
26,5/7/2009,12,Ayuntamientos,26,0,1,E,Extraordinaria,0,26,MOCTEZUMA,163,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,140,49,0,1,0,0,0,0,70,3,123
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,27,NACO,1300,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,144,386,0,6,18,0,29,0,342,7,788
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,29,NACOZARI DE GARCIA,863,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,154,71,0,156,9,0,39,0,172,12,459
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,30,NOGALES,583,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,160,158,127,8,0,10,5,0,0,6,314
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,30,NOGALES,670,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,162,145,84,6,0,6,4,0,0,1,246
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,30,NOGALES,1361,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,170,265,189,9,2,29,11,0,0,13,518
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,30,NOGALES,1350,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,189,205,188,3,2,35,4,0,0,5,442
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,32,SAHUARIPA,92,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,241,20,0,1,0,0,0,0,19,3,43
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,32,SAHUARIPA,174,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,246,53,0,1,0,0,0,0,31,4,89
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,35,SAN PEDRO DE LA CUEVA,339,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,251,133,0,1,0,0,0,0,135,6,275
