CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,CASILLA,C_COMUN_PAN_PRD_PRS_PHBCS,PRI,PT,PVEM,MC,NA,MORENA,ES,BCSC,MORENA_ES,CAND_IND5,CAND_IND6,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
,3,BAJA CALIFORNIA SUR,13,LORETO,2,MULEGE,87,B,1,0,B,59,1,0,0,0,62,16,3,0,1,,,142,0,12,154,251,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,13,LORETO,2,MULEGE,88,B,1,0,B,72,5,0,0,1,90,35,2,8,3,,,216,0,22,238,464,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,13,LORETO,2,MULEGE,88,C,1,0,C01,84,4,0,0,1,93,40,2,14,3,,,241,0,18,259,464,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,13,LORETO,2,MULEGE,89,B,1,0,B,71,7,0,0,5,113,41,5,10,5,,,257,0,20,277,455,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,13,LORETO,2,MULEGE,89,C,1,0,C01,100,3,0,0,0,93,55,4,4,6,,,265,0,21,286,455,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,13,LORETO,2,MULEGE,90,B,1,0,B,118,12,0,0,1,183,67,2,6,6,,,395,0,15,410,608,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,13,LORETO,2,MULEGE,91,B,1,0,B,69,18,0,0,0,128,62,1,5,0,,,283,0,31,314,511,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,14,GUERRERO NEGRO,2,MULEGE,92,B,1,0,B,33,7,0,0,1,32,165,5,1,3,,,247,0,1,248,346,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,14,GUERRERO NEGRO,2,MULEGE,93,B,1,0,B,50,13,0,0,0,47,180,10,2,6,,,308,0,7,315,453,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,14,GUERRERO NEGRO,2,MULEGE,94,B,1,0,B,95,11,0,0,2,50,174,3,2,3,,,340,0,11,351,659,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,14,GUERRERO NEGRO,2,MULEGE,94,C,1,0,C01,93,8,0,0,0,51,187,7,0,6,,,352,0,19,371,659,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,14,GUERRERO NEGRO,2,MULEGE,94,C,2,0,C02,80,10,0,0,1,63,165,6,3,8,,,336,0,6,342,659,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,14,GUERRERO NEGRO,2,MULEGE,94,C,3,0,C03,83,8,0,0,2,54,170,7,1,5,,,330,0,18,348,658,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,14,GUERRERO NEGRO,2,MULEGE,94,C,4,0,C04,94,15,0,0,5,55,208,4,2,3,,,386,0,10,396,658,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,14,GUERRERO NEGRO,2,MULEGE,95,B,1,0,B,55,3,0,0,1,37,110,4,0,8,,,218,0,6,224,429,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,14,GUERRERO NEGRO,2,MULEGE,95,C,1,0,C01,57,12,0,0,1,31,128,9,0,4,,,242,0,2,244,429,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,14,GUERRERO NEGRO,2,MULEGE,96,B,1,0,B,65,8,0,0,0,52,164,15,0,5,,,309,0,4,313,567,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,14,GUERRERO NEGRO,2,MULEGE,96,C,1,0,C01,65,10,0,0,1,50,161,9,2,6,,,304,0,10,314,566,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,14,GUERRERO NEGRO,2,MULEGE,97,B,1,0,B,76,9,0,0,2,42,192,6,0,5,,,332,0,7,339,551,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,14,GUERRERO NEGRO,2,MULEGE,97,C,1,0,C01,85,3,0,0,1,52,176,8,0,5,,,330,0,13,343,550,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,14,GUERRERO NEGRO,2,MULEGE,97,S,1,0,S01,18,1,0,0,0,23,33,1,1,2,,,79,0,2,81,0,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,14,GUERRERO NEGRO,2,MULEGE,98,B,1,0,B,72,7,0,0,2,76,200,8,1,8,,,374,1,8,383,630,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,14,GUERRERO NEGRO,2,MULEGE,98,C,1,0,C01,79,8,0,0,0,63,212,7,3,8,,,380,0,3,383,629,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,14,GUERRERO NEGRO,2,MULEGE,98,C,2,0,C02,79,2,0,0,0,54,229,10,0,3,,,377,0,4,381,629,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,14,GUERRERO NEGRO,2,MULEGE,99,B,1,0,B,88,9,0,0,1,106,45,6,0,1,,,256,0,14,270,372,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,14,GUERRERO NEGRO,2,MULEGE,101,B,1,0,B,42,3,0,0,3,36,14,4,0,3,,,105,0,1,106,155,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,14,GUERRERO NEGRO,2,MULEGE,102,B,1,0,B,69,16,0,0,2,159,56,2,0,1,,,305,0,14,319,723,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,14,GUERRERO NEGRO,2,MULEGE,103,B,1,0,B,143,18,0,0,0,238,62,4,1,0,,,466,0,18,484,747,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,14,GUERRERO NEGRO,2,MULEGE,104,B,1,0,B,56,13,0,0,5,168,87,2,0,2,,,333,0,26,359,725,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,14,GUERRERO NEGRO,2,MULEGE,104,C,1,0,C01,66,6,0,0,5,154,99,3,3,4,,,340,0,29,369,725,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,14,GUERRERO NEGRO,2,MULEGE,104,C,2,0,C02,94,12,0,0,8,137,93,9,0,8,,,361,0,18,379,725,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,14,GUERRERO NEGRO,2,MULEGE,104,C,3,0,C03,90,8,0,0,2,148,92,2,1,0,,,343,0,21,364,725,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,14,GUERRERO NEGRO,2,MULEGE,104,C,4,0,C04,95,11,0,0,4,137,103,4,1,0,,,355,0,22,377,724,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,14,GUERRERO NEGRO,2,MULEGE,104,E,1,0,E01,40,10,0,0,4,70,54,6,0,3,,,187,0,14,201,630,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,14,GUERRERO NEGRO,2,MULEGE,104,E,2,0,E02,89,9,0,0,3,149,83,1,0,3,,,337,0,32,369,693,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,14,GUERRERO NEGRO,2,MULEGE,104,E,2,1,E02C01,97,5,0,0,4,127,106,4,1,1,,,345,0,16,361,692,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,14,GUERRERO NEGRO,2,MULEGE,104,E,2,2,E02C02,75,11,0,0,2,157,91,3,1,3,,,343,0,20,363,692,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,14,GUERRERO NEGRO,2,MULEGE,104,E,2,3,E02C03,89,13,0,0,2,156,93,3,2,2,,,360,0,18,378,692,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,14,GUERRERO NEGRO,2,MULEGE,105,B,1,0,B,59,2,0,0,1,38,10,3,0,1,,,114,0,4,118,170,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,14,GUERRERO NEGRO,2,MULEGE,107,B,1,0,B,47,6,0,0,6,118,54,3,1,2,,,237,0,14,251,429,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,14,GUERRERO NEGRO,2,MULEGE,108,B,1,0,B,62,0,0,0,2,131,79,3,2,2,,,281,0,12,293,488,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,14,GUERRERO NEGRO,2,MULEGE,108,C,1,0,C01,59,4,0,0,1,121,86,1,1,0,,,273,0,9,282,487,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,14,GUERRERO NEGRO,2,MULEGE,109,B,1,0,B,73,9,0,0,5,153,92,5,0,5,,,342,0,15,357,562,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,14,GUERRERO NEGRO,2,MULEGE,110,B,1,0,B,27,0,0,0,0,62,11,1,0,1,,,102,0,4,106,181,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,14,GUERRERO NEGRO,2,MULEGE,110,E,1,0,E01,33,2,0,0,0,4,4,1,0,0,,,44,0,0,44,59,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,13,LORETO,2,MULEGE,111,B,1,0,B,103,10,0,0,0,35,32,5,0,0,,,185,0,11,196,305,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,14,GUERRERO NEGRO,2,MULEGE,112,B,1,0,B,154,4,0,0,2,121,48,0,1,0,,,330,0,16,346,514,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,14,GUERRERO NEGRO,2,MULEGE,113,B,1,0,B,96,2,0,0,1,67,41,3,1,1,,,212,0,13,225,392,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,14,GUERRERO NEGRO,2,MULEGE,114,B,1,0,B,96,15,0,0,3,54,65,38,1,2,,,274,0,7,281,396,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,14,GUERRERO NEGRO,2,MULEGE,114,C,1,0,C01,92,14,0,0,2,62,66,18,2,5,,,261,0,3,264,396,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,14,GUERRERO NEGRO,2,MULEGE,115,B,1,0,B,43,0,0,0,0,61,30,0,0,0,,,134,0,6,140,164,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,14,GUERRERO NEGRO,2,MULEGE,116,B,1,0,B,142,19,0,0,0,160,60,2,0,3,,,386,0,10,396,587,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,14,GUERRERO NEGRO,2,MULEGE,116,C,1,0,C01,136,23,0,0,1,159,63,5,3,3,,,393,0,10,403,587,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,13,LORETO,2,MULEGE,117,B,1,0,B,93,5,0,0,1,56,44,1,2,3,,,205,0,17,222,355,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,13,LORETO,2,MULEGE,117,E,1,0,E01,36,1,0,0,0,14,12,7,0,2,,,72,0,8,80,106,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,13,LORETO,2,MULEGE,118,B,1,0,B,78,5,0,0,2,43,45,3,0,5,,,181,0,4,185,262,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,13,LORETO,2,MULEGE,118,E,1,0,E01,61,2,0,0,1,4,13,0,0,0,,,81,0,1,82,157,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,13,LORETO,2,MULEGE,119,B,1,0,B,89,2,0,0,0,34,68,5,2,4,,,204,1,10,215,316,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,14,GUERRERO NEGRO,2,MULEGE,120,B,1,0,B,230,11,0,0,5,59,93,11,1,8,,,418,0,14,432,675,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,2,LA PAZ,3,LA PAZ,122,B,1,0,B,107,76,8,59,21,4,103,17,21,3,,,419,1,29,449,729,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,2,LA PAZ,3,LA PAZ,123,B,1,0,B,80,46,9,11,16,2,69,8,25,3,,,269,0,15,284,420,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,2,LA PAZ,3,LA PAZ,123,C,1,0,C01,81,37,2,19,13,3,89,5,22,6,,,277,0,7,284,419,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,2,LA PAZ,3,LA PAZ,124,B,1,0,B,103,61,2,10,17,2,94,3,10,0,,,302,0,11,313,493,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,2,LA PAZ,3,LA PAZ,124,C,1,0,C01,101,49,2,5,12,1,115,4,27,2,,,318,0,7,325,493,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,2,LA PAZ,3,LA PAZ,125,B,1,0,B,105,103,8,15,16,3,89,5,30,1,,,375,0,14,389,557,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,2,LA PAZ,3,LA PAZ,126,B,1,0,B,121,60,6,28,22,1,171,7,13,5,,,434,1,28,463,738,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,2,LA PAZ,3,LA PAZ,127,B,1,0,B,121,26,7,35,19,3,164,4,17,2,,,398,0,14,412,715,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,2,LA PAZ,3,LA PAZ,128,B,1,0,B,111,31,5,25,12,4,128,7,14,4,,,341,0,17,358,625,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,2,LA PAZ,3,LA PAZ,129,B,1,0,B,85,19,11,26,20,2,98,2,10,3,,,276,1,17,294,481,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,2,LA PAZ,3,LA PAZ,129,C,1,0,C01,87,17,1,25,18,5,91,7,6,4,,,261,0,14,275,481,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,2,LA PAZ,3,LA PAZ,135,B,1,0,B,73,21,8,22,14,4,103,6,10,3,,,264,0,15,279,510,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,2,LA PAZ,3,LA PAZ,135,C,1,0,C01,94,24,3,18,8,4,108,7,15,4,,,285,1,25,311,509,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,2,LA PAZ,3,LA PAZ,136,B,1,0,B,77,33,4,10,12,2,78,3,6,4,,,229,0,12,241,402,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,2,LA PAZ,3,LA PAZ,136,C,1,0,C01,85,24,4,16,5,1,93,2,6,0,,,236,0,13,249,401,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,2,LA PAZ,3,LA PAZ,137,B,1,0,B,63,38,5,6,12,10,82,1,7,1,,,225,24,0,249,409,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,2,LA PAZ,3,LA PAZ,137,C,1,0,C01,68,50,0,7,17,3,103,4,14,0,,,266,0,9,275,408,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,2,LA PAZ,3,LA PAZ,138,B,1,0,B,118,57,9,19,13,7,122,5,15,2,,,367,1,23,391,628,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,2,LA PAZ,3,LA PAZ,139,B,1,0,B,83,34,6,19,15,1,138,2,11,4,,,313,0,12,325,550,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,2,LA PAZ,3,LA PAZ,140,B,1,0,B,67,25,6,28,10,5,95,7,18,1,,,262,0,12,274,496,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,2,LA PAZ,3,LA PAZ,141,B,1,0,B,68,11,4,24,7,2,93,2,10,4,,,225,0,10,235,395,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,2,LA PAZ,3,LA PAZ,141,C,1,0,C01,52,12,8,19,9,1,87,1,14,2,,,205,0,13,218,394,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,2,LA PAZ,3,LA PAZ,142,B,1,0,B,68,29,6,16,19,1,107,10,13,4,,,273,0,18,291,517,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,2,LA PAZ,3,LA PAZ,142,C,1,0,C01,69,31,5,25,15,9,103,4,16,1,,,278,0,17,295,516,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,2,LA PAZ,3,LA PAZ,143,B,1,0,B,68,32,7,18,26,3,102,10,14,5,,,285,0,28,313,618,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,2,LA PAZ,3,LA PAZ,143,C,1,0,C01,79,24,5,32,14,2,89,9,15,2,,,271,2,15,288,618,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,2,LA PAZ,3,LA PAZ,143,C,2,0,C02,66,25,6,33,22,3,105,5,13,3,,,281,0,22,303,617,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,2,LA PAZ,3,LA PAZ,144,B,1,0,B,106,36,8,45,29,3,115,10,23,2,,,377,0,26,403,744,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,2,LA PAZ,3,LA PAZ,144,C,1,0,C01,105,51,10,40,20,2,141,5,12,1,,,387,1,19,407,744,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,2,LA PAZ,3,LA PAZ,145,B,1,0,B,71,11,3,11,4,2,68,7,14,9,,,200,0,10,210,377,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,2,LA PAZ,3,LA PAZ,145,C,1,0,C01,63,14,2,13,2,0,70,5,10,4,,,183,0,15,198,376,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,2,LA PAZ,3,LA PAZ,146,B,1,0,B,115,15,5,19,13,4,121,13,22,3,,,330,0,16,346,609,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,2,LA PAZ,3,LA PAZ,147,B,1,0,B,85,55,3,22,17,3,152,15,32,2,,,386,0,20,406,689,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,2,LA PAZ,3,LA PAZ,148,B,1,0,B,109,24,9,15,8,3,132,4,14,4,,,322,0,17,339,539,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,2,LA PAZ,3,LA PAZ,149,B,1,0,B,75,35,8,16,8,1,168,7,20,2,,,340,0,17,357,603,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,2,LA PAZ,3,LA PAZ,150,B,1,0,B,75,28,9,24,11,2,127,6,12,4,,,298,0,12,310,484,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,2,LA PAZ,3,LA PAZ,151,B,1,0,B,96,35,7,29,9,5,118,6,11,1,,,317,0,16,333,649,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,2,LA PAZ,3,LA PAZ,159,B,1,0,B,84,54,3,12,13,1,114,7,31,2,,,321,0,10,331,536,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,2,LA PAZ,3,LA PAZ,160,B,1,0,B,97,43,11,2,16,7,103,6,27,6,,,318,2,17,337,497,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,2,LA PAZ,3,LA PAZ,161,B,1,0,B,155,66,9,10,19,2,123,10,33,3,,,430,0,15,445,690,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,2,LA PAZ,3,LA PAZ,162,B,1,0,B,66,60,3,5,13,8,93,5,18,2,,,273,2,14,289,433,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,2,LA PAZ,3,LA PAZ,162,C,1,0,C01,95,49,2,7,10,0,91,1,12,1,,,268,1,15,284,433,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,2,LA PAZ,3,LA PAZ,163,B,1,0,B,147,89,3,9,21,4,152,12,19,1,,,457,0,11,468,676,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,2,LA PAZ,3,LA PAZ,164,B,1,0,B,77,50,5,11,15,10,60,3,20,1,,,252,0,10,262,420,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,2,LA PAZ,3,LA PAZ,164,C,1,0,C01,73,47,0,12,12,5,92,9,27,0,,,277,0,6,283,419,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,2,LA PAZ,3,LA PAZ,165,B,1,0,B,80,57,9,9,11,5,84,2,24,1,,,282,0,10,292,438,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,2,LA PAZ,3,LA PAZ,165,C,1,0,C01,96,51,7,5,6,3,105,3,11,2,,,289,0,8,297,437,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,2,LA PAZ,3,LA PAZ,166,B,1,0,B,153,116,7,12,17,3,117,6,39,1,,,471,0,18,489,667,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,2,LA PAZ,3,LA PAZ,167,B,1,0,B,97,52,4,7,13,4,126,3,26,3,,,335,1,15,351,530,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,2,LA PAZ,3,LA PAZ,167,C,1,0,C01,108,51,6,10,28,6,123,6,21,2,,,361,0,17,378,529,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,2,LA PAZ,3,LA PAZ,168,B,1,0,B,89,34,4,10,10,3,131,4,5,0,,,290,4,14,308,506,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,2,LA PAZ,3,LA PAZ,168,C,1,0,C01,110,39,3,19,8,1,145,6,10,0,,,341,2,11,354,505,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,2,LA PAZ,3,LA PAZ,169,B,1,0,B,128,37,8,17,12,3,106,10,15,3,,,339,0,17,356,713,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,2,LA PAZ,3,LA PAZ,170,B,1,0,B,131,37,3,8,10,4,113,7,18,3,,,334,0,12,346,508,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,2,LA PAZ,3,LA PAZ,171,B,1,0,B,121,40,3,9,12,12,140,6,30,3,,,376,0,9,385,609,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,2,LA PAZ,3,LA PAZ,172,B,1,0,B,120,54,8,17,14,11,140,4,26,0,,,394,0,14,408,645,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,2,LA PAZ,3,LA PAZ,173,B,1,0,B,109,36,7,11,7,6,103,3,14,6,,,302,1,11,314,505,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,2,LA PAZ,3,LA PAZ,173,C,1,0,C01,105,39,11,9,5,3,98,5,14,7,,,296,0,16,312,504,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,2,LA PAZ,3,LA PAZ,174,B,1,0,B,110,26,6,16,12,5,106,3,14,1,,,299,0,10,309,486,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,2,LA PAZ,3,LA PAZ,174,C,1,0,C01,114,26,5,12,4,5,97,11,23,3,,,300,2,14,316,486,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,175,B,1,0,B,132,21,6,18,12,2,143,11,14,2,,,361,0,17,378,651,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,175,C,1,0,C01,111,38,8,17,12,5,144,15,17,4,,,371,0,16,387,650,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,2,LA PAZ,3,LA PAZ,176,B,1,0,B,137,35,7,12,10,9,110,12,26,1,,,359,0,16,375,566,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,2,LA PAZ,3,LA PAZ,177,B,1,0,B,131,27,3,22,15,4,129,4,13,1,,,349,0,9,358,559,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,2,LA PAZ,3,LA PAZ,178,B,1,0,B,87,25,7,29,16,2,111,4,16,1,,,298,2,17,317,495,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,179,B,1,0,B,76,18,15,11,5,6,113,9,13,4,,,270,0,15,285,448,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,179,C,1,0,C01,88,22,4,18,6,3,90,6,10,4,,,251,0,16,267,447,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,180,B,1,0,B,99,21,3,12,7,6,96,11,5,1,,,261,0,6,267,452,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,180,C,1,0,C01,84,15,3,13,5,1,112,3,12,7,,,255,0,13,268,451,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,181,B,1,0,B,128,35,6,15,5,4,141,4,2,1,,,341,0,8,349,614,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,181,C,1,0,C01,105,24,9,9,3,3,90,5,9,1,,,258,0,12,270,613,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,182,B,1,0,B,94,19,3,19,10,2,93,2,12,1,,,255,0,10,265,436,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,182,C,1,0,C01,94,19,3,19,10,2,93,2,12,1,,,255,0,10,265,435,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,183,B,1,0,B,161,29,7,12,13,3,156,8,22,4,,,415,0,18,433,686,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,184,B,1,0,B,91,23,2,8,2,1,58,2,8,2,,,197,0,7,204,329,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,185,B,1,0,B,94,54,6,9,18,12,187,10,17,8,,,415,0,4,419,648,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,15,LA PAZ,3,LA PAZ,186,B,1,0,B,108,44,3,5,14,2,69,4,17,3,,,269,0,8,277,435,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,15,LA PAZ,3,LA PAZ,186,C,1,0,C01,96,46,2,5,10,1,103,6,24,2,,,295,1,8,304,435,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,187,B,1,0,B,109,51,4,9,8,3,82,10,11,7,,,294,0,5,299,420,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,187,C,1,0,C01,98,56,3,13,5,2,77,5,17,0,,,276,0,9,285,420,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,2,LA PAZ,3,LA PAZ,188,B,1,0,B,64,53,3,12,12,2,88,6,15,0,,,255,0,6,261,376,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,2,LA PAZ,3,LA PAZ,188,C,1,0,C01,78,54,4,7,9,2,93,7,20,3,,,277,1,13,291,376,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,15,LA PAZ,3,LA PAZ,189,B,1,0,B,125,72,4,12,15,1,102,8,21,3,,,363,0,5,368,508,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,15,LA PAZ,3,LA PAZ,189,C,1,0,C01,112,55,1,6,16,2,90,3,21,3,,,309,1,12,322,507,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,15,LA PAZ,3,LA PAZ,190,B,1,0,B,137,53,1,9,15,9,133,4,18,3,,,382,2,7,391,573,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,15,LA PAZ,3,LA PAZ,190,C,1,0,C01,122,52,4,14,14,5,120,8,17,5,,,361,2,16,379,573,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,15,LA PAZ,3,LA PAZ,191,B,1,0,B,82,56,3,9,10,3,109,8,26,4,,,310,0,18,328,468,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,15,LA PAZ,3,LA PAZ,191,C,1,0,C01,92,70,4,8,15,6,102,5,23,5,,,330,0,9,339,468,Acta Casilla ,,,
