id_entidad_electoral,fecha_jornada,id_cargo,nombre_cargo,id_estado,id_distrito,seccion,id_casilla,tipo_casilla,descripcion,ext_contigua,id_municipio,nombre_municipio,lista_nominal,estatus_casilla,descripcion,resultados_obtenidos,tipo_urna,descripcion,seccion,PAN,PRI,PRD,PT,PVEM,PSN,PC,PAS,PRI-PVEM,Nulos,Total
13,10/11/2002,12,Ayuntamientos,13,0,930,1,C,Contigua,0,47,PACHUCA DE SOTO,738,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,930,81,190,15,4,0,0,8,2,0,6,306
13,10/11/2002,12,Ayuntamientos,13,0,934,2,C,Contigua,0,47,PACHUCA DE SOTO,697,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,934,124,128,11,2,0,0,7,1,0,5,278
13,10/11/2002,12,Ayuntamientos,13,0,940,1,B,Basica,0,47,PACHUCA DE SOTO,536,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,940,67,103,9,2,0,0,1,0,0,8,190
13,10/11/2002,12,Ayuntamientos,13,0,940,2,C,Contigua,0,47,PACHUCA DE SOTO,537,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,940,76,125,8,5,0,0,5,1,0,5,225
13,10/11/2002,12,Ayuntamientos,13,0,681,1,C,Contigua,0,37,METZTITLAN,538,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,681,0,0,0,0,0,0,0,0,331,12,343
13,10/11/2002,12,Ayuntamientos,13,0,697,1,C,Contigua,0,37,METZTITLAN,407,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,697,0,0,0,0,0,0,0,0,138,19,157
13,10/11/2002,12,Ayuntamientos,13,0,315,1,B,Basica,0,17,CHAPULHUACAN,653,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,315,6,232,138,4,0,0,0,0,0,6,386
13,10/11/2002,12,Ayuntamientos,13,0,316,2,C,Contigua,0,18,CHILCUAUTLA,527,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,316,0,79,183,9,0,0,0,0,0,14,285
13,10/11/2002,12,Ayuntamientos,13,0,319,1,B,Basica,0,18,CHILCUAUTLA,436,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,319,0,214,50,1,0,0,0,0,0,2,267
13,10/11/2002,12,Ayuntamientos,13,0,320,1,B,Basica,0,18,CHILCUAUTLA,384,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,320,0,105,52,3,0,0,0,0,0,25,185
13,10/11/2002,12,Ayuntamientos,13,0,328,1,B,Basica,0,18,CHILCUAUTLA,400,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,328,0,87,129,1,0,0,0,0,0,5,222
13,10/11/2002,12,Ayuntamientos,13,0,339,1,B,Basica,0,19,EL ARENAL,404,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,339,73,187,1,0,0,1,0,0,0,4,266
13,10/11/2002,12,Ayuntamientos,13,0,340,1,C,Contigua,0,19,EL ARENAL,666,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,340,62,252,5,0,0,0,0,0,0,0,319
13,10/11/2002,12,Ayuntamientos,13,0,347,1,B,Basica,0,20,ELOXOCHITLAN,105,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,347,0,0,41,0,0,0,0,0,38,4,83
13,10/11/2002,12,Ayuntamientos,13,0,360,1,B,Basica,0,22,EPAZOYUCAN,471,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,360,130,94,37,2,0,0,5,0,0,6,274
13,10/11/2002,12,Ayuntamientos,13,0,367,1,B,Basica,0,22,EPAZOYUCAN,484,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,367,85,90,59,2,0,0,2,0,0,13,251
13,10/11/2002,12,Ayuntamientos,13,0,941,2,C,Contigua,0,47,PACHUCA DE SOTO,516,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,941,73,105,8,8,0,2,7,2,0,3,208
13,10/11/2002,12,Ayuntamientos,13,0,948,1,B,Basica,0,47,PACHUCA DE SOTO,504,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,948,112,126,5,1,0,0,4,1,0,1,250
13,10/11/2002,12,Ayuntamientos,13,0,949,1,B,Basica,0,47,PACHUCA DE SOTO,549,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,949,90,128,11,5,0,3,4,3,0,2,246
13,10/11/2002,12,Ayuntamientos,13,0,952,1,B,Basica,0,47,PACHUCA DE SOTO,706,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,952,112,113,12,2,0,1,2,1,0,2,245
13,10/11/2002,12,Ayuntamientos,13,0,953,1,C,Contigua,0,47,PACHUCA DE SOTO,543,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,953,91,119,26,3,0,0,1,2,0,3,245
13,10/11/2002,12,Ayuntamientos,13,0,955,1,C,Contigua,0,47,PACHUCA DE SOTO,588,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,955,70,128,14,3,0,1,3,0,0,5,224
13,10/11/2002,12,Ayuntamientos,13,0,956,1,C,Contigua,0,47,PACHUCA DE SOTO,647,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,956,116,171,6,3,0,0,3,1,0,2,302
13,10/11/2002,12,Ayuntamientos,13,0,957,1,C,Contigua,0,47,PACHUCA DE SOTO,680,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,957,157,196,2,5,0,3,4,1,0,6,374
13,10/11/2002,12,Ayuntamientos,13,0,958,1,B,Basica,0,47,PACHUCA DE SOTO,640,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,958,154,198,7,3,0,1,6,0,0,3,372
13,10/11/2002,12,Ayuntamientos,13,0,834,1,B,Basica,0,47,PACHUCA DE SOTO,448,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,834,71,119,6,5,0,1,1,1,0,3,207
13,10/11/2002,12,Ayuntamientos,13,0,836,1,B,Basica,0,47,PACHUCA DE SOTO,594,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,836,75,156,10,4,0,1,2,0,0,6,254
13,10/11/2002,12,Ayuntamientos,13,0,962,2,C,Contigua,0,48,PISAFLORES,589,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,962,197,109,13,1,0,0,0,0,0,18,338
13,10/11/2002,12,Ayuntamientos,13,0,967,1,C,Contigua,0,48,PISAFLORES,452,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,967,92,153,4,2,0,0,0,0,0,20,271
13,10/11/2002,12,Ayuntamientos,13,0,968,1,B,Basica,0,48,PISAFLORES,127,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,968,65,5,0,0,0,0,0,0,0,0,70
13,10/11/2002,12,Ayuntamientos,13,0,972,1,B,Basica,0,48,PISAFLORES,608,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,972,161,139,28,4,0,0,0,0,0,18,350
13,10/11/2002,12,Ayuntamientos,13,0,980,1,B,Basica,0,48,PISAFLORES,139,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,980,47,60,4,0,0,0,0,0,0,0,111
13,10/11/2002,12,Ayuntamientos,13,0,981,1,B,Basica,0,48,PISAFLORES,322,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,981,118,43,3,2,0,0,0,0,0,18,184
13,10/11/2002,12,Ayuntamientos,13,0,982,1,B,Basica,0,49,PROGRESO DE OBREGON,644,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,982,253,117,0,7,0,0,0,0,0,26,403
13,10/11/2002,12,Ayuntamientos,13,0,983,2,C,Contigua,0,49,PROGRESO DE OBREGON,623,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,983,284,101,0,10,0,0,0,0,0,10,405
13,10/11/2002,12,Ayuntamientos,13,0,985,1,B,Basica,0,49,PROGRESO DE OBREGON,507,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,985,197,113,0,10,0,0,0,0,0,25,345
13,10/11/2002,12,Ayuntamientos,13,0,997,1,B,Basica,0,50,SAN AGUSTIN METZQUITITLAN,569,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,997,54,0,129,3,0,0,0,0,240,6,432
13,10/11/2002,12,Ayuntamientos,13,0,1006,1,B,Basica,0,50,SAN AGUSTIN METZQUITITLAN,234,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1006,52,0,65,3,0,0,0,0,40,3,163
13,10/11/2002,12,Ayuntamientos,13,0,1008,1,B,Basica,0,51,SAN AGUSTIN TLAXIACA,728,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1008,28,120,239,4,0,2,0,0,0,14,407
13,10/11/2002,12,Ayuntamientos,13,0,1010,1,B,Basica,0,51,SAN AGUSTIN TLAXIACA,510,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1010,27,73,181,5,0,0,0,0,0,7,293
13,10/11/2002,12,Ayuntamientos,13,0,1028,1,B,Basica,0,52,SAN BARTOLO TUTOTEPEC,382,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1028,26,92,0,3,0,0,0,0,0,91,212
13,10/11/2002,12,Ayuntamientos,13,0,1031,1,B,Basica,0,52,SAN BARTOLO TUTOTEPEC,703,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1031,76,210,0,10,0,0,0,0,0,79,375
13,10/11/2002,12,Ayuntamientos,13,0,1034,1,C,Contigua,0,52,SAN BARTOLO TUTOTEPEC,387,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1034,39,126,0,1,0,0,0,0,0,47,213
13,10/11/2002,12,Ayuntamientos,13,0,1038,1,B,Basica,0,52,SAN BARTOLO TUTOTEPEC,282,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1038,95,42,0,0,0,0,0,0,0,20,157
13,10/11/2002,12,Ayuntamientos,13,0,1040,1,B,Basica,0,52,SAN BARTOLO TUTOTEPEC,211,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1040,39,52,0,4,0,0,0,0,0,25,120
13,10/11/2002,12,Ayuntamientos,13,0,1048,1,B,Basica,0,53,SAN FELIPE ORIZATLAN,539,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1048,203,127,0,1,0,0,0,0,0,17,348
13,10/11/2002,12,Ayuntamientos,13,0,1050,1,C,Contigua,0,53,SAN FELIPE ORIZATLAN,469,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1050,149,90,0,3,0,0,0,0,0,49,291
13,10/11/2002,12,Ayuntamientos,13,0,1054,1,B,Basica,0,53,SAN FELIPE ORIZATLAN,289,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1054,119,82,0,1,0,0,0,0,0,14,216
13,10/11/2002,12,Ayuntamientos,13,0,1057,1,B,Basica,0,53,SAN FELIPE ORIZATLAN,653,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1057,368,115,0,0,0,0,0,0,0,22,505
13,10/11/2002,12,Ayuntamientos,13,0,1058,1,B,Basica,0,53,SAN FELIPE ORIZATLAN,467,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1058,144,157,0,0,0,0,0,0,0,166,467
13,10/11/2002,12,Ayuntamientos,13,0,1061,1,C,Contigua,0,53,SAN FELIPE ORIZATLAN,654,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1061,212,187,0,1,0,0,0,0,0,22,422
13,10/11/2002,12,Ayuntamientos,13,0,1359,1,C,Contigua,0,68,TIZAYUCA,465,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1359,51,71,0,10,0,0,0,1,0,18,151
13,10/11/2002,12,Ayuntamientos,13,0,1363,1,B,Basica,0,68,TIZAYUCA,595,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1363,104,128,0,11,0,0,0,3,0,22,268
13,10/11/2002,12,Ayuntamientos,13,0,1363,2,C,Contigua,0,68,TIZAYUCA,596,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1363,119,115,0,14,0,0,0,0,0,10,258
13,10/11/2002,12,Ayuntamientos,13,0,1365,1,B,Basica,0,68,TIZAYUCA,554,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1365,118,89,0,3,0,0,0,3,0,0,213
13,10/11/2002,12,Ayuntamientos,13,0,1368,2,C,Contigua,0,68,TIZAYUCA,553,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1368,107,80,0,8,0,0,0,1,0,357,553
13,10/11/2002,12,Ayuntamientos,13,0,1387,1,B,Basica,0,70,TLAHUILTEPA,116,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1387,0,48,20,0,0,0,0,0,0,1,69
13,10/11/2002,12,Ayuntamientos,13,0,1397,1,B,Basica,0,71,TLANALAPA,483,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1397,162,121,0,0,58,0,0,0,0,6,347
13,10/11/2002,12,Ayuntamientos,13,0,1506,1,C,Contigua,0,76,TULANCINGO DE BRAVO,647,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1506,71,87,0,78,62,0,0,3,0,9,310
13,10/11/2002,12,Ayuntamientos,13,0,1507,2,C,Contigua,0,76,TULANCINGO DE BRAVO,607,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1507,52,97,0,55,30,0,0,1,0,10,245
13,10/11/2002,12,Ayuntamientos,13,0,1514,2,C,Contigua,0,76,TULANCINGO DE BRAVO,589,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1514,55,69,0,82,36,0,0,1,0,345,588
13,10/11/2002,12,Ayuntamientos,13,0,1515,1,C,Contigua,0,76,TULANCINGO DE BRAVO,639,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1515,56,52,0,50,31,0,0,0,0,17,206
13,10/11/2002,12,Ayuntamientos,13,0,1516,1,B,Basica,0,76,TULANCINGO DE BRAVO,587,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1516,45,56,0,51,27,2,0,1,0,17,199
13,10/11/2002,12,Ayuntamientos,13,0,1516,2,C,Contigua,0,76,TULANCINGO DE BRAVO,588,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1516,58,70,0,49,19,2,0,4,0,10,212
13,10/11/2002,12,Ayuntamientos,13,0,1517,1,B,Basica,0,76,TULANCINGO DE BRAVO,552,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1517,53,51,0,52,29,3,0,3,0,10,201
13,10/11/2002,12,Ayuntamientos,13,0,1517,2,C,Contigua,0,76,TULANCINGO DE BRAVO,552,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1517,49,71,0,74,24,0,0,0,0,9,227
13,10/11/2002,12,Ayuntamientos,13,0,1520,2,C,Contigua,0,76,TULANCINGO DE BRAVO,578,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1520,62,68,0,95,45,0,0,2,0,11,283
13,10/11/2002,12,Ayuntamientos,13,0,1522,1,C,Contigua,0,76,TULANCINGO DE BRAVO,577,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1522,57,71,0,66,70,1,0,1,0,7,273
13,10/11/2002,12,Ayuntamientos,13,0,1526,1,C,Contigua,0,76,TULANCINGO DE BRAVO,652,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1526,87,75,0,57,20,2,0,1,0,8,250
13,10/11/2002,12,Ayuntamientos,13,0,1528,2,C,Contigua,0,76,TULANCINGO DE BRAVO,657,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1528,34,69,0,77,58,4,0,1,0,13,256
13,10/11/2002,12,Ayuntamientos,13,0,1529,1,B,Basica,0,76,TULANCINGO DE BRAVO,721,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1529,59,110,0,117,27,1,0,5,0,23,342
13,10/11/2002,12,Ayuntamientos,13,0,1533,1,C,Contigua,0,76,TULANCINGO DE BRAVO,611,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1533,61,81,0,104,58,6,0,1,0,0,311
13,10/11/2002,12,Ayuntamientos,13,0,1535,2,C,Contigua,0,76,TULANCINGO DE BRAVO,550,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1535,55,40,0,62,64,3,0,3,0,9,236
13,10/11/2002,12,Ayuntamientos,13,0,1536,1,B,Basica,0,76,TULANCINGO DE BRAVO,714,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1536,72,94,0,83,35,1,0,1,0,16,302
13,10/11/2002,12,Ayuntamientos,13,0,1540,1,B,Basica,0,76,TULANCINGO DE BRAVO,507,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1540,34,68,0,103,38,4,0,1,0,9,257
13,10/11/2002,12,Ayuntamientos,13,0,1541,1,B,Basica,0,76,TULANCINGO DE BRAVO,342,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1541,42,76,0,26,10,1,0,0,0,20,175
13,10/11/2002,12,Ayuntamientos,13,0,1542,1,B,Basica,0,76,TULANCINGO DE BRAVO,617,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1542,44,106,0,60,14,0,0,2,0,23,249
13,10/11/2002,12,Ayuntamientos,13,0,1545,1,C,Contigua,0,76,TULANCINGO DE BRAVO,524,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1545,67,138,0,17,2,0,0,1,0,16,241
13,10/11/2002,12,Ayuntamientos,13,0,285,1,B,Basica,0,16,CHAPANTONGO,380,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,285,11,100,169,0,0,0,0,0,0,8,288
13,10/11/2002,12,Ayuntamientos,13,0,302,1,B,Basica,0,17,CHAPULHUACAN,470,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,302,6,129,139,6,0,0,0,0,0,5,285
13,10/11/2002,12,Ayuntamientos,13,0,306,1,B,Basica,0,17,CHAPULHUACAN,166,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,306,0,55,49,1,0,0,0,0,0,6,111
13,10/11/2002,12,Ayuntamientos,13,0,2,1,C,Contigua,0,1,ACATLAN,390,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,2,144,52,0,0,0,1,0,0,0,5,202
13,10/11/2002,12,Ayuntamientos,13,0,8,1,C,Contigua,0,1,ACATLAN,687,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,8,221,162,3,0,0,1,0,0,0,0,387
13,10/11/2002,12,Ayuntamientos,13,0,9,2,C,Contigua,0,1,ACATLAN,569,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,9,127,145,3,0,0,1,0,0,0,8,284
13,10/11/2002,12,Ayuntamientos,13,0,14,1,B,Basica,0,2,ACAXOCHITLAN,654,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,14,239,154,1,6,0,0,0,0,0,0,400
13,10/11/2002,12,Ayuntamientos,13,0,23,1,B,Basica,0,2,ACAXOCHITLAN,717,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,23,111,217,4,8,0,0,0,0,0,17,357
13,10/11/2002,12,Ayuntamientos,13,0,25,1,B,Basica,0,2,ACAXOCHITLAN,542,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,25,170,81,1,9,0,0,0,0,0,9,270
13,10/11/2002,12,Ayuntamientos,13,0,30,1,C,Contigua,0,2,ACAXOCHITLAN,610,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,30,196,109,2,4,0,2,0,0,0,29,342
13,10/11/2002,12,Ayuntamientos,13,0,36,1,C,Contigua,0,3,ACTOPAN,440,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,36,6,80,102,1,3,0,0,4,0,2,198
13,10/11/2002,12,Ayuntamientos,13,0,45,1,C,Contigua,0,3,ACTOPAN,546,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,45,7,132,134,2,2,0,0,3,0,3,283
13,10/11/2002,12,Ayuntamientos,13,0,48,1,B,Basica,0,3,ACTOPAN,247,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,48,0,89,75,2,0,0,0,0,0,1,167
13,10/11/2002,12,Ayuntamientos,13,0,56,1,B,Basica,0,3,ACTOPAN,237,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,56,2,79,89,3,0,0,0,1,0,3,177
13,10/11/2002,12,Ayuntamientos,13,0,63,1,B,Basica,0,3,ACTOPAN,309,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,63,7,65,90,2,4,0,0,3,0,1,172
13,10/11/2002,12,Ayuntamientos,13,0,69,1,C,Contigua,0,4,AGUA BLANCA DE ITURBIDE,716,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,69,173,216,76,0,0,0,0,0,0,0,465
13,10/11/2002,12,Ayuntamientos,13,0,88,1,C,Contigua,0,5,AJACUBA,741,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,88,33,82,266,21,0,0,0,0,0,1,403
13,10/11/2002,12,Ayuntamientos,13,0,89,1,B,Basica,0,5,AJACUBA,460,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,89,13,42,160,22,0,0,0,0,0,4,241
13,10/11/2002,12,Ayuntamientos,13,0,89,1,C,Contigua,0,5,AJACUBA,460,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,89,20,56,155,14,0,0,0,0,0,7,252
13,10/11/2002,12,Ayuntamientos,13,0,94,1,B,Basica,0,6,ALFAJAYUCAN,260,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,94,4,77,49,0,0,0,0,0,0,1,131
13,10/11/2002,12,Ayuntamientos,13,0,95,1,B,Basica,0,6,ALFAJAYUCAN,378,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,95,14,90,93,2,0,0,0,0,0,16,215
13,10/11/2002,12,Ayuntamientos,13,0,101,1,B,Basica,0,6,ALFAJAYUCAN,395,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,101,6,65,92,0,0,0,0,0,0,9,172
13,10/11/2002,12,Ayuntamientos,13,0,103,1,B,Basica,0,6,ALFAJAYUCAN,488,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,103,24,83,140,1,0,0,0,0,0,5,253
13,10/11/2002,12,Ayuntamientos,13,0,103,1,C,Contigua,0,6,ALFAJAYUCAN,488,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,103,14,92,128,7,0,0,0,0,0,6,247
13,10/11/2002,12,Ayuntamientos,13,0,104,1,B,Basica,0,6,ALFAJAYUCAN,561,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,104,27,118,77,5,0,0,0,0,0,16,243
13,10/11/2002,12,Ayuntamientos,13,0,1558,1,C,Contigua,0,77,VILLA DE TEZONTEPEC,431,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1558,48,0,43,25,0,0,0,0,116,24,256
13,10/11/2002,12,Ayuntamientos,13,0,1559,1,C,Contigua,0,77,VILLA DE TEZONTEPEC,420,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1559,78,0,28,23,0,0,0,0,132,10,271
13,10/11/2002,12,Ayuntamientos,13,0,1561,1,C,Contigua,0,77,VILLA DE TEZONTEPEC,692,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1561,128,0,73,40,0,0,0,0,160,9,410
13,10/11/2002,12,Ayuntamientos,13,0,1564,1,B,Basica,0,78,XOCHIATIPAN,521,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1564,104,93,79,2,115,2,0,0,0,0,395
13,10/11/2002,12,Ayuntamientos,13,0,1568,1,B,Basica,0,78,XOCHIATIPAN,479,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1568,118,99,47,0,97,1,0,0,0,0,362
13,10/11/2002,12,Ayuntamientos,13,0,1571,1,B,Basica,0,78,XOCHIATIPAN,643,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1571,109,157,85,2,55,2,0,0,0,57,467
13,10/11/2002,12,Ayuntamientos,13,0,1586,1,C,Contigua,0,80,YAHUALICA,616,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1586,0,205,3,93,103,0,3,0,0,14,421
13,10/11/2002,12,Ayuntamientos,13,0,1591,1,B,Basica,0,80,YAHUALICA,271,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1591,2,30,43,56,26,1,15,0,0,8,181
13,10/11/2002,12,Ayuntamientos,13,0,1597,1,B,Basica,0,80,YAHUALICA,260,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1597,13,5,82,58,7,27,10,0,0,6,208
13,10/11/2002,12,Ayuntamientos,13,0,1419,1,B,Basica,0,72,TLANCHINOL,378,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1419,63,79,35,27,0,0,0,0,0,22,226
13,10/11/2002,12,Ayuntamientos,13,0,1419,1,C,Contigua,0,72,TLANCHINOL,379,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1419,36,92,17,27,0,0,0,0,0,32,204
13,10/11/2002,12,Ayuntamientos,13,0,1429,1,C,Contigua,0,73,TLAXCOAPAN,721,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1429,35,268,78,18,0,0,0,0,0,5,404
13,10/11/2002,12,Ayuntamientos,13,0,1494,2,C,Contigua,0,75,TULA DE ALLENDE,564,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1494,247,94,14,2,0,1,0,4,0,1,363
13,10/11/2002,12,Ayuntamientos,13,0,1495,1,B,Basica,0,75,TULA DE ALLENDE,619,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1495,247,45,24,8,0,0,0,2,0,4,330
13,10/11/2002,12,Ayuntamientos,13,0,1497,1,B,Basica,0,75,TULA DE ALLENDE,555,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1497,203,37,24,3,0,0,0,0,0,6,273
13,10/11/2002,12,Ayuntamientos,13,0,1456,1,B,Basica,0,75,TULA DE ALLENDE,635,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1456,144,110,35,3,0,0,0,3,0,7,302
13,10/11/2002,12,Ayuntamientos,13,0,1457,2,C,Contigua,0,75,TULA DE ALLENDE,588,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1457,121,145,45,3,0,0,0,2,0,1,317
13,10/11/2002,12,Ayuntamientos,13,0,1474,1,C,Contigua,0,75,TULA DE ALLENDE,658,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1474,172,130,86,2,0,1,0,1,0,4,396
