state,mun,uniqueid,section,year,incumbent_party_magar,incumbent_candidate_magar,incumbent_party_JL,incumbent_candidate_JL,runnerup_party_magar,runnerup_candidate_magar,margin,PAN,PRI,PRD,PartCardenista,PT,PVEM,PPS,PD,total,valid,listanominal,PT_PC_PAS_PSN,PDS,PCD,PARM,DSPPN,PC,PSN,PAS,FUERZACIUDADANA,MEXICOPOSIBLE,PLM,nulos,PRD_PT_PC,PANAL,PRI_PANAL,PSD,PRI_PVEM,PT_PC,MC,MORENA,PH,PES,PAN_MC,PRI_PVEM_PANAL,PLC,CI_1,CI_2,RSP,FXM,PAN_PRI_PRD,CL,EDC,MLC,PRI_PRD,PT_PVEM_MORENA
CAMPECHE,CAMPECHE,4002,127,2012,PAN,CARLOS ERNESTO ROSADO RUELAS,PAN,BEATRIZ SELEM TRUEBA,PRI_PNA,,0.0933252632,166,NA,26,NA,NA,NA,NA,NA,622,596,923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,NA,27,NA,NA,353,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,CAMPECHE,4002,128,2012,PAN,CARLOS ERNESTO ROSADO RUELAS,PAN,BEATRIZ SELEM TRUEBA,PRI_PNA,,0.0933252632,50,NA,4,NA,NA,NA,NA,NA,164,163,195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,104,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,CAMPECHE,4002,129,2012,PAN,CARLOS ERNESTO ROSADO RUELAS,PAN,BEATRIZ SELEM TRUEBA,PRI_PNA,,0.0933252632,213,NA,124,NA,NA,NA,NA,NA,1007,962,1217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,NA,11,NA,NA,578,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,CAMPECHE,4002,130,2012,PAN,CARLOS ERNESTO ROSADO RUELAS,PAN,BEATRIZ SELEM TRUEBA,PRI_PNA,,0.0933252632,58,NA,25,NA,NA,NA,NA,NA,278,271,354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,8,NA,NA,175,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,CAMPECHE,4002,131,2012,PAN,CARLOS ERNESTO ROSADO RUELAS,PAN,BEATRIZ SELEM TRUEBA,PRI_PNA,,0.0933252632,40,NA,5,NA,NA,NA,NA,NA,191,181,223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,0,NA,NA,135,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,CAMPECHE,4002,132,2012,PAN,CARLOS ERNESTO ROSADO RUELAS,PAN,BEATRIZ SELEM TRUEBA,PRI_PNA,,0.0933252632,41,NA,2,NA,NA,NA,NA,NA,121,118,148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,5,NA,NA,69,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,CAMPECHE,4002,133,2012,PAN,CARLOS ERNESTO ROSADO RUELAS,PAN,BEATRIZ SELEM TRUEBA,PRI_PNA,,0.0933252632,74,NA,18,NA,NA,NA,NA,NA,378,366,445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,3,NA,NA,268,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,CAMPECHE,4002,134,2012,PAN,CARLOS ERNESTO ROSADO RUELAS,PAN,BEATRIZ SELEM TRUEBA,PRI_PNA,,0.0933252632,75,NA,5,NA,NA,NA,NA,NA,258,250,338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,2,NA,NA,166,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,CAMPECHE,4002,135,2012,PAN,CARLOS ERNESTO ROSADO RUELAS,PAN,BEATRIZ SELEM TRUEBA,PRI_PNA,,0.0933252632,190,NA,19,NA,NA,NA,NA,NA,610,603,730,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,4,NA,NA,388,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,CAMPECHE,4002,136,2012,PAN,CARLOS ERNESTO ROSADO RUELAS,PAN,BEATRIZ SELEM TRUEBA,PRI_PNA,,0.0933252632,46,NA,1,NA,NA,NA,NA,NA,141,139,167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,0,NA,NA,90,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,CAMPECHE,4002,137,2012,PAN,CARLOS ERNESTO ROSADO RUELAS,PAN,BEATRIZ SELEM TRUEBA,PRI_PNA,,0.0933252632,46,NA,3,NA,NA,NA,NA,NA,146,143,181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,0,NA,NA,92,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,CAMPECHE,4002,138,2012,PAN,CARLOS ERNESTO ROSADO RUELAS,PAN,BEATRIZ SELEM TRUEBA,PRI_PNA,,0.0933252632,35,NA,49,NA,NA,NA,NA,NA,345,336,447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,1,NA,NA,249,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,CAMPECHE,4002,139,2012,PAN,CARLOS ERNESTO ROSADO RUELAS,PAN,BEATRIZ SELEM TRUEBA,PRI_PNA,,0.0933252632,488,NA,198,NA,NA,NA,NA,NA,1447,1375,2493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72,NA,20,NA,NA,625,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,CAMPECHE,4002,140,2012,PAN,CARLOS ERNESTO ROSADO RUELAS,PAN,BEATRIZ SELEM TRUEBA,PRI_PNA,,0.0933252632,200,NA,40,NA,NA,NA,NA,NA,594,576,909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,NA,3,NA,NA,314,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,CAMPECHE,4002,141,2012,PAN,CARLOS ERNESTO ROSADO RUELAS,PAN,BEATRIZ SELEM TRUEBA,PRI_PNA,,0.0933252632,177,NA,48,NA,NA,NA,NA,NA,581,562,905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,NA,13,NA,NA,308,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,CAMPECHE,4002,142,2012,PAN,CARLOS ERNESTO ROSADO RUELAS,PAN,BEATRIZ SELEM TRUEBA,PRI_PNA,,0.0933252632,580,NA,167,NA,NA,NA,NA,NA,1586,1499,2270,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87,NA,34,NA,NA,701,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,CAMPECHE,4002,143,2012,PAN,CARLOS ERNESTO ROSADO RUELAS,PAN,BEATRIZ SELEM TRUEBA,PRI_PNA,,0.0933252632,63,NA,21,NA,NA,NA,NA,NA,226,219,301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,0,NA,NA,133,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,CAMPECHE,4002,144,2012,PAN,CARLOS ERNESTO ROSADO RUELAS,PAN,BEATRIZ SELEM TRUEBA,PRI_PNA,,0.0933252632,48,NA,2,NA,NA,NA,NA,NA,160,155,196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,0,NA,NA,104,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,CAMPECHE,4002,145,2012,PAN,CARLOS ERNESTO ROSADO RUELAS,PAN,BEATRIZ SELEM TRUEBA,PRI_PNA,,0.0933252632,145,NA,30,NA,NA,NA,NA,NA,496,517,783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,NA,16,NA,NA,290,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,CAMPECHE,4002,146,2012,PAN,CARLOS ERNESTO ROSADO RUELAS,PAN,BEATRIZ SELEM TRUEBA,PRI_PNA,,0.0933252632,77,NA,30,NA,NA,NA,NA,NA,352,347,408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,1,NA,NA,232,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,CANDELARIA,4011,273,2012,PAN,SALVADOR FARIAS GONZALEZ,PAN,SALVADOR FARIAS GONZALEZ,PRI_PNA,,0.0354548723,646,NA,72,NA,NA,NA,NA,NA,1551,1459,2415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92,NA,32,NA,NA,517,192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,CANDELARIA,4011,274,2012,PAN,SALVADOR FARIAS GONZALEZ,PAN,SALVADOR FARIAS GONZALEZ,PRI_PNA,,0.0354548723,247,NA,9,NA,NA,NA,NA,NA,746,717,1051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,NA,11,NA,NA,377,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,CANDELARIA,4011,275,2012,PAN,SALVADOR FARIAS GONZALEZ,PAN,SALVADOR FARIAS GONZALEZ,PRI_PNA,,0.0354548723,181,NA,4,NA,NA,NA,NA,NA,368,350,535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,NA,2,NA,NA,140,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,CANDELARIA,4011,276,2012,PAN,SALVADOR FARIAS GONZALEZ,PAN,SALVADOR FARIAS GONZALEZ,PRI_PNA,,0.0354548723,71,NA,5,NA,NA,NA,NA,NA,241,225,340,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,NA,4,NA,NA,110,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,CANDELARIA,4011,277,2012,PAN,SALVADOR FARIAS GONZALEZ,PAN,SALVADOR FARIAS GONZALEZ,PRI_PNA,,0.0354548723,500,NA,14,NA,NA,NA,NA,NA,1014,963,1463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,NA,4,NA,NA,374,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,CANDELARIA,4011,278,2012,PAN,SALVADOR FARIAS GONZALEZ,PAN,SALVADOR FARIAS GONZALEZ,PRI_PNA,,0.0354548723,619,NA,50,NA,NA,NA,NA,NA,1519,1386,2460,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,133,NA,26,NA,NA,585,106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,CANDELARIA,4011,279,2012,PAN,SALVADOR FARIAS GONZALEZ,PAN,SALVADOR FARIAS GONZALEZ,PRI_PNA,,0.0354548723,422,NA,17,NA,NA,NA,NA,NA,1150,1101,1767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,NA,23,NA,NA,467,172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,CANDELARIA,4011,280,2012,PAN,SALVADOR FARIAS GONZALEZ,PAN,SALVADOR FARIAS GONZALEZ,PRI_PNA,,0.0354548723,294,NA,8,NA,NA,NA,NA,NA,785,741,1277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,NA,17,NA,NA,335,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,CANDELARIA,4011,281,2012,PAN,SALVADOR FARIAS GONZALEZ,PAN,SALVADOR FARIAS GONZALEZ,PRI_PNA,,0.0354548723,294,NA,11,NA,NA,NA,NA,NA,724,685,1173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,NA,14,NA,NA,277,89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,CANDELARIA,4011,282,2012,PAN,SALVADOR FARIAS GONZALEZ,PAN,SALVADOR FARIAS GONZALEZ,PRI_PNA,,0.0354548723,220,NA,17,NA,NA,NA,NA,NA,618,574,964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,NA,11,NA,NA,259,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,CANDELARIA,4011,283,2012,PAN,SALVADOR FARIAS GONZALEZ,PAN,SALVADOR FARIAS GONZALEZ,PRI_PNA,,0.0354548723,346,NA,24,NA,NA,NA,NA,NA,984,933,1588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,NA,33,NA,NA,429,101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,CANDELARIA,4011,285,2012,PAN,SALVADOR FARIAS GONZALEZ,PAN,SALVADOR FARIAS GONZALEZ,PRI_PNA,,0.0354548723,190,NA,13,NA,NA,NA,NA,NA,472,445,703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,NA,5,NA,NA,165,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,CANDELARIA,4011,286,2012,PAN,SALVADOR FARIAS GONZALEZ,PAN,SALVADOR FARIAS GONZALEZ,PRI_PNA,,0.0354548723,92,NA,1,NA,NA,NA,NA,NA,178,169,302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,0,NA,NA,67,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,CANDELARIA,4011,287,2012,PAN,SALVADOR FARIAS GONZALEZ,PAN,SALVADOR FARIAS GONZALEZ,PRI_PNA,,0.0354548723,101,NA,2,NA,NA,NA,NA,NA,228,218,312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,5,NA,NA,91,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,CANDELARIA,4011,288,2012,PAN,SALVADOR FARIAS GONZALEZ,PAN,SALVADOR FARIAS GONZALEZ,PRI_PNA,,0.0354548723,79,NA,10,NA,NA,NA,NA,NA,227,217,445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,1,NA,NA,88,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,CANDELARIA,4011,289,2012,PAN,SALVADOR FARIAS GONZALEZ,PAN,SALVADOR FARIAS GONZALEZ,PRI_PNA,,0.0354548723,210,NA,23,NA,NA,NA,NA,NA,616,587,1049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,NA,11,NA,NA,250,93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,CANDELARIA,4011,290,2012,PAN,SALVADOR FARIAS GONZALEZ,PAN,SALVADOR FARIAS GONZALEZ,PRI_PNA,,0.0354548723,28,NA,0,NA,NA,NA,NA,NA,67,63,124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,1,NA,NA,26,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,CANDELARIA,4011,291,2012,PAN,SALVADOR FARIAS GONZALEZ,PAN,SALVADOR FARIAS GONZALEZ,PRI_PNA,,0.0354548723,242,NA,28,NA,NA,NA,NA,NA,720,678,1122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,NA,20,NA,NA,238,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,CANDELARIA,4011,292,2012,PAN,SALVADOR FARIAS GONZALEZ,PAN,SALVADOR FARIAS GONZALEZ,PRI_PNA,,0.0354548723,186,NA,5,NA,NA,NA,NA,NA,391,373,545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,NA,3,NA,NA,143,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,CANDELARIA,4011,293,2012,PAN,SALVADOR FARIAS GONZALEZ,PAN,SALVADOR FARIAS GONZALEZ,PRI_PNA,,0.0354548723,269,NA,15,NA,NA,NA,NA,NA,631,602,969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,NA,13,NA,NA,266,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,CANDELARIA,4011,294,2012,PAN,SALVADOR FARIAS GONZALEZ,PAN,SALVADOR FARIAS GONZALEZ,PRI_PNA,,0.0354548723,47,NA,2,NA,NA,NA,NA,NA,98,92,159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,1,NA,NA,26,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,CANDELARIA,4011,295,2012,PAN,SALVADOR FARIAS GONZALEZ,PAN,SALVADOR FARIAS GONZALEZ,PRI_PNA,,0.0354548723,220,NA,42,NA,NA,NA,NA,NA,605,568,1053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,NA,18,NA,NA,176,112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,CANDELARIA,4011,296,2012,PAN,SALVADOR FARIAS GONZALEZ,PAN,SALVADOR FARIAS GONZALEZ,PRI_PNA,,0.0354548723,126,NA,10,NA,NA,NA,NA,NA,421,383,636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,NA,2,NA,NA,156,89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,CANDELARIA,4011,297,2012,PAN,SALVADOR FARIAS GONZALEZ,PAN,SALVADOR FARIAS GONZALEZ,PRI_PNA,,0.0354548723,181,NA,12,NA,NA,NA,NA,NA,430,403,672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,NA,2,NA,NA,162,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,CANDELARIA,4011,298,2012,PAN,SALVADOR FARIAS GONZALEZ,PAN,SALVADOR FARIAS GONZALEZ,PRI_PNA,,0.0354548723,178,NA,27,NA,NA,NA,NA,NA,588,546,912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,NA,5,NA,NA,207,129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,CANDELARIA,4011,299,2012,PAN,SALVADOR FARIAS GONZALEZ,PAN,SALVADOR FARIAS GONZALEZ,PRI_PNA,,0.0354548723,226,NA,19,NA,NA,NA,NA,NA,671,627,973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,NA,5,NA,NA,282,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,CANDELARIA,4011,300,2012,PAN,SALVADOR FARIAS GONZALEZ,PAN,SALVADOR FARIAS GONZALEZ,PRI_PNA,,0.0354548723,81,NA,21,NA,NA,NA,NA,NA,289,268,435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,NA,9,NA,NA,81,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,CANDELARIA,4011,301,2012,PAN,SALVADOR FARIAS GONZALEZ,PAN,SALVADOR FARIAS GONZALEZ,PRI_PNA,,0.0354548723,234,NA,27,NA,NA,NA,NA,NA,716,678,1010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,NA,4,NA,NA,282,131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,CANDELARIA,4011,302,2012,PAN,SALVADOR FARIAS GONZALEZ,PAN,SALVADOR FARIAS GONZALEZ,PRI_PNA,,0.0354548723,62,NA,15,NA,NA,NA,NA,NA,178,169,275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,0,NA,NA,72,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,CANDELARIA,4011,490,2012,PAN,SALVADOR FARIAS GONZALEZ,PAN,SALVADOR FARIAS GONZALEZ,PRI_PNA,,0.0354548723,80,NA,4,NA,NA,NA,NA,NA,216,196,297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,4,NA,NA,84,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,CARMEN,4003,183,2012,PRI_PNA,ARACELY ESCALANTE JASSO,UXC,ARACELY ESCALANTE JASSO,PAN,,0.0866116238,692,NA,187,NA,NA,NA,NA,NA,1796,1682,3197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114,NA,43,NA,NA,690,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,CARMEN,4003,184,2012,PRI_PNA,ARACELY ESCALANTE JASSO,UXC,ARACELY ESCALANTE JASSO,PAN,,0.0866116238,885,NA,189,NA,NA,NA,NA,NA,2153,2086,3687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67,NA,51,NA,NA,890,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,CARMEN,4003,185,2012,PRI_PNA,ARACELY ESCALANTE JASSO,UXC,ARACELY ESCALANTE JASSO,PAN,,0.0866116238,418,NA,102,NA,NA,NA,NA,NA,1230,1143,2452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87,NA,31,NA,NA,548,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,CARMEN,4003,186,2012,PRI_PNA,ARACELY ESCALANTE JASSO,UXC,ARACELY ESCALANTE JASSO,PAN,,0.0866116238,298,NA,68,NA,NA,NA,NA,NA,759,713,1342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,NA,19,NA,NA,305,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,CARMEN,4003,187,2012,PRI_PNA,ARACELY ESCALANTE JASSO,UXC,ARACELY ESCALANTE JASSO,PAN,,0.0866116238,290,NA,81,NA,NA,NA,NA,NA,861,801,1564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,NA,31,NA,NA,375,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,CARMEN,4003,188,2012,PRI_PNA,ARACELY ESCALANTE JASSO,UXC,ARACELY ESCALANTE JASSO,PAN,,0.0866116238,412,NA,73,NA,NA,NA,NA,NA,1076,1038,1817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,NA,23,NA,NA,507,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,CARMEN,4003,189,2012,PRI_PNA,ARACELY ESCALANTE JASSO,UXC,ARACELY ESCALANTE JASSO,PAN,,0.0866116238,326,NA,63,NA,NA,NA,NA,NA,853,797,1464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,NA,30,NA,NA,344,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,CARMEN,4003,190,2012,PRI_PNA,ARACELY ESCALANTE JASSO,UXC,ARACELY ESCALANTE JASSO,PAN,,0.0866116238,261,NA,74,NA,NA,NA,NA,NA,733,696,1353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,NA,17,NA,NA,315,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,CARMEN,4003,191,2012,PRI_PNA,ARACELY ESCALANTE JASSO,UXC,ARACELY ESCALANTE JASSO,PAN,,0.0866116238,433,NA,76,NA,NA,NA,NA,NA,1079,1019,1960,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,NA,27,NA,NA,421,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,CARMEN,4003,192,2012,PRI_PNA,ARACELY ESCALANTE JASSO,UXC,ARACELY ESCALANTE JASSO,PAN,,0.0866116238,296,NA,52,NA,NA,NA,NA,NA,712,670,1492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,NA,16,NA,NA,278,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,CARMEN,4003,193,2012,PRI_PNA,ARACELY ESCALANTE JASSO,UXC,ARACELY ESCALANTE JASSO,PAN,,0.0866116238,118,NA,26,NA,NA,NA,NA,NA,329,320,646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,4,NA,NA,160,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,CARMEN,4003,194,2012,PRI_PNA,ARACELY ESCALANTE JASSO,UXC,ARACELY ESCALANTE JASSO,PAN,,0.0866116238,283,NA,57,NA,NA,NA,NA,NA,705,683,1292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,NA,22,NA,NA,284,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,CARMEN,4003,195,2012,PRI_PNA,ARACELY ESCALANTE JASSO,UXC,ARACELY ESCALANTE JASSO,PAN,,0.0866116238,231,NA,59,NA,NA,NA,NA,NA,692,655,1275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,NA,39,NA,NA,310,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
