mun,state,uniqueid,section,year,PAN,PRI,PRD,PartCardenista,PT,PVEM,PPS,PD,total,valid,listanominal,PT_PC_PAS_PSN,PDS,PCD,PARM,DSPPN,PC,PSN,PAS,FUERZACIUDADANA,MEXICOPOSIBLE,PLM,nulos,PRD_PT_PC,PANAL,PRI_PANAL,PSD,PRI_PVEM,PT_PC,MC,MORENA,PH,PES,PAN_MC,PRI_PVEM_PANAL,PLC,CI_1,CI_2
CAMPECHE,CAMPECHE,4002,84,2018,NA,NA,16,NA,15,NA,NA,NA,636,619,905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,NA,NA,NA,NA,NA,NA,NA,81,NA,1,285,213,8,0,0
CAMPECHE,CAMPECHE,4002,85,2018,NA,NA,4,NA,27,NA,NA,NA,750,711,1061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,NA,NA,NA,NA,NA,NA,NA,121,NA,6,349,200,4,0,0
CAMPECHE,CAMPECHE,4002,86,2018,NA,NA,12,NA,5,NA,NA,NA,892,871,1064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,NA,NA,NA,NA,NA,NA,NA,112,NA,4,470,260,8,0,0
CAMPECHE,CAMPECHE,4002,87,2018,NA,NA,11,NA,16,NA,NA,NA,722,708,907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,NA,NA,NA,101,NA,1,359,214,6,0,0
CAMPECHE,CAMPECHE,4002,88,2018,NA,NA,10,NA,8,NA,NA,NA,476,469,613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,40,NA,4,161,243,3,0,0
CAMPECHE,CAMPECHE,4002,89,2018,NA,NA,16,NA,5,NA,NA,NA,755,735,1004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,38,NA,4,323,342,7,0,0
CAMPECHE,CAMPECHE,4002,90,2018,NA,NA,17,NA,20,NA,NA,NA,1265,1237,1771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,NA,NA,NA,NA,NA,NA,NA,198,NA,10,648,337,7,0,0
CAMPECHE,CAMPECHE,4002,91,2018,NA,NA,13,NA,31,NA,NA,NA,1129,1092,1747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,NA,NA,NA,NA,NA,NA,NA,195,NA,8,548,291,6,0,0
CAMPECHE,CAMPECHE,4002,92,2018,NA,NA,17,NA,6,NA,NA,NA,1012,997,1206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,89,NA,2,426,452,5,0,0
CAMPECHE,CAMPECHE,4002,93,2018,NA,NA,7,NA,4,NA,NA,NA,929,923,1126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,107,NA,8,441,350,6,0,0
CAMPECHE,CAMPECHE,4002,94,2018,NA,NA,16,NA,19,NA,NA,NA,991,960,1295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,NA,NA,NA,NA,NA,NA,NA,136,NA,2,554,225,8,0,0
CAMPECHE,CAMPECHE,4002,95,2018,NA,NA,74,NA,35,NA,NA,NA,1028,989,1532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,NA,NA,NA,NA,NA,NA,NA,172,NA,1,483,219,5,0,0
CAMPECHE,CAMPECHE,4002,96,2018,NA,NA,23,NA,27,NA,NA,NA,785,747,1134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,NA,NA,NA,NA,NA,NA,NA,107,NA,2,376,207,5,0,0
CAMPECHE,CAMPECHE,4002,97,2018,NA,NA,36,NA,31,NA,NA,NA,717,687,1145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,82,NA,5,394,138,1,0,0
CAMPECHE,CAMPECHE,4002,98,2018,NA,NA,9,NA,6,NA,NA,NA,683,666,879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,NA,NA,NA,NA,NA,NA,NA,74,NA,0,332,237,8,0,0
CAMPECHE,CAMPECHE,4002,99,2018,NA,NA,19,NA,26,NA,NA,NA,844,821,1240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,NA,NA,NA,NA,NA,NA,NA,153,NA,5,395,222,1,0,0
CAMPECHE,CAMPECHE,4002,100,2018,NA,NA,23,NA,45,NA,NA,NA,1529,1488,2272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,NA,NA,NA,NA,NA,NA,NA,265,NA,10,750,390,5,0,0
CAMPECHE,CAMPECHE,4002,101,2018,NA,NA,34,NA,42,NA,NA,NA,1697,1649,2439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,NA,NA,NA,NA,NA,NA,NA,266,NA,10,920,362,15,0,0
CAMPECHE,CAMPECHE,4002,102,2018,NA,NA,20,NA,32,NA,NA,NA,1251,1223,1708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,NA,NA,NA,NA,NA,NA,NA,237,NA,4,566,348,16,0,0
CAMPECHE,CAMPECHE,4002,103,2018,NA,NA,10,NA,16,NA,NA,NA,1105,1070,1186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,NA,NA,NA,NA,NA,NA,NA,161,NA,4,545,324,10,0,0
CAMPECHE,CAMPECHE,4002,104,2018,NA,NA,15,NA,11,NA,NA,NA,628,611,803,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,NA,NA,NA,NA,NA,NA,NA,89,NA,2,322,168,4,0,0
CAMPECHE,CAMPECHE,4002,105,2018,NA,NA,143,NA,123,NA,NA,NA,4093,3965,6758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,127,NA,NA,NA,NA,NA,NA,NA,624,NA,26,2071,942,36,0,0
CAMPECHE,CAMPECHE,4002,106,2018,NA,NA,27,NA,18,NA,NA,NA,1020,1003,1308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,NA,NA,NA,NA,NA,NA,NA,129,NA,11,548,254,16,0,0
CAMPECHE,CAMPECHE,4002,107,2018,NA,NA,19,NA,25,NA,NA,NA,909,856,1331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,NA,NA,NA,NA,NA,NA,NA,240,NA,8,327,232,5,0,0
CAMPECHE,CAMPECHE,4002,108,2018,NA,NA,23,NA,100,NA,NA,NA,2010,1911,3105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92,NA,NA,NA,NA,NA,NA,NA,389,NA,107,804,465,23,0,0
CAMPECHE,CAMPECHE,4002,109,2018,NA,NA,19,NA,49,NA,NA,NA,1494,1425,2305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69,NA,NA,NA,NA,NA,NA,NA,236,NA,7,744,362,8,0,0
CAMPECHE,CAMPECHE,4002,110,2018,NA,NA,22,NA,22,NA,NA,NA,942,911,1283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,132,NA,7,455,269,4,0,0
CAMPECHE,CAMPECHE,4002,111,2018,NA,NA,30,NA,72,NA,NA,NA,1216,1158,1908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,NA,NA,NA,NA,NA,NA,NA,231,NA,10,504,302,9,0,0
CAMPECHE,CAMPECHE,4002,112,2018,NA,NA,29,NA,58,NA,NA,NA,2375,2293,3945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81,NA,NA,NA,NA,NA,NA,NA,436,NA,14,1154,586,16,0,0
CAMPECHE,CAMPECHE,4002,113,2018,NA,NA,17,NA,21,NA,NA,NA,650,621,835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,NA,NA,NA,NA,NA,NA,NA,82,NA,7,319,174,1,0,0
CAMPECHE,CAMPECHE,4002,114,2018,NA,NA,18,NA,18,NA,NA,NA,900,865,1246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,NA,NA,NA,NA,NA,NA,NA,109,NA,5,501,211,3,0,0
CAMPECHE,CAMPECHE,4002,115,2018,NA,NA,15,NA,14,NA,NA,NA,598,572,888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,NA,NA,NA,NA,NA,NA,NA,57,NA,2,335,147,2,0,0
CAMPECHE,CAMPECHE,4002,116,2018,NA,NA,13,NA,6,NA,NA,NA,750,719,1108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,NA,NA,NA,NA,NA,NA,NA,81,NA,3,360,253,3,0,0
CAMPECHE,CAMPECHE,4002,117,2018,NA,NA,34,NA,36,NA,NA,NA,1126,1071,1640,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,NA,NA,NA,NA,NA,NA,NA,135,NA,10,555,296,5,0,0
CAMPECHE,CAMPECHE,4002,118,2018,NA,NA,15,NA,15,NA,NA,NA,743,721,917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA,176,NA,5,282,224,4,0,0
CAMPECHE,CAMPECHE,4002,119,2018,NA,NA,9,NA,3,NA,NA,NA,334,326,399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,64,NA,3,134,108,5,0,0
CAMPECHE,CAMPECHE,4002,120,2018,NA,NA,16,NA,5,NA,NA,NA,677,661,810,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,128,NA,6,313,178,15,0,0
CAMPECHE,CAMPECHE,4002,121,2018,NA,NA,9,NA,17,NA,NA,NA,659,631,897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,NA,NA,NA,NA,NA,NA,NA,147,NA,4,252,190,12,0,0
CAMPECHE,CAMPECHE,4002,122,2018,NA,NA,6,NA,20,NA,NA,NA,805,767,1048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,NA,NA,NA,NA,NA,NA,NA,144,NA,2,364,228,3,0,0
CAMPECHE,CAMPECHE,4002,123,2018,NA,NA,16,NA,31,NA,NA,NA,604,553,770,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,NA,NA,NA,NA,NA,NA,NA,147,NA,2,223,133,1,0,0
CAMPECHE,CAMPECHE,4002,124,2018,NA,NA,71,NA,71,NA,NA,NA,2749,2651,4078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,NA,NA,NA,NA,NA,NA,NA,356,NA,16,1544,578,15,0,0
CAMPECHE,CAMPECHE,4002,125,2018,NA,NA,29,NA,31,NA,NA,NA,1012,935,1594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77,NA,NA,NA,NA,NA,NA,NA,169,NA,9,385,300,12,0,0
CAMPECHE,CAMPECHE,4002,126,2018,NA,NA,39,NA,36,NA,NA,NA,1307,1246,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61,NA,NA,NA,NA,NA,NA,NA,249,NA,12,519,377,14,0,0
CAMPECHE,CAMPECHE,4002,127,2018,NA,NA,17,NA,27,NA,NA,NA,729,695,1077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,NA,NA,NA,NA,NA,NA,NA,136,NA,6,300,203,6,0,0
CAMPECHE,CAMPECHE,4002,128,2018,NA,NA,5,NA,4,NA,NA,NA,179,170,219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,31,NA,0,68,62,0,0,0
CAMPECHE,CAMPECHE,4002,129,2018,NA,NA,10,NA,78,NA,NA,NA,1205,1150,1450,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,NA,NA,NA,NA,NA,NA,NA,113,NA,22,526,354,47,0,0
CAMPECHE,CAMPECHE,4002,130,2018,NA,NA,4,NA,12,NA,NA,NA,316,316,444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,37,NA,2,178,83,0,0,0
CAMPECHE,CAMPECHE,4002,131,2018,NA,NA,1,NA,1,NA,NA,NA,221,217,252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,24,NA,2,63,92,34,0,0
CAMPECHE,CAMPECHE,4002,132,2018,NA,NA,0,NA,3,NA,NA,NA,167,162,192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,13,NA,1,102,36,7,0,0
CAMPECHE,CAMPECHE,4002,133,2018,NA,NA,4,NA,6,NA,NA,NA,437,416,512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,NA,NA,NA,NA,NA,NA,NA,51,NA,7,177,168,3,0,0
CAMPECHE,CAMPECHE,4002,134,2018,NA,NA,6,NA,10,NA,NA,NA,357,336,452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,NA,NA,NA,NA,NA,NA,NA,56,NA,2,164,96,2,0,0
CAMPECHE,CAMPECHE,4002,135,2018,NA,NA,5,NA,5,NA,NA,NA,767,743,848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,NA,NA,NA,NA,NA,NA,NA,154,NA,1,325,252,1,0,0
CAMPECHE,CAMPECHE,4002,136,2018,NA,NA,3,NA,2,NA,NA,NA,159,158,193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,18,NA,0,89,43,3,0,0
CAMPECHE,CAMPECHE,4002,137,2018,NA,NA,4,NA,3,NA,NA,NA,208,197,263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,29,NA,1,64,96,0,0,0
CAMPECHE,CAMPECHE,4002,138,2018,NA,NA,1,NA,14,NA,NA,NA,434,415,528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,NA,NA,NA,NA,NA,NA,NA,81,NA,2,155,162,0,0,0
CAMPECHE,CAMPECHE,4002,139,2018,NA,NA,145,NA,44,NA,NA,NA,1787,1693,2738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94,NA,NA,NA,NA,NA,NA,NA,338,NA,14,740,388,24,0,0
CAMPECHE,CAMPECHE,4002,140,2018,NA,NA,16,NA,10,NA,NA,NA,652,633,905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,NA,NA,NA,NA,NA,NA,NA,149,NA,3,225,224,6,0,0
CAMPECHE,CAMPECHE,4002,141,2018,NA,NA,18,NA,14,NA,NA,NA,666,648,898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,NA,NA,NA,NA,NA,NA,NA,175,NA,2,179,257,3,0,0
CAMPECHE,CAMPECHE,4002,142,2018,NA,NA,99,NA,58,NA,NA,NA,1935,1809,2624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,126,NA,NA,NA,NA,NA,NA,NA,229,NA,5,1052,362,4,0,0
CAMPECHE,CAMPECHE,4002,143,2018,NA,NA,6,NA,11,NA,NA,NA,298,286,347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,52,NA,9,108,100,0,0,0
CAMPECHE,CAMPECHE,4002,144,2018,NA,NA,8,NA,11,NA,NA,NA,198,191,234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,24,NA,1,88,56,3,0,0
CAMPECHE,CAMPECHE,4002,145,2018,NA,NA,25,NA,21,NA,NA,NA,594,558,836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,NA,NA,NA,NA,NA,NA,NA,124,NA,26,148,212,2,0,0
CAMPECHE,CAMPECHE,4002,146,2018,NA,NA,24,NA,11,NA,NA,NA,407,402,474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,80,NA,4,152,129,2,0,0
CARMEN,CAMPECHE,4003,183,2018,NA,NA,33,NA,116,NA,NA,NA,3060,2937,5216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,123,NA,NA,NA,NA,NA,NA,NA,893,NA,29,1032,749,18,67,0
CARMEN,CAMPECHE,4003,184,2018,NA,NA,32,NA,113,NA,NA,NA,2945,2864,4768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81,NA,NA,NA,NA,NA,NA,NA,763,NA,14,1163,684,35,60,0
CARMEN,CAMPECHE,4003,185,2018,NA,NA,21,NA,83,NA,NA,NA,1493,1426,3071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,410,NA,12,426,408,22,44,0
CARMEN,CAMPECHE,4003,186,2018,NA,NA,5,NA,18,NA,NA,NA,908,871,1437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,NA,NA,NA,NA,NA,NA,NA,237,NA,5,289,263,17,37,0
CARMEN,CAMPECHE,4003,187,2018,NA,NA,16,NA,38,NA,NA,NA,1026,997,1645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,NA,NA,NA,NA,NA,NA,NA,256,NA,13,348,291,7,28,0
CARMEN,CAMPECHE,4003,188,2018,NA,NA,6,NA,35,NA,NA,NA,1322,1281,1968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,NA,NA,NA,NA,NA,NA,NA,252,NA,11,488,455,18,16,0
CARMEN,CAMPECHE,4003,189,2018,NA,NA,7,NA,36,NA,NA,NA,973,883,1468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,198,NA,15,336,261,5,25,0
CARMEN,CAMPECHE,4003,190,2018,NA,NA,13,NA,30,NA,NA,NA,911,874,1434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,NA,NA,NA,NA,NA,NA,NA,269,NA,6,303,210,7,36,0
CARMEN,CAMPECHE,4003,191,2018,NA,NA,19,NA,35,NA,NA,NA,1281,1240,2120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,NA,NA,NA,NA,NA,NA,NA,408,NA,13,404,331,8,22,0
CARMEN,CAMPECHE,4003,192,2018,NA,NA,8,NA,36,NA,NA,NA,938,899,1606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,NA,NA,NA,NA,NA,NA,NA,255,NA,12,306,250,10,22,0
CARMEN,CAMPECHE,4003,193,2018,NA,NA,2,NA,12,NA,NA,NA,390,381,594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,88,NA,2,160,106,4,7,0
CARMEN,CAMPECHE,4003,194,2018,NA,NA,9,NA,31,NA,NA,NA,849,820,1345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,NA,NA,NA,NA,NA,NA,NA,232,NA,7,314,206,6,15,0
CARMEN,CAMPECHE,4003,195,2018,NA,NA,16,NA,26,NA,NA,NA,854,824,1296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,212,NA,8,270,257,8,27,0
CARMEN,CAMPECHE,4003,196,2018,NA,NA,8,NA,37,NA,NA,NA,925,880,1420,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,NA,NA,NA,NA,NA,NA,NA,250,NA,6,288,260,10,21,0
CARMEN,CAMPECHE,4003,197,2018,NA,NA,9,NA,19,NA,NA,NA,747,720,1210,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,NA,NA,NA,NA,NA,NA,NA,166,NA,5,242,259,5,15,0
CARMEN,CAMPECHE,4003,199,2018,NA,NA,6,NA,44,NA,NA,NA,1052,1019,1711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,NA,NA,NA,NA,NA,NA,NA,254,NA,6,278,399,16,16,0
CARMEN,CAMPECHE,4003,200,2018,NA,NA,7,NA,27,NA,NA,NA,743,714,1086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,NA,NA,NA,NA,NA,NA,NA,149,NA,7,212,279,14,19,0
CARMEN,CAMPECHE,4003,201,2018,NA,NA,6,NA,18,NA,NA,NA,585,563,907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA,115,NA,2,153,250,7,12,0
CARMEN,CAMPECHE,4003,202,2018,NA,NA,14,NA,49,NA,NA,NA,1223,1191,1745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,NA,NA,NA,NA,NA,NA,NA,245,NA,4,382,444,28,25,0
CARMEN,CAMPECHE,4003,203,2018,NA,NA,7,NA,36,NA,NA,NA,1010,967,1520,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,NA,NA,NA,NA,NA,NA,NA,216,NA,6,335,337,10,20,0
CARMEN,CAMPECHE,4003,204,2018,NA,NA,1,NA,9,NA,NA,NA,505,472,737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,NA,NA,NA,NA,NA,NA,NA,140,NA,3,166,117,9,27,0
CARMEN,CAMPECHE,4003,205,2018,NA,NA,29,NA,85,NA,NA,NA,2048,1958,4864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89,NA,NA,NA,NA,NA,NA,NA,528,NA,15,635,592,29,45,0
CARMEN,CAMPECHE,4003,206,2018,NA,NA,17,NA,80,NA,NA,NA,1995,1930,2997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,NA,NA,NA,NA,NA,NA,NA,388,NA,7,898,494,21,25,0
CARMEN,CAMPECHE,4003,207,2018,NA,NA,11,NA,14,NA,NA,NA,706,676,1647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,172,NA,4,226,216,7,26,0
CARMEN,CAMPECHE,4003,208,2018,NA,NA,3,NA,27,NA,NA,NA,1102,1071,1543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,NA,NA,NA,NA,NA,NA,NA,292,NA,5,372,319,21,32,0
CARMEN,CAMPECHE,4003,209,2018,NA,NA,9,NA,41,NA,NA,NA,1011,976,1487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,NA,NA,NA,NA,NA,NA,NA,226,NA,5,345,311,17,22,0
CARMEN,CAMPECHE,4003,210,2018,NA,NA,6,NA,30,NA,NA,NA,1057,1018,1664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,NA,NA,NA,NA,NA,NA,NA,210,NA,14,333,390,12,23,0
CARMEN,CAMPECHE,4003,211,2018,NA,NA,5,NA,25,NA,NA,NA,972,927,1552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,NA,NA,NA,NA,NA,NA,NA,220,NA,6,298,346,8,19,0
CARMEN,CAMPECHE,4003,212,2018,NA,NA,5,NA,13,NA,NA,NA,569,547,774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA,125,NA,4,176,206,8,10,0
CARMEN,CAMPECHE,4003,213,2018,NA,NA,7,NA,12,NA,NA,NA,630,601,934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,NA,NA,NA,NA,NA,NA,NA,151,NA,4,216,178,26,7,0
CARMEN,CAMPECHE,4003,214,2018,NA,NA,7,NA,14,NA,NA,NA,816,788,1223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,NA,NA,NA,NA,NA,NA,NA,188,NA,9,227,322,3,18,0
CARMEN,CAMPECHE,4003,215,2018,NA,NA,4,NA,11,NA,NA,NA,269,263,417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,67,NA,2,66,99,7,7,0
CARMEN,CAMPECHE,4003,216,2018,NA,NA,2,NA,22,NA,NA,NA,618,608,922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,119,NA,2,225,203,13,22,0
CARMEN,CAMPECHE,4003,217,2018,NA,NA,20,NA,22,NA,NA,NA,852,823,1274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,NA,NA,NA,NA,NA,NA,NA,204,NA,4,278,239,38,18,0
CARMEN,CAMPECHE,4003,218,2018,NA,NA,9,NA,27,NA,NA,NA,786,758,1253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,NA,NA,NA,NA,NA,NA,NA,156,NA,8,311,186,26,35,0
CARMEN,CAMPECHE,4003,219,2018,NA,NA,3,NA,6,NA,NA,NA,338,325,470,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,75,NA,0,153,77,7,4,0
CARMEN,CAMPECHE,4003,220,2018,NA,NA,4,NA,13,NA,NA,NA,522,508,698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,NA,NA,NA,155,NA,4,173,136,4,19,0
CARMEN,CAMPECHE,4003,221,2018,NA,NA,3,NA,15,NA,NA,NA,488,471,735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,123,NA,4,183,134,3,6,0
CARMEN,CAMPECHE,4003,222,2018,NA,NA,5,NA,19,NA,NA,NA,359,352,531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,92,NA,4,105,109,10,8,0
CARMEN,CAMPECHE,4003,223,2018,NA,NA,2,NA,14,NA,NA,NA,498,484,760,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,NA,NA,NA,107,NA,8,181,160,3,9,0
CARMEN,CAMPECHE,4003,224,2018,NA,NA,6,NA,11,NA,NA,NA,430,421,1285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,105,NA,4,154,130,3,8,0
CARMEN,CAMPECHE,4003,225,2018,NA,NA,2,NA,21,NA,NA,NA,215,207,1204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,47,NA,1,77,50,0,9,0
CARMEN,CAMPECHE,4003,226,2018,NA,NA,6,NA,53,NA,NA,NA,749,708,1176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,NA,NA,NA,NA,NA,NA,NA,209,NA,2,229,189,7,13,0
CARMEN,CAMPECHE,4003,227,2018,NA,NA,17,NA,54,NA,NA,NA,845,815,1406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,180,NA,6,256,277,6,19,0
CARMEN,CAMPECHE,4003,228,2018,NA,NA,11,NA,36,NA,NA,NA,651,626,993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,168,NA,6,184,191,12,18,0
CARMEN,CAMPECHE,4003,230,2018,NA,NA,33,NA,259,NA,NA,NA,4074,3914,6529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,160,NA,NA,NA,NA,NA,NA,NA,1031,NA,26,1313,1107,51,94,0
