state,mun,section,uniqueid,year,incumbent_party_magar,incumbent_candidate_magar,final_incumbent,incumbent_vote,party_component,mutually_exclusive,incumbent_party_JL,incumbent_candidate_JL,runnerup_party_magar,runnerup_candidate_magar,runnerup_vote,runnerup_party_component,margin,listanominal,valid,total,PAN,PRI,PRD,PartCardenista,PT,PVEM,PPS,PD,PT_PC_PAS_PSN,PDS,PCD,PARM,DSPPN,PC,PSN,PAS,FUERZACIUDADANA,MEXICOPOSIBLE,PLM,nulos,PRD_PT_PC,PANAL,PRI_PANAL,PSD,PRI_PVEM,PT_PC,MC,MORENA,PH,PES,PAN_MC,PRI_PVEM_PANAL,PLC,CI_1,CI_2
CAMPECHE,CARMEN,506,4003,2015,PRI_PVEM,ENRIQUE IVAN GONZALEZ LOPEZ,PRI_PVEM,57,PRI_PVEM,TRUE,PRI,ENRIQUE IVAN GONZALEZ LOPEZ,PAN,NA,127,PAN,0.0616847859,522,247,257,127,NA,9,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,5,NA,NA,57,NA,2,39,1,5,NA,NA,NA,NA,NA
CAMPECHE,CARMEN,507,4003,2015,PRI_PVEM,ENRIQUE IVAN GONZALEZ LOPEZ,PRI_PVEM,50,PRI_PVEM,TRUE,PRI,ENRIQUE IVAN GONZALEZ LOPEZ,PAN,NA,109,PAN,0.0616847859,404,200,204,109,NA,8,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,1,NA,NA,50,NA,3,24,2,2,NA,NA,NA,NA,NA
CAMPECHE,CARMEN,508,4003,2015,PRI_PVEM,ENRIQUE IVAN GONZALEZ LOPEZ,PRI_PVEM,65,PRI_PVEM,TRUE,PRI,ENRIQUE IVAN GONZALEZ LOPEZ,PAN,NA,83,PAN,0.0616847859,390,199,202,83,NA,5,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,4,NA,NA,65,NA,1,33,3,5,NA,NA,NA,NA,NA
CAMPECHE,CARMEN,509,4003,2015,PRI_PVEM,ENRIQUE IVAN GONZALEZ LOPEZ,PRI_PVEM,65,PRI_PVEM,TRUE,PRI,ENRIQUE IVAN GONZALEZ LOPEZ,PAN,NA,140,PAN,0.0616847859,1203,287,291,140,NA,5,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,5,NA,NA,65,NA,4,48,7,6,NA,NA,NA,NA,NA
CAMPECHE,CARMEN,510,4003,2015,PRI_PVEM,ENRIQUE IVAN GONZALEZ LOPEZ,PRI_PVEM,66,PRI_PVEM,TRUE,PRI,ENRIQUE IVAN GONZALEZ LOPEZ,PAN,NA,135,PAN,0.0616847859,528,248,251,135,NA,5,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,2,NA,NA,66,NA,2,33,0,2,NA,NA,NA,NA,NA
CAMPECHE,CARMEN,511,4003,2015,PRI_PVEM,ENRIQUE IVAN GONZALEZ LOPEZ,PRI_PVEM,61,PRI_PVEM,TRUE,PRI,ENRIQUE IVAN GONZALEZ LOPEZ,PAN,NA,95,PAN,0.0616847859,621,231,232,95,NA,5,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,61,NA,3,61,2,3,NA,NA,NA,NA,NA
CAMPECHE,CARMEN,512,4003,2015,PRI_PVEM,ENRIQUE IVAN GONZALEZ LOPEZ,PRI_PVEM,55,PRI_PVEM,TRUE,PRI,ENRIQUE IVAN GONZALEZ LOPEZ,PAN,NA,116,PAN,0.0616847859,449,200,201,116,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,3,NA,NA,55,NA,2,19,0,3,NA,NA,NA,NA,NA
CAMPECHE,CARMEN,513,4003,2015,PRI_PVEM,ENRIQUE IVAN GONZALEZ LOPEZ,PRI_PVEM,81,PRI_PVEM,TRUE,PRI,ENRIQUE IVAN GONZALEZ LOPEZ,PAN,NA,78,PAN,0.0616847859,553,200,205,78,NA,8,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,3,NA,NA,81,NA,1,27,0,2,NA,NA,NA,NA,NA
CAMPECHE,CARMEN,514,4003,2015,PRI_PVEM,ENRIQUE IVAN GONZALEZ LOPEZ,PRI_PVEM,73,PRI_PVEM,TRUE,PRI,ENRIQUE IVAN GONZALEZ LOPEZ,PAN,NA,87,PAN,0.0616847859,503,213,214,87,NA,5,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,5,NA,NA,73,NA,0,35,3,1,NA,NA,NA,NA,NA
CAMPECHE,CARMEN,515,4003,2015,PRI_PVEM,ENRIQUE IVAN GONZALEZ LOPEZ,PRI_PVEM,90,PRI_PVEM,TRUE,PRI,ENRIQUE IVAN GONZALEZ LOPEZ,PAN,NA,80,PAN,0.0616847859,675,242,248,80,NA,8,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,4,NA,NA,90,NA,5,51,2,1,NA,NA,NA,NA,NA
CAMPECHE,CARMEN,516,4003,2015,PRI_PVEM,ENRIQUE IVAN GONZALEZ LOPEZ,PRI_PVEM,7,PRI_PVEM,TRUE,PRI,ENRIQUE IVAN GONZALEZ LOPEZ,PAN,NA,65,PAN,0.0616847859,543,119,125,65,NA,8,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,0,NA,NA,7,NA,2,31,1,3,NA,NA,NA,NA,NA
CAMPECHE,CARMEN,517,4003,2015,PRI_PVEM,ENRIQUE IVAN GONZALEZ LOPEZ,PRI_PVEM,102,PRI_PVEM,TRUE,PRI,ENRIQUE IVAN GONZALEZ LOPEZ,PAN,NA,114,PAN,0.0616847859,935,306,313,114,NA,14,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,4,NA,NA,102,NA,3,55,2,7,NA,NA,NA,NA,NA
CAMPECHE,CARMEN,518,4003,2015,PRI_PVEM,ENRIQUE IVAN GONZALEZ LOPEZ,PRI_PVEM,54,PRI_PVEM,TRUE,PRI,ENRIQUE IVAN GONZALEZ LOPEZ,PAN,NA,74,PAN,0.0616847859,439,165,169,74,NA,5,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,2,NA,NA,54,NA,1,26,0,3,NA,NA,NA,NA,NA
CAMPECHE,CARMEN,519,4003,2015,PRI_PVEM,ENRIQUE IVAN GONZALEZ LOPEZ,PRI_PVEM,79,PRI_PVEM,TRUE,PRI,ENRIQUE IVAN GONZALEZ LOPEZ,PAN,NA,86,PAN,0.0616847859,495,211,216,86,NA,6,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,2,NA,NA,79,NA,2,30,1,2,NA,NA,NA,NA,NA
CAMPECHE,CARMEN,520,4003,2015,PRI_PVEM,ENRIQUE IVAN GONZALEZ LOPEZ,PRI_PVEM,58,PRI_PVEM,TRUE,PRI,ENRIQUE IVAN GONZALEZ LOPEZ,PAN,NA,102,PAN,0.0616847859,660,232,236,102,NA,14,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,8,NA,NA,58,NA,0,41,6,2,NA,NA,NA,NA,NA
CAMPECHE,CARMEN,521,4003,2015,PRI_PVEM,ENRIQUE IVAN GONZALEZ LOPEZ,PRI_PVEM,35,PRI_PVEM,TRUE,PRI,ENRIQUE IVAN GONZALEZ LOPEZ,PAN,NA,88,PAN,0.0616847859,432,174,176,88,NA,5,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,NA,NA,35,NA,6,30,4,4,NA,NA,NA,NA,NA
CAMPECHE,CARMEN,522,4003,2015,PRI_PVEM,ENRIQUE IVAN GONZALEZ LOPEZ,PRI_PVEM,66,PRI_PVEM,TRUE,PRI,ENRIQUE IVAN GONZALEZ LOPEZ,PAN,NA,67,PAN,0.0616847859,510,196,199,67,NA,3,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,2,NA,NA,66,NA,5,45,1,4,NA,NA,NA,NA,NA
CAMPECHE,CARMEN,523,4003,2015,PRI_PVEM,ENRIQUE IVAN GONZALEZ LOPEZ,PRI_PVEM,154,PRI_PVEM,TRUE,PRI,ENRIQUE IVAN GONZALEZ LOPEZ,PAN,NA,102,PAN,0.0616847859,501,285,285,102,NA,3,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1,NA,NA,154,NA,0,19,1,2,NA,NA,NA,NA,NA
CAMPECHE,CARMEN,524,4003,2015,PRI_PVEM,ENRIQUE IVAN GONZALEZ LOPEZ,PRI_PVEM,84,PRI_PVEM,TRUE,PRI,ENRIQUE IVAN GONZALEZ LOPEZ,PAN,NA,73,PAN,0.0616847859,451,203,208,73,NA,13,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,0,NA,NA,84,NA,3,22,2,2,NA,NA,NA,NA,NA
CAMPECHE,CARMEN,525,4003,2015,PRI_PVEM,ENRIQUE IVAN GONZALEZ LOPEZ,PRI_PVEM,83,PRI_PVEM,TRUE,PRI,ENRIQUE IVAN GONZALEZ LOPEZ,PAN,NA,74,PAN,0.0616847859,419,193,199,74,NA,7,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,3,NA,NA,83,NA,1,21,0,1,NA,NA,NA,NA,NA
CAMPECHE,CARMEN,526,4003,2015,PRI_PVEM,ENRIQUE IVAN GONZALEZ LOPEZ,PRI_PVEM,77,PRI_PVEM,TRUE,PRI,ENRIQUE IVAN GONZALEZ LOPEZ,PAN,NA,47,PAN,0.0616847859,367,168,171,47,NA,5,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,1,NA,NA,77,NA,1,28,2,3,NA,NA,NA,NA,NA
CAMPECHE,CARMEN,527,4003,2015,PRI_PVEM,ENRIQUE IVAN GONZALEZ LOPEZ,PRI_PVEM,57,PRI_PVEM,TRUE,PRI,ENRIQUE IVAN GONZALEZ LOPEZ,PAN,NA,72,PAN,0.0616847859,340,151,153,72,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,NA,NA,57,NA,1,16,1,0,NA,NA,NA,NA,NA
CAMPECHE,CHAMPOTON,303,4004,2015,PRI_PVEM,JOSE LUIS ARJONA ROSADO,PRI_PVEM,226,PRI_PVEM,TRUE,PRI,JOSE LUIS ARJONA ROSADO,PAN,NA,133,PAN,0.1557994974,800,504,525,133,NA,27,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,NA,2,NA,NA,226,NA,66,43,2,0,NA,NA,NA,NA,NA
CAMPECHE,CHAMPOTON,304,4004,2015,PRI_PVEM,JOSE LUIS ARJONA ROSADO,PRI_PVEM,246,PRI_PVEM,TRUE,PRI,JOSE LUIS ARJONA ROSADO,PAN,NA,91,PAN,0.1557994974,818,524,542,91,NA,25,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,NA,31,NA,NA,246,NA,10,103,0,4,NA,NA,NA,NA,NA
CAMPECHE,CHAMPOTON,305,4004,2015,PRI_PVEM,JOSE LUIS ARJONA ROSADO,PRI_PVEM,297,PRI_PVEM,TRUE,PRI,JOSE LUIS ARJONA ROSADO,PAN,NA,138,PAN,0.1557994974,1127,655,681,138,NA,39,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,NA,12,NA,NA,297,NA,21,122,3,9,NA,NA,NA,NA,NA
CAMPECHE,CHAMPOTON,306,4004,2015,PRI_PVEM,JOSE LUIS ARJONA ROSADO,PRI_PVEM,427,PRI_PVEM,TRUE,PRI,JOSE LUIS ARJONA ROSADO,PAN,NA,191,PAN,0.1557994974,1405,858,891,191,NA,62,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,NA,27,NA,NA,427,NA,24,105,2,9,NA,NA,NA,NA,NA
CAMPECHE,CHAMPOTON,307,4004,2015,PRI_PVEM,JOSE LUIS ARJONA ROSADO,PRI_PVEM,269,PRI_PVEM,TRUE,PRI,JOSE LUIS ARJONA ROSADO,PAN,NA,101,PAN,0.1557994974,893,608,627,101,NA,55,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,NA,40,NA,NA,269,NA,18,100,4,10,NA,NA,NA,NA,NA
CAMPECHE,CHAMPOTON,308,4004,2015,PRI_PVEM,JOSE LUIS ARJONA ROSADO,PRI_PVEM,226,PRI_PVEM,TRUE,PRI,JOSE LUIS ARJONA ROSADO,PAN,NA,73,PAN,0.1557994974,424,399,406,73,NA,28,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,16,NA,NA,226,NA,6,40,2,2,NA,NA,NA,NA,NA
CAMPECHE,CHAMPOTON,309,4004,2015,PRI_PVEM,JOSE LUIS ARJONA ROSADO,PRI_PVEM,226,PRI_PVEM,TRUE,PRI,JOSE LUIS ARJONA ROSADO,PAN,NA,69,PAN,0.1557994974,613,417,428,69,NA,11,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,24,NA,NA,226,NA,9,64,0,3,NA,NA,NA,NA,NA
CAMPECHE,CHAMPOTON,310,4004,2015,PRI_PVEM,JOSE LUIS ARJONA ROSADO,PRI_PVEM,352,PRI_PVEM,TRUE,PRI,JOSE LUIS ARJONA ROSADO,PAN,NA,86,PAN,0.1557994974,843,592,601,86,NA,25,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,13,NA,NA,352,NA,23,81,2,3,NA,NA,NA,NA,NA
CAMPECHE,CHAMPOTON,311,4004,2015,PRI_PVEM,JOSE LUIS ARJONA ROSADO,PRI_PVEM,232,PRI_PVEM,TRUE,PRI,JOSE LUIS ARJONA ROSADO,PAN,NA,74,PAN,0.1557994974,701,460,470,74,NA,27,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,21,NA,NA,232,NA,8,80,1,1,NA,NA,NA,NA,NA
CAMPECHE,CHAMPOTON,312,4004,2015,PRI_PVEM,JOSE LUIS ARJONA ROSADO,PRI_PVEM,444,PRI_PVEM,TRUE,PRI,JOSE LUIS ARJONA ROSADO,PAN,NA,296,PAN,0.1557994974,1792,1051,1091,296,NA,98,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,NA,26,NA,NA,444,NA,29,130,7,6,NA,NA,NA,NA,NA
CAMPECHE,CHAMPOTON,313,4004,2015,PRI_PVEM,JOSE LUIS ARJONA ROSADO,PRI_PVEM,269,PRI_PVEM,TRUE,PRI,JOSE LUIS ARJONA ROSADO,PAN,NA,142,PAN,0.1557994974,1274,678,706,142,NA,62,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,NA,26,NA,NA,269,NA,29,117,9,4,NA,NA,NA,NA,NA
CAMPECHE,CHAMPOTON,314,4004,2015,PRI_PVEM,JOSE LUIS ARJONA ROSADO,PRI_PVEM,322,PRI_PVEM,TRUE,PRI,JOSE LUIS ARJONA ROSADO,PAN,NA,128,PAN,0.1557994974,1086,656,675,128,NA,72,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,NA,12,NA,NA,322,NA,8,89,1,10,NA,NA,NA,NA,NA
CAMPECHE,CHAMPOTON,315,4004,2015,PRI_PVEM,JOSE LUIS ARJONA ROSADO,PRI_PVEM,340,PRI_PVEM,TRUE,PRI,JOSE LUIS ARJONA ROSADO,PAN,NA,148,PAN,0.1557994974,1259,754,778,148,NA,57,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,NA,24,NA,NA,340,NA,23,134,4,10,NA,NA,NA,NA,NA
CAMPECHE,CHAMPOTON,316,4004,2015,PRI_PVEM,JOSE LUIS ARJONA ROSADO,PRI_PVEM,425,PRI_PVEM,TRUE,PRI,JOSE LUIS ARJONA ROSADO,PAN,NA,144,PAN,0.1557994974,1454,836,875,144,NA,72,NA,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,NA,17,NA,NA,425,NA,49,100,5,7,NA,NA,NA,NA,NA
CAMPECHE,CHAMPOTON,317,4004,2015,PRI_PVEM,JOSE LUIS ARJONA ROSADO,PRI_PVEM,489,PRI_PVEM,TRUE,PRI,JOSE LUIS ARJONA ROSADO,PAN,NA,274,PAN,0.1557994974,1992,1099,1156,274,NA,85,NA,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57,NA,20,NA,NA,489,NA,53,143,9,3,NA,NA,NA,NA,NA
CAMPECHE,CHAMPOTON,318,4004,2015,PRI_PVEM,JOSE LUIS ARJONA ROSADO,PRI_PVEM,405,PRI_PVEM,TRUE,PRI,JOSE LUIS ARJONA ROSADO,PAN,NA,170,PAN,0.1557994974,1464,891,925,170,NA,87,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,NA,18,NA,NA,405,NA,26,162,4,5,NA,NA,NA,NA,NA
CAMPECHE,CHAMPOTON,319,4004,2015,PRI_PVEM,JOSE LUIS ARJONA ROSADO,PRI_PVEM,1057,PRI_PVEM,TRUE,PRI,JOSE LUIS ARJONA ROSADO,PAN,NA,630,PAN,0.1557994974,4500,2502,2603,630,NA,216,NA,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101,NA,46,NA,NA,1057,NA,113,338,17,14,NA,NA,NA,NA,NA
CAMPECHE,CHAMPOTON,320,4004,2015,PRI_PVEM,JOSE LUIS ARJONA ROSADO,PRI_PVEM,379,PRI_PVEM,TRUE,PRI,JOSE LUIS ARJONA ROSADO,PAN,NA,156,PAN,0.1557994974,1599,1070,1107,156,NA,234,NA,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,NA,34,NA,NA,379,NA,26,156,7,38,NA,NA,NA,NA,NA
CAMPECHE,CHAMPOTON,321,4004,2015,PRI_PVEM,JOSE LUIS ARJONA ROSADO,PRI_PVEM,223,PRI_PVEM,TRUE,PRI,JOSE LUIS ARJONA ROSADO,PAN,NA,58,PAN,0.1557994974,784,550,573,58,NA,53,NA,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,NA,26,NA,NA,223,NA,18,134,3,6,NA,NA,NA,NA,NA
CAMPECHE,CHAMPOTON,322,4004,2015,PRI_PVEM,JOSE LUIS ARJONA ROSADO,PRI_PVEM,293,PRI_PVEM,TRUE,PRI,JOSE LUIS ARJONA ROSADO,PAN,NA,66,PAN,0.1557994974,1073,686,716,66,NA,69,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,NA,36,NA,NA,293,NA,20,152,5,25,NA,NA,NA,NA,NA
CAMPECHE,CHAMPOTON,323,4004,2015,PRI_PVEM,JOSE LUIS ARJONA ROSADO,PRI_PVEM,312,PRI_PVEM,TRUE,PRI,JOSE LUIS ARJONA ROSADO,PAN,NA,70,PAN,0.1557994974,1015,680,711,70,NA,53,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,NA,48,NA,NA,312,NA,20,142,6,16,NA,NA,NA,NA,NA
CAMPECHE,CHAMPOTON,324,4004,2015,PRI_PVEM,JOSE LUIS ARJONA ROSADO,PRI_PVEM,265,PRI_PVEM,TRUE,PRI,JOSE LUIS ARJONA ROSADO,PAN,NA,60,PAN,0.1557994974,1096,707,740,60,NA,83,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,NA,33,NA,NA,265,NA,21,183,6,38,NA,NA,NA,NA,NA
CAMPECHE,CHAMPOTON,325,4004,2015,PRI_PVEM,JOSE LUIS ARJONA ROSADO,PRI_PVEM,373,PRI_PVEM,TRUE,PRI,JOSE LUIS ARJONA ROSADO,PAN,NA,75,PAN,0.1557994974,1316,849,898,75,NA,114,NA,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,NA,33,NA,NA,373,NA,14,160,5,49,NA,NA,NA,NA,NA
CAMPECHE,CHAMPOTON,326,4004,2015,PRI_PVEM,JOSE LUIS ARJONA ROSADO,PRI_PVEM,254,PRI_PVEM,TRUE,PRI,JOSE LUIS ARJONA ROSADO,PAN,NA,64,PAN,0.1557994974,729,497,521,64,NA,106,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,NA,13,NA,NA,254,NA,7,39,1,6,NA,NA,NA,NA,NA
CAMPECHE,CHAMPOTON,327,4004,2015,PRI_PVEM,JOSE LUIS ARJONA ROSADO,PRI_PVEM,602,PRI_PVEM,TRUE,PRI,JOSE LUIS ARJONA ROSADO,PAN,NA,214,PAN,0.1557994974,1576,1201,1239,214,NA,47,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,NA,81,NA,NA,602,NA,54,190,3,4,NA,NA,NA,NA,NA
CAMPECHE,CHAMPOTON,328,4004,2015,PRI_PVEM,JOSE LUIS ARJONA ROSADO,PRI_PVEM,398,PRI_PVEM,TRUE,PRI,JOSE LUIS ARJONA ROSADO,PAN,NA,155,PAN,0.1557994974,1290,903,940,155,NA,48,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,NA,67,NA,NA,398,NA,27,193,2,7,NA,NA,NA,NA,NA
CAMPECHE,CHAMPOTON,329,4004,2015,PRI_PVEM,JOSE LUIS ARJONA ROSADO,PRI_PVEM,392,PRI_PVEM,TRUE,PRI,JOSE LUIS ARJONA ROSADO,PAN,NA,64,PAN,0.1557994974,796,547,575,64,NA,46,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,NA,17,NA,NA,392,NA,9,17,0,0,NA,NA,NA,NA,NA
CAMPECHE,CHAMPOTON,330,4004,2015,PRI_PVEM,JOSE LUIS ARJONA ROSADO,PRI_PVEM,504,PRI_PVEM,TRUE,PRI,JOSE LUIS ARJONA ROSADO,PAN,NA,41,PAN,0.1557994974,1063,788,810,41,NA,37,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,NA,17,NA,NA,504,NA,28,151,6,2,NA,NA,NA,NA,NA
CAMPECHE,CHAMPOTON,331,4004,2015,PRI_PVEM,JOSE LUIS ARJONA ROSADO,PRI_PVEM,1132,PRI_PVEM,TRUE,PRI,JOSE LUIS ARJONA ROSADO,PAN,NA,786,PAN,0.1557994974,3797,2398,2469,786,NA,150,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71,NA,27,NA,NA,1132,NA,33,234,7,11,NA,NA,NA,NA,NA
CAMPECHE,CHAMPOTON,332,4004,2015,PRI_PVEM,JOSE LUIS ARJONA ROSADO,PRI_PVEM,148,PRI_PVEM,TRUE,PRI,JOSE LUIS ARJONA ROSADO,PAN,NA,32,PAN,0.1557994974,505,299,310,32,NA,17,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,18,NA,NA,148,NA,11,61,5,4,NA,NA,NA,NA,NA
CAMPECHE,CHAMPOTON,333,4004,2015,PRI_PVEM,JOSE LUIS ARJONA ROSADO,PRI_PVEM,257,PRI_PVEM,TRUE,PRI,JOSE LUIS ARJONA ROSADO,PAN,NA,143,PAN,0.1557994974,1076,646,678,143,NA,84,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,NA,16,NA,NA,257,NA,48,73,10,4,NA,NA,NA,NA,NA
CAMPECHE,CHAMPOTON,334,4004,2015,PRI_PVEM,JOSE LUIS ARJONA ROSADO,PRI_PVEM,326,PRI_PVEM,TRUE,PRI,JOSE LUIS ARJONA ROSADO,PAN,NA,109,PAN,0.1557994974,971,651,674,109,NA,15,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,NA,27,NA,NA,326,NA,41,120,6,1,NA,NA,NA,NA,NA
CAMPECHE,CHAMPOTON,335,4004,2015,PRI_PVEM,JOSE LUIS ARJONA ROSADO,PRI_PVEM,118,PRI_PVEM,TRUE,PRI,JOSE LUIS ARJONA ROSADO,PAN,NA,151,PAN,0.1557994974,719,417,429,151,NA,28,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,5,NA,NA,118,NA,73,36,2,0,NA,NA,NA,NA,NA
CAMPECHE,CHAMPOTON,336,4004,2015,PRI_PVEM,JOSE LUIS ARJONA ROSADO,PRI_PVEM,201,PRI_PVEM,TRUE,PRI,JOSE LUIS ARJONA ROSADO,PAN,NA,98,PAN,0.1557994974,879,469,510,98,NA,104,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,NA,11,NA,NA,201,NA,15,29,4,4,NA,NA,NA,NA,NA
CAMPECHE,CHAMPOTON,337,4004,2015,PRI_PVEM,JOSE LUIS ARJONA ROSADO,PRI_PVEM,272,PRI_PVEM,TRUE,PRI,JOSE LUIS ARJONA ROSADO,PAN,NA,43,PAN,0.1557994974,764,467,493,43,NA,34,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,NA,3,NA,NA,272,NA,3,106,3,1,NA,NA,NA,NA,NA
CAMPECHE,CHAMPOTON,338,4004,2015,PRI_PVEM,JOSE LUIS ARJONA ROSADO,PRI_PVEM,85,PRI_PVEM,TRUE,PRI,JOSE LUIS ARJONA ROSADO,PAN,NA,13,PAN,0.1557994974,222,153,158,13,NA,11,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,2,NA,NA,85,NA,9,29,0,2,NA,NA,NA,NA,NA
CAMPECHE,CHAMPOTON,339,4004,2015,PRI_PVEM,JOSE LUIS ARJONA ROSADO,PRI_PVEM,129,PRI_PVEM,TRUE,PRI,JOSE LUIS ARJONA ROSADO,PAN,NA,160,PAN,0.1557994974,528,326,340,160,NA,15,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,NA,5,NA,NA,129,NA,0,11,1,2,NA,NA,NA,NA,NA
CAMPECHE,CHAMPOTON,340,4004,2015,PRI_PVEM,JOSE LUIS ARJONA ROSADO,PRI_PVEM,413,PRI_PVEM,TRUE,PRI,JOSE LUIS ARJONA ROSADO,PAN,NA,237,PAN,0.1557994974,2126,1144,1217,237,NA,107,NA,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73,NA,14,NA,NA,413,NA,36,295,5,4,NA,NA,NA,NA,NA
