CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PT,PVEM,PRS,MC,NVA_ALIANZA,MORENA,ES,PAN_PRD_PT_PRS,PAN_PRD_PT,PAN_PRD_PRS,PAN_PT_PRS,PRD_PT_PRS,PAN_PRD,PAN_PT,PAN_PRS,PRD_PT,PRD_PRS,PT_PRS,CAND_IND38,CAND_IND39,CAND_IND40,CAND_IND41,CAND_IND42,CAND_IND43,CAND_IND44,CAND_IND45,CAND_IND46,CAND_IND47,CAND_IND48,CAND_IND49,CAND_IND50,CAND_IND51,CAND_IND52,CAND_IND53,CAND_IND54,CAND_IND55,CAND_IND56,CAND_IND57,CAND_IND58,CAND_IND59,CAND_IND60,CAND_IND61,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
1,18,NAYARIT,16,IXTLAN DEL RIO,7,IXTLAN DEL RIO,231,2,92,51,2,7,52,0,217,0,6,2,0,0,0,0,0,1,1,0,0,0,0,,,,,16,,,,,,,,,,,,,,,,,,,,0,447,23,470,755
1,18,NAYARIT,16,IXTLAN DEL RIO,7,IXTLAN DEL RIO,232,2,139,39,0,4,87,2,79,1,1,4,1,0,0,0,0,0,0,1,0,0,0,,,,,4,,,,,,,,,,,,,,,,,,,,0,362,13,375,553
1,18,NAYARIT,16,IXTLAN DEL RIO,7,IXTLAN DEL RIO,233,1,86,32,1,7,53,0,29,0,4,14,1,0,0,0,0,0,0,0,0,0,0,,,,,1,,,,,,,,,,,,,,,,,,,,0,228,21,249,342
1,18,NAYARIT,16,IXTLAN DEL RIO,7,IXTLAN DEL RIO,234,1,42,8,2,2,19,1,27,2,0,27,0,0,0,0,0,0,0,0,1,0,0,,,,,7,,,,,,,,,,,,,,,,,,,,0,138,14,152,233
1,18,NAYARIT,16,IXTLAN DEL RIO,7,IXTLAN DEL RIO,235,1,121,22,3,1,21,0,40,1,1,6,1,0,0,0,0,0,1,0,0,0,0,,,,,6,,,,,,,,,,,,,,,,,,,,0,224,12,236,392
1,18,NAYARIT,16,IXTLAN DEL RIO,7,IXTLAN DEL RIO,236,2,100,54,5,8,153,2,188,5,25,9,1,0,0,0,0,0,0,0,0,0,0,,,,,31,,,,,,,,,,,,,,,,,,,,0,581,38,619,1020
1,18,NAYARIT,16,IXTLAN DEL RIO,7,IXTLAN DEL RIO,237,1,29,11,0,1,17,0,46,0,4,2,0,0,0,0,0,0,0,0,0,0,0,,,,,3,,,,,,,,,,,,,,,,,,,,0,113,10,123,183
1,18,NAYARIT,16,IXTLAN DEL RIO,7,IXTLAN DEL RIO,238,1,35,20,0,4,28,1,78,1,8,6,0,0,0,0,0,0,0,0,0,0,0,,,,,5,,,,,,,,,,,,,,,,,,,,0,186,6,192,330
1,18,NAYARIT,13,SANTA MARIA DEL ORO,8,JALA,239,1,147,147,1,0,4,1,5,78,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,16,,,,,,,,,,,,,,,,,,,0,400,15,415,553
1,18,NAYARIT,13,SANTA MARIA DEL ORO,8,JALA,240,1,91,113,0,1,0,0,5,68,11,2,0,0,0,0,0,1,1,0,0,0,0,,,,,,30,,,,,,,,,,,,,,,,,,,0,323,11,334,482
1,18,NAYARIT,13,SANTA MARIA DEL ORO,8,JALA,241,2,204,231,0,0,4,0,13,150,18,5,0,0,0,0,0,0,0,0,0,0,0,,,,,,21,,,,,,,,,,,,,,,,,,,0,646,17,663,871
1,18,NAYARIT,13,SANTA MARIA DEL ORO,8,JALA,242,2,246,252,0,0,0,0,10,125,4,4,1,0,0,0,0,1,0,0,0,0,0,,,,,,6,,,,,,,,,,,,,,,,,,,0,649,15,664,841
1,18,NAYARIT,13,SANTA MARIA DEL ORO,8,JALA,243,1,128,175,1,2,1,0,4,77,4,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,4,,,,,,,,,,,,,,,,,,,0,397,8,405,556
1,18,NAYARIT,13,SANTA MARIA DEL ORO,8,JALA,244,2,242,243,0,2,3,1,9,178,10,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,13,,,,,,,,,,,,,,,,,,,0,702,12,714,1008
1,18,NAYARIT,13,SANTA MARIA DEL ORO,8,JALA,245,1,44,46,1,0,1,1,8,12,4,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,3,,,,,,,,,,,,,,,,,,,0,121,6,127,174
1,18,NAYARIT,13,SANTA MARIA DEL ORO,8,JALA,246,2,95,106,0,1,2,0,30,33,11,1,0,0,0,0,0,1,0,1,0,0,0,,,,,,3,,,,,,,,,,,,,,,,,,,0,284,6,290,362
1,18,NAYARIT,13,SANTA MARIA DEL ORO,8,JALA,247,1,59,81,0,0,1,0,3,68,5,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,1,,,,,,,,,,,,,,,,,,,0,220,10,230,305
1,18,NAYARIT,13,SANTA MARIA DEL ORO,8,JALA,248,2,393,370,10,2,6,0,106,17,15,5,2,0,1,0,0,2,1,0,0,0,0,,,,,,9,,,,,,,,,,,,,,,,,,,0,939,35,974,1294
1,18,NAYARIT,13,SANTA MARIA DEL ORO,8,JALA,249,2,307,336,2,1,1,0,33,14,4,1,2,2,1,0,0,3,0,0,0,0,0,,,,,,7,,,,,,,,,,,,,,,,,,,0,714,24,738,958
1,18,NAYARIT,13,SANTA MARIA DEL ORO,8,JALA,250,1,152,141,4,1,0,0,152,38,11,2,0,1,0,0,0,0,0,0,0,0,0,,,,,,2,,,,,,,,,,,,,,,,,,,0,504,17,521,711
1,18,NAYARIT,13,SANTA MARIA DEL ORO,8,JALA,251,1,111,169,7,0,2,0,75,16,14,0,1,0,0,1,0,0,0,0,0,0,0,,,,,,1,,,,,,,,,,,,,,,,,,,0,397,4,401,529
1,18,NAYARIT,13,SANTA MARIA DEL ORO,8,JALA,252,3,495,369,5,1,4,1,70,45,9,1,4,0,0,0,0,0,0,1,0,0,0,,,,,,3,,,,,,,,,,,,,,,,,,,0,1008,31,1039,1289
1,18,NAYARIT,13,SANTA MARIA DEL ORO,8,JALA,253,2,230,301,2,2,27,0,69,125,42,12,2,0,0,0,0,0,0,0,0,0,1,,,,,,37,,,,,,,,,,,,,,,,,,,0,850,34,884,1151
1,18,NAYARIT,13,SANTA MARIA DEL ORO,8,JALA,254,2,141,157,3,0,3,1,80,83,39,7,3,0,0,0,0,0,0,0,0,0,0,,,,,,56,,,,,,,,,,,,,,,,,,,0,573,6,579,757
1,18,NAYARIT,13,SANTA MARIA DEL ORO,8,JALA,255,1,79,81,1,0,5,0,25,67,18,3,0,0,0,0,0,0,0,0,0,0,0,,,,,,20,,,,,,,,,,,,,,,,,,,0,299,9,308,389
1,18,NAYARIT,13,SANTA MARIA DEL ORO,8,JALA,256,1,135,154,1,2,2,0,36,57,31,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,19,,,,,,,,,,,,,,,,,,,0,437,22,459,575
1,18,NAYARIT,3,JESUS MARIA,9,DEL NAYAR,257,2,459,103,6,2,42,0,60,3,25,6,1,0,0,0,0,2,1,0,0,0,0,,,,,,,10,2,,,,,,,,,,,,,,,,,0,722,32,754,1084
1,18,NAYARIT,3,JESUS MARIA,9,DEL NAYAR,258,4,771,236,12,7,69,7,64,13,55,17,10,1,0,1,0,5,2,0,0,0,0,,,,,,,22,10,,,,,,,,,,,,,,,,,0,1302,85,1387,2157
1,18,NAYARIT,3,JESUS MARIA,9,DEL NAYAR,259,7,802,313,311,28,81,10,92,79,116,75,5,0,0,0,0,17,2,0,2,0,0,,,,,,,38,15,,,,,,,,,,,,,,,,,0,1986,192,2178,3528
1,18,NAYARIT,3,JESUS MARIA,9,DEL NAYAR,260,2,450,20,2,3,10,4,13,12,13,4,13,1,0,0,0,1,0,0,0,0,0,,,,,,,18,2,,,,,,,,,,,,,,,,,0,566,51,617,952
1,18,NAYARIT,3,JESUS MARIA,9,DEL NAYAR,261,1,233,73,1,2,15,3,2,8,17,1,2,0,0,0,0,1,0,0,0,0,0,,,,,,,4,0,,,,,,,,,,,,,,,,,0,362,35,397,581
1,18,NAYARIT,3,JESUS MARIA,9,DEL NAYAR,262,2,256,68,10,4,10,10,49,13,31,148,2,0,0,0,0,0,0,0,1,0,0,,,,,,,49,3,,,,,,,,,,,,,,,,,0,654,48,702,1145
1,18,NAYARIT,3,JESUS MARIA,9,DEL NAYAR,263,1,45,18,0,1,9,1,23,1,1,1,0,0,0,0,0,0,2,0,0,0,0,,,,,,,1,0,,,,,,,,,,,,,,,,,0,103,21,124,152
1,18,NAYARIT,3,JESUS MARIA,9,DEL NAYAR,264,2,312,56,9,3,25,0,6,3,8,1,2,0,0,0,0,2,2,0,0,0,0,,,,,,,11,0,,,,,,,,,,,,,,,,,0,440,44,484,693
1,18,NAYARIT,3,JESUS MARIA,9,DEL NAYAR,265,1,154,66,2,2,2,0,2,4,6,0,6,0,0,0,0,2,0,1,0,0,0,,,,,,,11,8,,,,,,,,,,,,,,,,,0,266,23,289,414
1,18,NAYARIT,3,JESUS MARIA,9,DEL NAYAR,266,1,229,27,2,4,22,1,29,13,12,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,9,1,,,,,,,,,,,,,,,,,0,350,45,395,564
1,18,NAYARIT,3,JESUS MARIA,9,DEL NAYAR,267,6,532,283,23,6,102,8,117,10,116,56,10,1,0,0,0,4,0,1,0,0,0,,,,,,,323,8,,,,,,,,,,,,,,,,,0,1600,137,1737,2680
1,18,NAYARIT,3,JESUS MARIA,9,DEL NAYAR,268,3,484,235,12,9,15,1,13,7,12,5,6,3,1,0,0,3,0,0,0,0,0,,,,,,,139,3,,,,,,,,,,,,,,,,,0,948,41,989,1422
1,18,NAYARIT,3,JESUS MARIA,9,DEL NAYAR,269,2,144,99,4,9,49,5,26,4,9,3,1,0,0,0,0,1,0,0,0,0,0,,,,,,,327,0,,,,,,,,,,,,,,,,,0,681,50,731,1188
1,18,NAYARIT,3,JESUS MARIA,9,DEL NAYAR,270,4,782,217,14,6,11,8,67,20,160,16,3,0,0,0,0,4,1,6,0,0,0,,,,,,,177,20,,,,,,,,,,,,,,,,,0,1512,122,1634,2458
1,18,NAYARIT,3,JESUS MARIA,9,DEL NAYAR,271,2,192,69,137,9,9,17,15,5,22,0,8,0,3,0,0,3,0,7,3,2,0,,,,,,,19,2,,,,,,,,,,,,,,,,,0,522,24,546,876
1,18,NAYARIT,3,JESUS MARIA,9,DEL NAYAR,272,1,175,137,1,4,2,2,34,9,66,2,0,2,0,0,0,1,0,0,0,0,0,,,,,,,58,2,,,,,,,,,,,,,,,,,0,495,34,529,738
1,18,NAYARIT,3,JESUS MARIA,9,DEL NAYAR,273,2,250,159,7,4,4,2,60,12,80,5,9,2,0,0,0,1,0,0,0,0,0,,,,,,,28,1,,,,,,,,,,,,,,,,,0,624,51,675,1043
1,18,NAYARIT,3,JESUS MARIA,9,DEL NAYAR,274,2,233,140,28,4,5,2,43,3,69,3,2,0,0,0,0,2,0,0,1,0,0,,,,,,,66,17,,,,,,,,,,,,,,,,,0,618,45,663,957
1,18,NAYARIT,3,JESUS MARIA,9,DEL NAYAR,275,2,163,129,4,3,7,0,21,3,29,0,3,2,0,0,0,1,1,0,0,0,0,,,,,,,28,2,,,,,,,,,,,,,,,,,0,396,16,412,617
1,18,NAYARIT,3,JESUS MARIA,9,DEL NAYAR,276,3,435,246,3,6,7,1,20,4,32,6,4,2,0,1,0,4,3,0,0,0,0,,,,,,,215,49,,,,,,,,,,,,,,,,,0,1038,41,1079,1529
1,18,NAYARIT,1,ACAPONETA,10,ROSAMORADA,277,3,50,192,23,43,5,5,8,80,269,1,2,0,0,0,0,0,2,0,0,0,0,,,,,,,,,15,,,,,,,,,,,,,,,,0,695,22,717,973
1,18,NAYARIT,1,ACAPONETA,10,ROSAMORADA,278,2,22,103,9,15,2,0,10,49,155,4,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,,,,,,,,,,,,,,,0,369,15,384,506
1,18,NAYARIT,1,ACAPONETA,10,ROSAMORADA,279,2,10,27,7,2,3,0,3,17,106,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,2,,,,,,,,,,,,,,,,0,178,1,179,188
1,18,NAYARIT,1,ACAPONETA,10,ROSAMORADA,280,1,8,45,2,11,1,1,4,14,84,1,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,5,,,,,,,,,,,,,,,,0,178,7,185,228
1,18,NAYARIT,1,ACAPONETA,10,ROSAMORADA,281,1,47,95,16,61,0,5,12,62,181,0,3,0,0,0,0,0,0,0,0,0,0,,,,,,,,,2,,,,,,,,,,,,,,,,0,484,13,497,674
1,18,NAYARIT,1,ACAPONETA,10,ROSAMORADA,282,1,26,110,6,32,1,1,7,39,140,0,3,1,0,0,0,0,0,0,0,0,0,,,,,,,,,4,,,,,,,,,,,,,,,,0,370,14,384,528
1,18,NAYARIT,2,TECUALA,10,ROSAMORADA,283,1,78,169,12,46,2,0,8,77,23,1,3,0,0,0,0,0,0,0,0,0,0,,,,,,,,,17,,,,,,,,,,,,,,,,0,436,12,448,656
1,18,NAYARIT,1,ACAPONETA,10,ROSAMORADA,284,1,20,33,1,12,3,0,0,25,38,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1,,,,,,,,,,,,,,,,0,133,2,135,186
1,18,NAYARIT,1,ACAPONETA,10,ROSAMORADA,285,1,80,40,12,9,4,13,10,55,58,2,1,1,1,0,0,0,2,0,0,0,1,,,,,,,,,15,,,,,,,,,,,,,,,,0,304,10,314,422
1,18,NAYARIT,2,TECUALA,10,ROSAMORADA,286,2,98,139,4,7,0,2,6,152,121,10,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,36,,,,,,,,,,,,,,,,0,576,23,599,838
1,18,NAYARIT,2,TECUALA,10,ROSAMORADA,287,1,107,46,17,49,0,1,2,96,23,1,2,0,0,0,1,0,2,1,2,0,0,,,,,,,,,8,,,,,,,,,,,,,,,,0,358,24,382,468
1,18,NAYARIT,2,TECUALA,10,ROSAMORADA,288,2,326,90,25,56,1,6,1,44,26,3,2,1,0,1,0,0,1,0,1,0,0,,,,,,,,,7,,,,,,,,,,,,,,,,0,591,17,608,809
1,18,NAYARIT,2,TECUALA,10,ROSAMORADA,289,2,34,140,15,12,5,3,4,230,121,2,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,11,,,,,,,,,,,,,,,,0,578,24,602,807
1,18,NAYARIT,1,ACAPONETA,10,ROSAMORADA,290,1,36,163,13,19,2,3,11,20,186,1,0,1,0,0,1,0,0,0,0,0,0,,,,,,,,,11,,,,,,,,,,,,,,,,0,467,13,480,678
1,18,NAYARIT,1,ACAPONETA,10,ROSAMORADA,291,3,81,237,10,49,5,2,6,109,157,2,1,0,0,3,0,0,3,0,0,0,0,,,,,,,,,16,,,,,,,,,,,,,,,,0,681,27,708,1082
1,18,NAYARIT,1,ACAPONETA,10,ROSAMORADA,292,2,43,69,6,44,4,2,1,47,4,2,3,2,0,0,0,1,1,0,1,0,0,,,,,,,,,46,,,,,,,,,,,,,,,,0,276,11,287,440
1,18,NAYARIT,1,ACAPONETA,10,ROSAMORADA,293,1,17,48,4,23,1,0,2,52,17,1,1,1,0,0,0,0,1,0,0,0,0,,,,,,,,,6,,,,,,,,,,,,,,,,0,174,6,180,247
1,18,NAYARIT,1,ACAPONETA,10,ROSAMORADA,294,1,38,28,1,14,0,0,1,11,0,0,2,0,1,0,0,0,0,0,0,0,0,,,,,,,,,6,,,,,,,,,,,,,,,,0,102,4,106,158
1,18,NAYARIT,1,ACAPONETA,10,ROSAMORADA,295,2,148,135,5,49,5,3,2,60,16,4,4,2,0,0,0,3,7,1,0,0,0,,,,,,,,,71,,,,,,,,,,,,,,,,0,515,28,543,778
1,18,NAYARIT,1,ACAPONETA,10,ROSAMORADA,296,1,45,95,7,54,3,2,3,121,28,2,1,0,0,1,0,1,0,0,0,0,0,,,,,,,,,1,,,,,,,,,,,,,,,,0,364,11,375,548
1,18,NAYARIT,1,ACAPONETA,10,ROSAMORADA,297,1,20,101,6,24,0,0,5,98,23,2,0,2,0,1,0,0,1,0,0,0,0,,,,,,,,,38,,,,,,,,,,,,,,,,0,321,12,333,454
1,18,NAYARIT,2,TECUALA,10,ROSAMORADA,298,1,7,102,3,24,1,1,2,164,32,8,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,12,,,,,,,,,,,,,,,,0,357,17,374,518
1,18,NAYARIT,2,TECUALA,10,ROSAMORADA,299,1,11,60,2,17,4,0,3,201,27,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,6,,,,,,,,,,,,,,,,0,332,20,352,501
1,18,NAYARIT,2,TECUALA,10,ROSAMORADA,300,1,16,119,2,16,3,3,4,158,42,5,0,0,0,0,0,0,0,1,1,0,1,,,,,,,,,15,,,,,,,,,,,,,,,,0,386,17,403,582
1,18,NAYARIT,2,TECUALA,10,ROSAMORADA,301,2,87,140,25,70,3,1,12,161,44,10,5,0,0,0,0,0,0,0,0,0,0,,,,,,,,,99,,,,,,,,,,,,,,,,0,657,35,692,1025
1,18,NAYARIT,2,TECUALA,10,ROSAMORADA,302,2,70,211,33,44,2,1,9,167,8,2,1,1,0,0,0,1,1,0,0,0,0,,,,,,,,,5,,,,,,,,,,,,,,,,0,556,19,575,759
1,18,NAYARIT,2,TECUALA,10,ROSAMORADA,303,1,44,129,24,18,1,0,5,99,4,1,5,0,0,0,0,2,0,0,1,0,0,,,,,,,,,3,,,,,,,,,,,,,,,,0,336,10,346,427
1,18,NAYARIT,2,TECUALA,10,ROSAMORADA,304,1,34,131,49,38,3,0,5,133,9,2,2,1,0,1,0,1,0,0,0,0,0,,,,,,,,,1,,,,,,,,,,,,,,,,0,410,13,423,559
1,18,NAYARIT,2,TECUALA,10,ROSAMORADA,305,1,27,84,4,4,10,3,3,129,27,2,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,15,,,,,,,,,,,,,,,,0,309,18,327,471
1,18,NAYARIT,2,TECUALA,10,ROSAMORADA,306,2,75,115,13,10,21,0,4,237,34,15,2,0,0,0,0,1,1,0,0,0,0,,,,,,,,,13,,,,,,,,,,,,,,,,0,541,33,574,819
1,18,NAYARIT,2,TECUALA,10,ROSAMORADA,307,1,32,109,10,15,5,2,1,123,13,14,2,1,0,0,0,0,2,0,0,0,0,,,,,,,,,7,,,,,,,,,,,,,,,,0,336,8,344,492
1,18,NAYARIT,2,TECUALA,10,ROSAMORADA,308,1,28,93,6,4,3,1,2,174,11,6,1,0,0,0,0,1,0,0,0,0,0,,,,,,,,,8,,,,,,,,,,,,,,,,0,338,14,352,441
1,18,NAYARIT,2,TECUALA,10,ROSAMORADA,309,1,32,110,14,8,4,1,2,121,8,5,2,0,0,0,0,1,1,0,0,0,0,,,,,,,,,146,,,,,,,,,,,,,,,,0,455,21,476,706
1,18,NAYARIT,2,TECUALA,10,ROSAMORADA,310,2,74,98,83,60,6,2,30,136,72,7,4,0,0,0,0,5,0,0,0,2,1,,,,,,,,,110,,,,,,,,,,,,,,,,0,690,23,713,1067
1,18,NAYARIT,2,TECUALA,10,ROSAMORADA,311,3,93,171,125,75,5,6,29,177,50,5,9,0,0,0,0,4,0,0,5,0,0,,,,,,,,,118,,,,,,,,,,,,,,,,0,872,39,911,1339
1,18,NAYARIT,2,TECUALA,10,ROSAMORADA,312,1,37,85,30,35,2,1,11,104,14,3,1,1,0,0,0,2,0,0,1,0,0,,,,,,,,,29,,,,,,,,,,,,,,,,0,356,9,365,511
1,18,NAYARIT,2,TECUALA,10,ROSAMORADA,313,1,39,65,78,23,5,0,4,54,13,0,2,0,0,0,0,2,0,0,0,0,0,,,,,,,,,48,,,,,,,,,,,,,,,,0,333,8,341,465
1,18,NAYARIT,2,TECUALA,10,ROSAMORADA,314,1,34,115,12,11,4,2,3,155,37,3,2,0,0,0,0,1,0,0,0,0,0,,,,,,,,,19,,,,,,,,,,,,,,,,0,398,13,411,590
1,18,NAYARIT,2,TECUALA,10,ROSAMORADA,315,1,55,114,9,14,12,0,13,129,41,4,3,0,0,0,0,0,0,0,1,0,0,,,,,,,,,28,,,,,,,,,,,,,,,,0,423,21,444,684
1,18,NAYARIT,1,ACAPONETA,10,ROSAMORADA,316,2,42,51,4,2,5,0,4,91,8,4,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,28,,,,,,,,,,,,,,,,0,239,14,253,368
1,18,NAYARIT,1,ACAPONETA,10,ROSAMORADA,317,1,31,79,0,20,2,2,5,88,16,1,2,0,0,0,0,1,0,0,1,0,0,,,,,,,,,9,,,,,,,,,,,,,,,,0,257,19,276,404
1,18,NAYARIT,1,ACAPONETA,10,ROSAMORADA,318,1,60,91,22,21,3,2,0,75,2,1,1,0,0,0,0,1,2,0,0,0,0,,,,,,,,,12,,,,,,,,,,,,,,,,0,293,15,308,437
1,18,NAYARIT,1,ACAPONETA,10,ROSAMORADA,319,1,45,56,7,4,4,1,1,29,5,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,19,,,,,,,,,,,,,,,,0,172,4,176,297
1,18,NAYARIT,3,JESUS MARIA,11,RUIZ,320,3,579,305,15,11,0,2,46,0,36,2,8,0,3,1,0,2,0,0,0,0,2,,,,,,,,,,21,,,,,,,,,,,,,,,1,1033,17,1051,1521
1,18,NAYARIT,3,JESUS MARIA,11,RUIZ,321,2,332,177,3,7,0,0,20,0,29,10,3,0,0,0,0,0,1,1,0,0,0,,,,,,,,,,11,,,,,,,,,,,,,,,0,594,10,604,854
1,18,NAYARIT,3,JESUS MARIA,11,RUIZ,322,2,426,156,13,5,0,1,23,0,25,0,2,3,0,0,0,0,0,0,0,0,0,,,,,,,,,,2,,,,,,,,,,,,,,,0,656,7,663,936
1,18,NAYARIT,3,JESUS MARIA,11,RUIZ,323,2,444,210,11,8,0,2,15,0,13,1,21,2,0,0,0,0,0,2,0,0,0,,,,,,,,,,6,,,,,,,,,,,,,,,0,735,17,752,1239
1,18,NAYARIT,3,JESUS MARIA,11,RUIZ,324,1,309,140,3,7,0,1,45,0,7,1,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,0,514,12,526,748
1,18,NAYARIT,3,JESUS MARIA,11,RUIZ,325,2,216,76,6,16,0,2,3,0,12,2,4,0,1,0,0,1,1,0,0,0,0,,,,,,,,,,3,,,,,,,,,,,,,,,1,343,5,349,436
1,18,NAYARIT,3,JESUS MARIA,11,RUIZ,326,1,270,148,2,10,0,0,16,0,9,6,4,1,0,0,0,1,0,0,0,0,0,,,,,,,,,,2,,,,,,,,,,,,,,,0,469,0,469,657
1,18,NAYARIT,3,JESUS MARIA,11,RUIZ,327,2,313,109,4,6,0,4,19,0,8,1,2,1,0,0,0,5,0,0,0,0,0,,,,,,,,,,4,,,,,,,,,,,,,,,0,476,13,489,770
1,18,NAYARIT,3,JESUS MARIA,11,RUIZ,328,2,424,104,3,8,0,1,25,0,24,2,0,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,9,,,,,,,,,,,,,,,0,602,7,609,858
1,18,NAYARIT,3,JESUS MARIA,11,RUIZ,329,2,371,118,2,1,0,2,27,0,17,1,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,11,,,,,,,,,,,,,,,0,551,11,562,752
1,18,NAYARIT,3,JESUS MARIA,11,RUIZ,330,1,182,87,2,5,0,1,3,0,12,2,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,4,,,,,,,,,,,,,,,0,300,6,306,411
1,18,NAYARIT,3,JESUS MARIA,11,RUIZ,331,2,346,192,4,9,0,0,24,0,9,3,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,3,,,,,,,,,,,,,,,0,590,4,594,828
1,18,NAYARIT,3,JESUS MARIA,11,RUIZ,332,1,24,39,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,0,83,8,91,137
1,18,NAYARIT,3,JESUS MARIA,11,RUIZ,333,2,354,273,8,9,0,2,30,0,5,7,2,2,0,0,0,3,1,1,1,0,0,,,,,,,,,,3,,,,,,,,,,,,,,,1,701,41,743,1057
1,18,NAYARIT,3,JESUS MARIA,11,RUIZ,334,2,69,118,2,1,0,0,31,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,4,,,,,,,,,,,,,,,0,227,18,245,347
1,18,NAYARIT,3,JESUS MARIA,11,RUIZ,335,1,82,31,5,1,0,2,10,0,1,0,1,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,0,134,5,139,200
1,18,NAYARIT,3,JESUS MARIA,11,RUIZ,336,1,156,58,3,1,0,2,39,0,3,1,1,1,0,0,0,2,0,0,0,0,1,,,,,,,,,,1,,,,,,,,,,,,,,,0,269,18,287,377
1,18,NAYARIT,3,JESUS MARIA,11,RUIZ,337,1,146,206,3,1,0,1,50,0,9,1,3,0,0,0,0,3,0,0,1,0,0,,,,,,,,,,8,,,,,,,,,,,,,,,0,432,13,445,674
1,18,NAYARIT,3,JESUS MARIA,11,RUIZ,338,1,147,123,1,1,0,0,21,0,6,1,2,1,0,0,0,0,2,0,0,0,0,,,,,,,,,,5,,,,,,,,,,,,,,,0,310,0,310,470
1,18,NAYARIT,3,JESUS MARIA,11,RUIZ,339,1,52,50,2,0,0,0,10,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,2,,,,,,,,,,,,,,,0,118,2,120,156
1,18,NAYARIT,3,JESUS MARIA,11,RUIZ,340,1,101,103,1,1,0,0,17,0,6,0,1,0,0,0,0,3,0,2,0,0,0,,,,,,,,,,8,,,,,,,,,,,,,,,0,243,8,251,333
1,18,NAYARIT,3,JESUS MARIA,11,RUIZ,341,1,254,121,10,2,0,2,19,0,5,4,0,2,2,0,0,1,0,2,0,0,0,,,,,,,,,,3,,,,,,,,,,,,,,,0,427,13,440,572
1,18,NAYARIT,3,JESUS MARIA,11,RUIZ,342,1,83,72,3,2,0,0,18,0,24,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,0,203,10,213,297
1,18,NAYARIT,3,JESUS MARIA,11,RUIZ,343,2,246,155,8,5,0,1,71,0,15,19,0,0,0,0,0,2,1,0,0,0,0,,,,,,,,,,12,,,,,,,,,,,,,,,0,535,25,560,753
1,18,NAYARIT,3,JESUS MARIA,11,RUIZ,344,1,96,122,8,3,0,1,13,0,9,5,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,5,,,,,,,,,,,,,,,0,262,10,272,426
1,18,NAYARIT,3,JESUS MARIA,11,RUIZ,345,1,123,81,3,1,0,3,40,0,3,2,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,1,,,,,,,,,,,,,,,0,259,14,273,359
1,18,NAYARIT,3,JESUS MARIA,11,RUIZ,346,2,245,101,1,1,0,1,18,0,1,0,0,0,1,0,0,1,0,1,0,0,0,,,,,,,,,,5,,,,,,,,,,,,,,,0,376,23,399,580
1,18,NAYARIT,10,SAN BLAS,12,SAN BLAS,347,3,265,231,62,5,14,7,33,81,53,18,3,1,1,0,0,1,0,0,0,0,1,,,,,,,,,,,20,208,,,,,,,,,,,,,0,1004,40,1044,1527
1,18,NAYARIT,10,SAN BLAS,12,SAN BLAS,348,2,220,220,57,7,4,6,36,60,57,26,0,0,0,1,0,4,1,0,0,0,0,,,,,,,,,,,15,153,,,,,,,,,,,,,1,867,19,887,1479
