Numero,Municipio,Casilla,Tipo,PAN,PRI,PRI-PANAL,PRD-PT,PVEM,Convergencia,Alternativa,Nulos,Total Votos,Lista Nominal
18,CAJEME,893,Básica,208,0,228,40,1,0,0,24,501,1013
18,CAJEME,894,Básica,196,0,319,42,1,1,0,7,566,1018
18,CAJEME,895,Básica,152,0,272,26,2,0,0,8,460,825
18,CAJEME,896,Básica,236,0,422,40,1,1,0,7,707,1190
18,CAJEME,897,Básica,243,0,300,20,0,5,0,12,580,1061
18,CAJEME,898,Básica,240,0,348,32,0,3,0,6,629,1046
18,CAJEME,899,Básica,197,0,382,48,1,2,0,9,639,1095
18,CAJEME,900,Básica,165,0,228,36,2,0,0,19,450,826
18,CAJEME,901,Básica,138,0,205,24,1,0,0,13,381,742
18,CAJEME,901,Contigua 1,108,0,217,26,1,0,0,4,356,742
18,CAJEME,901,Contigua 2,223,0,405,64,3,3,0,16,714,1485
18,CAJEME,902,Básica,200,0,240,35,1,0,0,21,497,954
18,CAJEME,903,Básica,165,0,222,53,2,1,0,10,453,872
18,CAJEME,904,Básica,146,0,244,27,5,3,0,10,435,810
18,CAJEME,905,Básica,176,0,229,34,0,0,0,11,450,906
18,CAJEME,906,Básica,96,0,115,25,0,0,0,8,244,539
18,CAJEME,906,Contigua 1,197,0,253,56,0,0,0,17,523,1078
18,CAJEME,907,Básica,154,0,144,29,1,0,0,5,333,718
18,CAJEME,907,Contigua 1,306,0,321,61,3,0,0,12,703,1437
18,CAJEME,908,Básica,112,0,136,22,1,1,0,6,278,576
18,CAJEME,908,Contigua 1,218,0,302,40,2,2,0,5,569,1152
18,CAJEME,909,Básica,109,0,138,38,0,0,0,3,288,527
18,CAJEME,909,Contigua 1,172,0,325,53,1,1,0,3,555,1054
18,CAJEME,910,Básica,104,0,155,29,0,0,0,3,291,580
18,CAJEME,910,Contigua 1,101,0,167,17,1,2,0,0,288,581
18,CAJEME,910,Contigua 2,221,0,249,36,0,0,0,3,509,1162
18,CAJEME,911,Básica,100,0,108,28,0,0,0,8,244,547
18,CAJEME,911,Contigua 1,187,0,216,58,0,0,0,24,485,1095
18,CAJEME,912,Básica,127,0,130,19,1,1,0,2,280,591
18,CAJEME,912,Contigua 1,110,0,138,15,2,1,0,5,271,592
18,CAJEME,912,Contigua 2,225,0,299,34,1,1,0,9,569,1184
18,CAJEME,913,Básica,210,0,327,41,1,0,0,6,585,1131
18,CAJEME,914,Básica,178,0,241,43,1,1,0,32,496,952
18,CAJEME,915,Básica,116,0,157,30,0,0,0,13,316,575
18,CAJEME,915,Contigua 1,199,0,282,29,0,0,0,18,528,1150
18,CAJEME,916,Básica,111,0,201,29,0,0,0,3,344,595
18,CAJEME,916,Contigua 1,107,0,207,24,0,0,0,3,341,595
18,CAJEME,916,Contigua 2,187,0,362,43,0,3,0,4,599,1190
18,CAJEME,917,Básica,176,0,299,33,0,1,0,3,512,827
18,CAJEME,918,Básica,128,0,210,58,0,0,0,14,410,803
18,CAJEME,919,Básica,129,0,171,33,1,0,0,14,348,734
18,CAJEME,919,Contigua 1,277,0,351,40,0,0,0,9,677,1470
18,CAJEME,920,Básica,128,0,114,25,0,1,0,2,270,582
18,CAJEME,920,Contigua 1,245,0,199,42,1,1,0,14,502,1166
18,CAJEME,921,Básica,247,0,283,34,1,0,0,18,583,1271
18,CAJEME,922,Básica,227,0,393,72,1,1,0,9,703,1224
18,CAJEME,923,Básica,206,0,257,55,0,2,0,3,523,895
18,CAJEME,924,Básica,215,0,390,34,0,7,0,9,655,1151
18,CAJEME,925,Básica,193,0,348,51,0,0,0,4,596,1037
18,CAJEME,926,Básica,196,0,258,49,2,1,0,3,509,979
18,CAJEME,927,Básica,237,0,198,44,0,2,0,7,488,1004
18,CAJEME,928,Básica,256,0,271,63,2,1,0,35,628,1246
18,CAJEME,929,Básica,165,0,396,55,0,4,0,13,633,1136
18,CAJEME,930,Básica,215,0,390,36,1,2,0,14,658,1227
18,CAJEME,931,Básica,170,0,342,33,0,0,0,4,549,921
18,CAJEME,932,Básica,173,0,316,38,0,1,0,14,542,1024
18,CAJEME,933,Básica,25,0,81,5,2,0,0,4,117,260
18,CAJEME,934,Básica,104,0,101,16,1,1,0,6,229,335
18,CAJEME,935,Básica,108,0,193,22,5,2,0,24,354,686
18,CAJEME,936,Extraordinaria 1,127,0,165,12,2,0,0,12,318,629
18,CAJEME,936,Básica,191,0,246,24,3,0,0,19,483,1021
18,CAJEME,937,Extraordinaria 1,45,0,84,13,0,0,0,8,150,234
18,CAJEME,937,Básica,163,0,376,62,5,2,0,25,633,1266
18,CAJEME,938,Básica,126,0,199,27,0,0,0,10,362,761
18,CAJEME,939,Básica,190,0,266,57,8,0,0,31,552,1394
18,CAJEME,940,Básica,79,0,131,38,6,1,0,8,263,514
18,CAJEME,940,Contigua 1,168,0,260,62,2,1,0,10,503,1030
18,CAJEME,941,Básica,140,0,199,35,1,1,0,8,384,882
18,CAJEME,942,Básica,170,0,310,101,1,0,0,28,610,1330
18,CAJEME,943,Básica,82,0,134,21,0,1,0,8,246,515
18,CAJEME,943,Contigua 1,174,0,278,77,7,1,0,25,562,1031
18,CAJEME,944,Básica,141,0,238,68,1,1,0,6,455,927
18,CAJEME,945,Básica,129,0,169,30,1,0,0,6,335,728
18,CAJEME,945,Contigua 1,240,0,334,67,1,3,0,14,659,1456
18,CAJEME,946,Básica,170,0,283,42,3,0,0,19,517,1028
18,CAJEME,947,Básica,86,0,138,32,0,0,0,7,263,517
18,CAJEME,947,Contigua 1,159,0,298,55,1,3,0,10,526,1035
18,CAJEME,948,Básica,178,0,318,109,3,0,0,10,618,1320
18,CAJEME,949,Básica,101,0,161,43,1,0,0,5,311,659
18,CAJEME,949,Contigua 1,96,0,200,41,1,0,0,13,351,660
18,CAJEME,949,Contigua 2,84,0,189,51,7,2,0,2,335,660
18,CAJEME,949,Contigua 3,106,0,176,44,0,1,0,3,330,660
18,CAJEME,949,Contigua 4,196,0,372,116,1,2,0,5,692,1320
18,CAJEME,950,Básica,146,0,336,55,5,0,0,13,555,1018
18,CAJEME,951,Extraordinaria 1,105,0,176,35,5,0,0,9,330,687
18,CAJEME,951,Extraordinaria 1Contigua 1,239,0,318,45,7,2,0,11,622,1375
18,CAJEME,951,Básica,117,0,184,31,0,1,0,4,337,713
18,CAJEME,951,Contigua 1,114,0,249,21,0,0,0,4,388,713
18,CAJEME,951,Contigua 2,113,0,248,17,1,0,0,6,385,713
18,CAJEME,951,Contigua 3,111,0,237,24,0,0,0,4,376,713
18,CAJEME,951,Contigua 4,106,0,179,23,0,1,0,6,315,713
18,CAJEME,951,Contigua 5,128,0,188,27,0,0,0,4,347,713
18,CAJEME,951,Contigua 6,236,0,403,62,2,0,0,1,704,1426
18,CAJEME,952,Básica,143,0,135,35,1,4,0,13,331,814
18,CAJEME,953,Básica,78,0,139,17,0,0,0,14,248,446
18,CAJEME,954,Básica,145,0,329,65,0,0,0,15,554,910
18,CAJEME,955,Básica,85,0,147,13,0,1,0,14,260,638
18,CAJEME,956,Básica,179,0,274,50,1,0,0,8,512,1166
18,CAJEME,957,Básica,229,0,346,31,3,1,0,9,619,1113
18,CAJEME,958,Básica,223,0,412,92,1,0,0,28,756,1311
18,CAJEME,959,Básica,199,0,370,35,1,2,0,9,616,1085
18,CAJEME,960,Básica,152,0,363,54,3,0,0,21,593,978
18,CAJEME,961,Básica,189,0,306,47,2,1,0,27,572,983
18,CAJEME,962,Básica,170,0,216,57,2,2,0,10,457,842
18,CAJEME,963,Básica,41,0,100,42,0,0,0,5,188,317
18,CAJEME,964,Básica,210,0,410,124,0,0,0,22,766,1475
18,CAJEME,965,Básica,122,0,314,104,0,0,0,6,546,884
18,CAJEME,966,Básica,105,0,119,86,1,0,0,11,322,573
18,CAJEME,966,Contigua 1,101,0,116,67,1,0,0,11,296,573
18,CAJEME,966,Contigua 2,180,0,255,113,1,1,0,21,571,1146
18,CAJEME,967,Básica,168,0,182,61,0,0,0,11,422,905
18,CAJEME,968,Básica,172,0,265,32,2,1,0,23,495,1030
18,CAJEME,969,Básica,140,0,238,55,0,0,0,10,443,958
18,CAJEME,970,Básica,175,0,224,95,2,0,0,11,507,917
18,CAJEME,971,Básica,317,0,278,134,1,0,0,25,755,1341
18,CAJEME,972,Básica,213,0,163,24,1,1,0,14,416,834
18,CAJEME,973,Básica,246,0,218,53,1,7,0,25,550,1206
18,CAJEME,974,Básica,242,0,326,66,5,5,0,16,660,1418
18,CAJEME,975,Básica,226,0,432,47,3,12,0,12,732,1235
18,CAJEME,976,Básica,242,0,209,52,1,12,0,15,531,1272
18,CAJEME,977,Básica,263,0,332,76,1,14,0,24,710,1445
18,CAJEME,978,Básica,290,0,299,67,0,9,0,11,676,1391
18,CAJEME,979,Básica,196,0,220,36,2,17,0,12,483,929
18,CAJEME,980,Básica,208,0,243,65,2,33,0,17,568,1072
18,CAJEME,981,Básica,137,0,179,99,3,1,0,27,446,836
18,CAJEME,982,Básica,83,0,202,53,5,1,0,13,357,672
18,CAJEME,983,Básica,154,0,235,79,1,1,0,25,495,1162
18,CAJEME,984,Básica,176,0,120,30,3,0,0,0,329,596
18,CAJEME,985,Básica,89,0,162,49,3,0,0,7,310,573
18,CAJEME,986,Básica,136,0,211,90,0,0,0,19,456,1004
18,CAJEME,987,Básica,108,0,233,135,2,1,0,16,495,922
18,CAJEME,988,Básica,73,0,61,7,0,1,0,7,149,325
18,CAJEME,989,Básica,61,0,76,33,0,0,0,10,180,408
18,CAJEME,990,Básica,108,0,54,7,0,0,0,5,174,371
18,CAJEME,991,Extraordinaria 1,162,0,168,54,1,5,0,14,404,785
18,CAJEME,991,Básica,281,0,175,121,5,0,0,31,613,1240
19,CANANEA,70,Básica,298,234,0,50,9,25,0,21,637,1164
19,CANANEA,71,Básica,353,282,0,51,19,22,0,13,740,1371
19,CANANEA,72,Básica,382,280,0,98,7,0,0,26,793,1445
19,CANANEA,73,Básica,278,185,0,67,12,22,0,19,583,692
19,CANANEA,73,Contigua 1,265,169,0,61,8,16,0,8,527,1385
19,CANANEA,74,Básica,115,109,0,32,3,6,0,3,268,539
19,CANANEA,74,Contigua 1,243,214,0,49,12,15,0,13,546,1079
19,CANANEA,75,Básica,168,151,0,31,7,11,0,7,375,686
19,CANANEA,75,Contigua 1,186,153,0,42,5,11,0,4,401,686
19,CANANEA,75,Contigua 2,183,158,0,34,6,9,0,1,391,686
19,CANANEA,75,Contigua 3,173,149,0,38,6,17,0,11,394,686
19,CANANEA,75,Contigua 4,357,294,0,67,14,21,0,10,763,1372
19,CANANEA,76,Básica,268,178,0,47,9,18,0,12,532,1085
19,CANANEA,77,Básica,248,176,0,38,16,12,0,10,500,859
19,CANANEA,78,Básica,276,201,0,44,3,16,0,16,556,1038
19,CANANEA,79,Básica,267,173,0,39,8,12,0,9,508,842
19,CANANEA,80,Básica,203,143,0,20,10,12,0,18,406,708
19,CANANEA,81,Básica,261,163,0,38,22,27,0,11,522,901
19,CANANEA,82,Básica,124,104,0,27,7,7,0,1,270,519
19,CANANEA,82,Contigua 1,243,210,0,46,23,18,0,9,549,1039
19,CANANEA,83,Básica,175,145,0,39,6,3,0,2,370,633
19,CANANEA,83,Contigua 1,332,284,0,69,20,21,0,14,740,1266
19,CANANEA,84,Básica,387,246,0,70,6,18,0,19,746,1443
19,CANANEA,85,Básica,221,156,0,33,6,2,0,10,428,691
19,CANANEA,86,Básica,100,71,0,26,2,14,0,0,213,412
19,CANANEA,87,Básica,45,42,0,13,0,5,0,0,105,190
19,CANANEA,88,Básica,70,113,0,18,2,3,0,7,213,414
20,CARBÓ,329,Básica,135,0,307,26,0,0,0,9,477,728
20,CARBÓ,329,Contigua 1,208,0,596,60,0,0,0,21,885,1457
20,CARBÓ,330,Básica,217,0,381,19,0,0,0,25,642,1008
21,LA COLORADA,331,Básica,223,0,152,0,0,0,0,7,382,488
21,LA COLORADA,332,Básica,317,0,146,0,0,0,0,12,475,557
21,LA COLORADA,333,Básica,116,0,73,0,0,0,0,1,190,220
21,LA COLORADA,334,Básica,200,0,194,0,0,0,0,10,404,476
21,LA COLORADA,335,Básica,140,0,74,0,0,0,0,4,218,260
22,CUCURPE,89,Básica,330,0,196,5,0,0,0,14,545,688
22,CUCURPE,90,Básica,35,0,55,1,0,0,0,4,95,119
22,CUCURPE,91,Básica,42,0,8,3,0,0,0,3,56,80
23,CUMPAS,92,Básica,98,0,191,0,0,0,0,9,298,484
23,CUMPAS,93,Básica,225,0,298,5,0,0,0,12,540,888
23,CUMPAS,94,Extraordinaria 1,28,0,91,0,0,0,0,6,125,196
23,CUMPAS,94,Básica,257,0,300,1,0,0,0,16,574,924
23,CUMPAS,95,Básica,16,0,43,22,0,0,0,4,85,152
23,CUMPAS,96,Básica,174,0,260,24,0,0,0,20,478,810
23,CUMPAS,97,Básica,77,0,340,4,0,0,0,22,443,660
23,CUMPAS,98,Básica,78,0,119,1,0,0,0,11,209,371
23,CUMPAS,99,Básica,113,0,205,3,0,0,0,16,337,539
24,DIVISADEROS,100,Básica,361,0,325,0,0,0,0,6,692,800
25,EMPALME,992,Básica,75,0,213,187,11,9,0,28,523,1059
25,EMPALME,993,Básica,58,0,231,186,6,11,0,8,500,977
25,EMPALME,994,Básica,119,0,264,225,2,6,0,21,637,1265
25,EMPALME,995,Básica,127,0,252,213,6,5,0,12,615,1169
25,EMPALME,996,Básica,124,0,299,306,5,4,0,15,753,1349
25,EMPALME,997,Básica,90,0,213,144,5,4,0,11,467,806
25,EMPALME,998,Básica,62,0,142,102,5,4,0,11,326,618
25,EMPALME,998,Contigua 1,64,0,118,90,4,5,0,7,288,618
25,EMPALME,998,Contigua 2,52,0,122,120,7,4,0,12,317,618
25,EMPALME,998,Contigua 3,117,0,254,209,7,8,0,12,607,1236
25,EMPALME,999,Básica,82,0,216,146,1,6,0,6,457,725
25,EMPALME,999,Contigua 1,145,0,294,271,2,11,0,12,735,1450
25,EMPALME,1000,Básica,50,0,134,122,3,2,0,2,313,546
25,EMPALME,1000,Contigua 1,97,0,284,239,6,10,0,8,644,1093
25,EMPALME,1001,Básica,172,0,284,264,3,6,0,14,743,1238
25,EMPALME,1002,Básica,73,0,239,214,5,10,0,9,550,970
25,EMPALME,1003,Básica,66,0,255,218,13,14,0,20,586,1027
25,EMPALME,1004,Básica,124,0,297,254,12,7,0,24,718,1352
25,EMPALME,1005,Básica,38,0,108,81,5,1,0,27,260,522
25,EMPALME,1006,Básica,113,0,280,216,6,2,0,19,636,1244
25,EMPALME,1007,Básica,91,0,360,209,12,21,0,9,702,1152
25,EMPALME,1008,Básica,65,0,287,149,17,10,0,9,537,834
25,EMPALME,1009,Básica,92,0,219,255,9,11,0,10,596,1003
25,EMPALME,1010,Básica,76,0,353,281,11,14,0,6,741,1175
25,EMPALME,1011,Básica,86,0,417,166,13,23,0,7,712,1141
25,EMPALME,1012,Básica,59,0,266,163,6,3,0,13,510,817
25,EMPALME,1013,Básica,113,0,268,226,3,7,0,10,627,1226
25,EMPALME,1014,Básica,131,0,345,290,6,9,0,23,804,1324
25,EMPALME,1015,Extraordinaria 1,10,0,74,111,0,0,0,6,201,345
25,EMPALME,1015,Básica,113,0,323,301,8,3,0,28,776,1444
25,EMPALME,1016,Básica,40,0,206,187,5,0,0,17,455,744
25,EMPALME,1017,Básica,42,0,111,123,1,0,0,8,285,575
25,EMPALME,1017,Contigua 1,65,0,287,214,5,3,0,16,590,1152
25,EMPALME,1018,Básica,22,0,115,134,1,1,0,16,289,570
25,EMPALME,1019,Básica,39,0,52,102,2,2,0,8,205,403
25,EMPALME,1020,Extraordinaria 1,35,0,102,79,3,5,0,4,228,434
25,EMPALME,1020,Básica,57,0,97,161,0,0,0,14,329,633
25,EMPALME,1021,Básica,53,0,180,179,7,5,0,14,438,821
26,ETCHOJOA,1138,Básica,515,0,373,36,0,0,0,24,948,1486
26,ETCHOJOA,1139,Básica,181,0,281,29,0,0,0,10,501,779
26,ETCHOJOA,1140,Básica,258,0,541,39,0,0,0,47,885,1350
26,ETCHOJOA,1141,Básica,263,0,403,47,0,0,0,22,735,1206
26,ETCHOJOA,1143,Básica,33,0,68,80,0,0,0,5,186,306
26,ETCHOJOA,1144,Básica,30,0,67,5,0,0,0,2,104,165
26,ETCHOJOA,1145,Básica,250,0,225,85,0,0,0,8,568,970
26,ETCHOJOA,1153,Básica,292,0,131,73,0,0,0,14,510,727
26,ETCHOJOA,1154,Básica,63,0,22,14,0,0,0,6,105,164
26,ETCHOJOA,1158,Extraordinaria 1,67,0,23,2,0,0,0,3,95,147
26,ETCHOJOA,1158,Básica,370,0,107,54,0,0,0,28,559,981
26,ETCHOJOA,1159,Básica,319,0,244,142,0,0,0,55,760,1175
26,ETCHOJOA,1160,Básica,351,0,119,78,0,0,0,30,578,798
26,ETCHOJOA,1161,Básica,247,0,128,141,0,0,0,14,530,915
26,ETCHOJOA,1162,Básica,251,0,159,147,0,0,0,21,578,856
26,ETCHOJOA,1163,Básica,318,0,169,82,0,0,0,22,591,888
26,ETCHOJOA,1164,Básica,181,0,94,66,0,0,0,16,357,468
26,ETCHOJOA,1165,Básica,365,0,262,84,0,0,0,21,732,1128
26,ETCHOJOA,1166,Básica,359,0,145,143,0,0,0,27,674,1021
26,ETCHOJOA,1167,Básica,289,0,165,22,0,0,0,17,493,895
26,ETCHOJOA,1168,Básica,459,0,229,174,0,0,0,101,963,1362
26,ETCHOJOA,1169,Básica,193,0,130,12,0,0,0,3,338,476
26,ETCHOJOA,1170,Básica,473,0,199,18,0,0,0,15,705,1115
26,ETCHOJOA,1171,Básica,416,0,216,27,0,0,0,21,680,1014
26,ETCHOJOA,1172,Básica,203,0,146,21,0,0,0,6,376,568
26,ETCHOJOA,1173,Básica,113,0,85,24,0,0,0,3,225,354
26,ETCHOJOA,1174,Básica,183,0,131,23,0,0,0,0,337,557
26,ETCHOJOA,1174,Contigua 1,391,0,242,41,0,0,0,31,705,1115
26,ETCHOJOA,1175,Básica,185,0,105,43,0,0,0,17,350,526
26,ETCHOJOA,1176,Básica,277,0,172,46,0,0,0,20,515,812
26,ETCHOJOA,1177,Básica,247,0,233,97,0,0,0,16,593,934
26,ETCHOJOA,1178,Básica,203,0,287,97,0,0,0,26,613,1014
26,ETCHOJOA,1179,Básica,215,0,97,8,0,0,0,14,334,556
26,ETCHOJOA,1180,Básica,351,0,167,44,0,0,0,26,588,925
26,ETCHOJOA,1181,Básica,139,0,110,102,0,0,0,8,359,554
26,ETCHOJOA,1181,Contigua 1,266,0,182,219,0,0,0,31,698,1108
26,ETCHOJOA,1182,Básica,391,0,164,69,0,0,0,45,669,1099
26,ETCHOJOA,1183,Básica,159,0,107,33,0,0,0,5,304,513
26,ETCHOJOA,1183,Contigua 1,309,0,204,83,0,0,0,19,615,1028
26,ETCHOJOA,1184,Básica,167,0,130,44,0,0,0,9,350,586
26,ETCHOJOA,1184,Contigua 1,362,0,217,79,0,0,0,33,691,1172
26,ETCHOJOA,1185,Básica,301,0,140,42,0,0,0,9,492,783
26,ETCHOJOA,1186,Básica,233,0,296,79,0,0,0,17,625,998
26,ETCHOJOA,1187,Básica,271,0,250,124,0,0,0,27,672,1207
26,ETCHOJOA,1188,Básica,232,0,283,150,0,0,0,22,687,1104
27,FRONTERAS,101,Básica,347,0,171,78,0,0,0,14,610,968
27,FRONTERAS,102,Básica,20,0,73,48,0,0,0,10,151,226
27,FRONTERAS,103,Extraordinaria 1,41,0,169,18,0,0,0,26,254,339
27,FRONTERAS,103,Básica,165,0,228,141,0,0,0,27,561,876
27,FRONTERAS,104,Básica,108,0,125,63,0,0,0,13,309,500
27,FRONTERAS,104,Contigua 1,209,0,254,138,0,0,0,29,630,1002
27,FRONTERAS,105,Básica,149,0,82,70,0,0,0,8,309,502
27,FRONTERAS,105,Contigua 1,328,0,178,113,0,0,0,9,628,1004
70,GENERAL PLUTARCO ELÍAS CALLES,1323,Básica,200,0,347,122,0,0,0,8,677,1297
70,GENERAL PLUTARCO ELÍAS CALLES,1324,Extraordinaria 1,79,0,84,24,0,0,0,6,193,357
70,GENERAL PLUTARCO ELÍAS CALLES,1324,Básica,107,0,108,58,0,0,0,11,284,515
70,GENERAL PLUTARCO ELÍAS CALLES,1324,Contigua 1,217,0,212,86,0,0,0,26,541,1030
70,GENERAL PLUTARCO ELÍAS CALLES,1325,Básica,194,0,388,81,0,0,0,13,676,1170
70,GENERAL PLUTARCO ELÍAS CALLES,1326,Básica,253,0,356,164,0,0,0,20,793,1357
70,GENERAL PLUTARCO ELÍAS CALLES,1327,Básica,93,0,220,75,0,0,0,15,403,715
70,GENERAL PLUTARCO ELÍAS CALLES,1328,Básica,52,0,135,68,0,0,0,5,260,465
70,GENERAL PLUTARCO ELÍAS CALLES,1329,Básica,159,0,316,125,0,0,0,14,614,1270
70,GENERAL PLUTARCO ELÍAS CALLES,1330,Básica,82,0,163,88,0,0,0,9,342,534
28,GRANADOS,106,Básica,474,0,513,0,0,0,0,1,988,1212
29,GUAYMAS,1022,Básica,145,0,304,59,0,11,0,1,520,670
29,GUAYMAS,1022,Contigua 1,183,0,380,79,0,13,0,7,662,1341
29,GUAYMAS,1023,Básica,124,0,195,42,0,9,2,3,375,721
29,GUAYMAS,1023,Contigua 1,117,0,184,30,0,6,0,4,341,721
29,GUAYMAS,1023,Contigua 2,107,0,200,47,0,10,1,3,368,722
29,GUAYMAS,1023,Contigua 3,146,0,158,40,0,5,0,8,357,722
29,GUAYMAS,1023,Contigua 4,117,0,177,33,0,5,0,6,338,722
29,GUAYMAS,1023,Contigua 5,121,0,182,37,0,9,0,5,354,722
29,GUAYMAS,1023,Contigua 6,210,0,358,93,0,17,4,10,692,1444
29,GUAYMAS,1024,Básica,179,0,440,32,0,15,12,10,688,1074
29,GUAYMAS,1025,Básica,93,0,302,39,0,17,2,9,462,715
29,GUAYMAS,1026,Básica,156,0,261,73,0,7,0,11,508,984
29,GUAYMAS,1027,Básica,158,0,317,69,0,22,4,11,581,1115
29,GUAYMAS,1028,Básica,63,0,134,51,0,14,0,8,270,553
29,GUAYMAS,1028,Contigua 1,144,0,264,76,0,17,1,9,511,1106
29,GUAYMAS,1029,Básica,202,0,274,104,0,21,0,12,613,1234
29,GUAYMAS,1030,Básica,72,0,73,20,0,1,0,7,173,343
29,GUAYMAS,1031,Básica,139,0,154,87,0,4,1,8,393,996
29,GUAYMAS,1032,Básica,237,0,260,97,0,10,0,13,617,1300
29,GUAYMAS,1033,Básica,84,0,78,23,0,4,1,11,201,428
29,GUAYMAS,1034,Extraordinaria 1,38,0,51,39,0,4,0,4,136,299
29,GUAYMAS,1034,Básica,203,0,273,110,0,21,4,30,641,1146
29,GUAYMAS,1035,Básica,188,0,153,112,0,23,6,19,501,1119
29,GUAYMAS,1036,Básica,184,0,224,156,0,8,8,11,591,1208
29,GUAYMAS,1037,Básica,167,0,213,81,0,13,3,15,492,986
29,GUAYMAS,1038,Básica,207,0,179,74,0,7,1,5,473,975
29,GUAYMAS,1039,Básica,216,0,273,112,0,7,2,15,625,1164
29,GUAYMAS,1040,Básica,200,0,401,63,0,8,0,2,674,1145
29,GUAYMAS,1041,Básica,152,0,572,42,0,10,1,7,784,1165
29,GUAYMAS,1042,Básica,93,0,186,52,0,8,1,4,344,589
29,GUAYMAS,1043,Básica,89,0,201,44,0,15,0,8,357,553
29,GUAYMAS,1043,Contigua 1,180,0,351,85,0,14,2,7,639,1106
29,GUAYMAS,1044,Básica,97,0,196,55,0,12,3,6,369,615
29,GUAYMAS,1044,Contigua 1,168,0,388,89,0,19,1,7,672,1232
29,GUAYMAS,1045,Básica,107,0,217,48,0,10,2,2,386,660
29,GUAYMAS,1045,Contigua 1,221,0,437,88,0,11,0,0,757,1322
29,GUAYMAS,1046,Básica,180,0,191,120,0,13,1,0,505,1086
29,GUAYMAS,1047,Básica,192,0,219,100,0,12,1,25,549,1499
29,GUAYMAS,1048,Básica,74,0,152,32,0,2,1,8,269,534
29,GUAYMAS,1048,Contigua 1,132,0,278,68,0,19,3,11,511,1068
29,GUAYMAS,1049,Básica,134,0,239,55,0,12,2,8,450,899
29,GUAYMAS,1050,Básica,139,0,222,52,0,22,2,8,445,826
29,GUAYMAS,1051,Básica,104,0,138,41,0,2,1,8,294,520
29,GUAYMAS,1051,Contigua 1,128,0,172,64,0,16,4,16,400,1041
29,GUAYMAS,1052,Básica,96,0,189,35,0,2,0,8,330,576
29,GUAYMAS,1053,Básica,160,0,166,65,0,10,2,19,422,839
29,GUAYMAS,1054,Básica,164,0,301,93,0,17,1,8,584,1189
29,GUAYMAS,1055,Básica,112,0,206,62,0,7,2,389,778,823
29,GUAYMAS,1056,Básica,192,0,275,138,0,8,0,0,613,1409
29,GUAYMAS,1057,Básica,147,0,137,64,0,8,3,10,369,715
29,GUAYMAS,1058,Básica,113,0,329,29,0,2,0,3,476,712
29,GUAYMAS,1059,Básica,72,0,187,56,0,12,1,4,332,556
29,GUAYMAS,1059,Contigua 1,165,0,303,110,0,14,2,7,601,1112
29,GUAYMAS,1060,Básica,200,0,224,93,0,13,2,19,551,1110
29,GUAYMAS,1061,Básica,159,0,259,61,0,11,1,16,507,904
29,GUAYMAS,1062,Básica,202,0,333,81,0,16,3,8,643,1086
29,GUAYMAS,1063,Básica,86,0,205,68,0,17,0,11,387,649
29,GUAYMAS,1064,Básica,173,0,287,112,0,26,0,22,620,1305
29,GUAYMAS,1065,Básica,187,0,198,69,0,9,0,0,463,993
29,GUAYMAS,1066,Básica,232,0,263,135,0,35,1,26,692,1478
29,GUAYMAS,1067,Básica,198,0,309,125,0,19,2,11,664,1199
29,GUAYMAS,1068,Básica,200,0,329,118,0,20,1,22,690,1342
29,GUAYMAS,1069,Básica,82,0,148,37,0,7,0,4,278,586
29,GUAYMAS,1069,Contigua 1,94,0,148,33,0,8,0,5,288,586
29,GUAYMAS,1069,Contigua 2,194,0,288,91,0,18,2,13,606,1174
29,GUAYMAS,1070,Básica,203,0,277,141,0,19,5,16,661,1197
29,GUAYMAS,1071,Básica,192,0,276,98,0,29,2,35,632,1181
29,GUAYMAS,1072,Básica,173,0,299,70,0,14,0,18,574,1156
29,GUAYMAS,1073,Básica,219,0,327,83,0,17,1,20,667,1287
29,GUAYMAS,1074,Básica,84,0,155,34,0,7,1,6,287,484
29,GUAYMAS,1075,Básica,217,0,338,82,0,21,2,6,666,1184
29,GUAYMAS,1076,Básica,99,0,136,56,0,12,2,10,315,556
29,GUAYMAS,1076,Contigua 1,206,0,234,90,0,19,1,15,565,1113
29,GUAYMAS,1077,Básica,20,0,17,12,0,0,0,1,50,89
29,GUAYMAS,1078,Básica,140,0,228,71,0,9,2,14,464,877
29,GUAYMAS,1079,Básica,249,0,300,138,0,0,0,0,687,1428
29,GUAYMAS,1080,Básica,145,0,256,76,0,12,0,3,492,916
29,GUAYMAS,1081,Básica,177,0,223,99,0,28,1,11,539,1090
29,GUAYMAS,1082,Extraordinaria 1,19,0,10,4,0,0,0,0,33,120
29,GUAYMAS,1082,Básica,248,0,332,119,0,17,5,20,741,1462
29,GUAYMAS,1083,Básica,188,0,292,103,0,9,0,17,609,1219
29,GUAYMAS,1084,Básica,139,0,238,63,0,18,0,25,483,979
29,GUAYMAS,1085,Básica,67,0,93,68,0,6,1,13,248,513
29,GUAYMAS,1086,Básica,16,0,15,1,0,1,0,2,35,62
29,GUAYMAS,1087,Básica,14,0,75,55,0,19,0,9,172,347
29,GUAYMAS,1088,Básica,32,0,79,119,0,6,0,17,253,448
29,GUAYMAS,1089,Extraordinaria 1,5,0,64,30,0,0,0,0,99,223
29,GUAYMAS,1089,Básica,36,0,171,142,0,103,0,9,461,874
29,GUAYMAS,1090,Básica,175,0,287,89,0,18,2,16,587,1360
