CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PVEM,PT,NVA_ALIANZA,MORENA,PH,ES,PRI_PVEM_NVA_ALIANZA,PRI_PVEM,PRI_NVA_ALIANZA,PVEM_NVA_ALIANZA,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
1,26,SONORA,6,CANANEA,1,ACONCHI,1,3,538,555,3,4,2,23,28,1,2,10,7,16,0,0,1189,23,1212,1505
1,26,SONORA,6,CANANEA,1,ACONCHI,2,2,329,235,11,0,2,4,7,0,0,12,6,3,1,0,610,6,616,766
1,26,SONORA,7,AGUA PRIETA,2,AGUA PRIETA,3,2,411,158,5,5,8,49,1,3,2,16,1,3,0,0,662,9,671,1323
1,26,SONORA,7,AGUA PRIETA,2,AGUA PRIETA,4,1,105,40,4,1,5,13,3,3,0,3,2,2,0,0,181,3,184,368
1,26,SONORA,7,AGUA PRIETA,2,AGUA PRIETA,5,1,183,80,5,3,8,15,4,1,0,15,3,7,0,0,324,0,324,665
1,26,SONORA,7,AGUA PRIETA,2,AGUA PRIETA,6,2,346,148,8,0,10,27,8,5,1,47,5,8,0,0,613,11,624,1275
1,26,SONORA,7,AGUA PRIETA,2,AGUA PRIETA,7,2,350,183,12,7,5,36,11,4,1,7,3,6,0,0,625,11,636,1398
1,26,SONORA,7,AGUA PRIETA,2,AGUA PRIETA,8,4,741,302,30,10,20,78,19,4,8,28,1,16,0,1,1257,12,1270,2564
1,26,SONORA,7,AGUA PRIETA,2,AGUA PRIETA,9,4,690,320,14,8,26,98,19,3,2,28,6,15,0,0,1229,25,1254,2626
1,26,SONORA,7,AGUA PRIETA,2,AGUA PRIETA,10,4,768,293,16,12,16,53,22,5,3,42,4,17,0,0,1251,31,1282,2524
1,26,SONORA,7,AGUA PRIETA,2,AGUA PRIETA,11,2,420,186,7,10,8,41,9,4,4,17,2,12,1,0,721,6,727,1444
1,26,SONORA,7,AGUA PRIETA,2,AGUA PRIETA,12,2,319,102,7,2,9,30,9,3,1,34,2,4,0,0,522,11,533,1195
1,26,SONORA,7,AGUA PRIETA,2,AGUA PRIETA,13,2,289,131,8,6,6,46,3,1,1,13,2,18,0,0,524,9,533,1171
1,26,SONORA,7,AGUA PRIETA,2,AGUA PRIETA,14,4,706,348,31,9,26,105,20,0,5,13,4,9,0,0,1276,23,1299,1697
1,26,SONORA,7,AGUA PRIETA,2,AGUA PRIETA,15,2,322,153,3,4,3,42,3,2,0,9,2,16,0,1,559,13,573,1089
1,26,SONORA,7,AGUA PRIETA,2,AGUA PRIETA,16,1,232,73,2,0,4,37,0,2,2,11,0,8,0,0,371,7,378,689
1,26,SONORA,7,AGUA PRIETA,2,AGUA PRIETA,17,4,808,284,24,12,20,97,19,6,8,23,5,18,1,0,1325,17,1342,2860
1,26,SONORA,7,AGUA PRIETA,2,AGUA PRIETA,18,3,428,161,8,10,8,119,9,3,3,12,1,14,0,0,776,16,792,1658
1,26,SONORA,7,AGUA PRIETA,2,AGUA PRIETA,19,4,713,251,29,8,23,85,14,5,5,28,3,21,0,0,1185,24,1209,2630
1,26,SONORA,7,AGUA PRIETA,2,AGUA PRIETA,20,7,1322,477,42,10,33,155,30,2,8,51,11,33,1,1,2175,32,2208,4683
1,26,SONORA,7,AGUA PRIETA,2,AGUA PRIETA,21,3,535,242,14,4,14,61,17,2,2,20,4,19,0,0,934,24,958,1868
1,26,SONORA,7,AGUA PRIETA,2,AGUA PRIETA,22,9,1690,632,37,36,62,209,36,14,10,79,7,28,0,0,2840,50,2890,6028
1,26,SONORA,7,AGUA PRIETA,2,AGUA PRIETA,23,5,874,373,25,14,31,168,27,11,6,18,1,27,2,0,1577,41,1618,3332
1,26,SONORA,7,AGUA PRIETA,2,AGUA PRIETA,24,10,1869,599,63,17,57,222,55,16,14,77,4,37,1,1,3031,70,3102,6918
1,26,SONORA,7,AGUA PRIETA,2,AGUA PRIETA,25,3,664,302,10,8,14,60,10,2,1,14,4,21,0,0,1110,17,1127,2237
1,26,SONORA,7,AGUA PRIETA,2,AGUA PRIETA,26,6,1176,403,32,12,29,169,13,9,5,140,28,24,1,3,2041,56,2100,3618
1,26,SONORA,7,AGUA PRIETA,2,AGUA PRIETA,27,1,50,23,0,1,1,5,0,0,0,1,0,4,0,0,85,0,85,128
1,26,SONORA,7,AGUA PRIETA,2,AGUA PRIETA,28,1,33,36,0,1,2,7,3,0,1,0,0,0,0,0,83,0,83,127
1,26,SONORA,7,AGUA PRIETA,2,AGUA PRIETA,30,1,53,57,0,3,0,29,0,0,0,4,1,8,0,0,155,1,156,283
1,26,SONORA,7,AGUA PRIETA,2,AGUA PRIETA,31,6,1224,379,59,17,40,156,29,10,8,60,0,0,0,0,1982,36,2018,3941
1,26,SONORA,7,AGUA PRIETA,2,AGUA PRIETA,32,1,110,29,0,2,1,17,2,0,0,3,1,6,0,0,171,6,177,337
1,26,SONORA,3,CABORCA,3,ALTAR,34,2,316,391,195,2,21,4,3,0,1,0,2,0,0,8,935,13,956,1304
1,26,SONORA,3,CABORCA,3,ALTAR,35,3,551,639,218,2,69,21,5,0,1,8,2,1,0,0,1517,20,1537,2184
1,26,SONORA,3,CABORCA,3,ALTAR,37,1,79,90,9,1,3,1,1,0,0,4,1,0,0,0,189,3,192,266
1,26,SONORA,18,OBREGON NORTE,4,ARIVECHI,38,2,315,364,5,1,1,1,10,0,2,7,4,0,0,0,710,6,716,893
1,26,SONORA,18,OBREGON NORTE,4,ARIVECHI,39,1,85,116,1,1,1,0,1,0,0,2,0,2,0,0,209,5,214,263
1,26,SONORA,18,OBREGON NORTE,4,ARIVECHI,40,1,48,63,0,0,0,0,1,0,0,2,0,0,0,0,114,0,114,122
1,26,SONORA,6,CANANEA,5,ARIZPE,41,2,283,220,111,1,1,4,0,1,0,33,3,8,0,0,665,5,670,794
1,26,SONORA,6,CANANEA,5,ARIZPE,42,2,349,359,53,2,3,5,2,0,0,24,15,21,0,0,833,9,842,980
1,26,SONORA,6,CANANEA,5,ARIZPE,43,1,172,214,37,0,0,0,0,0,0,0,0,0,0,0,423,6,429,498
1,26,SONORA,6,CANANEA,5,ARIZPE,44,1,82,121,44,1,1,0,0,0,0,20,0,0,0,0,269,0,269,329
1,26,SONORA,6,CANANEA,5,ARIZPE,45,1,62,79,15,2,0,2,0,0,0,5,0,4,2,0,171,4,175,245
1,26,SONORA,3,CABORCA,6,ATIL,46,1,291,299,1,2,0,0,3,1,9,1,2,2,0,0,611,13,624,740
1,26,SONORA,18,OBREGON NORTE,7,BACADEHUACHI,47,2,335,443,5,14,2,53,2,3,1,10,4,17,0,0,889,22,911,1033
1,26,SONORA,18,OBREGON NORTE,8,BACANORA,48,2,353,219,6,164,6,7,4,3,5,8,4,0,0,0,779,7,786,1141
1,26,SONORA,18,OBREGON NORTE,8,BACANORA,49,1,59,50,1,33,0,2,6,0,0,0,6,0,0,0,157,4,161,198
1,26,SONORA,18,OBREGON NORTE,8,BACANORA,51,1,58,23,1,51,0,1,1,0,0,0,0,0,0,0,135,2,137,266
1,26,SONORA,7,AGUA PRIETA,9,BACERAC,52,2,473,336,125,5,1,9,0,0,2,16,0,0,0,0,967,11,978,1130
1,26,SONORA,6,CANANEA,10,BACOACHI,54,2,218,385,123,2,5,5,2,0,0,32,6,10,0,0,788,17,805,1068
1,26,SONORA,6,CANANEA,10,BACOACHI,55,1,73,114,39,0,1,2,2,1,0,7,2,10,0,0,251,12,263,348
1,26,SONORA,6,CANANEA,11,BANAMICHI,56,2,339,418,9,2,2,8,3,0,1,36,5,10,0,0,833,10,843,992
1,26,SONORA,6,CANANEA,11,BANAMICHI,57,1,222,138,0,0,0,3,2,0,1,21,0,0,0,0,387,5,392,467
1,26,SONORA,6,CANANEA,12,BAVIACORA,58,2,550,230,3,0,1,2,1,0,1,7,3,9,0,0,807,15,822,998
1,26,SONORA,6,CANANEA,12,BAVIACORA,59,2,323,303,5,3,1,15,2,0,2,15,11,2,0,0,682,9,691,806
1,26,SONORA,6,CANANEA,12,BAVIACORA,60,1,132,106,1,0,0,0,1,1,0,2,0,0,0,0,243,6,249,298
1,26,SONORA,6,CANANEA,12,BAVIACORA,61,1,55,66,1,0,1,2,0,0,1,5,1,1,0,0,133,2,135,155
1,26,SONORA,6,CANANEA,12,BAVIACORA,62,1,91,113,2,0,0,0,0,0,0,3,0,0,0,0,209,5,214,263
1,26,SONORA,6,CANANEA,12,BAVIACORA,63,2,407,168,5,1,1,17,1,0,1,1,0,3,0,0,605,9,614,727
1,26,SONORA,7,AGUA PRIETA,13,BAVISPE,64,2,332,279,0,0,0,2,3,0,0,7,1,6,0,0,630,4,634,758
1,26,SONORA,7,AGUA PRIETA,13,BAVISPE,65,1,173,220,3,3,1,5,1,1,0,12,2,20,0,0,441,7,448,581
1,26,SONORA,3,CABORCA,14,BENJAMIN HILL,66,2,279,287,6,3,15,8,12,5,31,7,1,1,0,0,655,19,674,1015
1,26,SONORA,3,CABORCA,14,BENJAMIN HILL,67,2,281,214,1,4,19,6,8,2,9,3,4,4,0,0,555,12,567,889
1,26,SONORA,3,CABORCA,14,BENJAMIN HILL,68,2,343,284,4,4,14,21,14,2,9,0,5,0,1,0,701,15,716,1107
1,26,SONORA,3,CABORCA,14,BENJAMIN HILL,69,2,272,223,6,4,8,0,16,4,10,1,3,1,0,0,548,10,558,804
1,26,SONORA,6,CANANEA,15,CANANEA,70,2,268,252,11,8,12,20,3,4,2,11,5,6,0,0,602,18,620,1217
1,26,SONORA,6,CANANEA,15,CANANEA,71,2,314,274,21,5,11,6,9,5,4,5,4,2,0,0,660,20,680,1335
1,26,SONORA,6,CANANEA,15,CANANEA,72,2,312,353,35,1,12,8,9,2,4,8,7,4,0,0,755,12,767,1490
1,26,SONORA,6,CANANEA,15,CANANEA,73,4,462,502,56,7,22,23,22,6,3,19,1,12,0,0,1135,28,1163,2286
1,26,SONORA,6,CANANEA,15,CANANEA,74,3,332,425,44,2,8,22,20,6,3,8,3,1,0,2,874,16,892,1818
1,26,SONORA,6,CANANEA,15,CANANEA,75,9,1236,1500,115,15,40,71,59,20,12,43,5,13,4,0,3133,45,3178,6399
1,26,SONORA,6,CANANEA,15,CANANEA,76,2,225,220,12,2,6,5,5,5,6,3,1,0,0,1,490,11,502,948
1,26,SONORA,6,CANANEA,15,CANANEA,77,2,219,164,11,0,7,5,10,0,2,1,2,2,0,0,423,7,430,828
1,26,SONORA,6,CANANEA,15,CANANEA,78,2,196,202,13,5,7,8,15,2,0,2,1,3,0,0,454,11,465,881
1,26,SONORA,6,CANANEA,15,CANANEA,79,2,178,192,15,3,8,6,8,3,5,3,2,4,0,0,427,19,446,776
1,26,SONORA,6,CANANEA,15,CANANEA,80,1,159,185,14,1,5,2,4,1,1,2,0,1,0,1,375,13,389,678
1,26,SONORA,6,CANANEA,15,CANANEA,81,1,166,154,16,0,11,0,4,2,1,0,0,0,0,0,354,5,359,699
1,26,SONORA,6,CANANEA,15,CANANEA,82,3,310,341,28,6,10,20,10,7,4,3,2,4,0,0,745,16,761,1534
1,26,SONORA,6,CANANEA,15,CANANEA,83,4,510,583,58,5,17,24,23,5,11,14,3,3,0,0,1256,20,1276,2526
1,26,SONORA,6,CANANEA,15,CANANEA,84,2,305,357,24,4,11,6,9,2,4,9,2,5,4,0,742,18,760,1476
1,26,SONORA,6,CANANEA,15,CANANEA,85,1,124,230,8,0,3,0,6,3,0,0,0,0,0,0,374,6,380,606
1,26,SONORA,6,CANANEA,15,CANANEA,86,1,101,75,6,2,1,2,3,0,0,0,0,0,0,0,190,2,192,344
1,26,SONORA,6,CANANEA,15,CANANEA,87,1,40,45,4,0,2,3,0,0,0,1,0,0,0,0,95,0,95,182
1,26,SONORA,6,CANANEA,15,CANANEA,88,1,81,134,15,2,2,6,2,0,0,5,4,1,0,2,252,6,260,475
1,26,SONORA,6,CANANEA,16,CUCURPE,89,2,376,382,0,0,0,6,2,0,6,14,4,9,0,0,799,3,802,990
1,26,SONORA,7,AGUA PRIETA,17,CUMPAS,92,1,151,156,11,1,2,84,2,1,1,0,0,7,1,0,417,7,424,536
1,26,SONORA,7,AGUA PRIETA,17,CUMPAS,93,2,273,275,35,1,2,132,4,0,0,3,0,1,0,0,726,13,739,940
1,26,SONORA,7,AGUA PRIETA,17,CUMPAS,94,3,339,296,74,3,3,135,0,2,2,97,3,2,0,0,956,18,974,1223
1,26,SONORA,7,AGUA PRIETA,17,CUMPAS,95,1,11,69,2,1,1,24,0,0,0,0,0,3,0,0,111,0,111,146
1,26,SONORA,7,AGUA PRIETA,17,CUMPAS,96,2,199,210,31,9,0,173,1,0,1,7,0,6,1,1,638,6,645,850
1,26,SONORA,7,AGUA PRIETA,17,CUMPAS,97,1,121,184,6,3,1,171,1,0,0,0,0,11,1,0,499,8,507,614
1,26,SONORA,7,AGUA PRIETA,17,CUMPAS,98,1,90,80,8,1,0,98,1,0,0,0,2,2,1,0,283,4,287,384
1,26,SONORA,7,AGUA PRIETA,17,CUMPAS,99,1,127,136,3,5,0,88,0,0,0,2,1,10,1,0,373,2,375,499
1,26,SONORA,18,OBREGON NORTE,18,DIVISADEROS,100,2,469,480,0,0,2,3,4,1,0,0,0,0,0,0,959,0,959,1164
1,26,SONORA,7,AGUA PRIETA,19,FRONTERAS,101,2,226,187,4,34,191,21,9,1,1,2,3,7,1,6,687,6,699,968
1,26,SONORA,7,AGUA PRIETA,19,FRONTERAS,102,1,28,60,0,2,53,3,0,1,0,0,1,2,0,0,150,4,154,194
1,26,SONORA,7,AGUA PRIETA,19,FRONTERAS,103,3,351,620,7,85,58,22,6,8,3,14,3,5,0,0,1182,13,1195,1684
1,26,SONORA,7,AGUA PRIETA,19,FRONTERAS,104,3,281,569,6,44,81,27,8,3,2,13,15,10,0,0,1059,13,1072,1598
1,26,SONORA,7,AGUA PRIETA,19,FRONTERAS,105,3,339,432,21,51,73,36,30,12,13,1,2,10,1,0,1021,12,1033,1721
1,26,SONORA,18,OBREGON NORTE,20,GRANADOS,106,2,477,514,2,0,0,13,0,2,1,0,3,0,0,0,1012,7,1019,1218
1,26,SONORA,7,AGUA PRIETA,21,HUACHINERA,107,1,308,318,1,0,2,0,2,0,1,0,0,0,0,0,632,5,637,722
1,26,SONORA,7,AGUA PRIETA,21,HUACHINERA,108,1,159,76,0,1,0,1,1,0,0,1,1,3,0,0,243,6,249,288
1,26,SONORA,18,OBREGON NORTE,22,HUASABAS,109,3,451,784,6,3,2,12,7,3,5,6,7,3,0,0,1289,6,1295,1571
1,26,SONORA,6,CANANEA,23,HUEPAC,110,2,417,338,2,4,1,22,2,0,1,11,11,13,0,0,822,15,837,1026
1,26,SONORA,6,CANANEA,23,HUEPAC,111,1,134,79,0,2,0,9,1,0,0,0,0,0,0,1,225,0,226,281
1,26,SONORA,5,NOGALES SUR,24,IMURIS,112,3,461,327,20,14,5,9,8,4,8,6,7,3,1,1,873,18,892,1588
1,26,SONORA,5,NOGALES SUR,24,IMURIS,113,4,714,661,27,15,16,24,27,3,2,8,9,1,0,1,1507,52,1560,2658
1,26,SONORA,5,NOGALES SUR,24,IMURIS,114,1,236,176,6,1,2,1,8,0,1,0,2,0,0,0,433,11,444,720
1,26,SONORA,5,NOGALES SUR,24,IMURIS,115,3,381,452,11,19,4,38,11,5,2,2,4,1,0,0,930,22,952,1614
1,26,SONORA,5,NOGALES SUR,24,IMURIS,116,3,407,323,28,24,5,14,9,4,2,8,8,2,0,0,834,20,854,1590
1,26,SONORA,5,NOGALES SUR,24,IMURIS,117,1,53,59,2,1,3,1,6,0,0,0,1,1,0,0,127,3,130,257
1,26,SONORA,5,NOGALES SUR,24,IMURIS,121,1,76,123,3,0,4,0,1,0,0,0,0,0,0,0,207,11,218,341
1,26,SONORA,5,NOGALES SUR,24,IMURIS,122,1,106,132,2,2,2,1,0,0,1,1,1,1,0,0,249,4,253,401
1,26,SONORA,6,CANANEA,25,MAGDALENA,123,3,284,641,38,5,7,11,6,4,1,33,9,31,0,0,1070,30,1100,2040
1,26,SONORA,6,CANANEA,25,MAGDALENA,124,2,130,307,13,2,1,12,8,2,0,15,6,16,0,0,512,9,521,921
1,26,SONORA,6,CANANEA,25,MAGDALENA,125,2,215,436,18,3,1,14,4,2,0,26,5,12,1,0,737,25,762,1313
1,26,SONORA,6,CANANEA,25,MAGDALENA,126,4,428,980,35,8,6,46,16,4,6,36,14,41,0,0,1620,23,1643,2937
1,26,SONORA,6,CANANEA,25,MAGDALENA,127,2,177,312,16,2,2,14,8,4,1,22,5,14,0,1,577,9,587,1012
1,26,SONORA,6,CANANEA,25,MAGDALENA,128,3,188,463,10,8,9,25,10,7,4,33,6,8,0,0,771,17,788,1535
1,26,SONORA,6,CANANEA,25,MAGDALENA,129,3,248,586,35,11,4,12,8,2,3,22,4,28,0,0,963,32,995,1885
1,26,SONORA,6,CANANEA,25,MAGDALENA,130,4,379,823,57,5,9,35,4,5,3,28,4,21,0,1,1373,27,1401,2711
1,26,SONORA,6,CANANEA,25,MAGDALENA,131,4,377,793,33,3,10,33,6,3,6,26,8,15,0,0,1313,22,1335,2427
1,26,SONORA,6,CANANEA,25,MAGDALENA,132,3,226,609,15,10,3,14,4,1,1,17,1,5,0,0,906,10,916,1665
1,26,SONORA,6,CANANEA,25,MAGDALENA,133,3,274,565,38,11,8,13,13,1,0,9,13,19,4,13,968,16,997,1813
1,26,SONORA,6,CANANEA,25,MAGDALENA,134,1,52,163,2,1,2,3,9,0,0,6,7,8,0,0,253,8,261,401
1,26,SONORA,6,CANANEA,25,MAGDALENA,135,1,38,85,2,2,0,1,0,1,0,6,1,5,0,0,141,3,144,280
1,26,SONORA,6,CANANEA,25,MAGDALENA,136,3,355,461,20,8,1,9,3,0,1,10,7,14,0,1,889,18,908,1572
1,26,SONORA,6,CANANEA,25,MAGDALENA,137,1,28,61,2,1,0,6,0,0,0,6,2,6,0,0,112,1,113,150
1,26,SONORA,7,AGUA PRIETA,26,MOCTEZUMA,138,3,741,605,6,3,3,26,8,3,0,42,13,9,0,1,1459,15,1475,1866
1,26,SONORA,7,AGUA PRIETA,26,MOCTEZUMA,139,2,341,263,3,1,0,8,7,0,3,31,4,7,0,0,668,9,677,857
1,26,SONORA,7,AGUA PRIETA,26,MOCTEZUMA,140,3,422,381,1,4,1,18,7,1,1,27,10,10,1,0,884,15,899,1171
1,26,SONORA,7,AGUA PRIETA,26,MOCTEZUMA,141,1,51,47,0,1,1,3,1,0,1,8,3,0,0,0,116,0,116,128
1,26,SONORA,6,CANANEA,27,NACO,142,1,272,221,1,1,2,7,1,1,2,4,2,0,0,0,514,9,523,745
1,26,SONORA,6,CANANEA,27,NACO,143,1,264,212,2,3,3,4,3,1,1,4,4,3,0,0,504,7,511,722
1,26,SONORA,6,CANANEA,27,NACO,144,2,410,408,2,3,3,9,1,0,0,13,2,5,0,0,856,15,871,1265
1,26,SONORA,6,CANANEA,27,NACO,145,3,514,512,7,1,23,10,3,2,2,17,6,9,1,0,1107,20,1127,1709
1,26,SONORA,18,OBREGON NORTE,28,NACORI CHICO,146,3,447,417,0,1,0,1,0,0,1,31,8,4,0,0,910,6,916,1136
1,26,SONORA,18,OBREGON NORTE,28,NACORI CHICO,147,1,164,117,0,0,0,0,0,0,0,3,3,0,0,0,287,4,291,362
1,26,SONORA,7,AGUA PRIETA,29,NACOZARI DE GARCIA,149,2,265,223,52,10,8,8,15,1,2,25,2,2,1,0,614,11,625,1054
1,26,SONORA,7,AGUA PRIETA,29,NACOZARI DE GARCIA,150,2,228,241,27,4,1,8,13,1,2,22,2,4,0,0,553,6,559,874
1,26,SONORA,7,AGUA PRIETA,29,NACOZARI DE GARCIA,151,2,369,294,68,3,9,8,11,3,5,28,2,7,0,0,807,11,818,1379
1,26,SONORA,7,AGUA PRIETA,29,NACOZARI DE GARCIA,152,2,267,236,25,3,5,5,11,3,0,19,3,8,0,2,585,9,596,901
1,26,SONORA,7,AGUA PRIETA,29,NACOZARI DE GARCIA,153,2,221,207,37,2,4,6,5,1,1,6,2,8,0,0,500,11,511,846
1,26,SONORA,7,AGUA PRIETA,29,NACOZARI DE GARCIA,154,2,232,227,53,9,9,4,15,3,0,24,2,4,2,0,584,10,594,996
1,26,SONORA,7,AGUA PRIETA,29,NACOZARI DE GARCIA,155,1,146,192,32,3,1,6,9,2,0,24,3,10,2,0,430,5,435,692
1,26,SONORA,7,AGUA PRIETA,29,NACOZARI DE GARCIA,156,3,457,492,120,26,39,15,21,6,0,47,5,11,0,1,1239,30,1270,2069
1,26,SONORA,7,AGUA PRIETA,29,NACOZARI DE GARCIA,157,1,81,97,21,9,5,2,11,1,2,4,2,0,0,0,235,5,240,465
1,26,SONORA,7,AGUA PRIETA,29,NACOZARI DE GARCIA,158,1,19,25,9,3,2,3,11,0,3,0,0,0,0,0,75,0,75,170
1,26,SONORA,4,NOGALES NORTE,30,NOGALES,159,2,209,169,12,3,6,2,9,2,2,6,3,1,0,0,424,4,428,1072
1,26,SONORA,4,NOGALES NORTE,30,NOGALES,160,1,46,75,9,1,3,2,5,2,2,1,2,1,0,0,149,5,154,440
1,26,SONORA,4,NOGALES NORTE,30,NOGALES,161,2,135,140,10,4,4,5,4,2,3,73,71,69,6,0,526,5,531,813
1,26,SONORA,4,NOGALES NORTE,30,NOGALES,162,3,354,321,16,7,20,11,18,8,3,0,6,0,0,0,764,18,782,1741
1,26,SONORA,4,NOGALES NORTE,30,NOGALES,163,3,273,314,11,5,13,8,21,8,8,1,4,1,0,2,667,27,696,1787
1,26,SONORA,4,NOGALES NORTE,30,NOGALES,164,3,388,294,23,14,21,12,16,14,4,0,6,3,0,1,795,37,833,1917
1,26,SONORA,4,NOGALES NORTE,30,NOGALES,165,2,221,231,15,4,11,9,22,6,5,5,4,2,0,0,535,8,543,1242
1,26,SONORA,4,NOGALES NORTE,30,NOGALES,166,2,144,150,13,8,10,12,5,5,4,0,1,0,0,0,352,7,359,921
1,26,SONORA,4,NOGALES NORTE,30,NOGALES,167,2,119,144,9,5,5,10,18,5,3,3,0,0,0,2,321,5,328,859
1,26,SONORA,4,NOGALES NORTE,30,NOGALES,168,1,104,102,4,6,7,3,4,2,8,1,1,0,0,0,242,0,242,607
1,26,SONORA,4,NOGALES NORTE,30,NOGALES,169,1,102,111,9,0,10,0,11,2,4,0,0,0,0,0,249,10,259,666
1,26,SONORA,4,NOGALES NORTE,30,NOGALES,170,2,165,173,18,12,12,6,9,5,4,1,3,0,0,0,408,6,414,1019
1,26,SONORA,4,NOGALES NORTE,30,NOGALES,171,4,573,766,41,7,31,20,48,19,14,7,13,4,0,1,1543,25,1569,1758
1,26,SONORA,4,NOGALES NORTE,30,NOGALES,172,2,183,209,20,4,13,6,15,8,10,3,1,1,0,0,473,13,486,989
1,26,SONORA,4,NOGALES NORTE,30,NOGALES,173,1,214,84,8,5,4,1,10,4,5,1,1,1,0,0,338,7,345,713
1,26,SONORA,4,NOGALES NORTE,30,NOGALES,174,2,214,152,19,2,5,3,11,9,8,2,3,0,0,0,428,7,435,944
1,26,SONORA,4,NOGALES NORTE,30,NOGALES,175,3,310,314,35,9,13,3,18,7,10,1,3,1,1,0,725,25,750,1621
1,26,SONORA,4,NOGALES NORTE,30,NOGALES,176,2,120,188,20,4,7,3,9,3,3,5,0,0,0,1,362,15,378,855
1,26,SONORA,4,NOGALES NORTE,30,NOGALES,177,1,85,94,2,0,7,2,8,0,3,8,0,0,0,1,209,12,222,497
1,26,SONORA,4,NOGALES NORTE,30,NOGALES,178,2,190,236,7,7,8,10,11,6,2,10,0,0,0,0,487,11,498,1241
1,26,SONORA,4,NOGALES NORTE,30,NOGALES,179,2,234,251,20,8,9,10,17,10,6,5,4,2,0,0,576,16,592,1357
1,26,SONORA,4,NOGALES NORTE,30,NOGALES,180,3,314,282,21,16,35,8,31,11,14,5,9,4,0,1,750,26,777,2032
1,26,SONORA,4,NOGALES NORTE,30,NOGALES,181,2,106,128,8,6,7,4,6,5,4,1,2,2,0,2,279,18,299,760
1,26,SONORA,4,NOGALES NORTE,30,NOGALES,182,2,159,229,9,5,12,4,27,4,7,1,2,0,0,0,459,6,465,1144
1,26,SONORA,4,NOGALES NORTE,30,NOGALES,183,2,176,145,18,3,8,2,8,4,4,1,1,0,0,7,370,6,383,918
1,26,SONORA,4,NOGALES NORTE,30,NOGALES,184,2,223,189,14,12,12,3,17,6,8,1,1,1,0,1,487,14,502,1145
1,26,SONORA,4,NOGALES NORTE,30,NOGALES,185,3,402,275,25,7,16,5,22,18,12,7,5,0,0,3,794,23,820,1763
1,26,SONORA,4,NOGALES NORTE,30,NOGALES,186,1,96,116,6,7,9,2,11,3,4,2,0,0,0,2,256,2,260,712
1,26,SONORA,4,NOGALES NORTE,30,NOGALES,187,4,550,369,28,15,29,13,35,26,17,3,6,0,0,3,1091,21,1115,2315
1,26,SONORA,4,NOGALES NORTE,30,NOGALES,188,3,295,321,14,13,11,30,17,1,10,1,5,1,0,1,719,18,738,1663
1,26,SONORA,4,NOGALES NORTE,30,NOGALES,189,2,172,195,8,5,7,3,8,5,8,1,1,1,0,0,414,10,424,1079
1,26,SONORA,4,NOGALES NORTE,30,NOGALES,190,1,115,135,11,4,3,1,8,3,8,4,0,0,1,0,293,5,298,642
1,26,SONORA,4,NOGALES NORTE,30,NOGALES,191,2,206,205,15,7,16,9,16,2,5,3,4,1,0,2,489,13,504,1199
1,26,SONORA,4,NOGALES NORTE,30,NOGALES,192,4,404,469,21,11,26,9,30,20,14,7,10,4,0,1,1025,12,1038,2589
1,26,SONORA,4,NOGALES NORTE,30,NOGALES,193,3,255,238,23,12,15,10,26,9,11,5,1,0,0,0,605,15,620,1732
1,26,SONORA,4,NOGALES NORTE,30,NOGALES,194,3,273,316,28,10,23,10,32,13,13,0,0,0,0,0,718,27,745,1800
1,26,SONORA,4,NOGALES NORTE,30,NOGALES,195,2,177,166,16,7,14,8,17,4,6,3,2,0,0,7,420,7,434,1052
1,26,SONORA,4,NOGALES NORTE,30,NOGALES,196,2,193,198,7,5,7,3,9,2,3,2,4,1,0,0,434,7,441,1067
1,26,SONORA,4,NOGALES NORTE,30,NOGALES,197,1,68,62,4,5,5,0,3,2,3,2,1,0,0,0,155,12,167,343
1,26,SONORA,4,NOGALES NORTE,30,NOGALES,198,2,162,202,5,10,11,3,19,8,3,0,1,9,1,0,434,19,453,1177
1,26,SONORA,4,NOGALES NORTE,30,NOGALES,199,3,308,378,19,10,33,4,27,7,11,4,3,0,0,2,804,25,831,2156
1,26,SONORA,4,NOGALES NORTE,30,NOGALES,200,2,263,222,10,12,18,6,13,7,7,0,2,0,0,0,560,24,584,1280
1,26,SONORA,4,NOGALES NORTE,30,NOGALES,201,3,298,309,17,11,5,5,18,16,9,2,5,0,0,1,695,24,720,1680
1,26,SONORA,4,NOGALES NORTE,30,NOGALES,202,2,224,241,18,8,13,10,15,11,6,1,2,1,0,2,550,11,563,1241
1,26,SONORA,4,NOGALES NORTE,30,NOGALES,203,1,112,99,7,6,5,4,7,4,4,2,0,0,0,0,250,8,258,619
1,26,SONORA,4,NOGALES NORTE,30,NOGALES,204,2,220,241,10,6,18,10,25,6,9,4,2,0,0,0,551,17,568,1258
1,26,SONORA,4,NOGALES NORTE,30,NOGALES,205,6,665,732,36,22,36,18,43,19,8,5,16,2,0,2,1602,50,1654,3929
1,26,SONORA,4,NOGALES NORTE,30,NOGALES,206,5,644,413,25,13,32,18,27,11,31,4,14,6,0,0,1238,26,1264,3242
