ID_ESTADO,NOMBRE_ESTADO,ID_MUNICIPIO,MUNICIPIO,SECCIONES,CASILLAS,PAN,PRI,PRD,PT,PVEM,NVA_ALIANZA,MC,MORENA,PH,ES,CAND_IND1,CAND_IND2,CAND_IND3,CAND_IND4,CAND_IND5,CAND_IND7,CAND_IND8,CAND_IND9,CAND_IND10,CAND_IND11,CC_PAN_PRI_PRD_NVA_ALIANZA_PH_ES,CC_PAN_PRI_PVEM,CC_PAN_PRD_NVA_ALIANZA,CC_PAN_PRD,CC_PAN_PRD_PT,CC_PAN_PRD_PT_NVA_ALIANZA_ES,CC_PAN_PRD_PT_NVA_ALIANZA_PH,CC_PAN_PT,CC_PAN_MC,CC_PAN_PH,CC_PRI_PVEM_PT,CC_PRI_PVEM,CC_PRD_PT,CC_PRD_PT_NVA_ALIANZA,CC_PRD_PT_NVA_ALIANZA_ES,CC_PRD_PT_NVA_ALIANZA_PH,CC_PRD_PT_ES,CC_PRD_PT_PH,CC_PRD_NVA_ALIANZA,CC_PRD_NVA_ALIANZA_ES,CC_PRD_ES,CC_PT_NVA_ALIANZA_PH,CC_PT_PMC,CC_PT_ES,CC_PT_PH,CC_PT_PH_ES,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,PARTICIPACION
16,MICHOACAN,99,TÚXPAN,17,34,2529,2892,3767,74,52,161,1925,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,107,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11752,345,12099,18365,0.6588
16,MICHOACAN,100,TUZANTLA,20,27,434,4115,4398,27,16,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,65,0,0,0,0,0,0,0,0,0,0,0,0,1,9096,158,9255,12649,0.7317
16,MICHOACAN,101,TZINTZUNTZAN,9,18,372,1830,2288,70,62,33,976,1257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,40,0,0,0,0,0,0,0,0,0,0,0,0,4,6958,231,7193,10456,0.6879
16,MICHOACAN,102,TZITZIO,15,20,749,2042,549,19,538,74,114,667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4811,164,4980,7401,0.6729
16,MICHOACAN,103,URUAPAN,142,363,25171,22575,26984,1613,4041,2012,1797,3328,3448,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,605,0,0,0,0,0,0,0,0,0,0,0,0,0,112,91599,4103,95814,215242,0.4451
16,MICHOACAN,104,VENUSTIANO CARRANZA,21,36,3279,2848,5186,22,34,39,0,122,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,11658,173,11831,17469,0.6773
16,MICHOACAN,105,VILLAMAR,18,34,1432,2511,2137,305,44,1077,0,227,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207,0,0,0,48,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8004,253,8257,15335,0.5384
16,MICHOACAN,106,VISTA HERMOSA,13,26,301,2314,1915,32,2402,54,172,1419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,2,8625,204,8831,14275,0.6186
16,MICHOACAN,107,YURÉCUARO,19,38,901,3295,2726,159,116,120,0,4785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,97,0,0,0,0,0,0,0,0,0,0,0,0,6,12253,286,12545,21084,0.5950
16,MICHOACAN,108,ZACAPU,47,95,2580,6400,5386,2274,1056,450,8571,1904,161,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,16,29046,1357,30419,55807,0.5451
16,MICHOACAN,109,ZAMORA,96,236,13245,14052,7030,8913,1931,1362,3502,2478,772,1018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349,0,0,0,0,0,0,0,0,0,0,0,0,0,56,80,54708,2362,57150,136998,0.4172
16,MICHOACAN,110,ZINÁPARO,7,7,344,919,761,5,2,4,0,22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,8,0,0,0,0,0,0,0,0,0,0,0,1,2071,46,2118,3459,0.6123
16,MICHOACAN,111,ZINAPÉCUARO,32,66,1347,6750,4671,134,2182,556,1629,1455,0,339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,19063,860,19928,36982,0.5389
16,MICHOACAN,112,ZIRACUARETIRO,8,19,1277,2683,3097,26,67,0,50,398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,77,0,0,0,0,0,0,0,0,0,0,0,0,2,7691,182,7875,11095,0.7098
16,MICHOACAN,113,ZITÁCUARO,82,185,9309,12749,17520,1291,951,6145,1291,3157,1047,104,0,0,0,1486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,635,1064,0,0,0,0,0,0,0,0,0,0,0,0,0,91,56749,3200,60040,106670,0.5629
16,MICHOACAN,1,ACUITZIO,10,16,736,662,1657,52,56,206,0,0,0,120,1527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,35,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5079,239,5319,8166,0.6514
16,MICHOACAN,2,AGUILILLA,13,23,169,2423,3674,72,20,10,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,49,0,0,0,0,0,0,0,0,0,0,0,0,6,6551,192,6749,12396,0.5444
16,MICHOACAN,3,ÁLVARO OBREGÓN,12,27,592,3445,1078,4499,49,407,0,116,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,10236,268,10505,15658,0.6709
16,MICHOACAN,4,ANGAMACUTIRO,14,23,404,2273,4671,294,13,11,231,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,8016,184,8205,12290,0.6676
16,MICHOACAN,5,ANGANGUEO,6,13,43,2267,424,1748,611,0,0,212,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5448,170,5618,7564,0.7427
16,MICHOACAN,6,APATZINGÁN,79,161,9907,11481,7646,4230,492,364,835,1814,276,3277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283,0,0,0,0,0,0,0,0,0,0,0,0,42,0,21,40647,1548,42216,85252,0.4952
