CIRCUNSCRIPCION,﻿ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PT,PVEM,NVA_ALIANZA,MC,MORENA,PH,ES,CAND_IND1,CAND_IND2,CAND_IND3,CAND_IND4,CAND_IND5,CAND_IND7,CAND_IND8,CAND_IND9,CAND_IND10,CAND_IND11,CC_PAN_PRI_PRD_NVA_ALIANZA_PH_ES,CC_PAN_PRI_PVEM,CC_PAN_PRD_NVA_ALIANZA,CC_PAN_PRD,CC_PAN_PRD_PT,CC_PAN_PRD_PT_NVA_ALIANZA_ES,CC_PAN_PRD_PT_NVA_ALIANZA_PH,CC_PAN_PT,CC_PAN_MC,CC_PAN_PH,CC_PRI_PVEM_PT,CC_PRI_PVEM,CC_PRD_PT,CC_PRD_PT_NVA_ALIANZA,CC_PRD_PT_NVA_ALIANZA_ES,CC_PRD_PT_NVA_ALIANZA_PH,CC_PRD_PT_ES,CC_PRD_PT_PH,CC_PRD_NVA_ALIANZA,CC_PRD_NVA_ALIANZA_ES,CC_PRD_ES,CC_PT_NVA_ALIANZA_PH,CC_PT_MC,CC_PT_ES,CC_PT_PH,CC_PT_PH_ES,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
5,16,MICHOACAN,13,ZITÁCUARO,113,ZITÁCUARO,2655,2,84,138,282,17,11,86,8,25,9,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,1,708,55,764,1300
5,16,MICHOACAN,13,ZITÁCUARO,113,ZITÁCUARO,2656,1,6,61,177,3,4,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273,0,273,420
5,16,MICHOACAN,13,ZITÁCUARO,113,ZITÁCUARO,2657,2,44,116,164,17,7,23,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,381,43,425,780
5,16,MICHOACAN,13,ZITÁCUARO,113,ZITÁCUARO,2658,4,132,173,467,32,38,221,16,46,18,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1191,58,1249,2382
5,16,MICHOACAN,13,ZITÁCUARO,113,ZITÁCUARO,2659,1,13,62,123,7,3,3,1,4,3,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,247,13,261,419
5,16,MICHOACAN,14,URUAPAN NORTE,66,PARACHO,1440,3,164,351,398,7,8,20,14,34,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1205,25,1230,1724
5,16,MICHOACAN,14,URUAPAN NORTE,66,PARACHO,1441,2,108,187,253,6,3,30,7,18,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,783,17,800,1092
5,16,MICHOACAN,14,URUAPAN NORTE,66,PARACHO,1442,2,66,213,249,5,3,2,10,12,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,699,10,709,922
5,16,MICHOACAN,14,URUAPAN NORTE,66,PARACHO,1443,2,61,278,241,9,11,13,4,14,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,850,13,863,1208
5,16,MICHOACAN,14,URUAPAN NORTE,66,PARACHO,1444,2,109,247,195,2,9,10,12,22,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,761,11,772,1020
5,16,MICHOACAN,14,URUAPAN NORTE,66,PARACHO,1445,3,143,302,384,7,5,18,33,14,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1107,26,1133,1665
5,16,MICHOACAN,14,URUAPAN NORTE,66,PARACHO,1446,3,111,295,572,10,13,28,13,22,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1297,34,1332,1913
5,16,MICHOACAN,14,URUAPAN NORTE,66,PARACHO,1447,2,65,175,350,3,6,32,19,10,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,794,20,814,1186
5,16,MICHOACAN,14,URUAPAN NORTE,66,PARACHO,1448,3,115,293,499,6,5,25,74,29,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1256,41,1297,1985
5,16,MICHOACAN,14,URUAPAN NORTE,66,PARACHO,1449,4,18,24,624,1,2,9,8,50,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,764,18,783,2332
5,16,MICHOACAN,14,URUAPAN NORTE,66,PARACHO,1450,3,121,145,446,8,7,93,20,15,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,977,51,1028,1817
5,16,MICHOACAN,14,URUAPAN NORTE,66,PARACHO,1451,2,66,151,358,3,9,36,21,22,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,783,24,807,1412
5,16,MICHOACAN,14,URUAPAN NORTE,66,PARACHO,1452,2,37,218,463,1,5,21,6,2,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,819,12,831,1462
5,16,MICHOACAN,14,URUAPAN NORTE,66,PARACHO,1453,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1001
5,16,MICHOACAN,14,URUAPAN NORTE,66,PARACHO,1454,2,80,185,445,0,5,22,11,1,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,26,826,1113
5,16,MICHOACAN,14,URUAPAN NORTE,66,PARACHO,1455,3,14,66,529,7,5,45,193,0,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1021,80,1101,1778
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2175,3,83,225,385,23,39,13,8,30,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,838,48,887,2154
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2176,2,398,53,85,4,20,19,10,30,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,627,28,656,1144
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2177,3,169,165,266,7,40,13,16,16,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,18,720,42,780,1635
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2178,2,77,111,85,6,29,7,8,14,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,351,17,369,805
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2179,3,168,166,268,17,30,26,28,40,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,780,25,805,1724
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2180,2,115,143,199,10,26,14,8,28,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,558,15,573,1287
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2181,3,149,199,166,10,29,9,6,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,622,32,654,1543
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2182,3,366,106,129,3,26,13,20,32,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,712,23,735,1532
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2183,1,129,62,117,8,12,11,6,17,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,374,27,401,743
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2184,3,207,196,255,16,45,25,9,25,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,804,37,841,2058
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2185,4,462,287,300,11,48,33,19,35,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1249,45,1294,2861
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2186,2,186,108,209,18,21,13,7,13,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,602,28,630,1411
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2187,2,204,151,147,18,23,8,8,19,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,599,33,632,1260
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2188,2,149,107,177,10,24,8,8,16,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,535,19,555,1181
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2189,3,153,191,185,6,32,12,15,25,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,637,25,662,1511
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2190,2,118,124,177,5,32,9,11,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,505,24,529,1075
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2191,2,174,75,119,7,33,5,12,15,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,449,11,460,892
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2192,2,150,97,133,2,35,10,14,13,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480,21,501,958
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2193,1,76,59,56,5,11,0,6,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,7,237,471
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2194,2,136,108,142,12,22,7,10,18,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,494,12,506,1108
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2195,5,111,405,440,34,31,34,18,37,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1146,47,1195,3115
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2196,3,120,189,295,16,33,7,20,30,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,748,35,784,1869
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2197,3,92,184,265,15,25,19,5,43,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,665,30,695,1697
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2198,3,87,217,277,38,23,11,3,32,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,708,50,758,1743
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2199,2,191,84,164,3,14,6,12,18,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,14,525,930
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2200,2,138,94,149,4,16,10,13,21,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,481,24,506,1007
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2201,2,308,84,106,7,27,12,12,14,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,583,29,613,1037
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2202,2,114,113,102,2,19,7,11,14,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,402,19,421,932
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2203,2,142,81,172,7,15,9,11,26,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,482,12,495,1095
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2204,1,147,72,96,4,14,6,14,12,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,396,7,403,724
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2205,1,150,68,65,2,12,10,5,13,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340,13,353,653
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2206,2,168,156,181,9,32,13,16,13,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,605,22,628,1363
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2208,2,146,104,115,8,26,18,8,24,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,478,25,503,1148
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2209,2,115,82,151,11,14,9,9,16,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,424,10,435,1090
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2210,3,154,170,172,8,29,18,14,25,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,603,26,629,1567
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2211,2,138,126,152,6,19,16,21,16,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,525,30,556,1005
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2212,2,143,76,117,6,23,14,11,24,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,439,15,455,882
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2213,2,197,115,96,3,20,6,20,35,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,524,26,550,1148
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2214,2,183,111,103,9,27,14,12,27,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,515,17,533,968
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2215,1,216,48,67,3,20,6,11,13,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,406,12,419,733
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2216,1,207,43,59,2,8,11,2,9,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,355,16,372,625
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2217,1,170,60,69,2,11,13,5,21,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,389,20,409,686
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2218,2,78,191,200,11,20,6,10,19,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,573,29,602,1500
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2219,6,271,342,504,22,65,45,17,42,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1450,64,1514,3786
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2220,2,253,89,71,4,12,10,11,36,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,499,15,514,871
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2221,1,202,63,51,1,9,10,6,12,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363,15,378,652
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2222,2,166,76,72,6,17,9,3,16,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,388,15,405,827
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2223,1,131,48,83,3,12,15,8,22,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,343,21,365,672
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2224,2,144,61,113,6,22,10,6,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,389,22,412,834
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2225,2,154,126,272,6,29,20,14,23,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,676,27,703,1334
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2226,2,205,121,175,11,38,23,23,32,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,666,14,680,1430
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2227,2,147,142,125,11,16,15,9,14,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,516,30,546,1190
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2228,2,182,95,96,11,18,12,18,15,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,478,18,497,1084
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2229,4,517,219,263,14,51,44,39,57,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1273,62,1340,2824
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2230,3,134,167,232,7,43,27,15,17,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,668,34,702,1895
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2231,3,165,167,243,8,35,22,16,42,26,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,729,52,782,1957
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2236,1,207,59,50,2,9,9,3,16,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,367,14,381,682
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2237,1,117,25,30,0,5,3,1,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,6,206,373
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2238,2,163,101,152,3,9,12,5,12,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,506,26,532,1017
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2295,3,170,275,358,21,27,12,15,10,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,906,41,947,1746
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2296,3,182,263,339,11,37,21,2,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,872,45,917,1658
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2297,3,97,158,251,13,93,23,19,52,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,715,37,753,1834
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2298,3,117,122,187,13,48,10,7,27,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,542,19,561,1595
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2299,3,61,312,346,6,4,5,2,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,760,28,788,1740
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2300,4,26,385,426,21,26,8,5,9,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,937,56,994,2334
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2301,2,58,125,178,3,7,4,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,389,9,398,860
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2302,1,39,164,171,5,4,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,395,17,412,719
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2303,2,37,221,251,4,12,2,1,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,546,24,570,1159
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2304,3,53,252,375,7,4,6,5,15,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,739,28,768,1546
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2305,2,54,227,119,11,42,7,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469,18,487,1120
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2306,2,124,204,85,12,23,10,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469,11,480,1116
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2307,1,12,39,97,2,8,6,1,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,181,9,191,384
