CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,CASILLA,C_COMUN_PAN_PRD_PRS_PHBCS,PRI,PT,PVEM,MC,NA,MORENA,ES,BCSC,MORENA_ES,CAND_IND1,CAND_IND2,CAND_IND3,CAND_IND4,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
,3,BAJA CALIFORNIA SUR,15,LA PAZ,3,LA PAZ,190,B,1,0,B,120,47,4,14,3,27,136,2,15,2,,,11,,381,0,10,391,573,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,15,LA PAZ,3,LA PAZ,190,C,1,0,C01,118,38,7,7,6,27,122,5,15,4,,,16,,365,0,14,379,573,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,15,LA PAZ,3,LA PAZ,191,B,1,0,B,66,52,5,6,5,10,102,8,29,2,,,29,,314,0,14,328,468,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,15,LA PAZ,3,LA PAZ,191,C,1,0,C01,76,60,8,5,3,21,91,4,20,4,,,35,,327,0,11,338,468,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,15,LA PAZ,3,LA PAZ,192,B,1,0,B,132,55,4,13,12,76,157,8,24,4,,,33,,518,0,16,534,726,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,15,LA PAZ,3,LA PAZ,193,B,1,0,B,71,43,2,8,14,23,116,10,18,1,,,15,,321,1,15,337,465,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,15,LA PAZ,3,LA PAZ,193,C,1,0,C01,93,68,5,8,8,30,104,8,14,1,,,14,,353,0,7,360,464,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,15,LA PAZ,3,LA PAZ,194,B,1,0,B,91,50,2,6,13,27,125,9,15,4,,,22,,364,0,14,378,549,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,15,LA PAZ,3,LA PAZ,195,B,1,0,B,117,41,20,8,9,20,120,5,25,6,,,12,,383,2,25,410,636,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,15,LA PAZ,3,LA PAZ,196,B,1,0,B,69,27,5,5,7,11,103,5,27,1,,,15,,275,0,11,286,458,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,15,LA PAZ,3,LA PAZ,196,C,1,0,C01,60,33,6,8,4,15,111,8,11,3,,,10,,269,0,13,282,457,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,15,LA PAZ,3,LA PAZ,197,B,1,0,B,99,52,6,14,5,25,119,5,34,1,,,21,,381,0,16,397,561,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,15,LA PAZ,3,LA PAZ,197,C,1,0,C01,105,32,7,9,8,24,110,14,22,1,,,25,,357,0,22,379,561,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,15,LA PAZ,3,LA PAZ,197,C,2,0,C02,97,31,6,5,7,32,120,4,28,6,,,36,,372,1,15,388,561,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,15,LA PAZ,3,LA PAZ,198,B,1,0,B,110,39,8,10,10,21,155,9,19,6,,,13,,400,0,23,423,672,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,15,LA PAZ,3,LA PAZ,199,B,1,0,B,111,43,10,12,3,21,118,5,12,5,,,21,,361,0,13,374,585,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,15,LA PAZ,3,LA PAZ,200,B,1,0,B,92,45,5,7,5,21,146,20,19,9,,,23,,392,0,23,415,654,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,15,LA PAZ,3,LA PAZ,201,B,1,0,B,88,34,6,12,2,14,87,4,11,3,,,3,,264,0,11,275,468,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,202,B,1,0,B,151,73,7,22,12,16,145,7,39,2,,,,,474,0,22,496,718,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,202,C,1,0,C01,152,66,8,17,7,17,156,5,47,5,,,,,480,0,34,514,717,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,203,B,1,0,B,56,13,8,10,2,6,113,7,19,4,,,,,238,0,13,251,407,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,203,C,1,0,C01,64,22,6,16,3,7,94,7,15,3,,,,,237,0,14,251,407,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,204,B,1,0,B,72,17,10,10,7,6,129,4,12,2,,,,,269,0,14,283,446,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,204,C,1,0,C01,93,27,13,15,4,16,82,4,0,1,,,,,255,2,7,264,446,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,205,B,1,0,B,124,25,10,12,6,5,148,4,16,3,,,,,353,0,26,379,660,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,206,B,1,0,B,125,26,11,16,4,7,166,11,35,5,,,,,406,1,36,443,706,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,206,E,1,0,E01,100,27,10,5,3,3,99,5,38,4,,,,,294,0,24,318,688,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,206,E,1,1,E01C01,67,23,13,7,1,2,96,6,56,5,,,,,276,1,25,302,688,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,206,E,1,2,E01C02,96,27,4,12,3,2,114,3,36,4,,,,,301,0,24,325,687,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,207,B,1,0,B,110,41,3,14,5,15,134,10,24,3,,,,,359,1,16,376,646,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,208,B,1,0,B,66,13,5,15,6,4,101,12,14,8,,,,,244,0,19,263,399,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,208,C,1,0,C01,74,8,4,10,6,7,111,10,13,4,,,,,247,0,11,258,398,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,209,B,1,0,B,124,54,6,21,10,16,125,12,19,3,,,,,390,4,15,409,589,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,209,C,1,0,C01,115,54,3,19,14,9,113,17,16,3,,,,,363,0,19,382,589,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,209,C,2,0,C02,116,64,7,26,11,5,119,11,18,4,,,,,381,1,19,401,589,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,210,B,1,0,B,101,46,9,35,14,12,163,18,29,2,,,,,429,0,13,442,659,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,210,C,1,0,C01,106,53,6,17,6,9,169,14,23,8,,,,,411,1,15,427,659,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,210,C,2,0,C02,111,44,6,25,14,10,161,16,23,3,,,,,413,4,12,429,659,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,210,C,3,0,C03,104,55,6,31,16,11,168,16,24,4,,,,,435,1,14,450,659,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,210,C,4,0,C04,115,43,4,28,12,15,154,12,28,3,,,,,414,1,13,428,659,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,210,C,5,0,C05,82,55,6,35,10,12,163,16,29,6,,,,,414,1,15,430,659,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,15,LA PAZ,3,LA PAZ,211,B,1,0,B,100,27,12,17,4,19,169,10,28,2,,,16,,404,1,14,419,597,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,15,LA PAZ,3,LA PAZ,211,C,1,0,C01,81,34,4,11,8,25,167,7,30,2,,,24,,393,1,11,405,596,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,15,LA PAZ,3,LA PAZ,212,B,1,0,B,99,35,5,6,6,21,94,9,18,3,,,26,,322,1,7,330,474,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,15,LA PAZ,3,LA PAZ,212,C,1,0,C01,96,40,8,6,6,20,110,8,19,3,,,25,,341,1,9,351,473,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,15,LA PAZ,3,LA PAZ,213,B,1,0,B,99,28,12,13,14,32,159,11,26,3,,,28,,425,0,27,452,654,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,15,LA PAZ,3,LA PAZ,213,C,1,0,C01,101,29,6,10,4,32,169,16,23,3,,,13,,406,0,14,420,653,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,15,LA PAZ,3,LA PAZ,214,B,1,0,B,97,30,4,18,3,19,83,5,25,6,,,15,,305,0,11,316,458,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,15,LA PAZ,3,LA PAZ,214,C,1,0,C01,91,27,7,17,5,26,105,7,18,0,,,21,,324,1,9,334,458,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,15,LA PAZ,3,LA PAZ,215,B,1,0,B,91,44,11,27,8,44,201,18,22,4,,,15,,485,1,16,502,735,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,15,LA PAZ,3,LA PAZ,216,B,1,0,B,91,24,6,10,7,15,114,13,16,3,,,11,,310,0,14,324,519,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,15,LA PAZ,3,LA PAZ,217,B,1,0,B,92,38,7,15,6,36,160,6,27,7,,,19,,413,0,9,422,657,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,15,LA PAZ,3,LA PAZ,217,C,1,0,C01,89,32,4,12,10,34,139,10,41,3,,,20,,394,0,11,405,657,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,15,LA PAZ,3,LA PAZ,217,C,2,0,C02,90,24,9,12,5,33,156,5,31,5,,,22,,392,1,13,406,657,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,15,LA PAZ,3,LA PAZ,217,C,3,0,C03,72,29,9,24,9,41,175,6,32,3,,,31,,431,0,14,445,656,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,15,LA PAZ,3,LA PAZ,217,C,4,0,C04,86,36,9,14,9,40,156,3,32,1,,,23,,409,0,16,425,656,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,15,LA PAZ,3,LA PAZ,217,C,5,0,C05,96,30,6,11,6,37,167,7,23,6,,,24,,413,0,10,423,656,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,218,B,1,0,B,158,81,3,35,32,6,120,8,31,2,,,,,476,3,21,500,715,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,218,C,1,0,C01,149,73,3,29,59,9,130,7,31,3,,,,,493,2,20,515,714,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,218,E,1,0,E01,99,13,6,9,4,8,147,12,22,3,,,,,323,1,11,335,568,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,218,E,1,1,E01C01,80,16,6,16,4,9,153,20,15,2,,,,,321,2,12,335,568,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,15,LA PAZ,3,LA PAZ,219,B,1,0,B,101,33,12,11,8,22,117,8,47,4,,,20,,383,0,8,391,560,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,15,LA PAZ,3,LA PAZ,219,C,1,0,C01,99,23,6,15,7,14,144,7,45,3,,,17,,380,0,12,392,559,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,15,LA PAZ,3,LA PAZ,220,B,1,0,B,97,39,7,5,4,22,136,1,26,7,,,19,,363,0,12,375,533,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,15,LA PAZ,3,LA PAZ,220,C,1,0,C01,77,33,10,7,2,23,117,10,23,2,,,19,,323,0,16,339,533,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,15,LA PAZ,3,LA PAZ,221,B,1,0,B,69,34,6,5,2,18,107,8,15,3,,,13,,280,0,12,292,437,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,15,LA PAZ,3,LA PAZ,221,C,1,0,C01,76,31,6,7,4,10,102,9,12,2,,,11,,270,1,4,275,436,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,15,LA PAZ,3,LA PAZ,222,B,1,0,B,78,49,3,9,8,13,108,3,18,0,,,29,,318,0,6,324,452,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,15,LA PAZ,3,LA PAZ,222,C,1,0,C01,87,54,3,9,13,15,108,5,18,3,,,22,,337,0,18,355,452,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,15,LA PAZ,3,LA PAZ,223,B,1,0,B,77,49,11,12,10,27,129,7,16,2,,,23,,363,0,12,375,546,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,15,LA PAZ,3,LA PAZ,223,C,1,0,C01,92,47,4,8,10,30,104,7,22,6,,,23,,353,0,12,365,545,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,15,LA PAZ,3,LA PAZ,224,B,1,0,B,133,37,7,11,4,19,117,7,23,3,,,21,,382,0,13,395,560,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,15,LA PAZ,3,LA PAZ,225,B,1,0,B,108,47,2,8,2,21,112,8,16,4,,,14,,342,1,24,367,566,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,15,LA PAZ,3,LA PAZ,226,B,1,0,B,130,22,9,6,4,33,117,3,30,4,,,18,,376,0,15,391,562,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,15,LA PAZ,3,LA PAZ,226,C,1,0,C01,122,19,8,8,6,25,136,2,23,4,,,36,,389,0,15,404,561,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,15,LA PAZ,3,LA PAZ,227,B,1,0,B,95,29,8,15,7,24,149,9,50,2,,,21,,409,1,12,422,642,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,15,LA PAZ,3,LA PAZ,227,C,1,0,C01,122,22,7,8,5,13,162,5,20,3,,,16,,383,0,17,400,641,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,15,LA PAZ,3,LA PAZ,228,B,1,0,B,99,20,7,14,8,21,135,5,22,2,,,18,,351,0,10,361,530,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,15,LA PAZ,3,LA PAZ,228,C,1,0,C01,94,13,4,10,10,25,129,7,30,3,,,25,,350,0,10,360,529,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,15,LA PAZ,3,LA PAZ,228,C,2,0,C02,98,21,3,7,7,22,139,5,27,2,,,13,,344,0,8,352,529,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,15,LA PAZ,3,LA PAZ,229,B,1,0,B,132,46,7,10,4,45,165,9,34,5,,,23,,480,1,15,496,697,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,15,LA PAZ,3,LA PAZ,230,B,1,0,B,133,40,9,11,10,22,148,12,65,5,,,21,,476,1,18,495,694,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,15,LA PAZ,3,LA PAZ,231,B,1,0,B,122,20,7,8,4,23,129,9,22,3,,,19,,366,0,22,388,520,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,232,B,1,0,B,87,17,7,9,1,6,105,11,16,2,,,,,261,0,12,273,417,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,232,C,1,0,C01,56,21,15,7,2,4,124,8,19,2,,,,,258,0,9,267,417,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,233,B,1,0,B,134,24,7,9,8,13,164,18,14,0,,,,,391,0,18,409,595,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,234,B,1,0,B,75,25,9,13,7,13,138,4,12,4,,,,,300,0,11,311,418,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,234,C,1,0,C01,62,27,8,14,5,13,138,7,13,2,,,,,289,0,16,305,417,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,235,B,1,0,B,62,15,10,7,6,8,144,4,22,2,,,,,280,0,12,292,463,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,235,C,1,0,C01,65,17,13,10,6,11,109,9,28,1,,,,,269,0,10,279,462,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,236,B,1,0,B,82,17,8,4,8,5,117,2,20,1,,,,,264,0,11,275,418,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,237,B,1,0,B,79,29,7,13,8,9,142,12,7,5,,,,,311,0,19,330,486,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,237,C,1,0,C01,87,24,7,10,9,8,139,5,24,2,,,,,315,1,13,329,486,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,238,B,1,0,B,76,38,2,14,6,3,114,1,22,2,,,,,278,0,7,285,399,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,238,C,1,0,C01,74,31,6,8,7,10,105,7,19,5,,,,,272,0,7,279,399,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,239,B,1,0,B,101,16,12,15,3,8,144,6,14,5,,,,,324,0,14,338,516,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,239,C,1,0,C01,89,16,9,13,4,7,142,7,15,1,,,,,303,0,9,312,516,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,240,B,1,0,B,90,23,6,10,7,8,142,3,10,2,,,,,301,0,15,316,523,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,241,B,1,0,B,75,21,12,12,2,5,162,7,21,2,,,,,319,0,22,341,552,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,242,B,1,0,B,89,46,3,22,5,11,136,6,19,0,,,,,337,0,22,359,634,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,242,S,1,0,SMR01,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,243,B,1,0,B,88,64,10,14,6,7,171,15,25,5,,,,,405,0,12,417,638,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,244,B,1,0,B,91,54,8,20,2,10,203,10,30,6,,,,,434,0,33,467,673,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,245,B,1,0,B,103,47,8,11,8,7,171,8,11,2,,,,,376,1,19,396,567,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,246,B,1,0,B,87,18,8,9,5,7,83,8,9,4,,,,,238,0,9,247,434,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,246,C,1,0,C01,51,13,14,8,6,5,120,7,14,4,,,,,242,0,17,259,434,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,246,S,1,0,SMR01,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,247,B,1,0,B,72,18,7,7,5,9,98,7,13,1,,,,,237,0,11,248,417,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,247,C,1,0,C01,67,13,9,9,6,5,75,7,16,2,,,,,209,2,15,226,416,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,248,B,1,0,B,125,48,10,19,18,10,178,6,21,6,,,,,441,1,28,470,685,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,248,S,1,0,SMR01,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,249,B,1,0,B,100,13,7,9,6,11,111,3,18,1,,,,,279,1,8,288,415,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,249,C,1,0,C01,83,15,11,3,4,7,124,7,18,1,,,,,273,0,13,286,415,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,250,B,1,0,B,93,23,18,6,4,8,128,4,12,4,,,,,300,0,22,322,508,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,250,C,1,0,C01,68,20,7,8,9,8,139,8,8,0,,,,,275,0,21,296,508,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,251,B,1,0,B,71,21,13,11,7,7,125,5,13,3,,,,,276,1,23,300,520,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,256,B,1,0,B,100,71,10,39,4,8,142,9,24,3,,,,,410,0,20,430,699,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,256,C,1,0,C01,99,50,10,43,9,5,147,8,20,4,,,,,395,0,18,413,699,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,256,C,2,0,C02,121,48,6,34,3,8,127,13,22,2,,,,,384,1,20,405,699,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,257,B,1,0,B,48,28,12,21,0,6,103,11,41,5,,,,,275,0,24,299,543,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,257,C,1,0,C01,45,21,11,26,0,10,109,12,22,3,,,,,259,0,22,281,543,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,258,B,1,0,B,56,20,6,23,3,4,35,7,6,0,,,,,160,0,13,173,372,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,259,B,1,0,B,23,2,3,6,0,1,54,2,6,8,,,,,105,0,6,111,170,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,260,B,1,0,B,17,5,3,4,1,0,47,9,7,10,,,,,103,0,9,112,213,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,261,B,1,0,B,114,54,4,10,3,11,129,18,9,78,,,,,430,0,23,453,728,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,262,B,1,0,B,41,10,4,7,2,2,48,3,3,22,,,,,142,0,13,155,209,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,263,B,1,0,B,10,4,1,1,0,0,25,6,0,46,,,,,93,0,12,105,180,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,264,B,1,0,B,16,2,0,3,0,0,13,2,0,4,,,,,40,0,1,41,115,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,264,E,1,0,E01,22,2,2,8,1,2,17,2,0,0,,,,,56,0,1,57,80,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,265,B,1,0,B,11,3,0,10,0,0,23,2,1,16,,,,,66,0,3,69,121,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,265,E,1,0,E01,8,3,0,1,0,2,32,2,1,10,,,,,59,0,1,60,117,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,265,E,2,0,E02,52,5,1,11,1,2,49,4,1,18,,,,,144,0,13,157,245,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,266,B,1,0,B,32,6,2,2,1,2,62,14,3,24,,,,,148,1,10,159,225,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,266,E,1,0,E01,53,7,1,2,0,0,48,4,1,10,,,,,126,0,9,135,229,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,288,B,1,0,B,58,43,3,18,5,0,88,7,15,5,,,,,242,0,17,259,427,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,288,C,1,0,C01,45,24,11,20,9,8,88,10,20,4,,,,,239,0,13,252,427,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,289,B,1,0,B,83,23,14,35,2,4,149,9,19,6,,,,,344,2,23,369,638,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,289,C,1,0,C01,87,23,9,28,5,3,178,7,16,6,,,,,362,1,28,391,637,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,289,C,2,0,C02,79,29,8,38,5,6,132,10,18,6,,,,,331,0,28,359,637,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,13,LORETO,5,LORETO,338,B,1,0,B,162,48,16,25,0,1,72,2,7,0,,,,,333,0,13,346,549,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,13,LORETO,5,LORETO,338,C,1,0,C01,158,57,26,32,0,2,67,2,5,0,,,,,349,0,11,360,549,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,13,LORETO,5,LORETO,338,E,1,0,E01,48,7,10,20,0,0,26,2,0,0,,,,,113,0,3,116,156,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,13,LORETO,5,LORETO,339,B,1,0,B,232,59,20,33,0,7,96,2,13,0,,,,,462,0,15,477,709,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,13,LORETO,5,LORETO,339,C,1,0,C01,231,88,23,31,0,7,88,2,16,0,,,,,486,0,6,492,708,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,13,LORETO,5,LORETO,339,E,1,0,E01,183,57,36,21,0,1,69,2,12,0,,,,,381,0,15,396,659,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,13,LORETO,5,LORETO,339,E,1,1,E01C01,188,46,22,27,0,1,81,7,4,0,,,,,376,0,13,389,659,Acta Casilla,,,
