id_entidad_electoral,fecha_jornada,id_cargo,nombre_cargo,id_estado,id_distrito,seccion,id_casilla,tipo_casilla,descripcion,ext_contigua,id_municipio,nombre_municipio,lista_nominal,estatus_casilla,descripcion,resultados_obtenidos,tipo_urna,descripcion,PAN-PNA,PRI,PRI-PVEM,PRI-PVEM-PS,PRI-PS,PRD,PRD-PC-PT,PRD-PC,PRD-PT,PRD-PT2,PRD-PC-PT2,PT,PT-PC,PVEM,CONVERGENCIA,PS,PAC,PP,PLT,PPT,Nulos,Total
29,4/7/2010,12,Ayuntamientos,29,0,275,1,C,Contigua,0,18,CONTLA DE JUAN CUAMATZI,717,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,126,134,,,,6,,,,,,,,173,,19,,,0,0,13,471
29,4/7/2010,12,Ayuntamientos,29,0,283,1,B,Basica,0,18,CONTLA DE JUAN CUAMATZI,646,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,146,153,,,,4,,,,,,0,,81,,8,,,0,0,9,401
29,4/7/2010,12,Ayuntamientos,29,0,371,2,C,Contigua,0,26,SANTA CRUZ TLAXCALA,724,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,195,,194,,,,,,,,42,,,,,9,55,,0,0,16,511
29,4/7/2010,12,Ayuntamientos,29,0,123,1,C,Contigua,0,10,CHIAUTEMPAN,758,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,69,,133,,,118,,,,,,,88,,,41,6,,0,4,24,483
29,4/7/2010,12,Ayuntamientos,29,0,126,1,C,Contigua,0,10,CHIAUTEMPAN,576,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,41,,88,,,102,,,,,,,114,,,21,15,,0,0,11,392
29,4/7/2010,12,Ayuntamientos,29,0,131,1,C,Contigua,0,10,CHIAUTEMPAN,631,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,68,,94,,,129,,,,,,,75,,,21,23,,0,2,9,421
29,4/7/2010,12,Ayuntamientos,29,0,132,1,B,Basica,0,10,CHIAUTEMPAN,614,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,84,,80,,,128,,,,,,,90,,,22,2,,0,2,13,421
29,4/7/2010,12,Ayuntamientos,29,0,139,3,C,Contigua,0,10,CHIAUTEMPAN,643,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,80,,81,,,109,,,,,,,67,,,26,9,,0,7,9,388
29,4/7/2010,12,Ayuntamientos,29,0,141,1,B,Basica,0,10,CHIAUTEMPAN,727,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,57,,120,,,112,,,,,,,85,,,9,15,,0,8,23,429
29,4/7/2010,12,Ayuntamientos,29,0,141,3,C,Contigua,0,10,CHIAUTEMPAN,728,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,61,,114,,,104,,,,,,,87,,,14,20,,0,18,23,441
29,4/7/2010,12,Ayuntamientos,29,0,161,1,B,Basica,0,11,MUNOZ DE DOMINGO ARENAS,815,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,40,,86,,,71,,,,,,,161,,,42,,,,147,17,564
29,4/7/2010,12,Ayuntamientos,29,0,169,1,B,Basica,0,12,ESPANITA,219,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,32,,19,,,,,11,,,,26,,,,21,2,6,22,0,4,143
29,4/7/2010,12,Ayuntamientos,29,0,228,2,C,Contigua,0,14,HUEYOTLIPAN,655,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,22,,151,,,76,,,,,,17,,,,13,37,,3,,4,323
29,4/7/2010,12,Ayuntamientos,29,0,493,1,B,Basica,0,34,TLAXCO,442,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,99,,130,,,8,,,,,,4,,,,28,,1,7,6,14,297
29,4/7/2010,12,Ayuntamientos,29,0,495,1,B,Basica,0,34,TLAXCO,682,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,94,,160,,,33,,,,,,7,,,,125,,8,3,7,17,454
29,4/7/2010,12,Ayuntamientos,29,0,496,1,B,Basica,0,34,TLAXCO,515,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,52,,140,,,23,,,,,,9,,,,24,,4,35,11,17,315
29,4/7/2010,12,Ayuntamientos,29,0,498,1,B,Basica,0,34,TLAXCO,173,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,31,,44,,,3,,,,,,3,,,,44,,1,5,5,5,141
29,4/7/2010,12,Ayuntamientos,29,0,501,1,C,Contigua,0,34,TLAXCO,608,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,145,,201,,,11,,,,,,3,,,,49,,4,16,2,14,445
29,4/7/2010,12,Ayuntamientos,29,0,17,1,B,Basica,0,3,APIZACO,774,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,74,,108,,,58,,,,,,167,,,9,3,9,0,4,2,0,434
29,4/7/2010,12,Ayuntamientos,29,0,36,1,B,Basica,0,3,APIZACO,645,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,73,,70,,,64,,,,,,99,,,17,2,3,1,2,0,23,354
29,4/7/2010,12,Ayuntamientos,29,0,45,1,B,Basica,0,3,APIZACO,330,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,41,,32,,,33,,,,,,56,,,7,3,1,1,0,1,0,175
29,4/7/2010,12,Ayuntamientos,29,0,547,1,C,Contigua,0,40,XALTOCAN,465,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,87,,79,,,41,,,,,,,,,53,12,,,,,12,284
29,4/7/2010,12,Ayuntamientos,29,0,550,1,B,Basica,0,40,XALTOCAN,807,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,102,,150,,,29,,,,,,,,,169,33,,,,,14,497
29,4/7/2010,12,Ayuntamientos,29,0,552,1,C,Contigua,0,57,SAN LUCAS TECOPILCO,427,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,43,,81,,,8,,,,,,,92,,,15,40,,7,0,11,297
29,4/7/2010,12,Ayuntamientos,29,0,80,1,B,Basica,0,6,CALPULALPAN,714,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,43,116,,,,47,,,,,,59,,7,4,41,16,41,14,0,19,407
29,4/7/2010,12,Ayuntamientos,29,0,81,1,B,Basica,0,6,CALPULALPAN,818,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,46,130,,,,61,,,,,,50,,8,6,50,4,39,1,0,12,407
29,4/7/2010,12,Ayuntamientos,29,0,81,1,C,Contigua,0,6,CALPULALPAN,818,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,51,116,,,,57,,,,,,43,,8,5,50,18,43,3,0,20,414
29,4/7/2010,12,Ayuntamientos,29,0,85,1,C,Contigua,0,6,CALPULALPAN,624,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,53,99,,,,62,,,,,,35,,9,14,16,8,50,2,0,16,364
29,4/7/2010,12,Ayuntamientos,29,0,86,1,B,Basica,0,6,CALPULALPAN,732,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,57,142,,,,81,,,,,,32,,11,14,6,22,59,0,0,17,441
29,4/7/2010,12,Ayuntamientos,29,0,92,1,C,Contigua,0,6,CALPULALPAN,800,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,87,75,,,,309,,,,,,34,,3,1,6,1,29,2,0,17,564
29,4/7/2010,12,Ayuntamientos,29,0,97,1,B,Basica,0,6,CALPULALPAN,734,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,201,243,,,,34,,,,,,70,,6,27,15,2,19,2,0,0,619
29,4/7/2010,12,Ayuntamientos,29,0,301,1,B,Basica,0,21,NANACAMILPA DE MARIANO ARISTA,737,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,95,91,,,,79,,,,,,,,8,58,7,71,12,0,0,23,444
29,4/7/2010,12,Ayuntamientos,29,0,302,1,C,Contigua,0,21,NANACAMILPA DE MARIANO ARISTA,749,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,96,101,,,,66,,,,,,,,6,37,30,41,18,0,0,12,407
29,4/7/2010,12,Ayuntamientos,29,0,302,2,C,Contigua,0,21,NANACAMILPA DE MARIANO ARISTA,750,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,70,104,,,,102,,,,,,,,2,34,35,32,9,0,0,12,400
29,4/7/2010,12,Ayuntamientos,29,0,306,1,B,Basica,0,21,NANACAMILPA DE MARIANO ARISTA,123,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,11,43,,,,15,,,,,,,,3,13,1,6,1,0,0,0,93
29,4/7/2010,12,Ayuntamientos,29,0,308,1,C,Contigua,0,21,NANACAMILPA DE MARIANO ARISTA,526,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,83,88,,,,80,,,,,,,,2,14,16,49,8,0,0,14,354
29,4/7/2010,12,Ayuntamientos,29,0,409,1,C,Contigua,0,31,TETLA DE LA SOLIDARIDAD,547,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,81,,56,,,38,,,,,,81,,,6,4,99,,0,6,8,379
29,4/7/2010,12,Ayuntamientos,29,0,410,1,C,Contigua,0,31,TETLA DE LA SOLIDARIDAD,549,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,71,,55,,,46,,,,,,69,,,1,8,117,,0,3,13,383
29,4/7/2010,12,Ayuntamientos,29,0,411,1,C,Contigua,0,31,TETLA DE LA SOLIDARIDAD,690,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,109,,41,,,87,,,,,,116,,,7,3,72,,0,2,17,454
29,4/7/2010,12,Ayuntamientos,29,0,412,1,C,Contigua,0,31,TETLA DE LA SOLIDARIDAD,695,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,124,,46,,,86,,,,,,70,,,6,17,65,,0,2,10,426
29,4/7/2010,12,Ayuntamientos,29,0,415,1,C,Contigua,0,31,TETLA DE LA SOLIDARIDAD,537,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,54,,52,,,28,,,,,,74,,,4,2,38,,0,9,8,269
29,4/7/2010,12,Ayuntamientos,29,0,471,1,C,Contigua,0,34,TLAXCO,541,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,59,,88,,,18,,,,,,1,,,,21,,6,128,17,19,357
29,4/7/2010,12,Ayuntamientos,29,0,472,1,C,Contigua,0,34,TLAXCO,522,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,67,,121,,,13,,,,,,7,,,,55,,6,44,3,12,328
29,4/7/2010,12,Ayuntamientos,29,0,476,1,C,Contigua,0,34,TLAXCO,693,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,101,,118,,,36,,,,,,4,,,,65,,1,57,15,22,419
29,4/7/2010,12,Ayuntamientos,29,0,477,1,C,Contigua,0,34,TLAXCO,536,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,73,,122,,,11,,,,,,2,,,,50,,5,60,11,18,352
29,4/7/2010,12,Ayuntamientos,29,0,478,1,B,Basica,0,34,TLAXCO,405,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,54,,115,,,24,,,,,,1,,,,36,,3,42,18,11,304
29,4/7/2010,12,Ayuntamientos,29,0,484,1,C,Contigua,0,34,TLAXCO,753,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,186,,107,,,9,,,,,,4,,,,148,,1,3,24,22,504
29,4/7/2010,12,Ayuntamientos,29,0,487,1,B,Basica,0,34,TLAXCO,525,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,62,,56,,,5,,,,,,3,,,,8,1,0,2,1,11,149
29,4/7/2010,12,Ayuntamientos,29,0,570,1,C,Contigua,0,42,XICOHTZINCO,794,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,64,,111,,,,,,78,,,,,,24,67,,49,,95,19,507
29,4/7/2010,12,Ayuntamientos,29,0,573,1,C,Contigua,0,42,XICOHTZINCO,614,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,38,,101,,,,,,44,,,,,,18,50,,32,,78,28,389
29,4/7/2010,12,Ayuntamientos,29,0,574,2,C,Contigua,0,42,XICOHTZINCO,703,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,34,,108,,,,,,66,,,,,,37,109,,27,,60,8,449
29,4/7/2010,12,Ayuntamientos,29,0,586,1,C,Contigua,0,59,SAN LORENZO AXOCOMANITLA,797,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,159,,96,,,74,,,,,,,16,,,,191,,,,15,551
29,4/7/2010,12,Ayuntamientos,29,0,589,1,B,Basica,0,44,ZACATELCO,848,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,199,,153,,,21,,,,,,,35,,,15,,25,,27,15,490
29,4/7/2010,12,Ayuntamientos,29,0,590,1,B,Basica,0,44,ZACATELCO,672,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,116,,133,,,18,,,,,,,26,,,23,2,31,,47,10,406
29,4/7/2010,12,Ayuntamientos,29,0,591,1,C,Contigua,0,44,ZACATELCO,808,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,150,,192,,,17,,,,,,,17,,,37,,24,,43,13,493
29,4/7/2010,12,Ayuntamientos,29,0,597,1,B,Basica,0,44,ZACATELCO,796,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,130,,165,,,15,,,,,,,39,,,30,,55,,26,42,502
29,4/7/2010,12,Ayuntamientos,29,0,599,1,C,Contigua,0,44,ZACATELCO,651,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,85,,128,,,14,,,,,,,41,,,31,,37,,7,19,362
29,4/7/2010,12,Ayuntamientos,29,0,580,1,C,Contigua,0,43,YAUHQUEMEHCAN,662,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,154,99,,,,42,,,,,,20,,10,13,5,7,0,0,5,11,366
29,4/7/2010,12,Ayuntamientos,29,0,581,1,C,Contigua,0,43,YAUHQUEMEHCAN,641,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,142,112,,,,25,,,,,,12,,23,17,13,9,1,0,0,19,373
29,4/7/2010,12,Ayuntamientos,29,0,582,3,C,Contigua,0,43,YAUHQUEMEHCAN,815,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,246,100,,,,51,,,,,,10,,28,11,10,4,0,0,0,0,460
29,4/7/2010,12,Ayuntamientos,29,0,583,1,B,Basica,0,43,YAUHQUEMEHCAN,711,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,154,71,,,,31,,,,,,3,,17,10,17,11,4,0,0,17,335
29,4/7/2010,12,Ayuntamientos,29,0,13,2,C,Contigua,0,3,APIZACO,633,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,92,,77,,,111,,,,,,78,,,7,4,18,2,2,5,9,405
29,4/7/2010,12,Ayuntamientos,29,0,19,1,B,Basica,0,3,APIZACO,639,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,113,,66,,,64,,,,,,104,,,7,5,12,1,5,5,12,394
29,4/7/2010,12,Ayuntamientos,29,0,28,1,C,Contigua,0,3,APIZACO,822,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,90,,72,,,69,,,,,,123,,,7,4,5,4,10,3,14,401
29,4/7/2010,12,Ayuntamientos,29,0,29,2,C,Contigua,0,3,APIZACO,580,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,69,,45,,,61,,,,,,106,,,4,5,6,0,2,6,9,313
29,4/7/2010,12,Ayuntamientos,29,0,30,1,B,Basica,0,3,APIZACO,742,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,73,,71,,,95,,,,,,102,,,16,4,25,1,5,3,7,402
29,4/7/2010,12,Ayuntamientos,29,0,40,1,B,Basica,0,3,APIZACO,736,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,107,,92,,,115,,,,,,22,,,5,44,16,5,3,13,26,448
29,4/7/2010,12,Ayuntamientos,29,0,41,1,B,Basica,0,3,APIZACO,803,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,145,,113,,,125,,,,,,42,,,15,26,12,2,0,22,17,519
29,4/7/2010,12,Ayuntamientos,29,0,117,1,C,Contigua,0,9,CUAXOMULCO,579,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,93,61,,,,,,,,,153,,,86,,,,,0,0,17,410
29,4/7/2010,12,Ayuntamientos,29,0,121,1,B,Basica,0,9,CUAXOMULCO,477,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,,,,,,,,,,,,,,,,,,,,,,0
29,4/7/2010,12,Ayuntamientos,29,0,527,2,C,Contigua,0,38,TZOMPANTEPEC,722,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,45,66,,,,30,,,,,,40,,15,,92,16,27,8,9,20,368
29,4/7/2010,12,Ayuntamientos,29,0,537,1,B,Basica,0,38,TZOMPANTEPEC,252,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,53,46,,,,17,,,,,,10,,3,,9,2,19,0,11,9,179
29,4/7/2010,12,Ayuntamientos,29,0,61,1,E,Extraordinaria,0,5,ATLTZAYANCA,348,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,7,,113,,,,,,,,5,,,,,64,,,0,0,5,194
29,4/7/2010,12,Ayuntamientos,29,0,314,1,B,Basica,0,46,SANTA CRUZ QUILEHTLA,648,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,77,,154,,,74,,,,,,,5,,,23,15,,,,16,364
29,4/7/2010,12,Ayuntamientos,29,0,426,1,C,Contigua,0,32,TETLATLAHUCA,669,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,6,29,,,,22,,,,,,2,,290,17,69,,,,,13,448
29,4/7/2010,12,Ayuntamientos,29,0,604,1,B,Basica,0,48,SANTA CATARINA AYOMETLA,637,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,121,,55,,,57,,,,,,117,,,,3,,,,30,17,400
29,4/7/2010,12,Ayuntamientos,29,0,604,1,C,Contigua,0,48,SANTA CATARINA AYOMETLA,638,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,121,,64,,,58,,,,,,121,,,,10,,,,42,9,425
29,4/7/2010,12,Ayuntamientos,29,0,605,1,B,Basica,0,48,SANTA CATARINA AYOMETLA,517,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,85,,87,,,48,,,,,,64,,,,7,,,,44,10,345
29,4/7/2010,12,Ayuntamientos,29,0,286,1,B,Basica,0,19,TEPETITLA DE LARDIZABAL,696,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,119,11,,,,36,,,,,,8,,81,20,44,87,0,0,1,9,416
29,4/7/2010,12,Ayuntamientos,29,0,286,1,C,Contigua,0,19,TEPETITLA DE LARDIZABAL,697,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,95,17,,,,34,,,,,,14,,55,44,65,92,,0,2,15,433
29,4/7/2010,12,Ayuntamientos,29,0,321,1,B,Basica,0,23,NATIVITAS,682,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,41,,118,,,19,,,,,,153,,,0,93,,,0,0,0,424
29,4/7/2010,12,Ayuntamientos,29,0,323,1,C,Contigua,0,23,NATIVITAS,799,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,6,,67,,,358,,,,,,34,,,0,3,,,0,0,14,482
29,4/7/2010,12,Ayuntamientos,29,0,325,1,B,Basica,0,23,NATIVITAS,659,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,81,,69,,,41,,,,,,138,,,3,48,,,0,0,16,396
29,4/7/2010,12,Ayuntamientos,29,0,325,1,C,Contigua,0,23,NATIVITAS,660,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,67,,95,,,65,,,,,,120,,,4,33,,,0,0,21,405
29,4/7/2010,12,Ayuntamientos,29,0,330,1,C,Contigua,0,23,NATIVITAS,537,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,69,,119,,,16,,,,,,94,,,1,41,,,0,0,0,340
29,4/7/2010,12,Ayuntamientos,29,0,246,1,B,Basica,0,15,IXTACUIXTLA DE MARIANO MATAMOROS,622,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,146,234,,,,,,,,,58,,,,,,,,0,0,20,458
29,4/7/2010,12,Ayuntamientos,29,0,256,1,C,Contigua,0,15,IXTACUIXTLA DE MARIANO MATAMOROS,665,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,166,131,,,,,,,,,52,,,,,,,,,,0,349
29,4/7/2010,12,Ayuntamientos,29,0,73,1,B,Basica,0,5,ATLTZAYANCA,201,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,43,,38,,,,,,,,17,,,,,55,,,0,,5,158
29,4/7/2010,12,Ayuntamientos,29,0,407,1,B,Basica,0,30,TERRENATE,588,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,83,,37,,,20,,,,,,4,,,66,124,61,,0,,24,419
29,4/7/2010,12,Ayuntamientos,29,0,539,1,B,Basica,0,39,XALOZTOC,605,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,46,,60,,,52,,,,,,,57,,,50,2,77,0,80,12,436
29,4/7/2010,12,Ayuntamientos,29,0,540,2,C,Contigua,0,39,XALOZTOC,663,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,43,,50,,,109,,,,,,,8,,,26,5,88,0,83,17,429
29,4/7/2010,12,Ayuntamientos,29,0,541,1,C,Contigua,0,39,XALOZTOC,798,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,74,,102,,,68,,,,,,,19,,,55,7,58,0,9,19,411
29,4/7/2010,12,Ayuntamientos,29,0,607,2,C,Contigua,0,54,EMILIANO ZAPATA,596,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,73,,79,,,147,,,,,,16,,,145,11,,,0,,17,488
29,4/7/2010,12,Ayuntamientos,29,0,189,1,C,Contigua,0,13,HUAMANTLA,761,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,141,,225,,,35,,,,,,0,,,,0,5,0,0,,0,406
29,4/7/2010,12,Ayuntamientos,29,0,196,1,B,Basica,0,13,HUAMANTLA,439,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,81,,172,,,5,,,,,,5,,,,0,12,2,0,,29,306
29,4/7/2010,12,Ayuntamientos,29,0,196,1,C,Contigua,0,13,HUAMANTLA,439,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,96,,174,,,8,,,,,,8,,,,0,6,1,0,,19,312
29,4/7/2010,12,Ayuntamientos,29,0,200,1,C,Contigua,0,13,HUAMANTLA,612,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,110,,229,,,80,,,,,,6,,,,0,9,11,0,,12,457
29,4/7/2010,12,Ayuntamientos,29,0,218,1,B,Basica,0,13,HUAMANTLA,598,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,107,,215,,,32,,,,,,6,,,,0,28,8,0,,16,412
29,4/7/2010,12,Ayuntamientos,29,0,102,1,B,Basica,0,7,EL CARMEN TEQUEXQUITLA,663,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,75,,107,,,140,,,,,,,14,,,22,,,,,27,385
29,4/7/2010,12,Ayuntamientos,29,0,103,1,B,Basica,0,7,EL CARMEN TEQUEXQUITLA,528,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,74,,72,,,104,,,,,,,7,,,35,,,,,23,315
29,4/7/2010,12,Ayuntamientos,29,0,110,1,B,Basica,0,8,CUAPIAXTLA,569,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,58,,176,,,18,,,,,,,40,,,19,67,,,,27,405
29,4/7/2010,12,Ayuntamientos,29,0,198,1,B,Basica,0,13,HUAMANTLA,432,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,134,,122,,,13,,,,,,4,,,,11,,5,,,9,298
29,4/7/2010,12,Ayuntamientos,29,0,203,1,B,Basica,0,13,HUAMANTLA,580,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,124,,173,,,38,,,,,,9,,,,16,,9,,,28,397
29,4/7/2010,12,Ayuntamientos,29,0,213,1,C,Contigua,0,13,HUAMANTLA,784,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,107,,240,,,65,,,,,,6,,,,41,,7,,,26,492
29,4/7/2010,12,Ayuntamientos,29,0,214,1,B,Basica,0,13,HUAMANTLA,814,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,138,,298,,,55,,,,,,13,,,,35,,11,,,29,579
29,4/7/2010,12,Ayuntamientos,29,0,260,1,C,Contigua,0,16,IXTENCO,567,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,44,,68,,,27,,,,,,6,,,38,66,103,,15,,21,388
29,4/7/2010,12,Ayuntamientos,29,0,521,1,B,Basica,0,37,ZITLALTEPEC DE TRINIDAD SANCHEZ SANTOS,527,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,74,,74,,,28,,,,,,104,,,8,13,3,,0,,11,315
29,4/7/2010,12,Ayuntamientos,29,0,521,1,C,Contigua,0,37,ZITLALTEPEC DE TRINIDAD SANCHEZ SANTOS,528,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,66,,107,,,26,,,,,,68,,,12,14,2,,5,,34,334
29,4/7/2010,12,Ayuntamientos,29,0,148,1,C,Contigua,0,10,CHIAUTEMPAN,622,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,67,,84,,,103,,,,,,,48,,,11,7,,,27,10,357
29,4/7/2010,12,Ayuntamientos,29,0,149,1,B,Basica,0,10,CHIAUTEMPAN,655,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,67,,90,,,61,,,,,,,49,,,9,11,,,5,10,302
29,4/7/2010,12,Ayuntamientos,29,0,155,1,C,Contigua,0,52,LA MAGDALENA TLALTELULCO,756,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,79,69,,,,63,,,,,,,50,57,,61,,,94,,16,489
29,4/7/2010,12,Ayuntamientos,29,0,157,1,B,Basica,0,10,CHIAUTEMPAN,462,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,48,,43,,,44,,,,,,,74,,,5,2,,2,1,15,234
29,4/7/2010,12,Ayuntamientos,29,0,158,1,B,Basica,0,51,SAN FRANCISCO TETLANOHCAN,707,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,152,,234,,,42,,,,,,,21,,,26,,,,,16,491
