CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,C_COMUN_PRI_PVEM_NA_PS,C_COMUN_PRI_PVEM_PS,PRD,PT,MC,NA,PAC,MORENA,ES,PAN_PRD_PAC,PAN_PRD,PAN_PAC,PRD_PAC,PT_MORENA_ES,PT_MORENA,PT_ES,MORENA_ES,CAND_IND1,CAND_IND2,CAND_IND3,CAND_IND4,CAND_IND5,CAND_IND6,CAND_IND7,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
,29,TLAXCALA,10,HUAMANTLA,013,HUAMANTLA,0193,2,87,164,,14,27,15,,11,180,6,1,0,1,1,8,0,0,2,,,,,,,,517,0,31,548,841
,29,TLAXCALA,10,HUAMANTLA,013,HUAMANTLA,0194,4,205,418,,39,69,63,,38,588,31,2,1,0,0,13,4,3,5,,,,,,,,1479,1,80,1560,2634
,29,TLAXCALA,10,HUAMANTLA,013,HUAMANTLA,0195,3,150,258,,25,51,31,,20,453,37,0,1,0,0,10,6,0,2,,,,,,,,1044,0,49,1093,1892
,29,TLAXCALA,10,HUAMANTLA,013,HUAMANTLA,0205,1,33,87,,2,8,2,,2,54,1,0,2,0,0,0,0,0,0,,,,,,,,191,0,15,206,276
,29,TLAXCALA,10,HUAMANTLA,013,HUAMANTLA,0206,2,86,157,,19,38,4,,4,268,10,1,1,1,0,10,1,4,4,,,,,,,,608,0,27,635,1039
,29,TLAXCALA,10,HUAMANTLA,013,HUAMANTLA,0207,2,71,210,,9,25,11,,8,127,6,1,2,0,2,5,4,0,0,,,,,,,,481,0,21,502,763
,29,TLAXCALA,10,HUAMANTLA,013,HUAMANTLA,0208,2,76,183,,14,28,13,,6,181,12,0,0,0,0,2,1,0,3,,,,,,,,519,0,31,550,786
,29,TLAXCALA,10,HUAMANTLA,013,HUAMANTLA,0209,2,49,157,,12,35,12,,11,264,5,0,0,0,0,1,0,0,1,,,,,,,,547,0,29,576,775
,29,TLAXCALA,10,HUAMANTLA,013,HUAMANTLA,0210,1,8,63,,4,6,7,,5,53,2,0,0,0,0,0,0,0,0,,,,,,,,148,0,10,158,244
,29,TLAXCALA,10,HUAMANTLA,013,HUAMANTLA,0211,2,78,268,,20,40,17,,10,179,11,1,1,0,0,1,5,1,0,,,,,,,,632,0,34,666,961
,29,TLAXCALA,10,HUAMANTLA,013,HUAMANTLA,0213,4,164,627,,30,69,36,,21,566,28,6,2,3,0,10,1,1,0,,,,,,,,1564,0,83,1647,2836
,29,TLAXCALA,10,HUAMANTLA,013,HUAMANTLA,0214,3,153,504,,31,59,30,,22,362,25,2,1,1,0,8,1,2,2,,,,,,,,1203,3,47,1253,2023
,29,TLAXCALA,10,HUAMANTLA,013,HUAMANTLA,0215,1,12,108,,3,11,4,,2,67,5,0,0,0,0,1,1,0,0,,,,,,,,214,0,12,226,299
,29,TLAXCALA,10,HUAMANTLA,013,HUAMANTLA,0216,2,76,129,,1,27,13,,4,189,5,0,0,1,0,3,3,0,0,,,,,,,,451,0,31,482,915
,29,TLAXCALA,10,HUAMANTLA,013,HUAMANTLA,0217,2,76,166,,14,28,13,,7,205,8,1,0,0,0,3,2,0,1,,,,,,,,524,0,40,564,886
,29,TLAXCALA,10,HUAMANTLA,013,HUAMANTLA,0218,1,71,147,,12,14,15,,8,135,9,0,1,0,0,4,2,0,1,,,,,,,,419,0,9,428,660
,29,TLAXCALA,10,HUAMANTLA,013,HUAMANTLA,0219,2,72,103,,9,26,15,,8,168,11,0,1,0,0,2,0,0,0,,,,,,,,415,0,21,436,789
,29,TLAXCALA,10,HUAMANTLA,016,IXTENCO,0259,2,99,155,,18,34,25,,16,497,19,3,3,0,0,3,6,2,1,,,,,,,,881,0,63,944,1476
,29,TLAXCALA,10,HUAMANTLA,016,IXTENCO,0260,2,61,131,,17,31,11,,15,469,22,0,1,0,0,5,6,0,1,,,,,,,,770,0,41,811,1201
,29,TLAXCALA,10,HUAMANTLA,016,IXTENCO,0261,2,59,157,,25,39,17,,22,554,21,0,1,0,0,8,6,0,7,,,,,,,,916,2,80,998,1491
,29,TLAXCALA,10,HUAMANTLA,016,IXTENCO,0262,2,64,122,,15,19,19,,16,362,23,1,0,0,0,2,0,1,2,,,,,,,,646,1,31,678,1109
,29,TLAXCALA,10,HUAMANTLA,037,ZILTLALTEPEC DE TRINIDAD SANCHEZ SANTOS,0520,2,71,173,,14,33,14,,17,496,23,0,1,0,0,12,6,0,4,,,,,,,,864,0,40,904,1459
,29,TLAXCALA,10,HUAMANTLA,037,ZILTLALTEPEC DE TRINIDAD SANCHEZ SANTOS,0521,2,48,101,,6,21,8,,7,380,13,0,0,0,0,14,1,0,2,,,,,,,,601,0,27,628,1010
,29,TLAXCALA,10,HUAMANTLA,037,ZILTLALTEPEC DE TRINIDAD SANCHEZ SANTOS,0522,2,77,196,,10,41,14,,8,389,14,0,1,0,0,6,6,2,1,,,,,,,,765,1,40,806,1326
,29,TLAXCALA,10,HUAMANTLA,037,ZILTLALTEPEC DE TRINIDAD SANCHEZ SANTOS,0523,2,81,150,,6,24,9,,6,385,5,1,1,1,0,15,7,0,6,,,,,,,,697,1,38,736,1232
,29,TLAXCALA,10,HUAMANTLA,037,ZILTLALTEPEC DE TRINIDAD SANCHEZ SANTOS,0524,1,46,144,,5,11,10,,3,93,1,0,1,0,0,6,1,0,2,,,,,,,,323,0,31,354,548
,29,TLAXCALA,10,HUAMANTLA,037,ZILTLALTEPEC DE TRINIDAD SANCHEZ SANTOS,0525,2,52,143,,10,25,12,,5,236,12,0,0,0,0,5,0,1,0,,,,,,,,501,0,32,533,898
,29,TLAXCALA,10,HUAMANTLA,037,ZILTLALTEPEC DE TRINIDAD SANCHEZ SANTOS,0526,1,10,25,,1,6,3,,0,49,1,0,0,0,0,0,1,0,1,,,,,,,,97,0,11,108,167
,29,TLAXCALA,11,HUAMANTLA,005,ATLTZAYANCA  ,0059,2,31,92,,41,320,6,,9,132,6,0,1,0,0,,,,,,,,,,,,638,0,29,667,968
,29,TLAXCALA,11,HUAMANTLA,005,ATLTZAYANCA  ,0060,1,40,38,,24,198,4,,6,109,11,1,4,0,0,,,,,,,,,,,,435,0,37,472,713
,29,TLAXCALA,11,HUAMANTLA,005,ATLTZAYANCA  ,0061,2,38,80,,10,94,5,,2,106,7,0,2,0,0,,,,,,,,,,,,344,0,28,372,552
,29,TLAXCALA,11,HUAMANTLA,005,ATLTZAYANCA  ,0062,1,27,75,,6,35,1,,5,69,2,0,0,0,0,,,,,,,,,,,,220,0,5,225,327
,29,TLAXCALA,11,HUAMANTLA,005,ATLTZAYANCA  ,0063,1,24,75,,6,66,6,,2,57,6,1,3,0,0,,,,,,,,,,,,246,0,7,253,327
,29,TLAXCALA,11,HUAMANTLA,005,ATLTZAYANCA  ,0064,1,4,44,,7,36,1,,0,61,1,0,2,0,0,,,,,,,,,,,,156,0,10,166,219
,29,TLAXCALA,11,HUAMANTLA,005,ATLTZAYANCA  ,0065,1,8,35,,2,97,0,,1,19,2,1,0,0,0,,,,,,,,,,,,165,0,12,177,216
,29,TLAXCALA,11,HUAMANTLA,005,ATLTZAYANCA  ,0066,1,28,44,,8,91,4,,1,114,8,1,1,1,0,,,,,,,,,,,,301,0,13,314,526
,29,TLAXCALA,11,HUAMANTLA,005,ATLTZAYANCA  ,0067,1,7,29,,1,31,20,,78,2,0,0,0,0,0,,,,,,,,,,,,168,0,5,173,215
,29,TLAXCALA,11,HUAMANTLA,005,ATLTZAYANCA  ,0068,3,87,301,,39,242,22,,24,439,21,2,2,1,0,,,,,,,,,,,,1180,0,65,1245,1951
,29,TLAXCALA,11,HUAMANTLA,005,ATLTZAYANCA  ,0069,2,18,83,,16,103,9,,3,280,10,1,1,1,0,,,,,,,,,,,,525,0,18,543,834
,29,TLAXCALA,11,HUAMANTLA,005,ATLTZAYANCA  ,0070,1,35,141,,15,57,4,,5,85,3,0,2,0,0,,,,,,,,,,,,347,0,27,374,524
,29,TLAXCALA,11,HUAMANTLA,005,ATLTZAYANCA  ,0071,2,54,82,,45,127,10,,7,177,8,1,3,0,0,,,,,,,,,,,,514,0,44,558,921
,29,TLAXCALA,11,HUAMANTLA,005,ATLTZAYANCA  ,0072,1,39,134,,23,84,1,,4,115,8,0,0,0,0,,,,,,,,,,,,408,0,41,449,651
,29,TLAXCALA,11,HUAMANTLA,005,ATLTZAYANCA  ,0073,1,18,45,,3,18,8,,2,103,2,0,0,0,0,,,,,,,,,,,,199,0,11,210,266
,29,TLAXCALA,11,HUAMANTLA,005,ATLTZAYANCA  ,0074,2,129,133,,35,125,14,,3,207,15,0,1,0,0,,,,,,,,,,,,662,0,22,684,991
,29,TLAXCALA,11,HUAMANTLA,005,ATLTZAYANCA  ,0075,1,24,78,,7,102,2,,4,84,1,0,0,0,0,,,,,,,,,,,,302,0,14,316,433
,29,TLAXCALA,11,HUAMANTLA,005,ATLTZAYANCA  ,0076,1,12,52,,2,38,0,,0,23,0,0,1,0,0,,,,,,,,,,,,128,0,15,143,195
,29,TLAXCALA,11,HUAMANTLA,005,ATLTZAYANCA  ,0077,2,91,123,,23,399,8,,9,240,10,1,2,1,0,,,,,,,,,,,,907,1,59,967,1352
,29,TLAXCALA,11,HUAMANTLA,007,EL CARMEN TEQUEXQUITLA,0100,4,186,416,,40,99,36,,15,510,32,5,5,3,0,,,,,,,,,,,,1347,2,131,1480,2835
,29,TLAXCALA,11,HUAMANTLA,007,EL CARMEN TEQUEXQUITLA,0101,3,157,294,,27,60,19,,13,537,18,0,2,1,0,,,,,,,,,,,,1128,1,83,1212,2054
,29,TLAXCALA,11,HUAMANTLA,007,EL CARMEN TEQUEXQUITLA,0102,3,158,341,,34,79,21,,19,509,19,1,1,0,0,,,,,,,,,,,,1182,2,96,1280,2184
,29,TLAXCALA,11,HUAMANTLA,007,EL CARMEN TEQUEXQUITLA,0103,2,88,160,,11,57,11,,8,347,9,0,1,0,0,,,,,,,,,,,,692,0,46,738,1287
,29,TLAXCALA,11,HUAMANTLA,007,EL CARMEN TEQUEXQUITLA,0104,4,187,244,,35,75,25,,19,584,18,1,2,2,0,,,,,,,,,,,,1192,0,91,1283,2382
,29,TLAXCALA,11,HUAMANTLA,007,EL CARMEN TEQUEXQUITLA,0105,1,47,67,,5,29,2,,1,97,8,0,0,1,0,,,,,,,,,,,,257,0,20,277,420
,29,TLAXCALA,11,HUAMANTLA,007,EL CARMEN TEQUEXQUITLA,0106,1,26,44,,3,18,2,,1,47,0,0,0,0,0,,,,,,,,,,,,141,0,8,149,218
,29,TLAXCALA,11,HUAMANTLA,008,CUAPIAXTLA,0107,4,158,342,,50,251,26,,17,686,29,1,4,0,0,,,,,,,,,,,,1564,1,90,1655,2594
,29,TLAXCALA,11,HUAMANTLA,008,CUAPIAXTLA,0108,3,108,214,,29,182,13,,10,381,27,1,3,0,0,,,,,,,,,,,,968,3,68,1039,1676
,29,TLAXCALA,11,HUAMANTLA,008,CUAPIAXTLA,0109,3,112,264,,37,304,23,,7,580,16,1,2,0,0,,,,,,,,,,,,1346,0,81,1427,2191
,29,TLAXCALA,11,HUAMANTLA,008,CUAPIAXTLA,0110,2,40,198,,14,182,10,,8,319,20,0,7,0,0,,,,,,,,,,,,798,0,60,858,1445
,29,TLAXCALA,11,HUAMANTLA,008,CUAPIAXTLA,0111,1,23,44,,6,34,1,,1,82,1,0,0,0,0,,,,,,,,,,,,192,0,3,195,260
,29,TLAXCALA,11,HUAMANTLA,008,CUAPIAXTLA,0112,1,6,18,,5,41,1,,3,39,1,0,0,0,0,,,,,,,,,,,,114,0,6,120,145
,29,TLAXCALA,11,HUAMANTLA,008,CUAPIAXTLA,0113,1,6,48,,4,64,3,,0,75,1,0,0,0,0,,,,,,,,,,,,201,0,11,212,266
,29,TLAXCALA,11,HUAMANTLA,008,CUAPIAXTLA,0114,2,56,0,,114,74,2,,8,109,7,4,2,0,0,,,,,,,,,,,,376,0,25,401,793
,29,TLAXCALA,11,HUAMANTLA,008,CUAPIAXTLA,0115,1,15,101,,8,39,5,,6,133,6,0,0,0,0,,,,,,,,,,,,313,0,15,328,421
,29,TLAXCALA,11,HUAMANTLA,008,CUAPIAXTLA,0116,1,18,125,,10,31,4,,2,78,8,0,0,0,0,,,,,,,,,,,,276,0,17,293,403
,29,TLAXCALA,11,HUAMANTLA,013,HUAMANTLA,0180,5,332,268,,91,175,34,,53,860,82,4,4,1,1,,,,,,,,,,,,1905,0,132,2037,3377
,29,TLAXCALA,11,HUAMANTLA,013,HUAMANTLA,0188,6,267,321,,51,144,50,,40,1065,82,6,1,1,0,,,,,,,,,,,,2028,3,162,2193,3855
,29,TLAXCALA,11,HUAMANTLA,013,HUAMANTLA,0196,2,61,125,,30,65,7,,6,253,13,0,2,0,0,,,,,,,,,,,,562,0,43,605,1075
,29,TLAXCALA,11,HUAMANTLA,013,HUAMANTLA,0197,1,17,60,,7,10,1,,1,62,2,0,0,0,0,,,,,,,,,,,,160,0,11,171,224
,29,TLAXCALA,11,HUAMANTLA,013,HUAMANTLA,0198,1,37,67,,11,45,4,,5,103,9,2,0,0,0,,,,,,,,,,,,283,0,21,304,552
,29,TLAXCALA,11,HUAMANTLA,013,HUAMANTLA,0199,1,51,156,,30,41,7,,2,162,9,0,1,0,0,,,,,,,,,,,,459,0,24,483,709
,29,TLAXCALA,11,HUAMANTLA,013,HUAMANTLA,0200,2,143,262,,16,65,12,,6,377,18,2,2,2,0,,,,,,,,,,,,905,0,43,948,1402
,29,TLAXCALA,11,HUAMANTLA,013,HUAMANTLA,0201,5,236,443,,81,152,31,,23,889,41,3,5,0,0,,,,,,,,,,,,1904,0,140,2044,3427
,29,TLAXCALA,11,HUAMANTLA,013,HUAMANTLA,0202,1,44,112,,10,44,1,,1,108,6,1,1,0,0,,,,,,,,,,,,328,0,30,358,504
,29,TLAXCALA,11,HUAMANTLA,013,HUAMANTLA,0203,3,94,365,,20,123,15,,10,414,10,0,3,0,0,,,,,,,,,,,,1054,1,77,1132,1952
,29,TLAXCALA,11,HUAMANTLA,013,HUAMANTLA,0204,3,95,410,,33,74,19,,6,441,15,1,5,0,0,,,,,,,,,,,,1099,0,65,1164,2226
,29,TLAXCALA,11,HUAMANTLA,013,HUAMANTLA,0212,1,37,74,,21,18,7,,3,121,1,0,0,0,0,,,,,,,,,,,,282,0,16,298,522
,29,TLAXCALA,12,SAN LUIS TEOLOCHOLCO,017,MAZATECOCHCO DE JOSE MARIA MORELOS,0263,3,81,188,,143,43,188,,16,646,32,4,7,0,0,24,7,1,7,,,,,,,,1387,3,67,1457,2121
,29,TLAXCALA,12,SAN LUIS TEOLOCHOLCO,017,MAZATECOCHCO DE JOSE MARIA MORELOS,0264,3,72,243,,118,45,165,,8,592,13,1,4,1,0,14,6,0,3,,,,,,,,1285,0,40,1325,2011
,29,TLAXCALA,12,SAN LUIS TEOLOCHOLCO,017,MAZATECOCHCO DE JOSE MARIA MORELOS,0265,3,71,208,,149,35,139,,10,647,23,5,10,0,2,15,3,1,10,,,,,,,,1328,0,35,1363,1993
,29,TLAXCALA,12,SAN LUIS TEOLOCHOLCO,017,MAZATECOCHCO DE JOSE MARIA MORELOS,0266,3,52,144,,105,38,119,,8,524,20,3,5,0,0,18,6,1,6,,,,,,,,1049,0,31,1080,1568
,29,TLAXCALA,12,SAN LUIS TEOLOCHOLCO,022,ACUAMANALA DE MIGUEL HIDALGO,0309,2,69,116,,81,41,67,,9,523,15,0,0,0,0,13,5,1,1,,,,,,,,941,0,33,974,1270
,29,TLAXCALA,12,SAN LUIS TEOLOCHOLCO,022,ACUAMANALA DE MIGUEL HIDALGO,0310,2,76,104,,105,28,55,,40,599,12,6,1,0,1,27,5,0,5,,,,,,,,1064,2,24,1090,1411
,29,TLAXCALA,12,SAN LUIS TEOLOCHOLCO,022,ACUAMANALA DE MIGUEL HIDALGO,0311,2,52,98,,34,31,91,,11,519,13,0,1,0,0,18,5,0,3,,,,,,,,876,0,29,905,1141
,29,TLAXCALA,12,SAN LUIS TEOLOCHOLCO,022,ACUAMANALA DE MIGUEL HIDALGO,0312,1,30,54,,34,11,54,,12,218,11,0,0,0,0,3,2,0,5,,,,,,,,434,0,20,454,655
,29,TLAXCALA,12,SAN LUIS TEOLOCHOLCO,028,TEOLOCHOLCO,0378,3,96,235,,48,56,85,,25,633,22,3,3,1,0,23,5,0,3,,,,,,,,1238,0,46,1284,1683
,29,TLAXCALA,12,SAN LUIS TEOLOCHOLCO,028,TEOLOCHOLCO,0379,4,96,344,,43,64,138,,26,806,23,4,1,1,0,22,8,0,1,,,,,,,,1577,2,53,1632,2326
,29,TLAXCALA,12,SAN LUIS TEOLOCHOLCO,028,TEOLOCHOLCO,0380,6,137,604,,83,114,253,,29,1207,41,1,2,0,0,36,14,5,11,,,,,,,,2537,0,90,2627,3901
,29,TLAXCALA,12,SAN LUIS TEOLOCHOLCO,028,TEOLOCHOLCO,0381,3,44,216,,24,65,132,,23,620,27,4,0,0,0,22,6,1,5,,,,,,,,1189,0,65,1254,1911
,29,TLAXCALA,12,SAN LUIS TEOLOCHOLCO,028,TEOLOCHOLCO,0382,2,48,277,,26,70,79,,11,449,24,1,0,0,0,18,12,0,2,,,,,,,,1017,0,42,1059,1498
,29,TLAXCALA,12,SAN LUIS TEOLOCHOLCO,028,TEOLOCHOLCO,0383,3,62,211,,41,25,153,,11,580,12,2,1,0,0,14,8,0,3,,,,,,,,1123,1,28,1152,1587
,29,TLAXCALA,12,SAN LUIS TEOLOCHOLCO,028,TEOLOCHOLCO,0384,3,99,275,,72,45,72,,10,522,24,1,3,0,0,31,9,0,4,,,,,,,,1167,0,49,1216,1682
,29,TLAXCALA,12,SAN LUIS TEOLOCHOLCO,028,TEOLOCHOLCO,0385,1,18,48,,10,4,45,,3,118,6,0,1,0,0,1,0,0,1,,,,,,,,255,1,22,278,364
,29,TLAXCALA,12,SAN LUIS TEOLOCHOLCO,028,TEOLOCHOLCO,0386,3,66,180,,31,51,155,,32,863,20,2,1,1,0,10,1,1,9,,,,,,,,1423,0,73,1496,2012
,29,TLAXCALA,12,SAN LUIS TEOLOCHOLCO,041,PAPALOTLA DE XICOHTENCATL,0558,4,85,183,,166,48,265,,29,804,36,2,3,0,1,25,4,0,9,,,,,,,,1660,0,46,1706,2293
,29,TLAXCALA,12,SAN LUIS TEOLOCHOLCO,041,PAPALOTLA DE XICOHTENCATL,0559,3,67,179,,102,34,285,,28,583,24,3,1,1,0,5,1,0,2,,,,,,,,1315,0,37,1352,1834
,29,TLAXCALA,12,SAN LUIS TEOLOCHOLCO,041,PAPALOTLA DE XICOHTENCATL,0560,4,90,205,,217,44,336,,28,717,23,6,4,0,2,29,6,0,16,,,,,,,,1723,0,58,1781,2636
,29,TLAXCALA,12,SAN LUIS TEOLOCHOLCO,041,PAPALOTLA DE XICOHTENCATL,0561,4,120,175,,211,36,304,,26,705,16,7,1,0,0,13,4,0,1,,,,,,,,1619,0,36,1655,2387
,29,TLAXCALA,12,SAN LUIS TEOLOCHOLCO,041,PAPALOTLA DE XICOHTENCATL,0562,3,96,181,,187,29,269,,18,592,34,7,5,0,1,16,4,0,8,,,,,,,,1447,0,39,1486,2155
,29,TLAXCALA,12,SAN LUIS TEOLOCHOLCO,041,PAPALOTLA DE XICOHTENCATL,0563,3,68,162,,70,26,447,,18,503,25,2,2,0,0,17,2,0,7,,,,,,,,1349,1,57,1407,2024
,29,TLAXCALA,12,SAN LUIS TEOLOCHOLCO,041,PAPALOTLA DE XICOHTENCATL,0564,3,118,149,,51,36,194,,9,591,21,3,7,0,0,14,5,4,1,,,,,,,,1203,0,47,1250,1949
,29,TLAXCALA,12,SAN LUIS TEOLOCHOLCO,041,PAPALOTLA DE XICOHTENCATL,0565,2,85,84,,22,15,132,,6,464,18,0,2,0,0,8,4,0,7,,,,,,,,847,0,32,879,1338
,29,TLAXCALA,12,SAN LUIS TEOLOCHOLCO,041,PAPALOTLA DE XICOHTENCATL,0566,2,38,114,,60,22,96,,15,512,7,0,4,0,0,16,2,1,6,,,,,,,,893,0,37,930,1370
,29,TLAXCALA,12,SAN LUIS TEOLOCHOLCO,041,PAPALOTLA DE XICOHTENCATL,0567,2,32,97,,44,24,78,,8,530,12,0,0,0,0,19,5,0,4,,,,,,,,853,0,38,891,1324
,29,TLAXCALA,12,SAN LUIS TEOLOCHOLCO,041,PAPALOTLA DE XICOHTENCATL,0568,2,61,85,,43,27,92,,6,462,19,1,4,0,0,15,3,0,8,,,,,,,,826,0,32,858,1301
,29,TLAXCALA,12,SAN LUIS TEOLOCHOLCO,041,PAPALOTLA DE XICOHTENCATL,0569,2,33,99,,63,15,47,,8,277,6,1,0,0,0,3,4,0,2,,,,,,,,558,0,20,578,931
,29,TLAXCALA,12,SAN LUIS TEOLOCHOLCO,046,SANTA CRUZ QUILEHTLA,0315,2,43,57,,127,62,45,,54,467,23,3,7,0,3,32,10,1,10,,,,,,,,944,0,33,977,1777
,29,TLAXCALA,12,SAN LUIS TEOLOCHOLCO,046,SANTA CRUZ QUILEHTLA,0313,3,56,107,,96,38,56,,20,685,31,4,0,1,0,29,15,1,10,,,,,,,,1149,0,51,1200,1621
,29,TLAXCALA,12,SAN LUIS TEOLOCHOLCO,046,SANTA CRUZ QUILEHTLA,0314,3,46,75,,120,35,52,,13,549,23,4,1,0,0,20,7,2,6,,,,,,,,953,0,34,987,1388
,29,TLAXCALA,12,SAN LUIS TEOLOCHOLCO,049,SANTA ISABEL XILOXOXTLA,0391,3,61,152,,28,54,68,,39,506,13,0,1,0,1,19,4,0,1,,,,,,,,947,0,48,995,1768
,29,TLAXCALA,12,SAN LUIS TEOLOCHOLCO,049,SANTA ISABEL XILOXOXTLA,0392,2,42,175,,24,36,51,,15,428,9,2,0,2,0,13,1,0,7,,,,,,,,805,0,36,841,1446
,29,TLAXCALA,12,SAN LUIS TEOLOCHOLCO,051,SAN FRANCISCO TETLANOHCAN,0158,5,145,300,,97,118,99,,37,1222,39,0,3,0,0,9,8,0,20,,,,,,,,2097,1,98,2196,3143
,29,TLAXCALA,12,SAN LUIS TEOLOCHOLCO,051,SAN FRANCISCO TETLANOHCAN,0159,4,110,146,,45,101,118,,26,862,36,0,4,1,1,34,5,0,7,,,,,,,,1496,1,45,1542,2370
,29,TLAXCALA,12,SAN LUIS TEOLOCHOLCO,051,SAN FRANCISCO TETLANOHCAN,0160,4,157,299,,53,87,132,,54,1006,38,4,5,2,0,15,13,5,4,,,,,,,,1874,0,78,1952,2766
,29,TLAXCALA,13,ZACATELCO,029,TEPEYANCO,0387,3,52,559,,42,21,50,,24,392,9,1,1,1,0,,,,,,,,,,,,1152,0,30,1182,1625
,29,TLAXCALA,13,ZACATELCO,029,TEPEYANCO,0388,2,30,423,,29,23,39,,14,261,9,0,0,0,0,,,,,,,,,,,,828,0,38,866,1284
,29,TLAXCALA,13,ZACATELCO,029,TEPEYANCO,0389,1,19,92,,15,7,18,,7,149,5,2,2,0,1,,,,,,,,,,,,317,0,26,343,512
,29,TLAXCALA,13,ZACATELCO,029,TEPEYANCO,0390,2,22,175,,24,14,42,,11,271,8,4,1,0,0,,,,,,,,,,,,572,0,27,599,891
,29,TLAXCALA,13,ZACATELCO,029,TEPEYANCO,0393,2,28,146,,21,25,31,,12,266,11,2,1,1,0,,,,,,,,,,,,544,0,41,585,841
,29,TLAXCALA,13,ZACATELCO,029,TEPEYANCO,0394,3,117,303,,138,25,54,,40,653,27,3,5,2,3,,,,,,,,,,,,1370,0,59,1429,1872
,29,TLAXCALA,13,ZACATELCO,029,TEPEYANCO,0397,3,128,179,,192,23,108,,42,480,11,1,1,2,1,,,,,,,,,,,,1168,0,26,1194,1715
,29,TLAXCALA,13,ZACATELCO,042,XICOHTZINCO,0570,4,120,349,,102,53,406,,21,645,26,3,1,0,0,,,,,,,,,,,,1726,0,66,1792,2607
,29,TLAXCALA,13,ZACATELCO,042,XICOHTZINCO,0571,3,97,232,,58,34,315,,15,468,8,1,1,1,1,,,,,,,,,,,,1231,5,39,1275,1669
,29,TLAXCALA,13,ZACATELCO,042,XICOHTZINCO,0572,3,58,246,,68,33,272,,16,426,16,0,0,0,0,,,,,,,,,,,,1135,1,47,1183,1678
,29,TLAXCALA,13,ZACATELCO,042,XICOHTZINCO,0573,3,68,226,,79,31,316,,12,439,12,0,0,0,0,,,,,,,,,,,,1183,0,53,1236,1830
,29,TLAXCALA,13,ZACATELCO,042,XICOHTZINCO,0574,4,101,364,,77,38,440,,21,749,34,5,3,0,0,,,,,,,,,,,,1832,0,69,1901,2817
,29,TLAXCALA,13,ZACATELCO,044,ZACATELCO,0588,2,53,178,,91,39,69,,30,348,15,3,3,0,1,,,,,,,,,,,,830,1,43,874,1242
,29,TLAXCALA,13,ZACATELCO,044,ZACATELCO,0589,3,137,282,,161,47,105,,44,534,25,7,8,2,2,,,,,,,,,,,,1354,0,56,1410,2071
,29,TLAXCALA,13,ZACATELCO,044,ZACATELCO,0590,5,205,340,,166,139,193,,66,965,37,14,7,1,0,,,,,,,,,,,,2133,0,89,2222,3298
,29,TLAXCALA,13,ZACATELCO,044,ZACATELCO,0591,5,168,322,,146,60,154,,45,793,29,2,4,1,0,,,,,,,,,,,,1724,1,59,1784,2578
,29,TLAXCALA,13,ZACATELCO,044,ZACATELCO,0592,5,189,460,,234,74,199,,55,920,31,11,13,2,3,,,,,,,,,,,,2191,0,77,2268,3446
,29,TLAXCALA,13,ZACATELCO,044,ZACATELCO,0593,4,155,318,,153,69,81,,31,723,17,8,4,1,0,,,,,,,,,,,,1560,0,56,1616,2432
,29,TLAXCALA,13,ZACATELCO,044,ZACATELCO,0594,3,155,215,,118,39,157,,44,562,23,5,4,2,1,,,,,,,,,,,,1325,0,53,1378,2110
,29,TLAXCALA,13,ZACATELCO,044,ZACATELCO,0595,3,134,212,,125,54,110,,54,644,29,11,5,2,0,,,,,,,,,,,,1380,0,63,1443,2172
,29,TLAXCALA,13,ZACATELCO,044,ZACATELCO,0596,2,76,117,,106,25,81,,23,392,11,6,1,1,2,,,,,,,,,,,,841,1,34,876,1228
,29,TLAXCALA,13,ZACATELCO,044,ZACATELCO,0597,3,111,174,,165,37,117,,36,503,18,5,3,1,0,,,,,,,,,,,,1170,0,48,1218,1776
,29,TLAXCALA,13,ZACATELCO,044,ZACATELCO,0598,3,134,226,,147,44,138,,53,572,14,4,4,1,1,,,,,,,,,,,,1338,0,50,1388,2076
,29,TLAXCALA,13,ZACATELCO,044,ZACATELCO,0599,5,126,273,,191,46,180,,39,733,47,7,3,2,1,,,,,,,,,,,,1648,1,67,1716,2585
,29,TLAXCALA,13,ZACATELCO,044,ZACATELCO,0600,5,171,348,,218,66,307,,73,955,48,4,3,2,0,,,,,,,,,,,,2195,2,64,2261,3155
,29,TLAXCALA,13,ZACATELCO,044,ZACATELCO,0601,4,90,263,,122,42,192,,34,979,16,5,3,1,0,,,,,,,,,,,,1747,0,46,1793,2570
,29,TLAXCALA,13,ZACATELCO,048,SANTA CATARINA AYOMETLA,0602,3,96,228,,156,47,64,,36,615,23,5,1,0,2,,,,,,,,,,,,1273,0,74,1347,1843
,29,TLAXCALA,13,ZACATELCO,048,SANTA CATARINA AYOMETLA,0603,2,32,237,,85,54,20,,25,399,11,9,3,0,2,,,,,,,,,,,,877,0,57,934,1299
,29,TLAXCALA,13,ZACATELCO,048,SANTA CATARINA AYOMETLA,0604,4,94,332,,167,120,124,,66,813,29,1,6,0,0,,,,,,,,,,,,1752,0,111,1863,2626
