CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PVEM,PT,MC,NVA_ALIANZA,MORENA,PH,ES,PRI_PVEM,PRI_PVEM_NVA_ALIANZA,PRD_PT,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
,31,YUCATAN,3,MERIDA,50,MERIDA,412,2,219,235,5,7,3,19,5,22,0,0,,4,0,0,519,31,550,854
,31,YUCATAN,3,MERIDA,50,MERIDA,413,2,251,271,6,14,4,10,8,25,0,0,,4,0,1,593,28,622,1192
,31,YUCATAN,3,MERIDA,50,MERIDA,414,2,325,287,6,22,6,27,12,35,0,0,,6,0,0,726,37,763,1155
,31,YUCATAN,3,MERIDA,50,MERIDA,415,2,327,288,12,11,5,39,18,47,0,0,,3,0,2,750,34,786,1114
,31,YUCATAN,3,MERIDA,50,MERIDA,416,2,358,267,10,13,4,34,13,34,0,0,,2,0,3,735,33,771,1140
,31,YUCATAN,3,MERIDA,50,MERIDA,417,2,286,261,7,7,2,32,17,37,0,0,,4,0,0,653,45,698,880
,31,YUCATAN,3,MERIDA,50,MERIDA,418,2,204,255,5,14,4,25,9,33,0,0,,10,0,0,559,36,595,927
,31,YUCATAN,3,MERIDA,50,MERIDA,419,2,220,210,6,16,5,14,9,25,0,0,,11,0,0,516,30,546,957
,31,YUCATAN,3,MERIDA,50,MERIDA,420,2,241,246,7,20,8,24,7,24,0,0,,6,0,2,583,33,618,1011
,31,YUCATAN,3,MERIDA,50,MERIDA,421,2,191,270,5,14,4,26,10,22,0,0,,6,1,0,549,33,582,886
,31,YUCATAN,2,MERIDA,50,MERIDA,422,2,175,253,9,19,3,33,12,28,0,0,,14,,0,546,26,572,955
,31,YUCATAN,2,MERIDA,50,MERIDA,423,2,201,209,6,16,3,31,18,27,0,0,,7,,0,518,46,564,797
,31,YUCATAN,2,MERIDA,50,MERIDA,424,1,86,94,8,5,1,7,6,14,0,0,,1,,0,222,14,236,511
,31,YUCATAN,2,MERIDA,50,MERIDA,425,1,110,148,7,7,1,12,2,17,0,0,,2,,0,306,20,326,538
,31,YUCATAN,2,MERIDA,50,MERIDA,426,1,126,95,9,5,8,19,4,14,0,0,,8,,0,288,21,309,563
,31,YUCATAN,2,MERIDA,50,MERIDA,427,1,129,125,9,0,1,21,0,15,0,0,,0,,0,300,34,334,389
,31,YUCATAN,1,MERIDA,50,MERIDA,428,1,107,40,4,4,3,19,4,10,0,0,,2,,0,193,11,204,643
,31,YUCATAN,1,MERIDA,50,MERIDA,429,2,260,268,9,10,13,30,8,27,0,0,,6,,1,631,33,665,764
,31,YUCATAN,1,MERIDA,50,MERIDA,430,1,100,107,3,5,0,12,4,5,0,0,,1,,0,237,10,247,585
,31,YUCATAN,1,MERIDA,50,MERIDA,431,1,152,156,6,0,9,9,0,18,0,0,,27,,0,377,28,405,674
,31,YUCATAN,1,MERIDA,50,MERIDA,432,2,276,298,18,18,10,27,9,37,0,0,,10,,0,703,25,728,842
,31,YUCATAN,1,MERIDA,50,MERIDA,433,2,241,259,9,9,5,23,8,19,0,0,,9,,1,582,31,614,882
,31,YUCATAN,1,MERIDA,50,MERIDA,434,2,302,271,11,7,1,24,5,22,0,0,,15,,0,658,20,678,1140
,31,YUCATAN,1,MERIDA,50,MERIDA,435,2,285,284,9,17,3,25,9,33,0,0,,18,,1,683,33,717,1026
,31,YUCATAN,1,MERIDA,50,MERIDA,436,3,416,419,8,19,3,27,7,44,0,0,,18,,1,961,43,1005,1535
,31,YUCATAN,1,MERIDA,50,MERIDA,437,2,338,245,3,15,6,21,9,19,0,0,,5,,0,661,34,695,947
,31,YUCATAN,1,MERIDA,50,MERIDA,438,2,415,245,4,7,5,9,5,16,0,0,,15,,1,721,22,744,1206
,31,YUCATAN,1,MERIDA,50,MERIDA,439,2,462,262,6,15,1,10,6,4,0,0,,14,,0,780,31,811,1294
,31,YUCATAN,1,MERIDA,50,MERIDA,440,2,407,317,7,18,3,8,12,12,0,0,,6,,0,790,40,830,1424
,31,YUCATAN,1,MERIDA,50,MERIDA,441,2,375,315,7,25,1,15,18,30,0,0,,10,,2,796,35,833,1398
,31,YUCATAN,1,MERIDA,50,MERIDA,442,2,276,282,7,19,5,13,5,14,0,0,,10,,1,631,25,657,907
,31,YUCATAN,1,MERIDA,50,MERIDA,443,2,195,221,5,13,3,11,3,17,0,0,,9,,0,477,29,506,835
,31,YUCATAN,1,MERIDA,50,MERIDA,444,1,118,119,2,8,2,8,1,7,0,0,,3,,0,268,10,278,742
,31,YUCATAN,1,MERIDA,50,MERIDA,445,2,314,320,8,22,5,15,4,17,0,0,,9,,0,714,35,749,965
,31,YUCATAN,1,MERIDA,50,MERIDA,446,2,292,287,3,19,7,9,4,21,0,0,,3,,0,645,32,677,1202
,31,YUCATAN,1,MERIDA,50,MERIDA,447,2,333,310,10,16,3,22,5,15,0,0,,12,,0,726,21,747,1098
,31,YUCATAN,1,MERIDA,50,MERIDA,448,2,399,296,5,16,5,28,8,16,0,0,,11,,0,784,24,808,1313
,31,YUCATAN,1,MERIDA,50,MERIDA,449,2,437,335,10,15,5,20,5,17,0,0,,6,,0,850,32,882,1256
,31,YUCATAN,1,MERIDA,50,MERIDA,450,2,413,298,4,10,2,18,9,17,0,0,,7,,0,778,34,812,1107
,31,YUCATAN,1,MERIDA,50,MERIDA,451,2,388,320,9,17,3,22,9,40,0,0,,13,,3,821,37,861,1315
,31,YUCATAN,1,MERIDA,50,MERIDA,452,2,346,318,12,20,4,29,13,38,0,0,,13,,0,793,59,852,1194
,31,YUCATAN,1,MERIDA,50,MERIDA,453,2,251,301,12,12,5,20,10,16,0,0,,8,,0,635,36,671,830
,31,YUCATAN,1,MERIDA,50,MERIDA,454,2,263,255,11,15,9,24,11,17,0,0,,8,,1,613,31,645,1042
,31,YUCATAN,1,MERIDA,50,MERIDA,455,2,296,322,6,13,2,30,12,31,0,0,,8,,0,720,36,756,1209
,31,YUCATAN,1,MERIDA,50,MERIDA,456,2,376,330,8,17,5,22,12,44,0,0,,8,,0,822,36,858,746
,31,YUCATAN,1,MERIDA,50,MERIDA,457,1,39,23,2,2,0,4,2,7,0,0,,3,,0,82,7,89,530
,31,YUCATAN,1,MERIDA,50,MERIDA,458,1,122,135,4,6,3,17,2,24,0,0,,7,,2,320,13,335,640
,31,YUCATAN,2,MERIDA,50,MERIDA,459,1,166,165,4,8,1,14,2,19,0,0,,10,,0,389,18,407,355
,31,YUCATAN,2,MERIDA,50,MERIDA,460,1,79,66,8,6,2,5,2,14,0,0,,0,,1,182,8,191,438
,31,YUCATAN,2,MERIDA,50,MERIDA,461,1,131,49,5,5,1,13,2,12,0,0,,1,,0,219,7,226,604
,31,YUCATAN,2,MERIDA,50,MERIDA,462,1,141,103,6,3,2,27,12,27,0,0,,8,,0,329,22,351,486
,31,YUCATAN,2,MERIDA,50,MERIDA,463,1,114,110,3,5,2,28,5,25,0,0,,3,,0,295,24,319,558
,31,YUCATAN,2,MERIDA,50,MERIDA,464,1,159,121,3,6,1,14,6,22,0,0,,10,,0,342,19,361,354
,31,YUCATAN,7,MERIDA,50,MERIDA,465,3,348,324,19,24,7,38,15,41,0,0,,13,0,0,829,53,882,1092
,31,YUCATAN,7,MERIDA,50,MERIDA,466,2,210,256,7,16,7,25,13,44,0,0,,5,0,0,583,32,615,953
,31,YUCATAN,7,MERIDA,50,MERIDA,467,2,253,220,7,6,3,19,8,19,0,0,,8,0,1,543,29,573,890
,31,YUCATAN,7,MERIDA,50,MERIDA,468,2,256,336,6,17,4,23,11,30,0,0,,6,0,0,689,31,720,1307
,31,YUCATAN,3,MERIDA,50,MERIDA,469,2,258,300,7,9,2,23,7,24,0,0,,7,0,0,637,33,670,837
,31,YUCATAN,3,MERIDA,50,MERIDA,470,2,218,255,5,12,4,19,3,14,0,0,,9,0,2,539,25,566,918
,31,YUCATAN,3,MERIDA,50,MERIDA,471,5,611,746,18,22,10,54,24,49,0,0,,21,0,0,1555,90,1645,3134
,31,YUCATAN,3,MERIDA,50,MERIDA,472,3,404,408,12,15,9,27,21,54,0,0,,7,0,1,957,61,1019,1651
,31,YUCATAN,3,MERIDA,50,MERIDA,473,14,1846,2571,81,130,43,152,72,229,0,0,,72,0,6,5196,271,5473,10359
,31,YUCATAN,3,MERIDA,50,MERIDA,475,3,343,462,12,26,4,23,7,21,0,0,,17,0,0,915,45,960,1540
,31,YUCATAN,7,MERIDA,50,MERIDA,476,17,1724,2521,90,177,43,189,101,230,0,0,,137,2,4,5214,294,5512,12009
,31,YUCATAN,7,MERIDA,50,MERIDA,477,4,529,688,26,37,5,32,13,45,0,0,,27,0,1,1402,109,1512,2789
,31,YUCATAN,7,MERIDA,50,MERIDA,478,2,276,342,13,19,7,20,12,32,0,0,,26,0,0,747,40,787,1196
,31,YUCATAN,7,MERIDA,50,MERIDA,479,2,119,188,6,11,4,9,2,14,0,0,,13,0,0,366,10,376,882
,31,YUCATAN,7,MERIDA,50,MERIDA,480,2,117,119,7,7,3,6,3,13,0,0,,5,0,1,280,14,295,935
,31,YUCATAN,1,MERIDA,50,MERIDA,481,1,84,126,5,7,0,11,2,10,0,0,,3,,0,248,10,258,566
,31,YUCATAN,1,MERIDA,50,MERIDA,482,2,269,233,9,9,1,24,8,36,0,0,,6,,0,595,29,624,782
,31,YUCATAN,1,MERIDA,50,MERIDA,483,2,251,244,8,12,4,18,5,30,0,0,,2,,1,574,28,603,972
,31,YUCATAN,1,MERIDA,50,MERIDA,484,2,276,231,7,10,3,33,7,25,0,0,,6,,0,598,32,630,827
,31,YUCATAN,1,MERIDA,50,MERIDA,485,2,248,205,6,11,2,21,6,29,0,0,,5,,0,533,28,561,773
,31,YUCATAN,1,MERIDA,50,MERIDA,486,2,322,242,6,14,1,24,11,30,0,0,,12,,0,662,38,700,1212
,31,YUCATAN,1,MERIDA,50,MERIDA,487,2,367,299,11,10,7,26,12,30,0,0,,5,,0,767,38,805,1131
,31,YUCATAN,1,MERIDA,50,MERIDA,488,3,494,481,15,10,10,39,18,52,0,0,,14,,2,1133,37,1172,1968
,31,YUCATAN,1,MERIDA,50,MERIDA,489,2,268,350,8,18,5,19,11,30,0,0,,8,,1,717,27,745,1091
,31,YUCATAN,1,MERIDA,50,MERIDA,490,2,269,341,8,13,3,14,3,22,0,0,,16,,0,689,32,721,1099
,31,YUCATAN,1,MERIDA,50,MERIDA,491,3,412,460,12,14,3,24,11,19,0,0,,17,,0,972,59,1031,1630
,31,YUCATAN,1,MERIDA,50,MERIDA,492,3,374,412,18,22,5,14,10,29,0,0,,17,,2,901,40,943,1536
,31,YUCATAN,1,MERIDA,50,MERIDA,493,2,328,311,8,18,5,15,10,23,0,0,,13,,0,731,27,758,1465
,31,YUCATAN,1,MERIDA,50,MERIDA,494,4,713,744,26,36,12,42,10,48,0,0,,24,,3,1655,91,1749,2843
,31,YUCATAN,1,MERIDA,50,MERIDA,495,2,291,310,9,12,7,18,9,23,0,0,,13,,0,692,33,725,1056
,31,YUCATAN,1,MERIDA,50,MERIDA,496,2,352,305,8,16,0,33,11,27,0,0,,25,,0,777,47,824,1499
,31,YUCATAN,1,MERIDA,50,MERIDA,497,1,230,185,2,6,3,17,4,22,0,0,,11,,0,480,19,499,616
,31,YUCATAN,7,MERIDA,50,MERIDA,498,2,298,240,15,11,5,28,12,30,0,0,,11,0,0,650,36,686,969
,31,YUCATAN,7,MERIDA,50,MERIDA,499,2,215,277,19,11,3,16,13,23,0,0,,8,0,1,585,22,608,894
,31,YUCATAN,7,MERIDA,50,MERIDA,500,3,275,473,16,25,4,24,16,20,0,0,,16,0,0,869,48,917,1729
,31,YUCATAN,2,MERIDA,50,MERIDA,501,1,110,155,4,3,5,11,6,15,0,0,,6,,0,315,13,328,584
,31,YUCATAN,2,MERIDA,50,MERIDA,502,1,161,138,5,6,4,23,4,11,0,0,,5,,3,357,14,374,655
,31,YUCATAN,2,MERIDA,50,MERIDA,503,1,165,156,2,11,2,21,13,27,0,0,,2,,0,399,18,417,659
,31,YUCATAN,2,MERIDA,50,MERIDA,504,2,330,369,8,17,1,28,6,33,0,0,,14,,0,806,38,844,1147
,31,YUCATAN,2,MERIDA,50,MERIDA,505,2,265,270,10,11,5,22,4,38,0,0,,10,,1,635,31,667,891
,31,YUCATAN,1,MERIDA,50,MERIDA,506,2,233,276,6,16,6,17,8,23,0,0,,1,,0,586,26,612,903
,31,YUCATAN,1,MERIDA,50,MERIDA,507,2,185,249,2,8,2,21,6,31,0,0,,6,,0,510,32,542,847
,31,YUCATAN,1,MERIDA,50,MERIDA,508,4,597,690,19,56,8,37,16,48,0,0,,15,,7,1486,67,1560,2977
,31,YUCATAN,1,MERIDA,50,MERIDA,509,2,263,308,14,18,1,16,4,15,0,0,,9,,0,648,32,680,786
,31,YUCATAN,1,MERIDA,50,MERIDA,510,14,1968,2549,62,111,32,141,105,188,0,0,,62,,3,5218,224,5445,9515
,31,YUCATAN,1,MERIDA,50,MERIDA,511,2,169,202,7,11,5,9,5,28,0,0,,8,,0,444,13,457,966
,31,YUCATAN,1,MERIDA,50,MERIDA,512,3,365,417,12,14,3,25,14,24,0,0,,15,,0,889,36,925,1516
,31,YUCATAN,1,MERIDA,50,MERIDA,513,2,278,296,5,15,3,26,5,29,0,0,,9,,0,666,27,693,1230
,31,YUCATAN,6,KANASIN,50,MERIDA,514,2,287,285,6,17,9,23,15,21,0,0,,11,0,2,674,30,706,1011
,31,YUCATAN,6,KANASIN,50,MERIDA,515,3,414,419,10,32,10,23,22,46,7,13,,8,0,2,1004,24,1030,1658
,31,YUCATAN,2,MERIDA,50,MERIDA,516,2,211,315,12,14,5,24,11,19,2,4,,11,,0,628,24,652,973
,31,YUCATAN,2,MERIDA,50,MERIDA,517,3,402,420,23,30,6,31,14,26,0,0,,10,,0,962,23,985,1534
,31,YUCATAN,2,MERIDA,50,MERIDA,518,2,214,284,11,12,8,25,7,18,0,0,,13,,0,592,9,601,816
,31,YUCATAN,2,MERIDA,50,MERIDA,519,2,289,349,11,7,4,28,9,23,0,0,,10,,0,730,24,754,1425
,31,YUCATAN,2,MERIDA,50,MERIDA,520,2,311,336,11,7,9,21,19,30,0,0,,14,,0,758,47,805,1084
,31,YUCATAN,2,MERIDA,50,MERIDA,521,1,165,143,3,3,1,13,8,16,0,0,,7,,0,359,12,371,604
,31,YUCATAN,2,MERIDA,50,MERIDA,522,2,242,255,26,16,5,28,19,31,0,0,,6,,1,628,34,663,897
,31,YUCATAN,2,MERIDA,50,MERIDA,523,2,243,309,10,12,3,39,18,29,0,0,,7,,0,670,28,698,1250
,31,YUCATAN,2,MERIDA,50,MERIDA,524,1,149,178,1,10,4,12,4,14,0,0,,5,,0,377,20,397,740
,31,YUCATAN,2,MERIDA,50,MERIDA,525,2,281,286,9,7,25,15,39,12,0,0,,3,,0,677,34,711,805
,31,YUCATAN,2,MERIDA,50,MERIDA,526,2,236,278,7,13,5,19,9,22,0,0,,11,,2,600,28,630,1273
,31,YUCATAN,2,MERIDA,50,MERIDA,527,3,458,503,15,17,5,10,14,34,0,0,,7,,0,1063,54,1117,1587
,31,YUCATAN,2,MERIDA,50,MERIDA,528,2,330,344,9,17,5,30,21,46,0,0,,8,,0,810,18,828,1425
,31,YUCATAN,6,KANASIN,50,MERIDA,529,2,329,359,9,12,5,45,10,37,3,3,,9,0,0,821,26,847,1276
,31,YUCATAN,6,KANASIN,50,MERIDA,530,3,440,443,10,26,7,28,16,24,1,4,,10,0,1,1009,45,1055,1671
,31,YUCATAN,6,KANASIN,50,MERIDA,531,2,274,259,5,17,1,33,7,17,5,2,,7,0,0,627,23,650,877
,31,YUCATAN,6,KANASIN,50,MERIDA,532,3,339,408,15,25,12,59,13,42,3,10,,12,0,0,938,31,969,1851
,31,YUCATAN,6,KANASIN,50,MERIDA,533,2,263,275,15,11,5,38,7,22,7,12,,12,0,0,667,24,691,1013
,31,YUCATAN,2,MERIDA,50,MERIDA,534,2,288,251,14,12,1,25,13,32,3,4,,12,,2,655,32,689,1093
,31,YUCATAN,2,MERIDA,50,MERIDA,535,2,283,306,9,13,3,15,12,33,0,0,,5,,1,679,33,713,1046
,31,YUCATAN,2,MERIDA,50,MERIDA,536,2,306,240,7,17,4,14,2,16,0,0,,11,,1,617,42,660,994
,31,YUCATAN,2,MERIDA,50,MERIDA,537,2,335,316,3,8,5,21,8,21,0,0,,16,,0,733,21,754,1445
,31,YUCATAN,2,MERIDA,50,MERIDA,538,2,350,415,8,17,3,17,10,23,0,0,,21,,1,864,37,902,1317
,31,YUCATAN,2,MERIDA,50,MERIDA,539,2,317,315,13,13,4,24,13,22,0,0,,14,,0,735,33,768,945
,31,YUCATAN,2,MERIDA,50,MERIDA,540,2,292,232,16,10,3,17,10,20,0,0,,12,,0,612,22,634,970
,31,YUCATAN,2,MERIDA,50,MERIDA,541,2,267,290,12,27,1,23,8,21,0,0,,10,,0,659,30,689,1005
,31,YUCATAN,2,MERIDA,50,MERIDA,542,2,248,248,9,27,5,16,3,22,0,0,,14,,0,592,23,615,931
,31,YUCATAN,2,MERIDA,50,MERIDA,543,2,240,239,5,10,1,20,5,14,0,0,,8,,1,542,18,561,839
,31,YUCATAN,2,MERIDA,50,MERIDA,544,2,217,315,10,10,4,12,10,10,0,0,,15,,0,603,27,630,1023
,31,YUCATAN,2,MERIDA,50,MERIDA,545,2,232,303,6,8,4,14,5,13,0,0,,19,,1,604,25,630,990
,31,YUCATAN,2,MERIDA,50,MERIDA,546,2,257,343,19,20,5,15,6,20,0,0,,9,,1,694,29,724,1284
,31,YUCATAN,2,MERIDA,50,MERIDA,547,2,285,327,15,9,4,17,9,21,0,0,,13,,0,700,32,732,1008
,31,YUCATAN,2,MERIDA,50,MERIDA,548,2,244,234,17,13,0,18,9,22,0,0,,15,,0,572,12,584,902
,31,YUCATAN,2,MERIDA,50,MERIDA,549,2,273,314,15,15,4,14,11,31,0,0,,6,,1,683,41,725,1360
,31,YUCATAN,2,MERIDA,50,MERIDA,550,1,170,206,10,10,0,16,5,22,0,0,,9,,0,448,14,462,688
,31,YUCATAN,6,KANASIN,50,MERIDA,551,2,322,340,10,9,2,32,26,47,2,3,,6,1,1,800,42,843,1151
,31,YUCATAN,6,KANASIN,50,MERIDA,552,2,296,229,12,9,5,30,9,25,3,8,,7,0,1,633,21,655,923
,31,YUCATAN,6,KANASIN,50,MERIDA,553,2,119,110,6,7,2,9,5,10,1,3,,5,0,1,277,5,283,1111
,31,YUCATAN,6,KANASIN,50,MERIDA,554,2,203,280,11,19,4,25,10,21,2,1,,11,1,0,588,25,613,997
,31,YUCATAN,6,KANASIN,50,MERIDA,555,2,206,262,8,21,4,22,8,18,1,7,,20,1,0,578,22,600,991
,31,YUCATAN,6,KANASIN,50,MERIDA,556,2,263,264,12,20,6,24,5,25,3,8,,4,0,1,634,17,652,1065
,31,YUCATAN,6,KANASIN,50,MERIDA,557,2,286,313,16,20,2,13,5,30,3,6,,26,0,0,720,18,738,1280
,31,YUCATAN,6,KANASIN,50,MERIDA,558,2,262,292,12,21,5,22,7,18,1,4,,19,0,0,663,26,689,996
,31,YUCATAN,6,KANASIN,50,MERIDA,559,2,246,260,11,17,2,19,8,12,0,0,,16,0,0,591,31,622,1047
,31,YUCATAN,7,MERIDA,50,MERIDA,560,2,241,276,8,11,3,9,5,15,2,0,,14,0,0,584,23,607,889
,31,YUCATAN,7,MERIDA,50,MERIDA,561,2,266,235,10,16,1,20,10,28,0,0,,13,0,0,599,25,624,1012
,31,YUCATAN,7,MERIDA,50,MERIDA,562,2,270,232,8,13,4,17,6,17,0,0,,8,0,0,575,30,605,925
,31,YUCATAN,7,MERIDA,50,MERIDA,563,2,242,256,4,14,2,29,7,20,0,0,,10,0,0,584,28,612,980
,31,YUCATAN,7,MERIDA,50,MERIDA,564,2,252,328,8,14,1,19,5,20,0,0,,11,0,2,658,21,681,1218
,31,YUCATAN,7,MERIDA,50,MERIDA,565,2,186,238,4,14,2,19,6,33,0,0,,7,0,0,509,23,532,904
,31,YUCATAN,6,KANASIN,50,MERIDA,566,2,255,349,12,13,4,20,6,24,0,0,,16,0,0,699,34,733,1272
,31,YUCATAN,6,KANASIN,50,MERIDA,567,2,260,293,12,26,21,22,10,16,2,7,,12,0,1,681,29,711,1077
,31,YUCATAN,6,KANASIN,50,MERIDA,568,2,203,228,12,14,5,19,15,30,3,10,,17,0,0,556,34,590,859
,31,YUCATAN,6,KANASIN,50,MERIDA,569,2,227,242,9,24,4,25,5,21,3,4,,11,1,1,576,18,595,1180
,31,YUCATAN,6,KANASIN,50,MERIDA,570,4,442,593,29,47,9,40,20,49,10,9,,8,0,1,1256,38,1295,2562
,31,YUCATAN,6,KANASIN,50,MERIDA,571,2,227,286,9,21,6,17,7,27,8,5,,9,0,1,622,16,639,957
,31,YUCATAN,6,KANASIN,50,MERIDA,572,2,200,218,4,10,4,17,4,13,2,6,,6,0,1,484,25,510,776
,31,YUCATAN,6,KANASIN,50,MERIDA,573,2,178,186,11,26,1,20,7,18,4,8,,3,0,0,462,28,490,760
,31,YUCATAN,7,MERIDA,50,MERIDA,574,2,174,262,1,14,4,18,7,19,2,3,,9,2,0,515,26,541,1001
,31,YUCATAN,7,MERIDA,50,MERIDA,575,2,198,345,4,14,5,19,4,18,0,0,,0,0,0,607,22,629,1139
,31,YUCATAN,7,MERIDA,50,MERIDA,576,2,202,310,7,23,1,18,1,21,0,0,,16,0,0,599,32,631,1054
,31,YUCATAN,6,KANASIN,50,MERIDA,577,2,233,321,5,17,5,11,6,15,5,3,,7,0,0,628,26,654,1255
,31,YUCATAN,6,KANASIN,50,MERIDA,578,8,1018,1243,44,92,16,109,44,126,16,33,,27,0,6,2768,105,2879,5254
,31,YUCATAN,6,KANASIN,50,MERIDA,579,2,214,259,10,23,4,36,12,20,1,3,,9,0,0,591,30,621,838
,31,YUCATAN,7,MERIDA,50,MERIDA,580,3,283,478,11,28,9,18,10,23,2,1,,13,0,0,876,56,932,1863
,31,YUCATAN,7,MERIDA,50,MERIDA,581,5,511,866,19,44,5,37,10,37,0,0,,36,0,0,1565,66,1631,3275
,31,YUCATAN,2,MERIDA,50,MERIDA,582,2,197,281,5,14,4,34,13,16,0,0,,14,,1,578,29,608,843
,31,YUCATAN,2,MERIDA,50,MERIDA,583,1,88,111,2,1,1,15,6,10,0,0,,0,,0,234,18,252,736
,31,YUCATAN,2,MERIDA,50,MERIDA,584,1,196,204,5,7,4,15,5,17,0,0,,5,,0,458,18,476,367
,31,YUCATAN,2,MERIDA,50,MERIDA,585,1,89,70,9,4,0,16,6,15,0,0,,1,,0,210,12,222,448
,31,YUCATAN,2,MERIDA,50,MERIDA,586,1,97,68,4,5,0,6,0,18,0,0,,0,,0,198,14,212,538
,31,YUCATAN,2,MERIDA,50,MERIDA,587,2,208,207,8,14,4,21,14,27,0,0,,3,,0,506,38,544,783
,31,YUCATAN,7,MERIDA,50,MERIDA,588,2,202,205,11,15,2,19,7,30,0,0,,7,0,0,498,41,539,1039
,31,YUCATAN,2,MERIDA,50,MERIDA,589,2,247,305,18,9,8,27,12,30,0,0,,16,,0,672,47,719,1201
,31,YUCATAN,2,MERIDA,50,MERIDA,590,2,249,343,21,14,5,36,14,30,0,0,,19,,0,731,36,767,1195
,31,YUCATAN,2,MERIDA,50,MERIDA,591,1,117,129,8,10,4,28,11,23,0,0,,6,,0,336,32,368,551
,31,YUCATAN,2,MERIDA,50,MERIDA,592,1,147,144,1,5,3,27,8,11,0,0,,2,,0,348,21,369,574
,31,YUCATAN,2,MERIDA,50,MERIDA,593,2,208,248,10,17,2,21,9,33,0,0,,3,,0,551,40,591,760
,31,YUCATAN,2,MERIDA,50,MERIDA,594,2,255,282,12,17,2,31,17,38,0,0,,14,,0,668,37,705,1450
,31,YUCATAN,2,MERIDA,50,MERIDA,595,1,166,211,8,12,1,15,11,15,0,0,,0,,0,439,32,471,588
,31,YUCATAN,2,MERIDA,50,MERIDA,596,2,234,308,21,21,6,27,13,32,0,0,,0,,0,662,40,702,1110
,31,YUCATAN,2,MERIDA,50,MERIDA,597,2,207,259,9,18,4,39,5,29,0,0,,10,,0,580,33,613,882
,31,YUCATAN,7,MERIDA,50,MERIDA,598,2,85,122,5,5,3,11,1,6,0,0,,9,0,0,247,15,262,1099
,31,YUCATAN,2,MERIDA,50,MERIDA,599,2,216,307,10,14,6,16,10,33,0,0,,15,,1,627,27,655,963
,31,YUCATAN,2,MERIDA,50,MERIDA,600,3,390,392,26,19,6,36,15,41,0,0,,12,,1,937,44,982,1848
,31,YUCATAN,2,MERIDA,50,MERIDA,601,2,266,268,14,13,2,32,12,26,0,0,,15,,0,648,28,676,955
,31,YUCATAN,2,MERIDA,50,MERIDA,602,2,188,270,8,12,5,18,5,48,0,0,,10,,0,564,27,591,982
,31,YUCATAN,2,MERIDA,50,MERIDA,603,3,343,470,19,14,5,30,8,56,0,0,,7,,0,952,63,1015,1813
,31,YUCATAN,2,MERIDA,50,MERIDA,604,3,362,452,16,29,6,47,7,49,0,0,,5,,2,973,62,1037,1541
,31,YUCATAN,2,MERIDA,50,MERIDA,605,2,273,362,12,22,5,16,6,17,0,0,,4,,0,717,36,753,1349
,31,YUCATAN,2,MERIDA,50,MERIDA,606,2,264,386,12,15,8,28,10,26,0,0,,20,,1,769,43,813,1402
,31,YUCATAN,2,MERIDA,50,MERIDA,607,2,254,392,12,30,4,25,7,22,0,0,,5,,0,751,42,793,1261
,31,YUCATAN,2,MERIDA,50,MERIDA,608,4,531,720,18,33,8,43,20,53,0,0,,13,,0,1439,82,1521,2451
,31,YUCATAN,7,MERIDA,50,MERIDA,609,2,248,347,15,20,3,22,8,26,0,0,,17,2,0,708,30,738,1388
,31,YUCATAN,7,MERIDA,50,MERIDA,610,2,134,193,4,9,3,6,1,8,0,0,,6,0,0,364,19,383,1328
,31,YUCATAN,7,MERIDA,50,MERIDA,611,7,795,1036,43,61,21,70,37,84,0,0,,34,1,2,2182,123,2307,4822
,31,YUCATAN,2,MERIDA,50,MERIDA,612,3,302,435,19,23,5,38,12,46,0,0,,11,,2,891,42,935,1577
,31,YUCATAN,2,MERIDA,50,MERIDA,613,2,177,341,9,17,4,16,8,15,0,0,,3,,0,590,18,608,1117
,31,YUCATAN,2,MERIDA,50,MERIDA,614,2,231,370,6,18,3,7,5,25,0,0,,17,,0,682,25,707,1346
,31,YUCATAN,2,MERIDA,50,MERIDA,615,2,284,423,8,26,6,19,4,12,0,0,,9,,0,791,31,822,1209
,31,YUCATAN,2,MERIDA,50,MERIDA,616,2,266,328,10,13,3,17,8,21,0,0,,3,,0,669,46,715,1120
,31,YUCATAN,7,MERIDA,50,MERIDA,617,1,140,127,7,7,1,10,5,9,0,0,,7,0,0,313,21,334,614
,31,YUCATAN,7,MERIDA,50,MERIDA,618,2,299,332,10,13,6,31,2,23,0,0,,12,0,0,728,30,758,1174
,31,YUCATAN,7,MERIDA,50,MERIDA,619,2,242,359,11,23,5,23,14,26,0,0,,7,0,0,710,33,743,1118
,31,YUCATAN,7,MERIDA,50,MERIDA,620,3,325,497,7,29,10,31,15,31,0,0,,18,0,0,963,45,1008,1844
,31,YUCATAN,7,MERIDA,50,MERIDA,621,2,227,380,3,19,6,26,14,24,0,0,,11,1,0,711,43,754,1498
,31,YUCATAN,7,MERIDA,50,MERIDA,622,2,177,404,9,18,5,25,9,28,0,0,,13,0,0,688,39,727,1080
,31,YUCATAN,7,MERIDA,50,MERIDA,623,2,163,224,7,16,6,22,6,16,0,0,,10,0,0,470,28,498,1295
