"Cabecera distrital","Casilla","CI 1","CI 10","CI 11","CI 12","CI 2","CI 3","CI 4","CI 5","CI 6","CI 7","CI 8","Cve. Municipio","Distrito","FXM","Lista Nominal","MC","MORENA","municipality","Municipio","No registrados","Nulos","PAN","PAN-PRD","PAN-PRI","PAN-PRI-PRD","PES","PRD","PRI","PRI-PRD","PT","PT-MORENA","PVEM","Recuento","RSP","Sección","source_file"
"Hidalgo","C1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","12","3","680","15","22","HIDALGO","Hidalgo","0","12","25",NA,NA,NA,"6","26","21","1","154","11","66","0","2","511","Ayuntamiento_Hidalgo.xlsx"
"Hidalgo","C2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","12","2","680","17","20","HIDALGO","Hidalgo","0","11","23",NA,NA,NA,"4","13","53","2","168","12","53","0","1","511","Ayuntamiento_Hidalgo.xlsx"
"Hidalgo","B1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","12","1","632","28","14","HIDALGO","Hidalgo","0","10","34",NA,NA,NA,"2","21","46","2","85","3","26","0","2","512","Ayuntamiento_Hidalgo.xlsx"
"Hidalgo","B1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","12","5","673","52","15","HIDALGO","Hidalgo","0","12","45",NA,NA,NA,"5","14","26","4","65","7","48","0","1","513","Ayuntamiento_Hidalgo.xlsx"
"Hidalgo","C1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","12","0","672","50","12","HIDALGO","Hidalgo","0","8","37",NA,NA,NA,"6","30","25","7","82","5","41","0","1","513","Ayuntamiento_Hidalgo.xlsx"
"Hidalgo","C2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","12","2","672","41","20","HIDALGO","Hidalgo","0","17","41",NA,NA,NA,"2","34","20","6","50","6","78","0","4","513","Ayuntamiento_Hidalgo.xlsx"
"Hidalgo","C3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","12","4","672","64","25","HIDALGO","Hidalgo","0","21","37",NA,NA,NA,"2","25","13","1","59","11","40","0","2","513","Ayuntamiento_Hidalgo.xlsx"
"Hidalgo","B1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","12","9","568","18","21","HIDALGO","Hidalgo","0","24","13",NA,NA,NA,"2","20","26","5","109","18","41","0","1","514","Ayuntamiento_Hidalgo.xlsx"
"Hidalgo","C1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","12","10","567","17","23","HIDALGO","Hidalgo","0","20","9",NA,NA,NA,"3","15","18","2","135","13","36","0","1","514","Ayuntamiento_Hidalgo.xlsx"
"Hidalgo","B1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","12","8","612","26","23","HIDALGO","Hidalgo","1","12","33",NA,NA,NA,"12","57","20","7","48","6","54","0","2","515","Ayuntamiento_Hidalgo.xlsx"
"Hidalgo","B1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","12","3","496","24","8","HIDALGO","Hidalgo","0","12","32",NA,NA,NA,"4","20","18","3","43","12","41","0","2","516","Ayuntamiento_Hidalgo.xlsx"
"Hidalgo","C1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","12","3","495","17","13","HIDALGO","Hidalgo","0","10","34",NA,NA,NA,"8","22","18","5","48","4","40","0","2","516","Ayuntamiento_Hidalgo.xlsx"
"Hidalgo","B1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","12","6","666","31","31","HIDALGO","Hidalgo","0","15","27",NA,NA,NA,"7","16","17","3","50","10","48","0","0","517","Ayuntamiento_Hidalgo.xlsx"
"Hidalgo","C1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","12","8","666","29","32","HIDALGO","Hidalgo","0","13","42",NA,NA,NA,"3","24","22","1","44","4","34","0","2","517","Ayuntamiento_Hidalgo.xlsx"
"Hidalgo","C2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","12","4","666","35","28","HIDALGO","Hidalgo","0","17","35",NA,NA,NA,"12","22","30","1","43","4","35","0","1","517","Ayuntamiento_Hidalgo.xlsx"
"Hidalgo","C3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","12","10","666","35","28","HIDALGO","Hidalgo","0","10","27",NA,NA,NA,"3","13","16","2","58","4","38","0","0","517","Ayuntamiento_Hidalgo.xlsx"
"Hidalgo","B1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","12","0","359","10","10","HIDALGO","Hidalgo","0","5","18",NA,NA,NA,"2","14","22","2","39","5","32","1","1","518","Ayuntamiento_Hidalgo.xlsx"
"Hidalgo","B1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","12","2","179","9","5","HIDALGO","Hidalgo","0","0","5",NA,NA,NA,"4","2","10","0","21","0","13","0","0","519","Ayuntamiento_Hidalgo.xlsx"
"Hidalgo","B1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","12","2","478","6","39","HIDALGO","Hidalgo","0","5","42",NA,NA,NA,"19","3","34","0","25","0","9","0","3","520","Ayuntamiento_Hidalgo.xlsx"
"Hidalgo","B1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","12","10","640","31","39","HIDALGO","Hidalgo","0","6","46",NA,NA,NA,"7","19","14","1","43","7","37","0","2","521","Ayuntamiento_Hidalgo.xlsx"
"Hidalgo","C1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","12","9","640","18","19","HIDALGO","Hidalgo","0","19","50",NA,NA,NA,"10","22","22","0","66","4","41","0","2","521","Ayuntamiento_Hidalgo.xlsx"
"Hidalgo","C2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","12","13","639","27","16","HIDALGO","Hidalgo","0","11","64",NA,NA,NA,"2","10","28","0","42","3","57","0","3","521","Ayuntamiento_Hidalgo.xlsx"
"Hidalgo","B1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","12","4","427","8","5","HIDALGO","Hidalgo","0","12","15",NA,NA,NA,"4","26","26","0","49","0","51","0","1","522","Ayuntamiento_Hidalgo.xlsx"
"Hidalgo","B1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","12","2","529","39","18","HIDALGO","Hidalgo","0","10","15",NA,NA,NA,"6","36","19","6","53","5","45","0","3","523","Ayuntamiento_Hidalgo.xlsx"
"Hidalgo","B1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","12","20","593","20","30","HIDALGO","Hidalgo","0","5","10",NA,NA,NA,"8","35","23","2","53","1","45","0","2","524","Ayuntamiento_Hidalgo.xlsx"
"Hidalgo","B1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","12","5","608","45","46","HIDALGO","Hidalgo","0","7","25",NA,NA,NA,"6","68","58","4","110","8","15","1","3","525","Ayuntamiento_Hidalgo.xlsx"
"Hidalgo","B1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","12","11","720","30","15","HIDALGO","Hidalgo","0","33","28",NA,NA,NA,"8","18","39","0","95","20","53","0","7","526","Ayuntamiento_Hidalgo.xlsx"
"Hidalgo","C1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","12","3","720","41","19","HIDALGO","Hidalgo","0","16","33",NA,NA,NA,"2","24","25","1","123","13","42","0","10","526","Ayuntamiento_Hidalgo.xlsx"
"Hidalgo","C2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","12","5","719","37","25","HIDALGO","Hidalgo","1","25","30",NA,NA,NA,"2","13","31","1","118","5","58","0","1","526","Ayuntamiento_Hidalgo.xlsx"
"Hidalgo","B1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","12","4","616","27","18","HIDALGO","Hidalgo","0","26","24",NA,NA,NA,"2","13","19","2","113","20","20","1","2","527","Ayuntamiento_Hidalgo.xlsx"
"Hidalgo","C1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","12","2","616","23","23","HIDALGO","Hidalgo","0","22","28",NA,NA,NA,"2","7","22","2","115","14","37","0","4","527","Ayuntamiento_Hidalgo.xlsx"
"Hidalgo","C2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","12","6","615","18","18","HIDALGO","Hidalgo","0","12","26",NA,NA,NA,"6","14","28","0","106","13","43","0","1","527","Ayuntamiento_Hidalgo.xlsx"
"Hidalgo","C3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","12","3","615","23","15","HIDALGO","Hidalgo","0","16","18",NA,NA,NA,"3","9","21","0","124","13","39","0","2","527","Ayuntamiento_Hidalgo.xlsx"
"Hidalgo","B1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","12","2","659","9","55","HIDALGO","Hidalgo","0","9","35",NA,NA,NA,"2","27","17","4","68","15","26","1","4","528","Ayuntamiento_Hidalgo.xlsx"
"Hidalgo","B1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","12","5","599","7","64","HIDALGO","Hidalgo","0","11","3",NA,NA,NA,"6","37","17","6","36","5","19","0","1","529","Ayuntamiento_Hidalgo.xlsx"
"Hidalgo","B1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","12","1","408","11","64","HIDALGO","Hidalgo","0","4","0",NA,NA,NA,"1","15","2","0","28","4","41","0","2","530","Ayuntamiento_Hidalgo.xlsx"
"Hidalgo","B1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","12","13","598","42","24","HIDALGO","Hidalgo","0","12","7",NA,NA,NA,"8","12","34","1","135","10","77","0","1","531","Ayuntamiento_Hidalgo.xlsx"
"Hidalgo","B1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","12","0","455","18","17","HIDALGO","Hidalgo","0","14","6",NA,NA,NA,"3","23","18","3","44","2","91","1","0","532","Ayuntamiento_Hidalgo.xlsx"
"Hidalgo","C1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","12","1","455","31","17","HIDALGO","Hidalgo","0","7","9",NA,NA,NA,"1","20","24","3","51","3","75","1","1","532","Ayuntamiento_Hidalgo.xlsx"
"Hidalgo","B1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","12","2","146","4","7","HIDALGO","Hidalgo","0","6","2",NA,NA,NA,"0","4","4","0","12","2","20","0","0","533","Ayuntamiento_Hidalgo.xlsx"
"Hidalgo","B1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","12","2","605","10","9","HIDALGO","Hidalgo","0","10","19",NA,NA,NA,"0","28","18","1","88","0","190","0","0","534","Ayuntamiento_Hidalgo.xlsx"
"Hidalgo","B1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","12","0","136","2","6","HIDALGO","Hidalgo","0","1","3",NA,NA,NA,"1","8","9","1","19","3","10","1","0","535","Ayuntamiento_Hidalgo.xlsx"
"Hidalgo","B1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","12","2","187","1","5","HIDALGO","Hidalgo","0","2","7",NA,NA,NA,"1","11","11","1","20","2","29","0","0","536","Ayuntamiento_Hidalgo.xlsx"
"Hidalgo","B1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","12","15","358","11","11","HIDALGO","Hidalgo","0","7","20",NA,NA,NA,"7","13","22","0","39","0","23","1","0","537","Ayuntamiento_Hidalgo.xlsx"
"Hidalgo","B1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","12","9","368","15","20","HIDALGO","Hidalgo","0","8","32",NA,NA,NA,"4","3","11","0","11","0","53","0","1","538","Ayuntamiento_Hidalgo.xlsx"
"Hidalgo","B1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","12","15","448","14","31","HIDALGO","Hidalgo","1","13","41",NA,NA,NA,"3","5","10","0","16","0","46","0","2","539","Ayuntamiento_Hidalgo.xlsx"
"Hidalgo","B1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","12","5","235","0","11","HIDALGO","Hidalgo","0","6","0",NA,NA,NA,"0","5","13","0","26","2","31","0","1","540","Ayuntamiento_Hidalgo.xlsx"
"Hidalgo","B1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","12","1","254","10","4","HIDALGO","Hidalgo","0","6","3",NA,NA,NA,"1","5","7","0","54","1","37","0","0","541","Ayuntamiento_Hidalgo.xlsx"
"Hidalgo","B1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","12","2","726","52","17","HIDALGO","Hidalgo","0","27","14",NA,NA,NA,"0","16","19","1","107","5","160","0","1","542","Ayuntamiento_Hidalgo.xlsx"
"Hidalgo","B1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","12","1","185","16","7","HIDALGO","Hidalgo","0","5","2",NA,NA,NA,"1","5","8","2","28","2","25","0","0","543","Ayuntamiento_Hidalgo.xlsx"
"Hidalgo","B1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","12","3","468","50","11","HIDALGO","Hidalgo","0","16","16",NA,NA,NA,"4","25","14","1","57","5","48","0","0","544","Ayuntamiento_Hidalgo.xlsx"
"Hidalgo","C1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","12","2","468","49","10","HIDALGO","Hidalgo","0","13","16",NA,NA,NA,"3","16","15","6","59","5","50","0","2","544","Ayuntamiento_Hidalgo.xlsx"
"Hidalgo","B1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","12","0","509","48","7","HIDALGO","Hidalgo","0","13","22",NA,NA,NA,"1","7","14","2","58","9","85","1","1","545","Ayuntamiento_Hidalgo.xlsx"
"Hidalgo","C1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","12","6","508","42","7","HIDALGO","Hidalgo","0","12","20",NA,NA,NA,"1","9","13","0","32","2","91","0","0","545","Ayuntamiento_Hidalgo.xlsx"
"Hidalgo","B1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","12","0","756","57","20","HIDALGO","Hidalgo","0","13","37",NA,NA,NA,"0","5","20","0","100","5","138","0","3","546","Ayuntamiento_Hidalgo.xlsx"
"Hidalgo","C1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","12","3","756","59","12","HIDALGO","Hidalgo","0","13","21",NA,NA,NA,"2","7","20","0","80","6","141","0","3","546","Ayuntamiento_Hidalgo.xlsx"
"Hidalgo","C2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","12","3","756","49","11","HIDALGO","Hidalgo","0","19","31",NA,NA,NA,"0","7","25","0","100","5","133","0","1","546","Ayuntamiento_Hidalgo.xlsx"
"Hidalgo","C3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","12","4","756","55","24","HIDALGO","Hidalgo","0","2","25",NA,NA,NA,"1","7","24","1","89","8","114","1","3","546","Ayuntamiento_Hidalgo.xlsx"
"Hidalgo","B1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","12","0","245","8","1","HIDALGO","Hidalgo","0","2","6",NA,NA,NA,"0","1","20","1","24","1","45","0","0","547","Ayuntamiento_Hidalgo.xlsx"
"Hidalgo","B1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","12","19","643","14","23","HIDALGO","Hidalgo","0","17","20",NA,NA,NA,"3","18","10","2","9","1","103","1","4","548","Ayuntamiento_Hidalgo.xlsx"
"Hidalgo","B1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","12","28","561","8","16","HIDALGO","Hidalgo","0","14","19",NA,NA,NA,"4","12","10","0","4","1","67","0","0","549","Ayuntamiento_Hidalgo.xlsx"
"Hidalgo","C1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","12","10","560","14","19","HIDALGO","Hidalgo","0","19","22",NA,NA,NA,"3","8","10","0","5","0","83","1","1","549","Ayuntamiento_Hidalgo.xlsx"
"Hidalgo","C2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","12","9","560","7","18","HIDALGO","Hidalgo","0","24","12",NA,NA,NA,"10","11","13","1","7","2","95","0","3","549","Ayuntamiento_Hidalgo.xlsx"
"Hidalgo","B1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","12","0","674","5","17","HIDALGO","Hidalgo","0","9","3",NA,NA,NA,"3","8","6","0","96","0","196","0","0","550","Ayuntamiento_Hidalgo.xlsx"
"Hidalgo","B1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","12","0","358","7","15","HIDALGO","Hidalgo","0","6","28",NA,NA,NA,"0","3","8","1","55","4","39","1","0","551","Ayuntamiento_Hidalgo.xlsx"
"Hidalgo","B1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","12","0","293","0","3","HIDALGO","Hidalgo","0","11","3",NA,NA,NA,"1","1","29","2","45","2","18","0","0","552","Ayuntamiento_Hidalgo.xlsx"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Total Acumulado(160) - Suma de votos en casillas","784",NA,"7214","4074","HIDALGO",NA,"18","1919","3998",NA,NA,NA,"717","3726","4037","431","10812","1070","7343",NA,"359",NA,"Ayuntamiento_Hidalgo.xlsx"
"Puruándiro","B1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","2",NA,"689",NA,"46","HUANDACAREO","Huandacareo","0","20","27",NA,"2",NA,"26","136","49",NA,"38",NA,"33","0",NA,"580","Ayuntamiento_Huandacareo.xlsx"
"Puruándiro","C1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","2",NA,"688",NA,"64","HUANDACAREO","Huandacareo","0","13","43",NA,"6",NA,"20","133","52",NA,"40",NA,"36","0",NA,"580","Ayuntamiento_Huandacareo.xlsx"
"Puruándiro","B1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","2",NA,"495",NA,"35","HUANDACAREO","Huandacareo","0","16","23",NA,"3",NA,"9","93","32",NA,"22",NA,"20","0",NA,"581","Ayuntamiento_Huandacareo.xlsx"
"Puruándiro","C1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","2",NA,"495",NA,"41","HUANDACAREO","Huandacareo","0","11","14",NA,"5",NA,"18","101","36",NA,"19",NA,"23","0",NA,"581","Ayuntamiento_Huandacareo.xlsx"
"Puruándiro","B1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","2",NA,"592",NA,"67","HUANDACAREO","Huandacareo","0","7","29",NA,"4",NA,"7","64","71",NA,"16",NA,"47","0",NA,"582","Ayuntamiento_Huandacareo.xlsx"
"Puruándiro","B1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","2",NA,"444",NA,"60","HUANDACAREO","Huandacareo","0","11","12",NA,"3",NA,"3","90","21",NA,"5",NA,"34","0",NA,"583","Ayuntamiento_Huandacareo.xlsx"
"Puruándiro","C1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","2",NA,"443",NA,"51","HUANDACAREO","Huandacareo","0","9","21",NA,"4",NA,"7","64","44",NA,"9",NA,"33","1",NA,"583","Ayuntamiento_Huandacareo.xlsx"
"Puruándiro","B1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","2",NA,"712",NA,"82","HUANDACAREO","Huandacareo","0","14","38",NA,"8",NA,"9","150","54",NA,"21",NA,"48","0",NA,"584","Ayuntamiento_Huandacareo.xlsx"
"Puruándiro","C1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","2",NA,"712",NA,"100","HUANDACAREO","Huandacareo","0","11","42",NA,"11",NA,"14","103","55",NA,"13",NA,"43","1",NA,"584","Ayuntamiento_Huandacareo.xlsx"
"Puruándiro","B1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","2",NA,"639",NA,"72","HUANDACAREO","Huandacareo","0","9","38",NA,"4",NA,"6","87","85",NA,"9",NA,"38","0",NA,"585","Ayuntamiento_Huandacareo.xlsx"
"Puruándiro","B1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","2",NA,"706",NA,"63","HUANDACAREO","Huandacareo","0","7","35",NA,"14",NA,"15","94","82",NA,"35",NA,"37","0",NA,"586","Ayuntamiento_Huandacareo.xlsx"
"Puruándiro","C1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","2",NA,"706",NA,"72","HUANDACAREO","Huandacareo","1","5","41",NA,"9",NA,"10","125","58",NA,"47",NA,"40","0",NA,"586","Ayuntamiento_Huandacareo.xlsx"
"Puruándiro","B1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","2",NA,"668",NA,"57","HUANDACAREO","Huandacareo","0","10","35",NA,"6",NA,"9","47","57",NA,"37",NA,"20","0",NA,"587","Ayuntamiento_Huandacareo.xlsx"
"Puruándiro","B1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","2",NA,"651",NA,"36","HUANDACAREO","Huandacareo","0","7","17",NA,"2",NA,"2","273","25",NA,"11",NA,"15","0",NA,"588","Ayuntamiento_Huandacareo.xlsx"
"Puruándiro","C1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","2",NA,"650",NA,"34","HUANDACAREO","Huandacareo","0","20","11",NA,"0",NA,"2","278","19",NA,"13",NA,"16","0",NA,"588","Ayuntamiento_Huandacareo.xlsx"
"Puruándiro","B1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","2",NA,"590",NA,"67","HUANDACAREO","Huandacareo","0","9","23",NA,"2",NA,"8","87","63",NA,"57",NA,"27","1",NA,"589","Ayuntamiento_Huandacareo.xlsx"
"Puruándiro","C1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","2",NA,"590",NA,"64","HUANDACAREO","Huandacareo","0","5","31",NA,"2",NA,"6","91","49",NA,"78",NA,"20","0",NA,"589","Ayuntamiento_Huandacareo.xlsx"
"Puruándiro","C2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","2",NA,"589",NA,"57","HUANDACAREO","Huandacareo","0","12","17",NA,"3",NA,"5","102","45",NA,"57",NA,"35","0",NA,"589","Ayuntamiento_Huandacareo.xlsx"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Total Acumulado(18) - Suma de votos en casillas",NA,NA,NA,"1068","HUANDACAREO",NA,"1","196","497",NA,"88",NA,"176","2118","897",NA,"527",NA,"565",NA,NA,NA,"Ayuntamiento_Huandacareo.xlsx"
"Puruándiro","B1",NA,NA,NA,NA,NA,"173",NA,NA,NA,NA,NA,"37","2",NA,"628",NA,"31","HUANIQUEO","Huaniqueo","0","18",NA,NA,NA,NA,NA,"55","8",NA,"18","6",NA,"0",NA,"590","Ayuntamiento_Huaniqueo.xlsx"
"Puruándiro","B1",NA,NA,NA,NA,NA,"156",NA,NA,NA,NA,NA,"37","2",NA,"637",NA,"28","HUANIQUEO","Huaniqueo","0","10",NA,NA,NA,NA,NA,"65","19",NA,"16","3",NA,"1",NA,"591","Ayuntamiento_Huaniqueo.xlsx"
"Puruándiro","B1",NA,NA,NA,NA,NA,"139",NA,NA,NA,NA,NA,"37","2",NA,"683",NA,"38","HUANIQUEO","Huaniqueo","0","12",NA,NA,NA,NA,NA,"105","9",NA,"18","6",NA,"0",NA,"592","Ayuntamiento_Huaniqueo.xlsx"
"Puruándiro","C1",NA,NA,NA,NA,NA,"153",NA,NA,NA,NA,NA,"37","2",NA,"682",NA,"50","HUANIQUEO","Huaniqueo","0","12",NA,NA,NA,NA,NA,"92","8",NA,"16","6",NA,"0",NA,"592","Ayuntamiento_Huaniqueo.xlsx"
"Puruándiro","B1",NA,NA,NA,NA,NA,"151",NA,NA,NA,NA,NA,"37","2",NA,"549",NA,"31","HUANIQUEO","Huaniqueo","0","9",NA,NA,NA,NA,NA,"38","6",NA,"16","6",NA,"0",NA,"593","Ayuntamiento_Huaniqueo.xlsx"
"Puruándiro","C1",NA,NA,NA,NA,NA,"133",NA,NA,NA,NA,NA,"37","2",NA,"548",NA,"24","HUANIQUEO","Huaniqueo","0","9",NA,NA,NA,NA,NA,"48","4",NA,"12","1",NA,"0",NA,"593","Ayuntamiento_Huaniqueo.xlsx"
"Puruándiro","B1",NA,NA,NA,NA,NA,"44",NA,NA,NA,NA,NA,"37","2",NA,"508",NA,"35","HUANIQUEO","Huaniqueo","0","11",NA,NA,NA,NA,NA,"124","3",NA,"9","1",NA,"0",NA,"594","Ayuntamiento_Huaniqueo.xlsx"
"Puruándiro","B1",NA,NA,NA,NA,NA,"43",NA,NA,NA,NA,NA,"37","2",NA,"389",NA,"38","HUANIQUEO","Huaniqueo","0","2",NA,NA,NA,NA,NA,"78","2",NA,"9","5",NA,"0",NA,"595","Ayuntamiento_Huaniqueo.xlsx"
"Puruándiro","B1",NA,NA,NA,NA,NA,"45",NA,NA,NA,NA,NA,"37","2",NA,"518",NA,"56","HUANIQUEO","Huaniqueo","1","9",NA,NA,NA,NA,NA,"95","6",NA,"7","2",NA,"0",NA,"596","Ayuntamiento_Huaniqueo.xlsx"
"Puruándiro","B1",NA,NA,NA,NA,NA,"33",NA,NA,NA,NA,NA,"37","2",NA,"522",NA,"73","HUANIQUEO","Huaniqueo","1","5",NA,NA,NA,NA,NA,"110","4",NA,"16","4",NA,"0",NA,"597","Ayuntamiento_Huaniqueo.xlsx"
"Puruándiro","B1",NA,NA,NA,NA,NA,"28",NA,NA,NA,NA,NA,"37","2",NA,"527",NA,"79","HUANIQUEO","Huaniqueo","0","10",NA,NA,NA,NA,NA,"43","6",NA,"19","8",NA,"0",NA,"598","Ayuntamiento_Huaniqueo.xlsx"
"Puruándiro","C1",NA,NA,NA,NA,NA,"27",NA,NA,NA,NA,NA,"37","2",NA,"527",NA,"83","HUANIQUEO","Huaniqueo","0","11",NA,NA,NA,NA,NA,"64","0",NA,"27","3",NA,"0",NA,"598","Ayuntamiento_Huaniqueo.xlsx"
"Puruándiro","B1",NA,NA,NA,NA,NA,"103",NA,NA,NA,NA,NA,"37","2",NA,"753",NA,"126","HUANIQUEO","Huaniqueo","0","23",NA,NA,NA,NA,NA,"142","8",NA,"31","24",NA,"0",NA,"599","Ayuntamiento_Huaniqueo.xlsx"
"Puruándiro","B1",NA,NA,NA,NA,NA,"80",NA,NA,NA,NA,NA,"37","2",NA,"743",NA,"129","HUANIQUEO","Huaniqueo","0","14",NA,NA,NA,NA,NA,"77","7",NA,"43","38",NA,"0",NA,"600","Ayuntamiento_Huaniqueo.xlsx"
NA,NA,NA,NA,NA,NA,NA,"1308",NA,NA,NA,NA,NA,NA,"Total Acumulado(14) - Suma de votos en casillas",NA,NA,NA,"821","HUANIQUEO",NA,"2","155",NA,NA,NA,NA,NA,"1136","90",NA,"257","113",NA,NA,NA,NA,"Ayuntamiento_Huaniqueo.xlsx"
"Huetamo","B1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","18",NA,"446","0","72","HUETAMO","Huetamo","0","7","2","3",NA,NA,"1","96","24",NA,"7","6","0","0",NA,"601","Ayuntamiento_Huetamo.xlsx"
