uniqueid,year,incumbent_party_magar,incumbent_candidate_magar,runnerup_party_magar,runnerup_candidate_magar,margin
11021,2000,PAN,BENITO JOSE LUCIO GUZMAN,PRI,,0.2432974751
11021,2003,PRD,ADRIAN SANCHEZ CONTRERAS,PRI,,0.090335532
11021,2006,PAN,JOSE RAFAEL MIGUEL ZAMUDIO PANTOJA,PRI,,0.0701517875
11021,2009,PRI,J JESUS ROSILES LOPEZ,PAN,,0.0500949796
11021,2012,PRD,JUAN MANUEL GUZMAN RAMIREZ,PAN,,0.0306458797
11021,2015,PRD,JORGE ORTIZ ORTEGA,PAN,,0.0303340649
11021,2018,PRD,JORGE ORTIZ ORTEGA,PAN,,0.2759583978
11022,1991,PRI,LUCIANO ORTEGA LOPEZ,PAN,,0.1945615514
11022,1994,PRI,MARIO RAMON LOPEZ DIAZ DE LEON,PAN,,0.0408397573
11022,1997,PRI,GUSTAVO ADOLFO CORTES SANCHEZ,PAN,DAMIAN AGUIÑAGA JASSO,0.0135297655
11022,2000,PCD,FRANCISCO JAVIER PEDROZA MORENO,PAN,,0.044378395
11022,2003,PAN,MIGUEL ANGEL BANDA ESCALANTE,PRI,,0.1839730846
11022,2006,PAN,FRANCISCO JAVIER PEDROZA MORENO,PRI,,0.2441416894
11022,2009,PRI_PRD,RAUL CASTILLO LOPEZ,PAN,,0.1312881993
11022,2012,PAN,FRANCISCO PEDROZA TORRES,PRI_PVEM,,0.0562894322
11022,2015,PRI,ERIK SILVANO MONTEMAYO LARA,PAN,,0.1164594729
11022,2018,PAN,MARIA GUADALUPE RODRIGUEZ MARTINEZ,PRI,,0.0139386699
11023,1991,PRI,GUSTAVO SOTO ARIAS,PRD,,0.698428823
11023,1994,PRI,PEDRO CHAVEZ ARREDONDO,PAN,,0.4625449424
11023,1997,PRI,MARCELINO ELIZARRARAS CERVANTES,PAN,RIGOBERTO SALDAÑA CERVANTES,0.2896090311
11023,2000,PAN,FELIPE ARREDONDO GARCIA,PRI,,0.1641718466
11023,2003,PRI,MARCELINO ELIZARRARAS CERVANTES,PRD,,0.0428962355
11023,2006,PAN,JOSE ERANDI BERMUDEZ PEREZ,PRI,,0.3408977172
11023,2009,PAN,EDUARDO LUNA ELIZARRARAS,PRI,,0.4494100324
11023,2012,PRI_PVEM,JACOBO MANRIQUEZ ROMERO,PAN_PNA,,0.0181149785
11023,2015,PAN,JUAN JOSE GARCIA LOPEZ,PRD,,0.2127451703
11023,2018,PAN,JUAN JOSE GARCIA LOPEZ,MORENA_PT_PES,,0.0282811083
11024,1991,PRI,HECTOR ARREDONDO AGUILERA,PAN,,0.1038007027
11024,1994,PAN,JOSE DURAN GONZALEZ,PRI,,0.1596392883
11024,1997,PAN,MARIA DEL REFUGIO GARCIA RAMOS,PRI,FELIPE DE JESUS RAMOS AGUIRRE,0.1401459854
11024,2000,PAN,JOSE DURAN GONZALEZ,PRI,,0.1391925988
11024,2003,PRI,LEONARDO SOLORZANO VILLANUEVA,PAN,,0.048557497
11024,2006,PAN,JOSE DURAN GONZALEZ,PRI_PVEM,,0.0454545455
11024,2009,PRI_PVEM,MARIA DEL REFUGIO GARCIA RAMOS,PAN,,0.0094161959
11024,2012,PNA,MARIA ADRIANA SOLORZANO VILLANUEVA,PRI_PVEM,,0.0519780537
11024,2015,PRI,LARISA SOLORZANO VILLANUEVA,PRD,,0.0652790918
11024,2018,PRI,LARISA SOLORZANO VILLANUEVA,PNA,,0.1887544484
11025,1991,PRI,JESUS FLORES ALCALA,PAN,,0.2135373749
11025,1994,PRI,FRANCISCO ARENAS RAMIREZ,PAN,,0.122045176
11025,1997,PAN,DAVID PADILLA JIMENEZ,PRI,JUAN CARLOS JUAREZ ARCE,0.2222627737
11025,2000,PAN,MIGUEL MARQUEZ MARQUEZ,PRI,,0.2234516009
11025,2003,PRI,JAIME LOPEZ LOPEZ,PAN,,6.30994447248864e-5
11025,2006,PAN,JOSE JUVENTINO LOPEZ AYALA,PRI,,0.3663494189
11025,2009,PAN,ABRAHAM COLLAZO DIMAS,PRI_PVEM,,0.1245247148
11025,2012,PAN_PNA,TOMAS TORRES MONTAÑEZ,PRI_PVEM,,0.2704729161
11025,2015,PAN,JOSE JUVENTINO LOPEZ AYALA,PRI,,0.1502554474
11025,2018,PAN,MARCO ANTONIO PADILLA GOMEZ,PRI,,0.2703157108
11026,1991,PRI,JUVENAL TAPIA FRAUSTO,PRD,,0.1889092017
11026,1994,PRI,JOSE DE JESUS ROCHA REYES,PRD,,0.0406228374
11026,1997,PRI,HILARIO NAVARRO RIOS,PRD,JORGE MORALES ESTRADA,0.053593989
11026,2000,PAN,ELIAS HERNANDEZ ONTIVEROS,PRI,,0.0032621918
11026,2003,PRI,JESUS GRANADOS CALDERON,PAN,,0.0755788554
11026,2006,PAN,FELIPE DURAN MUÑOZ,PRI,,0.2043395593
11026,2009,PAN,JUAN ANTONIO REYES ECHEVESTRE,PRI,,0.0847605374
11026,2012,PRI,ROGELIO LOPEZ LOPEZ,PAN_PNA,,0.0497155242
11026,2015,PAN,LUIS ERNESTO RAMIREZ RODRIGUEZ,PRI,,0.0062967856
11026,2018,PRI,OSWALDO PONCE GRANADOS,PAN,,0.1502452984
11027,1991,PAN,JUAN MANUEL GONZALEZ GARCIA,PRI,,0.077783017
11027,1994,PRI,AGUSTIN MARMOLEJO VALLE,PRD,,0.1876299517
11027,1997,PAN,SAMUEL ALCOCER FLORES,PRI,J. ALFREDO SANCHEZ ALMANZA,0.0744214923
11027,2000,PAN,JOSE JUSTINO ARRIAGA SILVA,PRI,,0.3539792726
11027,2003,PAN,GENARO CARREÑO MURO,PRI,,0.4008159636
11027,2006,PAN_PNA,JORGE IGNACIO LUNA BECERRA,PRI_PVEM,,0.2965856055
11027,2009,PAN,ANTONIO RAMIREZ VALLEJO,PRI,,0.3245087806
11027,2012,PAN_PNA,JUSTINO EUGENIO ARRIAGA ROJAS,PRI,,0.1944484826
11027,2015,PAN,ANTONIO ARREDONDO MUÑOZ,PRI,,0.1965261417
11027,2018,MORENA_PT_PES,MARIA BEATRIZ HERNANDEZ CRUZ,PAN,,0.0324784816
11028,1991,PAN,RAUL ULISES CARDIEL GUTIERREZ,PRI,,0.0371199301
11028,1994,PRI,GERARDO SANCHEZ GARCIA,PAN,,0.3192505115
11028,1997,PRD,MOISES RAMIREZ PATIÑO,PRI,JORGE LUIS RAMIREZ RAMIREZ,0.0092350992
11028,2000,PAN,DANIEL SAMANO ASRREGUIN,PRI,,0.0139237365
11028,2003,PAN,JOSE ENRIQUE ORTIZ JIMENEZ,PRI,,0.079320967
11028,2006,PAN_PNA,RAUL ULISES CARDIEL GUTIERREZ,PRD_PT,,0.0897283194
11028,2009,PRI,MARIA GUADALUPE NAVA LOPEZ,PAN,,0.0300664542
11028,2012,PAN,RITO VARGAS VARELA,PRI,,0.2142941888
11028,2015,PRI,JOSE HERLINDO VELAZQUEZ FERNANDEZ,PAN,,0.0340099303
