ID_ESTADO,NOMBRE_ESTADO,ID_MUNICIPIO,MUNICIPIO,SECCIONES,CASILLAS,PAN,PRI,PRD,PVEM,PT,MC,PUP,NA,MORENA,ES,PSD,PMR,PAN_PRD_MC,PAN_PRD,PAN_MC,PRD_MC,PRI_PVEM_NA,PRI_PVEM,PRI_NA,PVEM_NA,PT_MORENA_ES,PT_MORENA,PT_ES,MORENA_ES,C_COMUN_PRI_PVEM_NA,PRI_PVEM,PRI_NA,PVEM_NA,C_COMUN_PRI_PVEM,C_COMUN_PRI_NA,CAND_IND1,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,RUTA_ACTA
20,OAXACA,5,ASUNCION CUYOTEPEJI,1,2,283,288,4,3,5,4,0,1,100,1,0,5,4,0,0,0,,,,,0,0,0,1,,,,,0,,,699,0,12,711,852,
20,OAXACA,13,CALIHUALA,3,3,10,50,66,2,14,11,2,4,207,4,3,1,1,0,0,0,,,,,8,2,0,1,,,,,0,,,386,0,18,404,884,
20,OAXACA,25,COSOLTEPEC,3,3,16,106,17,3,27,3,3,8,239,3,0,1,0,0,0,1,,,,,8,5,1,4,,,,,2,,,447,0,17,464,686,
20,OAXACA,31,FRESNILLO DE TRUJANO,2,2,14,210,183,4,8,2,0,1,154,2,0,0,0,1,0,1,,,,,2,1,0,1,,,,,1,,,585,2,14,601,814,
20,OAXACA,32,GUADALUPE DE RAMIREZ,3,3,19,254,148,1,185,13,2,1,72,3,0,1,1,1,1,1,,,,,2,3,1,1,,,,,4,,,714,0,27,741,1086,
20,OAXACA,37,HEROICA CIUDAD DE HUAJUAPAN DE LEON,34,98,4566,5918,953,1399,743,434,1013,650,13830,449,212,969,66,35,5,4,,,,,239,87,9,77,,,,,159,,,31817,55,1398,33270,56025,
20,OAXACA,55,MARISCALA DE JUAREZ,7,8,38,536,110,83,29,20,384,238,389,31,1,5,1,0,0,1,,,,,4,5,0,5,,,,,1,,,1881,0,138,2019,2741,
20,OAXACA,96,SAN ANDRES TEPETLAPA,1,1,12,27,43,2,7,0,1,1,32,1,0,0,1,1,0,0,,,,,4,1,0,2,,,,,0,,,135,0,22,157,334,
20,OAXACA,149,SAN FRANCISCO TLAPANCINGO,1,3,14,91,69,14,59,9,4,25,245,18,0,2,0,4,0,0,,,,,14,5,1,2,,,,,3,,,579,0,48,627,1526,
20,OAXACA,157,SAN JERONIMO SILACAYOAPILLA,2,2,205,311,4,5,13,2,5,5,89,4,1,8,3,1,0,0,,,,,3,1,1,0,,,,,4,,,665,7,25,697,1156,
20,OAXACA,162,SAN JORGE NUCHITA,3,5,44,54,201,21,47,8,8,9,322,17,0,5,1,1,0,1,,,,,6,6,0,5,,,,,0,,,756,0,48,804,2329,
20,OAXACA,163,SAN JOSE AYUQUILA,2,2,15,175,18,6,23,5,4,4,192,5,0,4,1,2,0,0,,,,,7,2,1,4,,,,,9,,,477,1,30,508,1056,
20,OAXACA,179,SAN JUAN BAUTISTA SUCHITEPEC,2,2,101,121,4,2,8,1,2,0,54,2,1,2,0,4,0,0,,,,,1,0,0,0,,,,,0,,,303,0,10,313,406,
20,OAXACA,180,SAN JUAN BAUTISTA TLACHICHILCO,2,2,33,52,26,8,34,6,3,2,253,9,0,2,2,0,0,0,,,,,7,5,1,2,,,,,2,,,447,0,28,475,1000,
20,OAXACA,188,SAN JUAN CIENEGUILLA,1,1,17,62,11,1,6,1,1,3,76,5,1,1,1,0,0,0,,,,,2,0,0,0,,,,,2,,,190,0,3,193,405,
20,OAXACA,200,SAN JUAN IHUALTEPEC,1,1,51,33,2,1,1,0,2,1,6,0,0,0,1,0,0,0,,,,,0,1,0,0,,,,,0,,,99,0,8,107,184,
20,OAXACA,230,SAN LORENZO VICTORIA,2,2,19,123,104,2,10,4,0,3,100,2,1,3,0,0,0,0,,,,,3,2,0,1,,,,,3,,,380,0,21,401,760,
20,OAXACA,237,SAN MARCOS ARTEAGA,3,3,16,187,250,7,42,13,7,3,177,2,0,4,3,2,0,1,,,,,9,6,0,1,,,,,5,,,735,0,39,774,1238,
20,OAXACA,245,SAN MARTIN ZACATEPEC,2,3,5,463,8,3,8,5,1,2,449,7,0,2,0,0,0,0,,,,,1,0,0,1,,,,,6,,,961,0,24,985,1255,
20,OAXACA,249,SAN MATEO NEJAPAM,1,1,24,31,19,2,7,2,4,1,135,4,0,2,0,0,0,0,,,,,6,2,0,1,,,,,3,,,243,0,15,258,749,
20,OAXACA,258,SAN MIGUEL AHUEHUETITLAN,2,4,492,515,34,4,118,1,0,2,82,2,0,1,6,2,0,0,,,,,6,2,0,0,,,,,12,,,1279,0,47,1326,1856,
20,OAXACA,260,SAN MIGUEL AMATITLAN,9,13,1147,1057,98,145,870,7,27,8,265,11,1,10,14,6,1,2,,,,,29,15,3,1,,,,,30,,,3747,0,160,3907,5135,
20,OAXACA,288,SAN NICOLAS HIDALGO,1,2,2,128,226,3,5,3,1,5,144,6,0,0,2,0,0,1,,,,,2,2,0,2,,,,,3,,,535,0,23,558,784,
20,OAXACA,335,SAN PEDRO Y SAN PABLO TEQUIXTEPEC,7,7,87,177,52,9,56,14,8,21,392,24,3,5,4,0,1,1,,,,,16,3,0,4,,,,,1,,,878,0,36,914,1431,
20,OAXACA,349,SAN SIMON ZAHUATLAN,1,4,26,545,154,29,64,7,4,12,121,7,1,2,2,2,0,0,,,,,8,4,0,0,,,,,21,,,1009,0,123,1132,2407,
20,OAXACA,374,SANTA CATARINA ZAPOQUILA,1,1,8,82,15,5,18,1,0,1,61,6,0,0,1,0,0,0,,,,,5,2,0,2,,,,,3,,,210,0,7,217,349,
20,OAXACA,377,SANTA CRUZ DE BRAVO,1,1,7,59,9,2,4,1,1,10,66,3,0,0,0,2,0,1,,,,,0,0,0,1,,,,,0,,,166,0,3,169,293,
20,OAXACA,382,SANTA CRUZ TACACHE DE MINA,3,5,49,505,606,10,20,6,12,1,224,8,1,1,4,2,0,3,,,,,0,2,1,0,,,,,2,,,1457,0,56,1513,2053,
20,OAXACA,401,SANTA MARIA CAMOTLAN,2,2,21,276,36,8,29,5,6,3,394,6,2,2,0,0,1,0,,,,,7,4,0,0,,,,,6,,,806,0,16,822,1340,
20,OAXACA,456,SANTIAGO AYUQUILILLA,2,3,422,535,26,9,12,9,1,4,100,3,0,1,5,10,0,0,,,,,7,2,0,1,,,,,9,,,1156,0,54,1210,1878,
20,OAXACA,459,VILLA DE SANTIAGO CHAZUMBA,9,10,42,841,68,29,46,9,575,14,787,49,1,6,1,1,1,0,,,,,9,4,0,2,,,,,20,,,2505,0,139,2644,3386,
20,OAXACA,462,SANTIAGO DEL RIO,2,2,4,75,15,5,14,4,4,3,103,5,0,1,0,0,0,0,,,,,3,1,0,0,,,,,0,,,237,0,16,253,511,
20,OAXACA,463,SANTIAGO HUAJOLOTITLAN,4,7,473,443,148,88,132,61,18,119,532,48,224,127,9,7,2,1,,,,,4,1,0,0,,,,,3,,,2440,0,157,2597,3377,
20,OAXACA,477,SANTIAGO MILTEPEC,1,1,5,87,3,1,9,0,0,2,5,2,2,1,0,0,0,0,,,,,3,1,0,0,,,,,1,,,122,0,8,130,307,
20,OAXACA,486,SANTIAGO TAMAZOLA,6,7,66,796,103,12,15,16,285,25,675,10,2,7,0,0,0,0,,,,,0,5,0,1,,,,,6,,,2024,0,100,2124,3138,
20,OAXACA,502,SANTIAGO YUCUYACHI,2,2,5,47,85,6,21,2,4,2,124,8,1,1,0,0,0,1,,,,,5,0,0,1,,,,,0,,,313,0,17,330,823,
20,OAXACA,520,SANTO DOMINGO TONALA,7,11,43,688,692,36,129,35,17,34,1283,46,6,14,0,3,0,4,,,,,27,10,2,7,,,,,10,,,3086,0,232,3318,5802,
20,OAXACA,533,SANTOS REYES YUCUNA,1,2,14,94,59,4,18,6,1,1,91,10,0,0,1,0,0,0,,,,,2,1,1,0,,,,,2,,,305,0,23,328,807,
20,OAXACA,534,SILACAYOAPAM,15,17,62,947,619,43,66,34,10,75,948,40,123,14,1,6,0,3,,,,,15,2,2,7,,,,,10,,,3027,0,194,3221,5426,
20,OAXACA,568,ZAPOTITLAN LAGUNAS,3,4,425,218,35,11,385,12,4,5,109,9,0,6,3,5,2,0,,,,,3,11,1,1,,,,,7,,,1252,0,113,1365,2201,
20,OAXACA,569,ZAPOTITLAN PALMAS,1,2,25,103,24,10,39,9,3,3,167,11,2,5,3,0,0,0,,,,,9,10,0,4,,,,,2,,,429,0,29,458,1254,
20,OAXACA,19,COICOYAN DE LAS FLORES,4,10,57,163,299,58,236,47,46,32,745,66,,12,2,1,0,1,,,,,16,8,2,9,,,,,,0,,1800,0,175,1975,5283,
20,OAXACA,23,CONSTANCIA DEL ROSARIO,3,5,13,26,39,17,39,21,16,12,1596,22,,13,0,0,0,0,,,,,13,3,0,3,,,,,,0,,1833,0,39,1872,2923,
20,OAXACA,36,MESONES HIDALGO,3,6,16,99,327,21,115,36,20,12,628,40,,8,5,1,1,0,,,,,37,14,2,2,,,,,,0,,1384,0,70,1454,3278,
20,OAXACA,71,PUTLA VILLA DE GUERRERO,18,44,326,1498,2266,236,578,324,187,147,7637,316,,885,23,15,3,10,,,,,140,40,14,45,,,,,,10,,14700,5,1186,15891,23211,
20,OAXACA,73,LA REFORMA,3,5,23,141,82,36,61,11,50,15,628,25,,3,2,0,0,1,,,,,63,11,0,16,,,,,,0,,1168,0,74,1242,2333,
20,OAXACA,85,SAN ANDRES CABECERA NUEVA,3,4,17,457,83,53,530,10,6,9,198,16,,13,0,0,0,0,,,,,15,22,4,3,,,,,,3,,1439,0,81,1520,1996,
20,OAXACA,184,SAN JUAN CACAHUATEPEC,7,12,603,751,472,33,67,55,89,19,1560,51,,12,5,37,1,0,,,,,33,9,2,26,,,,,,3,,3828,1,153,3982,6420,
20,OAXACA,208,SAN JUAN MIXTEPEC,11,14,62,191,287,37,166,65,52,64,2100,73,,32,2,1,0,0,,,,,48,21,3,13,,,,,,0,,3217,3,252,3472,6296,
20,OAXACA,240,SAN MARTIN ITUNYOSO,1,4,14,158,86,4,66,14,2,7,557,72,,7,0,0,0,0,,,,,22,7,2,6,,,,,,0,,1024,0,81,1105,1808,
20,OAXACA,242,SAN MARTIN PERAS,5,15,160,226,329,130,396,108,55,84,1883,149,,27,4,5,0,1,,,,,60,21,4,17,,,,,,3,,3662,1,468,4131,7886,
20,OAXACA,298,SAN PEDRO AMUZGOS,3,7,18,1140,1397,5,23,14,2,4,686,19,,7,1,1,0,0,,,,,3,8,0,2,,,,,,2,,3332,0,65,3397,4660,
20,OAXACA,345,SAN SEBASTIAN TECOMAXTLAHUACA,9,12,132,342,153,92,159,35,48,36,1723,159,,41,6,5,2,0,,,,,60,7,3,31,,,,,,2,,3036,0,193,3229,6104,
20,OAXACA,378,SANTA CRUZ ITUNDUJIA,8,16,49,1461,1673,92,157,25,26,25,989,42,,804,6,4,0,6,,,,,11,9,2,7,,,,,,2,,5390,0,424,5814,7571,
20,OAXACA,416,SANTA MARIA IPALAPA,3,8,94,425,860,19,28,12,470,11,472,12,,2,4,8,2,1,,,,,11,2,0,2,,,,,,1,,2436,1,140,2577,3505,
20,OAXACA,448,SANTA MARIA ZACATEPEC,10,21,70,1740,1432,305,194,72,271,60,3119,72,,29,7,4,0,10,,,,,48,15,3,31,,,,,,5,,7487,0,437,7924,11712,
20,OAXACA,470,SANTIAGO JUXTLAHUACA,18,44,350,2900,1024,263,361,161,169,182,6495,1058,,193,11,6,2,4,,,,,78,23,8,62,,,,,,7,,13357,3,982,14342,22342,
20,OAXACA,16,CHALCATONGO DE HIDALGO,7,14,62,420,1298,319,147,56,251,171,1202,71,11,43,16,9,0,7,6,6,3,4,25,6,1,7,,,,,,,,4141,0,448,4589,6373,
20,OAXACA,40,IXPANTEPEC NIEVES,3,4,19,42,46,8,19,8,5,5,248,7,2,1,0,0,0,0,0,0,0,0,10,0,1,1,,,,,,,,422,0,13,435,1069,
20,OAXACA,49,MAGDALENA PEÑASCO,3,6,34,106,436,29,104,27,18,26,677,20,9,14,4,1,0,2,0,0,0,0,25,6,2,4,,,,,,,,1544,0,110,1654,2612,
20,OAXACA,78,SAN AGUSTIN ATENANGO,2,3,10,237,197,3,46,6,2,2,307,17,2,2,2,2,0,0,1,4,0,0,8,4,1,1,,,,,,,,854,0,57,911,1530,
20,OAXACA,83,SAN AGUSTIN TLACOTEPEC,2,2,7,17,123,2,14,7,108,2,84,6,0,0,1,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,372,0,28,400,666,
20,OAXACA,102,SAN ANTONINO MONTE VERDE,4,9,77,1158,380,47,144,45,17,29,888,24,3,14,10,9,0,7,12,7,0,0,28,8,0,10,,,,,,,,2917,1,211,3129,5068,
20,OAXACA,107,SAN ANTONIO SINICAHUA,1,4,12,104,101,17,40,10,3,22,228,8,2,2,1,0,0,0,0,2,1,1,6,2,2,7,,,,,,,,571,0,71,642,1027,
20,OAXACA,118,SAN BARTOLOME YUCUAÑE,1,1,4,65,11,4,14,1,1,0,59,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,162,0,9,171,278,
20,OAXACA,124,SAN CRISTOBAL AMOLTEPEC,1,2,6,17,49,10,43,12,3,8,244,5,4,2,2,1,0,1,1,1,0,0,7,3,0,5,,,,,,,,424,2,27,453,843,
20,OAXACA,130,SAN ESTEBAN ATATLAHUCA,4,8,22,268,481,36,104,31,94,28,721,32,5,9,4,3,0,4,2,2,2,0,30,10,2,10,,,,,,,,1900,1,161,2062,2749,
20,OAXACA,171,SAN JUAN ACHIUTLA,1,1,5,40,7,6,6,7,4,3,116,7,4,1,0,0,0,1,0,1,0,0,0,1,0,1,,,,,,,,210,0,14,224,351,
20,OAXACA,210,SAN JUAN ÑUMI,5,9,51,563,722,54,128,50,42,48,879,31,5,12,4,6,1,2,2,10,2,1,15,4,1,4,,,,,,,,2637,0,218,2855,4870,
20,OAXACA,218,SAN JUAN TEITA,1,1,4,38,3,10,14,1,5,5,118,3,1,3,0,0,0,0,0,1,0,0,1,1,0,0,,,,,,,,208,0,10,218,422,
20,OAXACA,239,SAN MARTIN HUAMELULPAM,1,2,7,58,24,10,22,2,8,8,263,12,0,2,1,0,0,0,4,4,0,0,10,3,1,5,,,,,,,,444,0,21,465,776,
20,OAXACA,250,SAN MATEO PEÑASCO,2,3,15,87,197,12,66,15,12,24,306,12,4,3,1,0,0,2,2,2,0,0,8,6,2,2,,,,,,,,778,0,68,846,1514,
20,OAXACA,253,SAN MATEO SINDIHUI,1,3,29,31,47,7,103,19,67,9,200,29,1,2,6,0,0,0,7,3,1,0,25,5,1,2,,,,,,,,594,0,59,653,1540,
20,OAXACA,257,SAN MIGUEL ACHIUTLA,1,1,5,82,10,9,6,4,1,3,112,3,1,2,0,0,0,0,1,3,0,1,0,5,1,0,,,,,,,,249,0,19,268,537,
20,OAXACA,268,SAN MIGUEL EL GRANDE,5,5,21,109,518,14,108,21,23,15,972,29,3,8,4,3,0,2,0,1,0,0,15,4,2,2,,,,,,,,1874,0,116,1990,2744,
20,OAXACA,284,SAN MIGUEL TLACOTEPEC,4,5,74,107,136,24,69,17,10,17,567,33,4,13,0,2,0,0,1,0,1,0,13,8,0,2,,,,,,,,1098,2,81,1181,2406,
20,OAXACA,295,SAN PABLO TIJALTEPEC,2,3,17,100,232,21,48,18,16,12,302,15,0,4,0,0,0,2,0,2,0,1,3,2,0,1,,,,,,,,796,3,95,894,1525,
20,OAXACA,315,SAN PEDRO MARTIR YUCUXACO,2,2,15,50,21,8,37,5,4,6,317,10,0,4,2,0,1,0,1,0,0,0,8,2,0,1,,,,,,,,492,0,20,512,1002,
20,OAXACA,318,SAN PEDRO MOLINOS,1,1,7,77,104,6,25,3,3,1,85,3,2,0,1,1,0,0,0,1,0,0,1,1,0,0,,,,,,,,321,0,17,338,532,
20,OAXACA,343,SAN SEBASTIAN NICANANDUTA,1,2,32,67,32,11,55,13,4,17,162,7,2,1,1,1,1,1,0,0,2,0,9,2,0,2,,,,,,,,422,0,18,440,1204,
20,OAXACA,371,SANTA CATARINA TAYATA,1,2,13,69,57,8,9,7,1,3,131,2,1,3,1,0,0,0,1,1,1,0,3,2,0,1,,,,,,,,314,0,16,330,504,
20,OAXACA,372,SANTA CATARINA TICUA,2,2,20,55,133,12,19,12,7,5,210,4,3,3,1,0,0,0,0,1,0,0,4,4,0,2,,,,,,,,495,0,31,526,730,
20,OAXACA,373,SANTA CATARINA YOSONOTU,3,4,6,19,144,8,34,10,15,8,377,14,4,6,1,0,0,2,1,0,0,0,13,4,0,0,,,,,,,,666,0,55,721,1106,
20,OAXACA,380,SANTA CRUZ NUNDACO,1,4,18,126,161,20,97,20,10,21,665,17,3,9,2,0,1,0,3,2,0,5,11,14,2,3,,,,,,,,1210,1,57,1268,2091,
20,OAXACA,383,SANTA CRUZ TACAHUA,1,2,7,59,20,5,21,5,8,8,321,6,0,0,0,0,0,0,0,0,2,1,2,7,0,2,,,,,,,,474,0,20,494,850,
20,OAXACA,384,SANTA CRUZ TAYATA,1,2,11,72,16,6,17,3,1,2,117,6,1,5,1,0,0,0,1,1,0,0,3,0,0,0,,,,,,,,263,0,9,272,430,
20,OAXACA,394,SANTA LUCIA MONTEVERDE,5,8,36,131,457,99,206,36,40,35,995,40,5,14,0,1,0,3,2,9,0,0,21,20,3,11,,,,,,,,2164,0,207,2371,4269,
20,OAXACA,409,SANTA MARIA DEL ROSARIO,1,1,4,53,33,11,10,5,2,1,73,1,4,3,0,0,0,0,0,3,0,0,4,1,0,0,,,,,,,,208,0,13,221,350,
20,OAXACA,424,SANTA MARIA NDUAYACO,2,3,9,91,22,12,21,5,2,3,76,7,2,3,0,0,0,0,3,1,0,0,1,0,1,0,,,,,,,,259,0,14,273,402,
20,OAXACA,431,SANTA MARIA TATALTEPEC,1,1,5,48,7,4,19,0,1,0,39,1,0,1,0,0,0,0,0,0,0,0,2,0,0,1,,,,,,,,128,0,6,134,185,
20,OAXACA,445,SANTA MARIA YOLOTEPEC,1,1,5,14,78,5,13,3,0,3,71,9,1,0,0,0,0,0,0,1,0,0,4,3,1,3,,,,,,,,214,0,10,224,319,
20,OAXACA,446,SANTA MARIA YOSOYUA,1,3,9,42,64,8,49,9,32,4,418,14,1,5,1,1,0,0,0,3,0,0,12,1,0,2,,,,,,,,675,0,31,706,1150,
20,OAXACA,447,SANTA MARIA YUCUHITI,3,7,76,217,308,45,391,48,84,28,1240,61,8,11,11,1,0,1,4,6,0,1,90,50,4,13,,,,,,,,2698,1,179,2878,4580,
20,OAXACA,482,SANTIAGO NUNDICHE,2,2,7,29,127,8,46,5,8,5,240,6,1,3,1,0,0,0,0,0,0,0,5,1,0,4,,,,,,,,496,1,28,525,747,
20,OAXACA,483,SANTIAGO NUYOO,2,3,14,248,120,33,59,15,3,31,300,12,2,4,0,0,0,1,1,0,0,0,5,0,0,0,,,,,,,,848,0,39,887,1448,
20,OAXACA,500,SANTIAGO YOLOMECATL,2,4,28,133,35,12,57,24,7,11,534,18,3,8,2,0,3,0,2,3,2,0,15,8,0,6,,,,,,,,911,0,22,933,1543,
20,OAXACA,501,SANTIAGO YOSONDUA,7,13,140,222,1541,77,142,101,31,48,926,57,15,22,9,10,0,11,3,11,2,1,24,8,1,9,,,,,,,,3411,0,253,3664,5566,
20,OAXACA,510,SANTO DOMINGO IXCATLAN,1,1,6,158,70,7,5,3,3,2,88,16,0,0,0,0,0,0,3,4,0,0,2,0,0,0,,,,,,,,367,0,11,378,505,
20,OAXACA,528,SANTO TOMAS OCOTEPEC,2,4,17,143,140,20,143,36,37,19,825,28,9,4,0,0,0,1,2,7,0,0,13,10,1,4,,,,,,,,1459,8,111,1578,2675,
20,OAXACA,532,SANTOS REYES TEPEJILLO,1,2,5,9,14,1,23,3,0,7,299,10,4,4,0,0,0,0,1,0,0,0,4,2,0,5,,,,,,,,391,0,11,402,757,
20,OAXACA,549,HEROICA VILLA TEZOATLAN DE SEGURA Y LUNA CUNA DE LA INDEPENDENCIA DE OAXACA,13,19,449,1224,1369,54,223,54,33,36,1085,67,4,29,20,26,0,3,5,14,1,9,32,13,5,6,,,,,,,,4761,7,328,5096,9177,
20,OAXACA,553,HEROICA CIUDAD DE TLAXIACO,20,54,321,2793,2560,1271,718,319,919,671,8134,298,506,349,31,12,3,4,38,44,9,9,142,51,9,30,,,,,,,,19241,6,916,20163,29287,
20,OAXACA,1,ABEJONES,1,2,20,18,16,8,52,10,4,8,251,5,7,7,0,1,0,0,,,,,6,6,0,1,,,,,,,,420,0,30,450,771,
20,OAXACA,34,GUELATAO DE JUAREZ,1,1,22,44,9,4,14,6,2,3,152,5,2,9,1,0,0,0,,,,,1,3,0,0,,,,,,,,277,0,16,293,435,
20,OAXACA,42,IXTLAN DE JUAREZ,7,13,174,545,115,90,166,49,32,47,1920,56,9,187,1,0,0,0,,,,,25,18,0,14,,,,,,,,3448,1,112,3561,5350,
20,OAXACA,45,MAGDALENA APASCO,4,8,196,323,48,46,215,51,56,51,1729,57,78,227,6,4,2,0,,,,,27,28,1,4,,,,,,,,3149,1,128,3278,5312,
20,OAXACA,62,NATIVIDAD,1,1,15,68,12,5,18,2,7,6,124,3,0,5,0,0,0,0,,,,,1,0,0,0,,,,,,,,266,0,7,273,392,
20,OAXACA,65,NUEVO ZOQUIAPAM,1,3,14,101,11,7,67,4,7,6,353,7,2,5,0,0,0,0,,,,,9,7,3,4,,,,,,,,607,0,19,626,1176,
20,OAXACA,74,REYES ETLA,2,5,88,266,39,25,141,25,22,17,752,27,77,32,4,0,0,0,,,,,36,12,2,9,,,,,,,,1574,0,44,1618,2814,
20,OAXACA,94,SAN ANDRES SOLAGA,2,3,17,102,18,8,44,8,3,9,396,11,1,2,2,0,0,0,,,,,6,3,0,1,,,,,,,,631,0,33,664,1235,
20,OAXACA,97,SAN ANDRES YAA,1,1,8,42,3,2,9,3,6,1,121,1,1,1,0,0,0,0,,,,,0,0,0,1,,,,,,,,199,0,12,211,331,
20,OAXACA,111,SAN BALTAZAR YATZACHI EL BAJO,3,3,9,35,6,8,18,6,3,1,171,8,0,1,0,0,0,0,,,,,2,2,1,0,,,,,,,,271,0,7,278,489,
20,OAXACA,119,SAN BARTOLOME ZOOGOCHO,1,1,5,17,7,5,10,1,2,1,80,3,1,1,0,0,0,0,,,,,0,0,0,0,,,,,,,,133,0,18,151,274,
20,OAXACA,125,SAN CRISTOBAL LACHIRIOAG,1,2,34,48,17,8,21,10,12,5,456,4,5,15,1,1,1,0,,,,,3,2,0,3,,,,,,,,646,0,44,690,999,
20,OAXACA,135,SAN FRANCISCO CAJONOS,1,1,1,13,3,2,9,3,0,2,145,3,0,0,0,0,0,0,,,,,2,0,0,1,,,,,,,,184,0,12,196,352,
20,OAXACA,142,SAN FRANCISCO LACHIGOLO,1,4,107,188,12,24,109,26,21,23,749,31,4,41,0,0,0,0,,,,,29,15,1,3,,,,,,,,1383,1,48,1432,2566,
20,OAXACA,153,SAN ILDEFONSO VILLA ALTA,3,7,35,174,17,7,48,13,9,10,954,21,1,30,3,1,0,0,,,,,15,8,1,3,,,,,,,,1350,0,61,1411,2600,
20,OAXACA,172,SAN JUAN ATEPEC,2,2,127,96,24,9,28,9,25,6,204,11,88,4,1,1,0,0,,,,,3,4,0,1,,,,,,,,641,17,27,685,1115,
20,OAXACA,173,SAN JUAN BAUTISTA ATATLAHUCA,1,2,56,46,145,4,18,7,4,34,82,4,1,2,3,7,1,0,,,,,1,1,0,1,,,,,,,,417,0,23,440,1237,
20,OAXACA,176,SAN JUAN BAUTISTA GUELACHE,3,8,139,380,59,39,147,60,41,30,1421,31,15,81,2,1,1,0,,,,,42,17,0,16,,,,,,,,2522,0,83,2605,4266,
20,OAXACA,183,SAN JUAN BAUTISTA VALLE NACIONAL,15,32,1117,1353,267,745,833,294,218,555,5251,427,135,208,48,11,9,2,,,,,165,46,7,35,,,,,,,,11726,0,748,12474,17192,
20,OAXACA,185,SAN JUAN CHICOMEZUCHIL,1,1,14,52,2,1,14,3,6,2,55,4,1,2,0,0,0,0,,,,,1,0,0,2,,,,,,,,159,0,13,172,248,
20,OAXACA,194,SAN JUAN DEL ESTADO,2,4,143,148,31,56,73,32,10,17,396,13,31,49,3,0,0,0,,,,,8,12,0,0,,,,,,,,1022,0,52,1074,1924,
20,OAXACA,197,SAN JUAN EVANGELISTA ANALCO,1,1,60,20,9,2,8,4,1,3,73,2,25,2,7,2,1,0,,,,,2,2,1,0,,,,,,,,224,0,16,240,330,
20,OAXACA,202,SAN JUAN JUQUILA VIJANOS,2,3,15,136,21,9,93,3,8,9,376,12,2,2,0,0,0,0,,,,,10,5,0,2,,,,,,,,703,2,57,762,1305,
20,OAXACA,212,SAN JUAN PETLAPA,2,4,10,58,8,9,49,13,3,19,912,33,2,9,0,0,0,0,,,,,24,9,0,5,,,,,,,,1163,0,73,1236,1785,
20,OAXACA,214,SAN JUAN QUIOTEPEC,2,4,104,477,27,3,92,11,13,6,364,5,0,0,1,1,3,1,,,,,12,5,0,2,,,,,,,,1127,0,34,1161,1607,
20,OAXACA,216,SAN JUAN TABAA,1,2,16,21,12,2,22,13,1,0,224,6,1,1,2,0,0,0,,,,,8,5,0,0,,,,,,,,334,0,14,348,797,
20,OAXACA,222,SAN JUAN YAEE,2,3,11,65,17,5,45,6,5,7,293,11,2,1,2,0,0,0,,,,,8,1,0,1,,,,,,,,480,0,24,504,1005,
20,OAXACA,223,SAN JUAN YATZONA,1,1,5,42,8,3,7,3,8,5,141,1,0,0,0,0,0,0,,,,,0,1,0,0,,,,,,,,224,0,16,240,321,
20,OAXACA,246,SAN MATEO CAJONOS,1,1,7,33,5,4,11,4,0,1,152,3,0,0,0,0,0,0,,,,,5,0,0,3,,,,,,,,228,0,11,239,436,
20,OAXACA,256,SAN MELCHOR BETAZA,1,2,9,79,14,3,10,6,4,9,186,4,2,55,0,1,0,0,,,,,1,0,0,0,,,,,,,,383,0,26,409,801,
20,OAXACA,259,SAN MIGUEL ALOAPAM,2,3,159,233,57,12,76,24,12,15,296,11,4,14,2,1,0,0,,,,,4,5,1,2,,,,,,,,928,0,47,975,1745,
20,OAXACA,261,SAN MIGUEL AMATLAN,3,3,20,151,6,8,23,5,2,32,146,4,0,4,0,0,1,0,,,,,2,3,0,1,,,,,,,,408,0,29,437,745,
20,OAXACA,266,SAN MIGUEL DEL RIO,1,1,5,33,8,1,9,3,4,2,67,2,0,1,0,0,0,0,,,,,1,0,0,0,,,,,,,,136,0,3,139,210,
20,OAXACA,278,VILLA TALEA DE CASTRO,3,3,20,132,22,8,147,9,9,12,388,18,2,46,6,2,0,0,,,,,22,11,3,5,,,,,,,,862,1,29,892,1658,
20,OAXACA,286,SAN MIGUEL YOTAO,1,1,5,80,0,1,8,8,8,9,154,3,2,5,0,0,0,0,,,,,0,0,0,0,,,,,,,,283,0,9,292,436,
20,OAXACA,294,SAN PABLO MACUILTIANGUIS,1,2,8,16,8,3,28,3,2,7,335,16,39,3,0,0,0,0,,,,,8,1,0,3,,,,,,,,480,0,11,491,756,
20,OAXACA,297,SAN PABLO YAGANIZA,1,2,2,59,17,3,20,8,3,4,302,9,0,3,0,0,0,0,,,,,5,0,0,2,,,,,,,,437,0,11,448,790,
20,OAXACA,301,SAN PEDRO CAJONOS,1,2,14,88,12,1,26,7,2,2,291,4,1,2,0,0,0,0,,,,,5,1,0,2,,,,,,,,458,0,5,463,811,
20,OAXACA,336,SAN PEDRO YANERI,1,2,17,41,17,3,34,5,2,7,228,12,2,7,0,1,0,0,,,,,11,2,0,2,,,,,,,,391,0,30,421,668,
