CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PVEM,PT,MC,PUP,NA,MORENA,ES,PSD,PMR,PAN_PRD_MC,PAN_PRD,PAN_MC,PRD_MC,PRI_PVEM_NA,PRI_PVEM,PRI_NA,PVEM_NA,PT_MORENA_ES,PT_MORENA,PT_ES,MORENA_ES,C_COMUN_PRI_PVEM_NA,PRI_PVEM,PRI_NA,PVEM_NA,C_COMUN_PRI_PVEM,C_COMUN_PRI_NA,CAND_IND1,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,534,SILACAYOAPAM,2282,1,6,27,12,2,2,2,0,3,32,1,16,2,0,2,0,0,,,,,0,0,0,0,,,,,0,,,107,0,10,117,264
,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,534,SILACAYOAPAM,2283,1,2,60,12,4,1,1,0,3,26,0,7,0,0,0,0,0,,,,,0,0,0,0,,,,,1,,,117,0,8,125,197
,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,534,SILACAYOAPAM,2284,1,8,29,15,5,7,0,0,4,59,3,10,0,0,2,0,0,,,,,0,0,0,0,,,,,1,,,143,0,11,154,211
,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,534,SILACAYOAPAM,2285,1,1,26,5,2,1,2,2,3,58,2,1,0,0,0,0,1,,,,,0,0,0,0,,,,,0,,,104,0,7,111,264
,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,534,SILACAYOAPAM,2286,1,1,27,18,0,2,2,1,2,59,1,1,0,0,0,0,0,,,,,0,0,0,0,,,,,0,,,114,0,3,117,200
,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,534,SILACAYOAPAM,2287,1,1,39,16,1,0,0,0,0,15,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,0,,,72,0,9,81,143
,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,534,SILACAYOAPAM,2288,1,1,19,7,2,2,0,0,3,1,0,1,1,0,0,0,0,,,,,0,0,0,0,,,,,0,,,37,0,3,40,91
,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,534,SILACAYOAPAM,2289,1,0,20,20,0,6,1,0,1,41,3,2,2,0,0,0,0,,,,,1,0,0,0,,,,,0,,,97,0,8,105,225
,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,568,ZAPOTITLAN LAGUNAS,2432,2,219,88,22,6,147,8,2,4,58,2,0,4,2,1,0,0,,,,,1,3,1,1,,,,,5,,,574,0,44,618,1021
,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,568,ZAPOTITLAN LAGUNAS,2433,1,126,83,6,3,143,2,0,1,22,6,0,1,1,1,0,0,,,,,2,5,0,0,,,,,1,,,403,0,46,449,688
,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,568,ZAPOTITLAN LAGUNAS,2434,1,80,47,7,2,95,2,2,0,29,1,0,1,0,3,2,0,,,,,0,3,0,0,,,,,1,,,275,0,23,298,492
,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,569,ZAPOTITLAN PALMAS,2435,2,25,103,24,10,39,9,3,3,167,11,2,5,3,0,0,0,,,,,9,10,0,4,,,,,2,,,429,0,29,458,1254
,20,OAXACA,7,PUTLA VILLA DE GUERRERO,19,COICOYAN DE LAS FLORES,117,2,35,112,97,21,62,11,10,9,148,15,,5,1,0,0,0,,,,,4,2,0,5,,,,,,0,,537,0,39,576,1263
,20,OAXACA,7,PUTLA VILLA DE GUERRERO,19,COICOYAN DE LAS FLORES,118,1,3,5,10,1,6,3,8,4,56,1,,0,0,0,0,0,,,,,0,0,0,0,,,,,,0,,97,0,7,104,292
,20,OAXACA,7,PUTLA VILLA DE GUERRERO,19,COICOYAN DE LAS FLORES,119,4,9,24,104,27,90,14,21,8,334,24,,6,1,1,0,1,,,,,8,0,0,4,,,,,,0,,676,0,70,746,1961
,20,OAXACA,7,PUTLA VILLA DE GUERRERO,19,COICOYAN DE LAS FLORES,120,3,10,22,88,9,78,19,7,11,207,26,,1,0,0,0,0,,,,,4,6,2,0,,,,,,0,,490,0,59,549,1767
,20,OAXACA,7,PUTLA VILLA DE GUERRERO,23,CONSTANCIA DEL ROSARIO,131,2,12,24,38,14,18,20,11,7,555,12,,13,0,0,0,0,,,,,13,1,0,2,,,,,,0,,740,0,29,769,1481
,20,OAXACA,7,PUTLA VILLA DE GUERRERO,23,CONSTANCIA DEL ROSARIO,132,1,1,1,0,1,9,0,1,3,498,6,,0,0,0,0,0,,,,,0,0,0,0,,,,,,0,,520,0,2,522,739
,20,OAXACA,7,PUTLA VILLA DE GUERRERO,23,CONSTANCIA DEL ROSARIO,133,2,0,1,1,2,12,1,4,2,543,4,,0,0,0,0,0,,,,,0,2,0,1,,,,,,0,,573,0,8,581,703
,20,OAXACA,7,PUTLA VILLA DE GUERRERO,36,MESONES HIDALGO,198,3,14,86,203,14,80,25,15,7,476,29,,6,5,1,0,0,,,,,25,12,1,2,,,,,,0,,1001,0,47,1048,2003
,20,OAXACA,7,PUTLA VILLA DE GUERRERO,36,MESONES HIDALGO,199,1,0,4,4,1,14,0,1,2,75,5,,1,0,0,1,0,,,,,4,2,1,0,,,,,,0,,115,0,5,120,287
,20,OAXACA,7,PUTLA VILLA DE GUERRERO,36,MESONES HIDALGO,200,2,2,9,120,6,21,11,4,3,77,6,,1,0,0,0,0,,,,,8,0,0,0,,,,,,0,,268,0,18,286,988
,20,OAXACA,7,PUTLA VILLA DE GUERRERO,71,PUTLA VILLA DE GUERRERO,643,4,39,114,260,18,49,32,21,14,556,28,,71,2,2,0,2,,,,,13,2,1,4,,,,,,1,,1229,1,184,1414,2181
,20,OAXACA,7,PUTLA VILLA DE GUERRERO,71,PUTLA VILLA DE GUERRERO,644,3,21,99,181,17,41,22,8,15,544,20,,43,1,2,0,0,,,,,21,1,0,3,,,,,,0,,1039,0,63,1102,1676
,20,OAXACA,7,PUTLA VILLA DE GUERRERO,71,PUTLA VILLA DE GUERRERO,645,4,48,220,250,25,56,36,24,10,751,18,,67,4,1,1,1,,,,,13,4,2,7,,,,,,5,,1543,0,90,1633,2422
,20,OAXACA,7,PUTLA VILLA DE GUERRERO,71,PUTLA VILLA DE GUERRERO,646,5,29,97,351,13,75,50,15,4,719,19,,63,2,2,0,2,,,,,20,7,1,1,,,,,,0,,1470,0,70,1540,1846
,20,OAXACA,7,PUTLA VILLA DE GUERRERO,71,PUTLA VILLA DE GUERRERO,647,3,40,112,283,19,19,29,9,18,358,28,,95,6,1,0,0,,,,,4,1,0,2,,,,,,2,,1026,0,54,1080,1546
,20,OAXACA,7,PUTLA VILLA DE GUERRERO,71,PUTLA VILLA DE GUERRERO,648,4,31,121,286,22,53,44,19,11,740,37,,98,4,1,0,2,,,,,13,4,1,5,,,,,,0,,1492,1,111,1604,2312
,20,OAXACA,7,PUTLA VILLA DE GUERRERO,71,PUTLA VILLA DE GUERRERO,649,2,3,99,52,10,26,12,2,7,270,20,,49,0,2,0,0,,,,,8,0,0,3,,,,,,0,,563,2,71,636,841
,20,OAXACA,7,PUTLA VILLA DE GUERRERO,71,PUTLA VILLA DE GUERRERO,650,2,7,117,30,6,28,6,4,8,416,8,,9,0,0,0,0,,,,,1,0,0,1,,,,,,0,,641,0,69,710,918
,20,OAXACA,7,PUTLA VILLA DE GUERRERO,71,PUTLA VILLA DE GUERRERO,651,1,5,36,15,4,11,5,7,4,131,7,,34,0,0,0,1,,,,,1,1,0,0,,,,,,0,,262,0,33,295,385
,20,OAXACA,7,PUTLA VILLA DE GUERRERO,71,PUTLA VILLA DE GUERRERO,652,1,5,63,29,7,20,3,4,2,219,11,,27,1,0,0,0,,,,,0,0,0,0,,,,,,0,,391,0,30,421,592
,20,OAXACA,7,PUTLA VILLA DE GUERRERO,71,PUTLA VILLA DE GUERRERO,653,1,0,0,2,1,4,1,5,0,391,3,,0,0,0,0,0,,,,,3,0,0,0,,,,,,0,,410,0,4,414,577
,20,OAXACA,7,PUTLA VILLA DE GUERRERO,71,PUTLA VILLA DE GUERRERO,654,2,27,77,109,13,33,16,8,15,396,27,,32,0,0,0,0,,,,,2,5,5,4,,,,,,0,,769,0,56,825,1238
,20,OAXACA,7,PUTLA VILLA DE GUERRERO,71,PUTLA VILLA DE GUERRERO,655,2,17,73,74,3,50,16,15,9,377,21,,62,1,0,0,1,,,,,17,7,2,6,,,,,,0,,751,0,66,817,1288
,20,OAXACA,7,PUTLA VILLA DE GUERRERO,71,PUTLA VILLA DE GUERRERO,656,2,6,21,35,11,28,8,9,5,509,16,,89,0,0,0,1,,,,,9,0,0,4,,,,,,0,,751,0,64,815,1182
,20,OAXACA,7,PUTLA VILLA DE GUERRERO,71,PUTLA VILLA DE GUERRERO,657,2,14,42,92,20,27,8,15,2,456,14,,45,0,2,1,0,,,,,4,3,0,2,,,,,,0,,747,0,42,789,1336
,20,OAXACA,7,PUTLA VILLA DE GUERRERO,71,PUTLA VILLA DE GUERRERO,658,1,3,26,24,8,6,6,6,4,7,9,,8,0,0,0,0,,,,,1,0,1,0,,,,,,0,,109,0,47,156,436
,20,OAXACA,7,PUTLA VILLA DE GUERRERO,71,PUTLA VILLA DE GUERRERO,659,3,16,93,124,15,30,17,11,5,541,20,,71,0,1,1,0,,,,,8,4,1,2,,,,,,1,,961,1,69,1031,1480
,20,OAXACA,7,PUTLA VILLA DE GUERRERO,71,PUTLA VILLA DE GUERRERO,660,2,15,88,69,24,22,13,5,14,256,10,,22,2,1,0,0,,,,,2,1,0,1,,,,,,1,,546,0,63,609,955
,20,OAXACA,7,PUTLA VILLA DE GUERRERO,73,LA REFORMA,663,2,10,60,38,21,32,4,34,8,258,14,,0,0,0,0,1,,,,,32,4,0,6,,,,,,0,,522,0,49,571,1107
,20,OAXACA,7,PUTLA VILLA DE GUERRERO,73,LA REFORMA,664,1,10,38,19,6,7,1,5,1,222,5,,2,2,0,0,0,,,,,17,6,0,5,,,,,,0,,346,0,19,365,700
,20,OAXACA,7,PUTLA VILLA DE GUERRERO,73,LA REFORMA,665,2,3,43,25,9,22,6,11,6,148,6,,1,0,0,0,0,,,,,14,1,0,5,,,,,,0,,300,0,6,306,526
,20,OAXACA,7,PUTLA VILLA DE GUERRERO,85,SAN ANDRES CABECERA NUEVA,738,2,11,271,20,26,150,5,3,4,69,5,,7,0,0,0,0,,,,,4,8,3,2,,,,,,2,,590,0,37,627,843
,20,OAXACA,7,PUTLA VILLA DE GUERRERO,85,SAN ANDRES CABECERA NUEVA,739,1,1,22,48,12,186,3,2,1,79,2,,0,0,0,0,0,,,,,7,7,0,0,,,,,,0,,370,0,19,389,502
,20,OAXACA,7,PUTLA VILLA DE GUERRERO,85,SAN ANDRES CABECERA NUEVA,740,1,5,164,15,15,194,2,1,4,50,9,,6,0,0,0,0,,,,,4,7,1,1,,,,,,1,,479,0,25,504,651
,20,OAXACA,7,PUTLA VILLA DE GUERRERO,184,SAN JUAN CACAHUATEPEC,1099,2,157,62,140,4,7,11,17,3,251,12,,3,0,8,0,0,,,,,4,2,2,4,,,,,,0,,687,0,40,727,1408
,20,OAXACA,7,PUTLA VILLA DE GUERRERO,184,SAN JUAN CACAHUATEPEC,1100,3,198,149,145,6,17,10,14,4,428,7,,4,2,10,1,0,,,,,9,1,0,8,,,,,,0,,1013,0,34,1047,1775
,20,OAXACA,7,PUTLA VILLA DE GUERRERO,184,SAN JUAN CACAHUATEPEC,1101,2,53,187,75,9,5,12,9,4,154,3,,0,3,4,0,0,,,,,4,0,0,2,,,,,,1,,525,0,15,540,832
,20,OAXACA,7,PUTLA VILLA DE GUERRERO,184,SAN JUAN CACAHUATEPEC,1102,2,75,163,39,9,20,14,19,4,341,12,,1,0,4,0,0,,,,,11,2,0,4,,,,,,1,,719,0,24,743,1056
,20,OAXACA,7,PUTLA VILLA DE GUERRERO,184,SAN JUAN CACAHUATEPEC,1103,1,40,79,20,2,10,5,26,3,175,5,,1,0,2,0,0,,,,,2,2,0,1,,,,,,1,,374,0,16,390,541
,20,OAXACA,7,PUTLA VILLA DE GUERRERO,184,SAN JUAN CACAHUATEPEC,1104,1,25,67,16,0,5,0,4,1,114,8,,2,0,2,0,0,,,,,3,2,0,2,,,,,,0,,251,1,13,265,431
,20,OAXACA,7,PUTLA VILLA DE GUERRERO,184,SAN JUAN CACAHUATEPEC,1105,1,55,44,37,3,3,3,0,0,97,4,,1,0,7,0,0,,,,,0,0,0,5,,,,,,0,,259,0,11,270,377
,20,OAXACA,7,PUTLA VILLA DE GUERRERO,208,SAN JUAN MIXTEPEC,1193,1,1,15,19,6,13,11,3,0,151,2,,4,0,0,0,0,,,,,6,3,0,1,,,,,,0,,235,0,13,248,462
,20,OAXACA,7,PUTLA VILLA DE GUERRERO,208,SAN JUAN MIXTEPEC,1194,1,8,12,31,1,19,8,0,5,214,10,,3,1,0,0,0,,,,,5,1,0,1,,,,,,0,,319,0,21,340,639
,20,OAXACA,7,PUTLA VILLA DE GUERRERO,208,SAN JUAN MIXTEPEC,1195,2,10,20,34,9,36,6,5,4,330,6,,6,1,0,0,0,,,,,7,2,0,3,,,,,,0,,479,0,32,511,849
,20,OAXACA,7,PUTLA VILLA DE GUERRERO,208,SAN JUAN MIXTEPEC,1196,1,4,18,5,3,14,5,4,8,38,1,,1,0,0,0,0,,,,,0,0,0,1,,,,,,0,,102,2,14,118,234
,20,OAXACA,7,PUTLA VILLA DE GUERRERO,208,SAN JUAN MIXTEPEC,1197,1,3,10,8,0,4,2,2,3,44,2,,0,0,0,0,0,,,,,0,2,0,0,,,,,,0,,80,0,3,83,145
,20,OAXACA,7,PUTLA VILLA DE GUERRERO,208,SAN JUAN MIXTEPEC,1198,1,7,9,38,5,14,6,3,7,170,9,,2,0,0,0,0,,,,,7,7,0,0,,,,,,0,,284,0,26,310,578
,20,OAXACA,7,PUTLA VILLA DE GUERRERO,208,SAN JUAN MIXTEPEC,1199,3,10,14,29,4,31,12,11,14,422,14,,9,0,0,0,0,,,,,15,4,2,4,,,,,,0,,595,0,48,643,1107
,20,OAXACA,7,PUTLA VILLA DE GUERRERO,208,SAN JUAN MIXTEPEC,1200,1,2,9,27,0,12,2,2,4,190,8,,1,0,1,0,0,,,,,1,0,0,0,,,,,,0,,259,0,10,269,524
,20,OAXACA,7,PUTLA VILLA DE GUERRERO,208,SAN JUAN MIXTEPEC,1201,1,4,11,18,2,7,6,5,7,238,11,,4,0,0,0,0,,,,,3,1,0,0,,,,,,0,,317,0,18,335,640
,20,OAXACA,7,PUTLA VILLA DE GUERRERO,208,SAN JUAN MIXTEPEC,1202,1,3,16,56,4,11,2,8,6,201,7,,2,0,0,0,0,,,,,2,0,1,2,,,,,,0,,321,1,44,366,671
,20,OAXACA,7,PUTLA VILLA DE GUERRERO,208,SAN JUAN MIXTEPEC,1203,1,10,57,22,3,5,5,9,6,102,3,,0,0,0,0,0,,,,,2,1,0,1,,,,,,0,,226,0,23,249,447
,20,OAXACA,7,PUTLA VILLA DE GUERRERO,240,SAN MARTIN ITUNYOSO,1284,4,14,158,86,4,66,14,2,7,557,72,,7,0,0,0,0,,,,,22,7,2,6,,,,,,0,,1024,0,81,1105,1808
,20,OAXACA,7,PUTLA VILLA DE GUERRERO,242,SAN MARTIN PERAS,1286,3,40,41,50,26,101,30,21,14,423,37,,10,0,3,0,0,,,,,12,3,0,5,,,,,,0,,816,1,112,929,1832
,20,OAXACA,7,PUTLA VILLA DE GUERRERO,242,SAN MARTIN PERAS,1287,3,52,41,79,27,97,29,9,18,408,25,,5,1,2,0,0,,,,,10,4,0,2,,,,,,1,,810,0,132,942,1780
,20,OAXACA,7,PUTLA VILLA DE GUERRERO,242,SAN MARTIN PERAS,1288,2,12,18,47,9,71,14,5,9,327,26,,7,0,0,0,0,,,,,22,9,2,8,,,,,,1,,587,0,25,612,1076
,20,OAXACA,7,PUTLA VILLA DE GUERRERO,242,SAN MARTIN PERAS,1289,2,13,20,33,20,53,14,11,21,305,8,,2,0,0,0,1,,,,,14,1,1,0,,,,,,0,,517,0,70,587,1249
,20,OAXACA,7,PUTLA VILLA DE GUERRERO,242,SAN MARTIN PERAS,1290,5,43,106,120,48,74,21,9,22,420,53,,3,3,0,0,0,,,,,2,4,1,2,,,,,,1,,932,0,129,1061,1949
,20,OAXACA,7,PUTLA VILLA DE GUERRERO,298,SAN PEDRO AMUZGOS,1449,3,7,525,676,3,11,4,1,3,315,4,,4,1,1,0,0,,,,,2,8,0,2,,,,,,2,,1569,0,22,1591,2188
,20,OAXACA,7,PUTLA VILLA DE GUERRERO,298,SAN PEDRO AMUZGOS,1450,2,4,268,371,2,7,8,1,0,184,11,,3,0,0,0,0,,,,,1,0,0,0,,,,,,0,,860,0,18,878,1210
,20,OAXACA,7,PUTLA VILLA DE GUERRERO,298,SAN PEDRO AMUZGOS,1451,2,7,347,350,0,5,2,0,1,187,4,,0,0,0,0,0,,,,,0,0,0,0,,,,,,0,,903,0,25,928,1262
,20,OAXACA,7,PUTLA VILLA DE GUERRERO,345,SAN SEBASTIAN TECOMAXTLAHUACA,1617,2,39,81,26,20,35,10,10,4,378,46,,8,1,2,0,0,,,,,12,2,0,8,,,,,,1,,683,0,33,716,1428
,20,OAXACA,7,PUTLA VILLA DE GUERRERO,345,SAN SEBASTIAN TECOMAXTLAHUACA,1618,2,43,110,17,28,41,9,9,9,326,53,,14,1,0,2,0,,,,,18,1,1,6,,,,,,0,,688,0,41,729,1187
,20,OAXACA,7,PUTLA VILLA DE GUERRERO,345,SAN SEBASTIAN TECOMAXTLAHUACA,1619,1,26,43,19,13,15,1,5,3,125,15,,3,2,3,0,0,,,,,6,1,1,1,,,,,,0,,282,0,25,307,735
,20,OAXACA,7,PUTLA VILLA DE GUERRERO,345,SAN SEBASTIAN TECOMAXTLAHUACA,1620,1,3,11,4,2,5,1,4,0,97,8,,4,0,0,0,0,,,,,4,1,0,4,,,,,,0,,148,0,7,155,337
,20,OAXACA,7,PUTLA VILLA DE GUERRERO,345,SAN SEBASTIAN TECOMAXTLAHUACA,1621,1,7,27,7,8,14,3,3,3,104,9,,6,2,0,0,0,,,,,2,0,0,2,,,,,,0,,197,0,14,211,423
,20,OAXACA,7,PUTLA VILLA DE GUERRERO,345,SAN SEBASTIAN TECOMAXTLAHUACA,1622,1,4,16,7,9,4,3,1,3,26,4,,0,0,0,0,0,,,,,1,0,0,3,,,,,,0,,81,0,14,95,210
,20,OAXACA,7,PUTLA VILLA DE GUERRERO,345,SAN SEBASTIAN TECOMAXTLAHUACA,1623,1,4,21,30,3,7,1,1,6,138,5,,1,0,0,0,0,,,,,1,0,0,1,,,,,,0,,219,0,15,234,339
,20,OAXACA,7,PUTLA VILLA DE GUERRERO,345,SAN SEBASTIAN TECOMAXTLAHUACA,1624,2,5,29,37,6,26,5,10,6,382,16,,1,0,0,0,0,,,,,16,2,0,4,,,,,,1,,546,0,27,573,1112
,20,OAXACA,7,PUTLA VILLA DE GUERRERO,345,SAN SEBASTIAN TECOMAXTLAHUACA,1625,1,1,4,6,3,12,2,5,2,147,3,,4,0,0,0,0,,,,,0,0,1,2,,,,,,0,,192,0,17,209,333
,20,OAXACA,7,PUTLA VILLA DE GUERRERO,378,SANTA CRUZ ITUNDUJIA,1691,2,1,266,157,20,27,2,2,3,156,9,,143,1,1,0,1,,,,,2,2,0,1,,,,,,0,,794,0,69,863,1066
,20,OAXACA,7,PUTLA VILLA DE GUERRERO,378,SANTA CRUZ ITUNDUJIA,1692,1,2,144,146,8,9,2,1,0,49,1,,36,0,0,0,1,,,,,0,1,0,0,,,,,,0,,400,0,37,437,532
,20,OAXACA,7,PUTLA VILLA DE GUERRERO,378,SANTA CRUZ ITUNDUJIA,1693,2,5,89,383,7,25,8,3,1,196,10,,132,0,0,0,1,,,,,3,0,1,2,,,,,,1,,867,0,67,934,1255
,20,OAXACA,7,PUTLA VILLA DE GUERRERO,378,SANTA CRUZ ITUNDUJIA,1694,2,8,228,98,12,22,1,5,6,67,9,,164,0,1,0,0,,,,,0,0,0,0,,,,,,0,,621,0,48,669,868
,20,OAXACA,7,PUTLA VILLA DE GUERRERO,378,SANTA CRUZ ITUNDUJIA,1695,2,6,289,162,13,29,2,3,3,77,4,,73,1,0,0,0,,,,,0,1,0,0,,,,,,1,,664,0,46,710,879
,20,OAXACA,7,PUTLA VILLA DE GUERRERO,378,SANTA CRUZ ITUNDUJIA,1696,2,13,97,166,15,9,2,5,5,49,1,,69,0,0,0,0,,,,,0,1,0,1,,,,,,0,,433,0,43,476,574
,20,OAXACA,7,PUTLA VILLA DE GUERRERO,378,SANTA CRUZ ITUNDUJIA,1697,2,2,38,228,9,12,2,2,3,76,3,,159,1,0,0,1,,,,,1,0,0,0,,,,,,0,,537,0,64,601,876
,20,OAXACA,7,PUTLA VILLA DE GUERRERO,378,SANTA CRUZ ITUNDUJIA,1698,3,12,310,333,8,24,6,5,4,319,5,,28,3,2,0,2,,,,,5,4,1,3,,,,,,0,,1074,0,50,1124,1521
,20,OAXACA,7,PUTLA VILLA DE GUERRERO,416,SANTA MARIA IPALAPA,1856,3,14,256,386,10,5,3,319,4,147,3,,1,1,4,0,1,,,,,4,0,0,0,,,,,,0,,1158,0,70,1228,1553
,20,OAXACA,7,PUTLA VILLA DE GUERRERO,416,SANTA MARIA IPALAPA,1857,3,2,80,220,5,12,6,64,5,202,2,,1,0,1,0,0,,,,,5,1,0,2,,,,,,1,,609,1,36,646,935
,20,OAXACA,7,PUTLA VILLA DE GUERRERO,416,SANTA MARIA IPALAPA,1858,2,78,89,254,4,11,3,87,2,123,7,,0,3,3,2,0,,,,,2,1,0,0,,,,,,0,,669,0,34,703,1017
,20,OAXACA,7,PUTLA VILLA DE GUERRERO,448,SANTA MARIA ZACATEPEC,1940,3,9,233,181,19,28,11,10,9,543,10,,4,1,0,0,0,,,,,7,5,0,5,,,,,,2,,1077,0,40,1117,1585
,20,OAXACA,7,PUTLA VILLA DE GUERRERO,448,SANTA MARIA ZACATEPEC,1941,3,12,300,212,28,21,5,2,3,422,12,,3,1,0,0,0,,,,,5,2,0,7,,,,,,0,,1035,0,66,1101,1626
,20,OAXACA,7,PUTLA VILLA DE GUERRERO,448,SANTA MARIA ZACATEPEC,1942,3,9,345,217,21,35,15,7,5,512,10,,2,2,0,0,3,,,,,9,2,0,9,,,,,,0,,1203,0,66,1269,1832
,20,OAXACA,7,PUTLA VILLA DE GUERRERO,448,SANTA MARIA ZACATEPEC,1943,2,8,104,242,59,18,5,10,3,305,10,,6,0,0,0,0,,,,,10,3,0,6,,,,,,0,,789,0,38,827,1169
,20,OAXACA,7,PUTLA VILLA DE GUERRERO,448,SANTA MARIA ZACATEPEC,1944,2,7,146,82,48,21,3,13,25,362,10,,5,1,1,0,0,,,,,6,1,0,2,,,,,,1,,734,0,29,763,1097
,20,OAXACA,7,PUTLA VILLA DE GUERRERO,448,SANTA MARIA ZACATEPEC,1945,1,4,81,65,50,22,7,6,2,208,4,,0,0,0,0,1,,,,,3,2,1,1,,,,,,1,,458,0,25,483,712
,20,OAXACA,7,PUTLA VILLA DE GUERRERO,448,SANTA MARIA ZACATEPEC,1946,2,7,130,240,63,22,10,9,5,310,5,,0,1,1,0,6,,,,,5,0,0,1,,,,,,0,,815,0,43,858,1249
,20,OAXACA,7,PUTLA VILLA DE GUERRERO,448,SANTA MARIA ZACATEPEC,1947,2,5,21,47,11,20,7,206,5,163,6,,7,1,1,0,0,,,,,1,0,2,0,,,,,,0,,503,0,92,595,1147
,20,OAXACA,7,PUTLA VILLA DE GUERRERO,448,SANTA MARIA ZACATEPEC,1948,2,0,197,74,2,1,1,5,0,199,0,,1,0,0,0,0,,,,,1,0,0,0,,,,,,0,,481,0,22,503,667
,20,OAXACA,7,PUTLA VILLA DE GUERRERO,448,SANTA MARIA ZACATEPEC,1949,1,9,183,72,4,6,8,3,3,95,5,,1,0,1,0,0,,,,,1,0,0,0,,,,,,1,,392,0,16,408,628
,20,OAXACA,7,PUTLA VILLA DE GUERRERO,470,SANTIAGO JUXTLAHUACA,2033,5,49,237,92,32,51,21,18,23,484,145,,39,0,0,0,0,,,,,6,1,2,10,,,,,,1,,1211,0,55,1266,1684
,20,OAXACA,7,PUTLA VILLA DE GUERRERO,470,SANTIAGO JUXTLAHUACA,2034,4,55,311,112,32,53,31,19,14,569,138,,35,2,1,0,0,,,,,9,6,0,0,,,,,,2,,1389,0,104,1493,2417
,20,OAXACA,7,PUTLA VILLA DE GUERRERO,470,SANTIAGO JUXTLAHUACA,2035,3,30,229,83,28,34,26,11,13,468,217,,30,2,1,0,1,,,,,10,3,0,10,,,,,,1,,1197,1,81,1279,1917
,20,OAXACA,7,PUTLA VILLA DE GUERRERO,470,SANTIAGO JUXTLAHUACA,2036,3,41,291,90,35,31,20,21,16,428,181,,39,0,0,0,1,,,,,3,4,3,7,,,,,,0,,1211,1,71,1283,2026
,20,OAXACA,7,PUTLA VILLA DE GUERRERO,470,SANTIAGO JUXTLAHUACA,2037,2,21,68,30,12,13,10,12,12,202,64,,7,0,0,1,0,,,,,2,2,0,6,,,,,,0,,462,0,55,517,986
,20,OAXACA,7,PUTLA VILLA DE GUERRERO,470,SANTIAGO JUXTLAHUACA,2038,1,6,30,11,8,18,2,3,3,125,13,,3,0,0,0,0,,,,,0,0,0,0,,,,,,0,,222,1,25,248,593
,20,OAXACA,7,PUTLA VILLA DE GUERRERO,470,SANTIAGO JUXTLAHUACA,2039,3,46,111,104,25,21,7,7,6,285,83,,10,1,2,0,0,,,,,7,2,2,2,,,,,,0,,721,0,48,769,1322
,20,OAXACA,7,PUTLA VILLA DE GUERRERO,470,SANTIAGO JUXTLAHUACA,2040,1,12,37,13,7,12,5,5,7,219,46,,4,0,0,0,0,,,,,4,1,0,11,,,,,,0,,383,0,17,400,711
,20,OAXACA,7,PUTLA VILLA DE GUERRERO,470,SANTIAGO JUXTLAHUACA,2041,2,21,94,32,7,17,8,8,6,85,43,,3,0,0,0,0,,,,,4,0,1,3,,,,,,0,,332,0,64,396,768
,20,OAXACA,7,PUTLA VILLA DE GUERRERO,470,SANTIAGO JUXTLAHUACA,2042,4,39,426,308,34,38,6,22,14,290,35,,3,4,1,1,0,,,,,5,1,0,2,,,,,,0,,1229,0,93,1322,1947
,20,OAXACA,7,PUTLA VILLA DE GUERRERO,470,SANTIAGO JUXTLAHUACA,2043,2,16,121,27,8,25,10,19,9,388,6,,4,0,0,0,1,,,,,0,1,0,1,,,,,,0,,636,0,62,698,1428
,20,OAXACA,7,PUTLA VILLA DE GUERRERO,470,SANTIAGO JUXTLAHUACA,2044,1,3,55,10,7,16,4,4,5,183,51,,5,0,0,0,0,,,,,16,0,0,8,,,,,,0,,367,0,13,380,619
,20,OAXACA,7,PUTLA VILLA DE GUERRERO,470,SANTIAGO JUXTLAHUACA,2045,2,2,202,56,8,16,4,9,8,301,12,,7,0,0,0,0,,,,,3,2,0,1,,,,,,1,,632,0,50,682,1051
,20,OAXACA,7,PUTLA VILLA DE GUERRERO,470,SANTIAGO JUXTLAHUACA,2046,3,6,274,20,1,8,1,5,39,617,7,,1,0,0,0,1,,,,,5,0,0,0,,,,,,1,,986,0,158,1144,1285
