CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PVEM,PT,MC,NVA_ALIANZA,MORENA,PH,ES,PFD,PRI_PVEM_NVA_ALIANZA,PRI_PVEM,PRI_NVA_ALIANZA,PVEM_NVA_ALIANZA,PAN_PT,PRD_PT,CAND_IND1,CAND_IND2,CAND_IND3,CAND_IND4,CAND_IND5,CAND_IND6,CAND_IND7,CAND_IND8,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
5,15,MEXICO,42,ECATEPEC,34,ECATEPEC DE MORELOS,1569,3,93,139,97,20,25,27,11,124,21,45,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,4,607,49,660,1646
5,15,MEXICO,42,ECATEPEC,34,ECATEPEC DE MORELOS,1581,2,35,127,80,23,8,19,28,78,23,22,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,445,35,480,1222
5,15,MEXICO,42,ECATEPEC,34,ECATEPEC DE MORELOS,1582,2,18,163,159,14,8,8,16,69,9,28,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,497,27,524,1467
5,15,MEXICO,42,ECATEPEC,34,ECATEPEC DE MORELOS,1583,3,27,188,178,24,15,15,26,69,24,40,8,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,619,52,671,1669
5,15,MEXICO,42,ECATEPEC,34,ECATEPEC DE MORELOS,1584,3,39,266,168,28,21,10,17,90,12,40,6,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,708,26,734,1974
5,15,MEXICO,42,ECATEPEC,34,ECATEPEC DE MORELOS,1585,3,41,330,124,33,30,19,25,96,14,31,3,1,8,0,0,0,0,0,0,0,0,0,0,0,0,1,755,42,798,1919
5,15,MEXICO,42,ECATEPEC,34,ECATEPEC DE MORELOS,1586,2,21,126,65,12,7,6,13,51,6,20,1,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,335,10,345,757
5,15,MEXICO,42,ECATEPEC,34,ECATEPEC DE MORELOS,1587,2,19,194,124,18,8,13,12,70,16,38,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,515,31,549,1384
5,15,MEXICO,42,ECATEPEC,34,ECATEPEC DE MORELOS,1588,4,69,376,161,44,25,15,40,156,30,60,9,2,3,0,0,0,0,0,0,0,0,0,0,0,0,2,990,52,1044,2444
5,15,MEXICO,42,ECATEPEC,34,ECATEPEC DE MORELOS,1589,2,39,169,81,15,11,11,23,60,14,41,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,472,38,512,1258
5,15,MEXICO,42,ECATEPEC,34,ECATEPEC DE MORELOS,1590,2,48,123,35,8,9,13,24,58,4,38,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,366,25,391,792
5,15,MEXICO,42,ECATEPEC,34,ECATEPEC DE MORELOS,1619,1,17,86,28,7,8,5,9,18,12,25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,15,232,493
5,15,MEXICO,42,ECATEPEC,34,ECATEPEC DE MORELOS,1620,2,29,92,36,7,6,8,16,56,9,31,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,293,15,309,763
5,15,MEXICO,42,ECATEPEC,34,ECATEPEC DE MORELOS,1621,2,45,110,51,13,11,5,13,53,12,26,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,342,32,374,860
5,15,MEXICO,42,ECATEPEC,34,ECATEPEC DE MORELOS,1622,2,28,85,29,20,8,14,11,47,9,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273,24,297,793
5,15,MEXICO,42,ECATEPEC,34,ECATEPEC DE MORELOS,1623,1,31,89,40,9,12,11,17,43,18,24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,296,33,330,745
5,15,MEXICO,42,ECATEPEC,34,ECATEPEC DE MORELOS,1624,2,43,129,60,14,13,13,10,73,18,38,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,421,36,457,1079
5,15,MEXICO,42,ECATEPEC,34,ECATEPEC DE MORELOS,1625,3,71,273,90,27,13,12,30,93,25,36,5,2,4,1,0,0,0,0,0,0,0,0,0,0,0,1,682,28,711,1629
5,15,MEXICO,42,ECATEPEC,34,ECATEPEC DE MORELOS,1626,3,57,228,91,32,14,17,25,61,14,67,8,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,619,66,685,1584
5,15,MEXICO,42,ECATEPEC,34,ECATEPEC DE MORELOS,1627,3,40,282,111,27,37,13,29,89,21,55,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,710,51,761,1854
5,15,MEXICO,42,ECATEPEC,34,ECATEPEC DE MORELOS,1628,2,31,182,62,20,21,13,14,39,8,31,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,424,22,446,988
5,15,MEXICO,42,ECATEPEC,34,ECATEPEC DE MORELOS,1629,3,37,355,141,27,24,16,34,102,17,39,1,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,802,51,853,1967
5,15,MEXICO,42,ECATEPEC,34,ECATEPEC DE MORELOS,1630,2,27,162,68,26,16,6,7,63,11,25,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,414,21,436,863
5,15,MEXICO,42,ECATEPEC,34,ECATEPEC DE MORELOS,1631,2,46,219,89,24,13,11,22,100,11,35,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,576,48,625,1468
5,15,MEXICO,42,ECATEPEC,34,ECATEPEC DE MORELOS,1632,2,27,171,77,18,9,8,15,81,13,33,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,2,460,16,478,1131
5,15,MEXICO,42,ECATEPEC,34,ECATEPEC DE MORELOS,1633,2,29,230,67,25,11,19,19,85,11,40,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,541,30,571,1332
5,15,MEXICO,42,ECATEPEC,34,ECATEPEC DE MORELOS,1634,2,41,124,38,16,8,11,16,78,17,22,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,378,19,397,1120
5,15,MEXICO,42,ECATEPEC,34,ECATEPEC DE MORELOS,1635,1,22,100,36,9,6,6,10,46,15,17,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,270,14,285,691
5,15,MEXICO,42,ECATEPEC,34,ECATEPEC DE MORELOS,1636,1,17,88,43,10,5,8,10,39,9,17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,247,17,264,633
5,15,MEXICO,42,ECATEPEC,34,ECATEPEC DE MORELOS,1637,2,27,110,53,10,11,10,7,55,9,23,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,320,15,335,821
5,15,MEXICO,42,ECATEPEC,34,ECATEPEC DE MORELOS,1638,2,47,104,40,12,8,11,14,51,15,33,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,339,22,361,885
5,15,MEXICO,42,ECATEPEC,34,ECATEPEC DE MORELOS,1639,2,36,106,45,13,13,11,18,60,18,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,359,21,380,829
5,15,MEXICO,42,ECATEPEC,34,ECATEPEC DE MORELOS,1640,3,49,167,71,12,14,22,16,109,15,43,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,521,41,563,847
5,15,MEXICO,42,ECATEPEC,34,ECATEPEC DE MORELOS,1641,1,30,72,16,11,10,9,2,37,10,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,215,19,236,537
5,15,MEXICO,42,ECATEPEC,34,ECATEPEC DE MORELOS,1666,2,42,177,57,21,16,15,10,121,27,44,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,538,39,578,1289
5,15,MEXICO,42,ECATEPEC,34,ECATEPEC DE MORELOS,1667,2,24,156,105,10,15,11,20,101,13,30,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,489,19,509,1131
5,15,MEXICO,42,ECATEPEC,34,ECATEPEC DE MORELOS,1668,2,41,139,89,13,20,13,13,99,15,40,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,488,36,525,1130
5,15,MEXICO,42,ECATEPEC,34,ECATEPEC DE MORELOS,1669,2,23,120,62,16,8,9,25,61,10,40,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,377,23,400,957
5,15,MEXICO,42,ECATEPEC,34,ECATEPEC DE MORELOS,1670,2,30,147,85,18,8,11,24,65,14,28,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,436,37,473,1025
5,15,MEXICO,42,ECATEPEC,34,ECATEPEC DE MORELOS,1671,3,52,229,122,44,22,17,30,117,21,72,2,1,6,0,0,0,0,0,0,0,0,0,0,0,0,1,735,48,784,1954
5,15,MEXICO,42,ECATEPEC,34,ECATEPEC DE MORELOS,1672,2,15,188,56,20,5,6,15,51,15,22,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,396,23,419,917
5,15,MEXICO,42,ECATEPEC,34,ECATEPEC DE MORELOS,1673,2,17,190,82,21,6,6,17,50,14,20,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,429,36,465,1240
5,15,MEXICO,42,ECATEPEC,34,ECATEPEC DE MORELOS,1674,2,16,165,79,12,8,4,5,37,9,19,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,360,22,382,944
5,15,MEXICO,42,ECATEPEC,34,ECATEPEC DE MORELOS,1675,2,27,162,69,19,9,11,20,36,16,13,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,387,23,410,984
5,15,MEXICO,42,ECATEPEC,34,ECATEPEC DE MORELOS,1676,2,24,160,82,15,5,8,6,56,10,34,3,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,409,20,429,1001
5,15,MEXICO,42,ECATEPEC,34,ECATEPEC DE MORELOS,1677,2,19,197,68,24,3,6,20,45,7,22,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,417,16,434,998
5,15,MEXICO,42,ECATEPEC,34,ECATEPEC DE MORELOS,1678,2,18,216,58,13,10,11,15,62,11,20,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,436,11,447,1071
5,15,MEXICO,42,ECATEPEC,34,ECATEPEC DE MORELOS,1679,2,35,235,87,16,12,9,17,57,14,17,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,502,35,537,1199
5,15,MEXICO,42,ECATEPEC,34,ECATEPEC DE MORELOS,1680,3,62,362,108,44,13,18,37,68,20,35,5,1,23,1,1,0,0,0,0,0,0,0,0,0,0,0,798,26,824,1921
5,15,MEXICO,42,ECATEPEC,34,ECATEPEC DE MORELOS,1681,2,50,281,79,26,7,3,18,67,9,29,4,0,9,1,1,0,0,0,0,0,0,0,0,0,0,0,584,31,615,1375
5,15,MEXICO,42,ECATEPEC,34,ECATEPEC DE MORELOS,1682,3,25,244,105,26,13,11,21,63,18,35,2,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,571,20,591,1598
5,15,MEXICO,42,ECATEPEC,34,ECATEPEC DE MORELOS,1683,4,39,250,178,38,20,12,31,187,22,36,3,0,21,1,0,0,0,0,0,0,0,0,0,0,0,2,838,36,876,2321
5,15,MEXICO,42,ECATEPEC,34,ECATEPEC DE MORELOS,1684,2,26,136,59,21,7,16,9,57,15,24,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,375,20,395,1010
5,15,MEXICO,42,ECATEPEC,34,ECATEPEC DE MORELOS,1685,2,19,190,65,6,6,11,20,29,12,24,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,385,16,401,876
5,15,MEXICO,42,ECATEPEC,34,ECATEPEC DE MORELOS,1686,2,23,175,58,16,16,12,19,56,16,30,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,429,29,458,1067
5,15,MEXICO,42,ECATEPEC,34,ECATEPEC DE MORELOS,1687,2,42,253,68,25,12,15,27,67,16,39,4,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,573,28,601,1408
5,15,MEXICO,42,ECATEPEC,34,ECATEPEC DE MORELOS,1699,3,46,286,96,30,19,13,21,81,14,50,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,661,52,713,1719
5,15,MEXICO,42,ECATEPEC,34,ECATEPEC DE MORELOS,1700,6,131,496,193,64,47,56,71,267,74,120,9,0,8,0,0,0,0,0,0,0,0,0,0,0,0,2,1536,92,1630,3910
5,15,MEXICO,42,ECATEPEC,34,ECATEPEC DE MORELOS,1701,3,47,267,123,34,25,13,28,102,22,45,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,714,37,751,1891
5,15,MEXICO,42,ECATEPEC,34,ECATEPEC DE MORELOS,1702,3,26,254,143,44,20,17,40,154,22,40,5,1,13,0,0,0,0,0,0,0,0,0,0,0,0,2,779,36,817,1876
5,15,MEXICO,42,ECATEPEC,34,ECATEPEC DE MORELOS,1703,3,84,283,120,42,26,13,58,142,39,62,9,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,881,21,905,2153
5,15,MEXICO,42,ECATEPEC,34,ECATEPEC DE MORELOS,1704,3,42,317,85,31,15,16,37,77,18,38,4,1,5,0,0,0,0,0,0,0,0,0,0,0,0,2,686,42,730,1609
5,15,MEXICO,42,ECATEPEC,34,ECATEPEC DE MORELOS,1705,3,31,307,114,42,12,26,18,57,19,50,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,684,26,711,1600
5,15,MEXICO,42,ECATEPEC,34,ECATEPEC DE MORELOS,1706,3,22,313,107,25,26,12,31,107,20,49,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,718,35,753,1769
5,15,MEXICO,42,ECATEPEC,34,ECATEPEC DE MORELOS,1707,2,35,216,56,24,16,21,15,65,9,29,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,495,39,534,1343
5,15,MEXICO,42,ECATEPEC,34,ECATEPEC DE MORELOS,1708,3,44,208,87,24,11,26,40,139,12,41,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,635,39,674,1757
5,15,MEXICO,42,ECATEPEC,34,ECATEPEC DE MORELOS,1709,3,35,204,142,26,11,18,28,123,18,40,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,655,56,711,1684
5,15,MEXICO,42,ECATEPEC,34,ECATEPEC DE MORELOS,1712,5,58,351,190,43,27,28,45,190,34,64,7,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,1041,57,1101,3189
5,15,MEXICO,42,ECATEPEC,34,ECATEPEC DE MORELOS,1713,2,16,129,28,9,5,9,6,43,7,17,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,272,19,291,769
5,15,MEXICO,42,ECATEPEC,34,ECATEPEC DE MORELOS,1714,3,34,224,156,38,11,35,26,70,14,42,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,2,656,41,699,1564
5,15,MEXICO,42,ECATEPEC,34,ECATEPEC DE MORELOS,1715,2,22,199,81,24,19,13,22,76,15,35,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,514,37,551,1405
5,15,MEXICO,42,ECATEPEC,34,ECATEPEC DE MORELOS,1716,2,35,215,74,23,23,9,18,72,13,33,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,520,19,539,1480
5,15,MEXICO,42,ECATEPEC,34,ECATEPEC DE MORELOS,1717,3,40,395,117,25,37,15,40,84,19,42,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,819,35,854,2029
5,15,MEXICO,42,ECATEPEC,34,ECATEPEC DE MORELOS,1718,3,34,271,152,32,19,18,16,109,16,63,2,1,8,1,1,0,0,0,0,0,0,0,0,0,0,1,743,41,785,2088
5,15,MEXICO,42,ECATEPEC,34,ECATEPEC DE MORELOS,1719,2,32,187,80,18,18,8,23,70,13,27,6,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,496,39,535,1291
5,15,MEXICO,42,ECATEPEC,34,ECATEPEC DE MORELOS,1720,4,54,321,136,53,37,25,33,119,27,65,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,881,47,928,2363
5,15,MEXICO,42,ECATEPEC,34,ECATEPEC DE MORELOS,1721,3,80,207,74,31,9,23,38,134,25,71,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,700,50,751,1654
5,15,MEXICO,42,ECATEPEC,34,ECATEPEC DE MORELOS,1722,4,51,330,160,29,25,26,32,119,30,41,4,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,851,45,897,2690
5,15,MEXICO,42,ECATEPEC,34,ECATEPEC DE MORELOS,1723,2,36,224,103,34,31,9,26,75,12,53,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,613,46,659,1451
5,15,MEXICO,42,ECATEPEC,34,ECATEPEC DE MORELOS,1724,3,38,225,131,47,31,8,27,80,12,44,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,652,42,695,1704
5,15,MEXICO,42,ECATEPEC,34,ECATEPEC DE MORELOS,1725,1,16,54,16,15,4,3,8,18,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,8,154,323
5,15,MEXICO,42,ECATEPEC,34,ECATEPEC DE MORELOS,1726,1,14,68,15,10,8,0,2,20,3,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,9,161,281
5,15,MEXICO,42,ECATEPEC,34,ECATEPEC DE MORELOS,1727,1,9,82,25,9,9,5,7,33,6,19,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,206,24,236,405
5,15,MEXICO,42,ECATEPEC,34,ECATEPEC DE MORELOS,1729,2,22,118,68,12,21,8,10,39,9,30,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,341,21,362,795
5,15,MEXICO,42,ECATEPEC,34,ECATEPEC DE MORELOS,1730,1,21,48,11,8,1,1,4,22,3,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,125,9,135,295
5,15,MEXICO,42,ECATEPEC,34,ECATEPEC DE MORELOS,1732,6,48,500,200,53,115,22,37,148,40,86,8,3,5,1,0,0,0,0,0,0,0,0,0,0,0,6,1266,77,1349,3787
5,15,MEXICO,42,ECATEPEC,34,ECATEPEC DE MORELOS,1733,4,55,344,124,47,50,20,36,104,20,45,7,2,6,0,0,0,0,0,0,0,0,0,0,0,0,1,860,50,911,2344
5,15,MEXICO,42,ECATEPEC,34,ECATEPEC DE MORELOS,1734,3,59,323,172,39,20,14,27,116,42,63,5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,2,888,49,939,2009
5,15,MEXICO,42,ECATEPEC,34,ECATEPEC DE MORELOS,1849,3,75,311,134,50,18,15,37,82,30,49,4,3,7,0,0,0,0,0,0,0,0,0,0,0,0,2,815,40,857,2135
5,15,MEXICO,42,ECATEPEC,34,ECATEPEC DE MORELOS,1850,3,62,327,211,19,24,18,52,65,35,37,3,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,862,18,880,2201
5,15,MEXICO,42,ECATEPEC,34,ECATEPEC DE MORELOS,1863,2,56,181,60,7,15,6,22,68,13,40,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,470,16,487,1303
5,15,MEXICO,42,ECATEPEC,34,ECATEPEC DE MORELOS,1864,5,94,520,226,40,25,27,34,153,28,66,9,1,3,2,0,0,0,0,0,0,0,0,0,0,0,1,1228,60,1289,3198
5,15,MEXICO,42,ECATEPEC,34,ECATEPEC DE MORELOS,1865,3,54,266,156,40,15,11,32,118,17,48,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,764,29,794,2107
5,15,MEXICO,42,ECATEPEC,34,ECATEPEC DE MORELOS,1866,2,76,208,101,26,10,14,22,86,15,30,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,596,61,659,1454
5,15,MEXICO,42,ECATEPEC,34,ECATEPEC DE MORELOS,1867,2,56,170,85,18,14,11,17,74,21,40,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,509,28,537,1280
5,15,MEXICO,42,ECATEPEC,34,ECATEPEC DE MORELOS,1868,2,32,124,46,11,8,11,22,53,10,32,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,354,22,376,806
5,15,MEXICO,42,ECATEPEC,34,ECATEPEC DE MORELOS,1869,3,54,207,130,18,14,25,27,123,24,54,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,685,51,737,1873
5,15,MEXICO,42,ECATEPEC,34,ECATEPEC DE MORELOS,1870,4,135,254,136,58,39,33,69,181,38,66,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1019,92,1111,2573
5,15,MEXICO,42,ECATEPEC,34,ECATEPEC DE MORELOS,1871,4,122,253,150,38,34,29,49,192,46,63,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,990,77,1069,2704
5,15,MEXICO,42,ECATEPEC,34,ECATEPEC DE MORELOS,1880,3,85,249,181,22,25,16,26,136,27,67,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,839,36,875,1838
5,15,MEXICO,42,ECATEPEC,34,ECATEPEC DE MORELOS,1881,2,54,203,138,18,7,9,35,110,16,34,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,627,33,660,1366
5,15,MEXICO,42,ECATEPEC,34,ECATEPEC DE MORELOS,1882,3,83,217,155,19,43,57,23,100,24,40,9,0,6,0,0,0,0,0,0,0,0,0,0,0,0,2,776,49,827,1580
5,15,MEXICO,42,ECATEPEC,34,ECATEPEC DE MORELOS,1883,3,64,200,108,42,25,13,37,131,21,43,6,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,694,35,730,1502
5,15,MEXICO,42,ECATEPEC,34,ECATEPEC DE MORELOS,1884,2,48,139,134,13,8,9,20,69,9,36,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,487,18,506,998
5,15,MEXICO,42,ECATEPEC,34,ECATEPEC DE MORELOS,1885,2,42,216,92,16,18,12,9,80,11,39,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,539,11,550,1117
5,15,MEXICO,42,ECATEPEC,34,ECATEPEC DE MORELOS,1886,2,66,152,140,20,20,12,24,98,24,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,580,36,616,1297
5,15,MEXICO,42,ECATEPEC,34,ECATEPEC DE MORELOS,1887,2,63,203,143,38,12,15,32,78,21,45,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,656,63,721,1462
5,15,MEXICO,42,ECATEPEC,34,ECATEPEC DE MORELOS,1888,2,27,185,131,22,14,23,45,49,27,19,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,5,548,30,583,1390
5,15,MEXICO,42,ECATEPEC,34,ECATEPEC DE MORELOS,1889,2,52,206,111,21,12,17,44,68,20,25,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,583,38,622,1281
5,15,MEXICO,42,ECATEPEC,34,ECATEPEC DE MORELOS,1890,2,15,140,107,21,14,15,32,58,18,31,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,456,19,475,1045
5,15,MEXICO,42,ECATEPEC,34,ECATEPEC DE MORELOS,1891,2,36,153,101,12,4,6,28,48,13,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,430,22,454,900
5,15,MEXICO,42,ECATEPEC,34,ECATEPEC DE MORELOS,1892,2,36,106,107,21,15,11,15,109,6,36,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,466,25,492,1217
5,15,MEXICO,42,ECATEPEC,34,ECATEPEC DE MORELOS,1893,3,54,187,192,29,15,23,25,106,28,43,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,709,47,758,1566
5,15,MEXICO,42,ECATEPEC,34,ECATEPEC DE MORELOS,1894,3,45,136,213,16,17,8,16,59,15,27,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,560,36,596,1989
5,15,MEXICO,42,ECATEPEC,34,ECATEPEC DE MORELOS,1895,3,115,225,102,30,19,19,28,127,20,44,5,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,742,48,790,1876
5,15,MEXICO,42,ECATEPEC,34,ECATEPEC DE MORELOS,1896,2,54,153,56,20,22,19,21,60,9,27,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,447,18,465,1032
5,15,MEXICO,42,ECATEPEC,34,ECATEPEC DE MORELOS,1897,2,48,138,94,11,26,8,20,64,15,9,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,435,29,464,1108
5,15,MEXICO,42,ECATEPEC,34,ECATEPEC DE MORELOS,1898,2,56,168,79,20,18,10,41,32,17,24,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,471,40,511,1148
5,15,MEXICO,42,ECATEPEC,34,ECATEPEC DE MORELOS,1899,2,57,150,49,19,18,18,14,62,13,21,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,428,34,466,994
5,15,MEXICO,42,ECATEPEC,34,ECATEPEC DE MORELOS,1900,2,61,183,70,17,19,12,25,82,13,30,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,514,34,549,1249
5,15,MEXICO,42,ECATEPEC,34,ECATEPEC DE MORELOS,1901,2,47,150,55,16,10,10,15,68,10,24,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,411,23,434,1035
5,15,MEXICO,42,ECATEPEC,34,ECATEPEC DE MORELOS,1908,3,54,267,120,29,8,21,34,94,20,51,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,704,55,760,1828
5,15,MEXICO,42,ECATEPEC,34,ECATEPEC DE MORELOS,1909,2,33,136,102,14,7,6,17,59,36,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,21,460,1194
5,15,MEXICO,42,ECATEPEC,34,ECATEPEC DE MORELOS,1910,2,40,196,89,21,14,17,33,39,17,32,3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,507,27,534,1118
5,15,MEXICO,42,ECATEPEC,34,ECATEPEC DE MORELOS,1911,2,42,173,124,15,16,15,33,56,11,38,3,1,0,2,1,0,0,0,0,0,0,0,0,0,0,1,530,21,552,1099
5,15,MEXICO,42,ECATEPEC,34,ECATEPEC DE MORELOS,1912,2,44,150,84,21,7,33,23,55,17,30,5,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,473,26,499,1045
5,15,MEXICO,42,ECATEPEC,34,ECATEPEC DE MORELOS,1913,2,43,202,90,20,15,17,24,43,16,38,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,515,28,544,1148
5,15,MEXICO,42,ECATEPEC,34,ECATEPEC DE MORELOS,1914,2,48,134,54,15,8,7,20,58,14,20,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,385,34,419,910
5,15,MEXICO,42,ECATEPEC,34,ECATEPEC DE MORELOS,1915,1,36,117,39,18,17,11,10,72,9,19,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,357,28,386,741
5,15,MEXICO,42,ECATEPEC,34,ECATEPEC DE MORELOS,1916,2,16,77,15,12,4,11,7,47,9,14,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,217,18,235,944
5,15,MEXICO,42,ECATEPEC,34,ECATEPEC DE MORELOS,1917,3,122,241,59,22,25,24,45,114,24,48,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,5,732,37,774,1604
5,15,MEXICO,42,ECATEPEC,34,ECATEPEC DE MORELOS,1918,2,32,77,24,7,5,10,10,35,9,19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,231,10,242,1014
