CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PT,PVEM,MC,NA,MORENA,ES,UDC,PAN_UDC_MC,PAN_UDC,PAN_MC,UDC_MC,PRI_PVEM_NA,PRI_PVEM,PRI_NA,PVEM_NA,PT_MORENA_ES,PT_MORENA,PT_ES,MORENA_ES,CAND_IND1,CAND_IND2,CAND_IND3,CAND_IND4,CAND_IND5,CAND_IND6,CAND_IND7,CAND_IND8,CAND_IND9,CAND_IND10,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
,5,COAHUILA,13,SALTILLO,30,SALTILLO,855,2,202,296,14,8,10,1,11,138,6,2,4,0,0,0,8,0,0,0,4,0,0,0,,,,,,,,,11,12,727,0,13,740,1022
,5,COAHUILA,13,SALTILLO,30,SALTILLO,856,2,152,432,12,26,16,0,16,200,6,2,0,0,0,0,0,0,0,0,4,4,0,0,,,,,,,,,10,22,902,0,24,926,1382
,5,COAHUILA,13,SALTILLO,30,SALTILLO,857,2,147,192,6,9,8,5,14,82,4,2,2,0,1,0,1,0,1,0,1,1,0,0,,,,,,,,,7,18,501,0,8,509,776
,5,COAHUILA,13,SALTILLO,30,SALTILLO,858,1,88,109,2,5,7,2,5,50,5,4,1,0,0,0,2,2,0,0,1,0,0,0,,,,,,,,,4,8,295,0,2,297,532
,5,COAHUILA,13,SALTILLO,30,SALTILLO,859,1,133,167,4,5,6,2,7,47,8,0,2,1,2,0,5,1,0,0,2,2,0,1,,,,,,,,,4,20,419,1,9,429,690
,5,COAHUILA,15,SALTILLO,30,SALTILLO,860,2,94,245,7,9,5,3,11,54,5,0,1,0,0,0,3,1,1,0,3,0,0,2,,,,,,,,,6,11,461,1,15,477,764
,5,COAHUILA,15,SALTILLO,30,SALTILLO,861,1,115,182,7,8,11,5,6,106,3,1,0,0,0,0,3,1,0,0,2,1,1,0,,,,,,,,,8,6,466,0,7,473,733
,5,COAHUILA,15,SALTILLO,30,SALTILLO,862,2,125,266,4,15,12,3,15,123,3,0,0,0,0,0,3,1,0,0,0,1,0,1,,,,,,,,,9,17,598,0,16,614,915
,5,COAHUILA,15,SALTILLO,30,SALTILLO,863,2,89,297,13,19,21,6,10,155,7,0,0,1,0,0,6,1,0,0,4,1,0,1,,,,,,,,,5,17,653,1,31,685,1086
,5,COAHUILA,15,SALTILLO,30,SALTILLO,864,2,108,330,9,17,21,4,9,124,7,0,0,0,1,0,3,2,1,0,2,2,0,0,,,,,,,,,10,15,665,0,16,681,1036
,5,COAHUILA,15,SALTILLO,30,SALTILLO,865,2,139,353,18,16,13,8,10,166,7,1,0,0,1,0,2,3,0,2,4,1,0,1,,,,,,,,,7,22,774,0,12,786,1084
,5,COAHUILA,15,SALTILLO,30,SALTILLO,866,2,231,380,11,15,17,4,10,158,4,0,2,0,0,0,3,3,2,0,1,3,1,1,,,,,,,,,5,24,875,1,8,884,1148
,5,COAHUILA,15,SALTILLO,30,SALTILLO,867,3,179,407,9,24,22,8,25,160,4,1,2,0,0,0,5,9,0,0,11,1,0,1,,,,,,,,,12,23,903,0,19,922,1548
,5,COAHUILA,14,SALTILLO,30,SALTILLO,868,7,536,1472,48,67,63,26,76,792,36,6,0,0,3,0,20,17,6,3,10,3,0,3,,,,,,,,,55,70,3312,0,70,3382,5190
,5,COAHUILA,14,SALTILLO,30,SALTILLO,869,14,623,2577,81,137,99,56,281,1228,85,16,2,0,4,6,27,42,6,2,22,15,19,27,,,,,,,,,65,85,5505,381,463,6349,9758
,5,COAHUILA,15,SALTILLO,30,SALTILLO,870,2,109,276,8,12,10,1,13,129,5,1,1,0,0,0,3,3,3,0,3,2,1,2,,,,,,,,,9,20,611,0,9,620,953
,5,COAHUILA,15,SALTILLO,30,SALTILLO,871,2,209,286,7,10,10,3,12,167,4,2,0,0,1,2,2,0,0,3,1,0,1,7,,,,,,,,,8,17,752,0,6,758,1040
,5,COAHUILA,15,SALTILLO,30,SALTILLO,872,2,232,382,17,21,12,9,21,205,12,2,2,1,0,0,6,1,4,0,8,1,1,0,,,,,,,,,14,27,978,1,16,995,1355
,5,COAHUILA,15,SALTILLO,30,SALTILLO,873,2,134,290,8,13,12,5,4,124,2,0,1,0,1,0,5,3,1,0,5,0,0,1,,,,,,,,,12,27,648,0,17,665,1042
,5,COAHUILA,15,SALTILLO,30,SALTILLO,874,1,83,160,7,8,6,5,10,84,4,0,0,0,1,0,3,1,0,0,3,0,0,3,,,,,,,,,5,5,388,0,6,394,578
,5,COAHUILA,15,SALTILLO,30,SALTILLO,875,1,119,188,10,5,5,3,5,98,3,0,1,0,0,0,3,1,0,0,4,1,0,1,,,,,,,,,7,9,463,0,6,469,683
,5,COAHUILA,15,SALTILLO,30,SALTILLO,876,2,125,340,8,12,7,12,73,55,4,2,3,0,0,2,4,2,0,1,2,0,1,5,,,,,,,,,7,10,675,4,4,683,1011
,5,COAHUILA,13,SALTILLO,30,SALTILLO,877,2,105,190,5,10,9,4,8,110,9,0,1,0,0,0,6,0,2,0,1,1,2,0,,,,,,,,,3,9,475,1,10,486,778
,5,COAHUILA,13,SALTILLO,30,SALTILLO,878,1,80,135,4,7,4,2,7,52,5,1,2,0,0,0,5,0,0,0,1,0,0,0,,,,,,,,,5,9,319,0,6,325,497
,5,COAHUILA,13,SALTILLO,30,SALTILLO,879,1,107,176,4,5,6,2,2,99,5,0,0,0,0,0,5,0,1,0,5,0,0,2,,,,,,,,,8,16,443,0,5,448,730
,5,COAHUILA,13,SALTILLO,30,SALTILLO,880,2,89,149,8,15,11,3,13,139,3,0,1,0,0,0,1,0,3,0,4,0,0,0,,,,,,,,,13,9,461,0,9,470,951
,5,COAHUILA,13,SALTILLO,30,SALTILLO,881,1,87,145,6,7,7,1,9,80,7,1,1,0,0,0,4,1,0,0,1,1,0,0,,,,,,,,,4,7,369,0,6,375,569
,5,COAHUILA,13,SALTILLO,30,SALTILLO,882,2,124,271,12,8,8,5,3,81,4,0,0,0,0,0,4,1,0,0,1,1,0,1,,,,,,,,,9,10,543,0,7,550,775
,5,COAHUILA,13,SALTILLO,30,SALTILLO,883,3,333,570,12,24,17,11,19,237,11,2,0,0,1,3,3,5,0,0,6,1,0,0,,,,,,,,,19,26,1300,0,26,1326,1725
,5,COAHUILA,13,SALTILLO,30,SALTILLO,884,2,107,302,5,11,6,7,83,71,3,3,0,0,0,0,4,2,0,0,1,3,0,0,,,,,,,,,8,17,633,0,16,649,1056
,5,COAHUILA,13,SALTILLO,30,SALTILLO,885,2,53,336,2,14,13,5,9,132,6,0,0,0,0,0,5,2,1,1,7,1,0,0,,,,,,,,,11,13,611,0,7,618,1001
,5,COAHUILA,13,SALTILLO,30,SALTILLO,886,2,122,417,12,20,23,7,19,201,17,0,0,0,0,0,2,2,1,0,2,2,0,0,,,,,,,,,21,4,872,0,36,908,1407
,5,COAHUILA,13,SALTILLO,30,SALTILLO,887,2,95,390,6,27,8,12,17,228,4,8,0,0,0,0,2,1,2,0,2,2,0,0,,,,,,,,,9,9,822,0,21,843,1243
,5,COAHUILA,13,SALTILLO,30,SALTILLO,888,2,100,421,8,18,27,5,8,157,8,2,0,0,0,0,5,3,1,0,2,2,0,1,,,,,,,,,16,16,800,0,23,823,1393
,5,COAHUILA,13,SALTILLO,30,SALTILLO,889,2,75,394,6,14,17,10,4,147,6,2,1,0,0,0,4,1,0,1,6,0,0,2,,,,,,,,,5,8,703,0,17,720,1166
,5,COAHUILA,13,SALTILLO,30,SALTILLO,890,2,77,318,6,23,13,9,8,147,7,2,0,0,0,0,4,1,0,0,1,1,0,1,,,,,,,,,4,8,630,0,6,636,1106
,5,COAHUILA,13,SALTILLO,30,SALTILLO,891,2,102,248,6,8,21,5,12,117,2,0,0,0,0,0,2,1,1,1,2,1,0,0,,,,,,,,,8,10,547,1,14,562,790
,5,COAHUILA,13,SALTILLO,30,SALTILLO,892,1,87,222,7,5,8,2,4,90,7,0,0,0,1,0,4,3,0,0,0,0,1,2,,,,,,,,,4,13,460,0,7,467,679
,5,COAHUILA,13,SALTILLO,30,SALTILLO,893,2,122,265,5,10,9,8,7,117,2,0,3,0,1,0,4,1,2,0,0,0,0,1,,,,,,,,,9,12,578,7,15,600,833
,5,COAHUILA,13,SALTILLO,30,SALTILLO,894,1,90,200,2,7,8,5,10,5,2,1,0,0,1,0,5,0,0,0,2,0,0,2,,,,,,,,,9,4,353,0,12,365,669
,5,COAHUILA,13,SALTILLO,30,SALTILLO,895,2,110,302,12,21,16,9,7,149,2,2,0,0,0,0,0,1,0,0,4,0,0,0,,,,,,,,,8,8,651,0,7,658,1105
,5,COAHUILA,15,SALTILLO,30,SALTILLO,896,2,108,294,8,13,7,7,11,111,4,1,1,0,0,0,5,4,1,0,3,1,0,0,,,,,,,,,7,13,599,0,15,614,919
,5,COAHUILA,15,SALTILLO,30,SALTILLO,897,2,156,347,7,13,13,4,7,151,8,0,0,0,0,0,1,2,1,0,6,3,0,1,,,,,,,,,14,27,761,0,25,786,1195
,5,COAHUILA,15,SALTILLO,30,SALTILLO,898,2,185,113,8,5,13,8,11,107,5,2,0,2,0,0,0,0,0,0,4,0,0,0,,,,,,,,,4,15,482,0,9,491,850
,5,COAHUILA,15,SALTILLO,30,SALTILLO,899,2,135,294,10,6,12,4,10,97,11,2,0,1,0,0,7,1,0,1,2,0,0,1,,,,,,,,,6,12,612,9,8,629,864
,5,COAHUILA,15,SALTILLO,30,SALTILLO,900,1,74,149,4,3,2,3,7,62,5,0,2,0,1,0,2,0,2,0,2,0,0,1,,,,,,,,,3,4,326,0,1,327,473
,5,COAHUILA,15,SALTILLO,30,SALTILLO,901,1,87,150,7,9,9,0,84,94,4,0,0,0,0,0,7,1,0,0,1,1,1,0,,,,,,,,,0,9,464,0,5,469,542
,5,COAHUILA,15,SALTILLO,30,SALTILLO,902,2,189,423,12,9,12,4,7,76,7,1,1,0,1,0,11,0,1,0,3,1,1,2,,,,,,,,,15,15,791,1,10,802,1319
,5,COAHUILA,15,SALTILLO,30,SALTILLO,903,2,93,436,7,8,19,4,7,160,10,2,1,0,1,0,3,1,1,0,1,2,0,1,,,,,,,,,12,13,782,0,21,803,1437
,5,COAHUILA,15,SALTILLO,30,SALTILLO,904,3,145,428,21,28,32,16,16,262,20,5,0,0,0,0,7,6,1,0,7,2,0,0,,,,,,,,,16,13,1025,0,19,1044,1970
,5,COAHUILA,15,SALTILLO,30,SALTILLO,905,9,495,1466,49,103,95,39,88,881,37,9,5,1,1,0,28,19,3,0,22,9,2,5,,,,,,,,,74,61,3492,0,87,3579,6394
,5,COAHUILA,15,SALTILLO,30,SALTILLO,906,3,164,616,14,25,22,8,24,334,15,1,0,0,0,0,14,5,3,3,5,2,0,2,,,,,,,,,15,39,1311,0,34,1345,2195
,5,COAHUILA,15,SALTILLO,30,SALTILLO,907,21,652,3412,81,201,147,76,77,1675,78,7,8,0,2,7,45,23,4,4,63,8,2,23,,,,,,,,,91,57,6743,0,190,6933,15004
,5,COAHUILA,15,SALTILLO,30,SALTILLO,908,4,175,625,12,29,29,13,23,226,8,0,3,0,1,1,5,6,1,0,11,2,0,0,,,,,,,,,4,17,1191,5,17,1213,2638
,5,COAHUILA,15,SALTILLO,30,SALTILLO,909,4,160,648,18,18,36,14,24,299,18,3,1,0,1,0,4,6,1,0,7,4,0,0,,,,,,,,,14,26,1302,0,29,1331,2363
,5,COAHUILA,15,SALTILLO,30,SALTILLO,910,2,87,237,2,10,11,6,17,118,8,1,0,0,0,0,1,2,0,0,9,3,0,0,,,,,,,,,2,6,520,1,15,536,995
,5,COAHUILA,15,SALTILLO,30,SALTILLO,911,2,130,352,5,20,8,4,11,142,3,3,0,0,0,0,5,2,3,0,0,1,0,1,,,,,,,,,3,10,703,0,21,724,1067
,5,COAHUILA,15,SALTILLO,30,SALTILLO,912,2,166,342,5,8,15,7,7,121,2,0,2,0,1,0,3,1,0,0,3,3,0,3,,,,,,,,,9,11,709,0,20,729,1069
,5,COAHUILA,15,SALTILLO,30,SALTILLO,913,2,170,330,11,16,16,4,19,163,4,2,2,0,0,0,3,3,1,0,8,1,0,3,,,,,,,,,7,15,778,0,10,788,1101
,5,COAHUILA,15,SALTILLO,30,SALTILLO,914,2,151,319,17,12,10,7,18,155,11,1,0,0,1,0,2,6,2,1,1,3,0,1,,,,,,,,,14,13,745,0,17,762,1103
,5,COAHUILA,15,SALTILLO,30,SALTILLO,915,2,108,293,9,19,17,3,10,148,1,0,0,0,0,0,0,2,0,0,1,0,0,0,,,,,,,,,10,13,634,0,4,638,989
,5,COAHUILA,13,SALTILLO,30,SALTILLO,916,2,86,235,13,7,6,5,7,87,10,1,0,0,0,0,3,1,0,0,0,0,0,0,,,,,,,,,7,7,475,0,10,485,771
,5,COAHUILA,13,SALTILLO,30,SALTILLO,917,2,88,232,8,10,20,3,9,123,8,1,0,0,0,0,0,5,1,3,4,0,0,1,,,,,,,,,10,12,538,1,14,553,760
,5,COAHUILA,13,SALTILLO,30,SALTILLO,918,2,102,251,4,11,12,0,6,138,5,0,1,0,0,0,2,0,0,0,3,1,0,1,,,,,,,,,5,9,551,0,15,566,958
,5,COAHUILA,13,SALTILLO,30,SALTILLO,919,2,179,333,5,17,10,4,12,133,14,2,1,0,1,0,2,4,1,0,0,2,0,2,,,,,,,,,3,16,741,0,11,752,1010
,5,COAHUILA,13,SALTILLO,30,SALTILLO,920,2,105,295,9,14,9,6,12,147,8,1,0,1,0,0,4,2,0,0,6,0,0,0,,,,,,,,,12,17,648,0,15,663,948
,5,COAHUILA,13,SALTILLO,30,SALTILLO,921,2,83,312,7,19,15,6,12,175,5,1,0,0,0,0,4,1,2,0,3,6,0,1,,,,,,,,,6,12,670,3,2,675,1150
,5,COAHUILA,13,SALTILLO,30,SALTILLO,922,2,121,377,5,15,14,9,14,175,7,1,0,0,0,0,5,6,0,0,3,2,0,1,,,,,,,,,17,10,782,0,13,795,1414
,5,COAHUILA,13,SALTILLO,30,SALTILLO,923,3,67,537,5,16,19,9,13,114,5,0,1,0,0,0,2,6,2,0,3,2,0,3,,,,,,,,,1,3,808,0,10,818,1507
,5,COAHUILA,16,SALTILLO,30,SALTILLO,924,2,60,223,12,12,14,8,3,89,6,5,0,0,0,0,4,1,0,0,3,0,0,0,,,,,,,,,9,2,451,3,10,464,779
,5,COAHUILA,13,SALTILLO,30,SALTILLO,925,2,86,289,2,18,13,6,5,108,8,1,0,0,0,0,1,2,1,0,5,3,1,1,,,,,,,,,8,8,566,1,20,587,936
,5,COAHUILA,16,SALTILLO,30,SALTILLO,926,2,74,338,8,18,9,7,1,120,2,1,0,0,2,0,2,6,0,0,5,7,1,4,,,,,,,,,6,2,613,0,7,620,1162
,5,COAHUILA,16,SALTILLO,30,SALTILLO,927,2,55,270,5,18,8,14,12,159,10,1,0,0,0,0,0,2,10,0,1,0,0,2,,,,,,,,,4,1,572,0,25,597,1158
,5,COAHUILA,16,SALTILLO,30,SALTILLO,928,2,62,284,4,13,12,7,12,117,5,0,1,0,1,0,2,3,0,0,4,0,1,0,,,,,,,,,3,3,534,0,12,546,1085
,5,COAHUILA,16,SALTILLO,30,SALTILLO,929,3,93,436,11,18,22,9,14,171,8,0,1,0,0,0,2,1,2,1,3,4,0,0,,,,,,,,,4,6,806,7,16,829,1576
,5,COAHUILA,16,SALTILLO,30,SALTILLO,930,3,175,629,15,34,27,10,16,203,14,2,0,0,0,0,2,4,2,0,5,0,0,1,,,,,,,,,12,12,1163,0,31,1194,2126
,5,COAHUILA,16,SALTILLO,30,SALTILLO,931,2,78,318,6,10,14,8,7,157,6,0,1,0,0,0,3,3,0,0,4,0,0,0,,,,,,,,,7,16,638,0,8,646,1017
,5,COAHUILA,16,SALTILLO,30,SALTILLO,932,2,123,409,13,25,20,3,16,184,9,3,1,0,0,0,6,4,1,0,6,1,1,0,,,,,,,,,10,18,853,0,31,884,1436
,5,COAHUILA,13,SALTILLO,30,SALTILLO,933,2,78,286,4,15,7,9,9,171,9,3,0,0,0,0,2,2,2,0,2,2,1,1,,,,,,,,,12,17,632,1,8,641,981
,5,COAHUILA,15,SALTILLO,30,SALTILLO,934,2,111,355,8,12,9,6,17,56,3,3,0,0,0,0,2,0,0,0,1,0,0,0,,,,,,,,,6,10,599,0,12,611,969
,5,COAHUILA,15,SALTILLO,30,SALTILLO,935,2,79,278,4,8,11,6,7,116,5,1,0,0,2,2,1,1,1,0,0,6,1,1,,,,,,,,,2,10,542,11,12,565,980
,5,COAHUILA,15,SALTILLO,30,SALTILLO,936,3,167,582,14,19,26,5,12,269,15,0,2,2,2,0,10,6,1,1,4,1,0,2,,,,,,,,,20,30,1190,1,31,1222,1985
,5,COAHUILA,15,SALTILLO,30,SALTILLO,937,2,165,425,11,20,10,6,12,168,6,0,1,0,1,0,5,1,1,2,0,0,0,1,,,,,,,,,12,36,883,1,18,902,1362
,5,COAHUILA,15,SALTILLO,30,SALTILLO,938,3,111,693,8,30,18,10,15,229,8,4,1,0,0,0,7,4,1,1,1,3,1,1,,,,,,,,,15,11,1172,0,25,1197,1659
,5,COAHUILA,15,SALTILLO,30,SALTILLO,939,2,110,286,6,8,9,4,13,114,1,1,0,0,1,0,1,2,0,0,4,2,0,0,,,,,,,,,14,8,584,1,13,598,882
,5,COAHUILA,15,SALTILLO,30,SALTILLO,940,2,224,238,9,12,10,6,6,135,9,1,0,0,0,0,5,1,1,1,5,0,0,0,,,,,,,,,2,20,685,0,3,688,939
,5,COAHUILA,15,SALTILLO,30,SALTILLO,941,2,109,408,8,16,10,0,16,152,3,0,0,0,0,0,1,4,1,0,2,3,1,1,,,,,,,,,7,15,757,0,18,775,1148
,5,COAHUILA,15,SALTILLO,30,SALTILLO,942,2,105,425,12,18,16,1,7,145,9,0,0,0,0,0,2,0,2,1,4,3,0,2,,,,,,,,,5,12,769,0,14,783,1177
,5,COAHUILA,15,SALTILLO,30,SALTILLO,943,13,592,2250,56,129,120,36,79,1282,74,3,1,0,0,0,18,17,4,3,27,7,0,16,,,,,,,,,73,90,4877,11,80,4968,9335
,5,COAHUILA,15,SALTILLO,30,SALTILLO,944,2,44,210,4,8,7,2,5,102,10,3,0,0,0,0,0,1,0,0,2,1,0,0,,,,,,,,,1,5,405,0,13,418,971
,5,COAHUILA,15,SALTILLO,30,SALTILLO,945,2,68,286,4,18,11,8,9,122,9,3,0,0,0,0,10,0,3,0,1,2,0,1,,,,,,,,,5,2,562,0,18,580,1130
,5,COAHUILA,15,SALTILLO,30,SALTILLO,946,7,200,1342,16,47,180,131,37,475,15,2,0,0,0,0,13,17,7,1,10,2,0,3,,,,,,,,,15,19,2532,26,55,2613,4737
,5,COAHUILA,15,SALTILLO,30,SALTILLO,947,2,90,219,11,21,11,2,5,138,6,1,2,0,0,0,3,3,2,0,1,3,0,1,,,,,,,,,9,13,541,0,16,557,874
,5,COAHUILA,15,SALTILLO,30,SALTILLO,948,2,82,242,10,13,10,5,7,154,4,1,0,0,1,0,3,5,1,0,1,2,0,1,,,,,,,,,12,18,572,0,13,585,940
,5,COAHUILA,15,SALTILLO,30,SALTILLO,949,8,375,1333,39,67,66,37,57,796,35,5,2,1,1,0,11,20,1,2,13,7,1,4,,,,,,,,,53,71,2997,10,54,3061,5482
,5,COAHUILA,15,SALTILLO,30,SALTILLO,950,7,278,1273,32,90,78,24,31,591,27,4,0,1,1,3,17,18,2,1,9,6,2,4,,,,,,,,,22,26,2540,2,67,2609,4863
,5,COAHUILA,15,SALTILLO,30,SALTILLO,951,2,72,306,10,19,20,6,11,150,6,0,5,0,0,0,6,2,0,0,1,0,0,0,,,,,,,,,4,13,631,0,13,644,1231
,5,COAHUILA,15,SALTILLO,30,SALTILLO,952,6,399,1307,30,53,50,26,45,425,35,1,3,0,0,1,8,9,1,0,12,5,0,5,,,,,,,,,26,41,2482,0,44,2526,4104
,5,COAHUILA,15,SALTILLO,30,SALTILLO,953,2,110,686,6,26,15,1,15,134,9,1,2,0,0,0,7,4,0,0,3,0,0,1,,,,,,,,,15,20,1055,0,6,1061,1185
,5,COAHUILA,15,SALTILLO,30,SALTILLO,954,2,119,408,11,20,14,4,9,174,9,1,1,0,0,0,4,4,0,0,0,1,0,1,,,,,,,,,14,7,801,1,14,816,1221
,5,COAHUILA,15,SALTILLO,30,SALTILLO,955,2,108,325,8,22,20,7,80,73,3,6,0,0,0,3,4,0,1,1,4,0,0,7,,,,,,,,,8,10,690,0,7,697,1039
,5,COAHUILA,15,SALTILLO,30,SALTILLO,956,2,109,374,10,25,18,7,8,195,9,2,2,0,1,0,4,2,1,0,4,4,0,0,,,,,,,,,6,12,793,0,12,805,1229
,5,COAHUILA,15,SALTILLO,30,SALTILLO,957,2,135,392,15,9,11,4,15,180,5,0,1,1,0,0,5,0,0,0,7,0,0,0,,,,,,,,,17,31,828,0,13,841,1176
,5,COAHUILA,15,SALTILLO,30,SALTILLO,958,2,148,357,9,20,10,4,12,146,8,2,0,0,2,0,1,3,3,0,7,0,2,0,,,,,,,,,8,16,758,0,15,773,1044
,5,COAHUILA,15,SALTILLO,30,SALTILLO,959,2,99,383,11,12,7,4,9,126,5,0,1,0,0,0,2,4,1,0,5,1,0,0,,,,,,,,,11,9,690,0,8,698,1124
,5,COAHUILA,15,SALTILLO,30,SALTILLO,960,2,77,330,8,15,13,1,9,103,8,1,0,0,1,1,1,4,0,0,7,0,0,1,,,,,,,,,4,9,593,0,16,609,898
,5,COAHUILA,16,SALTILLO,30,SALTILLO,961,5,156,545,19,34,21,13,8,257,12,9,1,0,0,0,4,7,3,0,12,1,0,0,,,,,,,,,14,19,1135,0,15,1150,1730
,5,COAHUILA,16,SALTILLO,30,SALTILLO,962,1,73,249,5,7,13,4,4,92,4,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,6,9,467,0,14,481,738
,5,COAHUILA,16,SALTILLO,30,SALTILLO,963,2,100,376,9,15,12,3,8,177,13,10,0,0,0,0,4,2,0,0,2,4,0,0,,,,,,,,,5,13,753,0,14,767,1225
,5,COAHUILA,16,SALTILLO,30,SALTILLO,964,2,82,314,10,13,13,7,11,105,3,5,0,0,0,0,2,4,1,1,11,2,0,0,,,,,,,,,13,15,612,0,13,625,1141
,5,COAHUILA,16,SALTILLO,30,SALTILLO,965,2,112,407,14,28,11,8,12,200,10,2,0,0,1,0,1,1,1,0,6,3,1,3,,,,,,,,,6,7,834,0,14,848,1438
,5,COAHUILA,16,SALTILLO,30,SALTILLO,966,3,161,424,15,32,17,4,16,172,7,1,2,0,1,0,2,0,0,0,3,1,0,1,,,,,,,,,8,7,874,1,21,896,1464
,5,COAHUILA,16,SALTILLO,30,SALTILLO,967,3,125,603,14,29,17,7,73,140,10,2,1,1,0,0,7,2,0,0,7,0,0,0,,,,,,,,,1,2,1041,1,12,1054,2011
,5,COAHUILA,16,SALTILLO,30,SALTILLO,968,2,76,312,7,13,5,6,64,73,3,5,0,0,0,0,2,2,0,0,0,0,0,1,,,,,,,,,3,4,576,4,20,600,1197
,5,COAHUILA,16,SALTILLO,30,SALTILLO,969,5,166,871,8,42,40,10,26,301,18,2,0,1,0,0,8,4,2,2,5,5,1,4,,,,,,,,,18,12,1546,0,43,1589,3050
,5,COAHUILA,16,SALTILLO,30,SALTILLO,970,10,450,1755,42,94,67,38,59,853,45,3,1,1,0,0,15,12,5,1,33,5,1,6,,,,,,,,,50,90,3626,20,99,3745,6898
,5,COAHUILA,16,SALTILLO,30,SALTILLO,971,3,202,386,13,26,28,6,17,231,12,3,1,1,1,0,3,3,2,0,4,0,0,1,,,,,,,,,16,19,975,1,22,998,1589
,5,COAHUILA,16,SALTILLO,30,SALTILLO,972,3,185,643,18,28,29,10,14,253,16,2,0,0,0,0,5,3,3,0,9,2,0,2,,,,,,,,,15,25,1262,1,31,1294,1962
,5,COAHUILA,16,SALTILLO,30,SALTILLO,973,3,142,527,14,22,22,15,8,210,11,2,0,0,0,1,10,2,0,1,9,4,0,1,,,,,,,,,21,19,1041,1,12,1054,1683
,5,COAHUILA,16,SALTILLO,30,SALTILLO,974,2,119,497,10,17,9,3,18,202,4,2,1,0,0,0,5,7,1,0,1,0,0,3,,,,,,,,,10,16,925,1,14,940,1458
,5,COAHUILA,16,SALTILLO,30,SALTILLO,975,2,111,422,6,21,15,12,20,175,7,0,1,0,0,0,2,3,0,0,0,1,0,0,,,,,,,,,13,21,830,0,26,856,1297
,5,COAHUILA,16,SALTILLO,30,SALTILLO,976,2,348,388,8,14,11,4,16,198,5,2,1,1,2,0,3,4,2,0,5,0,0,0,,,,,,,,,9,24,1045,2,12,1059,1394
,5,COAHUILA,16,SALTILLO,30,SALTILLO,977,5,448,957,24,40,42,14,52,528,26,6,3,0,1,0,18,4,3,1,12,3,0,4,,,,,,,,,42,72,2300,0,35,2335,3331
,5,COAHUILA,15,SALTILLO,30,SALTILLO,978,2,712,428,8,23,18,12,16,171,8,0,3,0,0,0,5,8,0,0,4,0,0,1,,,,,,,,,12,11,1440,1,26,1467,1373
,5,COAHUILA,15,SALTILLO,30,SALTILLO,979,4,146,809,10,40,50,13,22,329,25,2,4,0,0,0,8,6,1,0,3,2,0,5,,,,,,,,,20,28,1523,1,39,1563,2592
,5,COAHUILA,16,SALTILLO,30,SALTILLO,980,4,144,690,13,48,37,6,16,340,27,2,0,0,0,0,5,5,2,0,7,4,0,6,,,,,,,,,19,18,1389,0,39,1428,2544
,5,COAHUILA,16,SALTILLO,30,SALTILLO,981,5,232,1000,21,38,35,11,34,332,23,3,3,0,0,0,4,4,1,0,15,7,4,9,,,,,,,,,11,9,1796,1,42,1839,3078
,5,COAHUILA,16,SALTILLO,30,SALTILLO,982,2,127,383,5,15,19,4,21,208,7,0,1,0,0,0,5,2,0,0,3,1,0,1,,,,,,,,,7,13,822,0,16,838,1210
,5,COAHUILA,16,SALTILLO,30,SALTILLO,983,2,149,377,17,21,19,8,16,212,9,1,1,0,1,0,2,0,0,0,0,0,1,0,,,,,,,,,8,12,854,0,5,859,1272
,5,COAHUILA,16,SALTILLO,30,SALTILLO,984,2,136,416,11,17,12,8,18,200,13,0,0,0,0,0,4,6,1,1,5,1,1,2,,,,,,,,,17,28,897,0,6,903,1353
,5,COAHUILA,16,SALTILLO,30,SALTILLO,985,3,158,597,15,27,29,11,25,287,11,7,0,0,0,0,8,8,4,2,7,4,0,2,,,,,,,,,16,15,1233,1,25,1259,1955
,5,COAHUILA,16,SALTILLO,30,SALTILLO,986,3,104,536,11,32,21,8,18,243,15,6,1,0,0,0,7,3,2,0,1,3,2,0,,,,,,,,,14,9,1036,5,23,1064,1728
,5,COAHUILA,16,SALTILLO,30,SALTILLO,987,9,378,1651,38,97,82,36,63,831,45,3,3,0,8,0,8,14,2,0,12,11,1,10,,,,,,,,,38,52,3383,1,80,3464,6409
,5,COAHUILA,16,SALTILLO,30,SALTILLO,988,2,359,352,13,12,21,12,17,199,5,1,2,0,0,0,5,1,1,0,8,1,0,2,,,,,,,,,15,41,1067,0,14,1081,1487
,5,COAHUILA,16,SALTILLO,30,SALTILLO,989,2,97,428,23,24,16,9,8,226,10,0,0,0,0,0,3,2,1,0,6,1,0,0,,,,,,,,,3,14,871,0,23,894,1370
,5,COAHUILA,16,SALTILLO,30,SALTILLO,990,3,245,495,12,25,26,16,21,306,19,1,2,0,0,0,4,2,1,0,6,1,0,1,,,,,,,,,18,31,1232,0,21,1253,1690
