Sección,Casilla,Dtto,Cabecera,NMpio,Municipio,PAN,PRI,PRD,PT,PVEM,PCP,No Registrados,Nulos,Total
1327,Básica,2,,1,PUEBLA,125,137,133,6,0,3,0,14,418
1327,Contigua,2,,1,PUEBLA,107,146,146,9,0,0,0,15,423
1328,Básica,2,,1,PUEBLA,86,90,71,4,0,0,0,8,259
1328,Contigua,2,,1,PUEBLA,96,86,89,4,0,1,0,11,287
1328,Contigua2,2,,1,PUEBLA,84,76,78,10,0,3,0,0,251
1329,Básica,2,,1,PUEBLA,95,85,86,4,0,2,0,0,272
1329,Contigua,2,,1,PUEBLA,90,87,97,3,0,1,0,14,292
1329,Contigua2,2,,1,PUEBLA,87,103,84,4,0,3,0,8,289
1330,Básica,2,,1,PUEBLA,75,61,54,2,0,0,0,13,205
1330,Contigua,2,,1,PUEBLA,58,87,63,1,0,1,1,6,217
1331,Básica,2,,1,PUEBLA,75,124,62,4,0,2,0,16,283
1331,Contigua,2,,1,PUEBLA,97,118,65,7,0,0,0,4,291
1332,Básica,2,,1,PUEBLA,71,97,63,4,0,0,0,7,242
1332,Contigua,2,,1,PUEBLA,68,91,69,5,0,1,0,3,237
1333,Básica,2,,1,PUEBLA,77,132,67,6,0,1,0,14,297
1333,Contigua,2,,1,PUEBLA,72,139,63,6,0,1,0,9,290
1334,Básica,2,,1,PUEBLA,88,98,109,7,0,2,0,6,310
1334,Contigua,2,,1,PUEBLA,100,92,102,8,0,1,0,9,312
1344,Básica,2,,1,PUEBLA,127,172,84,9,0,3,0,0,395
1345,Básica,2,,1,PUEBLA,106,111,112,12,0,2,0,11,354
1345,Contigua,2,,1,PUEBLA,90,128,112,11,0,1,0,12,354
1346,Básica,2,,1,PUEBLA,93,145,94,9,0,1,0,7,349
1346,Contigua,2,,1,PUEBLA,91,123,119,4,0,0,0,2,339
1347,Básica,2,,1,PUEBLA,146,139,115,5,0,0,0,14,419
1347,Contigua,2,,1,PUEBLA,142,153,129,9,0,3,0,0,436
1348,Básica,2,,1,PUEBLA,144,134,110,6,0,2,0,18,414
1348,Contigua,2,,1,PUEBLA,125,145,98,5,0,1,0,13,387
1349,Básica,2,,1,PUEBLA,64,102,55,4,0,2,0,10,237
1349,Contigua,2,,1,PUEBLA,66,95,55,1,0,3,0,0,220
1350,Básica,2,,1,PUEBLA,145,110,74,7,0,2,0,14,352
1350,Contigua,2,,1,PUEBLA,118,94,90,4,0,1,0,15,322
1351,Básica,2,,1,PUEBLA,128,113,89,0,0,0,0,24,354
1351,Contigua,2,,1,PUEBLA,109,127,76,3,0,7,0,13,335
1352,Básica,2,,1,PUEBLA,101,121,86,7,0,3,0,16,334
1352,Contigua,2,,1,PUEBLA,94,112,93,4,0,5,0,10,318
1353,Básica,2,,1,PUEBLA,89,116,91,7,0,2,0,9,314
1353,Contigua,2,,1,PUEBLA,104,108,96,10,0,2,0,0,320
1362,Básica,2,,1,PUEBLA,86,84,98,7,0,0,0,14,289
1362,Contigua,2,,1,PUEBLA,87,78,85,6,0,1,0,11,268
1363,Básica,2,,1,PUEBLA,79,83,84,5,1,2,0,8,262
1363,Contigua,2,,1,PUEBLA,88,83,75,7,0,0,0,9,262
1364,Básica,2,,1,PUEBLA,73,111,45,6,0,3,0,11,249
1364,Contigua,2,,1,PUEBLA,91,103,70,6,0,0,0,0,270
1365,Básica,2,,1,PUEBLA,103,113,94,7,0,0,0,5,322
1365,Contigua,2,,1,PUEBLA,95,99,69,6,0,5,0,6,280
1365,Contigua2,2,,1,PUEBLA,84,99,65,4,0,3,0,0,255
1366,Básica,2,,1,PUEBLA,135,141,116,7,0,6,0,12,417
1366,Contigua,2,,1,PUEBLA,156,134,101,4,0,5,0,11,411
1367,Básica,2,,1,PUEBLA,91,112,83,4,0,4,0,0,294
1367,Contigua,2,,1,PUEBLA,108,84,86,6,0,3,0,14,301
1368,Básica,2,,1,PUEBLA,108,107,59,5,0,3,0,13,295
1369,Básica,2,,1,PUEBLA,100,127,81,7,0,6,0,5,326
1369,Contigua,2,,1,PUEBLA,95,109,77,7,0,3,0,0,291
1369,Contigua2,2,,1,PUEBLA,112,93,99,8,0,6,0,0,318
1370,Básica,2,,1,PUEBLA,83,134,68,4,0,0,0,0,289
1370,Contigua,2,,1,PUEBLA,89,138,69,5,0,1,0,11,313
1370,Contigua2,2,,1,PUEBLA,99,113,94,6,0,3,0,10,325
1376,Básica,2,,1,PUEBLA,82,149,70,6,0,3,0,12,322
1376,Contigua,2,,1,PUEBLA,83,121,82,7,0,1,0,14,308
1376,Contigua2,2,,1,PUEBLA,101,113,71,5,0,2,0,0,292
1377,Básica,2,,1,PUEBLA,126,171,78,7,0,2,0,9,393
1377,Contigua,2,,1,PUEBLA,195,184,99,9,0,3,0,13,503
1378,Básica,2,,1,PUEBLA,109,109,63,7,0,2,0,9,299
1378,Contigua,2,,1,PUEBLA,98,124,74,11,0,4,0,0,311
1379,Básica,2,,1,PUEBLA,107,163,87,8,0,0,0,0,365
1379,Contigua,2,,1,PUEBLA,112,155,83,7,0,2,0,17,376
1380,Básica,2,,1,PUEBLA,120,149,94,12,0,2,0,8,385
1380,Contigua,2,,1,PUEBLA,148,149,115,8,0,3,0,0,423
1381,Básica,2,,1,PUEBLA,77,104,87,7,0,2,0,0,277
1388,Básica,2,,1,PUEBLA,95,95,101,5,0,3,0,0,299
1388,Contigua,2,,1,PUEBLA,119,99,104,11,0,0,0,12,345
1389,Básica,2,,1,PUEBLA,116,147,104,5,0,1,0,14,387
1389,Contigua,2,,1,PUEBLA,126,127,106,10,0,4,0,0,373
1390,Básica,2,,1,PUEBLA,108,138,115,9,0,5,0,9,384
1390,Contigua,2,,1,PUEBLA,109,157,111,6,0,3,1,10,397
1390,Contigua2,2,,1,PUEBLA,91,124,98,7,0,3,0,16,339
1391,Básica,2,,1,PUEBLA,54,167,61,2,0,3,0,9,296
1391,Contigua,2,,1,PUEBLA,66,156,57,4,0,5,0,12,300
1391,Contigua2,2,,1,PUEBLA,75,139,62,6,0,1,0,10,293
1392,Básica,2,,1,PUEBLA,66,79,51,4,0,1,0,9,210
1392,Contigua,2,,1,PUEBLA,61,113,59,0,0,0,0,4,237
1393,Básica,2,,1,PUEBLA,59,119,100,3,0,1,0,9,291
1393,Contigua,2,,1,PUEBLA,83,143,90,6,0,1,0,0,323
1394,Básica,2,,1,PUEBLA,83,119,51,4,1,2,0,0,260
1394,Contigua,2,,1,PUEBLA,86,94,71,10,0,2,0,6,269
1395,Básica,2,,1,PUEBLA,71,122,84,3,0,0,0,5,285
1395,Contigua,2,,1,PUEBLA,82,97,56,0,0,0,0,0,235
1406,Básica,2,,1,PUEBLA,99,88,94,4,0,0,0,9,294
1406,Contigua,2,,1,PUEBLA,70,134,82,8,0,3,0,6,303
1407,Básica,2,,1,PUEBLA,58,150,52,5,0,2,0,0,267
1407,Contigua,2,,1,PUEBLA,61,141,45,6,0,0,0,9,262
1407,Contigua2,2,,1,PUEBLA,51,145,68,2,0,0,0,0,266
1407,Contigua3,2,,1,PUEBLA,72,135,53,3,0,0,0,0,263
1408,Básica,2,,1,PUEBLA,91,129,157,8,0,2,0,0,387
1408,Contigua,2,,1,PUEBLA,83,171,68,11,0,1,0,6,340
1408,Contigua2,2,,1,PUEBLA,109,124,68,7,0,2,0,10,320
1409,Básica,2,,1,PUEBLA,60,145,29,2,0,1,0,6,243
1409,Contigua,2,,1,PUEBLA,50,152,17,6,0,0,0,2,227
1410,Básica,2,,1,PUEBLA,81,150,41,0,0,1,0,0,273
1410,Contigua,2,,1,PUEBLA,64,156,44,6,0,0,0,22,292
1411,Básica,2,,1,PUEBLA,49,226,49,3,0,2,0,20,349
1411,Contigua,2,,1,PUEBLA,47,246,46,5,0,0,0,17,361
1411,Contigua2,2,,1,PUEBLA,51,231,71,4,0,2,0,18,377
1412,Básica,2,,1,PUEBLA,25,174,44,3,0,1,0,23,270
1412,Contigua,2,,1,PUEBLA,30,167,46,4,0,0,0,0,247
1413,Básica,2,,1,PUEBLA,35,147,30,3,0,2,0,18,235
1413,Contigua,2,,1,PUEBLA,56,150,46,6,0,0,0,6,264
1413,Contigua2,2,,1,PUEBLA,56,150,46,6,0,0,0,6,264
1413,Contigua3,2,,1,PUEBLA,43,163,35,2,0,1,0,12,256
1413,Contigua4,2,,1,PUEBLA,39,164,34,0,0,0,0,0,237
1418,Básica,2,,1,PUEBLA,66,184,28,3,0,0,0,10,291
1418,Contigua,2,,1,PUEBLA,45,201,41,2,0,0,0,13,302
1419,Básica,2,,1,PUEBLA,18,229,46,2,0,1,0,9,305
1419,Contigua,2,,1,PUEBLA,24,254,37,0,0,0,0,2,317
1420,Básica,2,,1,PUEBLA,29,251,28,0,0,0,0,20,328
1420,Contigua,2,,1,PUEBLA,26,213,44,1,0,0,0,0,284
1421,Básica,2,,1,PUEBLA,22,123,29,0,0,1,0,0,175
1421,Contigua,2,,1,PUEBLA,23,128,23,0,0,0,0,0,174
1422,Básica,2,,1,PUEBLA,41,120,56,3,0,1,0,5,226
1422,Contigua,2,,1,PUEBLA,28,89,88,3,0,2,0,0,210
1423,Básica,2,,1,PUEBLA,61,74,32,2,0,0,0,5,174
1428,Básica,2,,1,PUEBLA,120,129,106,9,0,4,0,0,368
1429,Básica,2,,1,PUEBLA,95,94,75,6,0,1,0,7,278
1268,Básica,3,,1,PUEBLA,79,72,58,5,0,0,0,3,217
1268,Contigua,3,,1,PUEBLA,63,87,59,0,0,2,0,9,220
1278,Básica,3,,1,PUEBLA,90,81,53,7,0,0,0,0,231
1278,Contigua,3,,1,PUEBLA,103,68,49,0,0,1,0,8,229
1279,Básica,3,,1,PUEBLA,159,152,90,13,0,2,0,12,428
1280,Básica,3,,1,PUEBLA,129,128,95,2,0,2,0,15,371
1290,Básica,3,,1,PUEBLA,96,81,80,7,0,0,0,0,264
1290,Contigua,3,,1,PUEBLA,84,92,77,4,0,2,0,6,265
1291,Básica,3,,1,PUEBLA,134,138,91,4,0,0,0,10,377
1291,Contigua,3,,1,PUEBLA,137,123,112,6,0,2,0,8,388
1302,Básica,3,,1,PUEBLA,175,147,101,2,0,0,0,14,439
1303,Básica,3,,1,PUEBLA,97,111,63,3,0,2,0,7,283
1303,Contigua,3,,1,PUEBLA,98,100,75,6,0,4,0,4,287
1303,Contigua2,3,,1,PUEBLA,111,111,61,9,0,0,0,6,298
1304,Básica,3,,1,PUEBLA,62,113,108,4,0,0,0,6,293
1304,Contigua,3,,1,PUEBLA,102,106,94,4,0,1,0,0,307
1304,Contigua2,3,,1,PUEBLA,101,104,101,6,0,6,0,4,322
1318,Básica,3,,1,PUEBLA,40,17,26,0,0,0,0,0,83
1319,Básica,3,,1,PUEBLA,128,176,94,4,0,4,0,0,406
1319,Contigua,3,,1,PUEBLA,135,153,112,5,0,0,0,10,415
1320,Básica,3,,1,PUEBLA,96,136,162,6,0,3,1,8,412
1320,Contigua,3,,1,PUEBLA,101,143,143,6,0,2,0,10,405
1320,Contigua2,3,,1,PUEBLA,89,135,150,10,0,1,0,0,385
1335,Básica,3,,1,PUEBLA,105,231,130,4,0,3,0,9,482
1336,Básica,3,,1,PUEBLA,68,118,76,11,0,0,0,0,273
1337,Básica,3,,1,PUEBLA,95,95,101,9,0,1,0,6,307
1338,Básica,3,,1,PUEBLA,125,143,81,8,0,2,0,11,370
1338,Contigua,3,,1,PUEBLA,134,155,74,6,0,1,0,14,384
1339,Básica,3,,1,PUEBLA,103,127,74,8,0,0,0,0,312
1339,Contigua,3,,1,PUEBLA,88,123,72,1,0,0,0,0,284
1339,Contigua2,3,,1,PUEBLA,92,119,67,6,0,0,0,13,297
1340,Básica,3,,1,PUEBLA,123,179,121,13,0,3,0,13,452
1340,Contigua,3,,1,PUEBLA,98,183,96,5,0,1,0,11,394
1341,Básica,3,,1,PUEBLA,76,95,52,11,0,1,0,7,242
1341,Contigua,3,,1,PUEBLA,93,87,60,8,0,2,0,10,260
1342,Básica,3,,1,PUEBLA,75,96,77,10,0,1,0,14,273
1342,Contigua,3,,1,PUEBLA,56,105,68,7,0,2,0,7,245
1343,Básica,3,,1,PUEBLA,54,115,68,3,0,0,0,0,240
1354,Básica,3,,1,PUEBLA,107,143,93,5,0,3,0,0,351
1354,Contigua,3,,1,PUEBLA,97,163,99,5,0,2,0,0,366
1355,Básica,3,,1,PUEBLA,93,123,74,7,0,1,0,10,308
1355,Contigua,3,,1,PUEBLA,91,154,76,4,0,0,0,0,325
1355,Contigua2,3,,1,PUEBLA,92,152,75,7,0,2,0,0,328
1356,Básica,3,,1,PUEBLA,368,472,189,10,22,2,0,0,1063
1356,Contigua,3,,1,PUEBLA,84,139,93,7,0,2,0,0,325
1357,Básica,3,,1,PUEBLA,128,124,89,7,0,0,0,0,348
1357,Contigua,3,,1,PUEBLA,106,138,85,3,0,0,0,7,339
1358,Básica,3,,1,PUEBLA,87,109,88,7,0,2,0,9,302
1358,Contigua,3,,1,PUEBLA,73,125,76,4,0,3,0,4,285
1358,Contigua2,3,,1,PUEBLA,71,100,97,3,0,0,0,0,271
1359,Básica,3,,1,PUEBLA,73,121,61,3,0,0,0,8,266
1359,Contigua,3,,1,PUEBLA,73,122,68,6,0,0,0,8,277
1359,Contigua2,3,,1,PUEBLA,73,136,55,5,0,0,0,3,272
1360,Básica,3,,1,PUEBLA,99,95,126,5,0,3,0,4,332
1360,Contigua,3,,1,PUEBLA,103,109,130,8,0,1,0,8,359
1361,Básica,3,,1,PUEBLA,123,71,105,1,0,0,0,16,316
1361,Contigua,3,,1,PUEBLA,90,101,94,5,0,1,0,3,294
1361,Contigua2,3,,1,PUEBLA,111,87,105,4,0,0,0,0,307
1371,Básica,3,,1,PUEBLA,81,164,88,7,0,1,0,8,349
1371,Contigua,3,,1,PUEBLA,84,144,106,10,0,0,0,0,344
1372,Básica,3,,1,PUEBLA,122,145,105,10,0,3,0,10,395
1372,Contigua,3,,1,PUEBLA,138,132,106,7,0,1,0,9,393
1373,Básica,3,,1,PUEBLA,91,82,96,5,0,2,0,4,280
1373,Contigua,3,,1,PUEBLA,105,95,79,6,0,0,0,3,288
1374,Básica,3,,1,PUEBLA,82,202,49,4,0,1,0,9,347
1374,Contigua,3,,1,PUEBLA,79,162,65,5,0,1,0,16,328
1374,Contigua2,3,,1,PUEBLA,115,151,58,7,0,2,0,10,343
1375,Básica,3,,1,PUEBLA,64,146,46,6,0,0,0,9,271
1375,Contigua,3,,1,PUEBLA,54,143,46,5,0,0,0,14,262
1375,Contigua2,3,,1,PUEBLA,63,143,43,5,0,0,0,0,254
1382,Básica,3,,1,PUEBLA,103,76,96,4,0,1,0,7,287
1382,Contigua,3,,1,PUEBLA,94,122,89,3,0,2,0,0,310
1382,Contigua2,3,,1,PUEBLA,73,93,131,1,0,4,0,4,306
1383,Básica,3,,1,PUEBLA,72,97,71,0,0,1,0,0,241
1383,Contigua,3,,1,PUEBLA,77,103,78,7,0,0,0,3,268
1384,Básica,3,,1,PUEBLA,66,93,70,6,0,3,0,3,241
1384,Contigua,3,,1,PUEBLA,55,76,85,4,0,2,0,7,229
1385,Básica,3,,1,PUEBLA,60,63,108,3,0,0,0,0,234
1385,Contigua,3,,1,PUEBLA,77,77,73,0,0,0,0,6,233
1386,Básica,3,,1,PUEBLA,76,172,87,5,0,3,0,16,359
1386,Contigua,3,,1,PUEBLA,84,170,75,5,0,0,0,0,334
1387,Básica,3,,1,PUEBLA,72,88,114,6,0,1,0,6,287
1387,Contigua,3,,1,PUEBLA,101,85,73,5,0,2,0,3,269
1396,Básica,3,,1,PUEBLA,67,115,78,4,0,2,0,19,285
1396,Contigua,3,,1,PUEBLA,77,132,64,4,0,0,0,0,277
1396,Contigua2,3,,1,PUEBLA,73,116,75,8,0,1,0,14,287
1397,Básica,3,,1,PUEBLA,59,161,50,8,0,0,0,8,286
1397,Contigua,3,,1,PUEBLA,46,132,64,7,0,3,0,14,266
1397,Contigua2,3,,1,PUEBLA,67,157,46,2,0,0,0,12,284
1397,Contigua3,3,,1,PUEBLA,64,131,45,7,0,1,0,8,256
1398,Básica,3,,1,PUEBLA,105,191,47,9,0,0,0,8,360
1398,Contigua,3,,1,PUEBLA,115,167,64,13,0,1,0,16,376
1398,Contigua2,3,,1,PUEBLA,129,150,57,9,0,8,0,14,367
1399,Básica,3,,1,PUEBLA,75,86,92,4,0,0,0,2,259
1399,Contigua,3,,1,PUEBLA,65,86,78,3,0,1,0,6,239
1400,Básica,3,,1,PUEBLA,105,93,95,4,1,3,0,3,304
1400,Contigua,3,,1,PUEBLA,82,106,110,3,0,0,0,7,308
1400,Contigua2,3,,1,PUEBLA,125,93,97,1,0,0,0,5,321
1401,Básica,3,,1,PUEBLA,60,83,62,5,7,2,0,0,219
1401,Contigua,3,,1,PUEBLA,59,71,62,7,0,0,0,1,200
1402,Básica,3,,1,PUEBLA,92,137,64,6,0,13,0,0,312
1402,Contigua,3,,1,PUEBLA,73,129,81,5,0,2,0,9,299
1403,Básica,3,,1,PUEBLA,99,94,63,5,0,8,0,3,272
1403,Contigua,3,,1,PUEBLA,83,121,70,5,0,1,0,10,290
1404,Básica,3,,1,PUEBLA,110,131,66,3,0,0,0,6,316
1404,Contigua,3,,1,PUEBLA,105,120,57,6,0,0,0,5,293
1405,Básica,3,,1,PUEBLA,119,134,112,6,0,2,0,0,373
1405,Contigua,3,,1,PUEBLA,140,140,104,11,0,2,0,0,397
1405,Contigua2,3,,1,PUEBLA,121,138,123,6,0,2,0,6,396
1405,Contigua3,3,,1,PUEBLA,98,131,122,6,0,2,0,4,363
1405,Contigua4,3,,1,PUEBLA,102,142,100,11,0,0,0,5,360
1414,Básica,3,,1,PUEBLA,72,191,20,0,0,1,0,4,288
1414,Contigua,3,,1,PUEBLA,62,194,17,2,1,1,0,2,279
1414,Contigua2,3,,1,PUEBLA,64,210,16,4,0,0,0,0,294
1415,Básica,3,,1,PUEBLA,72,166,43,14,0,0,0,10,305
1415,Contigua,3,,1,PUEBLA,79,155,82,5,0,2,0,0,323
1416,Básica,3,,1,PUEBLA,95,135,19,2,0,0,0,4,255
1416,Contigua,3,,1,PUEBLA,67,172,31,4,0,0,0,0,274
1416,Contigua2,3,,1,PUEBLA,102,121,29,2,0,0,0,5,259
1416,Extraordinaria,3,,1,PUEBLA,12,72,0,0,0,0,0,1,85
1416,Extraordinaria2,3,,1,PUEBLA,1,29,1,0,0,0,0,0,31
1416,Extraordinaria3,3,,1,PUEBLA,5,36,0,2,0,1,0,0,44
1417,Básica,3,,1,PUEBLA,65,132,16,4,0,0,0,0,217
1417,Contigua,3,,1,PUEBLA,55,135,28,4,0,0,0,0,222
1417,Contigua2,3,,1,PUEBLA,73,34,29,2,0,0,0,0,138
1430,Básica,3,,1,PUEBLA,74,127,58,3,0,2,0,0,264
1430,Contigua,3,,1,PUEBLA,81,94,69,9,0,2,0,21,276
1443,Básica,3,,1,PUEBLA,106,114,83,4,0,1,0,10,318
1443,Contigua,3,,1,PUEBLA,75,119,92,4,0,2,0,6,298
1444,Básica,3,,1,PUEBLA,75,85,57,6,0,2,0,7,232
1444,Contigua,3,,1,PUEBLA,78,82,56,6,0,1,0,2,225
1445,Básica,3,,1,PUEBLA,94,61,61,3,0,2,0,8,229
1445,Contigua,3,,1,PUEBLA,74,82,60,7,0,2,0,8,233
1462,Básica,3,,1,PUEBLA,81,106,66,0,0,7,0,3,263
1462,Contigua,3,,1,PUEBLA,93,125,66,2,0,0,0,0,286
1463,Básica,3,,1,PUEBLA,79,77,56,8,0,3,0,2,225
1463,Contigua,3,,1,PUEBLA,78,108,57,5,0,3,0,0,251
1464,Básica,3,,1,PUEBLA,131,122,71,6,0,10,0,4,344
1464,Contigua,3,,1,PUEBLA,124,139,92,5,0,3,0,12,375
1465,Básica,3,,1,PUEBLA,92,149,69,4,0,0,0,0,314
1465,Contigua,3,,1,PUEBLA,83,141,78,1,0,1,0,7,311
1489,Básica,3,,1,PUEBLA,92,151,88,5,0,2,0,10,348
1489,Contigua,3,,1,PUEBLA,106,141,91,5,3,0,0,19,365
1490,Básica,3,,1,PUEBLA,122,124,63,6,0,0,0,0,315
1490,Contigua,3,,1,PUEBLA,91,127,91,13,0,1,0,0,323
1491,Básica,3,,1,PUEBLA,106,118,83,0,0,1,0,11,319
1491,Contigua,3,,1,PUEBLA,83,109,93,4,0,3,0,10,302
1491,Contigua2,3,,1,PUEBLA,100,107,83,10,0,2,0,9,311
1541,Básica,3,,1,PUEBLA,95,112,53,4,0,2,0,0,266
1541,Contigua,3,,1,PUEBLA,80,113,44,7,0,1,0,9,254
1542,Básica,3,,1,PUEBLA,94,104,85,4,0,2,0,8,297
1542,Contigua,3,,1,PUEBLA,78,112,77,4,0,1,0,3,275
1543,Básica,3,,1,PUEBLA,109,130,81,11,0,3,0,6,340
1543,Contigua,3,,1,PUEBLA,80,156,75,8,0,1,0,11,331
1544,Básica,3,,1,PUEBLA,96,155,88,5,0,0,0,12,356
1544,Contigua,3,,1,PUEBLA,97,119,82,6,0,2,0,9,315
1545,Básica,3,,1,PUEBLA,134,128,107,9,0,0,0,13,391
1545,Contigua,3,,1,PUEBLA,67,177,37,3,0,1,0,4,289
1546,Básica,3,,1,PUEBLA,93,139,83,9,0,0,0,8,332
1546,Contigua,3,,1,PUEBLA,84,126,111,7,0,2,0,0,330
1547,Básica,3,,1,PUEBLA,88,135,93,8,0,1,0,10,335
1547,Contigua,3,,1,PUEBLA,113,135,98,11,0,0,0,9,366
1548,Básica,3,,1,PUEBLA,107,92,79,1,0,2,0,8,289
1548,Contigua,3,,1,PUEBLA,104,91,79,4,0,2,0,0,280
1548,Contigua2,3,,1,PUEBLA,109,90,99,1,0,0,0,0,299
1549,Básica,3,,1,PUEBLA,109,105,55,5,0,1,0,7,282
1549,Contigua,3,,1,PUEBLA,115,83,57,2,0,2,0,0,259
1550,Básica,3,,1,PUEBLA,124,124,52,9,0,2,0,11,322
1550,Contigua,3,,1,PUEBLA,101,107,59,7,0,2,0,0,276
1550,Contigua2,3,,1,PUEBLA,117,158,41,7,0,0,0,9,332
1551,Básica,3,,1,PUEBLA,121,148,97,7,0,2,0,13,388
1551,Contigua,3,,1,PUEBLA,116,170,80,9,0,0,0,0,375
1568,Básica,3,,1,PUEBLA,94,142,71,8,0,0,0,7,322
1568,Contigua,3,,1,PUEBLA,116,99,53,3,0,0,0,0,271
1569,Básica,3,,1,PUEBLA,84,113,71,1,1,1,0,0,271
1569,Contigua,3,,1,PUEBLA,90,104,72,4,0,1,0,5,276
1569,Contigua2,3,,1,PUEBLA,98,103,72,0,0,1,0,0,274
1570,Básica,3,,1,PUEBLA,119,122,96,4,0,1,0,5,347
1570,Contigua,3,,1,PUEBLA,128,119,82,5,0,1,0,6,341
1571,Básica,3,,1,PUEBLA,132,117,129,9,1,0,0,0,388
1571,Contigua,3,,1,PUEBLA,118,111,121,3,0,2,0,5,360
1572,Básica,3,,1,PUEBLA,140,204,128,9,0,4,0,7,492
1572,Contigua,3,,1,PUEBLA,155,172,128,13,4,0,0,16,488
1573,Básica,3,,1,PUEBLA,117,150,115,17,0,4,0,7,410
1573,Contigua,3,,1,PUEBLA,130,150,100,8,0,1,0,7,396
1574,Básica,3,,1,PUEBLA,96,123,93,7,1,2,0,10,332
1574,Contigua,3,,1,PUEBLA,111,111,96,9,0,3,0,12,342
1574,Contigua2,3,,1,PUEBLA,92,136,83,8,0,2,0,6,327
1575,Básica,3,,1,PUEBLA,90,167,94,8,0,0,0,0,359
1575,Contigua,3,,1,PUEBLA,102,153,98,6,0,2,0,7,368
1575,Contigua2,3,,1,PUEBLA,99,182,84,6,0,0,0,0,371
1576,Básica,3,,1,PUEBLA,101,143,83,0,0,0,0,0,327
1576,Contigua,3,,1,PUEBLA,96,150,80,3,0,2,0,0,331
1577,Básica,3,,1,PUEBLA,101,76,113,6,0,1,0,5,302
1577,Contigua,3,,1,PUEBLA,115,85,107,1,0,2,0,0,310
1578,Básica,3,,1,PUEBLA,82,125,82,5,0,2,0,7,303
1578,Contigua,3,,1,PUEBLA,99,137,61,7,0,2,0,0,306
1578,Contigua2,3,,1,PUEBLA,98,112,79,4,0,1,0,9,303
1579,Básica,3,,1,PUEBLA,89,163,79,10,0,0,0,8,349
1579,Contigua,3,,1,PUEBLA,102,164,84,10,0,5,0,10,375
1580,Básica,3,,1,PUEBLA,81,162,75,5,0,2,0,10,335
1580,Contigua,3,,1,PUEBLA,91,144,63,6,0,1,0,16,321
1581,Básica,3,,1,PUEBLA,76,99,49,8,0,0,0,14,246
1581,Contigua,3,,1,PUEBLA,72,80,45,6,0,1,0,10,214
1582,Básica,3,,1,PUEBLA,111,165,22,5,0,1,0,0,304
1582,Contigua,3,,1,PUEBLA,99,138,46,7,0,2,0,20,312
1583,Básica,3,,1,PUEBLA,93,170,61,8,0,6,0,0,338
1583,Contigua,3,,1,PUEBLA,109,189,64,11,0,1,0,8,382
1584,Básica,3,,1,PUEBLA,71,123,35,5,0,0,0,0,234
1584,Contigua,3,,1,PUEBLA,62,141,47,7,0,1,0,10,268
1584,Contigua2,3,,1,PUEBLA,80,137,30,0,0,0,0,0,247
1585,Básica,3,,1,PUEBLA,123,130,100,5,0,0,0,0,358
1585,Contigua,3,,1,PUEBLA,145,109,111,1,0,3,0,0,369
1586,Básica,3,,1,PUEBLA,76,156,66,15,0,7,0,15,335
1586,Contigua,3,,1,PUEBLA,88,149,52,16,0,10,0,50,365
1587,Básica,3,,1,PUEBLA,87,127,73,5,0,1,0,0,293
1587,Contigua,3,,1,PUEBLA,90,162,47,4,0,0,0,0,303
1587,Contigua2,3,,1,PUEBLA,114,122,64,7,0,2,0,7,316
1588,Básica,3,,1,PUEBLA,114,162,53,4,0,2,0,0,335
1588,Contigua,3,,1,PUEBLA,99,163,55,5,0,2,0,14,338
1588,Contigua2,3,,1,PUEBLA,93,173,50,6,0,0,0,18,340
1589,Básica,3,,1,PUEBLA,116,140,50,8,0,2,0,11,327
1589,Contigua,3,,1,PUEBLA,111,166,65,8,0,3,0,12,365
1589,Contigua2,3,,1,PUEBLA,122,178,46,10,0,0,0,8,364
1594,Básica,3,,1,PUEBLA,119,190,51,4,0,3,0,6,373
1594,Contigua,3,,1,PUEBLA,119,167,74,7,0,2,0,11,380
1595,Básica,3,,1,PUEBLA,94,262,65,7,0,2,0,6,436
1595,Contigua,3,,1,PUEBLA,67,177,37,3,0,1,0,4,289
1595,Contigua2,3,,1,PUEBLA,69,180,28,0,0,0,0,13,290
1596,Básica,3,,1,PUEBLA,94,262,63,7,0,2,0,4,432
1596,Contigua,3,,1,PUEBLA,71,227,71,9,0,2,0,16,396
1596,Contigua2,3,,1,PUEBLA,0,0,0,0,0,0,0,0,0
1596,Contigua3,3,,1,PUEBLA,75,227,54,5,0,0,0,21,382
1597,Básica,3,,1,PUEBLA,133,115,99,4,0,1,0,2,354
1598,Básica,3,,1,PUEBLA,100,169,39,8,0,0,0,0,316
1601,Básica,3,,1,PUEBLA,142,310,35,2,0,0,0,180,669
1427,Básica,4,,1,PUEBLA,60,89,51,2,0,2,0,10,214
1427,Contigua,4,,1,PUEBLA,69,107,37,4,0,0,0,0,217
1431,Básica,4,,1,PUEBLA,67,8,54,3,0,4,0,5,141
1431,Contigua,4,,1,PUEBLA,67,127,50,4,0,2,0,5,255
1432,Básica,4,,1,PUEBLA,101,171,85,10,0,4,0,9,380
1438,Básica,4,,1,PUEBLA,116,118,78,6,0,0,0,11,329
1438,Contigua,4,,1,PUEBLA,126,112,100,7,0,0,0,0,345
1439,Básica,4,,1,PUEBLA,168,170,135,13,0,0,0,2,488
1440,Básica,4,,1,PUEBLA,68,100,80,3,0,3,0,9,263
1440,Contigua,4,,1,PUEBLA,91,83,79,3,0,1,0,9,266
