CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PT,PVEM,MC,NA,MORENA,ES,VR,PAN_PRD_MC,PAN_PRD,PAN_MC,PRD_MC,PT_MORENA_ES,PT_MORENA,PT_ES,MORENA_ES,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
,15,MEXICO,43,CUAUTITLAN IZCALLI,25,CUAUTITLAN IZCALLI,701,5,522,284,32,54,76,47,69,959,52,84,13,3,0,0,24,3,1,3,2226,1,46,2273,3173
,15,MEXICO,43,CUAUTITLAN IZCALLI,25,CUAUTITLAN IZCALLI,702,4,574,195,25,27,67,25,48,684,42,65,3,1,0,0,14,1,1,3,1775,0,32,1807,2415
,15,MEXICO,43,CUAUTITLAN IZCALLI,25,CUAUTITLAN IZCALLI,703,2,159,89,5,14,34,18,16,301,21,25,7,2,0,0,5,1,0,0,697,0,22,719,986
,15,MEXICO,43,CUAUTITLAN IZCALLI,25,CUAUTITLAN IZCALLI,704,8,1528,470,70,56,145,89,144,1552,79,129,29,4,3,1,41,7,1,6,4354,2,97,4453,5837
,15,MEXICO,43,CUAUTITLAN IZCALLI,25,CUAUTITLAN IZCALLI,705,2,199,113,13,17,41,18,23,361,14,20,4,1,1,0,13,1,0,3,842,0,37,879,1214
,15,MEXICO,43,CUAUTITLAN IZCALLI,25,CUAUTITLAN IZCALLI,706,4,244,221,31,25,127,28,76,858,33,26,5,2,2,0,19,6,0,6,1709,0,65,1774,2549
,15,MEXICO,43,CUAUTITLAN IZCALLI,25,CUAUTITLAN IZCALLI,707,4,237,200,26,38,63,41,35,736,32,28,13,2,0,0,22,2,1,2,1478,0,45,1523,2355
,15,MEXICO,43,CUAUTITLAN IZCALLI,25,CUAUTITLAN IZCALLI,708,2,130,105,8,8,41,10,18,272,18,27,3,0,1,0,9,2,1,1,654,2,18,674,867
,15,MEXICO,43,CUAUTITLAN IZCALLI,25,CUAUTITLAN IZCALLI,709,2,160,123,23,16,48,11,11,337,20,26,0,0,0,0,0,0,0,0,775,0,36,811,1079
,15,MEXICO,43,CUAUTITLAN IZCALLI,25,CUAUTITLAN IZCALLI,710,2,165,126,7,26,27,26,23,393,15,24,1,0,1,0,6,0,0,1,841,0,34,875,1088
,15,MEXICO,43,CUAUTITLAN IZCALLI,25,CUAUTITLAN IZCALLI,711,2,205,104,20,20,89,31,19,396,16,29,4,0,0,0,6,5,1,2,947,0,32,979,1354
,15,MEXICO,43,CUAUTITLAN IZCALLI,25,CUAUTITLAN IZCALLI,712,4,491,162,31,36,83,39,56,753,56,61,5,1,1,0,10,0,2,6,1793,0,41,1834,2489
,15,MEXICO,43,CUAUTITLAN IZCALLI,25,CUAUTITLAN IZCALLI,713,2,120,106,14,22,65,8,19,436,19,28,5,3,1,0,16,2,2,0,866,0,17,883,1323
,15,MEXICO,43,CUAUTITLAN IZCALLI,25,CUAUTITLAN IZCALLI,714,3,187,138,22,26,177,20,22,432,22,23,3,0,1,0,7,2,0,6,1088,2,32,1122,1513
,15,MEXICO,43,CUAUTITLAN IZCALLI,25,CUAUTITLAN IZCALLI,715,2,137,103,12,26,59,17,15,405,20,36,7,0,0,0,8,3,1,0,849,0,27,876,1277
,15,MEXICO,43,CUAUTITLAN IZCALLI,25,CUAUTITLAN IZCALLI,716,3,416,167,29,19,69,36,55,675,46,57,6,0,3,0,10,3,0,1,1592,0,37,1629,2228
,15,MEXICO,43,CUAUTITLAN IZCALLI,25,CUAUTITLAN IZCALLI,717,2,120,104,8,10,31,14,19,298,8,15,1,0,1,0,7,1,0,0,637,1,17,655,884
,15,MEXICO,43,CUAUTITLAN IZCALLI,25,CUAUTITLAN IZCALLI,718,3,252,196,14,34,55,29,36,477,31,27,3,0,1,0,9,1,0,4,1169,2,29,1200,1604
,15,MEXICO,43,CUAUTITLAN IZCALLI,25,CUAUTITLAN IZCALLI,719,3,214,282,10,13,73,26,46,665,15,23,6,0,0,0,30,2,0,2,1407,0,30,1437,2033
,15,MEXICO,43,CUAUTITLAN IZCALLI,25,CUAUTITLAN IZCALLI,720,2,208,138,20,18,89,36,18,367,25,37,1,1,3,0,4,4,2,2,973,2,22,997,1348
,15,MEXICO,43,CUAUTITLAN IZCALLI,25,CUAUTITLAN IZCALLI,721,2,169,93,19,15,41,17,26,416,14,46,3,0,2,0,11,0,0,1,873,2,22,897,1301
,15,MEXICO,43,CUAUTITLAN IZCALLI,25,CUAUTITLAN IZCALLI,722,2,189,171,21,14,84,21,22,480,27,28,2,1,2,0,11,3,0,3,1079,3,30,1112,1497
,15,MEXICO,43,CUAUTITLAN IZCALLI,25,CUAUTITLAN IZCALLI,723,2,153,108,15,17,80,22,22,338,18,27,2,0,2,0,9,1,0,1,815,2,24,841,1177
,15,MEXICO,43,CUAUTITLAN IZCALLI,25,CUAUTITLAN IZCALLI,724,2,202,146,22,27,49,17,29,411,24,22,1,2,2,0,6,2,0,3,965,0,24,989,1302
,15,MEXICO,43,CUAUTITLAN IZCALLI,25,CUAUTITLAN IZCALLI,725,3,307,185,21,28,39,23,44,528,25,23,8,0,2,1,18,6,0,2,1260,0,26,1286,1706
,15,MEXICO,43,CUAUTITLAN IZCALLI,25,CUAUTITLAN IZCALLI,726,3,202,187,14,13,35,13,29,471,12,27,9,0,1,0,5,3,0,3,1024,2,29,1055,1532
,15,MEXICO,43,CUAUTITLAN IZCALLI,25,CUAUTITLAN IZCALLI,727,2,134,114,27,12,41,25,16,437,24,27,1,0,0,0,17,2,0,3,880,1,26,907,1253
,15,MEXICO,43,CUAUTITLAN IZCALLI,25,CUAUTITLAN IZCALLI,728,2,107,96,14,4,19,8,16,242,12,19,3,0,0,0,2,0,0,0,542,0,18,560,758
,15,MEXICO,43,CUAUTITLAN IZCALLI,25,CUAUTITLAN IZCALLI,729,2,152,127,18,10,36,10,10,303,18,30,1,0,2,0,6,2,0,4,729,0,23,752,1021
,15,MEXICO,43,CUAUTITLAN IZCALLI,25,CUAUTITLAN IZCALLI,730,6,593,323,55,64,117,69,111,1301,55,74,7,3,4,1,32,10,1,5,2825,1,68,2894,4208
,15,MEXICO,43,CUAUTITLAN IZCALLI,25,CUAUTITLAN IZCALLI,731,6,556,390,45,58,116,60,79,1265,43,86,23,5,3,0,35,5,1,11,2781,3,70,2854,4156
,15,MEXICO,43,CUAUTITLAN IZCALLI,25,CUAUTITLAN IZCALLI,732,2,149,98,12,17,37,13,19,297,20,16,2,8,0,0,9,1,0,2,700,0,26,726,982
,15,MEXICO,43,CUAUTITLAN IZCALLI,25,CUAUTITLAN IZCALLI,733,2,90,93,11,12,30,12,12,228,13,23,1,5,0,0,4,1,0,2,537,1,50,588,865
,15,MEXICO,43,CUAUTITLAN IZCALLI,25,CUAUTITLAN IZCALLI,734,2,165,159,12,15,77,22,23,320,25,15,0,8,1,0,17,1,0,3,863,0,25,888,1277
,15,MEXICO,43,CUAUTITLAN IZCALLI,25,CUAUTITLAN IZCALLI,735,2,172,149,16,14,63,12,25,328,15,37,7,0,2,0,12,0,0,2,854,0,25,879,1244
,15,MEXICO,43,CUAUTITLAN IZCALLI,25,CUAUTITLAN IZCALLI,736,2,192,140,8,11,34,23,16,389,23,31,4,2,2,0,6,3,0,4,888,0,32,920,1316
,15,MEXICO,43,CUAUTITLAN IZCALLI,25,CUAUTITLAN IZCALLI,737,2,177,91,18,15,41,25,24,222,22,26,5,0,0,0,12,0,0,2,680,3,13,696,1115
,15,MEXICO,43,CUAUTITLAN IZCALLI,25,CUAUTITLAN IZCALLI,738,2,136,102,12,21,50,17,22,316,18,21,0,0,0,0,3,1,2,0,721,0,55,776,1092
,15,MEXICO,43,CUAUTITLAN IZCALLI,25,CUAUTITLAN IZCALLI,739,2,113,106,8,10,60,17,10,264,8,23,1,2,2,0,7,2,0,1,634,0,11,645,929
,15,MEXICO,43,CUAUTITLAN IZCALLI,25,CUAUTITLAN IZCALLI,740,1,88,64,10,11,38,13,8,224,16,21,1,1,0,0,5,2,0,2,504,0,12,516,727
,15,MEXICO,43,CUAUTITLAN IZCALLI,25,CUAUTITLAN IZCALLI,741,2,135,103,19,20,55,17,26,417,29,45,2,3,1,0,6,2,0,3,883,0,30,913,1275
,15,MEXICO,43,CUAUTITLAN IZCALLI,25,CUAUTITLAN IZCALLI,742,1,85,76,3,5,53,17,8,211,18,19,0,0,0,0,0,2,0,1,498,0,18,516,735
,15,MEXICO,43,CUAUTITLAN IZCALLI,25,CUAUTITLAN IZCALLI,743,4,194,176,19,15,54,20,38,604,29,35,1,2,3,0,6,4,0,2,1202,1,28,1231,905
,15,MEXICO,43,CUAUTITLAN IZCALLI,25,CUAUTITLAN IZCALLI,744,2,116,170,9,13,21,11,15,323,14,31,1,1,0,0,13,0,0,1,739,0,29,768,1124
,15,MEXICO,43,CUAUTITLAN IZCALLI,25,CUAUTITLAN IZCALLI,745,2,132,116,20,5,44,13,26,269,16,19,9,2,0,0,7,2,0,3,683,2,20,705,1017
,15,MEXICO,43,CUAUTITLAN IZCALLI,25,CUAUTITLAN IZCALLI,746,2,210,145,15,16,49,12,48,362,20,42,2,1,0,0,10,2,0,4,938,0,32,970,1368
,15,MEXICO,43,CUAUTITLAN IZCALLI,25,CUAUTITLAN IZCALLI,747,2,178,122,9,18,47,14,21,369,16,28,7,1,2,0,8,2,0,3,845,0,21,866,1213
,15,MEXICO,43,CUAUTITLAN IZCALLI,25,CUAUTITLAN IZCALLI,748,1,107,64,7,9,23,13,29,189,5,19,4,2,1,0,5,0,1,0,478,0,13,491,695
,15,MEXICO,43,CUAUTITLAN IZCALLI,25,CUAUTITLAN IZCALLI,749,2,130,99,10,10,27,8,13,219,15,21,3,0,0,0,12,0,0,1,568,1,16,585,797
,15,MEXICO,43,CUAUTITLAN IZCALLI,25,CUAUTITLAN IZCALLI,750,2,155,86,12,12,23,10,16,234,13,18,3,1,0,0,5,2,0,3,593,0,7,600,820
,15,MEXICO,43,CUAUTITLAN IZCALLI,25,CUAUTITLAN IZCALLI,751,2,128,112,6,5,29,12,27,265,15,12,3,0,0,0,6,1,1,1,623,0,28,651,877
,15,MEXICO,43,CUAUTITLAN IZCALLI,25,CUAUTITLAN IZCALLI,752,2,162,126,9,11,33,19,24,352,11,23,3,0,2,1,11,1,0,0,788,0,26,814,1142
,15,MEXICO,43,CUAUTITLAN IZCALLI,25,CUAUTITLAN IZCALLI,753,2,197,108,7,16,24,17,21,326,25,25,3,1,2,0,5,3,0,1,781,0,19,800,1062
,15,MEXICO,43,CUAUTITLAN IZCALLI,25,CUAUTITLAN IZCALLI,754,2,203,134,21,20,40,23,25,458,25,26,1,1,3,0,3,4,0,0,987,1,23,1011,1370
,15,MEXICO,43,CUAUTITLAN IZCALLI,25,CUAUTITLAN IZCALLI,755,2,167,113,16,14,55,15,24,301,21,17,2,6,1,0,14,1,0,5,772,0,21,793,1133
,15,MEXICO,43,CUAUTITLAN IZCALLI,25,CUAUTITLAN IZCALLI,756,2,145,108,16,12,59,6,14,257,15,17,4,0,0,0,2,3,0,1,659,1,3,663,973
,15,MEXICO,43,CUAUTITLAN IZCALLI,25,CUAUTITLAN IZCALLI,757,2,188,79,10,10,41,18,22,306,12,17,1,0,0,0,7,0,0,0,711,0,26,737,953
,15,MEXICO,43,CUAUTITLAN IZCALLI,25,CUAUTITLAN IZCALLI,758,3,300,270,15,24,42,33,66,688,24,34,6,1,0,0,12,3,0,3,1521,0,19,1540,2102
,15,MEXICO,43,CUAUTITLAN IZCALLI,25,CUAUTITLAN IZCALLI,759,11,822,512,98,109,188,90,207,2575,148,143,12,2,2,1,81,13,0,18,5021,1,136,5158,8138
,15,MEXICO,43,CUAUTITLAN IZCALLI,25,CUAUTITLAN IZCALLI,760,3,128,139,8,11,20,10,36,397,17,16,0,1,1,1,10,0,0,1,796,1,21,818,1905
,15,MEXICO,43,CUAUTITLAN IZCALLI,25,CUAUTITLAN IZCALLI,761,6,863,401,41,60,111,53,294,1068,63,75,4,1,1,2,18,8,0,2,3065,1,72,3138,4474
,15,MEXICO,43,CUAUTITLAN IZCALLI,25,CUAUTITLAN IZCALLI,762,2,281,127,15,16,39,23,34,444,17,34,3,1,0,0,9,0,0,3,1046,1,31,1078,1495
,15,MEXICO,43,CUAUTITLAN IZCALLI,25,CUAUTITLAN IZCALLI,763,2,146,71,10,24,23,11,22,296,11,18,5,0,0,0,14,0,0,2,653,1,20,674,928
,15,MEXICO,43,CUAUTITLAN IZCALLI,25,CUAUTITLAN IZCALLI,764,2,187,108,9,6,14,14,36,297,8,16,1,0,2,0,7,1,0,3,709,2,15,726,943
,15,MEXICO,43,CUAUTITLAN IZCALLI,25,CUAUTITLAN IZCALLI,765,2,266,165,16,12,23,14,25,375,9,25,5,2,0,1,2,1,0,1,942,1,35,978,1274
,15,MEXICO,43,CUAUTITLAN IZCALLI,25,CUAUTITLAN IZCALLI,766,2,224,145,17,17,31,28,42,310,9,20,6,2,0,0,6,1,0,0,858,0,21,879,1293
,15,MEXICO,43,CUAUTITLAN IZCALLI,25,CUAUTITLAN IZCALLI,767,2,297,161,18,10,37,23,21,371,14,60,6,0,1,0,3,0,0,0,1022,0,33,1055,1384
,15,MEXICO,43,CUAUTITLAN IZCALLI,25,CUAUTITLAN IZCALLI,768,2,337,169,18,12,29,22,44,372,10,51,4,0,1,0,6,0,0,3,1078,0,22,1100,1353
,15,MEXICO,43,CUAUTITLAN IZCALLI,25,CUAUTITLAN IZCALLI,769,2,297,137,12,13,29,18,43,324,18,42,7,1,1,0,8,1,0,4,955,2,31,988,1312
,15,MEXICO,43,CUAUTITLAN IZCALLI,25,CUAUTITLAN IZCALLI,770,2,284,156,11,10,32,10,44,365,12,34,2,0,0,2,3,2,0,1,968,1,19,988,1318
,15,MEXICO,43,CUAUTITLAN IZCALLI,25,CUAUTITLAN IZCALLI,771,2,107,65,9,9,23,8,11,280,9,22,1,0,0,1,9,0,0,0,554,0,25,579,805
,15,MEXICO,43,CUAUTITLAN IZCALLI,25,CUAUTITLAN IZCALLI,772,1,79,54,4,7,27,7,6,162,7,7,0,0,0,0,3,0,0,2,365,0,12,377,544
,15,MEXICO,43,CUAUTITLAN IZCALLI,25,CUAUTITLAN IZCALLI,773,1,118,55,6,13,19,11,23,210,5,10,1,0,0,0,2,1,0,1,475,0,17,492,667
,15,MEXICO,43,CUAUTITLAN IZCALLI,25,CUAUTITLAN IZCALLI,774,1,112,69,9,11,22,7,17,193,7,24,4,0,1,0,3,1,0,0,480,1,15,496,686
,15,MEXICO,43,CUAUTITLAN IZCALLI,25,CUAUTITLAN IZCALLI,775,1,88,45,9,5,7,5,17,168,8,12,0,0,0,0,3,0,0,0,367,7,0,374,539
,15,MEXICO,43,CUAUTITLAN IZCALLI,25,CUAUTITLAN IZCALLI,776,1,136,57,7,14,21,18,25,222,12,11,4,0,0,0,3,1,0,3,534,3,9,546,742
,15,MEXICO,43,CUAUTITLAN IZCALLI,25,CUAUTITLAN IZCALLI,777,1,96,60,4,3,23,12,23,194,7,6,1,1,0,0,0,0,0,0,430,0,5,435,619
,15,MEXICO,43,CUAUTITLAN IZCALLI,25,CUAUTITLAN IZCALLI,778,1,84,56,7,5,11,9,12,160,9,11,2,0,0,0,5,1,0,1,373,0,10,383,565
,15,MEXICO,43,CUAUTITLAN IZCALLI,25,CUAUTITLAN IZCALLI,779,8,753,475,63,69,142,73,145,1664,64,132,14,1,4,0,23,7,1,14,3644,0,97,3741,5746
,15,MEXICO,43,CUAUTITLAN IZCALLI,25,CUAUTITLAN IZCALLI,780,2,176,139,10,9,28,14,28,320,10,59,6,0,2,0,8,0,0,0,809,0,25,834,1085
,15,MEXICO,43,CUAUTITLAN IZCALLI,25,CUAUTITLAN IZCALLI,781,2,226,160,10,14,18,19,27,295,11,52,7,1,1,0,6,2,0,1,850,1,17,868,1106
,15,MEXICO,43,CUAUTITLAN IZCALLI,25,CUAUTITLAN IZCALLI,782,2,236,139,11,5,23,10,38,259,14,56,5,0,1,0,1,3,0,2,803,0,15,818,1030
,15,MEXICO,43,CUAUTITLAN IZCALLI,25,CUAUTITLAN IZCALLI,783,3,306,206,19,22,29,23,31,490,18,71,5,2,0,0,10,1,0,5,1238,1,27,1266,1641
,15,MEXICO,43,CUAUTITLAN IZCALLI,25,CUAUTITLAN IZCALLI,784,2,289,171,10,13,19,19,35,390,19,61,5,1,0,0,3,0,0,2,1037,1,27,1065,1400
,15,MEXICO,43,CUAUTITLAN IZCALLI,25,CUAUTITLAN IZCALLI,785,2,274,163,12,11,32,11,31,260,14,44,7,1,1,0,1,0,1,0,863,0,19,882,1105
,15,MEXICO,43,CUAUTITLAN IZCALLI,25,CUAUTITLAN IZCALLI,786,2,158,88,10,6,15,14,12,222,7,37,2,2,4,0,2,3,0,1,583,0,19,602,764
,15,MEXICO,43,CUAUTITLAN IZCALLI,25,CUAUTITLAN IZCALLI,787,2,279,170,15,13,28,17,16,385,23,79,1,0,0,0,6,1,0,0,1033,0,23,1056,1344
,15,MEXICO,43,CUAUTITLAN IZCALLI,25,CUAUTITLAN IZCALLI,788,2,149,85,8,7,12,7,14,209,11,58,0,0,0,0,1,1,1,1,564,1,22,587,770
,15,MEXICO,43,CUAUTITLAN IZCALLI,25,CUAUTITLAN IZCALLI,789,4,291,266,32,37,61,27,41,771,34,48,3,0,1,6,15,9,0,9,1651,1,55,1707,2910
,15,MEXICO,43,CUAUTITLAN IZCALLI,25,CUAUTITLAN IZCALLI,790,3,190,152,18,17,41,17,31,440,18,21,5,0,1,0,11,2,0,3,967,1,25,993,1576
,15,MEXICO,43,CUAUTITLAN IZCALLI,25,CUAUTITLAN IZCALLI,791,2,377,159,13,24,27,14,31,307,15,60,9,0,1,0,4,2,0,1,1044,0,40,1084,1362
,15,MEXICO,43,CUAUTITLAN IZCALLI,25,CUAUTITLAN IZCALLI,792,3,461,184,17,37,32,21,48,366,19,83,6,3,0,0,11,1,0,0,1289,0,30,1319,1671
,15,MEXICO,43,CUAUTITLAN IZCALLI,25,CUAUTITLAN IZCALLI,793,2,225,124,15,20,22,18,29,325,19,62,10,0,0,0,6,1,0,1,877,1,28,906,1131
,15,MEXICO,43,CUAUTITLAN IZCALLI,25,CUAUTITLAN IZCALLI,794,2,261,135,13,18,32,15,18,265,20,46,4,0,1,1,5,3,0,3,840,1,23,864,1082
,15,MEXICO,43,CUAUTITLAN IZCALLI,25,CUAUTITLAN IZCALLI,795,2,252,156,13,18,35,14,32,348,18,43,8,1,0,0,9,1,0,4,952,0,20,972,1272
,15,MEXICO,43,CUAUTITLAN IZCALLI,25,CUAUTITLAN IZCALLI,796,2,269,110,16,20,24,8,28,331,14,34,3,0,0,0,7,2,0,2,868,1,27,896,1214
,15,MEXICO,43,CUAUTITLAN IZCALLI,25,CUAUTITLAN IZCALLI,799,2,272,132,15,14,31,13,21,314,20,59,5,1,1,0,6,1,0,2,907,0,15,922,1171
,15,MEXICO,43,CUAUTITLAN IZCALLI,25,CUAUTITLAN IZCALLI,800,2,303,152,7,28,19,15,36,330,15,45,2,2,1,0,3,2,0,1,961,1,36,998,1326
,15,MEXICO,43,CUAUTITLAN IZCALLI,25,CUAUTITLAN IZCALLI,801,2,329,121,13,18,21,11,40,353,14,56,8,1,1,2,2,1,0,2,993,0,28,1021,1324
,15,MEXICO,43,CUAUTITLAN IZCALLI,25,CUAUTITLAN IZCALLI,802,5,454,377,46,50,85,46,46,972,44,51,27,1,0,0,31,3,0,1,2234,0,67,2301,3630
,15,MEXICO,43,CUAUTITLAN IZCALLI,25,CUAUTITLAN IZCALLI,803,2,178,91,7,10,16,11,23,201,11,36,3,1,0,0,0,1,0,1,590,0,9,599,787
,15,MEXICO,43,CUAUTITLAN IZCALLI,25,CUAUTITLAN IZCALLI,804,2,358,129,16,22,21,18,72,314,15,53,8,1,0,0,4,0,0,1,1032,0,23,1055,1322
,15,MEXICO,43,CUAUTITLAN IZCALLI,25,CUAUTITLAN IZCALLI,805,2,238,111,5,10,29,14,44,234,11,18,3,1,0,0,2,3,0,0,723,0,20,743,906
,15,MEXICO,43,CUAUTITLAN IZCALLI,25,CUAUTITLAN IZCALLI,820,2,236,75,7,10,15,5,18,235,9,30,2,0,0,0,1,0,0,1,644,3,15,662,850
,15,MEXICO,43,CUAUTITLAN IZCALLI,25,CUAUTITLAN IZCALLI,821,2,287,105,15,17,21,16,32,248,9,36,8,0,0,0,3,1,0,1,799,1,19,819,1066
,15,MEXICO,43,CUAUTITLAN IZCALLI,25,CUAUTITLAN IZCALLI,822,2,377,114,19,17,38,16,38,376,24,67,2,1,0,0,7,0,0,1,1097,1,26,1124,1484
,15,MEXICO,43,CUAUTITLAN IZCALLI,25,CUAUTITLAN IZCALLI,823,3,439,83,16,15,50,18,28,402,29,73,6,1,2,0,9,1,0,1,1173,3,33,1209,1592
,15,MEXICO,43,CUAUTITLAN IZCALLI,25,CUAUTITLAN IZCALLI,824,2,321,97,18,21,25,35,38,408,12,49,5,3,0,0,6,7,0,0,1045,2,25,1072,1445
,15,MEXICO,43,CUAUTITLAN IZCALLI,25,CUAUTITLAN IZCALLI,825,6,420,430,49,57,100,43,39,1067,47,63,10,1,1,1,25,7,0,7,2367,2,60,2429,4113
,15,MEXICO,43,CUAUTITLAN IZCALLI,25,CUAUTITLAN IZCALLI,827,4,593,210,22,28,67,26,44,490,32,32,12,0,1,1,7,0,0,0,1565,0,29,1594,2264
,15,MEXICO,43,CUAUTITLAN IZCALLI,25,CUAUTITLAN IZCALLI,828,3,229,175,23,35,34,17,36,552,19,37,4,0,1,0,15,4,1,4,1186,0,45,1231,1839
,15,MEXICO,43,CUAUTITLAN IZCALLI,25,CUAUTITLAN IZCALLI,829,2,205,123,13,14,32,20,15,450,13,23,6,0,0,0,9,6,2,2,933,0,37,970,1468
,15,MEXICO,43,CUAUTITLAN IZCALLI,25,CUAUTITLAN IZCALLI,830,2,147,132,20,24,38,14,22,328,15,23,8,2,1,0,14,3,0,3,794,0,30,824,1255
,15,MEXICO,43,CUAUTITLAN IZCALLI,25,CUAUTITLAN IZCALLI,831,2,141,96,17,12,37,19,25,399,19,26,1,0,0,0,3,4,0,3,802,0,15,817,1282
,15,MEXICO,43,CUAUTITLAN IZCALLI,25,CUAUTITLAN IZCALLI,877,3,734,157,22,17,42,28,30,471,15,38,10,2,0,0,5,1,0,0,1572,1,22,1595,1980
,15,MEXICO,43,CUAUTITLAN IZCALLI,25,CUAUTITLAN IZCALLI,878,2,519,127,15,17,30,16,21,313,11,24,2,0,0,2,4,0,0,0,1101,1,35,1137,1492
,15,MEXICO,43,CUAUTITLAN IZCALLI,25,CUAUTITLAN IZCALLI,879,3,725,129,18,17,33,13,23,346,14,62,8,0,3,0,2,1,0,0,1394,1,29,1424,1853
,15,MEXICO,43,CUAUTITLAN IZCALLI,25,CUAUTITLAN IZCALLI,880,2,488,126,17,10,32,13,16,334,18,29,10,1,4,0,9,4,0,0,1111,0,28,1139,1499
,15,MEXICO,43,CUAUTITLAN IZCALLI,25,CUAUTITLAN IZCALLI,906,10,504,555,78,63,113,80,129,1658,102,63,17,3,6,1,57,3,2,12,3446,5,103,3554,6553
,15,MEXICO,43,CUAUTITLAN IZCALLI,25,CUAUTITLAN IZCALLI,907,5,280,300,42,51,76,56,70,1098,53,42,1,1,1,0,36,12,0,3,2122,3,46,2171,3331
,15,MEXICO,43,CUAUTITLAN IZCALLI,25,CUAUTITLAN IZCALLI,908,3,206,174,29,35,45,39,72,606,26,21,2,1,2,0,13,0,0,4,1275,0,28,1303,2035
,15,MEXICO,43,CUAUTITLAN IZCALLI,25,CUAUTITLAN IZCALLI,909,4,327,200,32,32,55,27,73,784,29,20,7,1,2,0,25,4,1,4,1623,1,27,1651,2529
,15,MEXICO,43,CUAUTITLAN IZCALLI,25,CUAUTITLAN IZCALLI,910,7,485,383,56,64,106,45,121,1352,56,64,14,3,3,0,33,6,0,8,2799,1,78,2878,4552
,15,MEXICO,43,CUAUTITLAN IZCALLI,25,CUAUTITLAN IZCALLI,6184,1,37,33,2,1,7,7,12,104,3,2,0,0,0,0,0,0,0,0,208,0,7,215,275
,15,MEXICO,43,CUAUTITLAN IZCALLI,25,CUAUTITLAN IZCALLI,6185,2,159,55,5,9,35,19,19,225,16,13,2,0,0,0,7,0,0,2,566,0,9,575,753
,15,MEXICO,43,CUAUTITLAN IZCALLI,25,CUAUTITLAN IZCALLI,6186,2,203,94,12,13,36,23,23,313,10,17,5,0,0,0,8,2,0,3,762,0,17,779,1038
,15,MEXICO,43,CUAUTITLAN IZCALLI,25,CUAUTITLAN IZCALLI,6187,3,441,107,11,18,47,34,43,427,15,41,5,0,2,1,14,2,0,2,1210,1,33,1244,1662
,15,MEXICO,43,CUAUTITLAN IZCALLI,25,CUAUTITLAN IZCALLI,6188,1,78,50,6,3,28,14,26,161,30,6,0,0,0,0,7,0,0,6,415,0,8,423,545
,15,MEXICO,43,CUAUTITLAN IZCALLI,25,CUAUTITLAN IZCALLI,6189,1,85,50,16,9,17,24,20,276,7,5,1,1,1,0,2,0,0,0,514,3,9,526,722
,15,MEXICO,43,CUAUTITLAN IZCALLI,25,CUAUTITLAN IZCALLI,6190,1,19,2,2,1,2,2,9,41,2,1,1,0,0,0,0,0,0,0,82,0,7,89,126
,15,MEXICO,43,CUAUTITLAN IZCALLI,25,CUAUTITLAN IZCALLI,6191,2,371,89,10,26,23,22,30,319,18,38,4,1,2,0,5,1,0,2,961,2,20,983,1190
,15,MEXICO,43,CUAUTITLAN IZCALLI,25,CUAUTITLAN IZCALLI,6192,2,252,83,16,9,26,31,34,370,7,25,2,0,0,0,6,0,0,5,866,0,17,883,1154
,15,MEXICO,43,CUAUTITLAN IZCALLI,25,CUAUTITLAN IZCALLI,6193,3,504,142,24,23,54,26,42,497,31,70,8,1,0,0,12,2,0,1,1437,1,26,1464,1984
,15,MEXICO,43,CUAUTITLAN IZCALLI,25,CUAUTITLAN IZCALLI,6194,1,78,36,2,5,8,3,9,116,8,9,2,0,0,0,3,0,0,0,279,0,6,285,352
,15,MEXICO,43,CUAUTITLAN IZCALLI,25,CUAUTITLAN IZCALLI,6195,4,540,226,25,34,83,41,40,696,35,58,9,0,1,0,11,1,0,1,1801,0,22,1823,2489
,15,MEXICO,43,CUAUTITLAN IZCALLI,25,CUAUTITLAN IZCALLI,6196,1,79,42,4,8,7,1,28,146,4,22,1,0,0,0,4,1,0,1,348,0,7,355,471
,15,MEXICO,43,CUAUTITLAN IZCALLI,25,CUAUTITLAN IZCALLI,6197,1,136,65,7,8,17,11,15,201,9,49,3,0,2,0,3,1,0,0,527,0,12,539,646
,15,MEXICO,43,CUAUTITLAN IZCALLI,25,CUAUTITLAN IZCALLI,6198,2,293,163,18,18,36,15,31,422,36,48,4,2,0,0,11,1,0,3,1101,2,32,1135,1497
,15,MEXICO,43,CUAUTITLAN IZCALLI,25,CUAUTITLAN IZCALLI,6199,1,86,41,4,9,5,5,13,134,8,11,1,0,0,0,5,1,0,1,324,0,7,331,450
,15,MEXICO,43,CUAUTITLAN IZCALLI,25,CUAUTITLAN IZCALLI,6200,2,226,82,9,17,26,23,24,343,31,25,2,0,0,0,7,3,0,0,818,1,21,840,1140
,15,MEXICO,43,CUAUTITLAN IZCALLI,25,CUAUTITLAN IZCALLI,6201,2,142,69,10,10,34,8,34,359,13,6,1,0,2,6,3,0,0,2,699,0,15,714,1071
