uniqueid,year,incumbent_party_magar,incumbent_candidate_magar,runnerup_party_magar,runnerup_candidate_magar,margin
16012,2001,PRD_PT_PVEM_CONVE_PAS_PSN,SERGIO BAEZ TORRES,PRI,,0.085555017
16012,2004,PRI_PVEM,FERNANDO CHAVEZ LOPEZ,PRD,,0.1662112577
16012,2007,PRD_PT_CONVE,OSBALDO ESQUIVEL LUCATERO,PRI,,0.1547526143
16012,2011,PRI_PVEM,LUIS TORRES CHAVEZ,PRD_PT,,0.298662167
16012,2015,PRD_PNA,LORENZO BARAJAS HEREDIA,PRI_PVEM,,0.0432278522
16012,2018,PT_MORENA,ELISEO DELGADO SANCHEZ,PAN_PRD_MC,,0.1958041958
16013,1989,PRI,SALVADOR ORTEGA HERNANDEZ,PRD,,0.2528818444
16013,1992,PRI,ISRAEL TENTORY GARCIA,PRD,,0.3118724158
16013,1995,PRI,EUSTOLIO NAVA ORTIZ,PRD,,0.4124856377
16013,1998,PRI,JAIME CONEJO CARDENAS,PRD,,0.5113717129
16013,2001,PRD_PT_PVEM_CONVE_PAS_PSN,ISRAEL TENTORY GARCIA,PRI,,0.0435014678
16013,2004,PRI_PVEM,ISMAEL GARDUÑO ORTEGA,PRD,,0.0511699666
16013,2007,PRI,ROMAN NAVA ORTIZ,PRD_PT_CONVE,,0.1257267442
16013,2011,PRD_PT,JORGE CORNEJO CARDENAS,PRI_PVEM,,0.1372259696
16013,2015,PRI_PVEM,WALTER GOMEZ GUTIERREZ,PRD_PT_PNA,,0.0275476787
16013,2018,PRD_PVEM,ELISENDA GARDUÑO GARDUÑO,PRI,,0.2524354087
16014,1989,PRI,?,PRD,,0.4732718894
16014,1992,PRI,?,PRD,,0.518967334
16014,1995,PRI,?,PRD,,0.0046272494
16014,1998,PRI,ELIAS LOPEZ MENDOZA,PRD,,0.2464131177
16014,2001,PRD_PT_PVEM_CONVE_PAS_PSN,RAMON GOMEZ ABUNDIS,PRI,,0.0478212291
16014,2004,PRD,LEOPOLDO BUENO LARIOS,PRI_PVEM,,0.1518835958
16014,2007,PRI,AUDEL MENDEZ CHAVEZ,PAN,,0.0534380387
16014,2011,PAN_PNA,ANDRES CARDENAS GUERRERO,PRD_PT_CONVE,,0.2301310768
16014,2015,PRD_PT_PNA,PORFIRIO MENDOZA ZAMBRANO,PRI_PVEM,,0.4381171824
