CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,CASILLA,PAN,PRI,PRD,PVEM,PT,MC,NA,MORENA,ES,PAN_PRD_MC,PAN_PRD,PAN_MC,PRD_MC,PRI_PVEM,PT_MORENA_ES,PT_MORENA,PT_ES,MORENA_ES,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
3,30,VERACRUZ,20,ORIZABA,23,ATZACAN,420,C  ,1,0,C01,139,47,10,18,31,37,4,225,5,4,1,5,0,1,2,1,0,1,531,0,25,556,731,ACTA CASILLA,,,
3,30,VERACRUZ,20,ORIZABA,23,ATZACAN,421,B  ,1,0,B,104,35,18,11,27,3,6,206,3,2,2,1,0,0,5,1,0,1,425,0,14,439,600,ACTA CASILLA,,,
3,30,VERACRUZ,20,ORIZABA,23,ATZACAN,421,C  ,1,0,C01,124,24,19,14,20,11,4,213,5,4,0,1,0,0,2,2,0,0,443,0,13,456,599,GRUPO DE RECUENTO,,,
3,30,VERACRUZ,20,ORIZABA,23,ATZACAN,422,B  ,1,0,B,76,26,7,8,5,13,4,125,4,5,6,0,1,1,0,0,0,1,282,0,8,290,399,ACTA CASILLA,,,
3,30,VERACRUZ,20,ORIZABA,23,ATZACAN,422,C  ,1,0,C01,102,32,9,5,8,9,3,108,3,5,1,0,0,1,0,1,0,1,288,0,7,295,399,ACTA CASILLA,,,
3,30,VERACRUZ,20,ORIZABA,23,ATZACAN,423,B  ,1,0,B,167,28,34,30,6,32,2,71,7,18,13,6,3,4,1,0,0,2,424,0,22,446,616,ACTA CASILLA,,,
3,30,VERACRUZ,20,ORIZABA,23,ATZACAN,423,C  ,1,0,C01,158,36,39,34,12,28,7,64,4,9,3,2,2,6,1,1,0,0,406,0,17,423,615,ACTA CASILLA,,,
3,30,VERACRUZ,20,ORIZABA,23,ATZACAN,423,C  ,2,0,C02,162,22,33,13,16,34,4,90,13,13,4,4,0,2,0,1,2,2,415,0,29,444,615,ACTA CASILLA,,,
3,30,VERACRUZ,20,ORIZABA,23,ATZACAN,424,B  ,1,0,B,74,20,21,29,13,23,2,160,7,2,3,0,0,0,3,2,0,4,363,0,12,375,534,ACTA CASILLA,,,
3,30,VERACRUZ,20,ORIZABA,23,ATZACAN,424,C  ,1,0,C01,78,20,25,29,10,24,3,173,4,6,5,1,1,1,6,1,0,1,388,0,10,398,534,ACTA CASILLA,,,
3,30,VERACRUZ,20,ORIZABA,70,FORTIN,1529,B  ,1,0,B,93,39,5,7,16,12,7,280,4,0,1,1,0,0,5,3,0,1,474,0,9,483,710,GRUPO DE RECUENTO,,,
3,30,VERACRUZ,20,ORIZABA,70,FORTIN,1529,C  ,1,0,C01,106,24,7,8,11,4,3,275,7,1,0,2,0,1,2,2,1,0,454,0,16,470,709,GRUPO DE RECUENTO,,,
3,30,VERACRUZ,20,ORIZABA,70,FORTIN,1530,B  ,1,0,B,125,43,9,5,9,14,2,183,3,2,0,1,0,2,3,1,0,1,403,0,9,412,602,ACTA CASILLA,,,
3,30,VERACRUZ,20,ORIZABA,70,FORTIN,1530,C  ,1,0,C01,100,41,13,2,14,14,3,175,3,2,1,2,0,1,3,0,0,0,374,0,15,389,602,GRUPO DE RECUENTO,,,
3,30,VERACRUZ,20,ORIZABA,70,FORTIN,1530,C  ,2,0,C02,96,46,9,9,8,11,4,174,6,3,1,3,0,0,3,1,0,0,374,0,19,393,601,GRUPO DE RECUENTO,,,
3,30,VERACRUZ,20,ORIZABA,70,FORTIN,1530,C  ,3,0,C03,111,63,12,3,5,15,1,157,8,5,1,0,0,1,7,0,1,1,391,0,15,406,601,GRUPO DE RECUENTO,,,
3,30,VERACRUZ,20,ORIZABA,70,FORTIN,1531,B  ,1,0,B,103,32,4,4,8,3,5,185,3,3,1,1,0,4,9,2,3,0,370,0,4,374,551,GRUPO DE RECUENTO,,,
3,30,VERACRUZ,20,ORIZABA,70,FORTIN,1531,C  ,1,0,C01,98,29,9,12,12,4,4,177,1,1,0,0,0,0,10,0,0,1,358,0,4,362,551,ACTA CASILLA,,,
3,30,VERACRUZ,20,ORIZABA,70,FORTIN,1532,B  ,1,0,B,94,40,7,6,8,4,3,223,4,0,1,0,0,3,1,2,0,1,397,0,5,402,620,GRUPO DE RECUENTO,,,
3,30,VERACRUZ,20,ORIZABA,70,FORTIN,1532,C  ,1,0,C01,88,35,3,5,9,4,5,238,8,0,0,0,0,3,3,0,0,0,401,0,9,410,620,ACTA CASILLA,,,
3,30,VERACRUZ,20,ORIZABA,70,FORTIN,1533,B  ,1,0,B,56,28,7,10,9,10,3,178,8,0,0,0,0,1,2,0,0,0,312,0,16,328,487,ACTA CASILLA,,,
3,30,VERACRUZ,20,ORIZABA,70,FORTIN,1533,C  ,1,0,C01,78,30,6,3,8,2,5,165,5,3,0,0,0,1,4,1,0,4,315,0,0,315,486,GRUPO DE RECUENTO,,,
3,30,VERACRUZ,20,ORIZABA,70,FORTIN,1534,B  ,1,0,B,102,46,9,4,6,11,0,187,4,1,0,1,0,1,6,3,0,2,383,0,11,394,566,ACTA CASILLA,,,
3,30,VERACRUZ,20,ORIZABA,70,FORTIN,1534,C  ,1,0,C01,93,37,5,3,6,3,5,217,4,0,2,0,0,3,5,1,0,2,386,0,6,392,566,GRUPO DE RECUENTO,,,
3,30,VERACRUZ,20,ORIZABA,70,FORTIN,1535,B  ,1,0,B,77,28,3,5,7,4,2,149,1,1,1,0,0,0,8,1,0,1,288,1,8,297,396,ACTA CASILLA,,,
3,30,VERACRUZ,20,ORIZABA,70,FORTIN,1535,C  ,1,0,C01,75,40,8,2,2,0,2,127,1,2,0,0,0,0,3,1,0,0,263,0,7,270,396,GRUPO DE RECUENTO,,,
3,30,VERACRUZ,20,ORIZABA,70,FORTIN,1536,B  ,1,0,B,124,39,2,3,7,3,5,216,4,1,0,0,0,6,6,0,0,1,417,0,4,421,577,ACTA CASILLA,,,
3,30,VERACRUZ,20,ORIZABA,70,FORTIN,1536,C  ,1,0,C01,121,49,3,6,12,10,5,171,3,3,1,0,0,1,0,1,0,0,386,0,6,392,576,ACTA CASILLA,,,
3,30,VERACRUZ,20,ORIZABA,70,FORTIN,1537,B  ,1,0,B,102,45,5,10,8,3,3,198,4,1,0,0,0,3,2,0,0,1,385,0,7,392,543,ACTA CASILLA,,,
3,30,VERACRUZ,20,ORIZABA,70,FORTIN,1537,C  ,1,0,C01,111,29,5,6,4,3,7,172,5,3,2,0,0,1,7,0,0,1,356,0,6,362,543,ACTA CASILLA,,,
3,30,VERACRUZ,20,ORIZABA,70,FORTIN,1537,S,1,0,S01,78,26,4,1,9,6,2,241,2,1,1,0,0,0,2,0,0,1,374,0,5,379,,ACTA CASILLA,,,
3,30,VERACRUZ,20,ORIZABA,70,FORTIN,1538,B  ,1,0,B,216,66,3,6,7,11,4,180,4,9,1,0,0,1,3,2,0,0,513,0,12,525,709,ACTA CASILLA,,,
3,30,VERACRUZ,20,ORIZABA,70,FORTIN,1539,B  ,1,0,B,139,42,5,7,8,3,7,190,6,1,2,0,0,0,4,1,0,2,417,0,11,428,620,ACTA CASILLA,,,
3,30,VERACRUZ,20,ORIZABA,70,FORTIN,1539,C  ,1,0,C01,126,54,5,4,12,9,6,183,7,2,0,1,0,0,2,0,0,0,411,0,8,419,620,ACTA CASILLA,,,
3,30,VERACRUZ,20,ORIZABA,70,FORTIN,1539,C  ,2,0,C02,122,29,6,9,10,6,4,174,9,2,3,0,0,1,4,0,0,0,379,0,9,388,620,ACTA CASILLA,,,
3,30,VERACRUZ,20,ORIZABA,70,FORTIN,1539,C  ,3,0,C03,137,26,9,3,4,1,3,178,5,1,0,0,0,2,2,0,0,1,372,0,5,377,620,ACTA CASILLA,,,
3,30,VERACRUZ,20,ORIZABA,70,FORTIN,1540,B  ,1,0,B,136,30,26,4,15,2,1,158,5,9,4,0,0,3,6,2,0,0,401,0,15,416,582,ACTA CASILLA,,,
3,30,VERACRUZ,20,ORIZABA,70,FORTIN,1540,C  ,1,0,C01,166,27,23,5,8,6,9,142,7,1,5,3,1,0,4,0,0,1,408,0,11,419,582,ACTA CASILLA,,,
3,30,VERACRUZ,20,ORIZABA,70,FORTIN,1541,B  ,1,0,B,117,20,2,3,13,1,6,229,8,4,1,1,0,0,2,1,0,2,410,0,8,418,594,ACTA CASILLA,,,
3,30,VERACRUZ,20,ORIZABA,70,FORTIN,1541,C  ,1,0,C01,119,25,11,5,5,7,5,225,1,3,1,1,1,0,6,1,0,0,416,0,9,425,593,ACTA CASILLA,,,
3,30,VERACRUZ,20,ORIZABA,70,FORTIN,1541,C  ,2,0,C02,105,29,9,2,16,10,1,201,4,0,2,1,0,0,0,2,0,2,384,0,12,396,593,GRUPO DE RECUENTO,,,
3,30,VERACRUZ,20,ORIZABA,70,FORTIN,1542,B  ,1,0,B,118,28,8,3,1,1,2,3,4,4,2,0,0,0,2,0,0,1,177,0,7,184,578,GRUPO DE RECUENTO,,,
3,30,VERACRUZ,20,ORIZABA,70,FORTIN,1542,C  ,1,0,C01,119,32,8,3,11,5,3,194,2,10,1,1,0,0,7,1,0,3,400,0,6,406,578,ACTA CASILLA,,,
3,30,VERACRUZ,20,ORIZABA,70,FORTIN,1542,C  ,2,0,C02,118,37,7,0,9,7,5,200,5,3,1,0,0,0,4,1,0,3,400,0,9,409,577,ACTA CASILLA,,,
3,30,VERACRUZ,20,ORIZABA,70,FORTIN,1542,C  ,3,0,C03,126,27,6,5,8,5,3,179,5,4,2,0,0,1,1,2,0,2,376,0,12,388,577,ACTA CASILLA,,,
3,30,VERACRUZ,20,ORIZABA,70,FORTIN,1543,B  ,1,0,B,94,22,3,3,9,5,4,195,4,4,3,0,0,1,9,0,1,2,359,0,6,365,538,GRUPO DE RECUENTO,,,
3,30,VERACRUZ,20,ORIZABA,70,FORTIN,1543,C  ,1,0,C01,96,28,4,4,5,9,2,181,0,3,1,0,0,0,2,2,0,1,338,0,17,355,537,ACTA CASILLA,,,
3,30,VERACRUZ,20,ORIZABA,70,FORTIN,1543,C  ,2,0,C02,131,33,5,4,7,2,5,145,11,3,1,0,0,0,7,0,0,3,357,0,14,371,537,ACTA CASILLA,,,
3,30,VERACRUZ,20,ORIZABA,70,FORTIN,1544,B  ,1,0,B,158,32,9,8,5,1,2,155,3,4,3,1,0,0,0,1,0,5,387,0,9,396,503,GRUPO DE RECUENTO,,,
3,30,VERACRUZ,20,ORIZABA,70,FORTIN,1544,C  ,1,0,C01,108,27,18,3,10,6,2,169,3,1,1,0,0,1,1,1,0,0,351,0,10,361,503,ACTA CASILLA,,,
3,30,VERACRUZ,20,ORIZABA,70,FORTIN,1544,C  ,2,0,C02,117,15,20,7,5,4,4,162,1,2,3,0,0,0,1,1,1,2,345,0,12,357,503,ACTA CASILLA,,,
3,30,VERACRUZ,20,ORIZABA,70,FORTIN,1545,B  ,1,0,B,74,32,8,8,10,7,4,218,3,1,0,1,0,1,9,1,0,2,379,0,20,399,683,GRUPO DE RECUENTO,,,
3,30,VERACRUZ,20,ORIZABA,70,FORTIN,1545,C  ,1,0,C01,108,35,4,8,7,4,9,264,8,1,1,0,0,2,4,3,1,2,461,0,9,470,683,ACTA CASILLA,,,
3,30,VERACRUZ,20,ORIZABA,70,FORTIN,1545,C  ,2,0,C02,89,31,6,3,17,3,3,254,6,1,0,0,0,1,4,0,0,2,420,0,9,429,682,ACTA CASILLA,,,
3,30,VERACRUZ,20,ORIZABA,70,FORTIN,1545,C  ,3,0,C03,69,32,2,14,12,14,6,214,6,0,1,1,0,2,6,3,0,2,384,0,7,391,682,GRUPO DE RECUENTO,,,
3,30,VERACRUZ,20,ORIZABA,70,FORTIN,1545,C  ,4,0,C04,91,21,15,9,9,12,5,235,3,2,1,0,0,1,6,1,0,3,414,0,9,423,682,GRUPO DE RECUENTO,,,
3,30,VERACRUZ,20,ORIZABA,70,FORTIN,1546,B  ,1,0,B,123,28,10,5,3,5,7,203,4,2,3,0,0,0,1,2,0,2,398,0,13,411,639,ACTA CASILLA,,,
3,30,VERACRUZ,20,ORIZABA,70,FORTIN,1546,C  ,1,0,C01,107,34,9,4,4,12,5,203,6,0,2,0,0,2,3,2,1,0,394,0,8,402,639,ACTA CASILLA,,,
3,30,VERACRUZ,20,ORIZABA,70,FORTIN,1546,C  ,2,0,C02,136,29,13,3,11,7,3,192,7,1,2,0,0,2,5,0,0,0,411,0,11,422,639,ACTA CASILLA,,,
3,30,VERACRUZ,20,ORIZABA,70,FORTIN,1546,C  ,3,0,C03,110,19,5,8,12,7,5,216,4,2,1,0,0,0,1,0,1,1,392,0,14,406,639,ACTA CASILLA,,,
3,30,VERACRUZ,20,ORIZABA,70,FORTIN,1546,C  ,4,0,C04,132,30,5,6,9,4,4,210,8,4,0,0,0,0,4,0,0,0,416,0,11,427,638,GRUPO DE RECUENTO,,,
3,30,VERACRUZ,20,ORIZABA,70,FORTIN,1546,E   ,1,0,E01,104,32,4,4,13,3,8,272,4,1,0,0,0,2,5,1,0,1,454,0,8,462,721,GRUPO DE RECUENTO,,,
3,30,VERACRUZ,20,ORIZABA,70,FORTIN,1546,E,1,1,E01C01,105,39,1,6,15,5,13,254,7,4,1,2,0,2,12,2,0,1,469,1,8,478,721,GRUPO DE RECUENTO,,,
3,30,VERACRUZ,20,ORIZABA,70,FORTIN,1546,E,1,2,E01C02,114,33,8,7,11,5,9,249,6,1,1,0,0,2,6,1,0,3,456,0,8,464,721,ACTA CASILLA,,,
3,30,VERACRUZ,20,ORIZABA,70,FORTIN,1546,E,1,3,E01C03,96,38,3,2,14,6,4,269,11,2,0,0,0,3,11,0,0,1,460,0,5,465,721,GRUPO DE RECUENTO,,,
3,30,VERACRUZ,20,ORIZABA,70,FORTIN,1546,E,1,4,E01C04,108,31,6,6,17,6,6,256,6,1,1,2,0,0,4,3,0,2,455,0,11,466,720,ACTA CASILLA,,,
3,30,VERACRUZ,20,ORIZABA,70,FORTIN,1547,B  ,1,0,B,108,38,6,9,13,4,9,202,4,2,0,0,0,1,6,2,0,6,410,2,12,424,626,GRUPO DE RECUENTO,,,
3,30,VERACRUZ,20,ORIZABA,70,FORTIN,1547,C  ,1,0,C01,131,27,3,4,20,1,4,222,3,4,1,2,0,2,4,5,0,0,433,0,11,444,625,ACTA CASILLA,,,
3,30,VERACRUZ,20,ORIZABA,70,FORTIN,1548,B  ,1,0,B,96,22,5,4,10,7,12,269,8,0,1,0,0,0,2,0,1,0,437,0,7,444,652,ACTA CASILLA,,,
3,30,VERACRUZ,20,ORIZABA,70,FORTIN,1548,C  ,1,0,C01,81,32,3,4,15,4,4,275,5,0,1,0,0,3,9,3,0,1,440,0,9,449,651,ACTA CASILLA,,,
3,30,VERACRUZ,20,ORIZABA,70,FORTIN,1548,C  ,2,0,C02,92,39,7,11,12,2,4,261,4,0,0,2,0,0,1,0,1,0,436,0,8,444,651,ACTA CASILLA,,,
3,30,VERACRUZ,20,ORIZABA,70,FORTIN,1548,C  ,3,0,C03,81,25,9,6,21,2,9,257,6,3,1,0,0,0,3,2,0,2,427,0,4,431,651,ACTA CASILLA,,,
3,30,VERACRUZ,20,ORIZABA,70,FORTIN,1549,B  ,1,0,B,121,25,3,2,9,5,4,217,2,2,0,0,0,2,2,0,0,0,394,0,8,402,527,ACTA CASILLA,,,
3,30,VERACRUZ,20,ORIZABA,70,FORTIN,1549,C  ,1,0,C01,124,23,1,5,9,9,2,203,2,2,1,0,0,0,2,0,0,3,386,0,12,398,527,ACTA CASILLA,,,
3,30,VERACRUZ,20,ORIZABA,70,FORTIN,1549,C  ,2,0,C02,124,39,5,5,9,5,3,175,9,2,0,1,0,0,3,1,0,4,385,0,9,394,526,ACTA CASILLA,,,
3,30,VERACRUZ,20,ORIZABA,70,FORTIN,1550,B  ,1,0,B,74,23,3,5,9,4,0,149,4,2,0,0,0,1,1,0,0,2,277,1,7,285,449,ACTA CASILLA,,,
3,30,VERACRUZ,20,ORIZABA,70,FORTIN,1550,C  ,1,0,C01,87,32,2,5,10,1,6,151,6,0,0,0,0,2,2,1,0,0,305,0,9,314,449,GRUPO DE RECUENTO,,,
3,30,VERACRUZ,20,ORIZABA,70,FORTIN,1551,B  ,1,0,B,90,25,1,4,5,5,3,143,1,2,0,1,1,1,2,0,0,0,284,0,4,288,381,GRUPO DE RECUENTO,,,
3,30,VERACRUZ,20,ORIZABA,70,FORTIN,1551,C  ,1,0,C01,90,19,1,3,13,1,3,125,3,1,0,0,0,2,2,1,0,1,265,0,6,271,380,ACTA CASILLA,,,
3,30,VERACRUZ,20,ORIZABA,70,FORTIN,1552,B  ,1,0,B,109,31,13,8,13,7,6,262,7,2,2,1,0,0,3,0,0,0,464,0,7,471,738,ACTA CASILLA,,,
3,30,VERACRUZ,20,ORIZABA,70,FORTIN,1552,C  ,1,0,C01,120,33,7,8,9,4,2,247,6,3,0,0,0,0,7,0,0,0,446,0,7,453,738,ACTA CASILLA,,,
3,30,VERACRUZ,20,ORIZABA,70,FORTIN,1552,C  ,2,0,C02,116,29,9,3,13,1,7,261,6,1,1,0,1,0,4,4,0,0,456,0,8,464,738,GRUPO DE RECUENTO,,,
3,30,VERACRUZ,20,ORIZABA,70,FORTIN,1552,C  ,3,0,C03,122,30,13,3,19,3,8,258,5,4,1,0,0,2,3,2,0,0,473,0,9,482,738,ACTA CASILLA,,,
3,30,VERACRUZ,20,ORIZABA,70,FORTIN,1552,C  ,4,0,C04,127,30,7,5,16,6,4,220,8,3,0,0,0,1,7,1,0,0,435,0,4,439,738,ACTA CASILLA,,,
3,30,VERACRUZ,20,ORIZABA,70,FORTIN,1552,C  ,5,0,C05,107,33,7,9,19,8,4,261,6,3,1,0,0,3,2,3,0,0,466,1,4,471,737,ACTA CASILLA,,,
3,30,VERACRUZ,20,ORIZABA,70,FORTIN,1553,B  ,1,0,B,121,52,52,7,4,7,1,202,0,0,5,1,0,3,0,0,0,1,456,0,6,462,691,GRUPO DE RECUENTO,,,
3,30,VERACRUZ,20,ORIZABA,70,FORTIN,1553,C  ,1,0,C01,114,56,54,2,17,7,4,187,2,0,0,2,2,0,3,0,3,0,453,0,9,462,690,ACTA CASILLA,,,
3,30,VERACRUZ,20,ORIZABA,70,FORTIN,1554,B  ,1,0,B,131,57,7,6,11,6,5,197,8,1,1,0,0,0,4,1,1,0,436,0,12,448,613,ACTA CASILLA,,,
3,30,VERACRUZ,20,ORIZABA,70,FORTIN,1555,B  ,1,0,B,132,20,2,6,8,1,5,134,2,2,2,0,0,0,1,1,0,0,316,0,7,323,429,ACTA CASILLA,,,
3,30,VERACRUZ,20,ORIZABA,70,FORTIN,1555,C  ,1,0,C01,107,43,4,1,8,1,1,132,2,2,2,0,0,0,2,1,0,3,309,0,13,322,428,GRUPO DE RECUENTO,,,
3,30,VERACRUZ,20,ORIZABA,87,IXTACZOQUITLAN,1798,B  ,1,0,B,158,15,4,5,10,3,2,289,4,1,1,0,0,0,8,4,1,0,505,0,2,507,676,ACTA CASILLA,,,
3,30,VERACRUZ,20,ORIZABA,87,IXTACZOQUITLAN,1798,C  ,1,0,C01,139,36,6,6,10,6,5,278,6,5,3,0,0,1,3,2,1,0,507,0,6,513,675,ACTA CASILLA,,,
3,30,VERACRUZ,20,ORIZABA,87,IXTACZOQUITLAN,1799,B  ,1,0,B,95,16,7,5,10,5,1,249,5,0,1,1,0,1,6,3,0,1,406,0,10,416,581,GRUPO DE RECUENTO,,,
3,30,VERACRUZ,20,ORIZABA,87,IXTACZOQUITLAN,1799,C  ,1,0,C01,103,25,4,7,13,5,3,245,3,1,1,1,1,2,3,0,0,3,420,1,12,433,581,ACTA CASILLA,,,
3,30,VERACRUZ,20,ORIZABA,87,IXTACZOQUITLAN,1799,C  ,2,0,C02,103,29,4,2,8,11,2,219,4,4,1,0,0,0,9,3,0,1,400,0,7,407,580,ACTA CASILLA,,,
3,30,VERACRUZ,20,ORIZABA,87,IXTACZOQUITLAN,1799,C  ,3,0,C03,89,23,6,3,18,3,4,226,2,5,2,0,1,0,7,4,0,1,394,1,7,402,580,ACTA CASILLA,,,
3,30,VERACRUZ,20,ORIZABA,87,IXTACZOQUITLAN,1800,B  ,1,0,B,105,19,5,2,5,5,2,224,1,3,1,0,0,1,2,1,0,1,377,0,6,383,526,ACTA CASILLA,,,
3,30,VERACRUZ,20,ORIZABA,87,IXTACZOQUITLAN,1800,C  ,1,0,C01,102,23,7,4,11,4,3,213,4,2,1,0,0,1,0,0,0,2,377,0,5,382,526,ACTA CASILLA,,,
3,30,VERACRUZ,20,ORIZABA,87,IXTACZOQUITLAN,1800,C  ,2,0,C02,99,24,7,5,13,9,1,212,1,2,0,0,0,1,8,1,0,3,386,0,6,392,525,ACTA CASILLA,,,
3,30,VERACRUZ,20,ORIZABA,87,IXTACZOQUITLAN,1801,B  ,1,0,B,92,34,13,5,8,5,5,126,6,2,3,0,0,0,6,2,0,2,309,0,5,314,410,ACTA CASILLA,,,
3,30,VERACRUZ,20,ORIZABA,87,IXTACZOQUITLAN,1802,B  ,1,0,B,100,31,11,2,9,20,2,208,10,4,0,0,0,2,6,0,0,0,405,0,7,412,609,ACTA CASILLA,,,
3,30,VERACRUZ,20,ORIZABA,87,IXTACZOQUITLAN,1802,C  ,1,0,C01,107,31,5,9,8,25,4,208,2,1,0,0,0,0,4,1,2,2,409,0,6,415,608,ACTA CASILLA,,,
3,30,VERACRUZ,20,ORIZABA,87,IXTACZOQUITLAN,1803,B  ,1,0,B,94,16,1,5,3,12,2,217,4,0,0,0,0,1,6,2,0,0,363,0,10,373,554,ACTA CASILLA,,,
3,30,VERACRUZ,20,ORIZABA,87,IXTACZOQUITLAN,1803,C  ,1,0,C01,87,26,4,2,7,16,3,203,6,2,0,0,0,2,4,2,0,3,367,0,6,373,554,ACTA CASILLA,,,
3,30,VERACRUZ,20,ORIZABA,87,IXTACZOQUITLAN,1803,C  ,2,0,C02,71,29,3,8,12,27,3,202,2,2,0,0,0,0,6,1,0,2,368,0,5,373,553,ACTA CASILLA,,,
3,30,VERACRUZ,20,ORIZABA,87,IXTACZOQUITLAN,1804,B  ,1,0,B,123,20,9,3,7,0,1,187,5,1,1,0,0,0,3,1,0,1,362,0,13,375,525,ACTA CASILLA,,,
3,30,VERACRUZ,20,ORIZABA,87,IXTACZOQUITLAN,1804,C  ,1,0,C01,162,49,8,4,4,6,3,130,1,3,1,0,0,0,3,1,0,1,376,0,10,386,524,ACTA CASILLA,,,
3,30,VERACRUZ,20,ORIZABA,87,IXTACZOQUITLAN,1804,C  ,2,0,C02,171,32,3,2,4,4,1,139,5,7,0,0,0,0,1,0,0,1,370,0,16,386,524,ACTA CASILLA,,,
3,30,VERACRUZ,20,ORIZABA,87,IXTACZOQUITLAN,1805,B  ,1,0,B,177,36,5,3,6,5,2,248,4,4,1,0,0,2,4,3,0,0,500,0,16,516,712,ACTA CASILLA,,,
3,30,VERACRUZ,20,ORIZABA,87,IXTACZOQUITLAN,1806,B  ,1,0,B,105,33,11,3,12,6,9,289,13,1,1,0,1,0,4,1,1,1,491,0,8,499,747,GRUPO DE RECUENTO,,,
3,30,VERACRUZ,20,ORIZABA,87,IXTACZOQUITLAN,1806,C  ,1,0,C01,133,41,10,4,9,9,4,279,1,0,6,0,0,0,3,1,0,1,501,0,11,512,747,ACTA CASILLA,,,
3,30,VERACRUZ,20,ORIZABA,87,IXTACZOQUITLAN,1807,B  ,1,0,B,86,33,13,3,7,6,4,226,5,3,2,0,0,0,6,1,0,1,396,0,6,402,594,ACTA CASILLA,,,
3,30,VERACRUZ,20,ORIZABA,87,IXTACZOQUITLAN,1807,C  ,1,0,C01,83,53,16,6,12,8,4,215,3,1,0,1,0,1,3,5,0,1,412,0,8,420,593,ACTA CASILLA,,,
3,30,VERACRUZ,20,ORIZABA,87,IXTACZOQUITLAN,1807,C  ,2,0,C02,65,35,22,4,13,5,4,215,3,5,1,0,0,1,6,6,0,2,387,0,9,396,593,GRUPO DE RECUENTO,,,
3,30,VERACRUZ,20,ORIZABA,87,IXTACZOQUITLAN,1808,B  ,1,0,B,107,41,16,8,21,4,8,257,8,0,2,0,0,0,5,2,0,2,481,0,15,496,750,GRUPO DE RECUENTO,,,
3,30,VERACRUZ,20,ORIZABA,87,IXTACZOQUITLAN,1808,C  ,1,0,C01,105,41,24,5,17,5,4,249,5,0,2,1,0,0,2,0,0,1,461,0,10,471,750,ACTA CASILLA,,,
3,30,VERACRUZ,20,ORIZABA,87,IXTACZOQUITLAN,1808,C  ,2,0,C02,119,44,18,11,23,9,9,254,8,3,1,1,0,4,3,1,0,0,508,0,13,521,750,ACTA CASILLA,,,
3,30,VERACRUZ,20,ORIZABA,87,IXTACZOQUITLAN,1809,B  ,1,0,B,100,56,5,10,16,5,4,257,8,2,2,1,0,2,9,1,1,1,480,0,12,492,686,ACTA CASILLA,,,
3,30,VERACRUZ,20,ORIZABA,87,IXTACZOQUITLAN,1809,C  ,1,0,C01,85,60,21,6,17,4,6,270,2,3,0,2,0,3,7,0,0,2,488,0,14,502,686,ACTA CASILLA,,,
3,30,VERACRUZ,20,ORIZABA,87,IXTACZOQUITLAN,1809,C  ,2,0,C02,84,50,21,10,18,5,5,231,7,1,2,0,0,3,7,0,0,1,445,0,8,453,685,GRUPO DE RECUENTO,,,
3,30,VERACRUZ,20,ORIZABA,87,IXTACZOQUITLAN,1810,B  ,1,0,B,97,23,4,2,11,5,4,240,9,4,0,0,0,0,1,3,0,0,403,0,10,413,648,ACTA CASILLA,,,
3,30,VERACRUZ,20,ORIZABA,87,IXTACZOQUITLAN,1810,C  ,1,0,C01,96,15,9,4,12,2,6,220,6,5,2,3,0,1,5,2,1,1,390,0,10,400,648,GRUPO DE RECUENTO,,,
3,30,VERACRUZ,20,ORIZABA,87,IXTACZOQUITLAN,1810,C  ,2,0,C02,115,21,6,10,9,5,5,205,8,3,1,2,0,2,2,2,0,0,396,0,6,402,648,GRUPO DE RECUENTO,,,
3,30,VERACRUZ,20,ORIZABA,87,IXTACZOQUITLAN,1810,C  ,3,0,C03,91,20,10,7,10,3,3,232,7,3,0,2,0,1,7,2,1,2,401,1,8,410,647,GRUPO DE RECUENTO,,,
3,30,VERACRUZ,20,ORIZABA,87,IXTACZOQUITLAN,1810,C  ,4,0,C04,120,25,8,5,9,5,1,224,9,2,1,1,0,1,4,1,0,1,417,0,4,421,647,GRUPO DE RECUENTO,,,
3,30,VERACRUZ,20,ORIZABA,87,IXTACZOQUITLAN,1810,C  ,5,0,C05,98,21,8,3,7,5,8,244,8,0,0,0,0,1,6,3,0,1,413,0,7,420,647,ACTA CASILLA,,,
3,30,VERACRUZ,20,ORIZABA,87,IXTACZOQUITLAN,1810,C  ,6,0,C06,103,22,4,1,11,3,3,231,6,10,2,0,0,0,0,1,0,0,397,0,6,403,647,GRUPO DE RECUENTO,,,
3,30,VERACRUZ,20,ORIZABA,87,IXTACZOQUITLAN,1811,B  ,1,0,B,70,13,6,2,13,2,3,132,7,0,0,1,0,0,3,3,1,2,258,0,3,261,400,ACTA CASILLA,,,
3,30,VERACRUZ,20,ORIZABA,87,IXTACZOQUITLAN,1811,C  ,1,0,C01,71,17,3,4,12,6,3,161,0,0,0,0,0,0,0,1,0,1,279,1,6,286,400,GRUPO DE RECUENTO,,,
