CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,ID_DEMARCACION,DEMARCACION,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,CASILLA,PAN,PRI,PRD,PVEM,PT,MC,NA,MORENA,ES,PLC,PAN_MC,PRI_PVEM_NA,PRI_PVEM,PRI_NA,PVEM_NA,CAND_IND10,CAND_IND11,CAND_IND12,CAND_IND13,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
 ,4,CAMPECHE,19,HECELCHAKAN,2,CALKINI,7,NUNKINI,170,B,1,0,B,45,105,19,46,21,2,57,107,,4,,3,0,0,0,,,,,409,0,17,426,476,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/JUNTAS/170 B.JPG
 ,4,CAMPECHE,19,HECELCHAKAN,2,CALKINI,7,NUNKINI,170,C,1,0,C01,33,150,32,41,8,6,50,88,,1,,0,0,0,1,,,,,410,0,22,432,475,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/JUNTAS/170 C1.JPG
 ,4,CAMPECHE,19,HECELCHAKAN,2,CALKINI,7,NUNKINI,171,B,1,0,B,18,277,46,5,18,4,18,144,,4,,2,0,4,0,,,,,540,0,24,564,657,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/JUNTAS/171 B.JPG
 ,4,CAMPECHE,19,HECELCHAKAN,2,CALKINI,7,NUNKINI,182,B,1,0,B,12,85,6,7,8,1,11,24,,1,,1,0,0,0,,,,,156,0,3,159,175,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/JUNTAS/182 B.JPG
 ,4,CAMPECHE,20,PALIZADA,3,CARMEN,8,ATASTA,263,B,1,0,B,22,114,1,18,0,3,6,117,4,0,1,6,3,0,0,,19,1,,315,0,38,353,501,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/JUNTAS/263 B.JPG
 ,4,CAMPECHE,20,PALIZADA,3,CARMEN,8,ATASTA,263,C,1,0,C01,35,135,5,10,7,1,9,102,1,0,1,6,0,0,0,,0,31,,343,0,26,369,500,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/JUNTAS/263 C1.JPG
 ,4,CAMPECHE,20,PALIZADA,3,CARMEN,8,ATASTA,264,B,1,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,382,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/JUNTAS/264 B.JPG
 ,4,CAMPECHE,20,PALIZADA,3,CARMEN,8,ATASTA,264,E,1,0,E01,51,28,2,0,2,0,1,16,1,0,0,1,0,0,0,,0,0,,102,5,0,107,129,ACTA CASILLA,ANULADA,SX-JRC-288/2018,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/JUNTAS/264 E1C0.JPG
 ,4,CAMPECHE,20,PALIZADA,3,CARMEN,8,ATASTA,265,B,1,0,B,43,175,6,4,9,4,5,159,1,5,0,19,3,2,0,,3,39,,477,0,22,499,727,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/JUNTAS/265 B.JPG
 ,4,CAMPECHE,20,PALIZADA,3,CARMEN,8,ATASTA,265,C,1,0,C01,32,181,2,5,9,5,5,150,1,1,1,8,4,0,0,,3,34,,441,0,18,459,726,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/JUNTAS/265 C1.JPG
 ,4,CAMPECHE,20,PALIZADA,3,CARMEN,8,ATASTA,265,C,2,0,C02,39,161,3,12,8,2,3,162,2,3,0,15,3,2,0,,3,0,,418,38,19,475,726,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/JUNTAS/265 C2.JPG
 ,4,CAMPECHE,20,PALIZADA,3,CARMEN,8,ATASTA,266,B,1,0,B,18,128,5,2,7,2,2,123,3,0,0,15,3,1,0,,0,52,,361,0,19,380,586,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/JUNTAS/266 B.JPG
 ,4,CAMPECHE,20,PALIZADA,3,CARMEN,8,ATASTA,266,C,1,0,C01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,586,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/JUNTAS/266 C1.JPG
 ,4,CAMPECHE,20,PALIZADA,3,CARMEN,8,ATASTA,266,C,2,0,C02,35,120,5,4,8,8,4,134,3,3,2,10,0,0,0,,0,44,,380,0,18,398,585,ACTA CASILLA,ANULADA,SX-JRC-288/2018,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/JUNTAS/266 C2.JPG
 ,4,CAMPECHE,20,PALIZADA,3,CARMEN,8,ATASTA,267,B,1,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,673,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/JUNTAS/267 B.JPG
 ,4,CAMPECHE,20,PALIZADA,3,CARMEN,8,ATASTA,267,C,1,0,C01,43,113,13,14,6,2,4,156,1,11,1,10,1,0,1,,4,77,,457,0,24,481,673,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/JUNTAS/267 C1.JPG
 ,4,CAMPECHE,20,PALIZADA,3,CARMEN,8,ATASTA,267,C,2,0,C02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,673,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/JUNTAS/267 C2.JPG
 ,4,CAMPECHE,20,PALIZADA,3,CARMEN,8,ATASTA,267,C,3,0,C03,34,120,15,23,9,5,4,151,4,10,0,5,5,1,0,,5,65,,456,0,26,482,673,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/JUNTAS/267 C3.JPG
 ,4,CAMPECHE,20,PALIZADA,3,CARMEN,8,ATASTA,267,C,4,0,C04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,672,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/JUNTAS/267 C4.JPG
 ,4,CAMPECHE,20,PALIZADA,3,CARMEN,8,ATASTA,268,B,1,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,688,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/JUNTAS/268 B.JPG
 ,4,CAMPECHE,20,PALIZADA,3,CARMEN,8,ATASTA,268,C,1,0,C01,53,129,18,5,9,8,25,126,7,8,2,21,3,2,2,,3,54,,475,0,29,504,688,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/JUNTAS/268 C1.JPG
 ,4,CAMPECHE,20,PALIZADA,3,CARMEN,8,ATASTA,268,C,2,0,C02,54,111,14,1,0,3,26,138,3,11,1,11,8,6,1,,4,73,,465,0,38,503,687,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/JUNTAS/268 C2.JPG
 ,4,CAMPECHE,20,PALIZADA,3,CARMEN,8,ATASTA,269,B,1,0,B,22,83,7,6,0,7,4,120,4,0,0,3,5,0,0,,0,42,,303,0,19,322,419,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/JUNTAS/269 B.JPG
 ,4,CAMPECHE,20,PALIZADA,3,CARMEN,8,ATASTA,269,C,1,0,C01,56,84,3,4,3,3,1,96,0,8,0,0,0,1,0,,3,42,,304,0,10,314,418,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/JUNTAS/269 C1.JPG
 ,4,CAMPECHE,12,SABANCUY CARMEN,3,CARMEN,9,MAMANTEL,270,B,1,0,B,4,73,0,0,0,1,1,86,0,0,0,1,1,0,1,,,,,168,0,9,177,255,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/JUNTAS/270 B.JPG
 ,4,CAMPECHE,12,SABANCUY CARMEN,3,CARMEN,9,MAMANTEL,472,B,1,0,B,44,108,1,11,6,3,10,151,3,0,0,0,4,0,0,,,,,341,0,17,358,517,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/JUNTAS/472 B.JPG
 ,4,CAMPECHE,12,SABANCUY CARMEN,3,CARMEN,9,MAMANTEL,472,C,1,0,C01,47,89,0,7,0,0,2,177,0,0,0,6,0,0,0,,,,,328,0,39,367,516,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/JUNTAS/472 C1.JPG
 ,4,CAMPECHE,12,SABANCUY CARMEN,3,CARMEN,9,MAMANTEL,473,B,1,0,B,32,119,0,17,0,4,10,144,0,0,1,7,2,1,0,,,,,337,0,13,350,489,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/JUNTAS/473 B.JPG
 ,4,CAMPECHE,12,SABANCUY CARMEN,3,CARMEN,9,MAMANTEL,473,C,1,0,C01,35,114,0,7,0,3,13,150,0,0,13,3,5,1,0,,,,,344,0,20,364,489,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/JUNTAS/473 C1.PDF
 ,4,CAMPECHE,12,SABANCUY CARMEN,3,CARMEN,9,MAMANTEL,474,B,1,0,B,25,37,2,4,4,11,1,78,1,1,0,0,1,0,0,,,,,165,0,6,171,255,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/JUNTAS/474 B.JPG
 ,4,CAMPECHE,12,SABANCUY CARMEN,3,CARMEN,9,MAMANTEL,478,B,1,0,B,100,154,0,6,0,1,6,159,0,0,0,11,0,0,0,,,,,437,0,0,437,616,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/JUNTAS/478 B.PDF
 ,4,CAMPECHE,12,SABANCUY CARMEN,3,CARMEN,9,MAMANTEL,478,C,1,0,C01,112,144,0,2,0,2,28,154,0,0,1,9,2,0,0,,,,,454,0,14,468,616,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/JUNTAS/478 C1.PDF
 ,4,CAMPECHE,12,SABANCUY CARMEN,3,CARMEN,9,MAMANTEL,479,B,1,0,B,55,128,0,1,0,7,13,174,0,0,13,4,0,0,0,,,,,395,0,42,437,558,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/JUNTAS/479 B.JPG
 ,4,CAMPECHE,12,SABANCUY CARMEN,3,CARMEN,9,MAMANTEL,483,B,1,0,B,21,63,1,0,2,6,2,137,2,2,0,0,0,0,0,,,,,236,1,13,250,331,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/JUNTAS/483 B.PDF
 ,4,CAMPECHE,12,SABANCUY CARMEN,3,CARMEN,9,MAMANTEL,484,B,1,0,B,60,121,0,3,0,4,7,189,0,0,0,8,4,0,0,,,,,396,0,41,437,655,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/JUNTAS/484 B.PDF
 ,4,CAMPECHE,12,SABANCUY CARMEN,3,CARMEN,9,MAMANTEL,484,C,1,0,C01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,654,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/JUNTAS/484 C1.JPG
 ,4,CAMPECHE,12,SABANCUY CARMEN,3,CARMEN,10,SABANCUY,250,B,1,0,B,67,145,7,6,29,16,1,89,5,2,,7,2,0,0,1,,,,377,0,31,408,640,ACTA CASILLA,MODIFICADA,SX-JRC-274/2018,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/JUNTAS/250 B.JPG
 ,4,CAMPECHE,12,SABANCUY CARMEN,3,CARMEN,10,SABANCUY,250,C,1,0,C01,63,140,8,8,26,13,3,129,2,2,,2,2,2,0,3,,,,403,0,28,431,639,ACTA CASILLA,MODIFICADA,SX-JRC-274/2018,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/JUNTAS/250 C1.JPG
 ,4,CAMPECHE,12,SABANCUY CARMEN,3,CARMEN,10,SABANCUY,250,C,2,0,C02,72,143,11,3,23,16,1,107,0,3,,6,1,1,0,1,,,,388,0,25,413,639,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/JUNTAS/250 C2.JPG
 ,4,CAMPECHE,12,SABANCUY CARMEN,3,CARMEN,10,SABANCUY,251,B,1,0,B,69,115,4,2,11,10,7,101,0,7,,3,2,0,0,7,,,,338,0,22,360,532,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/JUNTAS/251 B.JPG
 ,4,CAMPECHE,12,SABANCUY CARMEN,3,CARMEN,10,SABANCUY,251,C,1,0,C01,71,140,2,5,22,12,5,102,0,3,,2,1,0,4,0,,,,369,0,18,387,532,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/JUNTAS/251 C1.JPG
 ,4,CAMPECHE,12,SABANCUY CARMEN,3,CARMEN,10,SABANCUY,252,B,1,0,B,58,188,2,0,15,4,8,68,3,0,,8,0,3,0,7,,,,364,0,18,382,506,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/JUNTAS/252 B.JPG
 ,4,CAMPECHE,12,SABANCUY CARMEN,3,CARMEN,10,SABANCUY,252,C,1,0,C01,75,152,1,0,33,5,11,75,1,0,,4,2,0,0,4,,,,363,0,17,380,505,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/JUNTAS/252 C1.PDF
 ,4,CAMPECHE,12,SABANCUY CARMEN,3,CARMEN,10,SABANCUY,253,B,1,0,B,50,166,2,1,19,8,5,94,1,0,,0,0,0,0,17,,,,363,0,35,398,550,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/JUNTAS/253 B.JPG
 ,4,CAMPECHE,12,SABANCUY CARMEN,3,CARMEN,10,SABANCUY,253,C,1,0,C01,43,180,9,4,27,12,8,67,0,3,,4,0,0,2,13,,,,372,0,16,388,550,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/JUNTAS/253 C1.JPG
 ,4,CAMPECHE,12,SABANCUY CARMEN,3,CARMEN,10,SABANCUY,253,C,2,0,C02,70,163,1,1,15,13,18,63,1,1,,7,3,0,0,10,,,,366,0,18,384,550,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/JUNTAS/253 C2.JPG
 ,4,CAMPECHE,12,SABANCUY CARMEN,3,CARMEN,10,SABANCUY,254,B,1,0,B,28,177,4,5,25,4,4,186,2,2,,12,5,1,1,3,,,,459,0,29,488,675,ACTA CASILLA,MODIFICADA,SX-JRC-274/2018,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/JUNTAS/254 B.JPG
 ,4,CAMPECHE,12,SABANCUY CARMEN,3,CARMEN,10,SABANCUY,255,B,1,0,B,47,159,5,2,10,2,3,197,1,3,,11,8,0,0,0,,,,448,0,18,466,580,ACTA CASILLA,MODIFICADA,SX-JRC-274/2018,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/JUNTAS/255 B.JPG
 ,4,CAMPECHE,12,SABANCUY CARMEN,3,CARMEN,10,SABANCUY,258,B,1,0,B,64,175,7,1,22,1,1,140,0,2,,2,2,0,0,3,,,,420,0,27,447,697,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/JUNTAS/258 B.JPG
 ,4,CAMPECHE,12,SABANCUY CARMEN,3,CARMEN,10,SABANCUY,258,C,1,0,C01,47,174,5,2,24,8,3,154,0,2,,6,5,0,0,4,,,,434,0,27,461,697,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/JUNTAS/258 C1.JPG
 ,4,CAMPECHE,12,SABANCUY CARMEN,3,CARMEN,10,SABANCUY,259,B,1,0,B,32,163,2,6,53,0,6,153,0,5,,8,1,1,0,4,,,,434,0,20,454,672,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/JUNTAS/259 B.JPG
 ,4,CAMPECHE,12,SABANCUY CARMEN,3,CARMEN,10,SABANCUY,259,C,1,0,C01,21,131,3,14,29,9,9,184,3,1,,3,1,0,0,6,,,,414,0,31,445,672,ACTA CASILLA,MODIFICADA,SX-JRC-274/2018,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/JUNTAS/259 C1.JPG
 ,4,CAMPECHE,12,SABANCUY CARMEN,3,CARMEN,10,SABANCUY,260,B,1,0,B,40,158,7,7,40,9,7,190,3,1,,7,1,2,0,5,,,,477,0,24,501,729,ACTA CASILLA,MODIFICADA,SX-JRC-274/2018,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/JUNTAS/260 B.JPG
 ,4,CAMPECHE,12,SABANCUY CARMEN,3,CARMEN,10,SABANCUY,261,B,1,0,B,60,165,8,0,31,0,0,92,2,4,,0,0,0,0,5,,,,367,0,25,392,618,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/JUNTAS/261 B.JPG
 ,4,CAMPECHE,12,SABANCUY CARMEN,3,CARMEN,10,SABANCUY,261,C,1,0,C01,55,173,2,0,53,2,0,96,3,11,,0,0,0,0,0,,,,395,0,36,431,617,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/JUNTAS/261 C1.JPG
 ,4,CAMPECHE,12,SABANCUY CARMEN,3,CARMEN,10,SABANCUY,262,B,1,0,B,48,153,7,5,29,4,5,129,1,0,,10,6,0,0,5,,,,402,0,31,433,696,ACTA CASILLA,MODIFICADA,SX-JRC-274/2018,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/JUNTAS/262 B.JPG
 ,4,CAMPECHE,12,SABANCUY CARMEN,3,CARMEN,10,SABANCUY,262,C,1,0,C01,64,162,5,1,31,2,3,128,5,0,,22,2,0,0,2,,,,427,0,30,457,695,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/JUNTAS/262 C1.JPG
 ,4,CAMPECHE,16,CHAMPOTON,4,CHAMPOTON,11,HOOL,329,B,1,0,B,41,176,45,8,0,0,7,0,0,5,,11,0,0,0,,,,,293,0,40,333,423,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/JUNTAS/329 B.JPG
 ,4,CAMPECHE,16,CHAMPOTON,4,CHAMPOTON,11,HOOL,329,C,1,0,C01,44,151,46,10,1,0,2,12,0,13,,6,8,0,0,,,,,293,0,31,324,422,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/JUNTAS/329 C1.JPG
 ,4,CAMPECHE,16,CHAMPOTON,4,CHAMPOTON,11,HOOL,331,B,1,0,B,228,131,7,0,0,0,0,0,0,0,,0,0,0,0,,,,,366,0,67,433,723,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/JUNTAS/331 B.JPG
 ,4,CAMPECHE,16,CHAMPOTON,4,CHAMPOTON,11,HOOL,331,C,1,0,C01,206,126,18,4,0,0,4,0,0,1,,8,8,0,1,,,,,376,0,74,450,723,ACTA LEVANTADA EN CONSEJO,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/JUNTAS/CONSEJOS/CHAMPOTON.PDF
 ,4,CAMPECHE,16,CHAMPOTON,4,CHAMPOTON,11,HOOL,331,C,2,0,C02,200,146,10,6,0,0,6,0,0,1,,11,1,2,0,,,,,383,0,72,455,722,ACTA LEVANTADA EN CONSEJO,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/JUNTAS/CONSEJOS/CHAMPOTON.PDF
 ,4,CAMPECHE,16,CHAMPOTON,4,CHAMPOTON,11,HOOL,331,C,3,0,C03,193,124,15,4,0,0,5,0,0,3,,7,3,2,0,,,,,356,0,79,435,722,ACTA LEVANTADA EN CONSEJO,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/JUNTAS/CONSEJOS/CHAMPOTON.PDF
 ,4,CAMPECHE,16,CHAMPOTON,4,CHAMPOTON,11,HOOL,334,E,2,0,E02,5,18,3,1,1,0,0,5,0,1,,3,0,0,0,,,,,37,0,7,44,79,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/JUNTAS/334 E2C0.JPG
 ,4,CAMPECHE,16,CHAMPOTON,4,CHAMPOTON,12,SEYBAPLAYA,320,B,1,0,B,20,86,107,1,0,0,5,157,0,6,,3,0,0,0,,,,,385,0,30,415,569,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/JUNTAS/320 B.JPG
 ,4,CAMPECHE,16,CHAMPOTON,4,CHAMPOTON,12,SEYBAPLAYA,320,C,1,0,C01,11,108,101,2,0,0,12,132,0,8,,7,4,1,0,,,,,386,0,23,409,569,ACTA LEVANTADA EN CONSEJO,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/JUNTAS/CONSEJOS/CHAMPOTON.PDF
 ,4,CAMPECHE,16,CHAMPOTON,4,CHAMPOTON,12,SEYBAPLAYA,320,C,2,0,C02,10,101,90,3,6,0,4,175,1,3,,6,1,0,0,,,,,400,4,12,416,568,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/JUNTAS/320 C2.JPG
 ,4,CAMPECHE,16,CHAMPOTON,4,CHAMPOTON,12,SEYBAPLAYA,321,B,1,0,B,2,130,55,0,0,0,0,118,0,3,,0,0,0,0,,,,,308,0,4,312,390,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/JUNTAS/321 B.JPG
 ,4,CAMPECHE,16,CHAMPOTON,4,CHAMPOTON,12,SEYBAPLAYA,321,C,1,0,C01,4,109,61,4,0,0,8,91,0,5,,8,0,0,0,,,,,290,0,6,296,389,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/JUNTAS/321 C1.JPG
 ,4,CAMPECHE,16,CHAMPOTON,4,CHAMPOTON,12,SEYBAPLAYA,322,B,1,0,B,7,87,92,1,0,0,16,167,0,10,,3,0,0,0,,,,,383,0,17,400,573,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/JUNTAS/322 B.JPG
 ,4,CAMPECHE,16,CHAMPOTON,4,CHAMPOTON,12,SEYBAPLAYA,322,C,1,0,C01,6,96,97,5,0,0,11,168,0,7,,6,0,3,0,,,,,399,7,14,420,572,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/JUNTAS/322 C1.JPG
 ,4,CAMPECHE,16,CHAMPOTON,4,CHAMPOTON,12,SEYBAPLAYA,323,B,1,0,B,4,125,64,8,0,0,14,146,0,15,,1,1,3,0,,,,,381,0,0,381,529,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/JUNTAS/323 B.JPG
 ,4,CAMPECHE,16,CHAMPOTON,4,CHAMPOTON,12,SEYBAPLAYA,323,C,1,0,C01,3,120,61,10,0,0,16,151,0,15,,7,2,3,0,,,,,388,0,17,405,528,ACTA LEVANTADA EN CONSEJO,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/JUNTAS/CONSEJOS/CHAMPOTON.PDF
 ,4,CAMPECHE,16,CHAMPOTON,4,CHAMPOTON,12,SEYBAPLAYA,324,B,1,0,B,2,105,80,3,5,1,7,178,0,17,,0,0,0,0,,,,,398,0,26,424,558,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/JUNTAS/324 B.JPG
 ,4,CAMPECHE,16,CHAMPOTON,4,CHAMPOTON,12,SEYBAPLAYA,324,C,1,0,C01,3,93,67,4,6,0,10,216,1,8,,6,2,0,2,,,,,418,0,17,435,558,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/JUNTAS/324 C1.JPG
 ,4,CAMPECHE,16,CHAMPOTON,4,CHAMPOTON,12,SEYBAPLAYA,325,B,1,0,B,12,118,113,2,0,0,18,209,0,11,,7,1,0,0,,,,,491,0,27,518,703,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/JUNTAS/325 B.JPG
