id_entidad_electoral,fecha_jornada,id_cargo,nombre_cargo,id_estado,id_distrito,id_casilla,tipo_casilla,descripcion,ext_contigua,id_municipio,nombre_municipio,lista nominal,estatus_casilla,descripcion,resultados_obtenidos,tipo_urna,descripcion,seccion,Nulos,No Registrados,PAN,PRI,PRD,PT,PVEM,PC,PANAL,PSD,PAN-PSD,PRI-PC,PRD-PT,PRD-PC,PRD-PT-PC,Total
17,5/7/2009,12,Ayuntamientos,17,0,1,B,Basica,0,18,TEMIXCO,600,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,638,14,0,55,78,73,11,19,18,3,3,,,,,,274
17,5/7/2009,12,Ayuntamientos,17,0,1,B,Basica,0,18,TEMIXCO,520,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,639,8,0,76,123,45,1,17,7,5,2,,,,,,284
17,5/7/2009,12,Ayuntamientos,17,0,1,C,Contigua,0,18,TEMIXCO,521,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,639,4,0,72,130,54,4,11,12,6,1,,,,,,294
17,5/7/2009,12,Ayuntamientos,17,0,2,C,Contigua,0,20,TEPOZTLAN,531,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,673,13,0,40,74,0,,22,0,4,111,,,,0,,264
17,5/7/2009,12,Ayuntamientos,17,0,1,B,Basica,0,20,TEPOZTLAN,633,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,677,10,0,22,122,73,,13,5,8,128,,,,2,,383
17,5/7/2009,12,Ayuntamientos,17,0,1,B,Basica,0,24,TLALTIZAPAN,738,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,717,16,0,24,114,61,11,16,172,13,,,,,,,427
17,5/7/2009,12,Ayuntamientos,17,0,1,B,Basica,0,24,TLALTIZAPAN,709,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,721,17,0,90,197,77,4,2,5,10,,,,,,,402
17,5/7/2009,12,Ayuntamientos,17,0,1,B,Basica,0,26,TLAYACAPAN,647,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,761,9,0,113,97,112,,6,38,104,,,,,,,479
17,5/7/2009,12,Ayuntamientos,17,0,1,C,Contigua,0,26,TLAYACAPAN,647,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,761,8,0,140,77,130,,6,34,79,,,,,,,474
17,5/7/2009,12,Ayuntamientos,17,0,1,C,Contigua,0,26,TLAYACAPAN,526,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,762,13,0,93,66,108,,6,36,75,,,,,,,397
17,5/7/2009,12,Ayuntamientos,17,0,1,C,Contigua,0,26,TLAYACAPAN,476,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,764,6,0,106,89,63,,4,59,38,,,,,,,365
17,5/7/2009,12,Ayuntamientos,17,0,1,B,Basica,0,18,TEMIXCO,640,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,644,11,0,40,72,80,15,37,10,8,3,,,,,,276
17,5/7/2009,12,Ayuntamientos,17,0,2,C,Contigua,0,18,TEMIXCO,572,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,645,10,0,48,97,38,5,19,9,7,2,,,,,,235
17,5/7/2009,12,Ayuntamientos,17,0,1,C,Contigua,0,18,TEMIXCO,720,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,646,12,0,51,108,86,1,18,32,11,2,,,,,,321
17,5/7/2009,12,Ayuntamientos,17,0,1,B,Basica,0,20,TEPOZTLAN,660,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,680,34,0,26,113,158,,3,2,1,50,,,,2,,389
17,5/7/2009,12,Ayuntamientos,17,0,1,C,Contigua,0,20,TEPOZTLAN,506,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,681,13,0,16,110,45,,7,5,1,80,,,,4,,281
17,5/7/2009,12,Ayuntamientos,17,0,1,C,Contigua,0,20,TEPOZTLAN,703,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,682,17,0,28,88,78,,8,2,18,72,,,,0,,311
17,5/7/2009,12,Ayuntamientos,17,0,2,C,Contigua,0,20,TEPOZTLAN,704,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,682,15,0,28,108,71,,11,0,9,101,,,,0,,343
17,5/7/2009,12,Ayuntamientos,17,0,1,B,Basica,0,20,TEPOZTLAN,546,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,683,12,0,14,64,53,,4,3,4,114,,,,0,,268
17,5/7/2009,12,Ayuntamientos,17,0,1,C,Contigua,0,24,TLALTIZAPAN,471,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,722,12,0,33,96,40,3,23,37,7,,,,,,,251
17,5/7/2009,12,Ayuntamientos,17,0,1,C,Contigua,0,24,TLALTIZAPAN,571,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,723,13,0,20,179,32,3,38,36,22,,,,,,,343
17,5/7/2009,12,Ayuntamientos,17,0,1,C,Contigua,0,24,TLALTIZAPAN,517,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,724,6,0,20,103,34,10,59,28,8,,,,,,,268
17,5/7/2009,12,Ayuntamientos,17,0,1,B,Basica,0,24,TLALTIZAPAN,549,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,726,7,0,34,126,42,3,40,40,12,,,,,,,304
17,5/7/2009,12,Ayuntamientos,17,0,1,C,Contigua,0,24,TLALTIZAPAN,549,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,726,11,0,36,130,38,2,44,50,10,,,,,,,321
17,5/7/2009,12,Ayuntamientos,17,0,1,B,Basica,0,27,TOTOLAPAN,512,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,771,8,0,,76,77,8,3,98,64,,,,,,,334
17,5/7/2009,12,Ayuntamientos,17,0,1,C,Contigua,0,21,TETECALA,750,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,690,13,0,59,220,68,46,7,43,74,,,,,,,530
17,5/7/2009,12,Ayuntamientos,17,0,1,B,Basica,0,21,TETECALA,601,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,691,5,0,47,138,60,14,21,45,72,,,,,,,402
17,5/7/2009,12,Ayuntamientos,17,0,1,B,Basica,0,27,TOTOLAPAN,655,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,773,10,0,,153,89,21,5,87,71,,,,,,,436
17,5/7/2009,12,Ayuntamientos,17,0,1,B,Basica,0,18,TEMIXCO,427,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,653,12,0,52,55,44,35,28,6,4,0,,,,,,236
17,5/7/2009,12,Ayuntamientos,17,0,1,C,Contigua,0,19,TEPALCINGO,693,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,655,13,0,85,123,53,77,13,0,22,69,,,,4,,459
17,5/7/2009,12,Ayuntamientos,17,0,1,B,Basica,0,25,TLAQUILTENANGO,509,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,735,14,0,25,56,111,,25,13,33,,,,,,,277
17,5/7/2009,12,Ayuntamientos,17,0,1,B,Basica,0,25,TLAQUILTENANGO,502,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,736,7,0,36,66,101,,18,16,22,,,,,,,266
17,5/7/2009,12,Ayuntamientos,17,0,2,C,Contigua,0,25,TLAQUILTENANGO,561,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,738,8,0,65,71,101,,26,17,38,,,,,,,326
17,5/7/2009,12,Ayuntamientos,17,0,1,B,Basica,0,25,TLAQUILTENANGO,502,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,739,6,0,20,38,126,,31,20,43,,,,,,,284
17,5/7/2009,12,Ayuntamientos,17,0,1,B,Basica,0,28,XOCHITEPEC,711,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,781,22,0,91,205,56,3,6,55,4,,,,0,,,442
17,5/7/2009,12,Ayuntamientos,17,0,4,C,Contigua,0,28,XOCHITEPEC,607,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,783,15,0,60,110,43,4,16,56,9,,,,2,,,315
17,5/7/2009,12,Ayuntamientos,17,0,1,C,Contigua,0,19,TEPALCINGO,683,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,660,12,0,52,111,127,12,7,0,7,63,,,,0,,391
17,5/7/2009,12,Ayuntamientos,17,0,1,B,Basica,0,22,TETELA DEL VOLCAN,515,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,702,9,0,9,7,8,99,2,167,1,1,10,,,,,313
17,5/7/2009,12,Ayuntamientos,17,0,2,C,Contigua,0,25,TLAQUILTENANGO,522,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,743,7,0,30,60,101,,19,14,33,,,,,,,264
17,5/7/2009,12,Ayuntamientos,17,0,1,B,Basica,0,25,TLAQUILTENANGO,497,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,744,8,0,32,75,144,,14,5,17,,,,,,,295
17,5/7/2009,12,Ayuntamientos,17,0,1,B,Basica,0,7,CUERNAVACA,412,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,295,10,0,48,99,33,4,17,9,4,14,,,,,,238
17,5/7/2009,12,Ayuntamientos,17,0,1,C,Contigua,0,7,CUERNAVACA,531,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,297,13,0,50,115,34,9,18,7,2,1,,,1,,,250
17,5/7/2009,12,Ayuntamientos,17,0,2,C,Contigua,0,7,CUERNAVACA,679,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,383,20,0,82,138,39,12,22,4,14,11,,,,,,342
17,5/7/2009,12,Ayuntamientos,17,0,1,C,Contigua,0,7,CUERNAVACA,594,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,385,12,0,59,135,29,2,23,3,8,11,,,,,,282
17,5/7/2009,12,Ayuntamientos,17,0,1,B,Basica,0,9,HUITZILAC,627,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,413,19,0,180,116,70,48,16,31,,,,,,,,480
17,5/7/2009,12,Ayuntamientos,17,0,1,B,Basica,0,9,HUITZILAC,549,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,414,8,0,113,96,72,71,15,18,,,,,,,,393
17,5/7/2009,12,Ayuntamientos,17,0,1,B,Basica,0,9,HUITZILAC,609,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,417,8,0,105,113,106,72,5,46,,,,,,,,455
17,5/7/2009,12,Ayuntamientos,17,0,1,B,Basica,0,7,CUERNAVACA,717,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,341,28,0,104,114,51,8,31,9,9,27,,,1,,,382
17,5/7/2009,12,Ayuntamientos,17,0,1,B,Basica,0,10,JANTETELCO,567,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,425,5,0,32,84,107,54,8,43,6,25,,,,2,,366
17,5/7/2009,12,Ayuntamientos,17,0,1,C,Contigua,0,10,JANTETELCO,619,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,426,14,0,100,2,10,209,8,0,23,7,,,,0,,373
17,5/7/2009,12,Ayuntamientos,17,0,2,C,Contigua,0,10,JANTETELCO,559,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,429,12,0,66,28,27,140,24,4,27,24,,,,0,,352
17,5/7/2009,12,Ayuntamientos,17,0,1,B,Basica,0,10,JANTETELCO,537,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,430,11,0,121,22,52,51,18,2,7,7,,,,4,,295
17,5/7/2009,12,Ayuntamientos,17,0,1,B,Basica,0,9,HUITZILAC,489,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,421,20,0,123,53,33,45,13,19,,,,,,,,306
17,5/7/2009,12,Ayuntamientos,17,0,1,C,Contigua,0,11,JIUTEPEC,629,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,439,11,0,66,62,70,7,35,9,10,9,,,,,4,283
17,5/7/2009,12,Ayuntamientos,17,0,1,B,Basica,0,11,JIUTEPEC,428,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,442,10,0,61,60,51,2,19,1,17,10,,,,,1,232
17,5/7/2009,12,Ayuntamientos,17,0,1,C,Contigua,0,11,JIUTEPEC,434,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,446,7,0,47,46,89,6,18,7,5,5,,,,,2,232
17,5/7/2009,12,Ayuntamientos,17,0,1,B,Basica,0,11,JIUTEPEC,604,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,448,17,0,60,66,77,3,17,11,3,12,,,,,2,268
17,5/7/2009,12,Ayuntamientos,17,0,2,C,Contigua,0,11,JIUTEPEC,605,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,448,13,0,76,82,50,12,26,8,3,6,,,,,1,277
17,5/7/2009,12,Ayuntamientos,17,0,3,C,Contigua,0,11,JIUTEPEC,590,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,450,12,0,59,49,98,13,27,12,6,16,,,,,6,298
17,5/7/2009,12,Ayuntamientos,17,0,1,B,Basica,0,11,JIUTEPEC,707,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,454,17,0,70,52,98,8,39,4,8,14,,,,,4,314
17,5/7/2009,12,Ayuntamientos,17,0,1,B,Basica,0,11,JIUTEPEC,715,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,463,14,0,81,84,103,8,15,7,10,4,,,,,5,331
17,5/7/2009,12,Ayuntamientos,17,0,3,C,Contigua,0,11,JIUTEPEC,682,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,464,14,0,67,82,92,8,40,5,15,7,,,,,4,334
17,5/7/2009,12,Ayuntamientos,17,0,1,G,Geografica,0,11,JIUTEPEC,710,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,465,9,0,87,58,150,8,37,9,4,14,,,,,0,376
17,5/7/2009,12,Ayuntamientos,17,0,1,C,Contigua,0,11,JIUTEPEC,679,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,472,19,0,47,124,51,6,13,6,11,8,,,,,3,288
17,5/7/2009,12,Ayuntamientos,17,0,1,C,Contigua,0,11,JIUTEPEC,673,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,474,14,0,85,91,89,9,44,2,13,10,,,,,2,359
17,5/7/2009,12,Ayuntamientos,17,0,1,C,Contigua,0,11,JIUTEPEC,700,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,476,18,0,97,59,67,12,27,5,6,28,,,,,2,321
17,5/7/2009,12,Ayuntamientos,17,0,1,B,Basica,0,12,JOJUTLA,700,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,525,16,0,78,72,45,26,12,42,31,5,,,,,,327
17,5/7/2009,12,Ayuntamientos,17,0,1,C,Contigua,0,12,JOJUTLA,701,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,525,15,0,62,94,47,27,9,38,25,8,,,,,,325
17,5/7/2009,12,Ayuntamientos,17,0,3,C,Contigua,0,12,JOJUTLA,701,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,525,11,0,68,90,49,13,12,38,32,8,,,,,,321
17,5/7/2009,12,Ayuntamientos,17,0,1,B,Basica,0,12,JOJUTLA,638,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,528,9,0,45,73,40,23,18,23,19,2,,,,,,252
17,5/7/2009,12,Ayuntamientos,17,0,1,B,Basica,0,11,JIUTEPEC,531,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,478,11,0,64,51,77,4,25,5,11,10,,,,,4,262
17,5/7/2009,12,Ayuntamientos,17,0,1,B,Basica,0,11,JIUTEPEC,598,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,479,9,0,54,66,69,4,22,9,15,12,,,,,0,260
17,5/7/2009,12,Ayuntamientos,17,0,1,B,Basica,0,11,JIUTEPEC,437,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,480,7,0,41,49,56,4,17,7,5,7,,,,,1,194
17,5/7/2009,12,Ayuntamientos,17,0,1,C,Contigua,0,12,JOJUTLA,707,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,530,25,0,67,96,39,26,8,25,44,4,,,,,,334
17,5/7/2009,12,Ayuntamientos,17,0,1,C,Contigua,0,12,JOJUTLA,568,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,531,8,0,38,102,43,10,5,26,27,3,,,,,,262
17,5/7/2009,12,Ayuntamientos,17,0,1,B,Basica,0,12,JOJUTLA,548,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,534,10,0,55,81,15,13,30,60,12,2,,,,,,278
17,5/7/2009,12,Ayuntamientos,17,0,2,C,Contigua,0,12,JOJUTLA,549,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,534,18,0,40,67,24,11,22,72,11,4,,,,,,269
17,5/7/2009,12,Ayuntamientos,17,0,1,B,Basica,0,12,JOJUTLA,598,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,535,13,0,61,56,46,11,14,52,25,9,,,,,,287
17,5/7/2009,12,Ayuntamientos,17,0,1,B,Basica,0,17,PUENTE DE IXTLA,557,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,594,9,0,21,75,51,27,5,6,2,92,,,,,,288
17,5/7/2009,12,Ayuntamientos,17,0,1,C,Contigua,0,17,PUENTE DE IXTLA,594,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,596,6,0,30,89,37,19,9,5,0,99,,,,,,294
17,5/7/2009,12,Ayuntamientos,17,0,1,C,Contigua,0,11,JIUTEPEC,648,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,483,12,0,86,58,124,4,13,4,3,14,,,,,6,324
17,5/7/2009,12,Ayuntamientos,17,0,1,G,Geografica,0,11,JIUTEPEC,576,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,483,25,0,126,47,78,9,24,3,7,12,,,,,3,334
17,5/7/2009,12,Ayuntamientos,17,0,1,C,Contigua,0,12,JOJUTLA,598,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,535,13,0,62,60,33,18,16,35,29,6,,,,,,272
17,5/7/2009,12,Ayuntamientos,17,0,1,B,Basica,0,13,JONACATEPEC,447,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,539,12,0,49,122,14,2,9,1,5,78,,,,1,,293
17,5/7/2009,12,Ayuntamientos,17,0,1,C,Contigua,0,13,JONACATEPEC,447,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,539,14,0,44,115,22,0,16,1,13,95,,,,1,,321
17,5/7/2009,12,Ayuntamientos,17,0,3,C,Contigua,0,17,PUENTE DE IXTLA,594,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,596,11,0,40,69,45,8,1,5,1,102,,,,,,282
17,5/7/2009,12,Ayuntamientos,17,0,2,C,Contigua,0,17,PUENTE DE IXTLA,577,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,601,9,0,23,96,36,45,41,23,1,7,,,,,,281
17,5/7/2009,12,Ayuntamientos,17,0,1,C,Contigua,0,17,PUENTE DE IXTLA,551,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,606,12,0,35,85,65,6,23,24,21,3,,,,,,274
17,5/7/2009,12,Ayuntamientos,17,0,1,B,Basica,0,17,PUENTE DE IXTLA,606,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,607,19,0,41,106,51,4,43,10,13,7,,,,,,294
17,5/7/2009,12,Ayuntamientos,17,0,1,C,Contigua,0,17,PUENTE DE IXTLA,607,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,608,20,0,21,161,27,6,22,15,4,8,,,,,,284
17,5/7/2009,12,Ayuntamientos,17,0,2,G,Geografica,0,11,JIUTEPEC,569,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,487,11,0,67,82,64,3,30,2,5,4,,,,,1,269
17,5/7/2009,12,Ayuntamientos,17,0,1,C,Contigua,0,11,JIUTEPEC,589,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,489,13,0,83,81,65,3,14,10,6,4,,,,,3,282
17,5/7/2009,12,Ayuntamientos,17,0,1,B,Basica,0,14,MAZATEPEC,544,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,551,13,0,143,97,58,,21,19,2,,,,,,,353
17,5/7/2009,12,Ayuntamientos,17,0,1,G,Geografica,0,14,MAZATEPEC,410,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,552,8,0,89,62,105,,22,3,0,,,,,,,289
17,5/7/2009,12,Ayuntamientos,17,0,1,C,Contigua,0,15,MIACATLAN,598,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,556,9,0,79,145,131,,5,1,13,,,,,,,383
17,5/7/2009,12,Ayuntamientos,17,0,1,B,Basica,0,11,JIUTEPEC,574,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,495,0,0,47,56,63,3,28,2,0,10,,,,,1,210
17,5/7/2009,12,Ayuntamientos,17,0,1,B,Basica,0,15,MIACATLAN,682,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,560,5,0,81,161,161,,2,2,5,,,,,,,417
17,5/7/2009,12,Ayuntamientos,17,0,1,B,Basica,0,15,MIACATLAN,468,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,563,9,0,50,123,83,,2,1,18,,,,,,,286
17,5/7/2009,12,Ayuntamientos,17,0,1,B,Basica,0,18,TEMIXCO,732,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,619,6,0,76,137,70,4,21,24,2,3,,,,,,343
17,5/7/2009,12,Ayuntamientos,17,0,1,B,Basica,0,15,MIACATLAN,664,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,565,15,0,37,185,100,,2,28,8,,,,,,,375
17,5/7/2009,12,Ayuntamientos,17,0,1,B,Basica,0,15,MIACATLAN,732,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,568,12,0,60,194,102,,3,47,3,,,,,,,421
17,5/7/2009,12,Ayuntamientos,17,0,1,B,Basica,0,16,OCUITUCO,397,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,570,9,0,67,91,54,14,4,31,3,18,,7,,,,298
17,5/7/2009,12,Ayuntamientos,17,0,1,C,Contigua,0,16,OCUITUCO,398,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,570,16,0,53,98,44,12,1,18,10,13,,7,,,,272
17,5/7/2009,12,Ayuntamientos,17,0,1,C,Contigua,0,18,TEMIXCO,544,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,626,8,0,78,40,53,7,12,20,6,2,,,,,,226
17,5/7/2009,12,Ayuntamientos,17,0,1,B,Basica,0,18,TEMIXCO,632,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,627,9,0,70,85,51,11,13,27,7,1,,,,,,274
17,5/7/2009,12,Ayuntamientos,17,0,1,C,Contigua,0,12,JOJUTLA,471,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,502,11,0,51,68,29,15,25,55,24,3,,,,,,281
17,5/7/2009,12,Ayuntamientos,17,0,1,B,Basica,0,12,JOJUTLA,696,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,504,15,0,51,74,53,12,11,48,71,6,,,,,,341
17,5/7/2009,12,Ayuntamientos,17,0,2,C,Contigua,0,12,JOJUTLA,560,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,505,16,0,47,94,48,9,7,30,24,10,,,,,,285
17,5/7/2009,12,Ayuntamientos,17,0,1,B,Basica,0,12,JOJUTLA,389,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,508,7,0,41,53,38,6,10,39,23,4,,,,,,221
17,5/7/2009,12,Ayuntamientos,17,0,1,B,Basica,0,12,JOJUTLA,143,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,509,3,0,31,10,10,2,7,11,14,1,,,,,,89
17,5/7/2009,12,Ayuntamientos,17,0,1,B,Basica,0,16,OCUITUCO,515,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,578,8,0,24,27,209,14,3,8,15,9,,1,,,,318
17,5/7/2009,12,Ayuntamientos,17,0,1,B,Basica,0,18,TEMIXCO,701,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,621,11,0,78,89,57,7,28,21,10,5,,,,,,306
17,5/7/2009,12,Ayuntamientos,17,0,1,B,Basica,0,18,TEMIXCO,661,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,622,7,0,54,79,52,8,13,31,16,3,,,,,,263
17,5/7/2009,12,Ayuntamientos,17,0,2,C,Contigua,0,18,TEMIXCO,636,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,623,7,0,46,80,86,5,11,40,0,1,,,,,,276
17,5/7/2009,12,Ayuntamientos,17,0,1,C,Contigua,0,12,JOJUTLA,531,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,510,7,0,58,45,50,7,17,40,33,5,,,,,,262
17,5/7/2009,12,Ayuntamientos,17,0,1,C,Contigua,0,12,JOJUTLA,459,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,512,19,0,27,45,39,10,12,31,31,6,,,,,,220
17,5/7/2009,12,Ayuntamientos,17,0,1,B,Basica,0,12,JOJUTLA,703,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,513,11,0,54,85,68,4,19,33,42,15,,,,,,331
17,5/7/2009,12,Ayuntamientos,17,0,1,B,Basica,0,12,JOJUTLA,473,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,514,12,0,27,57,64,5,15,20,15,10,,,,,,225
17,5/7/2009,12,Ayuntamientos,17,0,1,B,Basica,0,18,TEMIXCO,726,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,632,22,0,35,112,82,5,15,31,1,6,,,,,,309
17,5/7/2009,12,Ayuntamientos,17,0,1,C,Contigua,0,18,TEMIXCO,637,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,635,12,0,42,121,67,7,2,13,1,3,,,,,,268
17,5/7/2009,12,Ayuntamientos,17,0,1,C,Contigua,0,12,JOJUTLA,588,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,518,6,0,80,105,35,4,24,6,57,5,,,,,,322
17,5/7/2009,12,Ayuntamientos,17,0,1,C,Contigua,0,12,JOJUTLA,645,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,519,12,0,85,87,43,9,29,9,83,3,,,,,,360
