CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PVEM,PT,MC,NVA_ALIANZA,MORENA,ES,C_COMUN_PRI_PVEM_NVA_ALIANZA,CAND_IND2,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
2,28,TAMAULIPAS,09,VALLE HERMOSO,40,VALLE HERMOSO,1546,1,126,,4,,6,7,,9,14,209,,3,375,7,385,671
2,28,TAMAULIPAS,09,VALLE HERMOSO,40,VALLE HERMOSO,1547,1,45,,3,,1,2,,6,6,60,,0,123,4,128,248
2,28,TAMAULIPAS,09,VALLE HERMOSO,40,VALLE HERMOSO,1548,2,163,,4,,3,4,,10,22,227,,0,433,14,519,868
2,28,TAMAULIPAS,09,VALLE HERMOSO,40,VALLE HERMOSO,1549,1,25,,0,,1,1,,1,6,41,,0,75,1,76,148
2,28,TAMAULIPAS,09,VALLE HERMOSO,40,VALLE HERMOSO,1550,3,385,,9,,9,18,,17,35,377,,0,850,32,882,1544
2,28,TAMAULIPAS,09,VALLE HERMOSO,40,VALLE HERMOSO,1551,3,408,,9,,8,20,,22,37,325,,0,829,27,856,1632
2,28,TAMAULIPAS,09,VALLE HERMOSO,40,VALLE HERMOSO,1552,1,86,,2,,3,6,,4,26,187,,1,314,9,324,561
2,28,TAMAULIPAS,09,VALLE HERMOSO,40,VALLE HERMOSO,1553,1,43,,3,,0,0,,4,9,79,,0,138,6,144,247
2,28,TAMAULIPAS,09,VALLE HERMOSO,40,VALLE HERMOSO,1554,2,85,,1,,4,5,,5,14,169,,1,283,11,295,487
2,28,TAMAULIPAS,09,VALLE HERMOSO,40,VALLE HERMOSO,1555,2,250,,4,,7,11,,12,98,369,,0,751,34,785,1490
2,28,TAMAULIPAS,09,VALLE HERMOSO,40,VALLE HERMOSO,1556,2,232,,5,,7,10,,9,68,291,,0,622,30,652,1110
2,28,TAMAULIPAS,09,VALLE HERMOSO,40,VALLE HERMOSO,1557,4,551,,17,,21,32,,45,106,755,,0,1527,36,1563,2840
2,28,TAMAULIPAS,09,VALLE HERMOSO,40,VALLE HERMOSO,1558,1,82,,2,,2,1,,2,4,64,,0,157,2,159,267
2,28,TAMAULIPAS,09,VALLE HERMOSO,40,VALLE HERMOSO,1559,1,31,,0,,2,1,,2,6,68,,0,110,12,122,210
2,28,TAMAULIPAS,09,VALLE HERMOSO,40,VALLE HERMOSO,1560,1,92,,2,,3,3,,1,17,88,,0,206,7,213,333
2,28,TAMAULIPAS,09,VALLE HERMOSO,40,VALLE HERMOSO,1561,1,25,,5,,2,2,,1,5,66,,0,106,6,112,191
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1562,10,1492,1127,49,30,35,681,90,73,141,,313,1,4031,86,4111,7147
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1563,2,272,219,12,3,3,128,19,13,35,,48,0,752,11,764,1273
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1564,4,613,419,13,7,21,330,41,30,72,,111,0,1657,40,1697,2726
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1565,2,235,254,2,10,7,120,18,15,25,,46,0,732,14,752,1212
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1566,5,708,663,27,26,12,341,53,61,99,,169,0,2159,47,2216,3247
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1567,3,345,475,5,22,10,144,23,26,19,,109,1,1178,20,1199,1695
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1568,4,648,514,15,16,16,287,39,49,64,,163,0,1811,31,1842,2921
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1569,6,794,1069,19,29,20,337,54,67,106,,320,1,2815,59,2876,4192
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1570,3,364,473,5,15,10,113,24,43,29,,165,0,1241,23,1268,1758
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1571,2,291,390,7,5,6,86,18,53,29,,103,0,988,24,1012,1368
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1572,3,378,433,7,23,8,137,36,58,54,,159,1,1293,39,1333,1855
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1573,8,1172,1362,35,29,41,591,167,109,162,,310,1,3978,46,4043,5888
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1574,2,232,162,5,3,1,102,12,15,33,,57,1,622,22,645,949
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1575,2,286,221,7,3,6,108,29,22,45,,61,0,788,24,812,1231
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1576,3,354,327,9,18,9,172,43,36,65,,90,0,1123,24,1147,1766
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1577,9,1356,1446,32,40,32,580,163,122,377,,374,1,4522,95,4618,6691
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1579,2,274,249,10,5,6,94,21,23,42,,44,10,768,21,787,1128
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1580,2,245,264,14,14,4,100,18,23,45,,42,0,769,25,794,1153
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1581,2,207,255,2,6,6,101,21,25,58,,39,3,720,21,743,1060
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1582,2,229,234,11,6,13,101,23,16,83,,45,0,761,13,766,1178
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1583,2,184,239,7,11,5,93,26,41,19,,62,0,687,15,702,912
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1584,1,119,177,3,9,5,59,13,21,14,,42,1,462,7,476,639
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1585,1,127,202,3,10,5,83,15,15,17,,36,0,513,10,523,723
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1586,2,203,232,10,10,5,68,23,27,23,,56,0,657,13,670,931
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1587,2,264,376,3,9,12,59,27,30,21,,107,0,908,24,932,1267
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1588,7,982,1139,27,33,27,541,85,88,140,,308,1,3370,63,3432,5006
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1589,2,301,255,12,10,7,85,18,19,24,,,2,731,22,755,1099
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1590,4,472,321,23,18,14,176,44,29,30,,,0,1127,28,1153,2588
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1591,2,305,332,4,19,4,139,24,26,44,,63,0,960,22,982,1411
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1592,2,277,314,12,15,7,143,17,25,43,,51,0,904,20,924,1321
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1593,2,257,410,3,15,7,74,7,35,18,,135,2,961,15,978,1343
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1594,2,182,343,11,6,15,57,15,13,16,,82,2,740,16,758,1053
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1595,2,155,227,1,3,2,63,9,15,10,,42,0,527,13,540,753
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1596,1,116,223,3,4,3,79,6,19,12,,27,1,492,12,505,670
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1597,2,164,174,6,7,4,76,25,24,18,,43,0,541,14,555,795
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1598,1,137,163,3,2,4,77,24,9,20,,29,0,468,18,486,733
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1599,1,140,170,4,7,3,89,5,8,21,,20,0,467,7,474,691
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1600,4,470,589,17,18,11,250,82,67,108,,121,2,1733,42,1817,2448
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1601,9,1256,1217,48,39,43,576,138,135,247,,342,2,4041,96,4137,6062
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1602,2,260,319,5,6,12,121,42,18,38,,39,0,860,12,872,1218
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1603,2,271,316,9,4,5,156,19,19,33,,45,0,877,21,898,1274
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1604,2,160,161,6,6,3,82,23,13,20,,31,1,505,8,514,777
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1605,1,141,150,5,7,2,66,15,11,18,,32,0,447,18,465,676
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1606,2,329,345,9,13,7,140,23,24,39,,80,0,1009,13,1021,1414
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1607,9,1716,1031,67,38,30,484,96,104,118,,,10,3684,71,3833,6211
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1608,4,768,488,20,17,16,220,34,48,20,,,1,1631,32,1677,2621
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1609,2,366,261,13,15,9,144,27,24,18,,,1,877,18,896,1382
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1610,2,287,212,10,6,2,84,21,17,14,,,1,653,18,672,979
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1611,2,256,274,10,5,3,109,22,11,18,,,0,708,19,722,1171
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1612,2,260,246,26,10,10,122,35,21,12,,,4,742,29,775,1141
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1613,2,189,213,4,6,9,59,9,22,17,,41,0,569,17,586,814
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1614,2,187,267,4,3,9,75,18,18,33,,39,1,653,18,672,900
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1615,2,184,217,3,3,5,85,11,15,20,,47,0,590,18,608,856
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1616,2,199,220,5,9,10,101,19,13,19,,50,0,645,9,654,944
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1617,2,206,238,9,9,11,99,23,22,28,,25,0,670,17,687,974
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1618,2,161,273,4,5,4,113,29,29,55,,43,0,716,18,734,1077
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1619,3,336,369,6,8,8,183,42,23,64,,93,1,1132,17,1150,1662
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1620,2,265,331,5,10,14,134,37,20,44,,41,0,901,22,923,1385
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1621,2,158,200,9,5,5,98,30,16,24,,50,0,595,6,601,870
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1622,2,187,224,5,4,6,139,27,18,32,,42,0,684,14,698,1055
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1623,2,156,216,5,2,3,76,17,18,16,,34,1,543,23,567,783
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1624,1,135,178,3,7,8,50,9,18,14,,48,0,470,13,483,718
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1625,2,231,238,11,5,5,128,24,32,24,,58,2,756,23,781,1120
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1626,1,174,183,2,2,9,50,16,30,7,,42,0,515,18,533,750
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1627,2,137,220,6,7,6,73,12,8,18,,50,0,537,13,550,791
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1628,1,139,160,7,4,2,67,10,19,10,,27,0,445,13,458,661
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1629,2,171,237,8,6,7,72,13,17,14,,55,1,600,19,621,914
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1630,1,82,98,2,2,8,39,8,4,5,,19,1,267,10,278,414
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1631,1,149,197,7,5,7,52,11,13,8,,43,0,492,17,509,745
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1632,4,256,283,7,9,5,163,23,21,21,,36,0,824,24,848,1158
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1633,2,345,214,14,17,4,109,31,35,21,,,0,790,24,809,1235
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1634,2,319,297,12,10,11,123,19,22,12,,,3,825,19,847,1300
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1635,2,279,248,5,6,10,77,11,18,12,,,1,666,13,679,1067
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1636,6,1154,755,33,26,20,350,42,71,49,,,2,2500,38,2544,4330
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1637,5,767,453,16,13,9,265,36,28,37,,,1,1624,29,1656,3403
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1638,2,259,218,12,6,5,111,8,18,11,,,0,648,23,674,1097
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1639,2,310,266,13,10,5,139,13,27,12,,,0,795,16,814,1315
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1640,2,309,303,19,18,7,174,32,20,14,,,0,896,20,916,1476
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1641,2,236,237,13,7,10,85,19,31,6,,,0,644,9,666,1003
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1642,1,108,144,7,6,1,32,9,19,12,,31,1,369,7,377,552
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1643,1,114,129,6,4,4,61,12,21,9,,23,0,383,11,394,582
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1644,1,86,128,3,6,7,51,8,15,8,,23,1,335,11,347,494
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1645,1,140,145,5,5,3,70,20,26,8,,38,0,460,15,475,725
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1646,2,243,296,4,4,10,163,29,25,28,,45,1,847,21,868,1274
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1647,2,253,259,4,5,6,172,35,24,35,,50,0,843,23,864,1305
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1648,3,353,338,6,7,4,152,34,25,21,,80,0,1020,26,1046,1588
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1649,6,1010,647,15,22,16,321,70,77,64,,,4,2242,61,2315,3947
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1650,5,744,631,22,23,22,379,106,84,38,,,5,2049,40,2094,3200
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1651,3,433,394,20,17,14,201,62,54,37,,,4,1232,37,1273,1756
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1652,2,332,297,7,23,9,147,46,51,20,,,0,932,32,814,1373
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1653,2,219,224,12,11,9,76,22,33,14,,,1,620,27,634,861
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1654,1,35,53,2,2,3,25,4,6,4,,6,0,140,2,142,208
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1655,2,160,171,4,6,10,63,19,15,15,,46,0,509,23,532,842
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1656,2,137,192,5,7,9,86,15,20,19,,33,0,523,14,537,804
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1657,2,164,140,5,5,5,67,17,24,18,,35,0,480,13,493,797
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1658,2,142,195,10,9,9,87,17,48,7,,,0,524,23,666,854
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1659,2,257,217,11,3,5,215,19,21,14,,,0,762,19,785,1212
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1660,2,199,180,3,5,7,91,16,15,7,,,0,523,8,542,841
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1661,1,124,126,8,9,3,64,10,21,11,,,0,376,11,387,537
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1662,2,250,279,7,7,9,91,24,30,18,,39,0,754,23,777,1108
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1663,2,157,252,4,10,6,112,22,25,11,,38,1,637,13,651,901
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1664,2,204,258,10,13,8,118,55,40,16,,,1,722,24,747,1030
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1665,2,194,216,5,15,13,100,31,13,15,,,3,602,12,617,882
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1666,5,750,560,23,21,31,279,53,50,43,,,2,1810,48,1860,3008
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1667,5,785,702,25,24,27,274,56,51,43,,,0,1987,59,2037,3473
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1668,2,237,240,3,5,3,110,17,19,19,,,0,653,24,677,1087
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1669,4,600,450,30,19,12,207,68,57,39,,,7,1482,35,1524,2295
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1670,2,195,212,7,8,16,103,6,21,9,,,2,577,29,608,962
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1671,2,211,225,9,11,9,148,12,32,24,,,0,681,218,899,1078
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1672,2,131,231,12,9,11,91,24,24,17,,,0,550,21,571,824
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1673,4,708,591,28,23,29,290,66,69,57,,,1,1861,44,1906,2992
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1674,2,185,253,13,8,9,79,11,28,16,,,1,602,21,724,882
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1675,2,276,567,11,5,7,131,20,21,9,,,0,1047,23,810,1157
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1676,2,235,214,9,5,5,109,31,14,9,,,2,631,14,647,954
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1677,2,196,170,8,3,7,89,19,36,15,,,1,543,8,552,834
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1678,1,102,216,6,6,2,77,11,19,5,,,0,444,6,450,712
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1679,2,172,163,7,7,7,154,19,15,12,,,0,556,20,576,903
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1680,3,396,307,7,16,13,191,37,24,37,,,3,1028,16,1047,1690
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1681,6,810,643,36,19,37,526,34,68,42,,,4,2215,75,2294,4255
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1682,10,1490,1231,71,56,50,767,125,134,88,,,5,4012,88,4115,7417
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1683,6,965,828,38,53,48,532,97,79,74,,,2,2714,37,2753,4163
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1684,3,360,311,17,16,12,231,37,27,29,,,0,1040,37,1077,1679
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1685,2,236,228,8,6,23,147,10,19,12,,,0,689,16,705,1259
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1686,4,483,470,23,25,30,323,32,38,41,,,1,1465,20,1496,2300
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1687,2,222,230,10,9,18,176,15,22,9,,,0,711,25,736,1175
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1688,2,202,233,6,8,14,126,16,17,12,,,0,634,26,660,1034
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1689,2,214,308,12,7,46,193,14,21,18,,,0,833,16,854,1423
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1690,2,304,247,11,13,56,165,11,22,7,,,11,836,16,862,1472
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1691,2,178,186,16,5,29,120,15,4,19,,,1,572,18,591,1006
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1692,2,199,233,7,7,36,129,7,10,20,,,1,648,17,666,1248
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1693,2,271,286,9,14,14,123,55,28,9,,,0,809,19,828,1231
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1694,4,689,640,44,14,16,240,34,35,26,,,0,1738,17,1766,2879
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1695,2,197,184,11,3,0,62,6,4,7,,,0,474,12,494,788
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1696,2,243,306,9,9,13,115,17,11,13,,,0,736,26,906,1154
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1697,2,192,207,11,3,6,143,11,30,12,,,1,615,19,641,997
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1698,4,543,574,27,13,59,380,25,20,34,,,1,1675,36,1782,2856
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1699,2,233,248,19,9,7,157,9,18,9,,,0,709,22,718,1310
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1700,2,191,113,9,2,10,110,9,17,4,,,0,465,10,575,988
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1701,3,174,385,5,14,12,160,5,5,3,,5,0,768,41,825,1213
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1702,2,91,258,4,5,4,153,4,6,4,,8,0,537,9,546,828
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1703,2,158,190,3,8,13,136,9,11,7,,83,0,618,24,642,990
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1704,2,184,266,3,10,9,110,7,10,16,,33,7,648,18,673,932
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1705,3,262,389,5,7,3,282,10,16,17,,54,0,1045,33,1079,1512
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1706,2,332,342,4,3,3,111,10,11,9,,72,0,897,19,916,1365
2,28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1707,2,234,267,5,13,21,110,13,22,22,,35,0,742,28,770,1128
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1708,3,417,402,22,14,8,228,38,22,22,,,0,1173,33,1206,1751
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1709,2,184,203,4,5,9,200,9,9,3,,,0,626,19,645,893
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1710,2,210,207,7,8,13,290,11,10,13,,,0,769,29,798,1149
2,28,TAMAULIPAS,15,VICTORIA,41,VICTORIA,1711,1,41,39,1,0,0,7,3,2,0,,,0,93,3,96,145
2,28,TAMAULIPAS,13,SAN FERNANDO,42,VILLAGRÁN,1712,2,568,28,3,1,2,1,2,7,0,,,0,612,21,633,957
2,28,TAMAULIPAS,13,SAN FERNANDO,42,VILLAGRÁN,1713,3,546,45,3,3,5,2,4,5,2,,,0,615,18,633,884
2,28,TAMAULIPAS,13,SAN FERNANDO,42,VILLAGRÁN,1714,2,283,42,1,0,3,0,1,2,1,,,0,333,14,347,582
2,28,TAMAULIPAS,13,SAN FERNANDO,42,VILLAGRÁN,1715,2,387,26,0,2,1,1,0,2,0,,,0,419,1,420,594
2,28,TAMAULIPAS,13,SAN FERNANDO,42,VILLAGRÁN,1716,1,454,16,1,1,0,1,1,0,0,,,0,474,27,501,709
2,28,TAMAULIPAS,13,SAN FERNANDO,42,VILLAGRÁN,1717,1,346,31,0,0,0,0,1,2,0,,,0,380,10,390,557
2,28,TAMAULIPAS,13,SAN FERNANDO,42,VILLAGRÁN,1718,2,440,16,0,1,0,1,0,0,0,,,0,458,7,465,614
2,28,TAMAULIPAS,16,XICOTENCATL,43,XICOTÉNCATL,1719,2,567,447,8,5,1,0,13,18,1,,,0,1060,17,1077,1341
2,28,TAMAULIPAS,16,XICOTENCATL,43,XICOTÉNCATL,1720,2,389,252,3,4,1,2,17,9,7,,,0,684,14,698,894
2,28,TAMAULIPAS,16,XICOTENCATL,43,XICOTÉNCATL,1721,2,561,412,12,3,1,5,38,8,34,,,0,1074,25,1116,1422
2,28,TAMAULIPAS,16,XICOTENCATL,43,XICOTÉNCATL,1722,3,491,319,3,10,1,5,13,10,13,,,8,865,11,876,1131
2,28,TAMAULIPAS,16,XICOTENCATL,43,XICOTÉNCATL,1723,2,570,357,8,6,1,3,23,12,14,,,0,994,29,1023,1343
2,28,TAMAULIPAS,16,XICOTENCATL,43,XICOTÉNCATL,1724,3,795,625,12,9,3,1,10,32,12,,,0,1499,22,1526,1906
2,28,TAMAULIPAS,16,XICOTENCATL,43,XICOTÉNCATL,1725,1,223,89,1,2,2,0,1,0,0,,,0,318,7,326,416
2,28,TAMAULIPAS,16,XICOTENCATL,43,XICOTÉNCATL,1726,1,207,140,1,1,2,1,4,1,2,,,0,359,5,364,438
2,28,TAMAULIPAS,16,XICOTENCATL,43,XICOTÉNCATL,1727,1,93,31,0,0,0,0,1,2,0,,,0,127,1,128,139
2,28,TAMAULIPAS,16,XICOTENCATL,43,XICOTÉNCATL,1728,1,201,125,5,1,0,3,1,3,3,,,0,342,10,352,432
2,28,TAMAULIPAS,16,XICOTENCATL,43,XICOTÉNCATL,1729,2,457,267,7,3,4,3,14,10,4,,,0,769,25,794,989
2,28,TAMAULIPAS,16,XICOTENCATL,43,XICOTÉNCATL,1730,2,479,387,6,4,2,0,6,7,2,,,0,893,8,906,1143
2,28,TAMAULIPAS,16,XICOTENCATL,43,XICOTÉNCATL,1731,1,257,128,1,9,2,0,3,0,4,,,0,404,6,410,508
2,28,TAMAULIPAS,16,XICOTENCATL,43,XICOTÉNCATL,1732,2,396,174,1,3,4,3,3,15,16,,,0,615,8,623,756
2,28,TAMAULIPAS,16,XICOTENCATL,43,XICOTÉNCATL,1733,1,184,136,2,1,0,1,6,4,4,,,0,338,7,345,428
2,28,TAMAULIPAS,16,XICOTENCATL,43,XICOTÉNCATL,1734,1,227,110,2,1,1,1,3,5,6,,,0,356,3,359,435
2,28,TAMAULIPAS,16,XICOTENCATL,43,XICOTÉNCATL,1735,2,336,261,2,5,0,1,10,23,6,,,0,644,13,657,811
2,28,TAMAULIPAS,16,XICOTENCATL,43,XICOTÉNCATL,1736,1,322,159,4,2,0,3,11,7,1,,,0,509,10,519,636
2,28,TAMAULIPAS,16,XICOTENCATL,43,XICOTÉNCATL,1737,3,709,348,6,6,3,5,11,9,4,,,0,1101,28,1128,1438
2,28,TAMAULIPAS,16,XICOTENCATL,43,XICOTÉNCATL,1738,2,504,181,4,7,1,2,12,8,2,,,0,721,7,728,948
2,28,TAMAULIPAS,16,XICOTENCATL,43,XICOTÉNCATL,1739,1,200,72,3,1,0,0,2,1,0,,,0,279,4,283,444
2,28,TAMAULIPAS,05,REYNOSA,32,REYNOSA,1740,1,136,63,10,8,2,28,7,21,12,,,0,287,2,289,557
2,28,TAMAULIPAS,05,REYNOSA,32,REYNOSA,1741,1,136,63,10,8,2,8,7,21,12,,,0,267,3,289,552
2,28,TAMAULIPAS,05,REYNOSA,32,REYNOSA,1742,3,268,208,15,11,8,47,20,61,30,,,1,668,62,731,1677
