CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN_PRD,PVEM_PRI_PD_NVA_ALIANZA,PRI,PT,PVEM,MC,PD,NVA_ALIANAZA,MORENA,ES,CAND_IND2,CAND_IND3,CAND_IND4,CAND_IND5,CAND_IND6,CAND_IND7,CAND_IND8,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,36,TEPEHUANES,1306,2,113,,266,16,47,122,2,11,24,2,,,,,,,,7,603,24,634,1012
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,36,TEPEHUANES,1307,2,60,,311,15,25,77,1,8,22,4,,,,,,,,0,523,26,549,484
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,36,TEPEHUANES,1308,1,46,,109,5,19,30,1,5,13,0,,,,,,,,0,228,10,238,365
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,36,TEPEHUANES,1309,2,91,,230,9,46,85,0,14,32,1,,,,,,,,0,508,47,555,887
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,36,TEPEHUANES,1310,2,85,,279,5,61,106,5,18,40,3,,,,,,,,0,602,39,641,1093
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,36,TEPEHUANES,1311,2,3,,192,4,18,60,0,0,0,0,,,,,,,,0,277,19,296,422
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,36,TEPEHUANES,1312,1,16,,99,1,0,55,1,2,1,0,,,,,,,,0,175,11,186,339
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,36,TEPEHUANES,1313,1,10,,51,4,3,23,1,3,3,0,,,,,,,,0,98,6,104,188
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,36,TEPEHUANES,1314,1,2,,69,0,2,41,1,2,0,0,,,,,,,,0,117,6,123,166
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,36,TEPEHUANES,1315,2,1,,113,4,3,50,0,3,0,0,,,,,,,,0,174,11,185,333
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,36,TEPEHUANES,1316,2,8,,55,0,7,50,2,1,1,0,,,,,,,,0,124,5,129,313
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,36,TEPEHUANES,1317,1,9,,24,2,5,20,0,0,0,0,,,,,,,,0,60,3,63,136
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,36,TEPEHUANES,1318,2,8,,69,2,39,72,0,0,1,0,,,,,,,,0,191,8,199,301
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,36,TEPEHUANES,1319,1,21,,28,2,16,43,4,3,2,2,,,,,,,,0,121,8,129,277
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,36,TEPEHUANES,1320,1,10,,30,0,5,14,0,2,1,0,,,,,,,,0,62,3,65,124
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,36,TEPEHUANES,1321,1,46,,70,1,23,47,1,7,3,0,,,,,,,,0,198,6,204,390
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,36,TEPEHUANES,1322,1,9,,39,1,4,18,0,1,1,0,,,,,,,,0,73,4,77,153
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,36,TEPEHUANES,1323,1,5,,40,0,7,6,0,1,0,0,,,,,,,,0,59,1,60,121
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,36,TEPEHUANES,1324,1,31,,81,1,19,37,2,4,6,0,,,,,,,,0,181,13,194,396
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,36,TEPEHUANES,1325,1,22,,52,1,2,14,0,4,4,0,,,,,,,,0,99,2,101,253
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,36,TEPEHUANES,1326,1,15,,150,1,4,10,1,1,2,1,,,,,,,,0,185,5,190,363
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,36,TEPEHUANES,1327,1,19,,22,2,1,6,0,0,1,0,,,,,,,,0,51,0,51,110
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,36,TEPEHUANES,1328,1,8,,48,0,2,14,0,1,2,1,,,,,,,,0,76,1,77,154
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,36,TEPEHUANES,1329,1,32,,41,0,1,41,2,0,2,3,,,,,,,,0,122,6,128,244
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,36,TEPEHUANES,1330,2,29,,156,2,6,83,0,27,7,1,,,,,,,,0,311,9,320,510
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,36,TEPEHUANES,1331,1,4,,35,2,0,45,0,3,0,0,,,,,,,,0,89,4,93,149
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,36,TEPEHUANES,1332,1,8,,31,0,3,15,0,2,0,1,,,,,,,,0,60,0,60,101
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,38,TOPIA,1360,2,127,,263,1,103,1,2,1,8,7,,,,,,,,0,513,25,538,817
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,38,TOPIA,1361,1,71,,152,1,78,1,1,4,15,3,,,,,,,,0,326,10,336,479
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,38,TOPIA,1362,1,81,,202,3,69,0,1,7,12,4,,,,,,,,0,379,16,395,580
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,38,TOPIA,1363,1,28,,47,0,10,0,0,0,0,0,,,,,,,,0,85,2,87,146
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,38,TOPIA,1364,1,12,,50,1,23,0,0,0,0,0,,,,,,,,0,86,2,88,118
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,38,TOPIA,1365,1,50,,188,2,15,1,2,0,2,0,,,,,,,,0,260,11,271,418
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,38,TOPIA,1367,1,31,,61,3,11,0,0,0,1,0,,,,,,,,0,107,9,116,278
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,38,TOPIA,1368,1,20,,89,0,24,0,1,0,1,0,,,,,,,,0,135,10,145,342
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,38,TOPIA,1369,2,111,,277,5,53,0,4,4,0,0,,,,,,,,1,454,26,481,837
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,38,TOPIA,1370,1,25,,52,0,33,0,1,1,0,7,,,,,,,,0,119,4,123,171
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,38,TOPIA,1371,1,44,,58,1,60,0,1,0,0,1,,,,,,,,0,165,3,168,251
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,38,TOPIA,1372,1,31,,128,1,68,0,0,0,1,1,,,,,,,,0,230,16,246,424
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,38,TOPIA,1373,2,125,,180,2,16,0,3,0,2,0,,,,,,,,0,328,19,347,760
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,33,SANTIAGO PAPASQUIARO,1391,2,86,,182,6,5,1,4,5,12,0,,,,,,,,0,301,11,312,700
1,10,DURANGO,8,EL ORO ,3,CONETO DE COMONFORT,57,1,119,344,,11,,3,,,5,6,,,,,,,,1,488,12,501,645
1,10,DURANGO,8,EL ORO ,3,CONETO DE COMONFORT,58,1,3,112,,0,,2,,,0,0,,,,,,,,0,117,2,119,222
1,10,DURANGO,8,EL ORO ,3,CONETO DE COMONFORT,59,1,5,106,,2,,0,,,0,0,,,,,,,,0,113,4,117,149
1,10,DURANGO,8,EL ORO ,3,CONETO DE COMONFORT,60,1,33,174,,9,,0,,,0,1,,,,,,,,0,217,10,227,378
1,10,DURANGO,8,EL ORO ,3,CONETO DE COMONFORT,61,1,13,70,,4,,0,,,0,0,,,,,,,,0,87,2,89,140
1,10,DURANGO,8,EL ORO ,3,CONETO DE COMONFORT,62,1,0,127,,5,,1,,,1,0,,,,,,,,0,134,13,147,246
1,10,DURANGO,8,EL ORO ,3,CONETO DE COMONFORT,63,3,98,524,,11,,1,,,1,1,,,,,,,,0,636,18,654,931
1,10,DURANGO,8,EL ORO ,3,CONETO DE COMONFORT,64,1,48,115,,11,,0,,,2,0,,,,,,,,0,176,9,185,272
1,10,DURANGO,8,EL ORO ,3,CONETO DE COMONFORT,65,1,39,267,,24,,3,,,9,4,,,,,,,,0,346,11,357,486
1,10,DURANGO,8,EL ORO ,9,GUANACEVI,638,4,636,529,,21,,2,,,5,8,,,,,,,,0,1201,30,1231,1523
1,10,DURANGO,8,EL ORO ,9,GUANACEVI,639,1,283,189,,12,,4,,,0,0,,,,,,,,0,488,17,505,686
1,10,DURANGO,8,EL ORO ,9,GUANACEVI,640,1,19,61,,4,,0,,,1,0,,,,,,,,0,85,12,97,178
1,10,DURANGO,8,EL ORO ,9,GUANACEVI,641,2,62,97,,3,,0,,,1,0,,,,,,,,0,163,16,179,243
1,10,DURANGO,8,EL ORO ,9,GUANACEVI,642,2,69,113,,6,,0,,,0,0,,,,,,,,0,188,18,206,255
1,10,DURANGO,8,EL ORO ,9,GUANACEVI,643,1,17,110,,1,,0,,,1,0,,,,,,,,0,129,7,136,192
1,10,DURANGO,8,EL ORO ,9,GUANACEVI,644,3,82,263,,3,,0,,,1,0,,,,,,,,0,349,23,372,475
1,10,DURANGO,8,EL ORO ,9,GUANACEVI,645,1,36,45,,6,,0,,,0,1,,,,,,,,0,88,8,96,124
1,10,DURANGO,8,EL ORO ,9,GUANACEVI,646,1,55,33,,5,,0,,,0,0,,,,,,,,0,93,11,104,138
1,10,DURANGO,8,EL ORO ,9,GUANACEVI,649,1,101,67,,3,,0,,,0,0,,,,,,,,0,171,13,184,256
1,10,DURANGO,8,EL ORO ,9,GUANACEVI,651,1,81,54,,4,,0,,,0,0,,,,,,,,0,139,13,152,192
1,10,DURANGO,8,EL ORO ,9,GUANACEVI,653,1,82,53,,3,,0,,,0,0,,,,,,,,0,138,5,143,175
1,10,DURANGO,8,EL ORO ,9,GUANACEVI,654,1,143,369,,5,,1,,,0,1,,,,,,,,0,519,25,544,704
1,10,DURANGO,8,EL ORO ,9,GUANACEVI,655,1,31,163,,5,,0,,,0,0,,,,,,,,0,199,12,211,283
1,10,DURANGO,8,EL ORO ,9,GUANACEVI,656,1,109,146,,3,,1,,,0,0,,,,,,,,0,259,12,271,341
1,10,DURANGO,8,EL ORO ,9,GUANACEVI,657,1,69,18,,1,,0,,,0,2,,,,,,,,0,90,1,91,112
1,10,DURANGO,8,EL ORO ,9,GUANACEVI,658,1,66,73,,2,,0,,,0,0,,,,,,,,0,141,10,151,187
1,10,DURANGO,8,EL ORO ,9,GUANACEVI,659,1,106,75,,3,,0,,,0,6,,,,,,,,0,190,17,207,298
1,10,DURANGO,8,EL ORO ,9,GUANACEVI,661,1,171,163,,7,,0,,,1,1,,,,,,,,0,343,26,369,589
1,10,DURANGO,8,EL ORO ,9,GUANACEVI,662,1,92,51,,3,,0,,,0,0,,,,,,,,0,146,12,158,231
1,10,DURANGO,8,EL ORO ,9,GUANACEVI,663,1,92,62,,2,,0,,,0,0,,,,,,,,0,156,8,164,237
1,10,DURANGO,8,EL ORO ,11,INDE,672,1,104,108,,5,,1,,,1,1,,,,,,,,0,220,11,231,374
1,10,DURANGO,8,EL ORO ,11,INDE,673,1,105,87,,7,,0,,,0,0,,,,,,,,0,199,13,212,334
1,10,DURANGO,8,EL ORO ,11,INDE,674,1,60,126,,2,,0,,,1,1,,,,,,,,0,190,9,199,283
1,10,DURANGO,8,EL ORO ,11,INDE,675,1,59,106,,2,,0,,,0,0,,,,,,,,0,167,6,173,249
1,10,DURANGO,8,EL ORO ,11,INDE,676,1,37,33,,6,,0,,,1,0,,,,,,,,0,77,6,83,118
1,10,DURANGO,8,EL ORO ,11,INDE,678,1,169,222,,7,,0,,,3,0,,,,,,,,0,401,9,410,594
1,10,DURANGO,8,EL ORO ,11,INDE,679,1,42,95,,2,,0,,,0,1,,,,,,,,0,140,7,147,209
1,10,DURANGO,8,EL ORO ,11,INDE,680,1,37,31,,0,,0,,,0,1,,,,,,,,0,69,5,74,108
1,10,DURANGO,8,EL ORO ,11,INDE,681,1,44,118,,2,,0,,,2,1,,,,,,,,0,167,9,176,261
1,10,DURANGO,8,EL ORO ,11,INDE,682,1,35,42,,0,,0,,,0,0,,,,,,,,0,77,2,79,120
1,10,DURANGO,8,EL ORO ,11,INDE,683,1,89,57,,2,,0,,,0,0,,,,,,,,0,148,9,157,216
1,10,DURANGO,8,EL ORO ,11,INDE,684,1,170,116,,3,,1,,,0,0,,,,,,,,0,290,12,302,431
1,10,DURANGO,8,EL ORO ,11,INDE,685,1,58,78,,4,,0,,,1,0,,,,,,,,0,141,13,154,216
1,10,DURANGO,8,EL ORO ,11,INDE,686,1,132,100,,3,,1,,,5,1,,,,,,,,0,242,8,250,349
1,10,DURANGO,8,EL ORO ,11,INDE,687,2,157,112,,10,,1,,,0,0,,,,,,,,0,280,12,292,448
1,10,DURANGO,8,EL ORO ,11,INDE,688,1,57,31,,0,,0,,,2,0,,,,,,,,0,90,3,93,131
1,10,DURANGO,8,EL ORO ,17,NUEVO IDEAL,866,3,498,450,,30,,18,,,165,18,,,,,,,,1,1179,69,1249,1920
1,10,DURANGO,8,EL ORO ,17,NUEVO IDEAL,867,1,184,143,,7,,6,,,57,5,,,,,,,,1,402,4,407,636
1,10,DURANGO,8,EL ORO ,17,NUEVO IDEAL,868,3,320,180,,14,,4,,,61,9,,,,,,,,0,588,21,609,958
1,10,DURANGO,8,EL ORO ,17,NUEVO IDEAL,869,2,367,229,,16,,8,,,76,9,,,,,,,,0,705,36,741,1189
1,10,DURANGO,8,EL ORO ,17,NUEVO IDEAL,870,2,272,220,,19,,9,,,63,10,,,,,,,,0,593,21,614,998
1,10,DURANGO,8,EL ORO ,17,NUEVO IDEAL,871,1,164,153,,13,,6,,,48,4,,,,,,,,0,388,58,446,696
1,10,DURANGO,8,EL ORO ,17,NUEVO IDEAL,872,1,68,78,,8,,3,,,43,3,,,,,,,,0,203,21,224,684
1,10,DURANGO,8,EL ORO ,17,NUEVO IDEAL,873,1,64,73,,6,,3,,,12,1,,,,,,,,0,159,17,176,303
1,10,DURANGO,8,EL ORO ,17,NUEVO IDEAL,874,2,168,125,,9,,7,,,20,4,,,,,,,,0,333,29,362,942
1,10,DURANGO,8,EL ORO ,17,NUEVO IDEAL,875,1,152,105,,1,,2,,,11,6,,,,,,,,0,277,27,304,531
1,10,DURANGO,8,EL ORO ,17,NUEVO IDEAL,876,1,78,93,,11,,3,,,12,5,,,,,,,,0,202,18,220,351
1,10,DURANGO,8,EL ORO ,17,NUEVO IDEAL,877,1,98,76,,11,,2,,,23,7,,,,,,,,0,217,32,249,491
1,10,DURANGO,8,EL ORO ,17,NUEVO IDEAL,878,1,38,72,,3,,2,,,8,3,,,,,,,,0,126,23,149,296
1,10,DURANGO,8,EL ORO ,17,NUEVO IDEAL,879,2,154,142,,6,,2,,,14,5,,,,,,,,0,323,19,342,1060
1,10,DURANGO,8,EL ORO ,17,NUEVO IDEAL,880,1,113,90,,6,,2,,,14,5,,,,,,,,1,230,22,253,402
1,10,DURANGO,8,EL ORO ,17,NUEVO IDEAL,881,2,258,288,,9,,7,,,92,17,,,,,,,,0,671,31,702,1045
1,10,DURANGO,8,EL ORO ,17,NUEVO IDEAL,882,2,245,230,,16,,7,,,62,14,,,,,,,,0,574,40,614,904
1,10,DURANGO,8,EL ORO ,17,NUEVO IDEAL,883,1,27,42,,3,,2,,,5,2,,,,,,,,0,81,10,91,195
1,10,DURANGO,8,EL ORO ,17,NUEVO IDEAL,884,1,82,77,,6,,3,,,8,1,,,,,,,,0,177,7,184,344
1,10,DURANGO,8,EL ORO ,17,NUEVO IDEAL,885,1,31,40,,6,,0,,,11,2,,,,,,,,0,90,11,101,204
1,10,DURANGO,8,EL ORO ,17,NUEVO IDEAL,886,1,77,98,,3,,4,,,11,3,,,,,,,,2,196,26,224,410
1,10,DURANGO,8,EL ORO ,17,NUEVO IDEAL,887,2,132,110,,12,,2,,,27,5,,,,,,,,1,288,13,302,811
1,10,DURANGO,8,EL ORO ,17,NUEVO IDEAL,888,3,225,111,,10,,3,,,36,21,,,,,,,,1,406,39,446,2012
1,10,DURANGO,8,EL ORO ,17,NUEVO IDEAL,889,1,103,62,,1,,2,,,9,5,,,,,,,,0,182,19,201,314
1,10,DURANGO,8,EL ORO ,17,NUEVO IDEAL,890,2,176,167,,9,,2,,,24,4,,,,,,,,1,382,21,404,756
1,10,DURANGO,8,EL ORO ,17,NUEVO IDEAL,891,3,280,200,,12,,7,,,32,13,,,,,,,,0,544,36,580,1014
1,10,DURANGO,8,EL ORO ,17,NUEVO IDEAL,892,1,26,29,,0,,2,,,1,2,,,,,,,,0,60,6,66,111
1,10,DURANGO,8,EL ORO ,17,NUEVO IDEAL,893,1,25,50,,5,,1,,,5,0,,,,,,,,0,86,5,91,153
1,10,DURANGO,8,EL ORO ,17,NUEVO IDEAL,894,1,91,115,,17,,7,,,18,7,,,,,,,,30,255,6,291,483
1,10,DURANGO,8,EL ORO ,18,OCAMPO,895,2,214,263,,20,,2,,,31,10,,,,,,,,10,540,18,568,837
1,10,DURANGO,8,EL ORO ,18,OCAMPO,897,1,35,116,,11,,6,,,1,3,,,,,,,,0,172,19,191,298
1,10,DURANGO,8,EL ORO ,18,OCAMPO,898,1,33,41,,3,,3,,,0,1,,,,,,,,0,81,12,93,160
1,10,DURANGO,8,EL ORO ,18,OCAMPO,899,1,53,109,,19,,5,,,2,6,,,,,,,,0,194,42,236,388
1,10,DURANGO,8,EL ORO ,18,OCAMPO,901,1,10,56,,12,,2,,,1,1,,,,,,,,0,82,16,98,144
1,10,DURANGO,8,EL ORO ,18,OCAMPO,902,1,83,200,,9,,3,,,4,1,,,,,,,,0,300,37,337,519
1,10,DURANGO,8,EL ORO ,18,OCAMPO,903,1,34,27,,6,,0,,,2,0,,,,,,,,0,69,3,72,108
1,10,DURANGO,8,EL ORO ,18,OCAMPO,904,1,46,78,,9,,1,,,8,2,,,,,,,,0,144,13,157,277
1,10,DURANGO,8,EL ORO ,18,OCAMPO,905,1,61,44,,4,,0,,,1,2,,,,,,,,0,112,9,121,153
1,10,DURANGO,8,EL ORO ,18,OCAMPO,906,1,161,180,,51,,3,,,7,2,,,,,,,,0,404,16,420,635
1,10,DURANGO,8,EL ORO ,18,OCAMPO,907,1,167,140,,15,,3,,,6,5,,,,,,,,0,336,13,349,516
1,10,DURANGO,8,EL ORO ,18,OCAMPO,908,1,166,149,,14,,4,,,9,6,,,,,,,,0,348,23,371,590
1,10,DURANGO,8,EL ORO ,18,OCAMPO,909,1,175,190,,23,,2,,,5,4,,,,,,,,0,399,13,412,574
1,10,DURANGO,8,EL ORO ,18,OCAMPO,910,1,200,182,,18,,5,,,8,5,,,,,,,,0,418,36,454,668
1,10,DURANGO,8,EL ORO ,18,OCAMPO,911,1,227,188,,42,,6,,,2,2,,,,,,,,0,467,12,479,703
1,10,DURANGO,8,EL ORO ,18,OCAMPO,912,1,31,45,,4,,0,,,0,2,,,,,,,,0,82,9,91,137
1,10,DURANGO,8,EL ORO ,18,OCAMPO,913,1,89,82,,8,,0,,,2,3,,,,,,,,0,184,18,202,299
1,10,DURANGO,8,EL ORO ,19,EL ORO,914,2,287,265,,33,,3,,,14,1,,,,,,,,0,603,14,617,944
1,10,DURANGO,8,EL ORO ,19,EL ORO,915,2,208,192,,20,,3,,,13,1,,,,,,,,0,437,24,461,796
1,10,DURANGO,8,EL ORO ,19,EL ORO,916,3,436,291,,21,,2,,,21,5,,,,,,,,0,776,26,802,1166
1,10,DURANGO,8,EL ORO ,19,EL ORO,917,2,399,392,,39,,3,,,16,6,,,,,,,,0,855,26,881,1371
1,10,DURANGO,8,EL ORO ,19,EL ORO,919,1,87,58,,4,,0,,,2,1,,,,,,,,0,152,5,157,257
1,10,DURANGO,8,EL ORO ,19,EL ORO,922,1,37,24,,5,,0,,,0,0,,,,,,,,0,66,8,74,130
1,10,DURANGO,8,EL ORO ,19,EL ORO,923,1,88,42,,8,,0,,,0,0,,,,,,,,0,138,5,143,240
1,10,DURANGO,8,EL ORO ,19,EL ORO,924,1,60,33,,4,,1,,,0,0,,,,,,,,0,98,6,104,191
1,10,DURANGO,8,EL ORO ,19,EL ORO,927,1,40,12,,0,,0,,,0,0,,,,,,,,0,52,9,61,104
1,10,DURANGO,8,EL ORO ,19,EL ORO,928,1,159,14,,6,,0,,,2,0,,,,,,,,0,181,2,183,298
1,10,DURANGO,8,EL ORO ,19,EL ORO,930,1,58,33,,1,,0,,,0,0,,,,,,,,0,92,6,98,199
1,10,DURANGO,8,EL ORO ,19,EL ORO,932,1,57,25,,0,,0,,,1,0,,,,,,,,0,83,2,85,149
1,10,DURANGO,8,EL ORO ,19,EL ORO,933,1,120,24,,3,,0,,,0,1,,,,,,,,0,148,6,154,268
1,10,DURANGO,8,EL ORO ,19,EL ORO,934,1,96,20,,3,,1,,,1,0,,,,,,,,0,121,5,126,251
1,10,DURANGO,8,EL ORO ,19,EL ORO,935,1,72,28,,3,,1,,,0,0,,,,,,,,0,104,7,111,237
1,10,DURANGO,8,EL ORO ,19,EL ORO,936,2,70,32,,0,,0,,,1,0,,,,,,,,0,103,5,108,213
1,10,DURANGO,8,EL ORO ,19,EL ORO,937,1,179,69,,11,,1,,,2,1,,,,,,,,0,263,19,282,612
1,10,DURANGO,8,EL ORO ,19,EL ORO,938,1,37,15,,0,,0,,,0,0,,,,,,,,0,52,2,54,101
1,10,DURANGO,8,EL ORO ,19,EL ORO,939,1,59,51,,4,,0,,,2,0,,,,,,,,0,116,11,127,246
1,10,DURANGO,8,EL ORO ,19,EL ORO,940,1,75,19,,3,,0,,,1,0,,,,,,,,0,98,1,99,203
1,10,DURANGO,8,EL ORO ,19,EL ORO,941,1,27,18,,0,,1,,,0,0,,,,,,,,0,46,1,47,110
1,10,DURANGO,8,EL ORO ,19,EL ORO,942,1,75,28,,3,,0,,,3,0,,,,,,,,0,109,7,116,354
1,10,DURANGO,8,EL ORO ,19,EL ORO,943,1,180,17,,4,,0,,,1,0,,,,,,,,0,202,12,214,352
1,10,DURANGO,8,EL ORO ,19,EL ORO,945,1,11,20,,0,,0,,,1,0,,,,,,,,0,32,3,35,147
1,10,DURANGO,8,EL ORO ,19,EL ORO,946,1,173,153,,19,,0,,,8,4,,,,,,,,0,357,17,374,608
1,10,DURANGO,8,EL ORO ,21,PANUCO DE CORONADO,961,2,257,254,,25,,7,,,17,14,,,,,,,,0,574,34,608,920
1,10,DURANGO,8,EL ORO ,21,PANUCO DE CORONADO,962,2,214,192,,20,,5,,,13,20,,,,,,,,0,464,11,475,759
1,10,DURANGO,8,EL ORO ,21,PANUCO DE CORONADO,963,2,349,297,,26,,6,,,21,40,,,,,,,,0,739,20,759,1135
1,10,DURANGO,8,EL ORO ,21,PANUCO DE CORONADO,964,2,228,269,,28,,7,,,12,14,,,,,,,,0,558,24,582,918
1,10,DURANGO,8,EL ORO ,21,PANUCO DE CORONADO,965,3,265,320,,66,,2,,,14,24,,,,,,,,0,691,19,710,1086
1,10,DURANGO,8,EL ORO ,21,PANUCO DE CORONADO,966,1,73,69,,0,,0,,,1,1,,,,,,,,0,144,1,145,204
1,10,DURANGO,8,EL ORO ,21,PANUCO DE CORONADO,967,2,316,277,,60,,3,,,4,6,,,,,,,,0,666,38,704,1158
1,10,DURANGO,8,EL ORO ,21,PANUCO DE CORONADO,968,2,183,230,,6,,0,,,1,0,,,,,,,,0,420,16,436,693
1,10,DURANGO,8,EL ORO ,21,PANUCO DE CORONADO,969,1,77,163,,91,,3,,,3,6,,,,,,,,0,343,21,364,612
1,10,DURANGO,8,EL ORO ,21,PANUCO DE CORONADO,970,1,62,66,,31,,0,,,1,2,,,,,,,,8,162,0,170,224
1,10,DURANGO,8,EL ORO ,21,PANUCO DE CORONADO,971,1,129,225,,58,,2,,,4,8,,,,,,,,0,426,11,437,660
1,10,DURANGO,8,EL ORO ,21,PANUCO DE CORONADO,972,2,276,231,,13,,0,,,6,2,,,,,,,,0,528,28,556,864
1,10,DURANGO,8,EL ORO ,21,PANUCO DE CORONADO,973,1,115,162,,20,,2,,,6,2,,,,,,,,0,307,12,319,500
1,10,DURANGO,8,EL ORO ,21,PANUCO DE CORONADO,974,1,92,81,,28,,0,,,2,2,,,,,,,,0,205,10,215,337
1,10,DURANGO,8,EL ORO ,21,PANUCO DE CORONADO,975,1,174,63,,17,,0,,,6,4,,,,,,,,0,264,4,268,403
1,10,DURANGO,8,EL ORO ,21,PANUCO DE CORONADO,976,1,57,57,,17,,0,,,1,0,,,,,,,,0,132,7,139,229
1,10,DURANGO,8,EL ORO ,25,RODEO,1063,3,256,410,,19,,7,,,99,3,,,,,,,,0,794,30,824,1204
1,10,DURANGO,8,EL ORO ,25,RODEO,1064,2,211,361,,11,,3,,,62,3,,,,,,,,0,651,19,670,1004
1,10,DURANGO,8,EL ORO ,25,RODEO,1065,2,212,445,,10,,5,,,69,2,,,,,,,,0,743,24,767,1204
1,10,DURANGO,8,EL ORO ,25,RODEO,1066,1,42,76,,6,,1,,,18,1,,,,,,,,0,144,9,153,245
1,10,DURANGO,8,EL ORO ,25,RODEO,1067,1,28,41,,2,,0,,,23,0,,,,,,,,0,94,2,96,163
1,10,DURANGO,8,EL ORO ,25,RODEO,1068,2,251,292,,17,,1,,,34,4,,,,,,,,0,599,34,633,967
1,10,DURANGO,8,EL ORO ,25,RODEO,1069,1,57,87,,2,,2,,,33,1,,,,,,,,0,182,16,198,357
1,10,DURANGO,8,EL ORO ,25,RODEO,1070,2,71,89,,10,,3,,,65,2,,,,,,,,0,240,3,243,360
1,10,DURANGO,8,EL ORO ,25,RODEO,1071,1,197,204,,5,,2,,,34,0,,,,,,,,0,442,24,466,833
1,10,DURANGO,8,EL ORO ,25,RODEO,1074,1,42,42,,1,,1,,,10,0,,,,,,,,0,96,4,100,139
1,10,DURANGO,8,EL ORO ,25,RODEO,1075,1,93,111,,2,,0,,,24,0,,,,,,,,0,230,9,239,385
1,10,DURANGO,8,EL ORO ,25,RODEO,1077,1,17,116,,2,,0,,,53,3,,,,,,,,0,191,2,193,277
1,10,DURANGO,8,EL ORO ,25,RODEO,1078,1,67,56,,0,,0,,,13,1,,,,,,,,0,137,10,147,218
1,10,DURANGO,8,EL ORO ,25,RODEO,1079,1,55,56,,3,,0,,,24,0,,,,,,,,0,138,7,145,236
1,10,DURANGO,8,EL ORO ,25,RODEO,1080,2,146,111,,11,,0,,,20,3,,,,,,,,0,291,12,303,541
1,10,DURANGO,8,EL ORO ,25,RODEO,1081,1,121,116,,4,,0,,,4,1,,,,,,,,0,246,6,252,367
1,10,DURANGO,8,EL ORO ,25,RODEO,1082,1,140,81,,6,,9,,,2,0,,,,,,,,0,238,5,243,387
1,10,DURANGO,8,EL ORO ,25,RODEO,1083,1,143,187,,14,,4,,,30,1,,,,,,,,0,379,22,401,641
1,10,DURANGO,8,EL ORO ,25,RODEO,1084,1,30,81,,1,,10,,,4,5,,,,,,,,1,131,12,144,262
1,10,DURANGO,8,EL ORO ,26,SAN BERNARDO,1086,1,152,223,,3,,0,,,8,2,,,,,,,,0,388,20,408,607
1,10,DURANGO,8,EL ORO ,26,SAN BERNARDO,1087,1,31,88,,1,,0,,,0,0,,,,,,,,0,120,18,138,192
1,10,DURANGO,8,EL ORO ,26,SAN BERNARDO,1088,1,41,68,,1,,0,,,3,0,,,,,,,,0,113,8,121,193
1,10,DURANGO,8,EL ORO ,26,SAN BERNARDO,1089,2,61,71,,2,,0,,,2,0,,,,,,,,0,136,9,145,218
