CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PVEM,PT,MC,NVA_ALIANZA,MORENA,PH,ES,PAN_PRD,PRI_PVEM,CAND_IND2,CAND_IND3,CAND_IND4,CAND_IND5,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
1,14,JALISCO,16,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2584,3,81,248,17,48,25,347,26,22,8,12,0,20,,,,,0,854,30,884,2216
1,14,JALISCO,16,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2585,5,97,378,15,53,35,430,34,33,28,20,1,22,,,,,1,1146,46,1193,3220
1,14,JALISCO,16,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2586,6,131,619,31,91,52,575,33,48,40,60,0,23,,,,,1,1703,43,1747,4355
1,14,JALISCO,16,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2587,10,191,882,39,89,206,879,53,80,33,54,0,49,,,,,1,2555,78,2634,7321
1,14,JALISCO,16,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2589,4,85,336,20,53,34,335,24,25,11,7,0,19,,,,,0,949,29,978,2554
1,14,JALISCO,16,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2590,5,101,405,26,56,21,431,24,40,17,43,0,23,,,,,0,1187,42,1229,3395
1,14,JALISCO,16,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2591,4,92,330,21,39,22,402,27,19,11,20,0,27,,,,,0,1010,30,1040,2458
1,14,JALISCO,16,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2592,5,98,398,24,54,25,362,24,51,16,38,0,22,,,,,3,1112,37,1152,3172
1,14,JALISCO,16,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2593,5,96,334,19,55,32,534,30,25,23,30,2,19,,,,,0,1199,31,1230,3209
1,14,JALISCO,16,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2594,6,153,664,30,84,35,432,32,39,21,37,1,43,,,,,0,1571,48,1619,4008
1,14,JALISCO,16,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2595,5,101,469,12,46,30,375,24,15,24,19,2,32,,,,,1,1149,59,1209,3643
1,14,JALISCO,16,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2596,6,138,504,28,49,33,387,40,18,38,33,0,27,,,,,2,1295,61,1358,4000
1,14,JALISCO,16,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2597,4,117,308,24,52,20,293,24,26,20,19,1,19,,,,,1,923,25,949,2572
1,14,JALISCO,16,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2598,3,64,330,18,36,12,187,19,12,12,10,0,21,,,,,0,721,26,747,2064
1,14,JALISCO,16,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2601,3,54,195,18,31,15,290,20,13,4,13,1,20,,,,,0,674,23,697,1676
1,14,JALISCO,16,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2602,4,118,334,20,45,21,384,21,20,28,28,0,26,,,,,0,1045,37,1082,2926
1,14,JALISCO,16,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2603,4,84,368,17,48,36,437,34,18,19,22,1,26,,,,,0,1110,40,1150,2922
1,14,JALISCO,16,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2605,6,131,422,24,70,29,560,24,31,16,32,0,31,,,,,1,1370,35,1406,4236
1,14,JALISCO,16,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2606,6,188,488,24,67,28,649,33,27,16,58,1,33,,,,,0,1612,49,1661,4437
1,14,JALISCO,16,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2607,6,157,419,20,61,25,634,38,40,17,30,0,24,,,,,0,1465,40,1505,3879
1,14,JALISCO,16,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2608,2,40,163,8,12,10,170,10,12,7,6,1,12,,,,,1,451,11,463,1073
1,14,JALISCO,16,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2609,3,59,245,8,28,17,294,28,10,10,15,0,17,,,,,0,731,33,764,1820
1,14,JALISCO,16,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2610,2,60,168,9,19,13,207,16,16,7,8,0,20,,,,,0,543,12,555,1358
1,14,JALISCO,16,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2615,4,261,234,12,22,10,416,33,31,16,35,2,14,,,,,2,1086,39,1127,2777
1,14,JALISCO,16,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2720,4,0,0,0,0,0,1,0,0,0,0,0,0,,,,,0,1,0,1,32
1,14,JALISCO,16,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2721,20,8,12,0,2,0,3,1,1,0,0,0,1,,,,,0,28,0,28,664
1,14,JALISCO,16,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,3310,1,21,45,2,2,4,67,5,3,8,5,0,3,,,,,0,165,3,168,320
1,14,JALISCO,16,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,995,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,3,3,3
1,14,JALISCO,17,JOCOTEPEC,2,ACATLÁN DE JUÁREZ,13,3,301,417,8,169,,256,24,32,,,7,,,,,,0,1214,13,1227,2177
1,14,JALISCO,17,JOCOTEPEC,2,ACATLÁN DE JUÁREZ,14,2,103,303,8,32,,230,24,41,,,0,,,,,,0,741,15,756,1154
1,14,JALISCO,17,JOCOTEPEC,2,ACATLÁN DE JUÁREZ,15,3,288,279,8,102,,212,45,53,,,3,,,,,,0,990,18,1008,1825
1,14,JALISCO,17,JOCOTEPEC,2,ACATLÁN DE JUÁREZ,16,3,194,386,8,90,,306,34,98,,,9,,,,,,0,1125,15,1140,1915
1,14,JALISCO,17,JOCOTEPEC,2,ACATLÁN DE JUÁREZ,17,2,191,255,2,78,,262,44,52,,,6,,,,,,1,890,7,898,1435
1,14,JALISCO,17,JOCOTEPEC,2,ACATLÁN DE JUÁREZ,18,4,290,273,22,254,,747,24,95,,,4,,,,,,0,1709,20,1729,2611
1,14,JALISCO,17,JOCOTEPEC,2,ACATLÁN DE JUÁREZ,19,2,124,119,6,109,,440,25,72,,,65,,,,,,0,960,15,975,1397
1,14,JALISCO,17,JOCOTEPEC,2,ACATLÁN DE JUÁREZ,20,2,89,129,8,86,,345,9,159,,,4,,,,,,0,829,10,839,1102
1,14,JALISCO,17,JOCOTEPEC,2,ACATLÁN DE JUÁREZ,21,2,75,85,7,77,,325,12,24,,,3,,,,,,0,608,7,615,895
1,14,JALISCO,17,JOCOTEPEC,2,ACATLÁN DE JUÁREZ,22,3,216,340,28,134,,423,28,65,,,0,,,,,,0,1234,16,1250,2186
1,14,JALISCO,17,JOCOTEPEC,2,ACATLÁN DE JUÁREZ,23,1,148,141,3,10,,74,16,16,,,2,,,,,,0,410,7,417,670
1,14,JALISCO,17,JOCOTEPEC,14,ATOYAC,188,3,526,494,22,140,48,18,17,,,,,,,,,,0,1265,26,1291,1986
1,14,JALISCO,17,JOCOTEPEC,14,ATOYAC,189,3,387,438,10,104,27,13,9,,,,,,,,,,0,988,28,1016,1593
1,14,JALISCO,17,JOCOTEPEC,14,ATOYAC,190,2,251,218,15,97,16,2,13,,,,,,,,,,1,612,13,626,954
1,14,JALISCO,17,JOCOTEPEC,14,ATOYAC,191,2,136,215,3,47,6,26,8,,,,,,,,,,0,441,6,447,658
1,14,JALISCO,17,JOCOTEPEC,14,ATOYAC,192,2,160,239,6,70,5,42,6,,,,,,,,,,0,528,12,540,833
1,14,JALISCO,17,JOCOTEPEC,14,ATOYAC,193,2,292,157,3,60,8,87,11,,,,,,,,,,0,618,18,636,1032
1,14,JALISCO,17,JOCOTEPEC,27,CONCEPCION DE BUENOS AIRES,427,2,213,327,,,,307,,,,,,,,,,,0,847,15,862,1216
1,14,JALISCO,17,JOCOTEPEC,27,CONCEPCION DE BUENOS AIRES,428,2,242,340,,,,281,,,,,,,,,,,0,863,16,879,1321
1,14,JALISCO,17,JOCOTEPEC,27,CONCEPCION DE BUENOS AIRES,429,3,257,456,,,,502,,,,,,,,,,,0,1215,26,1241,1764
1,14,JALISCO,17,JOCOTEPEC,27,CONCEPCION DE BUENOS AIRES,431,1,58,222,,,,120,,,,,,,,,,,0,400,4,404,535
1,14,JALISCO,17,JOCOTEPEC,31,CHAPALA,457,4,254,394,37,15,22,712,35,15,,4,,218,,,,,1,1706,17,1724,2956
1,14,JALISCO,17,JOCOTEPEC,31,CHAPALA,458,4,380,522,72,19,22,570,24,10,,1,,59,,,,,0,1679,36,1715,2816
1,14,JALISCO,17,JOCOTEPEC,31,CHAPALA,459,4,313,526,36,21,31,530,21,27,,18,,35,,,,,0,1558,10,1568,2578
1,14,JALISCO,17,JOCOTEPEC,31,CHAPALA,460,2,138,230,27,5,10,210,20,10,,4,,12,,,,,0,666,12,678,1127
1,14,JALISCO,17,JOCOTEPEC,31,CHAPALA,461,3,236,308,17,4,24,261,20,4,,4,,36,,,,,0,914,9,923,1376
1,14,JALISCO,17,JOCOTEPEC,31,CHAPALA,462,3,172,366,16,15,29,319,15,7,,0,,35,,,,,0,974,19,993,1616
1,14,JALISCO,17,JOCOTEPEC,31,CHAPALA,463,3,190,501,15,9,28,472,33,8,,3,,56,,,,,0,1315,25,1340,2206
1,14,JALISCO,17,JOCOTEPEC,31,CHAPALA,464,2,178,271,17,13,6,188,12,1,,2,,39,,,,,0,727,27,754,1230
1,14,JALISCO,17,JOCOTEPEC,31,CHAPALA,465,1,121,89,9,1,5,72,9,3,,1,,3,,,,,0,313,8,321,566
1,14,JALISCO,17,JOCOTEPEC,31,CHAPALA,466,3,369,310,13,60,11,359,26,30,,3,,24,,,,,0,1205,24,1229,2273
1,14,JALISCO,17,JOCOTEPEC,31,CHAPALA,467,3,391,376,13,36,16,325,19,17,,5,,36,,,,,0,1234,26,1260,2076
1,14,JALISCO,17,JOCOTEPEC,31,CHAPALA,468,3,304,280,9,25,12,252,31,29,,8,,19,,,,,0,969,19,988,1784
1,14,JALISCO,17,JOCOTEPEC,31,CHAPALA,469,3,263,117,11,24,6,206,19,17,,11,,9,,,,,0,683,23,706,1474
1,14,JALISCO,17,JOCOTEPEC,31,CHAPALA,470,4,336,480,15,28,15,553,32,29,,14,,13,,,,,0,1515,17,1532,2940
1,14,JALISCO,17,JOCOTEPEC,31,CHAPALA,471,2,146,205,6,5,8,281,9,8,,7,,8,,,,,1,683,16,700,1195
1,14,JALISCO,17,JOCOTEPEC,31,CHAPALA,472,3,178,361,9,10,9,292,20,7,,7,,11,,,,,0,904,24,928,1730
1,14,JALISCO,17,JOCOTEPEC,31,CHAPALA,473,2,80,266,7,13,11,248,3,13,,6,,13,,,,,0,660,18,678,1283
1,14,JALISCO,17,JOCOTEPEC,31,CHAPALA,474,3,221,298,18,12,14,260,11,6,,3,,16,,,,,0,859,11,870,1600
1,14,JALISCO,17,JOCOTEPEC,31,CHAPALA,475,4,452,449,18,40,17,605,18,25,,20,,26,,,,,0,1670,36,1706,2954
1,14,JALISCO,17,JOCOTEPEC,46,IXTLAHUACÁN DE LOS MEMBRILLOS,1591,4,138,902,283,33,,40,,9,,,195,,,,,,0,1600,33,1633,2636
1,14,JALISCO,17,JOCOTEPEC,46,IXTLAHUACÁN DE LOS MEMBRILLOS,1592,3,192,813,306,29,,22,,13,,,59,,,,,,0,1434,32,1466,2249
1,14,JALISCO,17,JOCOTEPEC,46,IXTLAHUACÁN DE LOS MEMBRILLOS,1593,2,98,607,147,10,,18,,7,,,14,,,,,,0,901,12,913,1359
1,14,JALISCO,17,JOCOTEPEC,46,IXTLAHUACÁN DE LOS MEMBRILLOS,1594,3,67,494,70,160,,161,,180,,,7,,,,,,0,1139,25,1164,2289
1,14,JALISCO,17,JOCOTEPEC,46,IXTLAHUACÁN DE LOS MEMBRILLOS,1595,8,69,1033,148,157,,381,,76,,,47,,,,,,1,1911,86,1998,4905
1,14,JALISCO,17,JOCOTEPEC,46,IXTLAHUACÁN DE LOS MEMBRILLOS,1596,4,105,713,76,128,,183,,174,,,3,,,,,,1,1382,36,1419,2763
1,14,JALISCO,17,JOCOTEPEC,46,IXTLAHUACÁN DE LOS MEMBRILLOS,1597,11,147,1671,205,165,,679,,54,,,54,,,,,,2,2975,86,3063,7553
1,14,JALISCO,17,JOCOTEPEC,46,IXTLAHUACÁN DE LOS MEMBRILLOS,1598,2,28,432,69,21,,67,,8,,,3,,,,,,0,628,17,645,1151
1,14,JALISCO,17,JOCOTEPEC,46,IXTLAHUACÁN DE LOS MEMBRILLOS,1599,2,80,669,112,24,,29,,25,,,9,,,,,,2,948,22,972,1407
1,14,JALISCO,17,JOCOTEPEC,46,IXTLAHUACÁN DE LOS MEMBRILLOS,1600,1,21,45,17,10,,21,,6,,,3,,,,,,0,123,5,128,283
1,14,JALISCO,17,JOCOTEPEC,46,IXTLAHUACÁN DE LOS MEMBRILLOS,1601,4,74,1022,248,40,,59,,12,,,35,,,,,,0,1490,24,1514,2112
1,14,JALISCO,17,JOCOTEPEC,46,IXTLAHUACÁN DE LOS MEMBRILLOS,2462,7,0,0,0,0,,0,,0,,,0,,,,,,0,0,0,0,96
1,14,JALISCO,17,JOCOTEPEC,52,JOCOTEPEC,1671,3,215,96,34,233,7,569,34,2,,,,26,,,,,0,1216,15,1231,2196
1,14,JALISCO,17,JOCOTEPEC,52,JOCOTEPEC,1672,4,129,67,39,261,8,564,11,1,,,,53,,,,,0,1133,17,1150,1753
1,14,JALISCO,17,JOCOTEPEC,52,JOCOTEPEC,1673,2,43,80,9,100,3,278,7,2,,,,33,,,,,0,555,5,560,919
1,14,JALISCO,17,JOCOTEPEC,52,JOCOTEPEC,1674,4,291,123,52,305,11,776,5,4,,,,61,,,,,1,1628,17,1646,2590
1,14,JALISCO,17,JOCOTEPEC,52,JOCOTEPEC,1675,6,455,171,35,251,22,1054,44,17,,,,61,,,,,1,2110,26,2137,3534
1,14,JALISCO,17,JOCOTEPEC,52,JOCOTEPEC,1676,3,271,144,60,176,11,640,7,7,,,,39,,,,,0,1355,19,1374,2217
1,14,JALISCO,17,JOCOTEPEC,52,JOCOTEPEC,1677,2,159,90,16,188,3,362,7,3,,,,29,,,,,0,857,15,872,1430
1,14,JALISCO,17,JOCOTEPEC,52,JOCOTEPEC,1678,4,387,133,42,276,16,633,27,6,,,,65,,,,,1,1585,20,1606,2626
1,14,JALISCO,17,JOCOTEPEC,52,JOCOTEPEC,1679,1,77,17,1,17,0,80,3,2,,,,13,,,,,0,210,5,215,416
1,14,JALISCO,17,JOCOTEPEC,52,JOCOTEPEC,1680,1,92,23,7,17,1,165,1,0,,,,6,,,,,0,312,17,329,638
1,14,JALISCO,17,JOCOTEPEC,52,JOCOTEPEC,1681,4,494,160,55,164,3,608,55,18,,,,60,,,,,1,1617,73,1691,2839
1,14,JALISCO,17,JOCOTEPEC,52,JOCOTEPEC,1682,3,380,118,17,95,6,429,40,18,,,,29,,,,,1,1132,25,1158,1974
1,14,JALISCO,17,JOCOTEPEC,52,JOCOTEPEC,1683,2,113,63,7,41,3,285,11,3,,,,17,,,,,0,543,19,562,1209
1,14,JALISCO,17,JOCOTEPEC,52,JOCOTEPEC,1684,3,146,112,19,63,5,459,24,2,,,,24,,,,,1,854,20,875,1613
1,14,JALISCO,17,JOCOTEPEC,52,JOCOTEPEC,1685,2,280,77,27,47,5,244,10,2,,,,15,,,,,1,707,16,724,1321
1,14,JALISCO,17,JOCOTEPEC,52,JOCOTEPEC,1686,3,385,64,19,50,8,288,9,3,,,,21,,,,,0,847,24,871,1718
1,14,JALISCO,17,JOCOTEPEC,52,JOCOTEPEC,1687,2,147,46,16,45,4,218,3,1,,,,6,,,,,0,486,17,503,1105
1,14,JALISCO,17,JOCOTEPEC,52,JOCOTEPEC,1688,3,214,109,13,163,5,629,17,0,,,,51,,,,,0,1201,9,1210,1788
1,14,JALISCO,17,JOCOTEPEC,53,JUANACATLÁN,1689,2,130,194,26,18,,297,,20,,24,,,,,,,0,709,14,723,1111
1,14,JALISCO,17,JOCOTEPEC,53,JUANACATLÁN,1690,2,152,321,32,7,,451,,16,,25,,,,,,,0,1004,13,1017,1504
1,14,JALISCO,17,JOCOTEPEC,53,JUANACATLÁN,1691,3,241,396,50,8,,484,,47,,52,,,,,,,0,1278,9,1287,1914
1,14,JALISCO,17,JOCOTEPEC,53,JUANACATLÁN,1692,3,273,400,79,6,,501,,16,,110,,,,,,,0,1385,29,1414,2069
1,14,JALISCO,17,JOCOTEPEC,53,JUANACATLÁN,1693,1,45,202,10,2,,241,,2,,4,,,,,,,0,506,6,512,753
1,14,JALISCO,17,JOCOTEPEC,53,JUANACATLÁN,1694,3,320,195,18,12,,362,,35,,17,,,,,,,1,959,9,969,1728
1,14,JALISCO,17,JOCOTEPEC,53,JUANACATLÁN,1695,3,238,384,22,5,,427,,31,,20,,,,,,,0,1127,12,1139,1663
1,14,JALISCO,17,JOCOTEPEC,59,MANZANILLA DE LA PAZ,1797,2,169,346,,,,214,,34,,,,,,,,,0,763,2,765,1039
1,14,JALISCO,17,JOCOTEPEC,59,MANZANILLA DE LA PAZ,1798,1,163,243,,,,98,,5,,,,,,,,,0,509,6,515,694
1,14,JALISCO,17,JOCOTEPEC,59,MANZANILLA DE LA PAZ,1799,1,122,223,,,,94,,4,,,,,,,,,0,443,2,445,574
1,14,JALISCO,17,JOCOTEPEC,59,MANZANILLA DE LA PAZ,1800,1,168,128,,,,89,,6,,,,,,,,,0,391,3,394,504
1,14,JALISCO,17,JOCOTEPEC,59,MANZANILLA DE LA PAZ,1801,2,118,140,,,,54,,11,,,,,,,,,0,323,4,327,437
1,14,JALISCO,17,JOCOTEPEC,61,MAZAMITLA,1815,4,32,580,216,16,,635,,15,,36,12,22,,,,,0,1564,23,1587,2342
1,14,JALISCO,17,JOCOTEPEC,61,MAZAMITLA,1816,3,15,457,98,8,0,326,0,22,0,38,8,10,0,0,0,0,1,982,17,1000,2156
1,14,JALISCO,17,JOCOTEPEC,61,MAZAMITLA,1817,3,20,409,174,7,,291,,16,,44,17,14,,,,,0,992,15,1007,1477
1,14,JALISCO,17,JOCOTEPEC,61,MAZAMITLA,1818,2,25,286,77,5,,259,,5,,29,5,14,,,,,0,705,18,723,973
1,14,JALISCO,17,JOCOTEPEC,61,MAZAMITLA,1819,2,38,195,66,8,,207,,4,,20,3,4,,,,,0,545,14,559,893
1,14,JALISCO,17,JOCOTEPEC,61,MAZAMITLA,1820,2,10,171,152,3,,184,,3,,9,7,6,,,,,0,545,4,549,854
1,14,JALISCO,17,JOCOTEPEC,61,MAZAMITLA,1821,1,28,155,61,4,,143,,4,,10,0,0,,,,,0,405,10,415,649
1,14,JALISCO,17,JOCOTEPEC,61,MAZAMITLA,1822,1,0,95,5,0,,55,,1,,3,1,4,,,,,0,164,3,167,213
1,14,JALISCO,17,JOCOTEPEC,61,MAZAMITLA,1823,2,35,204,85,7,,190,,2,,18,8,7,,,,,0,556,12,568,836
1,14,JALISCO,17,JOCOTEPEC,68,PONCITLÁN,1914,2,22,234,72,0,,109,,7,,,2,7,,,,,0,453,7,460,793
1,14,JALISCO,17,JOCOTEPEC,68,PONCITLÁN,1915,4,97,574,254,12,,326,,38,,,37,10,,,,,0,1348,23,1371,2544
1,14,JALISCO,17,JOCOTEPEC,68,PONCITLÁN,1916,2,46,314,112,7,,211,,11,,,22,7,,,,,1,730,15,746,1453
1,14,JALISCO,17,JOCOTEPEC,68,PONCITLÁN,1917,1,22,157,87,9,,110,,3,,,7,4,,,,,0,399,10,409,744
1,14,JALISCO,17,JOCOTEPEC,68,PONCITLÁN,1918,2,57,288,207,8,,206,,9,,,15,8,,,,,0,798,21,819,1472
1,14,JALISCO,17,JOCOTEPEC,68,PONCITLÁN,1919,3,61,360,126,11,,288,,15,,,13,12,,,,,0,886,14,900,1772
1,14,JALISCO,17,JOCOTEPEC,68,PONCITLÁN,1920,3,72,446,223,8,,236,,18,,,17,16,,,,,0,1036,12,1048,1984
1,14,JALISCO,17,JOCOTEPEC,68,PONCITLÁN,1921,2,84,267,45,12,,278,,27,,,3,2,,,,,0,718,16,734,1446
1,14,JALISCO,17,JOCOTEPEC,68,PONCITLÁN,1922,2,73,261,41,20,,236,,18,,,2,5,,,,,0,656,10,666,1243
1,14,JALISCO,17,JOCOTEPEC,68,PONCITLÁN,1923,3,69,297,52,15,,431,,28,,,5,5,,,,,0,902,17,919,1790
1,14,JALISCO,17,JOCOTEPEC,68,PONCITLÁN,1924,3,225,321,91,6,,288,,4,,,6,7,,,,,0,948,15,963,1571
1,14,JALISCO,17,JOCOTEPEC,68,PONCITLÁN,1925,4,418,573,97,9,,438,,4,,,9,16,,,,,0,1564,19,1583,2454
1,14,JALISCO,17,JOCOTEPEC,68,PONCITLÁN,1926,3,66,309,148,21,,399,,11,,,18,4,,,,,0,976,9,985,1811
1,14,JALISCO,17,JOCOTEPEC,68,PONCITLÁN,1927,3,109,375,77,14,,132,,32,,,8,10,,,,,0,757,13,770,1722
1,14,JALISCO,17,JOCOTEPEC,68,PONCITLÁN,1928,3,54,440,111,17,,296,,17,,,1,15,,,,,0,951,10,961,1917
1,14,JALISCO,17,JOCOTEPEC,68,PONCITLÁN,1929,3,103,495,251,22,,270,,40,,,18,23,,,,,0,1222,26,1248,2155
1,14,JALISCO,17,JOCOTEPEC,68,PONCITLÁN,1930,2,18,221,137,12,,188,,14,,,3,6,,,,,0,599,11,610,952
1,14,JALISCO,17,JOCOTEPEC,68,PONCITLÁN,1931,6,123,855,925,24,,647,,12,,,12,25,,,,,0,2623,61,2684,4184
1,14,JALISCO,17,JOCOTEPEC,68,PONCITLÁN,1932,1,10,180,56,3,,135,,0,,,1,0,,,,,0,385,10,395,562
1,14,JALISCO,17,JOCOTEPEC,68,PONCITLÁN,1933,3,225,300,276,23,,117,,23,,,38,11,,,,,0,1013,24,1037,1727
1,14,JALISCO,17,JOCOTEPEC,71,QUITUPAN,2012,2,312,259,,,,29,,,,,,,,,,,0,600,8,608,942
1,14,JALISCO,17,JOCOTEPEC,71,QUITUPAN,2013,3,483,483,,,,35,,,,,,,,,,,0,1001,15,1016,1540
1,14,JALISCO,17,JOCOTEPEC,71,QUITUPAN,2014,1,149,140,,,,4,,,,,,,,,,,0,293,5,298,486
1,14,JALISCO,17,JOCOTEPEC,71,QUITUPAN,2015,2,203,308,,,,11,,,,,,,,,,,0,522,4,526,910
1,14,JALISCO,17,JOCOTEPEC,71,QUITUPAN,2016,1,130,148,,,,6,,,,,,,,,,,0,284,6,290,598
1,14,JALISCO,17,JOCOTEPEC,71,QUITUPAN,2017,1,72,93,,,,6,,,,,,,,,,,0,171,4,175,531
1,14,JALISCO,17,JOCOTEPEC,71,QUITUPAN,2018,2,317,474,,,,11,,,,,,,,,,,1,802,20,823,1504
1,14,JALISCO,17,JOCOTEPEC,71,QUITUPAN,2019,1,118,228,,,,3,,,,,,,,,,,0,349,4,353,671
1,14,JALISCO,17,JOCOTEPEC,71,QUITUPAN,2020,1,29,83,,,,3,,,,,,,,,,,0,115,0,115,215
1,14,JALISCO,17,JOCOTEPEC,71,QUITUPAN,2021,2,66,137,,,,10,,,,,,,,,,,4,213,5,222,414
1,14,JALISCO,17,JOCOTEPEC,71,QUITUPAN,2022,1,30,77,,,,21,,,,,,,,,,,0,128,4,132,263
1,14,JALISCO,17,JOCOTEPEC,71,QUITUPAN,2023,1,86,193,,,,3,,,,,,,,,,,0,282,12,294,525
1,14,JALISCO,17,JOCOTEPEC,90,TECHALUTA DE MONTENEGRO,2298,2,146,172,,,,270,,17,,,,,,,,,0,605,10,615,938
1,14,JALISCO,17,JOCOTEPEC,90,TECHALUTA DE MONTENEGRO,2299,2,192,266,,,,274,,61,,,,,,,,,0,793,6,799,1214
1,14,JALISCO,17,JOCOTEPEC,90,TECHALUTA DE MONTENEGRO,2300,2,66,165,,,,397,,5,,,,,,,,,1,633,12,646,892
1,14,JALISCO,17,JOCOTEPEC,93,TEOCUITATLÁN DE CORONA,2330,2,511,340,21,16,,16,,4,,,,,,,,,0,908,7,915,1285
1,14,JALISCO,17,JOCOTEPEC,93,TEOCUITATLÁN DE CORONA,2331,2,373,227,15,16,,4,,5,,,,,,,,,0,640,7,647,969
1,14,JALISCO,17,JOCOTEPEC,93,TEOCUITATLÁN DE CORONA,2332,2,263,292,29,18,,14,,1,,,,,,,,,0,617,5,622,850
1,14,JALISCO,17,JOCOTEPEC,93,TEOCUITATLÁN DE CORONA,2333,2,254,152,10,15,,10,,1,,,,,,,,,0,442,9,451,653
1,14,JALISCO,17,JOCOTEPEC,93,TEOCUITATLÁN DE CORONA,2334,2,489,349,14,27,,25,,1,,,,,,,,,0,905,4,909,1259
1,14,JALISCO,17,JOCOTEPEC,93,TEOCUITATLÁN DE CORONA,2335,1,171,237,0,59,,4,,0,,,,,,,,,0,471,5,476,704
1,14,JALISCO,17,JOCOTEPEC,93,TEOCUITATLÁN DE CORONA,2336,1,132,142,3,2,,7,,0,,,,,,,,,0,286,3,289,441
1,14,JALISCO,17,JOCOTEPEC,93,TEOCUITATLÁN DE CORONA,2337,2,239,265,14,33,,5,,2,,,,,,,,,0,558,14,572,912
1,14,JALISCO,17,JOCOTEPEC,93,TEOCUITATLÁN DE CORONA,2338,2,341,312,13,9,,18,,24,,,,,,,,,0,717,8,725,1106
1,14,JALISCO,17,JOCOTEPEC,93,TEOCUITATLÁN DE CORONA,2339,2,424,344,16,22,,19,,6,,,,,,,,,0,831,17,848,1400
1,14,JALISCO,17,JOCOTEPEC,97,TIZAPÁN EL ALTO,2424,3,166,514,,253,321,2,45,11,,,,,,,,,0,1312,13,1325,2228
1,14,JALISCO,17,JOCOTEPEC,97,TIZAPÁN EL ALTO,2425,2,227,223,,99,117,6,35,26,,,,,,,,,0,733,12,745,1257
1,14,JALISCO,17,JOCOTEPEC,97,TIZAPÁN EL ALTO,2426,2,124,291,,64,109,1,18,14,,,,,,,,,0,621,14,635,1180
1,14,JALISCO,17,JOCOTEPEC,97,TIZAPÁN EL ALTO,2427,2,70,247,,55,138,1,14,5,,,,,,,,,0,530,5,535,899
1,14,JALISCO,17,JOCOTEPEC,97,TIZAPÁN EL ALTO,2428,2,56,190,,93,98,2,11,8,,,,,,,,,0,458,6,464,796
1,14,JALISCO,17,JOCOTEPEC,97,TIZAPÁN EL ALTO,2429,2,88,315,,111,119,0,21,9,,,,,,,,,0,663,15,678,1233
1,14,JALISCO,17,JOCOTEPEC,97,TIZAPÁN EL ALTO,2430,2,97,284,,87,172,2,15,15,,,,,,,,,0,672,9,681,1143
1,14,JALISCO,17,JOCOTEPEC,97,TIZAPÁN EL ALTO,2431,2,95,308,,53,135,3,28,0,,,,,,,,,0,622,10,632,1048
