CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PT,PVEM,MC,NVA_ALIANZA,MORENA,PH,ES,PPG,COMUN_PRI_PVEM,COMUN_PRD_PT,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
4,12,GUERRERO,24,TIXTLA DE GUERRERO,52,QUECHULTENANGO,2011,1,0,10,107,1,2,25,1,1,1,0,0,0,0,0,148,5,153,187
4,12,GUERRERO,24,TIXTLA DE GUERRERO,52,QUECHULTENANGO,2012,1,0,85,1,2,5,53,1,0,2,0,1,2,0,0,152,16,168,369
4,12,GUERRERO,24,TIXTLA DE GUERRERO,52,QUECHULTENANGO,2013,1,1,36,117,2,1,35,0,0,1,0,0,0,1,0,194,4,198,392
4,12,GUERRERO,24,TIXTLA DE GUERRERO,52,QUECHULTENANGO,2014,2,0,37,364,0,1,19,2,1,0,0,1,0,0,0,425,7,432,814
4,12,GUERRERO,24,TIXTLA DE GUERRERO,62,TIXTLA DE GUERRERO,2479,3,3,154,241,3,3,35,10,19,2,6,6,1,0,0,483,65,548,2074
4,12,GUERRERO,24,TIXTLA DE GUERRERO,62,TIXTLA DE GUERRERO,2480,2,7,179,140,0,0,22,10,24,0,6,3,0,0,0,391,48,439,1180
4,12,GUERRERO,24,TIXTLA DE GUERRERO,62,TIXTLA DE GUERRERO,2481,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2832
4,12,GUERRERO,24,TIXTLA DE GUERRERO,62,TIXTLA DE GUERRERO,2482,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,814
4,12,GUERRERO,24,TIXTLA DE GUERRERO,62,TIXTLA DE GUERRERO,2483,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,836
4,12,GUERRERO,24,TIXTLA DE GUERRERO,62,TIXTLA DE GUERRERO,2484,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1049
4,12,GUERRERO,24,TIXTLA DE GUERRERO,62,TIXTLA DE GUERRERO,2485,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2245
4,12,GUERRERO,24,TIXTLA DE GUERRERO,62,TIXTLA DE GUERRERO,2486,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1064
4,12,GUERRERO,24,TIXTLA DE GUERRERO,62,TIXTLA DE GUERRERO,2487,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,824
4,12,GUERRERO,24,TIXTLA DE GUERRERO,62,TIXTLA DE GUERRERO,2488,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1142
4,12,GUERRERO,24,TIXTLA DE GUERRERO,62,TIXTLA DE GUERRERO,2489,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1095
4,12,GUERRERO,24,TIXTLA DE GUERRERO,62,TIXTLA DE GUERRERO,2490,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1419
4,12,GUERRERO,24,TIXTLA DE GUERRERO,62,TIXTLA DE GUERRERO,2491,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,946
4,12,GUERRERO,24,TIXTLA DE GUERRERO,62,TIXTLA DE GUERRERO,2492,3,15,340,217,25,47,7,17,24,6,2,25,13,6,0,744,64,808,1524
4,12,GUERRERO,24,TIXTLA DE GUERRERO,62,TIXTLA DE GUERRERO,2493,2,5,169,135,24,26,7,9,37,5,2,20,3,2,0,444,55,499,1044
4,12,GUERRERO,24,TIXTLA DE GUERRERO,62,TIXTLA DE GUERRERO,2494,2,6,177,253,63,26,21,21,34,4,1,11,3,9,0,629,75,704,1260
4,12,GUERRERO,24,TIXTLA DE GUERRERO,62,TIXTLA DE GUERRERO,2495,1,2,129,69,2,6,5,8,1,1,0,2,8,2,0,235,19,254,557
4,12,GUERRERO,24,TIXTLA DE GUERRERO,62,TIXTLA DE GUERRERO,2496,1,5,105,84,4,5,0,8,3,4,1,1,1,1,0,222,19,241,571
4,12,GUERRERO,24,TIXTLA DE GUERRERO,62,TIXTLA DE GUERRERO,2497,2,2,222,43,4,7,3,9,8,1,1,3,2,0,0,305,70,375,1023
4,12,GUERRERO,24,TIXTLA DE GUERRERO,62,TIXTLA DE GUERRERO,2499,1,3,83,41,4,16,10,8,1,1,0,5,4,3,0,179,31,210,503
4,12,GUERRERO,24,TIXTLA DE GUERRERO,62,TIXTLA DE GUERRERO,2500,1,0,31,7,2,4,7,5,12,0,0,2,0,0,0,70,5,75,151
4,12,GUERRERO,24,TIXTLA DE GUERRERO,62,TIXTLA DE GUERRERO,2501,1,17,98,29,0,2,7,2,3,0,0,1,0,0,0,159,5,164,230
4,12,GUERRERO,24,TIXTLA DE GUERRERO,62,TIXTLA DE GUERRERO,2502,1,1,60,12,5,3,7,2,4,0,0,1,0,0,0,95,10,105,297
4,12,GUERRERO,24,TIXTLA DE GUERRERO,62,TIXTLA DE GUERRERO,2503,1,7,103,5,2,11,0,4,5,0,0,3,0,0,0,140,10,150,319
4,12,GUERRERO,24,TIXTLA DE GUERRERO,62,TIXTLA DE GUERRERO,2506,1,0,38,57,0,0,11,6,7,0,6,0,0,0,0,125,2,127,348
4,12,GUERRERO,24,TIXTLA DE GUERRERO,62,TIXTLA DE GUERRERO,2507,1,4,67,37,3,16,2,3,2,1,0,11,0,0,0,146,14,160,406
4,12,GUERRERO,24,TIXTLA DE GUERRERO,62,TIXTLA DE GUERRERO,2508,1,1,93,95,4,3,5,13,11,1,0,18,0,0,0,244,37,281,626
4,12,GUERRERO,24,TIXTLA DE GUERRERO,75,ZITLALA,2752,3,61,301,222,21,87,293,32,18,5,24,74,6,3,0,1147,62,1209,1817
4,12,GUERRERO,24,TIXTLA DE GUERRERO,75,ZITLALA,2753,2,41,181,226,28,19,204,7,16,6,13,113,1,0,2,855,67,924,1481
4,12,GUERRERO,24,TIXTLA DE GUERRERO,75,ZITLALA,2754,3,34,303,204,8,27,377,20,26,13,7,87,3,2,0,1111,57,1168,1528
4,12,GUERRERO,24,TIXTLA DE GUERRERO,75,ZITLALA,2755,1,30,41,25,28,7,42,4,13,0,2,5,0,0,0,197,7,204,259
4,12,GUERRERO,24,TIXTLA DE GUERRERO,75,ZITLALA,2756,1,8,44,25,0,0,18,2,0,0,0,1,0,0,0,98,1,99,108
4,12,GUERRERO,24,TIXTLA DE GUERRERO,75,ZITLALA,2757,1,9,43,59,3,0,16,1,0,0,1,1,0,0,0,133,3,136,193
4,12,GUERRERO,24,TIXTLA DE GUERRERO,75,ZITLALA,2758,1,1,90,33,0,5,32,3,3,2,0,4,4,5,0,182,4,186,276
4,12,GUERRERO,24,TIXTLA DE GUERRERO,75,ZITLALA,2759,3,72,261,152,15,31,224,5,12,5,4,101,2,1,0,885,33,918,1211
4,12,GUERRERO,24,TIXTLA DE GUERRERO,75,ZITLALA,2760,1,2,58,22,1,4,6,20,0,0,0,0,0,0,0,113,4,117,190
4,12,GUERRERO,24,TIXTLA DE GUERRERO,75,ZITLALA,2761,2,47,138,137,23,22,180,7,10,3,17,44,4,1,0,633,43,676,955
4,12,GUERRERO,24,TIXTLA DE GUERRERO,75,ZITLALA,2762,1,8,61,14,3,16,36,1,1,0,0,1,0,0,0,141,4,145,186
4,12,GUERRERO,24,TIXTLA DE GUERRERO,75,ZITLALA,2763,1,10,205,61,2,2,163,6,2,0,2,1,2,4,0,460,18,478,676
4,12,GUERRERO,24,TIXTLA DE GUERRERO,75,ZITLALA,2764,1,6,139,103,7,8,51,9,10,0,3,71,2,1,0,410,23,433,555
4,12,GUERRERO,24,TIXTLA DE GUERRERO,75,ZITLALA,2765,1,13,100,33,1,2,15,2,3,0,3,1,0,0,0,173,4,177,212
4,12,GUERRERO,24,TIXTLA DE GUERRERO,75,ZITLALA,2766,1,20,189,107,8,12,57,3,7,0,4,32,0,0,0,439,16,455,581
4,12,GUERRERO,24,TIXTLA DE GUERRERO,75,ZITLALA,2767,1,8,43,52,0,2,64,1,0,0,0,0,0,0,0,170,3,173,215
4,12,GUERRERO,24,TIXTLA DE GUERRERO,75,ZITLALA,2768,1,5,199,67,3,3,54,17,1,1,4,10,7,0,0,371,11,382,535
4,12,GUERRERO,24,TIXTLA DE GUERRERO,75,ZITLALA,2769,3,24,629,477,12,24,205,8,7,2,7,77,2,6,0,1480,68,1548,2218
4,12,GUERRERO,24,TIXTLA DE GUERRERO,75,ZITLALA,2770,1,1,88,35,4,11,68,0,1,0,2,13,4,0,0,227,10,237,322
4,12,GUERRERO,24,TIXTLA DE GUERRERO,75,ZITLALA,2771,3,19,613,348,7,23,93,17,33,2,6,21,7,7,0,1196,27,1223,1781
4,12,GUERRERO,25,CHILAPA DE ALVAREZ,28,CHILAPA DE ALVAREZ,1112,6,71,966,754,36,50,83,69,89,23,46,22,27,23,0,2259,123,2382,4467
4,12,GUERRERO,25,CHILAPA DE ALVAREZ,28,CHILAPA DE ALVAREZ,1113,6,46,711,785,32,48,86,62,112,22,44,15,13,34,0,2010,137,2147,3534
4,12,GUERRERO,25,CHILAPA DE ALVAREZ,28,CHILAPA DE ALVAREZ,1114,4,22,602,363,32,35,49,28,70,14,22,5,9,7,0,1258,87,1345,2464
4,12,GUERRERO,25,CHILAPA DE ALVAREZ,28,CHILAPA DE ALVAREZ,1115,3,47,439,373,7,10,38,40,54,8,9,5,1,3,0,1034,47,1081,1467
4,12,GUERRERO,25,CHILAPA DE ALVAREZ,28,CHILAPA DE ALVAREZ,1116,3,29,351,335,5,4,50,30,55,13,10,11,2,4,0,899,10,909,1035
4,12,GUERRERO,25,CHILAPA DE ALVAREZ,28,CHILAPA DE ALVAREZ,1117,3,26,345,335,18,11,32,55,38,8,8,8,1,7,0,892,36,928,1525
4,12,GUERRERO,25,CHILAPA DE ALVAREZ,28,CHILAPA DE ALVAREZ,1118,2,23,301,233,6,8,44,35,24,5,10,5,1,3,1,698,29,728,1135
4,12,GUERRERO,25,CHILAPA DE ALVAREZ,28,CHILAPA DE ALVAREZ,1119,3,34,457,393,17,19,41,57,41,11,10,15,22,16,1,1133,54,1188,2005
4,12,GUERRERO,25,CHILAPA DE ALVAREZ,28,CHILAPA DE ALVAREZ,1120,2,26,324,259,11,9,44,66,58,4,6,5,5,6,0,823,46,869,1404
4,12,GUERRERO,25,CHILAPA DE ALVAREZ,28,CHILAPA DE ALVAREZ,1121,3,35,386,259,9,12,51,44,58,9,9,9,1,1,0,883,56,939,1572
4,12,GUERRERO,25,CHILAPA DE ALVAREZ,28,CHILAPA DE ALVAREZ,1122,3,23,478,298,13,26,53,47,63,12,29,11,9,12,0,1074,75,1149,1915
4,12,GUERRERO,25,CHILAPA DE ALVAREZ,28,CHILAPA DE ALVAREZ,1123,2,3,230,228,13,14,11,13,16,9,7,3,3,5,4,555,80,639,1285
4,12,GUERRERO,25,CHILAPA DE ALVAREZ,28,CHILAPA DE ALVAREZ,1124,2,6,284,185,12,18,1,22,22,6,8,5,6,4,1,579,64,644,1314
4,12,GUERRERO,25,CHILAPA DE ALVAREZ,28,CHILAPA DE ALVAREZ,1125,1,2,222,153,4,5,1,6,0,3,2,0,2,13,0,413,13,426,613
4,12,GUERRERO,25,CHILAPA DE ALVAREZ,28,CHILAPA DE ALVAREZ,1126,3,14,587,262,16,23,6,4,9,8,4,3,12,8,0,956,39,995,1611
4,12,GUERRERO,25,CHILAPA DE ALVAREZ,28,CHILAPA DE ALVAREZ,1127,2,6,442,216,7,6,3,14,18,4,2,0,4,3,0,725,40,765,1164
4,12,GUERRERO,25,CHILAPA DE ALVAREZ,28,CHILAPA DE ALVAREZ,1128,3,10,230,154,23,21,15,13,6,4,3,2,2,5,0,488,31,519,956
4,12,GUERRERO,25,CHILAPA DE ALVAREZ,28,CHILAPA DE ALVAREZ,1129,2,5,305,281,9,7,7,9,6,3,5,1,3,4,1,645,25,671,995
4,12,GUERRERO,25,CHILAPA DE ALVAREZ,28,CHILAPA DE ALVAREZ,1130,1,8,136,96,2,4,21,8,3,3,0,0,2,3,0,286,18,304,474
4,12,GUERRERO,25,CHILAPA DE ALVAREZ,28,CHILAPA DE ALVAREZ,1131,2,14,406,269,14,12,6,10,14,3,0,2,7,2,0,759,27,786,1184
4,12,GUERRERO,25,CHILAPA DE ALVAREZ,28,CHILAPA DE ALVAREZ,1132,3,35,560,314,27,22,16,12,11,8,6,8,7,9,0,1035,55,1090,1691
4,12,GUERRERO,25,CHILAPA DE ALVAREZ,28,CHILAPA DE ALVAREZ,1133,2,5,306,49,43,14,0,13,8,1,8,1,30,5,0,483,16,499,789
4,12,GUERRERO,25,CHILAPA DE ALVAREZ,28,CHILAPA DE ALVAREZ,1134,1,7,179,59,3,3,3,10,5,1,2,1,1,2,0,276,8,284,412
4,12,GUERRERO,25,CHILAPA DE ALVAREZ,28,CHILAPA DE ALVAREZ,1135,2,12,286,202,10,12,10,67,8,1,2,3,3,8,0,624,24,648,1131
4,12,GUERRERO,25,CHILAPA DE ALVAREZ,28,CHILAPA DE ALVAREZ,1136,2,11,372,121,9,11,9,5,7,3,0,5,4,7,0,564,31,595,928
4,12,GUERRERO,25,CHILAPA DE ALVAREZ,28,CHILAPA DE ALVAREZ,1137,1,0,118,19,2,2,2,11,3,1,1,2,2,1,0,164,11,175,269
4,12,GUERRERO,25,CHILAPA DE ALVAREZ,28,CHILAPA DE ALVAREZ,1138,1,17,101,108,15,3,10,7,11,1,1,2,3,0,0,279,17,296,473
4,12,GUERRERO,25,CHILAPA DE ALVAREZ,28,CHILAPA DE ALVAREZ,1139,2,49,172,136,6,8,10,9,10,8,6,5,9,4,1,432,20,453,819
4,12,GUERRERO,25,CHILAPA DE ALVAREZ,28,CHILAPA DE ALVAREZ,1140,1,10,166,29,0,0,7,15,10,0,1,1,1,0,0,240,12,252,514
4,12,GUERRERO,25,CHILAPA DE ALVAREZ,28,CHILAPA DE ALVAREZ,1141,1,7,81,53,4,9,1,16,15,2,3,2,1,0,0,194,6,200,326
4,12,GUERRERO,25,CHILAPA DE ALVAREZ,28,CHILAPA DE ALVAREZ,1142,1,7,108,149,8,51,7,7,10,1,3,0,0,0,0,351,0,351,526
4,12,GUERRERO,25,CHILAPA DE ALVAREZ,28,CHILAPA DE ALVAREZ,1143,2,3,143,94,5,4,15,5,5,2,2,0,2,5,0,285,16,301,469
4,12,GUERRERO,25,CHILAPA DE ALVAREZ,28,CHILAPA DE ALVAREZ,1144,1,4,160,104,6,2,4,4,26,4,13,4,1,1,0,333,12,345,487
4,12,GUERRERO,25,CHILAPA DE ALVAREZ,28,CHILAPA DE ALVAREZ,1145,1,2,215,45,4,16,12,16,2,0,1,3,1,3,0,320,15,335,572
4,12,GUERRERO,25,CHILAPA DE ALVAREZ,28,CHILAPA DE ALVAREZ,1146,1,1,79,29,2,2,2,2,0,0,0,0,0,0,0,117,6,123,208
4,12,GUERRERO,25,CHILAPA DE ALVAREZ,28,CHILAPA DE ALVAREZ,1147,1,2,125,59,3,2,1,7,8,0,0,0,0,1,2,208,2,212,309
4,12,GUERRERO,25,CHILAPA DE ALVAREZ,28,CHILAPA DE ALVAREZ,1148,1,3,109,127,13,5,0,2,7,0,0,2,0,0,0,268,11,279,461
4,12,GUERRERO,25,CHILAPA DE ALVAREZ,28,CHILAPA DE ALVAREZ,1149,1,6,56,103,3,12,14,2,2,3,2,2,2,2,0,209,23,232,707
4,12,GUERRERO,25,CHILAPA DE ALVAREZ,28,CHILAPA DE ALVAREZ,1150,2,7,148,141,27,15,38,6,4,3,3,1,2,3,0,398,33,431,778
4,12,GUERRERO,25,CHILAPA DE ALVAREZ,28,CHILAPA DE ALVAREZ,1151,2,1,165,176,1,3,11,0,1,35,2,1,2,0,0,398,27,425,672
4,12,GUERRERO,25,CHILAPA DE ALVAREZ,28,CHILAPA DE ALVAREZ,1152,2,31,120,95,3,8,28,12,2,6,1,4,2,1,0,313,9,322,811
4,12,GUERRERO,25,CHILAPA DE ALVAREZ,28,CHILAPA DE ALVAREZ,1153,1,8,72,29,2,3,9,3,6,1,0,0,0,0,0,133,8,141,267
4,12,GUERRERO,25,CHILAPA DE ALVAREZ,28,CHILAPA DE ALVAREZ,1154,2,17,446,138,11,26,4,13,10,6,4,6,3,0,1,684,34,719,1454
4,12,GUERRERO,25,CHILAPA DE ALVAREZ,28,CHILAPA DE ALVAREZ,1155,1,2,214,128,5,8,53,40,2,0,0,4,1,3,0,460,21,481,730
4,12,GUERRERO,25,CHILAPA DE ALVAREZ,28,CHILAPA DE ALVAREZ,1156,1,3,148,61,2,5,8,3,3,2,3,1,0,1,0,240,10,250,439
4,12,GUERRERO,25,CHILAPA DE ALVAREZ,28,CHILAPA DE ALVAREZ,1157,3,10,284,466,8,18,36,19,22,12,6,1,1,4,10,887,45,942,1857
4,12,GUERRERO,25,CHILAPA DE ALVAREZ,28,CHILAPA DE ALVAREZ,1158,1,2,174,41,2,10,3,3,4,3,2,2,1,0,0,247,23,270,498
4,12,GUERRERO,25,CHILAPA DE ALVAREZ,28,CHILAPA DE ALVAREZ,1159,2,7,234,61,14,4,19,6,4,5,1,1,0,5,0,361,39,400,847
4,12,GUERRERO,25,CHILAPA DE ALVAREZ,28,CHILAPA DE ALVAREZ,1160,2,3,171,188,3,9,4,4,26,2,5,0,2,4,0,421,23,444,693
4,12,GUERRERO,25,CHILAPA DE ALVAREZ,28,CHILAPA DE ALVAREZ,1161,2,5,238,229,8,9,2,0,0,9,1,1,3,3,0,508,32,540,861
4,12,GUERRERO,25,CHILAPA DE ALVAREZ,28,CHILAPA DE ALVAREZ,1162,2,2,159,145,11,23,23,3,1,10,0,1,1,2,0,381,40,421,790
4,12,GUERRERO,25,CHILAPA DE ALVAREZ,28,CHILAPA DE ALVAREZ,1163,1,7,127,68,7,0,6,13,3,1,1,1,2,2,0,238,22,260,538
4,12,GUERRERO,25,CHILAPA DE ALVAREZ,28,CHILAPA DE ALVAREZ,1164,3,5,528,135,17,11,2,5,4,4,2,2,7,4,1,726,73,800,1627
4,12,GUERRERO,25,CHILAPA DE ALVAREZ,28,CHILAPA DE ALVAREZ,1165,1,4,132,22,2,6,3,6,1,1,1,0,4,1,0,183,11,194,439
4,12,GUERRERO,25,CHILAPA DE ALVAREZ,28,CHILAPA DE ALVAREZ,1166,2,5,261,77,7,7,31,5,4,2,0,0,1,3,0,403,10,413,794
4,12,GUERRERO,25,CHILAPA DE ALVAREZ,28,CHILAPA DE ALVAREZ,1167,3,18,293,88,26,14,3,30,11,5,0,1,2,3,0,494,48,542,1412
4,12,GUERRERO,25,CHILAPA DE ALVAREZ,28,CHILAPA DE ALVAREZ,1168,1,1,45,67,6,9,132,5,37,8,1,20,0,1,0,332,16,348,534
4,12,GUERRERO,25,CHILAPA DE ALVAREZ,28,CHILAPA DE ALVAREZ,1169,1,3,86,433,61,14,53,0,12,3,0,0,0,0,0,665,50,715,281
4,12,GUERRERO,25,CHILAPA DE ALVAREZ,28,CHILAPA DE ALVAREZ,1170,2,10,234,148,6,10,85,4,1,5,0,21,3,1,0,528,40,568,1096
4,12,GUERRERO,25,CHILAPA DE ALVAREZ,28,CHILAPA DE ALVAREZ,1171,1,2,118,72,6,1,10,31,2,0,2,0,1,2,0,247,14,261,405
4,12,GUERRERO,25,CHILAPA DE ALVAREZ,28,CHILAPA DE ALVAREZ,1172,2,1,208,108,5,6,4,0,3,0,0,14,1,3,0,353,36,389,547
4,12,GUERRERO,25,CHILAPA DE ALVAREZ,28,CHILAPA DE ALVAREZ,1173,3,9,555,70,9,89,3,12,0,3,2,4,4,1,0,761,35,796,1024
4,12,GUERRERO,25,CHILAPA DE ALVAREZ,28,CHILAPA DE ALVAREZ,1174,1,0,47,10,1,0,18,1,0,33,1,0,0,0,0,111,9,120,315
4,12,GUERRERO,25,CHILAPA DE ALVAREZ,28,CHILAPA DE ALVAREZ,1175,3,29,348,398,109,14,34,7,10,1,1,0,3,2,3,956,29,988,1790
4,12,GUERRERO,25,CHILAPA DE ALVAREZ,28,CHILAPA DE ALVAREZ,1176,1,0,59,38,14,0,5,0,0,0,0,0,1,12,0,129,6,135,365
4,12,GUERRERO,25,CHILAPA DE ALVAREZ,28,CHILAPA DE ALVAREZ,1177,3,6,285,326,13,17,93,18,9,5,1,5,13,6,0,797,60,857,1720
4,12,GUERRERO,25,CHILAPA DE ALVAREZ,28,CHILAPA DE ALVAREZ,1178,2,10,221,265,5,10,94,11,7,5,1,7,4,5,0,645,61,706,1310
4,12,GUERRERO,25,CHILAPA DE ALVAREZ,28,CHILAPA DE ALVAREZ,1179,2,3,376,83,3,1,1,39,4,4,1,1,1,3,0,520,29,549,973
4,12,GUERRERO,25,CHILAPA DE ALVAREZ,28,CHILAPA DE ALVAREZ,1180,1,9,113,45,13,11,8,3,2,6,0,8,4,1,0,223,21,244,484
4,12,GUERRERO,25,CHILAPA DE ALVAREZ,28,CHILAPA DE ALVAREZ,1181,2,24,198,107,23,12,117,14,6,7,2,20,0,0,0,530,110,640,1176
4,12,GUERRERO,25,CHILAPA DE ALVAREZ,28,CHILAPA DE ALVAREZ,1182,1,7,32,80,5,16,36,1,0,0,0,0,0,1,1,178,4,183,283
4,12,GUERRERO,25,CHILAPA DE ALVAREZ,28,CHILAPA DE ALVAREZ,1183,1,4,32,81,7,9,117,11,5,2,0,38,2,2,0,310,54,364,670
4,12,GUERRERO,25,CHILAPA DE ALVAREZ,28,CHILAPA DE ALVAREZ,1184,2,5,231,245,8,19,1,5,0,13,0,2,19,0,0,548,40,588,738
4,12,GUERRERO,25,CHILAPA DE ALVAREZ,28,CHILAPA DE ALVAREZ,1186,1,0,14,100,7,2,44,2,2,4,1,2,1,1,0,180,51,231,389
4,12,GUERRERO,25,CHILAPA DE ALVAREZ,28,CHILAPA DE ALVAREZ,1187,1,6,65,79,8,5,77,9,4,1,1,24,0,0,0,279,17,296,590
4,12,GUERRERO,25,CHILAPA DE ALVAREZ,28,CHILAPA DE ALVAREZ,1188,1,0,15,2,1,0,0,8,0,0,0,0,0,0,0,26,1,27,299
4,12,GUERRERO,25,CHILAPA DE ALVAREZ,28,CHILAPA DE ALVAREZ,1189,2,2,216,90,8,8,0,1,5,18,2,0,2,2,1,354,26,381,632
4,12,GUERRERO,25,CHILAPA DE ALVAREZ,28,CHILAPA DE ALVAREZ,1193,1,0,20,11,12,5,83,1,0,9,0,1,0,1,0,143,10,153,224
4,12,GUERRERO,25,CHILAPA DE ALVAREZ,28,CHILAPA DE ALVAREZ,1194,2,2,55,70,7,3,106,0,3,3,0,12,68,70,0,399,59,458,813
4,12,GUERRERO,25,CHILAPA DE ALVAREZ,28,CHILAPA DE ALVAREZ,1197,1,0,105,52,0,0,0,0,2,1,0,0,1,0,0,161,5,166,181
4,12,GUERRERO,25,CHILAPA DE ALVAREZ,28,CHILAPA DE ALVAREZ,1200,3,3,392,199,18,17,1,19,5,2,1,0,0,2,0,659,114,773,1232
4,12,GUERRERO,25,CHILAPA DE ALVAREZ,28,CHILAPA DE ALVAREZ,1201,3,3,342,235,16,14,0,34,3,4,0,1,8,8,0,668,89,757,1207
4,12,GUERRERO,25,CHILAPA DE ALVAREZ,28,CHILAPA DE ALVAREZ,1202,1,6,108,122,39,1,0,97,2,7,0,0,0,0,0,382,67,449,735
4,12,GUERRERO,25,CHILAPA DE ALVAREZ,28,CHILAPA DE ALVAREZ,1203,4,2,407,312,12,8,5,8,1,5,0,1,26,7,0,794,63,857,1210
4,12,GUERRERO,26,ATLIXTAC,2,AHUACUOTZINGO,384,5,381,632,467,17,79,232,15,23,99,3,2,6,4,0,1960,62,2022,2738
4,12,GUERRERO,26,ATLIXTAC,2,AHUACUOTZINGO,385,1,127,125,40,2,3,53,2,5,6,0,0,0,0,0,363,13,376,536
4,12,GUERRERO,26,ATLIXTAC,2,AHUACUOTZINGO,386,1,42,178,93,1,1,54,1,0,0,0,0,0,0,0,370,10,380,507
4,12,GUERRERO,26,ATLIXTAC,2,AHUACUOTZINGO,387,1,32,38,41,0,8,106,1,3,17,2,2,0,0,0,250,13,263,424
4,12,GUERRERO,26,ATLIXTAC,2,AHUACUOTZINGO,388,1,103,121,16,2,3,75,2,2,6,1,0,0,0,0,331,3,334,351
4,12,GUERRERO,26,ATLIXTAC,2,AHUACUOTZINGO,389,2,204,156,183,3,17,92,3,3,10,0,0,0,1,0,672,23,695,817
4,12,GUERRERO,26,ATLIXTAC,2,AHUACUOTZINGO,390,1,37,37,102,1,2,31,2,0,0,0,1,0,0,0,213,3,216,316
4,12,GUERRERO,26,ATLIXTAC,2,AHUACUOTZINGO,391,2,181,209,89,4,0,105,3,22,23,10,0,0,0,1,646,30,677,986
4,12,GUERRERO,26,ATLIXTAC,2,AHUACUOTZINGO,392,1,5,16,5,0,0,44,1,8,2,0,1,0,0,0,82,2,84,115
4,12,GUERRERO,26,ATLIXTAC,2,AHUACUOTZINGO,393,1,54,95,36,0,4,82,1,2,10,0,0,0,0,0,284,10,294,430
4,12,GUERRERO,26,ATLIXTAC,2,AHUACUOTZINGO,394,1,37,38,16,2,0,34,0,3,3,0,1,0,0,0,134,8,142,218
4,12,GUERRERO,26,ATLIXTAC,2,AHUACUOTZINGO,395,1,91,56,71,0,0,11,0,6,27,0,1,0,0,0,263,1,264,328
4,12,GUERRERO,26,ATLIXTAC,2,AHUACUOTZINGO,396,1,59,7,39,2,2,0,0,2,8,0,0,0,0,0,119,4,123,166
4,12,GUERRERO,26,ATLIXTAC,2,AHUACUOTZINGO,397,1,67,8,185,1,2,4,1,8,2,0,0,0,2,0,280,6,286,380
4,12,GUERRERO,26,ATLIXTAC,2,AHUACUOTZINGO,398,1,20,125,73,0,0,19,1,0,12,0,0,1,0,0,251,9,260,390
4,12,GUERRERO,26,ATLIXTAC,2,AHUACUOTZINGO,399,1,53,20,100,1,3,9,16,2,3,0,0,0,0,0,207,19,226,296
4,12,GUERRERO,26,ATLIXTAC,2,AHUACUOTZINGO,400,2,227,209,266,5,2,46,1,2,70,1,0,0,1,0,830,40,870,1163
4,12,GUERRERO,26,ATLIXTAC,2,AHUACUOTZINGO,401,1,55,107,35,0,4,3,1,7,22,0,0,0,0,0,234,4,238,333
4,12,GUERRERO,26,ATLIXTAC,2,AHUACUOTZINGO,402,1,139,76,51,1,3,3,0,1,6,0,0,0,2,0,282,6,288,424
4,12,GUERRERO,26,ATLIXTAC,2,AHUACUOTZINGO,403,2,178,141,334,1,0,4,0,3,5,0,0,0,0,0,666,14,680,1134
4,12,GUERRERO,26,ATLIXTAC,2,AHUACUOTZINGO,404,1,45,86,100,3,7,18,11,4,2,0,4,1,0,0,281,11,292,417
4,12,GUERRERO,26,ATLIXTAC,2,AHUACUOTZINGO,405,2,246,148,168,3,2,8,2,1,34,0,1,0,0,0,613,14,627,989
4,12,GUERRERO,26,ATLIXTAC,2,AHUACUOTZINGO,406,1,103,177,83,2,1,10,2,1,23,0,0,0,1,0,403,0,403,715
4,12,GUERRERO,26,ATLIXTAC,2,AHUACUOTZINGO,407,1,10,14,16,0,11,13,2,1,5,0,0,1,0,0,73,6,79,119
4,12,GUERRERO,26,ATLIXTAC,2,AHUACUOTZINGO,408,2,66,153,127,5,65,71,3,6,122,1,3,1,5,0,628,32,660,1098
4,12,GUERRERO,26,ATLIXTAC,2,AHUACUOTZINGO,409,3,266,477,182,1,6,57,5,43,53,2,2,0,1,0,1095,30,1125,1510
4,12,GUERRERO,26,ATLIXTAC,10,ATLIXTAC,573,3,61,203,323,14,23,166,109,64,3,9,14,3,7,0,999,82,1081,1752
