CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLA,PAN,PRI,PRD,PT,PVEM,MC,NVA_ALIANZA,MORENA,PH,ES,PPG,COMUN_PRI_PVEM,COMUN_PRD_PT,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TEPJF,OBSERVACIONES,RUTA_ACTA
4,12,GUERRERO,15,SAN LUIS ACATLAN,37,IGUALAPA,1571,B,34,61,95,21,5,15,11,5,0,0,1,0,0,0,248,0,248,304,Acta Casilla,,,
4,12,GUERRERO,15,SAN LUIS ACATLAN,37,IGUALAPA,1572,B,72,40,104,40,65,20,4,2,1,0,1,0,0,0,349,14,363,488,Acta Casilla,,,
4,12,GUERRERO,15,SAN LUIS ACATLAN,37,IGUALAPA,1573,B,32,64,86,25,22,59,9,1,0,0,0,0,0,0,298,13,311,380,Acta Casilla,,,
4,12,GUERRERO,15,SAN LUIS ACATLAN,37,IGUALAPA,1574,B,21,50,76,23,4,30,18,2,0,0,0,0,0,0,224,0,224,302,Acta Casilla,,,
4,12,GUERRERO,15,SAN LUIS ACATLAN,37,IGUALAPA,1575,B,17,52,159,24,11,56,9,8,0,0,0,0,0,0,336,0,336,445,Acta Casilla,,,
4,12,GUERRERO,15,SAN LUIS ACATLAN,37,IGUALAPA,1575,C01,26,79,145,19,5,65,14,3,0,0,0,1,4,0,361,12,373,445,Acta Casilla,,,
4,12,GUERRERO,15,SAN LUIS ACATLAN,37,IGUALAPA,1763,B,17,52,159,24,11,56,9,8,0,0,0,0,0,0,336,0,336,482,Acta Casilla,,,
4,12,GUERRERO,15,SAN LUIS ACATLAN,53,SAN LUIS ACATLAN,2015,B,2,72,135,12,13,126,6,20,1,0,1,0,3,0,391,18,409,582,Acta Casilla,,,
4,12,GUERRERO,15,SAN LUIS ACATLAN,53,SAN LUIS ACATLAN,2015,C01,2,92,97,8,9,110,2,18,4,0,1,5,4,0,352,24,376,582,Acta Casilla,,,
4,12,GUERRERO,15,SAN LUIS ACATLAN,53,SAN LUIS ACATLAN,2015,C02,4,96,127,6,8,100,3,6,4,3,3,3,4,0,367,24,391,582,Acta Casilla,,,
4,12,GUERRERO,15,SAN LUIS ACATLAN,53,SAN LUIS ACATLAN,2015,C03,2,92,97,8,9,110,2,16,4,0,1,5,4,0,350,24,374,581,Acta Casilla,,,
4,12,GUERRERO,15,SAN LUIS ACATLAN,53,SAN LUIS ACATLAN,2016,B,5,132,139,6,5,118,2,22,1,0,0,4,0,0,434,17,451,679,Acta Casilla,,,
4,12,GUERRERO,15,SAN LUIS ACATLAN,53,SAN LUIS ACATLAN,2016,C01,6,127,130,8,4,122,7,15,0,0,2,4,9,0,434,19,453,679,Acta Casilla,,,
4,12,GUERRERO,15,SAN LUIS ACATLAN,53,SAN LUIS ACATLAN,2016,S01,7,52,95,4,5,59,2,17,0,1,6,1,4,0,253,15,268,0,Acta Casilla,,,
4,12,GUERRERO,15,SAN LUIS ACATLAN,53,SAN LUIS ACATLAN,2017,B,3,78,136,12,4,150,6,12,7,1,4,2,11,1,426,21,448,652,Acta Casilla,,,
4,12,GUERRERO,15,SAN LUIS ACATLAN,53,SAN LUIS ACATLAN,2017,C01,0,91,126,81,2,175,6,22,3,0,2,1,3,0,512,18,530,651,Acta Casilla,,,
4,12,GUERRERO,15,SAN LUIS ACATLAN,53,SAN LUIS ACATLAN,2017,C02,4,96,127,8,6,8,100,3,6,4,3,3,3,4,371,24,399,651,Acta Casilla,,,
4,12,GUERRERO,15,SAN LUIS ACATLAN,53,SAN LUIS ACATLAN,2018,B,8,26,95,11,2,67,0,10,1,1,31,0,5,0,257,23,280,434,Acta Casilla,,,
4,12,GUERRERO,15,SAN LUIS ACATLAN,53,SAN LUIS ACATLAN,2018,C01,4,26,119,0,2,55,0,13,1,1,23,0,2,0,246,15,261,433,Acta Casilla,,,
4,12,GUERRERO,15,SAN LUIS ACATLAN,53,SAN LUIS ACATLAN,2018,E01,0,8,8,1,0,43,0,1,0,0,0,0,0,0,61,0,61,145,Acta Casilla,,,
4,12,GUERRERO,15,SAN LUIS ACATLAN,53,SAN LUIS ACATLAN,2020,B,1,53,61,12,8,87,0,13,1,0,1,5,2,0,244,15,259,556,Acta Casilla,,,
4,12,GUERRERO,15,SAN LUIS ACATLAN,53,SAN LUIS ACATLAN,2020,C01,1,42,255,23,0,5,1,0,0,0,0,1,40,0,368,41,409,555,Acta Casilla,,,
4,12,GUERRERO,15,SAN LUIS ACATLAN,53,SAN LUIS ACATLAN,2020,C02,1,49,247,17,1,4,0,0,0,0,0,0,0,0,319,53,372,555,Acta Casilla,,,
4,12,GUERRERO,15,SAN LUIS ACATLAN,53,SAN LUIS ACATLAN,2020,E01,0,8,101,3,0,25,0,0,0,0,2,0,0,0,139,19,158,197,Acta Casilla,,,
4,12,GUERRERO,15,SAN LUIS ACATLAN,53,SAN LUIS ACATLAN,2021,B,1,74,71,7,5,91,2,5,15,0,4,0,0,0,275,8,283,414,Acta Casilla,,,
4,12,GUERRERO,15,SAN LUIS ACATLAN,53,SAN LUIS ACATLAN,2021,C01,4,82,72,5,2,116,1,2,9,0,1,0,4,0,298,15,313,414,Acta Casilla,,,
4,12,GUERRERO,15,SAN LUIS ACATLAN,53,SAN LUIS ACATLAN,2022,B,1,53,61,12,8,87,0,13,1,0,1,5,2,0,244,15,259,406,Acta Casilla,,,
4,12,GUERRERO,15,SAN LUIS ACATLAN,53,SAN LUIS ACATLAN,2023,B,1,54,8,11,0,93,0,14,4,0,7,0,0,0,192,14,206,441,Acta Casilla,,,
4,12,GUERRERO,15,SAN LUIS ACATLAN,53,SAN LUIS ACATLAN,2024,B,2,52,65,4,5,82,3,3,3,1,2,0,6,0,228,26,254,535,Acta Casilla,,,
4,12,GUERRERO,15,SAN LUIS ACATLAN,53,SAN LUIS ACATLAN,2024,C01,1,48,32,2,0,61,1,1,0,0,2,0,0,0,148,18,166,535,Acta Casilla,,,
4,12,GUERRERO,15,SAN LUIS ACATLAN,53,SAN LUIS ACATLAN,2024,C02,4,53,55,5,6,66,2,5,3,0,7,1,0,6,207,30,243,534,Acta Casilla,,,
4,12,GUERRERO,15,SAN LUIS ACATLAN,53,SAN LUIS ACATLAN,2024,E01,3,24,44,0,60,0,8,0,0,0,0,0,0,0,139,0,139,266,Acta Casilla,,,
4,12,GUERRERO,15,SAN LUIS ACATLAN,53,SAN LUIS ACATLAN,2024,E02,1,37,35,1,12,23,2,7,1,0,1,49,0,0,169,34,203,313,Acta Casilla,,,
4,12,GUERRERO,15,SAN LUIS ACATLAN,53,SAN LUIS ACATLAN,2025,B,1,39,68,4,5,70,6,3,2,0,1,3,0,0,202,34,236,382,Acta Casilla,,,
4,12,GUERRERO,15,SAN LUIS ACATLAN,53,SAN LUIS ACATLAN,2025,C01,1,36,92,5,5,71,1,3,1,0,0,0,0,0,215,27,242,382,Acta Casilla,,,
4,12,GUERRERO,15,SAN LUIS ACATLAN,53,SAN LUIS ACATLAN,2026,B,3,81,65,13,7,136,1,16,4,0,0,2,3,0,331,19,350,618,Acta Casilla,,,
4,12,GUERRERO,15,SAN LUIS ACATLAN,53,SAN LUIS ACATLAN,2026,C01,6,67,73,17,4,127,6,11,4,0,0,2,2,0,319,26,345,618,Acta Casilla,,,
4,12,GUERRERO,15,SAN LUIS ACATLAN,53,SAN LUIS ACATLAN,2026,C02,6,78,64,12,5,115,2,13,3,0,4,1,4,0,307,18,325,618,Acta Casilla,,,
4,12,GUERRERO,15,SAN LUIS ACATLAN,53,SAN LUIS ACATLAN,2026,C03,3,55,75,18,5,130,2,9,0,1,0,0,0,0,298,19,317,617,Acta Casilla,,,
4,12,GUERRERO,15,SAN LUIS ACATLAN,53,SAN LUIS ACATLAN,2026,E01,1,9,14,2,7,42,1,1,8,0,0,0,0,0,85,4,89,119,Acta Casilla,,,
4,12,GUERRERO,15,SAN LUIS ACATLAN,53,SAN LUIS ACATLAN,2027,B,2,10,61,0,1,51,4,8,0,3,10,0,2,0,152,5,157,228,Acta Casilla,,,
4,12,GUERRERO,15,SAN LUIS ACATLAN,53,SAN LUIS ACATLAN,2028,B,1,56,63,5,4,186,1,7,0,0,12,1,4,0,340,14,354,527,Acta Casilla,,,
4,12,GUERRERO,15,SAN LUIS ACATLAN,53,SAN LUIS ACATLAN,2028,C01,3,48,69,11,5,183,3,6,1,0,11,1,7,0,348,9,357,527,Acta Casilla,,,
4,12,GUERRERO,15,SAN LUIS ACATLAN,53,SAN LUIS ACATLAN,2029,B,1,53,61,12,8,87,0,13,1,0,1,5,2,0,244,15,259,408,Acta Casilla,,,
4,12,GUERRERO,15,SAN LUIS ACATLAN,53,SAN LUIS ACATLAN,2030,B,0,71,164,10,4,175,1,28,4,0,2,0,8,0,467,25,492,723,Acta Casilla,,,
4,12,GUERRERO,15,SAN LUIS ACATLAN,53,SAN LUIS ACATLAN,2030,C01,1,73,136,10,2,186,1,31,3,0,4,3,8,0,458,29,487,722,Acta Casilla,,,
4,12,GUERRERO,15,SAN LUIS ACATLAN,53,SAN LUIS ACATLAN,2030,C02,4,11,151,10,6,169,0,26,0,0,2,0,13,0,392,42,434,722,Acta Casilla,,,
4,12,GUERRERO,15,SAN LUIS ACATLAN,53,SAN LUIS ACATLAN,2031,B,24,68,118,12,5,144,0,6,3,1,0,0,4,0,385,17,402,533,Acta Casilla,,,
4,12,GUERRERO,15,SAN LUIS ACATLAN,53,SAN LUIS ACATLAN,2032,B,4,32,87,12,3,146,3,6,1,1,5,0,2,0,302,22,324,480,Acta Casilla,,,
4,12,GUERRERO,15,SAN LUIS ACATLAN,53,SAN LUIS ACATLAN,2033,B,1,34,66,9,12,132,1,2,0,0,0,2,0,0,259,7,266,329,Acta Casilla,,,
4,12,GUERRERO,15,SAN LUIS ACATLAN,53,SAN LUIS ACATLAN,2034,B,0,25,9,0,2,53,1,6,0,0,1,5,0,0,102,3,105,127,Acta Casilla,,,
4,12,GUERRERO,15,SAN LUIS ACATLAN,53,SAN LUIS ACATLAN,2035,B,2,114,215,5,4,104,202,4,1,1,3,0,5,0,660,23,683,687,Acta Casilla,,,
4,12,GUERRERO,15,SAN LUIS ACATLAN,53,SAN LUIS ACATLAN,2035,C01,0,88,245,4,5,92,1,7,5,0,1,1,8,0,457,20,477,687,Acta Casilla,,,
4,12,GUERRERO,15,SAN LUIS ACATLAN,53,SAN LUIS ACATLAN,2035,C02,1,49,247,17,1,4,0,0,0,0,0,0,24,3,343,53,399,686,Acta Casilla,,,
4,12,GUERRERO,15,SAN LUIS ACATLAN,53,SAN LUIS ACATLAN,2036,B,1,34,36,0,1,54,1,1,5,1,2,1,2,0,139,8,147,185,Acta Casilla,,,
4,12,GUERRERO,15,SAN LUIS ACATLAN,53,SAN LUIS ACATLAN,2037,B,39,30,14,1,3,88,2,7,1,0,1,0,0,0,186,4,190,219,Acta Casilla,,,
4,12,GUERRERO,15,SAN LUIS ACATLAN,53,SAN LUIS ACATLAN,2038,B,0,9,43,1,0,86,0,3,0,0,0,0,2,0,144,2,146,190,Acta Casilla,,,
4,12,GUERRERO,15,SAN LUIS ACATLAN,53,SAN LUIS ACATLAN,2039,B,5,110,112,3,5,93,0,2,0,0,3,2,4,0,339,6,345,540,Acta Casilla,,,
4,12,GUERRERO,15,SAN LUIS ACATLAN,53,SAN LUIS ACATLAN,2039,C01,7,115,120,3,8,83,1,4,1,0,5,3,3,0,353,0,353,540,Acta Casilla,,,
4,12,GUERRERO,15,SAN LUIS ACATLAN,53,SAN LUIS ACATLAN,2040,B,5,79,50,0,0,158,4,2,1,0,2,0,0,0,301,11,312,385,Acta Casilla,,,
4,12,GUERRERO,15,SAN LUIS ACATLAN,80,MARQUELIA,732,B,25,39,118,8,93,19,0,37,1,0,18,1,1,0,360,15,375,521,Acta Casilla,,,
4,12,GUERRERO,15,SAN LUIS ACATLAN,80,MARQUELIA,732,C01,42,57,129,9,73,18,1,29,2,0,13,0,0,0,373,4,377,520,Acta Casilla,,,
4,12,GUERRERO,15,SAN LUIS ACATLAN,80,MARQUELIA,735,B,9,51,62,51,2,6,1,0,16,0,0,0,0,0,198,229,427,374,Acta Casilla,,,
4,12,GUERRERO,15,SAN LUIS ACATLAN,80,MARQUELIA,747,B,9,43,95,25,35,15,1,7,1,0,9,7,1,0,248,38,286,431,Acta Casilla,,,
4,12,GUERRERO,15,SAN LUIS ACATLAN,80,MARQUELIA,752,B,5,32,59,14,44,52,1,64,4,1,0,2,0,0,278,20,298,503,Acta Casilla,,,
4,12,GUERRERO,15,SAN LUIS ACATLAN,80,MARQUELIA,752,C01,6,41,115,15,28,35,4,26,1,1,16,0,0,0,288,21,309,503,Acta Casilla,,,
4,12,GUERRERO,15,SAN LUIS ACATLAN,80,MARQUELIA,752,C02,15,59,98,14,45,20,7,15,1,1,9,3,3,11,290,12,313,502,Acta Casilla,,,
4,12,GUERRERO,15,SAN LUIS ACATLAN,80,MARQUELIA,753,B,5,5,163,22,17,17,6,23,3,2,6,1,1,0,271,12,283,503,Acta Casilla,,,
4,12,GUERRERO,15,SAN LUIS ACATLAN,80,MARQUELIA,753,C01,6,59,143,31,9,22,1,12,5,0,10,0,2,5,300,19,324,502,Acta Casilla,,,
4,12,GUERRERO,15,SAN LUIS ACATLAN,80,MARQUELIA,754,B,5,61,96,34,28,48,1,24,1,3,9,0,0,0,310,25,335,511,Acta Casilla,,,
4,12,GUERRERO,15,SAN LUIS ACATLAN,80,MARQUELIA,754,C01,0,3,75,109,24,38,32,7,11,2,1,8,3,0,313,18,331,511,Acta Casilla,,,
4,12,GUERRERO,15,SAN LUIS ACATLAN,80,MARQUELIA,755,B,11,77,174,28,47,25,0,12,4,0,16,0,3,0,397,10,407,601,Acta Casilla,,,
4,12,GUERRERO,15,SAN LUIS ACATLAN,80,MARQUELIA,755,C01,8,71,154,23,36,24,3,22,2,5,17,0,0,0,365,21,386,600,Acta Casilla,,,
4,12,GUERRERO,15,SAN LUIS ACATLAN,80,MARQUELIA,756,B,6,0,0,0,0,39,1,17,2,3,24,134,129,0,355,24,379,584,Acta Casilla,,,
4,12,GUERRERO,15,SAN LUIS ACATLAN,80,MARQUELIA,756,C01,9,91,122,15,45,30,0,21,1,0,15,3,8,0,360,12,372,584,Acta Casilla,,,
4,12,GUERRERO,15,SAN LUIS ACATLAN,80,MARQUELIA,759,B,3,42,83,13,49,11,1,9,0,0,15,0,0,0,226,12,238,324,Acta Casilla,,,
4,12,GUERRERO,15,SAN LUIS ACATLAN,80,MARQUELIA,762,B,6,47,85,25,62,31,2,8,0,0,12,0,0,0,278,19,297,405,Acta Casilla,,,
4,12,GUERRERO,15,SAN LUIS ACATLAN,80,MARQUELIA,762,C01,8,38,130,23,51,33,2,1,0,0,15,0,0,0,301,9,310,405,Acta Casilla,,,
4,12,GUERRERO,15,SAN LUIS ACATLAN,80,MARQUELIA,1018,B,8,38,130,23,51,33,2,1,0,0,15,0,0,0,301,9,310,315,Acta Casilla,,,
4,12,GUERRERO,15,SAN LUIS ACATLAN,81,JUCHITAN,739,B,31,1,47,9,21,2,0,2,0,1,0,0,0,0,114,6,120,142,Acta Casilla,,,
4,12,GUERRERO,15,SAN LUIS ACATLAN,81,JUCHITAN,740,B,61,16,58,8,25,5,1,21,1,0,0,2,0,0,198,10,208,249,Acta Casilla,,,
4,12,GUERRERO,15,SAN LUIS ACATLAN,81,JUCHITAN,743,B,56,12,63,6,82,65,4,13,1,0,1,4,4,0,311,26,337,494,Acta Casilla,,,
4,12,GUERRERO,15,SAN LUIS ACATLAN,81,JUCHITAN,743,C01,67,21,71,2,78,63,2,5,0,0,0,8,2,0,319,30,349,493,Acta Casilla,,,
4,12,GUERRERO,15,SAN LUIS ACATLAN,81,JUCHITAN,744,B,68,13,56,13,116,48,4,11,0,1,1,7,1,0,339,22,361,521,Acta Casilla,,,
4,12,GUERRERO,15,SAN LUIS ACATLAN,81,JUCHITAN,744,C01,56,12,63,6,82,65,4,13,1,0,1,4,4,0,311,26,337,520,Acta Casilla,,,
4,12,GUERRERO,15,SAN LUIS ACATLAN,81,JUCHITAN,745,B,92,28,65,9,109,61,2,9,0,0,1,3,3,0,382,25,407,589,Acta Casilla,,,
4,12,GUERRERO,15,SAN LUIS ACATLAN,81,JUCHITAN,746,B,33,39,73,14,93,29,3,9,1,1,0,3,5,0,303,21,324,410,Acta Casilla,,,
4,12,GUERRERO,15,SAN LUIS ACATLAN,81,JUCHITAN,746,C01,42,21,63,24,81,56,0,19,0,1,0,7,0,0,314,17,331,409,Acta Casilla,,,
4,12,GUERRERO,15,SAN LUIS ACATLAN,81,JUCHITAN,748,B,71,14,95,7,115,14,4,26,1,0,0,0,0,0,347,0,347,476,Acta Casilla,,,
4,12,GUERRERO,15,SAN LUIS ACATLAN,81,JUCHITAN,749,B,29,0,29,4,23,1,0,5,0,0,0,0,0,0,91,0,91,105,Acta Casilla,,,
4,12,GUERRERO,15,SAN LUIS ACATLAN,81,JUCHITAN,750,B,18,1,42,4,27,16,0,3,0,0,0,0,0,0,111,8,119,159,Acta Casilla,,,
4,12,GUERRERO,15,SAN LUIS ACATLAN,81,JUCHITAN,758,B,31,4,29,6,14,15,1,2,0,1,0,0,0,0,103,11,114,147,Acta Casilla,,,
4,12,GUERRERO,15,SAN LUIS ACATLAN,81,JUCHITAN,2792,B,70,27,68,14,182,63,2,20,6,1,0,8,1,0,462,19,481,622,Acta Casilla,,,
4,12,GUERRERO,15,SAN LUIS ACATLAN,81,JUCHITAN,2793,B,34,7,5,0,35,24,1,2,1,0,0,0,0,0,109,10,119,159,Acta Casilla,,,
4,12,GUERRERO,16,OMETEPEC,47,OMETEPEC,1809,B,9,103,235,9,7,27,0,10,0,4,1,0,6,0,411,27,438,727,Acta Casilla,,,
4,12,GUERRERO,16,OMETEPEC,47,OMETEPEC,1809,C01,1,122,192,15,8,27,1,12,2,0,0,0,13,0,393,0,393,727,Acta Casilla,,,
4,12,GUERRERO,16,OMETEPEC,47,OMETEPEC,1809,C02,7,113,193,13,10,19,2,10,1,2,0,2,7,0,379,16,395,727,Acta Casilla,,,
4,12,GUERRERO,16,OMETEPEC,47,OMETEPEC,1809,C03,6,129,207,12,8,14,4,7,0,5,0,1,10,0,403,27,430,727,Acta Casilla,,,
4,12,GUERRERO,16,OMETEPEC,47,OMETEPEC,1809,C04,5,125,211,7,13,25,7,7,3,2,0,2,9,0,416,14,430,727,Acta Casilla,,,
4,12,GUERRERO,16,OMETEPEC,47,OMETEPEC,1809,C05,7,120,237,12,12,29,3,10,0,7,2,6,6,0,451,14,465,726,Acta Casilla,,,
4,12,GUERRERO,16,OMETEPEC,47,OMETEPEC,1810,B,5,122,204,16,14,12,0,15,1,2,3,1,11,0,406,25,431,731,Acta Casilla,,,
4,12,GUERRERO,16,OMETEPEC,47,OMETEPEC,1810,C01,8,116,222,8,15,15,1,14,1,3,1,3,15,0,422,22,444,730,Acta Casilla,,,
4,12,GUERRERO,16,OMETEPEC,47,OMETEPEC,1810,C02,8,102,245,14,15,13,5,15,3,2,0,4,13,0,439,22,461,730,Acta Casilla,,,
4,12,GUERRERO,16,OMETEPEC,47,OMETEPEC,1811,B,7,107,196,9,3,17,5,14,0,2,1,2,4,0,367,16,383,609,Acta Casilla,,,
4,12,GUERRERO,16,OMETEPEC,47,OMETEPEC,1811,C01,11,139,142,7,3,16,9,10,1,3,0,1,3,8,345,1,354,609,Acta Casilla,,,
4,12,GUERRERO,16,OMETEPEC,47,OMETEPEC,1811,C02,3,127,160,4,0,27,5,12,0,4,1,0,6,0,349,15,364,609,Acta Casilla,,,
4,12,GUERRERO,16,OMETEPEC,47,OMETEPEC,1812,B,3,124,152,9,10,16,3,9,0,1,2,2,6,0,337,14,351,630,Acta Casilla,,,
4,12,GUERRERO,16,OMETEPEC,47,OMETEPEC,1812,C01,6,139,184,5,3,15,4,3,4,2,1,2,5,0,373,19,392,629,Acta Casilla,,,
4,12,GUERRERO,16,OMETEPEC,47,OMETEPEC,1812,C02,5,128,163,7,3,23,4,9,2,2,1,3,4,0,354,17,371,629,Acta Casilla,,,
4,12,GUERRERO,16,OMETEPEC,47,OMETEPEC,1813,B,8,163,194,5,10,25,4,11,1,1,0,8,6,0,436,20,456,743,Acta Casilla,,,
4,12,GUERRERO,16,OMETEPEC,47,OMETEPEC,1813,C01,9,158,188,9,9,26,0,10,0,1,0,4,9,1,423,15,439,742,Acta Casilla,,,
4,12,GUERRERO,16,OMETEPEC,47,OMETEPEC,1813,C02,9,158,209,7,7,18,1,11,1,1,1,4,7,0,434,21,455,742,Acta Casilla,,,
4,12,GUERRERO,16,OMETEPEC,47,OMETEPEC,1813,S01,6,149,162,8,6,30,3,6,1,4,1,0,9,0,385,6,391,0,Acta Casilla,,,
4,12,GUERRERO,16,OMETEPEC,47,OMETEPEC,1814,B,6,107,134,5,11,10,1,13,1,0,0,2,6,0,296,24,320,503,Acta Casilla,,,
4,12,GUERRERO,16,OMETEPEC,47,OMETEPEC,1814,C01,13,102,127,9,8,18,0,7,3,2,0,7,9,0,305,16,321,502,Acta Casilla,,,
4,12,GUERRERO,16,OMETEPEC,47,OMETEPEC,1814,C02,8,112,135,7,8,10,3,7,1,0,2,3,3,0,299,10,309,502,Acta Casilla,,,
4,12,GUERRERO,16,OMETEPEC,47,OMETEPEC,1815,B,5,106,111,7,7,17,1,10,1,1,1,4,4,0,275,10,285,455,Acta Casilla,,,
4,12,GUERRERO,16,OMETEPEC,47,OMETEPEC,1815,C01,3,118,123,7,8,15,2,8,0,0,0,4,10,0,298,6,304,454,Acta Casilla,,,
4,12,GUERRERO,16,OMETEPEC,47,OMETEPEC,1816,B,8,117,139,7,4,14,3,8,2,0,1,2,5,0,310,12,322,522,Acta Casilla,,,
4,12,GUERRERO,16,OMETEPEC,47,OMETEPEC,1816,C01,3,135,129,0,0,15,3,19,1,1,1,0,0,0,307,18,325,522,Acta Casilla,,,
4,12,GUERRERO,16,OMETEPEC,47,OMETEPEC,1816,C02,2,123,141,5,10,20,2,11,2,0,0,6,0,0,322,7,329,522,Acta Casilla,,,
4,12,GUERRERO,16,OMETEPEC,47,OMETEPEC,1817,B,2,146,163,17,7,3,0,0,0,0,0,1,19,0,358,11,369,575,Acta Casilla,,,
4,12,GUERRERO,16,OMETEPEC,47,OMETEPEC,1817,C01,0,148,171,14,8,1,0,3,6,1,0,5,22,0,379,11,390,574,Acta Casilla,,,
4,12,GUERRERO,16,OMETEPEC,47,OMETEPEC,1817,C02,0,139,174,25,4,8,0,5,3,0,1,2,12,0,373,13,386,574,Acta Casilla,,,
4,12,GUERRERO,16,OMETEPEC,47,OMETEPEC,1818,B,1,177,275,5,6,3,1,3,2,4,7,5,4,11,493,17,521,653,Acta Casilla,,,
4,12,GUERRERO,16,OMETEPEC,47,OMETEPEC,1818,C01,1,206,257,4,4,4,0,2,1,1,2,2,0,0,484,30,514,653,Acta Casilla,,,
4,12,GUERRERO,16,OMETEPEC,47,OMETEPEC,1819,B,3,71,208,4,10,9,1,2,3,1,11,3,5,0,331,17,348,570,Acta Casilla,,,
4,12,GUERRERO,16,OMETEPEC,47,OMETEPEC,1819,C01,1,161,227,3,11,5,1,1,0,4,8,3,4,0,429,18,447,569,Acta Casilla,,,
4,12,GUERRERO,16,OMETEPEC,47,OMETEPEC,1819,C02,6,167,216,2,9,3,2,1,0,1,17,1,5,0,430,16,446,569,Acta Casilla,,,
4,12,GUERRERO,16,OMETEPEC,47,OMETEPEC,1819,E01,2,67,146,1,4,3,0,3,0,0,0,0,1,0,227,1,228,289,Acta Casilla,,,
4,12,GUERRERO,16,OMETEPEC,47,OMETEPEC,1819,E02,1,34,65,2,0,0,0,0,2,4,1,0,3,0,112,3,115,135,Acta Casilla,,,
4,12,GUERRERO,16,OMETEPEC,47,OMETEPEC,1820,B,3,62,256,4,7,12,3,0,5,11,5,0,11,0,379,40,419,497,Acta Casilla,,,
4,12,GUERRERO,16,OMETEPEC,47,OMETEPEC,1820,E01,0,197,245,0,0,8,6,7,1,1,46,0,0,0,511,46,557,685,Acta Casilla,,,
4,12,GUERRERO,16,OMETEPEC,47,OMETEPEC,1821,B,3,183,244,4,17,6,3,5,3,1,4,5,5,0,483,19,502,698,Acta Casilla,,,
4,12,GUERRERO,16,OMETEPEC,47,OMETEPEC,1821,C01,2,199,252,6,25,11,0,4,2,3,1,13,1,0,519,16,535,698,Acta Casilla,,,
4,12,GUERRERO,16,OMETEPEC,47,OMETEPEC,1821,C02,0,185,242,5,12,9,3,4,2,0,0,5,8,0,475,12,487,697,Acta Casilla,,,
4,12,GUERRERO,16,OMETEPEC,47,OMETEPEC,1822,B,8,167,221,10,14,9,0,4,0,1,1,3,13,0,451,6,457,728,Acta Casilla,,,
4,12,GUERRERO,16,OMETEPEC,47,OMETEPEC,1823,B,2,140,150,8,2,8,0,5,1,0,0,0,13,0,329,6,335,445,Acta Casilla,,,
4,12,GUERRERO,16,OMETEPEC,47,OMETEPEC,1824,B,1,146,236,5,5,8,2,13,0,6,2,5,7,0,436,28,464,604,Acta Casilla,,,
4,12,GUERRERO,16,OMETEPEC,47,OMETEPEC,1824,C01,3,151,227,0,0,11,2,10,0,4,0,0,0,0,408,24,432,604,Acta Casilla,,,
4,12,GUERRERO,16,OMETEPEC,47,OMETEPEC,1824,C02,5,132,228,6,5,11,0,20,0,3,2,5,2,0,419,28,447,604,Acta Casilla,,,
4,12,GUERRERO,16,OMETEPEC,47,OMETEPEC,1824,C03,4,162,204,8,9,14,1,14,1,4,0,0,0,0,421,24,445,604,Acta Casilla,,,
4,12,GUERRERO,16,OMETEPEC,47,OMETEPEC,1824,C04,1,130,192,8,2,10,1,18,0,1,4,1,11,1,379,37,417,604,Acta Casilla,,,
4,12,GUERRERO,16,OMETEPEC,47,OMETEPEC,1825,B,1,44,56,7,0,17,1,3,0,0,1,1,4,0,135,7,142,216,Acta Casilla,,,
4,12,GUERRERO,16,OMETEPEC,47,OMETEPEC,1826,B,57,201,222,6,10,8,3,3,0,1,1,1,7,0,520,37,557,733,Acta Casilla,,,
4,12,GUERRERO,16,OMETEPEC,47,OMETEPEC,1827,B,0,48,82,1,3,14,1,3,0,0,0,2,6,1,160,5,166,198,Acta Casilla,,,
4,12,GUERRERO,16,OMETEPEC,47,OMETEPEC,1828,B,5,86,191,4,15,12,1,3,0,2,1,4,10,0,334,15,349,469,Acta Casilla,,,
4,12,GUERRERO,16,OMETEPEC,47,OMETEPEC,1828,E01,3,94,148,5,6,0,0,1,2,0,1,3,2,0,265,0,265,331,Acta Casilla,,,
4,12,GUERRERO,16,OMETEPEC,47,OMETEPEC,1829,B,0,141,122,9,5,7,4,0,14,3,0,6,5,0,316,50,366,494,Acta Casilla,,,
4,12,GUERRERO,16,OMETEPEC,47,OMETEPEC,1830,B,3,176,275,0,2,8,3,1,4,4,3,7,6,0,492,25,517,672,Acta Casilla,,,
4,12,GUERRERO,16,OMETEPEC,47,OMETEPEC,1830,C01,5,176,295,2,17,9,2,2,0,0,0,1,6,0,515,19,534,671,Acta Casilla,,,
4,12,GUERRERO,16,OMETEPEC,47,OMETEPEC,1830,C02,6,182,259,10,3,7,4,2,2,3,2,4,5,0,489,23,512,671,Acta Casilla,,,
4,12,GUERRERO,16,OMETEPEC,47,OMETEPEC,1831,B,1,35,57,0,1,17,0,0,0,2,0,1,2,2,116,4,122,160,Acta Casilla,,,
4,12,GUERRERO,16,OMETEPEC,47,OMETEPEC,1832,B,2,136,111,1,13,12,1,5,0,1,0,5,3,0,290,5,295,346,Acta Casilla,,,
