CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PT,PVEM,MC,NVA_ALIANZA,PD,CC,MORENA,PH,ES,CAND_IND13,CAND_IND14,CAND_IND15,CAND_IND16,CAND_IND17,CAND_IND18,CAND_IND19,CAND_IND20,CAND_IND21,CAND_IND22,PRI_PVEM_NVA_ALIANZA_PD,PRI_PVEM_NVA_ALIANZA,PRI_PVEM_PD,PRI_NVA_ALIANZA_PD,PVEM_NVA_ALIANZA_PD,PRI_PVEM,PRI_NVA_ALIANZA,PRI_PD,PVEM_NVA_ALIANZA,PVEM_PD,NVA_ALIANZA_PD,PRD_PT,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TEPJF,OBSERVACIONES,RUTA_ACTA
2,19,NUEVO LEON,3,Monterrey,40,Monterrey,979,B,77,93,2,98,7,13,9,0,0,2,4,2,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,,308,11,319,561,Acta Casilla,,,
2,19,NUEVO LEON,3,Monterrey,40,Monterrey,979,C01,65,117,5,94,7,11,6,0,0,3,5,15,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,328,6,334,560,Acta Casilla,,,
2,19,NUEVO LEON,3,Monterrey,40,Monterrey,979,C02,65,117,6,88,11,17,11,1,0,3,6,8,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,,334,12,346,560,Acta Casilla,,,
2,19,NUEVO LEON,3,Monterrey,40,Monterrey,980,B,124,127,3,81,6,10,11,2,0,4,7,12,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,387,4,391,746,Acta Casilla,,,
2,19,NUEVO LEON,3,Monterrey,40,Monterrey,980,C01,101,142,1,88,12,22,9,1,0,15,10,13,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,414,8,422,745,Acta Casilla,,,
2,19,NUEVO LEON,3,Monterrey,40,Monterrey,981,B,78,121,4,76,7,10,11,1,0,11,3,8,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,330,11,341,582,Acta Casilla,,,
2,19,NUEVO LEON,3,Monterrey,40,Monterrey,981,C01,91,100,2,72,7,29,11,2,0,8,6,8,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,,337,10,347,581,Acta Casilla,,,
2,19,NUEVO LEON,3,Monterrey,40,Monterrey,982,B,89,138,4,76,8,16,5,6,0,6,6,15,,,,,,,,,,,0,1,0,0,0,1,0,0,0,0,0,0,,371,13,384,692,Acta Casilla,,,
2,19,NUEVO LEON,3,Monterrey,40,Monterrey,982,C01,90,136,5,73,16,34,7,3,0,5,6,18,,,,,,,,,,,0,0,0,0,0,0,0,2,0,0,0,0,,395,7,402,691,Acta Casilla,,,
2,19,NUEVO LEON,3,Monterrey,40,Monterrey,983,B,68,181,5,73,9,17,7,0,0,4,10,9,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,,384,14,398,732,Acta Casilla,,,
2,19,NUEVO LEON,3,Monterrey,40,Monterrey,983,C01,60,169,3,80,13,10,8,1,0,4,5,4,,,,,,,,,,,0,0,0,0,0,2,1,0,0,0,0,0,,360,8,368,732,Acta Casilla,,,
2,19,NUEVO LEON,3,Monterrey,40,Monterrey,984,B,88,126,1,87,20,12,6,0,0,6,8,25,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,379,14,393,745,Acta Casilla,,,
2,19,NUEVO LEON,3,Monterrey,40,Monterrey,984,C01,77,129,4,83,12,21,9,0,0,3,8,13,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,,360,8,368,745,Acta Casilla,,,
2,19,NUEVO LEON,3,Monterrey,40,Monterrey,985,B,78,129,5,70,9,32,10,1,0,5,9,16,,,,,,,,,,,0,2,0,0,0,0,1,0,0,0,0,0,,367,10,377,611,Acta Casilla,,,
2,19,NUEVO LEON,3,Monterrey,40,Monterrey,985,C01,87,135,4,72,7,33,11,0,0,4,11,11,,,,,,,,,,,0,0,1,0,0,5,1,0,0,0,0,0,,382,12,394,610,Acta Casilla,,,
2,19,NUEVO LEON,3,Monterrey,40,Monterrey,986,B,44,94,4,50,7,20,3,0,0,6,10,5,,,,,,,,,,,0,0,0,0,0,3,0,0,0,0,0,0,,246,3,249,443,Acta Casilla,,,
2,19,NUEVO LEON,3,Monterrey,40,Monterrey,986,C01,44,71,2,87,5,14,1,1,0,4,5,5,,,,,,,,,,,0,1,0,0,0,1,0,0,0,0,0,0,,241,7,248,443,Acta Casilla,,,
2,19,NUEVO LEON,3,Monterrey,40,Monterrey,987,B,76,132,6,81,14,21,10,1,0,4,7,22,,,,,,,,,,,0,0,0,0,0,2,0,0,0,0,0,0,,376,13,389,693,Acta Casilla,,,
2,19,NUEVO LEON,3,Monterrey,40,Monterrey,987,C01,79,131,4,103,11,21,5,1,0,8,9,16,,,,,,,,,,,1,2,0,0,0,0,0,0,0,0,0,0,,391,6,397,692,Acta Casilla,,,
2,19,NUEVO LEON,5,Monterrey,40,Monterrey,988,B,158,118,3,119,7,33,6,1,0,11,22,11,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,489,9,498,716,Acta Casilla,,,
2,19,NUEVO LEON,5,Monterrey,40,Monterrey,988,C01,155,98,3,142,11,39,8,2,0,12,8,21,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,,500,9,509,715,Acta Casilla,,,
2,19,NUEVO LEON,5,Monterrey,40,Monterrey,989,B,132,60,6,75,8,27,8,0,0,6,11,13,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,346,8,354,501,Acta Casilla,,,
2,19,NUEVO LEON,5,Monterrey,40,Monterrey,989,C01,129,77,2,77,5,26,5,0,0,5,3,10,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,,340,12,352,501,Acta Casilla,,,
2,19,NUEVO LEON,5,Monterrey,40,Monterrey,989,C02,124,79,3,85,10,26,2,0,0,8,8,9,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,354,11,365,501,Acta Casilla,,,
2,19,NUEVO LEON,3,Monterrey,40,Monterrey,990,B,85,101,1,80,10,16,6,0,0,5,4,15,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,323,7,330,511,Acta Casilla,,,
2,19,NUEVO LEON,3,Monterrey,40,Monterrey,990,C01,74,115,3,83,7,17,6,0,0,4,3,13,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,325,0,325,510,Acta Casilla,,,
2,19,NUEVO LEON,5,Monterrey,40,Monterrey,991,B,91,88,0,74,17,37,2,1,0,5,9,12,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,336,13,349,507,Acta Casilla,,,
2,19,NUEVO LEON,5,Monterrey,40,Monterrey,991,C01,103,78,2,76,11,37,4,1,0,2,12,13,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,,340,9,349,506,Acta Casilla,,,
2,19,NUEVO LEON,5,Monterrey,40,Monterrey,992,B,116,70,4,79,8,27,1,2,0,6,5,9,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,327,9,336,466,Acta Casilla,,,
2,19,NUEVO LEON,5,Monterrey,40,Monterrey,992,C01,93,76,2,80,10,32,6,1,0,6,12,9,,,,,,,,,,,0,0,0,0,0,2,0,0,0,0,0,0,,329,8,337,465,Acta Casilla,,,
2,19,NUEVO LEON,5,Monterrey,40,Monterrey,993,B,97,55,3,62,7,21,7,0,0,9,10,10,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,281,13,294,442,Acta Casilla,,,
2,19,NUEVO LEON,5,Monterrey,40,Monterrey,993,C01,90,76,2,70,8,21,5,1,0,5,10,10,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,298,3,301,441,Acta Casilla,,,
2,19,NUEVO LEON,5,Monterrey,40,Monterrey,994,B,167,105,5,123,7,30,7,0,0,5,10,38,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,497,10,507,737,Acta Casilla,,,
2,19,NUEVO LEON,5,Monterrey,40,Monterrey,995,B,170,87,10,114,15,40,12,5,0,7,16,18,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,494,8,502,693,Acta Casilla,,,
2,19,NUEVO LEON,5,Monterrey,40,Monterrey,995,C01,131,107,4,109,12,33,6,0,0,9,6,25,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,442,15,457,693,Acta Casilla,,,
2,19,NUEVO LEON,5,Monterrey,40,Monterrey,996,B,173,110,2,131,9,23,12,2,0,4,12,24,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,502,5,507,729,Acta Casilla,,,
2,19,NUEVO LEON,5,Monterrey,40,Monterrey,997,B,72,81,2,57,9,12,12,0,0,2,8,6,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,261,4,265,434,Acta Casilla,,,
2,19,NUEVO LEON,5,Monterrey,40,Monterrey,997,C01,81,80,3,64,6,21,6,0,0,4,2,8,,,,,,,,,,,0,1,0,0,0,0,1,0,0,0,0,0,,277,0,277,434,Acta Casilla,,,
2,19,NUEVO LEON,5,Monterrey,40,Monterrey,998,B,110,107,3,93,11,39,14,1,0,10,5,18,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,,412,10,422,719,Acta Casilla,,,
2,19,NUEVO LEON,5,Monterrey,40,Monterrey,999,B,80,123,3,64,4,8,3,0,0,4,2,16,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,307,9,316,557,Acta Casilla,,,
2,19,NUEVO LEON,5,Monterrey,40,Monterrey,1000,B,70,56,3,49,4,21,5,2,0,5,6,21,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,,243,3,246,389,Acta Casilla,,,
2,19,NUEVO LEON,5,Monterrey,40,Monterrey,1000,C01,94,69,2,64,1,14,4,0,0,2,12,23,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,285,9,294,388,Acta Casilla,,,
2,19,NUEVO LEON,5,Monterrey,40,Monterrey,1001,B,77,81,1,52,5,14,0,1,0,5,8,8,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,252,3,255,432,Acta Casilla,,,
2,19,NUEVO LEON,5,Monterrey,40,Monterrey,1001,C01,86,78,4,63,9,22,5,1,0,6,6,12,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,,293,5,298,431,Acta Casilla,,,
2,19,NUEVO LEON,5,Monterrey,40,Monterrey,1002,B,118,134,4,78,13,59,8,0,0,8,6,16,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,444,12,456,657,Acta Casilla,,,
2,19,NUEVO LEON,5,Monterrey,40,Monterrey,1002,C01,137,112,3,91,7,36,11,0,0,6,12,16,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,431,11,442,657,Acta Casilla,,,
2,19,NUEVO LEON,3,Monterrey,40,Monterrey,1003,B,147,76,5,85,5,34,12,0,0,13,9,7,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,393,2,395,559,Acta Casilla,,,
2,19,NUEVO LEON,3,Monterrey,40,Monterrey,1003,C01,127,104,4,83,6,45,3,1,0,7,12,6,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,,399,3,402,558,Acta Casilla,,,
2,19,NUEVO LEON,3,Monterrey,40,Monterrey,1004,B,139,117,3,123,7,57,10,4,0,7,13,19,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,1,0,,501,8,509,680,Acta Casilla,,,
2,19,NUEVO LEON,3,Monterrey,40,Monterrey,1004,C01,137,118,5,123,9,70,8,1,0,9,17,14,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,511,8,519,679,Acta Casilla,,,
2,19,NUEVO LEON,3,Monterrey,40,Monterrey,1005,B,109,103,2,105,4,31,3,0,0,1,6,22,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,386,3,389,541,Acta Casilla,,,
2,19,NUEVO LEON,3,Monterrey,40,Monterrey,1005,C01,106,71,3,113,5,43,12,1,0,4,13,11,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,382,7,389,541,Acta Casilla,,,
2,19,NUEVO LEON,3,Monterrey,40,Monterrey,1005,C02,101,102,3,103,7,45,7,0,0,4,4,13,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,,390,5,395,540,Acta Casilla,,,
2,19,NUEVO LEON,3,Monterrey,40,Monterrey,1006,B,67,107,2,86,13,25,4,0,0,0,13,17,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,334,13,347,543,Acta Casilla,,,
2,19,NUEVO LEON,3,Monterrey,40,Monterrey,1006,C01,77,101,2,93,9,14,6,1,0,6,5,5,,,,,,,,,,,0,0,0,0,0,2,0,0,0,0,0,0,,321,3,324,543,Acta Casilla,,,
2,19,NUEVO LEON,3,Monterrey,40,Monterrey,1007,B,54,31,8,71,9,16,11,0,0,5,3,16,,,,,,,,,,,0,2,0,0,0,0,0,0,0,0,0,0,,226,0,226,506,Acta Casilla,,,
2,19,NUEVO LEON,3,Monterrey,40,Monterrey,1007,C01,59,95,2,78,7,25,4,1,0,3,7,7,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,288,6,294,506,Acta Casilla,,,
2,19,NUEVO LEON,3,Monterrey,40,Monterrey,1008,B,49,89,4,73,8,29,5,0,0,7,13,14,,,,,,,,,,,0,0,0,0,0,2,0,0,0,0,0,0,,293,10,303,480,Acta Casilla,,,
2,19,NUEVO LEON,3,Monterrey,40,Monterrey,1008,C01,66,90,5,80,8,9,3,0,0,11,6,7,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,285,8,293,479,Acta Casilla,,,
2,19,NUEVO LEON,3,Monterrey,40,Monterrey,1009,B,144,108,1,107,6,48,7,2,0,12,18,9,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,,463,0,463,611,Acta Casilla,,,
2,19,NUEVO LEON,3,Monterrey,40,Monterrey,1009,C01,140,94,4,117,5,54,2,1,0,9,14,5,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,445,4,449,611,Acta Casilla,,,
2,19,NUEVO LEON,3,Monterrey,40,Monterrey,1010,B,90,72,0,78,7,40,5,0,0,7,14,6,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,,320,7,327,457,Acta Casilla,,,
2,19,NUEVO LEON,3,Monterrey,40,Monterrey,1010,C01,128,71,2,61,3,39,8,2,0,4,6,8,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,,333,4,337,456,Acta Casilla,,,
2,19,NUEVO LEON,3,Monterrey,40,Monterrey,1011,B,169,84,3,137,6,54,12,0,0,9,9,15,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,,499,6,505,679,Acta Casilla,,,
2,19,NUEVO LEON,5,Monterrey,40,Monterrey,1012,B,144,123,2,122,10,32,9,0,0,9,17,14,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,,483,9,492,664,Acta Casilla,,,
2,19,NUEVO LEON,5,Monterrey,40,Monterrey,1012,C01,176,109,3,92,7,44,5,2,0,7,20,13,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,478,9,487,663,Acta Casilla,,,
2,19,NUEVO LEON,5,Monterrey,40,Monterrey,1013,B,131,94,0,57,0,37,0,0,0,7,9,10,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,345,9,354,506,Acta Casilla,,,
2,19,NUEVO LEON,5,Monterrey,40,Monterrey,1013,C01,130,98,1,48,6,28,9,1,0,6,16,12,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,,356,5,361,506,Acta Casilla,,,
2,19,NUEVO LEON,4,Monterrey,40,Monterrey,1014,B,86,161,2,104,8,40,26,1,0,6,8,6,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,448,10,458,694,Acta Casilla,,,
2,19,NUEVO LEON,4,Monterrey,40,Monterrey,1014,C01,98,149,3,97,14,33,11,1,0,15,14,12,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,447,10,457,694,Acta Casilla,,,
2,19,NUEVO LEON,4,Monterrey,40,Monterrey,1015,B,91,112,3,79,11,27,7,1,0,9,16,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,356,15,371,667,Acta Casilla,,,
2,19,NUEVO LEON,4,Monterrey,40,Monterrey,1015,C01,104,110,3,86,11,33,12,1,0,17,15,10,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,,403,12,415,667,Acta Casilla,,,
2,19,NUEVO LEON,4,Monterrey,40,Monterrey,1016,B,56,48,0,30,4,5,1,0,0,0,1,6,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,151,9,160,269,Acta Casilla,,,
2,19,NUEVO LEON,4,Monterrey,40,Monterrey,1016,S01,44,81,2,51,6,19,1,1,0,1,8,4,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,,219,2,221,0,Acta Casilla,,,
2,19,NUEVO LEON,5,Monterrey,40,Monterrey,1017,B,152,111,6,76,0,30,9,1,0,7,22,7,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,,422,9,431,622,Acta Casilla,,,
2,19,NUEVO LEON,5,Monterrey,40,Monterrey,1017,C01,148,95,6,83,5,41,5,0,0,8,20,8,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,419,5,424,621,Acta Casilla,,,
2,19,NUEVO LEON,5,Monterrey,40,Monterrey,1018,B,124,103,5,69,7,48,5,1,0,4,9,10,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,385,7,392,567,Acta Casilla,,,
2,19,NUEVO LEON,5,Monterrey,40,Monterrey,1018,C01,136,110,6,81,9,37,5,0,0,3,11,8,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,,407,6,413,567,Acta Casilla,,,
2,19,NUEVO LEON,5,Monterrey,40,Monterrey,1019,B,147,96,4,61,9,46,4,3,0,13,17,12,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,412,7,419,609,Acta Casilla,,,
2,19,NUEVO LEON,5,Monterrey,40,Monterrey,1020,B,134,139,2,90,11,31,6,0,0,8,14,19,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,454,10,464,639,Acta Casilla,,,
2,19,NUEVO LEON,5,Monterrey,40,Monterrey,1021,B,133,80,2,58,8,25,6,1,0,10,10,10,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,343,8,351,584,Acta Casilla,,,
2,19,NUEVO LEON,5,Monterrey,40,Monterrey,1022,B,30,34,0,35,7,10,1,0,0,1,5,4,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,127,7,134,239,Acta Casilla,,,
2,19,NUEVO LEON,5,Monterrey,40,Monterrey,1023,B,161,117,6,101,16,28,10,0,0,9,14,16,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,478,8,486,720,Acta Casilla,,,
2,19,NUEVO LEON,5,Monterrey,40,Monterrey,1024,B,121,155,5,55,8,9,7,0,0,4,6,12,,,,,,,,,,,0,0,0,0,0,2,0,0,0,0,0,0,,384,12,396,675,Acta Casilla,,,
2,19,NUEVO LEON,5,Monterrey,40,Monterrey,1025,B,51,103,3,39,12,10,4,0,0,4,0,3,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,229,3,232,421,Acta Casilla,,,
2,19,NUEVO LEON,5,Monterrey,40,Monterrey,1025,C01,57,94,1,55,11,17,5,0,0,2,3,9,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,254,3,257,421,Acta Casilla,,,
2,19,NUEVO LEON,5,Monterrey,40,Monterrey,1026,B,72,127,1,40,8,6,6,2,0,1,2,6,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,,272,0,272,494,Acta Casilla,,,
2,19,NUEVO LEON,5,Monterrey,40,Monterrey,1027,B,55,124,2,40,8,3,1,0,0,1,3,1,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,238,9,247,378,Acta Casilla,,,
2,19,NUEVO LEON,5,Monterrey,40,Monterrey,1028,B,40,93,3,42,5,20,2,0,0,5,2,9,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,221,9,230,438,Acta Casilla,,,
2,19,NUEVO LEON,5,Monterrey,40,Monterrey,1029,B,55,127,2,61,0,15,0,0,0,6,3,7,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,276,8,284,535,Acta Casilla,,,
2,19,NUEVO LEON,5,Monterrey,40,Monterrey,1029,C01,72,139,2,50,8,19,1,0,0,3,0,4,,,,,,,,,,,0,0,3,0,0,0,0,0,0,0,0,0,,301,5,306,534,Acta Casilla,,,
2,19,NUEVO LEON,5,Monterrey,40,Monterrey,1030,B,144,84,2,72,6,17,4,1,0,6,7,6,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,349,4,353,486,Acta Casilla,,,
2,19,NUEVO LEON,5,Monterrey,40,Monterrey,1031,B,131,117,2,85,6,30,9,0,0,9,15,12,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,416,7,423,655,Acta Casilla,,,
2,19,NUEVO LEON,5,Monterrey,40,Monterrey,1032,B,146,149,0,95,8,43,6,0,0,0,21,18,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,486,12,498,744,Acta Casilla,,,
2,19,NUEVO LEON,5,Monterrey,40,Monterrey,1033,B,143,110,6,113,19,60,9,1,0,14,16,10,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,,502,3,505,713,Acta Casilla,,,
2,19,NUEVO LEON,5,Monterrey,40,Monterrey,1034,B,82,89,1,65,6,34,9,0,0,3,13,8,,,,,,,,,,,0,0,0,0,0,2,0,0,0,0,0,0,,312,1,313,464,Acta Casilla,,,
2,19,NUEVO LEON,5,Monterrey,40,Monterrey,1034,C01,92,92,1,65,6,42,5,0,0,9,7,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,319,6,325,463,Acta Casilla,,,
2,19,NUEVO LEON,4,Monterrey,40,Monterrey,1035,B,107,61,1,63,6,26,2,0,0,8,9,8,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,291,5,296,411,Acta Casilla,,,
2,19,NUEVO LEON,4,Monterrey,40,Monterrey,1035,C01,99,59,8,58,4,31,2,1,0,5,6,7,,,,,,,,,,,1,0,0,0,0,1,0,0,0,0,0,0,,282,7,289,411,Acta Casilla,,,
2,19,NUEVO LEON,4,Monterrey,40,Monterrey,1036,B,79,94,2,60,7,37,5,0,0,3,9,6,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,302,2,304,444,Acta Casilla,,,
2,19,NUEVO LEON,4,Monterrey,40,Monterrey,1036,C01,94,83,1,66,4,31,4,0,0,1,4,6,,,,,,,,,,,0,0,0,0,0,1,1,0,0,0,0,0,,296,5,301,444,Acta Casilla,,,
2,19,NUEVO LEON,4,Monterrey,40,Monterrey,1037,B,58,83,3,54,0,19,0,0,0,1,4,6,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,228,3,231,375,Acta Casilla,,,
2,19,NUEVO LEON,4,Monterrey,40,Monterrey,1038,B,110,120,4,88,10,34,12,0,0,8,8,14,,,,,,,,,,,0,0,0,0,0,1,1,0,0,0,0,0,,410,11,421,674,Acta Casilla,,,
2,19,NUEVO LEON,4,Monterrey,40,Monterrey,1039,B,59,76,6,31,13,14,0,3,0,5,8,7,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,222,8,230,413,Acta Casilla,,,
2,19,NUEVO LEON,4,Monterrey,40,Monterrey,1039,C01,65,82,8,32,5,12,4,2,0,5,4,11,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,230,6,236,412,Acta Casilla,,,
2,19,NUEVO LEON,4,Monterrey,40,Monterrey,1040,B,72,50,5,66,10,14,10,1,0,3,9,5,,,,,,,,,,,0,0,0,0,0,2,0,0,0,0,0,0,,247,5,252,400,Acta Casilla,,,
2,19,NUEVO LEON,4,Monterrey,40,Monterrey,1040,C01,85,90,5,38,8,18,2,0,0,3,12,6,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,267,8,275,400,Acta Casilla,,,
2,19,NUEVO LEON,4,Monterrey,40,Monterrey,1041,B,116,188,4,97,9,47,9,1,0,11,11,12,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,,506,7,513,740,Acta Casilla,,,
2,19,NUEVO LEON,4,Monterrey,40,Monterrey,1041,C01,121,181,9,101,9,37,12,2,0,15,11,10,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,,509,12,521,740,Acta Casilla,,,
2,19,NUEVO LEON,4,Monterrey,40,Monterrey,1042,B,158,137,2,81,8,62,10,1,0,9,22,11,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,501,8,509,705,Acta Casilla,,,
2,19,NUEVO LEON,4,Monterrey,40,Monterrey,1042,C01,153,130,2,71,2,75,6,2,0,9,30,2,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,482,4,486,705,Acta Casilla,,,
2,19,NUEVO LEON,4,Monterrey,40,Monterrey,1043,B,142,120,4,100,2,59,7,1,0,6,13,10,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,464,8,472,670,Acta Casilla,,,
2,19,NUEVO LEON,4,Monterrey,40,Monterrey,1043,C01,162,97,3,79,6,66,6,0,0,11,22,13,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,465,9,474,669,Acta Casilla,,,
2,19,NUEVO LEON,4,Monterrey,40,Monterrey,1044,B,119,99,0,80,4,65,4,1,0,11,13,9,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,,406,5,411,569,Acta Casilla,,,
2,19,NUEVO LEON,4,Monterrey,40,Monterrey,1044,C01,130,128,0,48,6,53,5,0,0,3,11,4,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,388,6,394,569,Acta Casilla,,,
2,19,NUEVO LEON,4,Monterrey,40,Monterrey,1044,C02,168,106,1,62,4,39,2,0,0,5,17,11,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,415,6,421,568,Acta Casilla,,,
2,19,NUEVO LEON,4,Monterrey,40,Monterrey,1045,B,139,133,2,84,1,55,2,0,0,6,20,5,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,447,5,452,601,Acta Casilla,,,
2,19,NUEVO LEON,4,Monterrey,40,Monterrey,1045,C01,152,116,1,77,2,47,4,0,0,11,18,8,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,436,4,440,600,Acta Casilla,,,
2,19,NUEVO LEON,4,Monterrey,40,Monterrey,1045,C02,151,116,1,66,4,63,5,1,0,8,20,3,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,438,6,444,600,Acta Casilla,,,
2,19,NUEVO LEON,4,Monterrey,40,Monterrey,1046,B,150,117,3,82,5,50,3,0,0,5,17,6,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,438,3,441,630,Acta Casilla,,,
