CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PT,PVEM,MC,NVA_ALIANZA,PD,CC,MORENA,PH,ES,CAND_IND13,CAND_IND14,CAND_IND15,CAND_IND16,CAND_IND17,CAND_IND18,CAND_IND19,CAND_IND20,CAND_IND21,CAND_IND22,PRI_PVEM_NVA_ALIANZA_PD,PRI_PVEM_NVA_ALIANZA,PRI_PVEM_PD,PRI_NVA_ALIANZA_PD,PVEM_NVA_ALIANZA_PD,PRI_PVEM,PRI_NVA_ALIANZA,PRI_PD,PVEM_NVA_ALIANZA,PVEM_PD,NVA_ALIANZA_PD,PRD_PT,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,2125,3,207,325,10,292,39,84,17,3,0,16,24,54,,,,,,,,,,,0,1,0,0,0,0,0,0,1,0,0,0,,1073,12,1085,1885
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,2126,8,525,893,29,645,71,161,74,6,0,39,74,208,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,2725,51,2776,5565
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,2127,3,269,277,8,360,28,86,31,6,0,23,38,113,,,,,,,,,,,0,0,0,0,1,1,0,0,0,0,18,0,,1259,32,1291,2020
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,2128,5,492,555,23,529,57,155,47,4,0,33,49,116,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,,2061,36,2097,3354
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,2129,5,477,508,17,531,60,160,43,5,0,35,56,122,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,2014,93,2107,3544
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,2130,5,556,493,21,582,62,162,38,3,0,37,75,97,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,2126,30,2156,3670
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,2131,5,271,647,20,249,32,60,23,0,0,18,43,84,,,,,,,,,,,0,0,0,0,0,3,0,0,0,0,0,0,,1450,45,1495,3114
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,2132,6,357,954,27,352,73,89,34,0,0,18,49,177,,,,,,,,,,,0,0,0,0,0,2,1,0,0,0,0,0,,2133,25,2158,4439
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,2133,6,351,730,25,411,77,113,43,1,0,24,69,143,,,,,,,,,,,0,0,0,0,0,2,0,0,0,0,0,0,,1989,59,2048,3900
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,2134,13,1546,1139,43,1712,113,576,130,9,0,93,236,311,,,,,,,,,,,0,1,0,0,0,2,1,0,0,0,0,0,,5912,69,5981,9546
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,2135,21,4260,1832,59,2330,89,1327,122,10,0,123,564,260,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,,10977,142,11119,15698
2,19,NUEVO LEON,17,GRAL. ESCOBEDO,21,GRAL. ESCOBEDO,2136,16,569,2235,50,135,125,122,0,0,0,0,78,0,,,,730,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,4044,120,4164,11221
2,19,NUEVO LEON,17,GRAL. ESCOBEDO,21,GRAL. ESCOBEDO,2137,2,56,219,4,9,19,15,0,0,0,0,11,0,,,,44,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,377,21,398,833
2,19,NUEVO LEON,17,GRAL. ESCOBEDO,21,GRAL. ESCOBEDO,2138,1,30,140,4,7,16,5,0,0,0,0,11,0,,,,26,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,239,17,256,674
2,19,NUEVO LEON,17,GRAL. ESCOBEDO,21,GRAL. ESCOBEDO,2139,4,179,513,16,22,47,43,0,0,0,0,26,0,,,,290,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,1136,23,1159,2443
2,19,NUEVO LEON,17,GRAL. ESCOBEDO,21,GRAL. ESCOBEDO,2140,3,147,445,9,24,28,40,0,0,0,0,20,0,,,,192,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,905,26,931,1918
2,19,NUEVO LEON,17,GRAL. ESCOBEDO,21,GRAL. ESCOBEDO,2141,2,103,230,11,14,17,24,0,0,0,0,17,0,,,,94,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,510,17,527,1136
2,19,NUEVO LEON,17,GRAL. ESCOBEDO,21,GRAL. ESCOBEDO,2142,1,14,30,0,3,3,2,0,0,0,0,4,0,,,,12,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,68,5,73,160
2,19,NUEVO LEON,17,GRAL. ESCOBEDO,21,GRAL. ESCOBEDO,2143,2,68,221,4,22,27,25,0,0,0,0,9,0,,,,83,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,459,12,471,954
2,19,NUEVO LEON,17,GRAL. ESCOBEDO,21,GRAL. ESCOBEDO,2144,2,62,228,11,16,29,24,0,0,0,0,11,0,,,,76,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,457,8,465,953
2,19,NUEVO LEON,17,GRAL. ESCOBEDO,21,GRAL. ESCOBEDO,2145,2,56,210,5,16,28,32,0,0,0,0,12,0,,,,110,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,469,14,483,931
2,19,NUEVO LEON,17,GRAL. ESCOBEDO,21,GRAL. ESCOBEDO,2146,2,86,231,4,13,19,27,0,0,0,0,13,0,,,,166,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,559,23,582,1294
2,19,NUEVO LEON,17,GRAL. ESCOBEDO,21,GRAL. ESCOBEDO,2147,2,76,263,11,23,29,21,0,0,0,0,23,0,,,,134,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,580,22,602,1334
2,19,NUEVO LEON,17,GRAL. ESCOBEDO,21,GRAL. ESCOBEDO,2148,3,82,266,9,18,24,26,0,0,0,0,14,0,,,,158,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,597,7,604,1538
2,19,NUEVO LEON,17,GRAL. ESCOBEDO,21,GRAL. ESCOBEDO,2149,3,97,381,9,22,33,49,0,0,0,0,21,0,,,,172,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,784,11,795,1972
2,19,NUEVO LEON,17,GRAL. ESCOBEDO,21,GRAL. ESCOBEDO,2150,2,82,196,8,30,25,24,0,0,0,0,11,0,,,,103,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,479,17,496,964
2,19,NUEVO LEON,17,GRAL. ESCOBEDO,21,GRAL. ESCOBEDO,2151,2,58,199,5,23,28,23,0,0,0,0,18,0,,,,135,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,489,9,498,1111
2,19,NUEVO LEON,17,GRAL. ESCOBEDO,21,GRAL. ESCOBEDO,2152,2,61,140,4,17,17,30,0,0,0,0,14,0,,,,126,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,409,13,422,903
2,19,NUEVO LEON,17,GRAL. ESCOBEDO,21,GRAL. ESCOBEDO,2153,2,46,191,2,25,15,43,0,0,0,0,11,0,,,,129,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,462,11,473,944
2,19,NUEVO LEON,17,GRAL. ESCOBEDO,21,GRAL. ESCOBEDO,2154,2,78,221,6,9,14,26,0,0,0,0,8,0,,,,101,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,463,15,478,1063
2,19,NUEVO LEON,17,GRAL. ESCOBEDO,21,GRAL. ESCOBEDO,2155,2,73,277,5,22,34,19,0,0,0,0,14,0,,,,127,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,571,29,600,1280
2,19,NUEVO LEON,17,GRAL. ESCOBEDO,21,GRAL. ESCOBEDO,2156,2,69,233,5,9,32,28,0,0,0,0,17,0,,,,111,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,504,24,528,1023
2,19,NUEVO LEON,17,GRAL. ESCOBEDO,21,GRAL. ESCOBEDO,2157,2,44,244,10,20,22,28,0,0,0,0,5,0,,,,107,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,480,22,502,994
2,19,NUEVO LEON,17,GRAL. ESCOBEDO,21,GRAL. ESCOBEDO,2158,2,67,301,5,19,19,28,0,0,0,0,13,0,,,,86,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,538,17,555,1069
2,19,NUEVO LEON,17,GRAL. ESCOBEDO,21,GRAL. ESCOBEDO,2159,2,68,301,8,13,20,22,0,0,0,0,9,0,,,,127,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,568,20,588,1178
2,19,NUEVO LEON,17,GRAL. ESCOBEDO,21,GRAL. ESCOBEDO,2160,2,64,194,4,15,13,22,0,0,0,0,12,0,,,,91,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,415,20,435,943
2,19,NUEVO LEON,17,GRAL. ESCOBEDO,21,GRAL. ESCOBEDO,2161,2,45,202,2,8,22,14,0,0,0,0,9,0,,,,104,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,406,14,420,966
2,19,NUEVO LEON,17,GRAL. ESCOBEDO,21,GRAL. ESCOBEDO,2162,2,66,207,6,31,22,29,0,0,0,0,18,0,,,,89,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,468,11,479,1101
2,19,NUEVO LEON,17,GRAL. ESCOBEDO,21,GRAL. ESCOBEDO,2163,2,62,176,4,12,16,27,0,0,0,0,8,0,,,,89,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,394,8,402,854
2,19,NUEVO LEON,17,GRAL. ESCOBEDO,21,GRAL. ESCOBEDO,2164,2,64,161,5,20,26,25,0,0,0,0,9,0,,,,85,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,395,10,405,875
2,19,NUEVO LEON,17,GRAL. ESCOBEDO,21,GRAL. ESCOBEDO,2165,2,88,173,5,11,27,21,0,0,0,0,15,0,,,,77,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,417,9,426,866
2,19,NUEVO LEON,16,APODACA,6,APODACA,2166,1,152,81,5,6,29,37,12,0,0,5,12,0,60,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,399,5,404,690
2,19,NUEVO LEON,16,APODACA,6,APODACA,2167,1,86,61,1,3,11,23,5,0,0,4,4,0,33,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,231,0,231,371
2,19,NUEVO LEON,16,APODACA,6,APODACA,2168,1,149,81,4,8,12,36,11,0,0,3,6,0,41,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,351,3,354,579
2,19,NUEVO LEON,16,APODACA,6,APODACA,2169,1,130,98,3,4,11,36,12,0,0,6,1,0,43,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,344,1,345,548
2,19,NUEVO LEON,16,APODACA,6,APODACA,2170,2,223,105,3,8,15,71,15,0,0,12,6,0,71,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,529,6,535,813
2,19,NUEVO LEON,16,APODACA,6,APODACA,2171,1,218,107,3,8,23,61,15,0,0,8,12,0,46,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,501,4,505,749
2,19,NUEVO LEON,16,APODACA,6,APODACA,2172,1,65,43,1,7,7,23,8,0,0,2,2,0,14,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,172,1,173,270
2,19,NUEVO LEON,16,APODACA,6,APODACA,2173,1,65,61,4,1,6,28,9,0,0,4,9,0,31,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,218,3,221,328
2,19,NUEVO LEON,16,APODACA,6,APODACA,2174,2,146,142,6,7,15,68,18,0,0,10,9,0,71,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,492,7,499,841
2,19,NUEVO LEON,16,APODACA,6,APODACA,2175,2,156,121,8,3,19,45,17,0,0,13,6,0,38,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,426,7,433,770
2,19,NUEVO LEON,16,APODACA,6,APODACA,2176,1,86,113,5,3,31,39,8,0,0,7,4,0,41,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,337,2,339,562
2,19,NUEVO LEON,16,APODACA,6,APODACA,2177,2,217,130,5,6,9,63,16,0,0,6,17,0,85,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,554,2,556,769
2,19,NUEVO LEON,16,APODACA,6,APODACA,2178,1,200,73,3,4,16,61,8,0,0,14,8,0,40,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,427,2,429,597
2,19,NUEVO LEON,16,APODACA,6,APODACA,2179,2,183,176,5,15,23,43,16,0,0,15,14,0,75,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,565,6,571,1056
2,19,NUEVO LEON,16,APODACA,6,APODACA,2180,1,126,92,2,11,18,55,21,0,0,6,7,0,43,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,381,4,385,620
2,19,NUEVO LEON,16,APODACA,6,APODACA,2181,2,102,194,16,10,21,36,18,0,0,5,8,0,31,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,441,20,461,890
2,19,NUEVO LEON,16,APODACA,6,APODACA,2182,2,152,212,25,11,39,57,16,0,0,10,13,0,63,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,598,10,608,1206
2,19,NUEVO LEON,16,APODACA,6,APODACA,2183,2,161,141,5,12,25,50,14,0,0,12,8,0,64,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,492,8,500,877
2,19,NUEVO LEON,16,APODACA,6,APODACA,2184,1,111,139,7,14,15,30,7,0,0,5,12,0,50,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,390,4,394,718
2,19,NUEVO LEON,16,APODACA,6,APODACA,2185,2,169,172,9,4,23,68,8,0,0,6,7,0,56,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,522,8,530,866
2,19,NUEVO LEON,16,APODACA,6,APODACA,2186,1,46,85,4,3,9,9,3,0,0,0,3,0,18,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,180,4,184,341
2,19,NUEVO LEON,16,APODACA,6,APODACA,2187,1,24,72,3,4,2,9,8,0,0,2,1,0,22,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,147,0,147,238
2,19,NUEVO LEON,16,APODACA,6,APODACA,2188,1,97,104,2,4,13,21,5,0,0,8,3,0,25,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,282,3,285,424
2,19,NUEVO LEON,16,APODACA,6,APODACA,2189,2,143,186,5,9,16,50,16,0,0,4,13,0,68,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,510,4,514,962
2,19,NUEVO LEON,16,APODACA,6,APODACA,2190,2,179,170,7,14,23,45,15,0,0,9,11,0,61,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,534,7,541,994
2,19,NUEVO LEON,16,APODACA,6,APODACA,2191,2,140,237,9,16,24,71,18,0,0,8,12,0,78,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,613,12,625,1076
2,19,NUEVO LEON,16,APODACA,6,APODACA,2192,1,104,107,29,6,11,45,11,0,0,0,12,0,47,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,372,4,376,712
2,19,NUEVO LEON,16,APODACA,6,APODACA,2193,2,88,175,6,7,14,32,6,0,0,6,10,0,32,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,376,9,385,829
2,19,NUEVO LEON,16,APODACA,6,APODACA,2194,1,74,113,5,7,19,30,9,0,0,7,6,0,40,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,310,5,315,608
2,19,NUEVO LEON,16,APODACA,6,APODACA,2195,2,61,122,5,7,13,15,9,0,0,10,7,0,56,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,305,5,310,1163
2,19,NUEVO LEON,16,APODACA,6,APODACA,2196,7,525,683,37,26,121,202,49,0,0,50,45,0,198,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,1936,25,1961,4814
2,19,NUEVO LEON,16,APODACA,6,APODACA,2197,7,329,499,23,28,117,118,28,0,0,33,23,0,115,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,1313,24,1337,4732
2,19,NUEVO LEON,16,APODACA,6,APODACA,2198,4,211,367,15,18,66,69,26,0,0,19,22,0,77,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,890,16,906,2727
2,19,NUEVO LEON,16,APODACA,6,APODACA,2199,2,134,153,6,6,56,55,8,0,0,2,9,0,62,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,491,8,499,939
2,19,NUEVO LEON,16,APODACA,6,APODACA,2200,2,135,185,9,8,57,44,16,0,0,9,16,0,60,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,539,5,544,1156
2,19,NUEVO LEON,16,APODACA,6,APODACA,2201,2,106,159,6,11,44,33,12,0,0,6,8,0,33,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,418,5,423,916
2,19,NUEVO LEON,16,APODACA,6,APODACA,2202,2,247,207,10,12,44,72,22,0,0,10,12,0,107,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,743,6,749,1321
2,19,NUEVO LEON,16,APODACA,6,APODACA,2203,1,53,52,2,4,12,13,2,0,0,6,3,0,21,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,168,1,169,328
2,19,NUEVO LEON,16,APODACA,6,APODACA,2204,2,99,132,6,7,21,30,5,0,0,11,14,0,56,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,381,1,382,751
2,19,NUEVO LEON,16,APODACA,6,APODACA,2205,1,48,175,1,1,5,1,1,0,0,0,1,0,14,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,247,1,248,500
2,19,NUEVO LEON,16,APODACA,6,APODACA,2206,1,113,63,3,2,9,36,5,0,0,3,5,0,23,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,262,1,263,386
2,19,NUEVO LEON,16,APODACA,6,APODACA,2207,3,288,311,14,17,50,69,28,0,0,11,25,0,76,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,889,15,904,1565
2,19,NUEVO LEON,16,APODACA,6,APODACA,2208,1,120,66,3,2,9,35,6,0,0,3,3,0,35,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,282,2,284,473
2,19,NUEVO LEON,16,APODACA,6,APODACA,2209,2,228,252,8,11,59,46,16,0,0,12,23,0,64,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,719,15,734,1440
2,19,NUEVO LEON,16,APODACA,6,APODACA,2210,2,220,193,6,14,38,62,18,0,0,10,11,0,76,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,648,8,656,1198
2,19,NUEVO LEON,16,APODACA,6,APODACA,2211,1,154,108,3,5,17,55,10,0,0,2,11,0,58,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,423,4,427,733
2,19,NUEVO LEON,16,APODACA,6,APODACA,2212,2,74,60,8,5,18,16,2,0,0,5,3,0,42,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,233,7,240,864
2,19,NUEVO LEON,16,APODACA,6,APODACA,2213,1,110,124,16,3,13,27,9,0,0,4,8,0,56,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,370,2,372,747
2,19,NUEVO LEON,16,APODACA,6,APODACA,2214,1,100,97,9,1,15,26,14,0,0,6,4,0,40,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,312,4,316,531
2,19,NUEVO LEON,16,APODACA,6,APODACA,2215,2,160,181,12,8,23,39,14,0,0,10,7,0,67,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,521,6,527,1011
2,19,NUEVO LEON,16,APODACA,6,APODACA,2216,1,87,115,10,4,15,37,11,0,0,6,9,0,25,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,319,6,325,740
2,19,NUEVO LEON,16,APODACA,6,APODACA,2217,1,45,84,3,2,8,8,8,0,0,4,1,0,31,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,194,4,198,375
2,19,NUEVO LEON,16,APODACA,6,APODACA,2218,1,90,72,4,5,28,41,8,0,0,3,2,0,36,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,289,9,298,594
2,19,NUEVO LEON,16,APODACA,6,APODACA,2219,2,180,152,1,5,16,52,10,0,0,8,11,0,54,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,489,6,495,904
2,19,NUEVO LEON,16,APODACA,6,APODACA,2220,3,144,136,10,8,34,40,12,0,0,14,14,0,56,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,468,11,479,1716
2,19,NUEVO LEON,16,APODACA,6,APODACA,2221,1,108,123,3,3,19,39,15,0,0,7,11,0,44,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,372,3,375,683
2,19,NUEVO LEON,16,APODACA,6,APODACA,2222,1,122,91,8,2,12,23,7,0,0,3,7,0,34,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,309,1,310,500
2,19,NUEVO LEON,16,APODACA,6,APODACA,2223,1,81,48,4,0,6,14,2,0,0,8,3,0,23,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,189,0,189,333
2,19,NUEVO LEON,16,APODACA,6,APODACA,2224,1,72,61,0,5,11,26,2,0,0,4,8,0,41,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,230,3,233,448
2,19,NUEVO LEON,16,APODACA,6,APODACA,2225,2,161,135,3,2,12,59,12,0,0,15,7,0,64,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,470,5,475,923
2,19,NUEVO LEON,16,APODACA,6,APODACA,2226,2,145,142,12,4,16,48,6,0,0,7,17,0,32,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,429,8,437,756
2,19,NUEVO LEON,16,APODACA,6,APODACA,2227,2,130,179,6,4,12,25,9,0,0,5,6,0,50,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,426,6,432,872
2,19,NUEVO LEON,16,APODACA,6,APODACA,2228,2,184,198,23,8,31,52,14,0,0,11,8,0,79,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,608,14,622,1194
2,19,NUEVO LEON,16,APODACA,6,APODACA,2229,2,110,183,6,3,17,43,12,0,0,5,7,0,42,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,428,5,433,800
2,19,NUEVO LEON,16,APODACA,6,APODACA,2230,2,245,166,14,10,33,66,17,0,0,16,17,0,80,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,664,11,675,1110
2,19,NUEVO LEON,16,APODACA,6,APODACA,2231,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,513
2,19,NUEVO LEON,16,APODACA,6,APODACA,2232,1,98,82,5,5,8,14,4,0,0,8,6,0,29,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,259,2,261,467
2,19,NUEVO LEON,16,APODACA,6,APODACA,2233,1,106,103,2,6,13,22,10,0,0,7,9,0,49,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,327,3,330,659
2,19,NUEVO LEON,16,APODACA,6,APODACA,2234,2,187,128,7,7,19,64,15,0,0,7,8,0,76,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,518,7,525,898
2,19,NUEVO LEON,16,APODACA,6,APODACA,2235,1,93,47,2,5,5,39,11,0,0,9,5,0,33,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,249,2,251,420
2,19,NUEVO LEON,16,APODACA,6,APODACA,2236,2,174,146,6,6,17,56,14,0,0,13,15,0,42,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,489,3,492,804
2,19,NUEVO LEON,16,APODACA,6,APODACA,2237,1,80,58,4,5,4,35,10,0,0,8,5,0,18,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,227,3,230,383
2,19,NUEVO LEON,16,APODACA,6,APODACA,2238,1,61,104,5,5,10,20,7,0,0,6,5,0,23,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,246,5,251,484
2,19,NUEVO LEON,16,APODACA,6,APODACA,2239,2,94,55,5,6,8,60,9,0,0,2,9,0,39,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,287,2,289,798
2,19,NUEVO LEON,16,APODACA,6,APODACA,2240,2,186,136,11,9,38,66,15,0,0,9,12,0,54,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,536,11,547,987
2,19,NUEVO LEON,16,APODACA,6,APODACA,2241,1,78,26,2,4,7,16,2,0,0,2,1,0,35,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,173,3,176,299
2,19,NUEVO LEON,16,APODACA,6,APODACA,2242,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,672
2,19,NUEVO LEON,16,APODACA,6,APODACA,2243,2,144,178,2,4,26,47,12,0,0,10,11,0,59,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,493,9,502,1019
2,19,NUEVO LEON,16,APODACA,6,APODACA,2244,2,129,168,5,7,22,31,17,0,0,4,11,0,29,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,423,4,427,833
2,19,NUEVO LEON,16,APODACA,6,APODACA,2245,2,116,185,6,5,25,35,8,0,0,8,12,0,48,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,448,8,456,868
2,19,NUEVO LEON,16,APODACA,6,APODACA,2246,1,64,81,3,4,8,24,12,0,0,3,5,0,29,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,233,2,235,472
2,19,NUEVO LEON,16,APODACA,6,APODACA,2247,1,57,97,2,3,16,28,9,0,0,2,3,0,16,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,233,2,235,404
2,19,NUEVO LEON,16,APODACA,6,APODACA,2248,1,40,70,4,3,8,20,6,0,0,3,2,0,21,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,177,1,178,365
2,19,NUEVO LEON,16,APODACA,6,APODACA,2249,1,64,110,5,5,19,23,5,0,0,5,9,0,25,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,270,10,280,556
2,19,NUEVO LEON,16,APODACA,6,APODACA,2250,2,64,79,2,4,5,22,10,0,0,5,9,0,25,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,225,2,227,949
2,19,NUEVO LEON,16,APODACA,6,APODACA,2251,2,143,132,24,7,23,37,16,0,0,12,9,0,49,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,452,4,456,906
2,19,NUEVO LEON,16,APODACA,6,APODACA,2252,2,70,81,4,3,10,18,5,0,0,5,4,0,14,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,214,1,215,854
