CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PT,PVEM,PRS,MC,NVA_ALIANZA,MORENA,ES,PAN_PRD_PT_PRS,PAN_PRD_PT,PAN_PRD_PRS,PAN_PT_PRS,PRD_PT_PRS,PAN_PRD,PAN_PT,PAN_PRS,PRD_PT,PRD_PRS,PT_PRS,PRI_PVEM_NVA_ALIANZA,PRI_PVEM,PRI_NVA_ALIANZA,PVEM_NVA_ALIANZA,CAND_IND4,CAND_IND5,CAND_IND6,CAND_IND7,CAND_IND8,CAND_IND9,CAND_IND10,CAND_IND11,CAND_IND12,CAND_IND13,CAND_IND14,CAND_IND15,CAND_IND16,CAND_IND17,CAND_IND18,CAND_IND19,CAND_IND20,CAND_IND21,CAND_IND22,CAND_IND23,CAND_IND24,CAND_IND25,CAND_IND26,CAND_IND27,CAND_IND28,CAND_IND29,CAND_IND30,CAND_IND31,CAND_IND32,CAND_IND33,CAND_IND34,CAND_IND35,CAND_IND36,CAND_IND37,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
1,18,NAYARIT,1,ACAPONETA,6,HUAJICORI,197,2,45,289,103,7,1,2,19,13,297,7,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,817,37,854,1096
1,18,NAYARIT,1,ACAPONETA,6,HUAJICORI,198,1,8,146,11,0,0,1,0,0,56,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,235,6,241,287
1,18,NAYARIT,1,ACAPONETA,6,HUAJICORI,199,1,1,99,15,0,0,1,2,1,123,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,248,13,261,303
1,18,NAYARIT,1,ACAPONETA,6,HUAJICORI,200,1,0,89,7,1,0,1,2,0,63,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,166,5,171,209
1,18,NAYARIT,1,ACAPONETA,6,HUAJICORI,201,1,1,95,20,0,1,0,2,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,189,4,193,232
1,18,NAYARIT,1,ACAPONETA,6,HUAJICORI,202,1,7,275,38,3,0,2,6,1,144,2,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,493,20,513,685
1,18,NAYARIT,1,ACAPONETA,6,HUAJICORI,203,3,8,185,84,4,2,1,22,2,195,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,519,17,536,688
1,18,NAYARIT,1,ACAPONETA,6,HUAJICORI,204,1,1,78,3,1,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,147,2,149,190
1,18,NAYARIT,1,ACAPONETA,6,HUAJICORI,205,1,4,54,32,3,4,1,2,1,31,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,144,11,155,202
1,18,NAYARIT,1,ACAPONETA,6,HUAJICORI,206,1,3,92,64,1,1,1,1,5,33,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,206,3,209,236
1,18,NAYARIT,1,ACAPONETA,6,HUAJICORI,207,2,8,128,24,2,1,2,0,0,59,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,230,4,234,290
1,18,NAYARIT,1,ACAPONETA,6,HUAJICORI,208,1,21,83,79,1,7,0,5,20,76,1,1,0,0,0,0,0,0,0,0,0,0,0,1,10,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,313,18,331,412
1,18,NAYARIT,1,ACAPONETA,6,HUAJICORI,209,1,5,39,7,2,1,0,0,0,99,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,165,9,174,206
1,18,NAYARIT,1,ACAPONETA,6,HUAJICORI,210,1,21,63,58,5,2,1,2,9,87,3,0,3,0,0,0,1,0,0,2,0,0,2,0,0,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,265,14,279,352
1,18,NAYARIT,1,ACAPONETA,6,HUAJICORI,211,1,5,78,46,0,0,1,2,9,47,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,195,10,205,259
1,18,NAYARIT,1,ACAPONETA,6,HUAJICORI,212,1,2,98,14,3,1,3,0,5,43,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,176,2,178,227
1,18,NAYARIT,1,ACAPONETA,6,HUAJICORI,213,1,9,94,21,2,0,0,1,2,40,1,1,0,0,0,0,0,0,0,0,0,0,0,3,3,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,187,9,196,267
1,18,NAYARIT,1,ACAPONETA,6,HUAJICORI,214,1,17,93,28,2,1,1,4,6,38,3,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,211,11,222,305
1,18,NAYARIT,16,IXTLAN DEL RIO,7,IXTLAN DEL RIO,215,3,236,211,37,236,30,2,269,4,34,13,6,1,0,0,1,1,1,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,,,,0,1142,34,1176,1760
1,18,NAYARIT,16,IXTLAN DEL RIO,7,IXTLAN DEL RIO,216,3,314,311,32,231,47,6,235,6,26,35,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,,,,0,1290,63,1353,2065
1,18,NAYARIT,16,IXTLAN DEL RIO,7,IXTLAN DEL RIO,217,2,97,157,14,148,25,1,174,0,15,4,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,,,,0,665,34,699,1042
1,18,NAYARIT,16,IXTLAN DEL RIO,7,IXTLAN DEL RIO,218,3,243,250,25,163,35,4,254,10,22,16,2,1,0,0,0,0,4,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,,,,1,1056,64,1121,1698
1,18,NAYARIT,16,IXTLAN DEL RIO,7,IXTLAN DEL RIO,219,2,173,116,17,137,16,1,106,5,34,22,3,4,0,1,0,0,5,0,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,1,647,34,682,1109
1,18,NAYARIT,16,IXTLAN DEL RIO,7,IXTLAN DEL RIO,220,2,147,98,25,107,18,2,148,7,30,8,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,0,620,40,660,1032
1,18,NAYARIT,16,IXTLAN DEL RIO,7,IXTLAN DEL RIO,221,1,101,87,10,82,18,0,83,10,13,4,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,0,425,27,452,685
1,18,NAYARIT,16,IXTLAN DEL RIO,7,IXTLAN DEL RIO,222,2,177,116,24,116,32,4,171,7,38,6,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,4,712,43,759,728
1,18,NAYARIT,16,IXTLAN DEL RIO,7,IXTLAN DEL RIO,223,2,139,110,32,148,20,8,162,6,22,9,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,,,,0,696,28,724,1073
1,18,NAYARIT,16,IXTLAN DEL RIO,7,IXTLAN DEL RIO,224,2,135,126,32,125,9,2,111,9,32,9,0,2,0,0,0,2,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,,,0,635,18,653,950
1,18,NAYARIT,16,IXTLAN DEL RIO,7,IXTLAN DEL RIO,225,1,91,86,13,72,14,3,90,4,12,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,1,420,16,437,649
1,18,NAYARIT,16,IXTLAN DEL RIO,7,IXTLAN DEL RIO,226,1,81,95,15,77,17,0,100,9,9,13,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,0,444,24,468,666
1,18,NAYARIT,16,IXTLAN DEL RIO,7,IXTLAN DEL RIO,227,1,65,69,6,67,12,1,92,2,8,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,0,350,19,369,543
1,18,NAYARIT,16,IXTLAN DEL RIO,7,IXTLAN DEL RIO,228,1,64,60,6,68,17,1,92,2,6,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,0,342,8,350,514
1,18,NAYARIT,16,IXTLAN DEL RIO,7,IXTLAN DEL RIO,229,1,87,85,12,68,16,0,109,4,7,4,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,0,420,26,446,693
1,18,NAYARIT,16,IXTLAN DEL RIO,7,IXTLAN DEL RIO,230,2,143,147,21,137,23,2,149,3,36,7,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,,,,1,706,50,757,1208
1,18,NAYARIT,16,IXTLAN DEL RIO,7,IXTLAN DEL RIO,231,2,73,68,20,91,24,4,107,2,12,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,,,,0,449,20,469,755
1,18,NAYARIT,16,IXTLAN DEL RIO,7,IXTLAN DEL RIO,232,2,58,169,2,21,65,1,32,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,0,368,9,377,553
1,18,NAYARIT,16,IXTLAN DEL RIO,7,IXTLAN DEL RIO,233,1,55,63,8,26,33,1,23,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,0,222,27,249,342
1,18,NAYARIT,16,IXTLAN DEL RIO,7,IXTLAN DEL RIO,234,1,42,26,7,16,12,3,13,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,0,135,17,152,233
1,18,NAYARIT,16,IXTLAN DEL RIO,7,IXTLAN DEL RIO,235,1,83,38,5,18,18,1,19,4,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,0,217,19,236,392
1,18,NAYARIT,16,IXTLAN DEL RIO,7,IXTLAN DEL RIO,236,2,80,272,19,53,24,2,60,5,28,4,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,,,,0,573,46,619,1020
1,18,NAYARIT,16,IXTLAN DEL RIO,7,IXTLAN DEL RIO,237,1,19,29,0,11,9,0,25,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,0,111,12,123,183
1,18,NAYARIT,16,IXTLAN DEL RIO,7,IXTLAN DEL RIO,238,1,20,35,7,12,22,1,56,5,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,0,176,7,183,330
1,18,NAYARIT,13,SANTA MARIA DEL ORO,8,JALA,239,1,162,157,1,2,7,0,5,49,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,0,396,18,414,553
1,18,NAYARIT,13,SANTA MARIA DEL ORO,8,JALA,240,1,123,124,0,1,1,0,5,31,17,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,0,319,15,334,482
1,18,NAYARIT,13,SANTA MARIA DEL ORO,8,JALA,241,2,248,242,1,5,6,0,15,62,34,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,0,640,24,664,871
1,18,NAYARIT,13,SANTA MARIA DEL ORO,8,JALA,242,2,285,259,2,0,1,0,11,59,15,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,0,654,11,665,841
1,18,NAYARIT,13,SANTA MARIA DEL ORO,8,JALA,243,1,141,185,1,7,2,0,6,37,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,0,393,12,405,556
1,18,NAYARIT,13,SANTA MARIA DEL ORO,8,JALA,244,2,279,265,4,1,9,0,10,94,23,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,0,696,18,714,1008
1,18,NAYARIT,13,SANTA MARIA DEL ORO,8,JALA,245,1,42,52,1,0,0,1,10,7,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,0,122,5,127,174
1,18,NAYARIT,13,SANTA MARIA DEL ORO,8,JALA,246,2,85,115,0,2,1,0,25,39,10,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,0,282,8,290,362
1,18,NAYARIT,13,SANTA MARIA DEL ORO,8,JALA,247,1,61,88,3,1,1,1,2,54,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,0,225,5,230,305
1,18,NAYARIT,13,SANTA MARIA DEL ORO,8,JALA,248,2,397,378,11,2,8,0,94,16,16,7,2,1,0,0,0,4,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,0,942,32,974,1294
1,18,NAYARIT,13,SANTA MARIA DEL ORO,8,JALA,249,2,306,337,1,2,3,0,33,13,4,3,4,3,0,0,0,3,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,0,714,24,738,958
1,18,NAYARIT,13,SANTA MARIA DEL ORO,8,JALA,250,1,146,157,9,1,2,0,140,25,22,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,505,16,521,711
1,18,NAYARIT,13,SANTA MARIA DEL ORO,8,JALA,251,1,109,193,7,1,3,0,58,7,11,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,0,392,10,402,529
1,18,NAYARIT,13,SANTA MARIA DEL ORO,8,JALA,252,3,446,430,9,1,8,0,57,44,19,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,0,1020,30,1050,1289
1,18,NAYARIT,13,SANTA MARIA DEL ORO,8,JALA,253,2,371,269,5,9,17,5,38,55,47,9,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,22,,,,,,,,0,851,32,883,1151
1,18,NAYARIT,13,SANTA MARIA DEL ORO,8,JALA,254,2,253,141,8,4,1,1,37,27,40,10,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,39,,,,,,,,0,565,14,579,757
1,18,NAYARIT,13,SANTA MARIA DEL ORO,8,JALA,255,1,153,69,1,4,3,3,9,19,15,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,0,300,8,308,389
1,18,NAYARIT,13,SANTA MARIA DEL ORO,8,JALA,256,1,217,139,2,3,2,1,24,15,32,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,0,447,12,459,575
1,18,NAYARIT,3,JESUS MARIA,9,DEL NAYAR,257,2,441,110,7,4,31,1,34,0,57,9,1,0,0,0,0,0,1,0,0,0,0,0,2,1,0,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,706,27,733,1084
1,18,NAYARIT,3,JESUS MARIA,9,DEL NAYAR,258,4,753,249,16,8,57,4,86,14,116,16,11,0,1,1,0,7,2,0,0,0,0,1,4,1,1,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1364,84,1448,2157
1,18,NAYARIT,3,JESUS MARIA,9,DEL NAYAR,259,7,822,322,311,30,78,12,89,84,126,70,3,0,0,0,1,19,1,0,2,0,1,0,0,1,1,,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2000,183,2183,3528
1,18,NAYARIT,3,JESUS MARIA,9,DEL NAYAR,260,2,378,25,6,2,5,3,12,17,83,2,11,2,0,0,0,0,0,1,0,0,0,0,0,0,0,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,566,50,616,952
1,18,NAYARIT,3,JESUS MARIA,9,DEL NAYAR,261,1,216,75,1,1,14,4,6,7,27,2,2,1,0,0,0,1,0,0,0,0,0,0,2,1,0,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,365,30,395,581
1,18,NAYARIT,3,JESUS MARIA,9,DEL NAYAR,262,2,265,69,11,5,12,10,50,20,33,150,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,667,39,706,1145
1,18,NAYARIT,3,JESUS MARIA,9,DEL NAYAR,263,1,33,14,1,0,11,0,23,0,15,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,107,17,124,152
1,18,NAYARIT,3,JESUS MARIA,9,DEL NAYAR,264,2,273,80,9,5,28,0,7,4,16,3,2,0,0,0,0,2,3,0,0,0,0,1,1,0,1,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,448,37,485,693
1,18,NAYARIT,3,JESUS MARIA,9,DEL NAYAR,265,1,145,76,3,3,8,0,0,1,7,0,6,0,0,0,0,3,0,1,0,0,0,1,2,0,0,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,275,15,290,414
1,18,NAYARIT,3,JESUS MARIA,9,DEL NAYAR,266,1,234,33,1,1,21,0,24,21,12,1,1,0,1,0,0,0,0,0,0,0,0,0,0,7,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,358,5,364,564
1,18,NAYARIT,3,JESUS MARIA,9,DEL NAYAR,267,6,526,299,29,12,131,6,125,14,139,97,10,1,0,0,0,0,2,2,0,0,0,3,6,0,5,,,177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1584,120,1704,2680
1,18,NAYARIT,3,JESUS MARIA,9,DEL NAYAR,268,3,490,247,13,9,19,2,13,10,26,10,6,3,1,0,0,5,0,1,0,0,0,0,2,0,0,,,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,934,55,989,1422
1,18,NAYARIT,3,JESUS MARIA,9,DEL NAYAR,269,2,174,116,7,13,56,5,30,4,22,4,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,,,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,635,95,730,1188
1,18,NAYARIT,3,JESUS MARIA,9,DEL NAYAR,270,4,798,235,13,9,16,14,73,17,185,27,2,1,0,0,0,7,2,5,1,0,0,2,3,5,0,,,113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1528,106,1634,2458
1,18,NAYARIT,3,JESUS MARIA,9,DEL NAYAR,271,2,178,74,139,9,10,16,20,6,28,3,7,0,2,0,0,4,0,8,3,2,0,0,0,0,1,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,524,26,550,876
1,18,NAYARIT,3,JESUS MARIA,9,DEL NAYAR,272,1,173,133,1,7,1,4,43,8,78,9,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,499,26,525,738
1,18,NAYARIT,3,JESUS MARIA,9,DEL NAYAR,273,2,236,165,4,2,8,1,52,9,106,6,7,3,0,0,0,2,0,0,0,0,0,0,1,0,0,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,626,49,675,1043
1,18,NAYARIT,3,JESUS MARIA,9,DEL NAYAR,274,2,229,139,37,4,5,2,34,2,78,5,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,600,63,663,957
1,18,NAYARIT,3,JESUS MARIA,9,DEL NAYAR,275,2,156,120,8,3,3,0,17,1,45,3,3,2,0,0,0,1,1,0,0,0,0,2,0,0,0,,,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,394,20,414,617
1,18,NAYARIT,3,JESUS MARIA,9,DEL NAYAR,276,3,435,236,7,5,5,2,24,7,52,9,6,1,0,0,0,2,3,0,0,0,0,0,1,0,0,,,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1047,33,1080,1529
1,18,NAYARIT,1,ACAPONETA,10,ROSAMORADA,277,3,44,154,11,20,14,5,33,51,263,10,0,1,0,0,0,0,2,0,0,0,0,1,0,1,0,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,692,25,717,973
1,18,NAYARIT,1,ACAPONETA,10,ROSAMORADA,278,2,23,92,5,12,4,0,18,17,167,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,357,26,384,506
1,18,NAYARIT,1,ACAPONETA,10,ROSAMORADA,279,2,28,39,3,3,2,0,7,14,139,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,244,5,249,188
1,18,NAYARIT,1,ACAPONETA,10,ROSAMORADA,280,1,12,37,1,5,1,1,5,4,94,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,176,8,184,228
1,18,NAYARIT,1,ACAPONETA,10,ROSAMORADA,281,1,41,80,13,44,7,7,30,41,185,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,480,18,498,674
1,18,NAYARIT,1,ACAPONETA,10,ROSAMORADA,282,1,27,108,6,19,0,0,16,24,141,3,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,361,0,362,528
1,18,NAYARIT,2,TECUALA,10,ROSAMORADA,283,1,86,178,16,22,3,11,16,27,26,3,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,433,15,448,656
1,18,NAYARIT,1,ACAPONETA,10,ROSAMORADA,284,1,19,32,3,11,4,0,0,9,43,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,134,1,135,186
1,18,NAYARIT,1,ACAPONETA,10,ROSAMORADA,285,1,83,42,10,12,3,16,14,34,53,2,1,0,0,1,0,1,2,0,0,0,1,0,0,1,0,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,301,13,314,422
1,18,NAYARIT,2,TECUALA,10,ROSAMORADA,286,2,102,268,4,3,5,2,9,39,104,5,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,552,26,578,838
1,18,NAYARIT,2,TECUALA,10,ROSAMORADA,287,1,97,101,12,24,6,6,3,53,32,3,3,1,0,0,0,1,3,0,1,0,1,0,0,2,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,349,23,372,468
1,18,NAYARIT,2,TECUALA,10,ROSAMORADA,288,2,293,139,18,33,3,12,5,16,37,10,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,576,32,608,809
1,18,NAYARIT,2,TECUALA,10,ROSAMORADA,289,2,64,170,21,13,8,16,12,108,118,16,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,572,29,601,807
1,18,NAYARIT,1,ACAPONETA,10,ROSAMORADA,290,1,41,139,13,11,3,4,10,10,186,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,459,21,480,678
1,18,NAYARIT,1,ACAPONETA,10,ROSAMORADA,291,3,101,224,11,34,4,6,8,64,172,1,0,1,1,3,0,0,5,0,1,0,0,0,0,1,0,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,677,32,709,1082
1,18,NAYARIT,1,ACAPONETA,10,ROSAMORADA,292,2,45,66,9,45,2,1,2,47,6,1,2,1,0,1,0,1,2,0,1,0,0,0,0,0,0,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,273,14,287,440
1,18,NAYARIT,1,ACAPONETA,10,ROSAMORADA,293,1,24,52,3,23,2,0,4,35,13,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,176,4,180,247
1,18,NAYARIT,1,ACAPONETA,10,ROSAMORADA,294,1,32,28,1,13,0,1,1,8,1,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,99,7,106,158
1,18,NAYARIT,1,ACAPONETA,10,ROSAMORADA,295,2,153,126,5,48,7,4,1,14,35,2,3,1,0,0,0,2,7,1,1,0,0,1,0,1,1,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,516,26,542,778
