CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PVEM,PT,MC,NA,MORENA,ES,PLC,PAN_MC,PRI_PVEM_NA,PRI_PVEM,PRI_NA,PVEM_NA,CAND_IND8,CAND_IND9,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
 ,4,CAMPECHE,15,CHAMPOTON,4,CHAMPOTON,306,2,111,344,56,17,33,5,4,307,23,2,0,12,3,1,0,,,918,0,47,965,1434
 ,4,CAMPECHE,15,CHAMPOTON,4,CHAMPOTON,307,2,93,258,14,6,21,4,3,166,9,5,0,1,4,1,0,,,585,0,23,608,879
 ,4,CAMPECHE,15,CHAMPOTON,4,CHAMPOTON,308,2,55,152,13,8,12,5,3,75,2,3,3,4,4,1,1,,,341,0,14,355,426
 ,4,CAMPECHE,15,CHAMPOTON,4,CHAMPOTON,309,1,52,198,18,7,13,4,15,110,7,2,2,10,1,1,0,,,440,0,19,459,627
 ,4,CAMPECHE,15,CHAMPOTON,4,CHAMPOTON,310,2,84,295,26,1,24,9,6,177,12,1,1,9,4,0,0,,,649,0,27,676,893
 ,4,CAMPECHE,15,CHAMPOTON,4,CHAMPOTON,311,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,705
 ,4,CAMPECHE,15,CHAMPOTON,4,CHAMPOTON,312,3,200,373,61,19,41,22,24,419,32,8,1,17,7,4,0,,,1228,2,65,1295,1967
 ,4,CAMPECHE,15,CHAMPOTON,4,CHAMPOTON,313,2,114,254,81,6,30,9,16,317,14,1,0,9,6,3,0,,,860,1,33,894,1376
 ,4,CAMPECHE,15,CHAMPOTON,4,CHAMPOTON,314,2,127,228,39,6,24,9,9,246,5,8,1,8,1,0,0,,,711,0,39,750,1099
 ,4,CAMPECHE,15,CHAMPOTON,4,CHAMPOTON,315,2,130,266,53,11,34,12,11,328,16,4,0,6,7,2,0,,,880,0,47,927,1325
 ,4,CAMPECHE,15,CHAMPOTON,4,CHAMPOTON,316,3,145,324,87,12,23,12,29,333,10,5,0,10,5,0,0,,,995,0,39,1034,1574
 ,4,CAMPECHE,15,CHAMPOTON,4,CHAMPOTON,317,3,227,339,71,16,31,20,43,492,18,12,1,9,5,0,0,,,1284,0,90,1374,2112
 ,4,CAMPECHE,15,CHAMPOTON,4,CHAMPOTON,318,3,190,317,69,11,39,15,18,353,15,5,3,7,5,0,1,,,1048,0,58,1106,1610
 ,4,CAMPECHE,15,CHAMPOTON,4,CHAMPOTON,319,8,529,882,175,42,134,52,67,1155,37,38,7,27,12,2,0,,,3159,2,203,3364,5548
 ,4,CAMPECHE,16,CHAMPOTON,4,CHAMPOTON,320,3,106,323,137,12,31,7,21,499,15,11,1,15,5,3,0,,,1186,0,55,1241,1706
 ,4,CAMPECHE,16,CHAMPOTON,4,CHAMPOTON,321,2,28,222,32,5,6,6,18,258,1,0,0,9,2,4,0,,,591,0,20,611,779
 ,4,CAMPECHE,16,CHAMPOTON,4,CHAMPOTON,322,2,39,234,85,6,16,5,39,331,6,9,1,4,4,2,0,,,781,0,39,820,1145
 ,4,CAMPECHE,16,CHAMPOTON,4,CHAMPOTON,323,2,24,275,43,15,12,6,42,311,8,8,0,9,6,1,1,,,761,0,40,801,1057
 ,4,CAMPECHE,16,CHAMPOTON,4,CHAMPOTON,324,2,22,251,39,9,27,10,21,398,5,6,0,5,1,1,2,,,797,4,45,846,1116
 ,4,CAMPECHE,16,CHAMPOTON,4,CHAMPOTON,325,2,56,338,93,3,6,5,34,459,2,4,0,6,0,0,0,,,1006,0,48,1054,1406
 ,4,CAMPECHE,16,CHAMPOTON,4,CHAMPOTON,326,2,35,201,44,7,8,4,10,205,12,3,0,2,2,0,0,,,533,0,17,550,774
 ,4,CAMPECHE,16,CHAMPOTON,4,CHAMPOTON,327,3,130,551,36,11,46,15,84,349,25,4,1,34,4,4,1,,,1295,0,69,1364,1707
 ,4,CAMPECHE,16,CHAMPOTON,4,CHAMPOTON,328,2,88,314,27,4,55,35,86,340,6,4,1,10,3,2,0,,,975,0,63,1038,1387
 ,4,CAMPECHE,16,CHAMPOTON,4,CHAMPOTON,329,2,72,319,35,11,11,6,11,87,5,9,2,17,7,0,0,,,592,0,62,654,845
 ,4,CAMPECHE,16,CHAMPOTON,4,CHAMPOTON,330,2,80,381,17,15,10,2,14,273,6,5,3,23,6,2,0,,,837,0,33,870,1106
 ,4,CAMPECHE,16,CHAMPOTON,4,CHAMPOTON,331,6,791,869,58,34,75,25,38,520,43,5,3,40,14,4,0,,,2519,0,157,2676,3989
 ,4,CAMPECHE,16,CHAMPOTON,4,CHAMPOTON,332,1,22,138,15,0,11,5,8,148,2,2,0,5,0,2,0,,,358,0,27,385,555
 ,4,CAMPECHE,16,CHAMPOTON,4,CHAMPOTON,333,2,72,257,59,14,27,14,23,315,15,4,0,7,3,0,0,,,810,0,31,841,1165
 ,4,CAMPECHE,16,CHAMPOTON,4,CHAMPOTON,334,4,130,274,31,6,27,9,18,213,13,10,1,9,1,0,0,,,742,0,41,783,1005
 ,4,CAMPECHE,16,CHAMPOTON,4,CHAMPOTON,335,2,97,123,22,20,29,11,13,154,8,4,1,3,0,1,0,,,486,1,29,516,757
 ,4,CAMPECHE,16,CHAMPOTON,4,CHAMPOTON,336,2,81,214,24,9,27,4,12,142,7,2,0,3,0,3,0,,,528,0,28,556,902
 ,4,CAMPECHE,16,CHAMPOTON,4,CHAMPOTON,337,2,89,207,37,22,20,10,12,127,3,6,2,5,2,3,0,,,545,0,23,568,822
 ,4,CAMPECHE,15,CHAMPOTON,4,CHAMPOTON,338,1,29,63,6,1,5,2,2,55,2,0,0,4,0,0,0,,,169,0,3,172,224
 ,4,CAMPECHE,16,CHAMPOTON,4,CHAMPOTON,339,1,77,144,11,8,25,7,4,91,2,2,0,9,3,0,0,,,383,0,24,407,594
 ,4,CAMPECHE,16,CHAMPOTON,4,CHAMPOTON,340,3,224,245,31,9,75,26,47,442,15,5,1,13,2,1,0,,,1136,1,114,1251,2149
 ,4,CAMPECHE,15,CHAMPOTON,4,CHAMPOTON,341,2,250,253,18,7,25,13,21,268,8,4,2,8,4,1,0,,,882,0,55,937,1287
 ,4,CAMPECHE,16,CHAMPOTON,4,CHAMPOTON,342,2,99,313,19,5,17,12,5,339,10,2,0,11,7,1,0,,,840,0,42,882,1126
 ,4,CAMPECHE,16,CHAMPOTON,4,CHAMPOTON,343,2,69,323,14,5,14,5,11,263,11,1,0,5,8,1,0,,,730,0,40,770,1004
 ,4,CAMPECHE,15,CHAMPOTON,4,CHAMPOTON,344,1,61,100,22,2,30,5,14,206,10,2,2,3,1,1,0,,,459,0,45,504,703
 ,4,CAMPECHE,15,CHAMPOTON,4,CHAMPOTON,345,2,115,99,10,4,22,9,30,196,4,3,3,5,2,3,0,,,505,0,54,559,851
 ,4,CAMPECHE,15,CHAMPOTON,4,CHAMPOTON,346,2,118,62,8,8,31,12,22,275,9,3,3,2,3,2,0,,,558,0,59,617,1024
 ,4,CAMPECHE,16,CHAMPOTON,4,CHAMPOTON,347,2,144,345,30,3,66,12,21,308,36,4,2,12,4,3,0,,,990,0,57,1047,1454
 ,4,CAMPECHE,16,CHAMPOTON,4,CHAMPOTON,348,1,54,134,7,0,15,11,7,156,38,2,1,4,1,0,0,,,430,0,37,467,721
 ,4,CAMPECHE,15,CHAMPOTON,4,CHAMPOTON,349,2,237,173,32,8,43,10,17,285,25,3,5,8,0,0,0,,,846,1,72,919,1160
 ,4,CAMPECHE,15,CHAMPOTON,4,CHAMPOTON,350,2,178,379,31,6,36,5,6,252,76,2,7,29,8,3,0,,,1018,0,58,1076,1415
 ,4,CAMPECHE,15,CHAMPOTON,4,CHAMPOTON,351,1,168,84,7,6,8,6,56,48,7,1,2,0,0,0,0,,,393,0,21,414,481
 ,4,CAMPECHE,16,CHAMPOTON,4,CHAMPOTON,352,1,70,170,16,2,14,5,4,79,22,2,0,3,7,0,0,,,394,0,22,416,605
 ,4,CAMPECHE,15,CHAMPOTON,4,CHAMPOTON,353,1,137,46,10,6,11,7,1,67,3,0,1,1,1,0,0,,,291,0,15,306,382
 ,4,CAMPECHE,16,CHAMPOTON,4,CHAMPOTON,354,1,109,188,17,0,19,5,30,123,10,1,1,8,0,1,1,,,513,0,38,551,706
 ,4,CAMPECHE,15,CHAMPOTON,4,CHAMPOTON,355,1,38,66,6,4,7,0,2,64,3,1,0,1,4,1,0,,,197,0,20,217,272
 ,4,CAMPECHE,16,CHAMPOTON,4,CHAMPOTON,528,1,34,126,3,0,18,4,5,74,16,2,0,12,0,0,0,,,294,0,33,327,504
 ,4,CAMPECHE,16,CHAMPOTON,4,CHAMPOTON,529,2,93,132,18,2,19,10,13,161,19,4,3,5,2,0,0,,,481,0,47,528,842
 ,4,CAMPECHE,16,CHAMPOTON,4,CHAMPOTON,530,1,23,75,4,1,5,2,3,52,1,3,0,1,3,0,0,,,173,0,4,177,240
 ,4,CAMPECHE,19,HECELCHAKAN,5,HECELCHAKAN,363,3,382,253,31,6,5,7,55,192,537,5,2,18,0,3,0,,,1496,0,56,1552,1904
 ,4,CAMPECHE,19,HECELCHAKAN,5,HECELCHAKAN,364,3,293,259,37,10,10,11,58,185,713,3,2,17,1,5,0,,,1604,0,55,1659,2014
 ,4,CAMPECHE,19,HECELCHAKAN,5,HECELCHAKAN,365,2,139,153,13,6,5,5,42,117,232,3,2,7,0,5,0,,,729,0,26,755,896
 ,4,CAMPECHE,19,HECELCHAKAN,5,HECELCHAKAN,366,2,224,158,25,5,7,1,42,133,304,2,3,7,1,4,0,,,916,0,37,953,1169
 ,4,CAMPECHE,19,HECELCHAKAN,5,HECELCHAKAN,367,2,232,154,38,1,7,2,41,142,329,8,1,2,0,3,0,,,960,0,31,991,1210
 ,4,CAMPECHE,19,HECELCHAKAN,5,HECELCHAKAN,368,2,257,147,15,5,4,4,53,141,269,5,4,8,0,3,0,,,915,0,26,941,1135
 ,4,CAMPECHE,19,HECELCHAKAN,5,HECELCHAKAN,369,1,221,169,0,3,0,5,15,5,192,0,1,7,1,4,0,,,623,0,12,635,690
 ,4,CAMPECHE,19,HECELCHAKAN,5,HECELCHAKAN,370,2,276,171,3,0,3,6,12,54,607,0,5,4,0,1,0,,,1142,0,31,1173,1319
 ,4,CAMPECHE,19,HECELCHAKAN,5,HECELCHAKAN,371,2,287,75,8,8,3,6,5,34,365,2,3,1,1,1,0,,,799,0,20,819,891
 ,4,CAMPECHE,19,HECELCHAKAN,5,HECELCHAKAN,372,2,458,149,11,14,2,0,3,16,587,1,5,8,1,3,3,,,1261,1,38,1300,1432
 ,4,CAMPECHE,19,HECELCHAKAN,5,HECELCHAKAN,373,2,271,157,16,0,1,4,19,29,326,0,4,9,0,1,0,,,837,0,11,848,938
 ,4,CAMPECHE,19,HECELCHAKAN,5,HECELCHAKAN,374,1,89,45,4,1,1,22,5,16,106,1,0,1,1,0,0,,,292,0,10,302,324
 ,4,CAMPECHE,19,HECELCHAKAN,5,HECELCHAKAN,375,3,523,195,6,3,7,8,10,164,305,2,1,2,0,0,0,,,1226,0,69,1295,1501
 ,4,CAMPECHE,19,HECELCHAKAN,5,HECELCHAKAN,376,2,386,214,12,9,2,4,10,176,329,4,4,9,1,0,0,,,1160,0,33,1193,1442
 ,4,CAMPECHE,19,HECELCHAKAN,5,HECELCHAKAN,377,2,331,165,9,9,2,5,15,144,226,7,1,3,2,2,2,,,923,0,25,948,1143
 ,4,CAMPECHE,19,HECELCHAKAN,5,HECELCHAKAN,378,2,496,258,6,3,5,4,7,131,235,2,5,5,1,1,1,,,1160,0,45,1205,1368
 ,4,CAMPECHE,19,HECELCHAKAN,5,HECELCHAKAN,379,2,415,133,13,3,6,4,8,71,327,4,2,3,0,2,0,,,991,0,44,1035,1227
 ,4,CAMPECHE,19,HECELCHAKAN,5,HECELCHAKAN,380,2,216,133,1,6,2,0,9,6,194,1,2,6,0,0,0,,,576,0,11,587,1495
 ,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,381,3,254,518,10,19,152,9,19,47,5,3,74,19,10,1,0,,,1140,0,39,1179,1727
 ,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,382,5,370,753,10,49,162,10,18,83,1,5,53,33,13,6,0,,,1566,0,50,1616,3032
 ,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,383,2,157,394,6,4,98,5,16,35,0,0,42,24,0,3,0,,,784,0,23,807,969
 ,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,384,2,159,355,9,16,124,7,19,29,2,5,23,14,5,1,0,,,768,0,23,791,967
 ,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,385,1,128,165,3,2,4,1,0,14,0,0,0,2,0,0,0,,,319,0,2,321,338
 ,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,386,1,35,160,1,24,0,1,1,25,1,0,0,0,0,0,0,,,248,0,6,254,389
 ,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,387,1,41,137,2,12,17,2,3,33,3,0,0,3,0,0,0,,,253,0,7,260,272
 ,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,388,4,376,715,7,17,62,19,19,295,90,3,5,15,5,3,0,,,1631,0,55,1686,2251
 ,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,389,2,220,331,4,44,24,15,10,109,7,0,1,8,4,0,0,,,777,0,24,801,1090
 ,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,390,1,104,148,2,1,5,1,0,8,0,0,5,4,1,0,0,,,279,0,7,286,323
 ,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,391,1,60,103,4,2,22,2,5,33,1,0,0,3,3,0,0,,,238,0,7,245,343
 ,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,392,1,45,92,1,12,2,0,4,3,0,0,7,0,2,0,0,,,168,0,5,173,179
 ,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,393,1,39,54,4,1,1,0,3,2,0,0,9,1,2,1,0,,,117,0,6,123,151
 ,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,394,1,176,291,9,5,69,3,7,57,3,0,7,8,4,2,0,,,641,0,16,657,721
 ,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,395,2,92,349,29,2,50,4,3,140,12,1,15,10,0,0,0,,,707,0,25,732,865
 ,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,396,1,85,212,13,2,32,2,3,13,3,0,21,7,1,0,0,,,394,0,22,416,499
 ,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,397,1,103,249,1,9,44,4,4,32,0,0,11,12,4,2,0,,,475,0,0,475,636
 ,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,398,2,127,297,4,11,35,4,5,24,2,1,57,9,11,1,0,,,588,0,48,636,762
 ,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,399,1,92,171,5,1,23,4,21,30,0,0,17,6,2,3,0,,,375,0,28,403,480
 ,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,400,2,418,534,2,36,13,2,8,19,0,3,8,11,6,1,0,,,1061,0,30,1091,1228
 ,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,401,2,391,538,10,3,24,1,1,15,0,3,6,24,7,1,0,,,1024,0,31,1055,1186
 ,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,402,1,26,101,0,3,6,1,1,21,0,1,0,3,1,0,0,,,164,0,8,172,713
 ,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,403,2,329,340,2,3,28,6,22,32,0,0,3,10,3,2,1,,,781,0,41,822,1290
 ,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,404,2,194,299,1,3,45,3,21,31,0,0,2,6,3,1,0,,,609,0,26,635,785
 ,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,405,1,43,81,1,0,4,0,2,0,0,0,0,0,0,0,0,,,131,0,2,133,714
 ,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,406,1,107,154,2,3,23,2,8,4,1,7,0,2,1,1,0,,,315,0,11,326,532
 ,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,407,2,189,313,9,5,13,6,1,95,4,0,8,6,5,2,0,,,656,0,5,661,789
 ,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,408,1,121,224,3,0,4,0,0,35,0,1,3,8,2,0,0,,,401,0,6,407,454
 ,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,409,2,169,309,2,2,8,3,2,158,1,6,1,3,1,0,0,,,665,0,20,685,792
 ,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,410,2,267,481,7,11,31,4,22,365,10,4,6,6,0,1,0,,,1215,0,27,1242,1442
 ,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,411,2,168,319,0,13,4,4,38,101,2,0,0,3,3,0,0,,,655,0,18,673,749
 ,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,412,1,104,121,3,12,10,2,0,55,0,0,2,3,2,0,0,,,314,0,5,319,329
 ,4,CAMPECHE,20,PALIZADA,7,PALIZADA,428,2,27,446,176,2,4,59,8,294,1,1,6,12,3,2,0,,,1041,0,31,1072,1316
 ,4,CAMPECHE,20,PALIZADA,7,PALIZADA,429,3,45,347,393,5,9,41,4,472,2,0,95,382,5,0,0,,,1800,0,34,1834,1977
 ,4,CAMPECHE,20,PALIZADA,7,PALIZADA,430,1,7,114,100,1,1,35,1,62,3,0,0,2,0,0,0,,,326,0,13,339,401
 ,4,CAMPECHE,20,PALIZADA,7,PALIZADA,431,1,16,165,192,3,1,78,3,94,6,0,6,3,1,0,0,,,568,0,17,585,709
 ,4,CAMPECHE,20,PALIZADA,7,PALIZADA,432,1,7,102,120,0,3,15,1,93,0,0,0,3,1,0,0,,,345,0,21,366,408
 ,4,CAMPECHE,20,PALIZADA,7,PALIZADA,433,1,5,176,129,1,0,31,1,145,2,0,0,0,0,0,0,,,490,0,0,490,576
 ,4,CAMPECHE,20,PALIZADA,7,PALIZADA,434,1,8,78,30,0,0,0,0,39,0,0,0,0,0,0,0,,,155,0,3,158,180
 ,4,CAMPECHE,20,PALIZADA,7,PALIZADA,435,1,5,136,50,1,3,41,0,202,1,1,1,10,1,2,0,,,454,0,0,454,589
 ,4,CAMPECHE,20,PALIZADA,7,PALIZADA,436,1,3,32,12,0,2,8,1,28,0,0,1,3,0,0,0,,,90,0,6,96,99
 ,4,CAMPECHE,20,PALIZADA,7,PALIZADA,439,1,2,286,62,1,4,13,4,237,0,0,0,4,2,0,0,,,615,0,8,623,723
 ,4,CAMPECHE,7,TENABO,8,TENABO,440,3,165,367,5,16,8,11,24,553,0,1,1,9,2,3,0,,,1165,0,23,1188,1519
 ,4,CAMPECHE,7,TENABO,8,TENABO,441,3,217,465,3,14,14,7,15,649,2,2,2,11,7,4,0,,,1412,0,19,1431,1643
 ,4,CAMPECHE,7,TENABO,8,TENABO,442,3,198,480,4,6,4,7,42,534,3,1,3,23,6,3,1,,,1315,0,30,1345,1601
 ,4,CAMPECHE,7,TENABO,8,TENABO,443,3,169,459,8,3,4,3,35,620,2,0,3,25,6,9,0,,,1346,0,22,1368,1611
 ,4,CAMPECHE,7,TENABO,8,TENABO,444,1,60,28,0,0,0,1,20,50,0,0,0,0,0,1,0,,,160,0,3,163,173
 ,4,CAMPECHE,7,TENABO,8,TENABO,445,2,156,293,4,27,7,8,21,249,2,2,4,15,9,2,1,,,800,0,30,830,936
 ,4,CAMPECHE,7,TENABO,8,TENABO,446,1,11,23,1,0,5,0,1,43,3,1,0,1,0,0,0,,,89,0,0,89,109
 ,4,CAMPECHE,7,TENABO,8,TENABO,447,1,37,144,4,17,4,4,0,159,0,2,0,4,1,0,0,,,376,0,10,386,414
 ,4,CAMPECHE,21,XPUJIL CALAKMUL,9,ESCARCEGA,356,3,90,348,113,9,66,20,7,523,21,45,3,11,6,2,0,,,1264,0,95,1359,1955
 ,4,CAMPECHE,21,XPUJIL CALAKMUL,9,ESCARCEGA,357,1,36,152,49,4,43,1,2,91,4,5,0,5,5,1,0,,,398,1,39,438,628
 ,4,CAMPECHE,21,XPUJIL CALAKMUL,9,ESCARCEGA,358,1,37,72,10,1,6,2,1,63,8,5,0,3,0,0,0,,,208,0,12,220,309
 ,4,CAMPECHE,21,XPUJIL CALAKMUL,9,ESCARCEGA,361,2,80,270,83,13,73,11,10,288,11,10,2,17,2,0,0,,,870,1,53,924,1355
 ,4,CAMPECHE,13,ESCARCEGA,9,ESCARCEGA,448,4,251,396,28,15,189,16,19,650,33,4,7,22,6,1,0,,,1637,0,83,1720,2768
 ,4,CAMPECHE,13,ESCARCEGA,9,ESCARCEGA,449,2,132,205,13,19,59,11,7,346,6,5,1,19,4,3,0,,,830,0,52,882,1365
 ,4,CAMPECHE,13,ESCARCEGA,9,ESCARCEGA,450,2,131,190,29,5,66,2,3,301,4,1,7,3,4,2,0,,,748,0,38,786,1264
 ,4,CAMPECHE,13,ESCARCEGA,9,ESCARCEGA,451,3,103,238,17,12,124,15,5,466,38,2,2,11,2,1,0,,,1036,0,77,1113,1771
 ,4,CAMPECHE,13,ESCARCEGA,9,ESCARCEGA,452,1,61,144,10,4,23,9,6,139,10,0,2,9,2,1,0,,,420,0,14,434,613
 ,4,CAMPECHE,13,ESCARCEGA,9,ESCARCEGA,453,2,84,119,10,4,59,10,10,218,15,1,1,7,3,1,0,,,542,0,27,569,802
 ,4,CAMPECHE,13,ESCARCEGA,9,ESCARCEGA,454,3,129,398,32,17,108,3,10,512,16,2,1,22,4,1,0,,,1255,1,54,1310,2021
 ,4,CAMPECHE,13,ESCARCEGA,9,ESCARCEGA,455,2,102,256,16,6,75,13,26,332,12,3,0,4,2,1,5,,,853,0,42,895,1486
 ,4,CAMPECHE,13,ESCARCEGA,9,ESCARCEGA,456,2,78,148,11,9,25,4,5,226,4,2,1,8,2,0,0,,,523,0,30,553,870
 ,4,CAMPECHE,13,ESCARCEGA,9,ESCARCEGA,457,1,58,187,10,7,36,10,2,155,7,2,1,5,1,0,0,,,481,2,19,502,685
 ,4,CAMPECHE,13,ESCARCEGA,9,ESCARCEGA,458,2,87,167,8,3,49,5,1,236,10,1,2,10,3,0,0,,,582,0,33,615,924
 ,4,CAMPECHE,13,ESCARCEGA,9,ESCARCEGA,459,2,93,112,9,4,71,4,4,177,5,3,1,6,1,0,0,,,490,0,20,510,760
 ,4,CAMPECHE,13,ESCARCEGA,9,ESCARCEGA,460,2,61,106,22,11,54,5,8,119,5,3,0,12,1,1,2,,,410,3,9,422,623
 ,4,CAMPECHE,13,ESCARCEGA,9,ESCARCEGA,461,2,72,225,17,8,59,8,6,298,7,2,1,19,5,5,0,,,732,0,36,768,1136
 ,4,CAMPECHE,13,ESCARCEGA,9,ESCARCEGA,462,2,73,182,12,14,74,4,3,226,6,3,0,6,4,0,0,,,607,0,17,624,1045
 ,4,CAMPECHE,13,ESCARCEGA,9,ESCARCEGA,463,2,142,248,17,6,59,7,3,225,16,0,0,13,7,1,0,,,744,0,32,776,1142
 ,4,CAMPECHE,13,ESCARCEGA,9,ESCARCEGA,464,3,213,227,16,10,115,22,8,375,10,1,7,18,3,1,1,,,1027,0,69,1096,1843
 ,4,CAMPECHE,13,ESCARCEGA,9,ESCARCEGA,465,1,17,65,10,0,33,1,0,89,4,0,0,10,1,0,0,,,230,0,20,250,336
 ,4,CAMPECHE,13,ESCARCEGA,9,ESCARCEGA,466,2,20,91,8,4,27,1,2,124,9,0,0,3,1,1,0,,,291,0,15,306,472
 ,4,CAMPECHE,21,XPUJIL CALAKMUL,9,ESCARCEGA,467,1,24,84,21,4,69,6,8,163,5,3,0,6,0,0,0,,,393,0,33,426,582
 ,4,CAMPECHE,21,XPUJIL CALAKMUL,9,ESCARCEGA,468,3,169,281,42,12,97,18,15,464,24,19,0,4,7,0,0,,,1152,0,92,1244,2015
 ,4,CAMPECHE,21,XPUJIL CALAKMUL,9,ESCARCEGA,469,2,54,106,6,3,123,2,4,106,8,8,1,8,2,1,0,,,432,0,36,468,668
 ,4,CAMPECHE,21,XPUJIL CALAKMUL,9,ESCARCEGA,470,2,144,168,14,19,71,11,4,226,5,3,2,7,5,0,0,,,679,0,48,727,1135
 ,4,CAMPECHE,13,ESCARCEGA,9,ESCARCEGA,471,2,66,177,22,6,83,16,10,369,15,3,3,3,4,0,0,,,777,0,65,842,1202
 ,4,CAMPECHE,13,ESCARCEGA,9,ESCARCEGA,475,2,107,136,29,19,47,6,4,219,1,2,0,4,4,0,0,,,578,0,37,615,936
 ,4,CAMPECHE,13,ESCARCEGA,9,ESCARCEGA,476,2,70,164,24,11,32,4,9,193,3,1,0,5,4,0,0,,,520,1,23,544,821
 ,4,CAMPECHE,13,ESCARCEGA,9,ESCARCEGA,477,2,87,172,27,11,87,8,8,222,6,2,0,12,5,0,0,,,647,2,59,708,1093
 ,4,CAMPECHE,13,ESCARCEGA,9,ESCARCEGA,480,2,58,169,6,4,36,4,9,259,6,2,1,3,1,0,0,,,558,11,15,584,839
 ,4,CAMPECHE,13,ESCARCEGA,9,ESCARCEGA,481,2,68,179,46,9,25,7,3,295,13,4,1,6,5,0,0,,,661,5,24,690,1105
 ,4,CAMPECHE,13,ESCARCEGA,9,ESCARCEGA,482,1,31,112,3,4,23,11,7,217,15,1,0,15,6,3,0,,,448,0,28,476,629
 ,4,CAMPECHE,13,ESCARCEGA,9,ESCARCEGA,485,1,57,147,8,7,37,1,4,173,2,3,0,7,1,0,0,,,447,0,35,482,685
 ,4,CAMPECHE,13,ESCARCEGA,9,ESCARCEGA,489,3,198,263,37,8,93,14,6,452,16,3,4,10,3,3,0,,,1110,0,78,1188,1983
 ,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,273,6,624,690,35,11,52,23,16,519,14,3,15,24,14,3,1,,,2044,0,112,2156,3421
 ,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,274,2,355,222,12,1,9,5,3,78,2,0,4,7,5,0,0,,,703,0,47,750,1083
 ,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,275,2,215,114,5,2,10,4,9,31,4,0,0,2,2,1,0,,,399,0,23,422,592
 ,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,276,1,92,119,6,1,2,1,1,20,1,0,0,0,2,0,0,,,245,0,9,254,355
 ,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,277,3,434,447,13,1,8,39,9,65,1,0,6,23,25,1,0,,,1072,0,51,1123,1621
 ,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,278,5,682,523,11,7,19,10,11,466,12,4,5,14,7,6,0,,,1777,0,93,1870,3182
 ,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,279,3,645,354,22,2,15,7,26,132,4,1,6,12,3,3,1,,,1233,0,57,1290,2045
 ,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,280,3,453,277,13,4,13,4,18,113,1,2,4,13,2,0,0,,,917,0,58,975,1512
 ,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,281,2,420,246,9,3,6,7,10,94,1,0,10,16,1,1,0,,,824,1,34,859,1291
 ,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,282,2,352,206,8,1,4,2,10,61,1,1,4,10,9,0,0,,,669,20,19,708,1078
