CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLA,PAN_PRD,PRI_PVEM_PD_NVA_ALIANZA,PT,MORENA,ES,CAND_IND1,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TEPJF,OBSERVACIONES,RUTA_ACTA
1,10,DURANGO,13,LERDO,12,LERDO,733,B,61,135,2,13,6,3,1,220,11,232,585,Grupo de Recuento,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/LERDO/GOBERNADOR/CONSTANCIAS DE RECUENTO/0733B.pdf
1,10,DURANGO,13,LERDO,12,LERDO,733,C01,71,164,3,9,4,12,0,263,15,278,585,Grupo de Recuento,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/LERDO/GOBERNADOR/CONSTANCIAS DE RECUENTO/0733C1.pdf
1,10,DURANGO,13,LERDO,12,LERDO,733,C02,70,143,3,14,4,6,3,240,7,250,585,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/LERDO/GOBERNADOR/ACTAS DE ESCRUTINIO/LERDO_AEC_GOB_0733C2.pdf
1,10,DURANGO,13,LERDO,12,LERDO,733,C03,48,171,2,12,4,3,0,240,16,256,584,Grupo de Recuento,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/LERDO/GOBERNADOR/CONSTANCIAS DE RECUENTO/0733C3.pdf
1,10,DURANGO,13,LERDO,12,LERDO,734,B,68,183,6,48,5,13,1,323,16,340,623,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/LERDO/GOBERNADOR/ACTAS DE ESCRUTINIO/LERDO_AEC_GOB_0734B.pdf
1,10,DURANGO,13,LERDO,12,LERDO,734,C01,83,182,8,37,2,9,0,321,12,333,623,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/LERDO/GOBERNADOR/ACTAS DE ESCRUTINIO/LERDO_AEC_GOB_0734C1.pdf
1,10,DURANGO,13,LERDO,12,LERDO,735,B,143,186,5,17,3,8,1,362,3,366,623,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/LERDO/GOBERNADOR/ACTAS DE ESCRUTINIO/LERDO_AEC_GOB_0735B.pdf
1,10,DURANGO,13,LERDO,12,LERDO,735,C01,133,177,3,16,4,7,0,340,3,343,623,Grupo de Recuento,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/LERDO/GOBERNADOR/CONSTANCIAS DE RECUENTO/0735C1.pdf
1,10,DURANGO,13,LERDO,12,LERDO,735,C02,141,210,3,14,3,6,0,377,12,389,622,Grupo de Recuento,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/LERDO/GOBERNADOR/CONSTANCIAS DE RECUENTO/0735C2.pdf
1,10,DURANGO,13,LERDO,12,LERDO,744,B,33,119,3,6,9,2,1,172,5,178,475,Acta casilla,,,
1,10,DURANGO,13,LERDO,12,LERDO,744,C01,45,140,2,10,4,6,3,207,6,216,474,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/LERDO/GOBERNADOR/ACTAS DE ESCRUTINIO/LERDO_AEC_GOB_0744C1.pdf
1,10,DURANGO,13,LERDO,12,LERDO,745,B,88,118,0,4,0,3,0,213,7,220,452,Grupo de Recuento,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/LERDO/GOBERNADOR/CONSTANCIAS DE RECUENTO/0745B.pdf
1,10,DURANGO,13,LERDO,12,LERDO,745,C01,91,124,3,12,1,0,0,231,6,237,451,Grupo de Recuento,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/LERDO/GOBERNADOR/CONSTANCIAS DE RECUENTO/0745C1.pdf
1,10,DURANGO,13,LERDO,12,LERDO,746,B,118,168,1,9,1,0,0,297,8,305,602,Grupo de Recuento,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/LERDO/GOBERNADOR/CONSTANCIAS DE RECUENTO/0746B.pdf
1,10,DURANGO,13,LERDO,12,LERDO,746,C01,106,192,5,7,0,0,0,310,7,317,601,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/LERDO/GOBERNADOR/ACTAS DE ESCRUTINIO/LERDO_AEC_GOB_0746C1.pdf
1,10,DURANGO,13,LERDO,12,LERDO,746,C02,133,151,5,14,5,2,0,310,10,320,601,Grupo de Recuento,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/LERDO/GOBERNADOR/CONSTANCIAS DE RECUENTO/0746C2.pdf
1,10,DURANGO,13,LERDO,12,LERDO,747,B,126,167,3,5,4,3,4,308,8,320,620,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/LERDO/GOBERNADOR/ACTAS DE ESCRUTINIO/LERDO_AEC_GOB_0747B.pdf
1,10,DURANGO,13,LERDO,12,LERDO,747,C01,144,151,5,5,2,1,1,308,5,314,620,Grupo de Recuento,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/LERDO/GOBERNADOR/CONSTANCIAS DE RECUENTO/0747C1.pdf
1,10,DURANGO,13,LERDO,12,LERDO,747,C02,124,173,6,7,4,1,0,315,8,323,620,Grupo de Recuento,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/LERDO/GOBERNADOR/CONSTANCIAS DE RECUENTO/0747C2.pdf
1,10,DURANGO,13,LERDO,12,LERDO,760,B,147,128,2,15,0,0,0,292,6,298,535,Grupo de Recuento,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/LERDO/GOBERNADOR/CONSTANCIAS DE RECUENTO/0760B.pdf
1,10,DURANGO,13,LERDO,12,LERDO,760,C01,149,137,2,10,0,2,0,300,4,304,534,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/LERDO/GOBERNADOR/ACTAS DE ESCRUTINIO/LERDO_AEC_GOB_0760C1.pdf
1,10,DURANGO,13,LERDO,12,LERDO,760,C02,149,158,1,18,4,2,0,332,5,337,534,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/LERDO/GOBERNADOR/ACTAS DE ESCRUTINIO/LERDO_AEC_GOB_0760C2.pdf
1,10,DURANGO,13,LERDO,12,LERDO,761,B,156,192,2,4,2,0,0,356,7,363,598,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/LERDO/GOBERNADOR/ACTAS DE ESCRUTINIO/LERDO_AEC_GOB_0761B.pdf
1,10,DURANGO,13,LERDO,12,LERDO,761,C01,147,205,1,6,1,1,1,361,2,364,598,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/LERDO/GOBERNADOR/ACTAS DE ESCRUTINIO/LERDO_AEC_GOB_0761C1.pdf
1,10,DURANGO,13,LERDO,12,LERDO,761,C02,177,167,2,4,1,2,0,353,3,356,597,Grupo de Recuento,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/LERDO/GOBERNADOR/CONSTANCIAS DE RECUENTO/0761C2.pdf
1,10,DURANGO,13,LERDO,12,LERDO,762,B,91,165,3,5,3,4,0,271,3,274,468,Grupo de Recuento,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/LERDO/GOBERNADOR/CONSTANCIAS DE RECUENTO/0762B.pdf
1,10,DURANGO,13,LERDO,12,LERDO,762,C01,106,150,2,6,3,1,0,268,1,269,468,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/LERDO/GOBERNADOR/ACTAS DE ESCRUTINIO/LERDO_AEC_GOB_0762C1.pdf
1,10,DURANGO,13,LERDO,12,LERDO,763,B,131,174,5,11,2,0,0,323,7,330,580,Grupo de Recuento,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/LERDO/GOBERNADOR/CONSTANCIAS DE RECUENTO/0763B.pdf
1,10,DURANGO,13,LERDO,12,LERDO,763,C01,129,205,3,14,0,0,0,351,10,361,579,Grupo de Recuento,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/LERDO/GOBERNADOR/CONSTANCIAS DE RECUENTO/0763C1.pdf
1,10,DURANGO,13,LERDO,12,LERDO,763,E01,45,113,2,3,1,1,0,165,16,181,517,Grupo de Recuento,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/LERDO/GOBERNADOR/CONSTANCIAS DE RECUENTO/0763E1.pdf
1,10,DURANGO,14,CUENCAME,4,CUENCAME ,66,B,154,150,33,23,2,2,0,364,6,370,571,Grupo de Recuento,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/CUENCAMÉ/GOBERNADOR/CONSTANCIAS DE RECUENTO/0066B.pdf
1,10,DURANGO,14,CUENCAME,4,CUENCAME ,66,C01,176,128,52,23,3,0,0,382,13,395,570,Acta casilla,,,
1,10,DURANGO,14,CUENCAME,4,CUENCAME ,66,C02,152,144,39,23,5,1,0,364,8,372,570,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/CUENCAMÉ/GOBERNADOR/ACTAS DE ESCRUTINIO/CUENCAMÉ_AEC_GOB_0066C2.pdf
1,10,DURANGO,14,CUENCAME,4,CUENCAME ,67,B,148,145,44,30,5,1,0,373,15,388,616,Grupo de Recuento,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/CUENCAMÉ/GOBERNADOR/CONSTANCIAS DE RECUENTO/0067B.pdf
1,10,DURANGO,14,CUENCAME,4,CUENCAME ,67,C01,167,137,40,30,10,1,0,385,8,393,616,Grupo de Recuento,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/CUENCAMÉ/GOBERNADOR/CONSTANCIAS DE RECUENTO/0067C1.pdf
1,10,DURANGO,14,CUENCAME,4,CUENCAME ,68,B,165,105,28,28,2,1,0,329,8,337,459,Grupo de Recuento,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/CUENCAMÉ/GOBERNADOR/CONSTANCIAS DE RECUENTO/0068B.pdf
1,10,DURANGO,14,CUENCAME,4,CUENCAME ,68,C01,141,124,30,16,3,0,0,314,4,318,459,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/CUENCAMÉ/GOBERNADOR/ACTAS DE ESCRUTINIO/CUENCAMÉ_AEC_GOB_0068C1.pdf
1,10,DURANGO,14,CUENCAME,4,CUENCAME ,69,B,171,186,57,30,2,3,0,449,8,457,681,Grupo de Recuento,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/CUENCAMÉ/GOBERNADOR/CONSTANCIAS DE RECUENTO/0069B.pdf
1,10,DURANGO,14,CUENCAME,4,CUENCAME ,69,C01,171,188,45,27,6,0,0,437,10,447,681,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/CUENCAMÉ/GOBERNADOR/ACTAS DE ESCRUTINIO/CUENCAMÉ_AEC_GOB_0069C1.pdf
1,10,DURANGO,14,CUENCAME,4,CUENCAME ,69,C02,208,156,48,28,2,0,0,442,14,456,680,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/CUENCAMÉ/GOBERNADOR/ACTAS DE ESCRUTINIO/CUENCAMÉ_AEC_GOB_0069C2.pdf
1,10,DURANGO,14,CUENCAME,4,CUENCAME ,69,SMR01,75,55,12,7,1,0,0,150,1,151,0,Grupo de Recuento,,,
1,10,DURANGO,14,CUENCAME,4,CUENCAME ,70,B,157,143,25,34,3,1,0,363,11,374,548,Grupo de Recuento,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/CUENCAMÉ/GOBERNADOR/CONSTANCIAS DE RECUENTO/0070B.pdf
1,10,DURANGO,14,CUENCAME,4,CUENCAME ,70,C01,176,122,13,9,5,6,0,331,7,338,547,Grupo de Recuento,,,
1,10,DURANGO,14,CUENCAME,4,CUENCAME ,72,B,180,39,19,18,4,2,0,262,7,269,461,Grupo de Recuento,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/CUENCAMÉ/GOBERNADOR/CONSTANCIAS DE RECUENTO/0072B.pdf
1,10,DURANGO,14,CUENCAME,4,CUENCAME ,73,B,119,128,23,63,6,0,0,339,5,344,660,Grupo de Recuento,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/CUENCAMÉ/GOBERNADOR/CONSTANCIAS DE RECUENTO/0073B.pdf
1,10,DURANGO,14,CUENCAME,4,CUENCAME ,73,C01,113,107,42,56,2,2,0,322,8,330,659,Grupo de Recuento,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/CUENCAMÉ/GOBERNADOR/CONSTANCIAS DE RECUENTO/0073C1.pdf
1,10,DURANGO,14,CUENCAME,4,CUENCAME ,74,B,41,34,8,52,1,0,0,136,2,138,248,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/CUENCAMÉ/GOBERNADOR/ACTAS DE ESCRUTINIO/CUENCAMÉ_AEC_GOB_0074B.pdf
1,10,DURANGO,14,CUENCAME,4,CUENCAME ,75,B,65,40,67,33,0,0,0,205,1,206,391,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/CUENCAMÉ/GOBERNADOR/ACTAS DE ESCRUTINIO/CUENCAMÉ_AEC_GOB_0075B.pdf
1,10,DURANGO,14,CUENCAME,4,CUENCAME ,75,C01,56,41,85,31,1,2,0,216,3,219,390,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/CUENCAMÉ/GOBERNADOR/ACTAS DE ESCRUTINIO/CUENCAMÉ_AEC_GOB_0075C1.pdf
1,10,DURANGO,14,CUENCAME,4,CUENCAME ,76,B,53,71,71,23,4,0,0,222,3,225,546,Grupo de Recuento,,,
1,10,DURANGO,14,CUENCAME,4,CUENCAME ,76,C01,77,71,75,33,2,0,0,258,10,268,545,Grupo de Recuento,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/CUENCAMÉ/GOBERNADOR/CONSTANCIAS DE RECUENTO/0076C1.pdf
1,10,DURANGO,14,CUENCAME,4,CUENCAME ,77,B,57,41,20,35,2,0,0,155,5,160,215,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/CUENCAMÉ/GOBERNADOR/ACTAS DE ESCRUTINIO/CUENCAMÉ_AEC_GOB_0077B.pdf
1,10,DURANGO,14,CUENCAME,4,CUENCAME ,78,B,118,127,15,1,0,1,0,262,5,267,466,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/CUENCAMÉ/GOBERNADOR/ACTAS DE ESCRUTINIO/CUENCAMÉ_AEC_GOB_0078B.pdf
1,10,DURANGO,14,CUENCAME,4,CUENCAME ,79,B,73,85,12,17,0,0,0,187,9,196,325,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/CUENCAMÉ/GOBERNADOR/ACTAS DE ESCRUTINIO/CUENCAMÉ_AEC_GOB_0079B.pdf
1,10,DURANGO,14,CUENCAME,4,CUENCAME ,80,B,113,166,13,110,4,0,0,406,8,414,598,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/CUENCAMÉ/GOBERNADOR/ACTAS DE ESCRUTINIO/CUENCAMÉ_AEC_GOB_0080B.pdf
1,10,DURANGO,14,CUENCAME,4,CUENCAME ,80,C01,132,180,10,59,2,0,0,383,9,392,598,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/CUENCAMÉ/GOBERNADOR/ACTAS DE ESCRUTINIO/CUENCAMÉ_AEC_GOB_0080C1.pdf
1,10,DURANGO,14,CUENCAME,4,CUENCAME ,81,B,118,91,23,5,1,0,0,238,5,243,305,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/CUENCAMÉ/GOBERNADOR/ACTAS DE ESCRUTINIO/CUENCAMÉ_AEC_GOB_0081B.pdf
1,10,DURANGO,14,CUENCAME,4,CUENCAME ,82,B,20,13,20,1,4,0,0,58,2,60,107,Grupo de Recuento,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/CUENCAMÉ/GOBERNADOR/CONSTANCIAS DE RECUENTO/0082B.pdf
1,10,DURANGO,14,CUENCAME,4,CUENCAME ,82,E01,18,18,14,2,0,0,0,52,0,52,71,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/CUENCAMÉ/GOBERNADOR/ACTAS DE ESCRUTINIO/CUENCAMÉ_AEC_GOB_0082E1.pdf
1,10,DURANGO,14,CUENCAME,4,CUENCAME ,83,B,66,59,19,34,5,1,0,184,4,188,298,Grupo de Recuento,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/CUENCAMÉ/GOBERNADOR/CONSTANCIAS DE RECUENTO/0083B.pdf
1,10,DURANGO,14,CUENCAME,4,CUENCAME ,84,B,86,106,28,26,1,0,0,247,4,251,366,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/CUENCAMÉ/GOBERNADOR/ACTAS DE ESCRUTINIO/CUENCAMÉ_AEC_GOB_0084B.pdf
1,10,DURANGO,14,CUENCAME,4,CUENCAME ,85,B,42,64,13,30,1,0,0,150,3,153,267,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/CUENCAMÉ/GOBERNADOR/ACTAS DE ESCRUTINIO/CUENCAMÉ_AEC_GOB_0085B.pdf
1,10,DURANGO,14,CUENCAME,4,CUENCAME ,86,B,79,96,14,1,0,1,0,191,3,194,332,Grupo de Recuento,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/CUENCAMÉ/GOBERNADOR/CONSTANCIAS DE RECUENTO/0086B.pdf
1,10,DURANGO,14,CUENCAME,4,CUENCAME ,87,B,208,70,45,37,0,2,0,362,9,371,619,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/CUENCAMÉ/GOBERNADOR/ACTAS DE ESCRUTINIO/CUENCAMÉ_AEC_GOB_0087B.pdf
1,10,DURANGO,14,CUENCAME,4,CUENCAME ,89,B,27,76,9,19,1,2,0,134,2,136,285,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/CUENCAMÉ/GOBERNADOR/ACTAS DE ESCRUTINIO/CUENCAMÉ_AEC_GOB_0089B.pdf
1,10,DURANGO,14,CUENCAME,4,CUENCAME ,90,B,70,35,14,4,0,3,0,126,3,129,203,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/CUENCAMÉ/GOBERNADOR/ACTAS DE ESCRUTINIO/CUENCAMÉ_AEC_GOB_0090B.pdf
1,10,DURANGO,14,CUENCAME,4,CUENCAME ,91,B,100,100,44,3,2,0,0,249,5,254,434,Grupo de Recuento,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/CUENCAMÉ/GOBERNADOR/CONSTANCIAS DE RECUENTO/0091B.pdf
1,10,DURANGO,14,CUENCAME,4,CUENCAME ,94,B,59,85,12,25,2,0,0,183,4,187,377,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/CUENCAMÉ/GOBERNADOR/ACTAS DE ESCRUTINIO/CUENCAMÉ_AEC_GOB_0094B.pdf
1,10,DURANGO,14,CUENCAME,4,CUENCAME ,94,C01,84,66,15,36,0,0,0,201,8,209,376,Grupo de Recuento,,,
1,10,DURANGO,14,CUENCAME,4,CUENCAME ,95,B,81,104,15,43,2,1,0,246,7,253,491,Grupo de Recuento,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/CUENCAMÉ/GOBERNADOR/CONSTANCIAS DE RECUENTO/0095B.pdf
1,10,DURANGO,14,CUENCAME,4,CUENCAME ,95,C01,86,97,14,29,0,0,0,226,5,231,491,Grupo de Recuento,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/CUENCAMÉ/GOBERNADOR/CONSTANCIAS DE RECUENTO/0095C1.pdf
1,10,DURANGO,14,CUENCAME,4,CUENCAME ,96,B,79,85,10,22,1,0,0,197,6,203,374,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/CUENCAMÉ/GOBERNADOR/ACTAS DE ESCRUTINIO/CUENCAMÉ_AEC_GOB_0096B.pdf
1,10,DURANGO,14,CUENCAME,4,CUENCAME ,97,B,87,108,15,45,0,0,0,255,6,261,485,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/CUENCAMÉ/GOBERNADOR/ACTAS DE ESCRUTINIO/CUENCAMÉ_AEC_GOB_0097B.pdf
1,10,DURANGO,14,CUENCAME,4,CUENCAME ,97,E01,17,30,2,8,0,1,0,58,0,58,91,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/CUENCAMÉ/GOBERNADOR/ACTAS DE ESCRUTINIO/CUENCAMÉ_AEC_GOB_0097E1.pdf
1,10,DURANGO,14,CUENCAME,4,CUENCAME ,99,B,98,120,53,55,1,1,0,328,8,336,550,Grupo de Recuento,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/CUENCAMÉ/GOBERNADOR/CONSTANCIAS DE RECUENTO/0099B.pdf
1,10,DURANGO,14,CUENCAME,4,CUENCAME ,99,C01,92,117,60,47,1,1,1,318,11,330,550,Grupo de Recuento,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/CUENCAMÉ/GOBERNADOR/CONSTANCIAS DE RECUENTO/0099C1.pdf
1,10,DURANGO,14,CUENCAME,4,CUENCAME ,100,B,75,127,66,43,3,0,0,314,3,317,548,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/CUENCAMÉ/GOBERNADOR/ACTAS DE ESCRUTINIO/CUENCAMÉ_AEC_GOB_0100B.pdf
1,10,DURANGO,14,CUENCAME,4,CUENCAME ,100,C01,102,110,71,40,0,0,0,323,12,335,547,Grupo de Recuento,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/CUENCAMÉ/GOBERNADOR/CONSTANCIAS DE RECUENTO/0100C1.pdf
1,10,DURANGO,14,CUENCAME,4,CUENCAME ,101,B,57,116,66,51,0,0,0,290,7,297,500,Grupo de Recuento,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/CUENCAMÉ/GOBERNADOR/CONSTANCIAS DE RECUENTO/0101B.pdf
1,10,DURANGO,14,CUENCAME,4,CUENCAME ,102,B,90,95,47,26,0,0,0,258,8,266,460,Grupo de Recuento,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/CUENCAMÉ/GOBERNADOR/CONSTANCIAS DE RECUENTO/0102B.pdf
1,10,DURANGO,14,CUENCAME,4,CUENCAME ,103,B,78,137,33,107,1,0,0,356,8,364,670,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/CUENCAMÉ/GOBERNADOR/ACTAS DE ESCRUTINIO/CUENCAMÉ_AEC_GOB_0103B.pdf
1,10,DURANGO,14,CUENCAME,4,CUENCAME ,104,B,41,45,42,25,0,0,0,153,3,156,222,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/CUENCAMÉ/GOBERNADOR/ACTAS DE ESCRUTINIO/CUENCAMÉ_AEC_GOB_0104B.pdf
1,10,DURANGO,14,CUENCAME,4,CUENCAME ,105,B,155,162,22,37,8,0,0,384,12,396,732,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/CUENCAMÉ/GOBERNADOR/ACTAS DE ESCRUTINIO/CUENCAMÉ_AEC_GOB_0105B.pdf
1,10,DURANGO,14,CUENCAME,4,CUENCAME ,106,B,126,124,18,51,6,0,0,325,10,335,586,Grupo de Recuento,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/CUENCAMÉ/GOBERNADOR/CONSTANCIAS DE RECUENTO/0106B.pdf
1,10,DURANGO,14,CUENCAME,4,CUENCAME ,107,B,50,57,7,28,0,0,0,142,5,147,233,Grupo de Recuento,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/CUENCAMÉ/GOBERNADOR/CONSTANCIAS DE RECUENTO/0107B.pdf
1,10,DURANGO,14,CUENCAME,7,GRAL. SIMON BOLIVAR,420,B,185,164,1,3,5,0,0,358,4,362,511,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GRAL. SIMÓN BOLIVAR/GOBERNADOR/ACTAS DE ESCRUTINIO/GRAL. SIMÓN BOLIVAR_AEC_GOB_0420B.pdf
1,10,DURANGO,14,CUENCAME,7,GRAL. SIMON BOLIVAR,420,C01,198,145,1,0,4,1,0,349,5,354,511,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GRAL. SIMÓN BOLIVAR/GOBERNADOR/ACTAS DE ESCRUTINIO/GRAL. SIMÓN BOLIVAR_AEC_GOB_0420C1.pdf
1,10,DURANGO,14,CUENCAME,7,GRAL. SIMON BOLIVAR,422,B,194,195,7,0,0,0,0,396,12,408,524,Grupo de Recuento,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GRAL. SIMÓN BOLIVAR/GOBERNADOR/CONSTANCIAS DE RECUENTO/0422_B.pdf
1,10,DURANGO,14,CUENCAME,7,GRAL. SIMON BOLIVAR,422,C01,144,179,6,0,0,0,0,329,3,332,446,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GRAL. SIMÓN BOLIVAR/GOBERNADOR/ACTAS DE ESCRUTINIO/GRAL. SIMÓN BOLIVAR_AEC_GOB_0422C1.pdf
1,10,DURANGO,14,CUENCAME,7,GRAL. SIMON BOLIVAR,423,B,110,109,1,2,0,0,0,222,2,224,305,Grupo de Recuento,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GRAL. SIMÓN BOLIVAR/GOBERNADOR/CONSTANCIAS DE RECUENTO/0423_B.pdf
1,10,DURANGO,14,CUENCAME,7,GRAL. SIMON BOLIVAR,424,B,136,185,1,0,1,0,0,323,7,330,417,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GRAL. SIMÓN BOLIVAR/GOBERNADOR/ACTAS DE ESCRUTINIO/GRAL. SIMÓN BOLIVAR_AEC_GOB_0424B.pdf
1,10,DURANGO,14,CUENCAME,7,GRAL. SIMON BOLIVAR,424,C01,127,172,5,0,0,0,0,304,18,322,416,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GRAL. SIMÓN BOLIVAR/GOBERNADOR/ACTAS DE ESCRUTINIO/GRAL. SIMÓN BOLIVAR_AEC_GOB_0424C1.pdf
1,10,DURANGO,14,CUENCAME,7,GRAL. SIMON BOLIVAR,425,B,76,106,0,1,0,0,0,183,1,184,241,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GRAL. SIMÓN BOLIVAR/GOBERNADOR/ACTAS DE ESCRUTINIO/GRAL. SIMÓN BOLIVAR_AEC_GOB_0425B.pdf
1,10,DURANGO,14,CUENCAME,7,GRAL. SIMON BOLIVAR,426,B,241,193,28,0,3,0,0,465,11,476,722,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GRAL. SIMÓN BOLIVAR/GOBERNADOR/ACTAS DE ESCRUTINIO/GRAL. SIMÓN BOLIVAR_AEC_GOB_0426B.pdf
1,10,DURANGO,14,CUENCAME,7,GRAL. SIMON BOLIVAR,427,B,129,99,12,0,1,0,0,241,6,247,326,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GRAL. SIMÓN BOLIVAR/GOBERNADOR/ACTAS DE ESCRUTINIO/GRAL. SIMÓN BOLIVAR_AEC_GOB_0427B.pdf
1,10,DURANGO,14,CUENCAME,7,GRAL. SIMON BOLIVAR,428,B,48,42,2,0,1,0,0,93,1,94,131,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GRAL. SIMÓN BOLIVAR/GOBERNADOR/ACTAS DE ESCRUTINIO/GRAL. SIMÓN BOLIVAR_AEC_GOB_0428B.pdf
