CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PVEM,PT,NVA _ALIANZA,MORENA,PRI_PVEM_NVA_ALIANZA,PRI_PVEM,PRI_NVA_ALIANZA,PVEM_NVA_ALIANZA,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
5,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,1723,1,126,73,31,4,13,6,20,0,0,0,0,0,273,13,286,566
5,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,1724,1,145,69,41,3,10,6,29,0,0,0,0,3,303,3,309,644
5,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,1725,1,128,69,41,0,5,7,35,0,0,0,0,3,285,9,297,554
5,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,1726,1,129,63,24,3,5,3,13,0,0,0,1,1,241,10,252,429
5,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,1727,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,699
5,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,1728,1,133,64,30,1,6,7,26,1,2,0,0,1,270,6,277,565
5,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,1729,1,151,65,34,2,8,14,30,1,0,0,0,2,305,6,313,616
5,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,1730,1,110,87,20,4,5,3,20,0,2,0,0,0,251,11,262,456
5,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,1731,1,107,48,15,0,2,3,2,0,0,0,0,1,177,3,181,356
5,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,1732,1,96,65,24,1,17,9,23,0,0,0,0,0,235,9,244,485
5,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,1733,1,196,60,34,0,4,4,36,0,0,1,0,1,335,10,346,664
5,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,1734,1,104,43,33,3,3,8,21,0,0,0,0,1,215,7,223,376
5,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,1735,1,129,106,47,4,5,19,23,1,0,0,0,2,334,6,342,547
5,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,1736,1,141,91,46,7,10,12,48,5,0,0,0,4,360,10,374,680
5,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,1737,1,175,98,44,3,7,12,25,1,0,0,0,1,365,7,373,651
5,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,1738,1,163,78,39,0,11,18,27,4,0,0,0,1,340,8,349,592
5,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,1739,1,117,70,14,0,12,4,25,1,0,0,0,1,243,10,254,489
5,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,1740,1,148,70,36,5,9,15,22,0,0,0,0,0,305,10,315,580
5,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,1741,1,165,102,41,1,11,8,34,1,0,0,0,2,363,8,373,704
5,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,1742,1,114,82,35,4,10,11,39,0,0,0,0,0,295,10,305,652
5,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,1743,1,122,78,27,2,6,10,34,0,0,0,0,0,279,6,285,487
5,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,1744,1,163,107,47,1,6,14,31,0,0,0,0,1,369,6,376,694
5,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,1745,1,147,79,48,3,9,6,44,2,1,0,0,2,339,12,353,710
5,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,1746,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,432
5,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,1747,1,125,55,31,1,4,8,30,2,1,0,0,3,257,5,265,607
5,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,1748,1,125,70,38,2,13,4,43,0,0,0,0,0,295,10,305,629
5,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,1749,1,114,64,27,3,6,5,18,1,0,0,0,0,238,17,255,481
5,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,1750,2,162,85,27,0,3,7,21,1,0,0,0,1,306,4,311,1162
5,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,1751,2,187,108,47,2,10,5,33,1,0,1,0,0,394,6,400,805
5,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,1752,2,247,136,32,4,6,8,23,4,0,0,0,4,460,5,469,970
5,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,1753,2,416,250,67,2,9,8,45,0,0,1,0,1,798,21,820,625
5,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,1754,2,162,106,65,6,17,6,52,2,0,0,0,1,416,8,425,943
5,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,1755,2,118,48,22,2,5,4,19,0,0,1,0,0,219,9,228,1039
5,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,1756,1,137,94,27,2,10,4,31,0,0,0,0,0,305,5,310,748
5,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,1757,2,120,81,39,3,5,6,29,0,0,1,0,3,284,9,296,1288
5,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,1758,1,155,99,55,2,8,7,49,1,0,0,0,0,376,9,385,707
5,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,1759,2,173,105,41,4,13,8,41,1,0,0,0,0,386,9,395,831
5,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,1760,2,101,117,71,0,9,5,38,1,0,0,0,0,342,10,352,751
5,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,1761,2,179,102,59,2,17,12,66,0,0,0,0,2,437,9,448,998
5,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,1762,2,240,117,72,8,15,11,71,1,2,2,0,2,539,18,559,1244
5,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,1763,1,101,95,47,7,10,8,24,1,0,0,0,1,293,14,308,706
5,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,1764,2,71,56,31,2,9,5,21,1,0,0,0,2,196,8,206,881
5,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,1765,2,72,58,40,2,4,6,24,2,0,0,0,0,208,9,217,985
5,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,1766,2,163,75,64,6,8,11,40,3,2,0,0,0,372,10,382,800
5,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,41,MIXQUIAHUALA DE JUAREZ,743,3,455,304,107,52,87,29,84,0,1,0,1,4,1120,42,1166,1792
5,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,41,MIXQUIAHUALA DE JUAREZ,744,3,282,298,92,62,104,32,71,3,1,1,0,0,946,33,979,1593
5,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,41,MIXQUIAHUALA DE JUAREZ,745,2,265,212,81,38,100,43,80,1,2,0,0,0,822,32,854,1459
5,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,41,MIXQUIAHUALA DE JUAREZ,746,3,297,319,133,48,119,44,57,1,0,2,0,1,1020,37,1058,1744
5,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,41,MIXQUIAHUALA DE JUAREZ,747,2,192,235,71,18,56,39,74,1,0,2,1,0,689,21,710,1140
5,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,41,MIXQUIAHUALA DE JUAREZ,748,4,331,340,114,45,181,42,91,3,1,2,1,0,1151,34,1185,1756
5,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,41,MIXQUIAHUALA DE JUAREZ,749,2,278,287,140,21,97,19,54,1,0,1,0,1,898,31,930,1498
5,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,41,MIXQUIAHUALA DE JUAREZ,750,3,365,368,139,110,121,52,126,0,1,0,2,3,1284,24,1311,2229
5,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,41,MIXQUIAHUALA DE JUAREZ,751,4,403,413,147,229,92,33,143,2,9,1,0,0,1472,41,1513,2506
5,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,41,MIXQUIAHUALA DE JUAREZ,752,2,216,202,64,91,68,31,109,2,1,0,1,0,785,11,796,1398
5,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,41,MIXQUIAHUALA DE JUAREZ,753,3,273,302,97,41,87,53,105,4,0,2,0,4,964,27,995,1619
5,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,41,MIXQUIAHUALA DE JUAREZ,754,1,21,132,21,52,46,22,32,1,2,1,1,0,331,10,341,741
5,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,41,MIXQUIAHUALA DE JUAREZ,755,2,41,197,44,40,86,78,14,0,2,0,0,0,502,11,513,892
5,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,41,MIXQUIAHUALA DE JUAREZ,756,3,129,278,89,30,64,154,62,2,2,2,1,0,813,16,829,1603
5,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,41,MIXQUIAHUALA DE JUAREZ,757,2,89,198,71,66,90,12,68,1,3,0,1,4,599,24,627,1181
5,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,41,MIXQUIAHUALA DE JUAREZ,758,2,59,133,30,21,73,29,36,0,3,2,0,0,386,12,398,1295
5,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,41,MIXQUIAHUALA DE JUAREZ,759,3,124,359,80,65,137,134,87,0,3,4,1,1,994,16,1011,1603
5,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,41,MIXQUIAHUALA DE JUAREZ,760,1,47,103,38,62,68,12,22,0,2,0,2,1,356,14,371,578
5,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,41,MIXQUIAHUALA DE JUAREZ,761,3,138,530,84,128,174,67,66,3,3,4,3,1,1200,26,1227,2228
5,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,41,MIXQUIAHUALA DE JUAREZ,762,2,40,94,23,29,39,12,18,3,0,0,0,0,258,7,265,812
5,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,41,MIXQUIAHUALA DE JUAREZ,763,2,77,149,70,48,59,34,56,3,0,0,0,0,496,15,511,854
5,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,41,MIXQUIAHUALA DE JUAREZ,764,1,27,101,21,4,34,9,21,2,0,0,0,0,219,5,224,396
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,42,MOLANGO DE ESCAMILLA,765,3,151,556,264,24,23,65,97,9,3,6,0,0,1198,64,1262,1631
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,42,MOLANGO DE ESCAMILLA,766,3,214,618,263,16,23,100,91,14,1,7,0,0,1347,73,1420,1866
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,42,MOLANGO DE ESCAMILLA,767,1,25,103,76,8,8,16,5,2,2,1,1,0,247,15,262,331
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,42,MOLANGO DE ESCAMILLA,768,1,24,79,70,6,6,70,15,3,0,5,0,1,278,31,310,433
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,42,MOLANGO DE ESCAMILLA,769,1,28,180,44,13,14,22,22,3,3,1,0,0,330,31,361,503
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,42,MOLANGO DE ESCAMILLA,770,1,8,68,25,4,1,12,0,0,0,0,1,0,119,15,134,181
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,42,MOLANGO DE ESCAMILLA,771,1,16,149,90,5,5,13,16,2,0,1,0,0,297,44,341,433
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,42,MOLANGO DE ESCAMILLA,772,1,25,193,34,7,6,23,34,1,0,1,0,0,324,38,362,489
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,42,MOLANGO DE ESCAMILLA,773,1,7,150,87,6,7,17,30,1,1,1,0,3,307,16,326,440
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,42,MOLANGO DE ESCAMILLA,774,1,12,60,6,1,2,2,13,2,0,1,0,0,99,4,103,160
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,42,MOLANGO DE ESCAMILLA,775,1,20,115,25,2,2,7,17,0,0,2,0,0,190,9,199,254
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,42,MOLANGO DE ESCAMILLA,776,1,16,68,26,4,2,13,18,0,0,0,0,0,147,16,163,228
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,42,MOLANGO DE ESCAMILLA,777,1,10,81,28,0,2,9,18,0,0,0,0,0,148,15,163,218
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,42,MOLANGO DE ESCAMILLA,778,1,10,69,41,5,4,16,14,0,0,0,0,0,159,8,167,256
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,42,MOLANGO DE ESCAMILLA,779,1,45,124,156,4,7,17,15,3,0,0,0,0,371,23,394,516
5,13,HIDALGO,5,IXMIQUILPAN,43,NICOLAS FLORES,780,2,299,196,91,1,2,17,18,1,0,1,0,1,626,8,635,845
5,13,HIDALGO,5,IXMIQUILPAN,43,NICOLAS FLORES,781,1,101,46,8,0,0,2,0,1,1,0,0,0,159,3,162,214
5,13,HIDALGO,5,IXMIQUILPAN,43,NICOLAS FLORES,782,1,68,71,42,0,2,0,3,0,0,0,0,0,186,7,193,259
5,13,HIDALGO,5,IXMIQUILPAN,43,NICOLAS FLORES,783,1,53,46,1,0,0,0,0,0,0,0,0,0,100,0,100,126
5,13,HIDALGO,5,IXMIQUILPAN,43,NICOLAS FLORES,784,1,191,64,4,2,0,2,2,0,0,0,0,0,265,5,270,323
5,13,HIDALGO,5,IXMIQUILPAN,43,NICOLAS FLORES,785,1,41,40,10,0,0,1,2,0,0,0,0,0,94,7,101,133
5,13,HIDALGO,5,IXMIQUILPAN,43,NICOLAS FLORES,786,1,79,60,4,2,1,1,2,1,0,0,0,0,150,4,154,221
5,13,HIDALGO,5,IXMIQUILPAN,43,NICOLAS FLORES,788,1,183,45,15,0,1,5,1,0,0,0,0,1,250,8,259,352
5,13,HIDALGO,5,IXMIQUILPAN,43,NICOLAS FLORES,789,1,76,26,27,0,0,0,3,0,0,0,0,0,132,0,132,170
5,13,HIDALGO,5,IXMIQUILPAN,43,NICOLAS FLORES,790,1,139,26,10,0,0,0,0,0,0,0,0,0,175,5,180,270
5,13,HIDALGO,5,IXMIQUILPAN,43,NICOLAS FLORES,791,1,72,25,1,0,0,3,1,0,0,0,0,0,102,1,103,145
5,13,HIDALGO,5,IXMIQUILPAN,43,NICOLAS FLORES,792,1,31,31,8,0,1,0,0,0,0,0,0,0,71,1,72,104
5,13,HIDALGO,5,IXMIQUILPAN,43,NICOLAS FLORES,793,1,72,62,2,0,0,0,0,0,0,1,0,0,137,4,141,224
5,13,HIDALGO,5,IXMIQUILPAN,43,NICOLAS FLORES,795,1,78,132,36,0,0,1,4,1,0,1,0,0,253,8,261,339
5,13,HIDALGO,5,IXMIQUILPAN,43,NICOLAS FLORES,796,1,78,40,66,1,1,2,3,0,0,0,0,0,191,6,197,270
5,13,HIDALGO,5,IXMIQUILPAN,43,NICOLAS FLORES,797,1,69,61,11,3,5,1,3,0,0,1,0,2,154,9,165,216
5,13,HIDALGO,5,IXMIQUILPAN,43,NICOLAS FLORES,798,1,79,17,7,0,1,0,2,0,0,0,0,0,106,5,111,160
5,13,HIDALGO,5,IXMIQUILPAN,43,NICOLAS FLORES,799,1,154,83,3,2,1,4,1,0,0,0,0,0,248,15,263,357
5,13,HIDALGO,5,IXMIQUILPAN,43,NICOLAS FLORES,800,1,71,83,11,1,2,2,5,0,0,0,0,0,175,7,182,278
5,13,HIDALGO,5,IXMIQUILPAN,43,NICOLAS FLORES,801,1,41,20,6,0,1,0,1,0,0,0,0,0,69,0,69,120
5,13,HIDALGO,6,HUICHAPAN,44,NOPALA DE VILLAGRAN,802,4,627,502,45,337,20,29,166,0,4,1,1,5,1732,24,1761,2420
5,13,HIDALGO,6,HUICHAPAN,44,NOPALA DE VILLAGRAN,803,3,172,226,10,221,5,15,39,1,2,0,1,1,692,20,713,1651
5,13,HIDALGO,6,HUICHAPAN,44,NOPALA DE VILLAGRAN,804,2,76,254,10,219,3,14,27,0,0,0,0,1,603,10,614,944
5,13,HIDALGO,6,HUICHAPAN,44,NOPALA DE VILLAGRAN,805,2,140,147,14,150,3,9,26,2,0,2,1,0,494,17,511,773
5,13,HIDALGO,6,HUICHAPAN,44,NOPALA DE VILLAGRAN,806,2,451,240,52,139,16,18,48,1,3,0,1,0,969,14,983,1311
5,13,HIDALGO,6,HUICHAPAN,44,NOPALA DE VILLAGRAN,807,3,281,299,105,192,19,28,136,1,2,0,0,0,1063,31,1094,1609
5,13,HIDALGO,6,HUICHAPAN,44,NOPALA DE VILLAGRAN,808,1,34,106,8,140,2,6,43,0,0,0,0,0,339,3,342,507
5,13,HIDALGO,6,HUICHAPAN,44,NOPALA DE VILLAGRAN,809,1,62,216,8,10,2,0,17,0,3,0,0,0,318,0,318,553
5,13,HIDALGO,6,HUICHAPAN,44,NOPALA DE VILLAGRAN,810,1,57,188,71,195,4,4,10,0,1,0,0,0,530,8,538,718
5,13,HIDALGO,6,HUICHAPAN,44,NOPALA DE VILLAGRAN,811,1,92,158,14,183,6,5,28,0,0,0,0,0,486,5,491,701
5,13,HIDALGO,9,METEPEC,45,OMITLAN DE JUAREZ,812,3,282,393,123,144,22,35,32,5,7,0,0,0,1043,35,1078,1595
5,13,HIDALGO,9,METEPEC,45,OMITLAN DE JUAREZ,813,2,168,169,84,155,39,68,38,1,0,0,3,0,725,20,745,1115
5,13,HIDALGO,9,METEPEC,45,OMITLAN DE JUAREZ,814,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,395
5,13,HIDALGO,9,METEPEC,45,OMITLAN DE JUAREZ,815,1,69,115,33,82,12,29,14,1,1,1,0,0,357,18,375,517
5,13,HIDALGO,9,METEPEC,45,OMITLAN DE JUAREZ,816,1,112,159,46,27,14,8,13,0,0,0,0,0,379,8,387,534
5,13,HIDALGO,9,METEPEC,45,OMITLAN DE JUAREZ,817,1,44,134,42,71,4,22,5,0,3,2,0,0,327,17,344,641
5,13,HIDALGO,9,METEPEC,45,OMITLAN DE JUAREZ,818,2,94,251,21,134,13,25,15,1,4,2,3,1,563,10,574,920
5,13,HIDALGO,9,METEPEC,45,OMITLAN DE JUAREZ,819,1,40,199,19,50,7,30,6,1,0,1,0,0,353,9,362,535
5,13,HIDALGO,9,METEPEC,45,OMITLAN DE JUAREZ,820,1,47,53,61,28,3,47,12,0,0,0,1,0,252,6,258,348
5,13,HIDALGO,9,METEPEC,45,OMITLAN DE JUAREZ,821,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246
5,13,HIDALGO,1,ZIMAPAN,46,PACULA,822,1,174,131,25,0,1,4,1,1,0,0,0,1,337,8,346,497
5,13,HIDALGO,1,ZIMAPAN,46,PACULA,823,1,154,189,13,1,0,4,0,2,0,1,0,0,364,2,366,559
5,13,HIDALGO,1,ZIMAPAN,46,PACULA,824,2,382,289,11,1,0,1,1,0,0,2,0,0,687,18,705,978
5,13,HIDALGO,1,ZIMAPAN,46,PACULA,825,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,449
5,13,HIDALGO,1,ZIMAPAN,46,PACULA,826,1,72,113,2,0,1,2,0,0,0,0,0,0,190,0,190,285
5,13,HIDALGO,1,ZIMAPAN,46,PACULA,827,1,109,53,4,1,0,0,0,0,1,0,0,0,168,0,168,225
5,13,HIDALGO,1,ZIMAPAN,46,PACULA,828,1,135,107,2,0,0,0,0,0,0,0,0,0,244,5,249,350
5,13,HIDALGO,1,ZIMAPAN,46,PACULA,829,1,173,122,4,0,0,2,0,0,0,2,0,0,303,4,307,424
5,13,HIDALGO,1,ZIMAPAN,46,PACULA,830,1,76,52,2,0,1,0,0,0,0,0,0,0,131,0,131,160
5,13,HIDALGO,1,ZIMAPAN,46,PACULA,831,1,107,119,0,0,1,4,0,1,0,1,0,0,233,4,237,302
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,742,2,201,112,95,10,14,15,46,0,0,0,0,3,493,21,517,9545
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,832,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2207
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,833,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4230
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,834,1,85,71,22,1,11,5,23,0,1,0,0,0,219,9,228,9291
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,835,1,106,82,94,2,6,11,37,95,84,93,13,0,623,10,633,1307
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,836,1,104,77,45,8,11,7,26,0,0,0,0,0,278,6,284,1589
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,837,2,91,56,16,3,5,9,121,0,0,0,0,0,301,6,307,1837
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,838,1,82,49,20,2,1,1,22,1,0,0,0,1,178,4,183,2205
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,839,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1668
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,840,2,115,53,24,4,5,3,14,0,0,0,0,4,218,5,227,1780
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,841,1,95,96,41,5,7,6,25,0,0,0,0,1,275,7,283,11638
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,842,1,134,103,62,5,10,7,22,1,1,0,0,2,345,8,355,2897
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,843,2,197,142,36,3,12,9,43,80,75,79,6,0,682,12,694,2819
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,844,2,167,171,32,7,13,8,52,0,2,1,0,1,453,11,465,876
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,845,1,93,69,29,1,2,1,12,1,1,0,0,1,209,8,218,1000
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,846,1,156,82,57,3,13,5,27,0,0,0,0,0,343,8,351,1085
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,847,2,80,78,18,3,10,3,13,2,0,0,0,0,207,11,218,2266
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,848,3,220,122,60,5,17,17,39,0,0,0,0,1,480,25,506,681
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,849,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,837
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,850,2,191,140,53,0,8,7,35,1,1,0,0,2,436,15,453,779
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,851,2,166,173,44,1,5,7,28,1,0,0,0,0,425,20,445,3228
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,853,3,366,246,101,7,11,21,72,3,0,1,1,1,829,33,863,1010
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,854,2,383,264,107,6,18,7,32,13,0,0,0,6,830,27,863,1159
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,855,2,357,206,103,7,20,22,62,1,1,0,0,1,779,29,809,2958
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,856,2,295,199,123,13,31,22,62,0,0,1,1,3,747,24,774,3547
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,857,2,224,172,85,2,24,7,40,0,1,0,0,1,555,18,574,1553
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,858,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6965
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,859,1,117,96,32,0,10,6,37,2,0,0,0,0,300,11,311,4975
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,860,2,195,115,64,3,16,9,30,2,2,0,0,0,436,24,460,4992
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,861,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3086
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,862,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4132
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,863,3,87,93,39,2,10,3,24,0,2,1,0,3,261,4,268,6218
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,864,2,126,106,79,5,18,15,34,63,56,59,9,3,570,18,591,1417
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,865,2,376,192,74,5,26,28,81,2,3,0,0,0,787,22,809,914
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,866,2,267,157,81,12,23,10,62,1,0,0,0,2,613,25,640,1039
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,867,2,177,169,65,7,8,19,44,2,0,1,0,4,492,12,508,866
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,868,2,281,154,54,10,12,52,32,2,0,0,0,2,597,10,609,381
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,869,1,89,108,24,2,9,3,25,1,0,0,1,0,262,10,272,622
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,870,1,208,166,31,4,7,6,25,0,3,0,0,1,450,10,461,546
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,871,2,191,164,40,2,9,10,30,1,0,0,0,0,447,14,461,860
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,872,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324
