CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PVEM,PT,MC,NA,MORENA,ES,PLC,PAN_MC,PRI_PVEM_NA,PRI_PVEM,PRI_NA,PVEM_NA,CAND_IND1,CAND_IND2,CAND_IND3,CAND_IND4,CAND_IND5,CAND_IND6,CAND_IND7,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
 ,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,275,2,188,128,7,2,5,6,8,45,5,0,1,3,0,0,0,,,,,,,,398,0,24,422,592
 ,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,276,1,90,109,7,1,3,1,1,23,0,0,2,2,3,0,0,,,,,,,,242,0,12,254,355
 ,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,277,3,384,461,13,8,8,8,6,120,4,3,8,30,14,3,0,,,,,,,,1070,0,82,1152,1621
 ,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,278,5,573,512,16,13,25,20,15,527,13,4,9,27,14,5,0,,,,,,,,1773,0,135,1908,3182
 ,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,279,3,565,392,12,6,16,10,23,171,6,0,4,14,3,2,0,,,,,,,,1224,0,49,1273,2045
 ,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,280,3,363,330,15,5,7,3,18,133,0,4,9,13,3,1,0,,,,,,,,904,0,62,966,1512
 ,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,281,2,328,297,18,7,7,6,11,130,1,0,11,13,0,0,0,,,,,,,,829,0,30,859,1291
 ,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,282,2,307,226,14,3,7,4,12,80,1,2,2,13,5,1,0,,,,,,,,677,0,35,712,1078
 ,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,283,3,470,463,20,4,8,7,9,154,2,2,7,19,4,1,0,,,,,,,,1170,0,73,1243,1963
 ,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,285,2,204,166,9,1,8,5,5,106,3,3,4,4,7,2,0,,,,,,,,527,0,34,561,793
 ,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,286,1,62,88,2,0,0,0,0,18,0,0,0,0,0,0,0,,,,,,,,170,0,13,183,320
 ,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,287,1,67,91,1,1,0,1,3,23,1,0,2,7,1,0,0,,,,,,,,198,0,12,210,303
 ,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,288,1,82,69,3,1,5,3,3,86,1,1,1,3,1,0,0,,,,,,,,259,0,20,279,444
 ,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,289,2,158,166,4,0,7,2,28,108,0,0,5,6,5,6,0,,,,,,,,495,0,25,520,757
 ,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,290,1,22,19,0,1,0,1,2,26,0,0,0,0,0,0,0,,,,,,,,71,0,2,73,129
 ,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,291,2,300,176,4,3,11,5,7,120,1,0,5,2,4,2,0,,,,,,,,640,0,41,681,1134
 ,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,292,1,140,145,5,0,7,5,5,88,1,0,5,4,0,0,0,,,,,,,,405,0,26,431,596
 ,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,293,2,254,239,4,5,17,4,9,138,2,0,0,12,7,4,0,,,,,,,,695,0,35,730,1010
 ,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,294,1,33,73,0,0,0,0,0,10,0,0,0,0,0,0,0,,,,,,,,116,0,8,124,178
 ,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,295,3,191,268,9,10,14,12,10,259,2,0,0,6,4,1,0,,,,,,,,786,0,37,823,1222
 ,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,296,1,163,223,4,0,5,8,3,55,2,0,0,0,0,0,0,,,,,,,,463,0,30,493,702
 ,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,297,2,146,264,6,3,10,6,5,97,1,1,1,8,4,1,0,,,,,,,,553,0,24,577,788
 ,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,298,2,141,199,18,5,29,7,22,139,10,0,3,9,6,1,1,,,,,,,,590,0,35,625,882
 ,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,299,2,190,238,17,11,12,4,14,143,5,1,1,10,3,1,0,,,,,,,,650,0,50,700,1043
 ,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,300,1,71,110,3,2,9,1,5,53,0,0,0,1,2,0,0,,,,,,,,257,0,20,277,452
 ,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,301,2,320,361,28,3,20,9,4,141,5,0,1,14,9,2,1,,,,,,,,918,0,73,991,1476
 ,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,302,1,49,55,3,0,9,0,3,57,1,2,3,3,0,0,0,,,,,,,,185,0,10,195,288
 ,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,490,1,67,83,16,2,2,3,3,44,1,0,0,1,1,1,1,,,,,,,,225,0,14,239,327
 ,4,CAMPECHE,15,CHAMPOTON,4,CHAMPOTON,303,2,67,150,42,6,13,12,3,223,33,4,0,14,1,0,0,,,,,,,,568,0,35,603,810
 ,4,CAMPECHE,15,CHAMPOTON,4,CHAMPOTON,304,2,77,161,36,6,21,9,4,205,18,3,3,6,1,0,0,,,,,,,,550,0,17,567,783
 ,4,CAMPECHE,15,CHAMPOTON,4,CHAMPOTON,305,2,87,174,47,5,31,12,9,253,48,8,0,8,4,1,0,,,,,,,,687,6,42,735,1135
 ,4,CAMPECHE,15,CHAMPOTON,4,CHAMPOTON,306,2,122,213,37,15,59,8,7,354,78,6,1,10,2,0,2,,,,,,,,914,0,51,965,1434
 ,4,CAMPECHE,15,CHAMPOTON,4,CHAMPOTON,307,2,76,162,36,14,41,5,7,223,26,5,2,6,4,0,0,,,,,,,,607,0,29,636,879
 ,4,CAMPECHE,15,CHAMPOTON,4,CHAMPOTON,308,2,49,101,7,6,32,3,4,95,12,2,4,5,3,1,0,,,,,,,,324,0,14,338,426
 ,4,CAMPECHE,15,CHAMPOTON,4,CHAMPOTON,309,1,55,114,8,4,30,4,5,166,25,6,1,10,0,0,0,,,,,,,,428,0,32,460,627
 ,4,CAMPECHE,15,CHAMPOTON,4,CHAMPOTON,310,2,90,158,25,2,45,8,5,248,45,4,1,2,5,2,0,,,,,,,,640,0,36,676,893
 ,4,CAMPECHE,15,CHAMPOTON,4,CHAMPOTON,311,1,89,158,25,9,26,0,14,143,18,5,0,5,4,0,1,,,,,,,,497,0,18,515,705
 ,4,CAMPECHE,15,CHAMPOTON,4,CHAMPOTON,312,3,166,298,72,19,48,15,14,493,67,5,3,14,5,0,0,,,,,,,,1219,1,82,1302,1967
 ,4,CAMPECHE,15,CHAMPOTON,4,CHAMPOTON,313,2,111,196,61,8,44,8,5,373,38,7,0,8,5,0,0,,,,,,,,864,0,40,904,1376
 ,4,CAMPECHE,15,CHAMPOTON,4,CHAMPOTON,314,2,122,175,29,5,32,13,9,281,32,4,1,6,4,0,0,,,,,,,,713,0,38,751,1099
 ,4,CAMPECHE,15,CHAMPOTON,4,CHAMPOTON,315,2,105,198,84,13,32,11,9,381,37,7,0,6,2,0,0,,,,,,,,885,0,49,934,1325
 ,4,CAMPECHE,15,CHAMPOTON,4,CHAMPOTON,316,3,136,252,102,14,31,10,14,377,48,9,0,3,4,0,0,,,,,,,,1000,0,37,1037,1574
 ,4,CAMPECHE,15,CHAMPOTON,4,CHAMPOTON,317,3,180,249,86,15,38,18,35,571,50,15,1,12,2,0,0,,,,,,,,1272,0,88,1360,2112
 ,4,CAMPECHE,15,CHAMPOTON,4,CHAMPOTON,318,3,166,203,77,15,46,14,18,433,47,11,5,6,5,0,0,,,,,,,,1046,1,59,1106,1610
 ,4,CAMPECHE,15,CHAMPOTON,4,CHAMPOTON,319,8,507,671,238,41,148,49,50,1310,92,40,9,21,19,0,0,,,,,,,,3195,1,192,3388,5548
 ,4,CAMPECHE,15,CHAMPOTON,4,CHAMPOTON,338,1,23,52,5,4,2,1,2,68,4,0,0,2,0,0,0,,,,,,,,163,0,10,173,224
 ,4,CAMPECHE,15,CHAMPOTON,4,CHAMPOTON,341,2,210,214,37,4,25,12,23,321,20,2,0,9,8,0,0,,,,,,,,885,0,58,943,1287
 ,4,CAMPECHE,15,CHAMPOTON,4,CHAMPOTON,344,1,79,84,14,2,28,5,14,215,10,1,1,5,0,0,0,,,,,,,,458,0,44,502,703
 ,4,CAMPECHE,15,CHAMPOTON,4,CHAMPOTON,345,2,96,87,42,3,27,8,34,222,9,0,1,6,3,0,0,,,,,,,,538,0,48,586,851
 ,4,CAMPECHE,15,CHAMPOTON,4,CHAMPOTON,346,2,89,68,27,10,27,14,24,291,10,1,2,3,3,3,1,,,,,,,,573,0,49,622,1024
 ,4,CAMPECHE,15,CHAMPOTON,4,CHAMPOTON,349,2,345,140,27,5,19,8,6,202,14,2,7,8,2,1,1,,,,,,,,787,0,54,841,1160
 ,4,CAMPECHE,15,CHAMPOTON,4,CHAMPOTON,350,2,240,320,54,9,25,10,7,264,48,3,9,25,7,3,0,,,,,,,,1024,0,64,1088,1415
 ,4,CAMPECHE,15,CHAMPOTON,4,CHAMPOTON,351,1,173,83,16,11,6,6,56,49,5,0,1,1,0,0,0,,,,,,,,407,0,15,422,481
 ,4,CAMPECHE,15,CHAMPOTON,4,CHAMPOTON,353,1,142,45,28,7,8,4,0,66,2,0,2,1,1,0,0,,,,,,,,306,0,20,326,382
 ,4,CAMPECHE,15,CHAMPOTON,4,CHAMPOTON,355,1,48,61,5,1,11,0,3,64,3,0,0,2,2,2,0,,,,,,,,202,0,0,202,272
 ,4,CAMPECHE,16,CHAMPOTON,4,CHAMPOTON,320,3,67,300,216,9,34,13,21,496,12,3,0,18,4,1,0,,,,,,,,1194,0,47,1241,1706
 ,4,CAMPECHE,16,CHAMPOTON,4,CHAMPOTON,321,2,11,198,46,4,17,3,10,294,2,5,0,4,1,0,0,,,,,,,,595,0,15,610,779
 ,4,CAMPECHE,16,CHAMPOTON,4,CHAMPOTON,322,2,24,196,108,4,27,2,30,373,5,7,0,4,1,2,1,,,,,,,,784,0,34,818,1145
 ,4,CAMPECHE,16,CHAMPOTON,4,CHAMPOTON,323,2,18,234,42,12,31,8,33,358,2,8,0,8,5,1,1,,,,,,,,761,0,25,786,1057
 ,4,CAMPECHE,16,CHAMPOTON,4,CHAMPOTON,324,2,17,215,62,4,37,6,21,417,3,13,0,7,1,1,1,,,,,,,,805,4,35,844,1116
 ,4,CAMPECHE,16,CHAMPOTON,4,CHAMPOTON,325,2,47,270,112,3,24,11,32,474,10,5,0,14,2,1,0,,,,,,,,1005,0,50,1055,1406
 ,4,CAMPECHE,16,CHAMPOTON,4,CHAMPOTON,326,2,37,192,44,13,12,5,9,202,12,1,0,3,2,1,0,,,,,,,,533,0,17,550,774
 ,4,CAMPECHE,16,CHAMPOTON,4,CHAMPOTON,327,3,128,699,24,9,30,11,71,270,17,4,0,32,5,4,0,,,,,,,,1304,0,58,1362,1707
 ,4,CAMPECHE,16,CHAMPOTON,4,CHAMPOTON,328,2,136,410,10,7,32,23,73,252,7,0,1,5,1,3,0,,,,,,,,960,0,77,1037,1387
 ,4,CAMPECHE,16,CHAMPOTON,4,CHAMPOTON,329,2,74,305,32,14,6,5,14,118,5,6,1,14,7,0,0,,,,,,,,601,0,54,655,845
 ,4,CAMPECHE,16,CHAMPOTON,4,CHAMPOTON,330,2,81,353,14,27,6,1,14,284,5,4,0,30,4,2,0,,,,,,,,825,0,46,871,1106
 ,4,CAMPECHE,16,CHAMPOTON,4,CHAMPOTON,331,6,802,874,54,31,74,21,26,533,61,6,6,32,17,3,0,,,,,,,,2540,0,163,2703,3989
 ,4,CAMPECHE,16,CHAMPOTON,4,CHAMPOTON,332,1,0,0,0,0,1,0,5,134,0,0,0,0,0,0,0,,,,,,,,140,0,26,166,555
 ,4,CAMPECHE,16,CHAMPOTON,4,CHAMPOTON,333,2,59,308,45,17,24,13,13,301,25,0,0,8,3,1,0,,,,,,,,817,0,45,862,1165
 ,4,CAMPECHE,16,CHAMPOTON,4,CHAMPOTON,334,4,118,259,20,12,19,10,19,204,18,4,0,11,1,0,0,,,,,,,,695,0,35,730,1005
 ,4,CAMPECHE,16,CHAMPOTON,4,CHAMPOTON,335,2,75,148,15,22,34,13,9,153,4,3,0,5,5,0,0,,,,,,,,486,0,30,516,757
 ,4,CAMPECHE,16,CHAMPOTON,4,CHAMPOTON,336,2,64,201,18,11,23,7,19,162,12,3,3,4,4,1,0,,,,,,,,532,0,29,561,902
 ,4,CAMPECHE,16,CHAMPOTON,4,CHAMPOTON,337,2,73,185,34,27,17,9,13,158,4,5,1,7,8,1,0,,,,,,,,542,0,32,574,822
 ,4,CAMPECHE,16,CHAMPOTON,4,CHAMPOTON,339,1,59,167,13,6,23,8,6,89,3,0,0,9,1,0,0,,,,,,,,384,0,23,407,594
 ,4,CAMPECHE,16,CHAMPOTON,4,CHAMPOTON,340,3,208,268,27,11,80,25,35,443,11,5,2,12,2,1,0,,,,,,,,1130,1,114,1245,2149
 ,4,CAMPECHE,16,CHAMPOTON,4,CHAMPOTON,342,2,81,328,15,3,16,11,7,341,10,3,3,12,6,2,0,,,,,,,,838,0,43,881,1126
 ,4,CAMPECHE,16,CHAMPOTON,4,CHAMPOTON,343,2,48,316,15,2,14,6,8,279,20,5,0,9,4,0,0,,,,,,,,726,0,43,769,1004
 ,4,CAMPECHE,16,CHAMPOTON,4,CHAMPOTON,347,2,89,367,25,8,63,9,18,346,31,9,2,12,6,3,0,,,,,,,,988,0,58,1046,1454
 ,4,CAMPECHE,16,CHAMPOTON,4,CHAMPOTON,348,1,55,137,6,1,15,6,9,161,31,1,1,7,2,0,0,,,,,,,,432,0,34,466,721
 ,4,CAMPECHE,16,CHAMPOTON,4,CHAMPOTON,352,1,57,168,19,3,15,6,3,91,23,2,0,2,3,0,0,,,,,,,,392,0,23,415,605
 ,4,CAMPECHE,16,CHAMPOTON,4,CHAMPOTON,354,1,99,189,20,5,21,5,29,122,12,4,2,8,1,1,0,,,,,,,,518,0,34,552,706
 ,4,CAMPECHE,16,CHAMPOTON,4,CHAMPOTON,528,1,32,126,4,0,23,3,3,71,19,0,0,14,0,0,0,,,,,,,,295,0,0,295,504
 ,4,CAMPECHE,16,CHAMPOTON,4,CHAMPOTON,529,2,83,132,15,14,12,7,15,167,18,2,4,5,3,1,0,,,,,,,,478,0,45,523,842
 ,4,CAMPECHE,16,CHAMPOTON,4,CHAMPOTON,530,1,9,79,3,1,6,0,1,64,1,3,0,1,3,1,0,,,,,,,,172,0,5,177,240
 ,4,CAMPECHE,17,CALKINI,2,CALKINI,147,3,29,354,108,24,63,111,107,415,14,22,1,22,4,3,5,,,,,,,,1282,0,57,1339,1630
 ,4,CAMPECHE,17,CALKINI,2,CALKINI,148,2,34,216,90,15,21,79,53,300,7,14,0,5,0,1,0,,,,,,,,835,17,41,893,1074
 ,4,CAMPECHE,17,CALKINI,2,CALKINI,149,2,28,268,93,14,41,66,60,256,5,15,0,29,1,4,0,,,,,,,,880,0,32,912,1127
 ,4,CAMPECHE,17,CALKINI,2,CALKINI,150,2,19,149,46,8,17,73,39,239,6,20,1,9,3,3,0,,,,,,,,632,0,16,648,781
 ,4,CAMPECHE,17,CALKINI,2,CALKINI,151,2,28,152,85,6,28,49,77,216,6,10,2,5,0,6,0,,,,,,,,670,0,26,696,828
 ,4,CAMPECHE,17,CALKINI,2,CALKINI,152,2,20,226,73,7,20,77,60,252,8,19,2,13,3,3,0,,,,,,,,783,0,41,824,1016
 ,4,CAMPECHE,17,CALKINI,2,CALKINI,153,2,31,172,84,9,48,73,77,299,10,22,1,9,1,0,0,,,,,,,,836,0,33,869,1038
 ,4,CAMPECHE,17,CALKINI,2,CALKINI,154,3,33,324,125,19,75,134,128,434,14,34,1,11,4,10,0,,,,,,,,1346,0,38,1384,1742
 ,4,CAMPECHE,17,CALKINI,2,CALKINI,155,2,16,282,113,74,31,134,60,223,10,18,0,15,0,0,0,,,,,,,,976,0,31,1007,1375
 ,4,CAMPECHE,17,CALKINI,2,CALKINI,156,2,15,138,63,18,19,59,68,241,12,26,2,12,0,2,0,,,,,,,,675,0,36,711,887
 ,4,CAMPECHE,17,CALKINI,2,CALKINI,159,2,36,143,20,3,40,14,67,219,6,12,2,17,1,6,0,,,,,,,,586,0,24,610,792
 ,4,CAMPECHE,17,CALKINI,2,CALKINI,160,2,50,140,16,3,25,27,115,111,5,15,0,10,2,5,4,,,,,,,,528,0,21,549,788
 ,4,CAMPECHE,17,CALKINI,2,CALKINI,161,2,41,129,21,1,27,39,45,229,13,17,4,13,1,3,1,,,,,,,,584,0,25,609,799
 ,4,CAMPECHE,17,CALKINI,2,CALKINI,162,2,69,180,25,7,63,20,79,250,5,16,1,7,1,5,0,,,,,,,,728,0,24,752,989
 ,4,CAMPECHE,17,CALKINI,2,CALKINI,163,2,49,176,32,2,35,30,83,222,18,17,0,3,0,0,0,,,,,,,,667,12,14,693,822
 ,4,CAMPECHE,17,CALKINI,2,CALKINI,164,2,35,174,26,2,41,26,48,268,7,11,2,11,1,0,0,,,,,,,,652,0,29,681,843
 ,4,CAMPECHE,17,CALKINI,2,CALKINI,169,3,8,419,48,15,22,38,66,558,13,13,0,6,3,0,0,,,,,,,,1209,0,33,1242,1514
 ,4,CAMPECHE,17,CALKINI,2,CALKINI,172,2,30,241,99,65,41,103,5,296,5,10,10,5,0,2,0,,,,,,,,912,0,39,951,1379
 ,4,CAMPECHE,17,CALKINI,2,CALKINI,173,3,26,231,34,3,117,222,41,430,9,6,122,142,5,1,0,,,,,,,,1389,0,26,1415,1844
 ,4,CAMPECHE,17,CALKINI,2,CALKINI,174,2,17,272,25,6,60,249,32,239,3,11,1,17,4,6,0,,,,,,,,942,0,23,965,1219
 ,4,CAMPECHE,17,CALKINI,2,CALKINI,175,3,33,488,28,7,90,384,62,393,4,10,1,19,5,0,1,,,,,,,,1525,0,60,1585,2014
 ,4,CAMPECHE,17,CALKINI,2,CALKINI,176,3,41,484,31,5,116,260,48,399,8,18,0,25,2,0,0,,,,,,,,1437,20,37,1494,2063
 ,4,CAMPECHE,17,CALKINI,2,CALKINI,177,3,31,423,25,7,135,275,33,370,2,10,1,21,2,2,0,,,,,,,,1337,0,67,1404,1781
 ,4,CAMPECHE,17,CALKINI,2,CALKINI,179,2,57,436,172,36,60,52,28,247,9,16,0,2,4,0,1,,,,,,,,1120,0,30,1150,1388
 ,4,CAMPECHE,17,CALKINI,2,CALKINI,180,3,51,741,177,7,95,76,42,319,15,40,1,26,15,8,1,,,,,,,,1614,0,103,1717,1993
 ,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,381,3,164,609,37,20,89,21,20,78,2,3,69,19,7,1,0,,,,,,,,1139,0,49,1188,1727
 ,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,382,5,230,888,60,36,101,21,21,118,2,3,57,35,16,5,1,,,,,,,,1594,0,57,1651,3032
 ,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,383,2,89,442,21,8,66,17,20,57,1,2,38,19,2,1,0,,,,,,,,783,0,31,814,969
 ,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,384,2,92,427,14,17,68,19,22,56,2,4,24,17,5,1,0,,,,,,,,768,0,23,791,967
 ,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,385,1,117,169,6,2,4,5,3,15,1,0,0,2,0,0,0,,,,,,,,324,0,2,326,338
 ,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,386,1,32,163,5,16,3,1,1,23,1,0,0,0,1,0,0,,,,,,,,246,0,12,258,389
 ,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,387,1,29,139,5,16,11,2,1,50,3,0,0,3,0,0,0,,,,,,,,259,0,6,265,272
 ,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,388,4,360,736,32,20,33,27,20,384,18,2,7,17,5,1,0,,,,,,,,1662,0,48,1710,2251
 ,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,389,2,188,370,19,24,17,16,11,133,3,1,2,5,7,1,0,,,,,,,,797,0,19,816,1090
 ,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,390,1,90,147,3,0,6,2,1,16,3,0,5,4,1,0,0,,,,,,,,278,0,8,286,323
 ,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,391,1,49,117,4,4,18,5,2,35,1,0,0,2,1,0,0,,,,,,,,238,0,9,247,343
 ,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,392,1,30,112,13,6,1,3,2,2,0,0,11,0,1,0,0,,,,,,,,181,0,4,185,179
 ,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,393,1,34,56,2,1,5,1,2,2,0,0,13,0,0,1,0,,,,,,,,117,0,6,123,151
 ,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,394,1,139,302,19,7,65,22,8,67,4,0,7,8,4,0,0,,,,,,,,652,0,15,667,721
 ,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,395,2,81,347,22,4,41,10,1,166,12,1,17,10,2,1,0,,,,,,,,715,0,21,736,865
 ,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,396,1,52,243,19,3,27,10,1,24,2,0,19,7,1,0,0,,,,,,,,408,0,18,426,499
 ,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,397,1,83,271,4,8,40,7,6,34,3,1,11,9,5,0,0,,,,,,,,482,0,0,482,636
 ,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,398,2,97,325,22,16,23,7,5,40,1,0,50,13,9,2,0,,,,,,,,610,0,46,656,762
 ,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,399,1,81,180,14,5,25,4,12,39,3,0,19,5,3,2,0,,,,,,,,392,0,21,413,480
 ,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,400,2,399,538,25,34,16,4,8,24,2,1,7,9,10,2,0,,,,,,,,1079,0,34,1113,1228
 ,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,401,2,369,534,15,2,15,4,0,5,1,1,7,16,8,2,0,,,,,,,,979,0,36,1015,1186
 ,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,402,1,21,97,0,3,6,4,1,26,0,1,0,3,1,0,0,,,,,,,,163,0,0,163,713
 ,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,403,2,299,347,19,2,28,10,21,47,3,0,3,11,3,2,2,,,,,,,,797,0,43,840,1290
 ,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,404,2,186,285,13,4,43,6,17,47,2,0,4,8,5,2,0,,,,,,,,622,0,23,645,785
 ,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,405,1,43,82,11,0,3,1,2,0,0,0,0,0,0,0,0,,,,,,,,142,0,1,143,714
 ,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,406,1,91,41,6,1,27,1,8,12,2,12,1,2,3,1,0,,,,,,,,208,0,18,226,532
 ,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,407,2,166,317,9,8,15,7,2,110,6,0,7,7,3,2,0,,,,,,,,659,0,10,669,789
 ,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,408,1,115,214,12,0,4,2,1,48,0,1,2,0,2,11,0,,,,,,,,412,0,5,417,454
 ,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,409,2,161,302,11,0,14,1,1,171,0,9,2,2,1,2,0,,,,,,,,677,0,18,695,792
 ,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,410,2,278,463,17,12,42,11,21,382,4,1,1,8,0,0,0,,,,,,,,1240,0,18,1258,1442
 ,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,411,2,160,297,11,6,4,3,0,146,0,2,1,3,1,1,0,,,,,,,,635,0,18,653,749
 ,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,412,1,105,131,2,0,6,3,0,61,0,0,1,5,0,0,0,,,,,,,,314,0,3,317,329
 ,4,CAMPECHE,19,HECELCHAKAN,2,CALKINI,157,1,14,221,80,6,68,51,27,108,4,4,0,4,1,2,0,,,,,,,,590,0,18,608,719
 ,4,CAMPECHE,19,HECELCHAKAN,2,CALKINI,158,2,29,166,53,37,46,28,188,161,6,8,0,0,0,3,1,,,,,,,,726,0,30,756,827
 ,4,CAMPECHE,19,HECELCHAKAN,2,CALKINI,165,1,12,89,8,97,0,43,3,2,1,1,1,0,0,0,0,,,,,,,,257,0,10,267,269
 ,4,CAMPECHE,19,HECELCHAKAN,2,CALKINI,166,3,182,686,18,3,16,34,115,637,17,3,1,12,3,2,0,,,,,,,,1729,0,39,1768,2086
 ,4,CAMPECHE,19,HECELCHAKAN,2,CALKINI,167,2,109,331,14,3,10,25,29,403,7,7,1,2,7,2,0,,,,,,,,950,0,22,972,1184
 ,4,CAMPECHE,19,HECELCHAKAN,2,CALKINI,168,2,91,415,20,7,13,18,60,377,8,4,1,15,4,0,1,,,,,,,,1034,0,24,1058,1284
 ,4,CAMPECHE,19,HECELCHAKAN,2,CALKINI,170,2,50,240,32,91,54,20,167,176,8,4,0,1,0,1,0,,,,,,,,844,0,18,862,951
 ,4,CAMPECHE,19,HECELCHAKAN,2,CALKINI,171,1,29,208,46,8,22,27,54,140,7,7,0,0,1,4,0,,,,,,,,553,0,21,574,657
 ,4,CAMPECHE,19,HECELCHAKAN,2,CALKINI,178,1,11,72,7,14,10,11,27,113,1,0,0,1,0,1,0,,,,,,,,268,0,9,277,314
 ,4,CAMPECHE,19,HECELCHAKAN,2,CALKINI,181,2,37,116,58,13,9,25,26,30,65,1,1,2,0,0,0,,,,,,,,383,0,19,402,470
 ,4,CAMPECHE,19,HECELCHAKAN,2,CALKINI,182,1,8,55,12,4,16,4,35,18,0,1,0,1,1,2,0,,,,,,,,157,0,0,157,175
 ,4,CAMPECHE,19,HECELCHAKAN,5,HECELCHAKAN,363,3,244,193,36,15,10,90,256,301,213,0,9,14,2,3,0,,,,,,,,1386,1,59,1446,1904
 ,4,CAMPECHE,19,HECELCHAKAN,5,HECELCHAKAN,364,3,176,327,48,36,3,23,261,303,389,4,4,13,1,5,4,,,,,,,,1597,0,65,1662,2014
 ,4,CAMPECHE,19,HECELCHAKAN,5,HECELCHAKAN,365,2,77,159,18,13,2,9,150,164,120,6,0,12,0,5,0,,,,,,,,735,0,27,762,896
 ,4,CAMPECHE,19,HECELCHAKAN,5,HECELCHAKAN,366,2,142,158,26,17,13,9,194,183,168,1,0,7,3,7,0,,,,,,,,928,0,29,957,1169
 ,4,CAMPECHE,19,HECELCHAKAN,5,HECELCHAKAN,367,2,144,171,30,10,3,3,194,195,185,7,1,4,2,5,1,,,,,,,,955,0,37,992,1210
 ,4,CAMPECHE,19,HECELCHAKAN,5,HECELCHAKAN,368,2,171,154,13,17,3,9,230,183,109,8,1,10,1,0,1,,,,,,,,910,0,31,941,1135
 ,4,CAMPECHE,19,HECELCHAKAN,5,HECELCHAKAN,369,1,194,155,10,4,3,2,48,11,181,0,2,9,0,8,0,,,,,,,,627,0,14,641,690
