id_entidad_electoral,fecha_jornada,id_cargo,nombre_cargo,id_estado,id_distrito,id_casilla,tipo_casilla,descripcion,ext_contigua,id_municipio,nombre_municipio,lista_nominal,estatus_casilla,descripcion,resultados_obtenidos,tipo_urna,descripcion,seccion,PAN,PRI,PRD,PT,PVEM,PRS,MEDP,CDPPN,PSN,PAS,No Reg,Nulos,Total
18,8/7/2002,12,Ayuntamientos,18,0,1,B,Basica,0,6,HUAJICORI,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,210,37,29,23,5,0,0,0,1,1,0,0,3,99
18,8/7/2002,12,Ayuntamientos,18,0,1,B,Basica,0,6,HUAJICORI,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,211,15,86,5,1,0,0,0,0,0,0,0,0,107
18,8/7/2002,12,Ayuntamientos,18,0,1,B,Basica,0,6,HUAJICORI,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,212,17,20,5,0,0,0,0,0,0,0,0,0,42
18,8/7/2002,12,Ayuntamientos,18,0,1,E,Extraordinaria,0,6,HUAJICORI,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,212,3,31,7,0,0,0,0,0,0,0,0,0,41
18,8/7/2002,12,Ayuntamientos,18,0,1,B,Basica,0,6,HUAJICORI,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,213,10,27,3,2,0,0,0,0,0,0,0,44,86
18,8/7/2002,12,Ayuntamientos,18,0,1,E,Extraordinaria,0,6,HUAJICORI,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,213,22,37,8,1,0,0,0,0,0,0,0,4,72
18,8/7/2002,12,Ayuntamientos,18,0,1,E,Extraordinaria,0,6,HUAJICORI,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,214,5,43,4,2,0,0,0,0,0,0,0,1,55
18,8/7/2002,12,Ayuntamientos,18,0,1,B,Basica,0,6,HUAJICORI,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,214,35,61,12,2,0,0,0,0,0,0,0,5,115
18,8/7/2002,12,Ayuntamientos,18,0,1,B,Basica,0,7,IXTLAN DEL RIO,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,215,201,194,16,12,2,0,81,286,0,1,0,28,821
18,8/7/2002,12,Ayuntamientos,18,0,1,B,Basica,0,7,IXTLAN DEL RIO,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,216,142,176,25,9,1,1,77,302,0,0,0,24,757
18,8/7/2002,12,Ayuntamientos,18,0,1,B,Basica,0,7,IXTLAN DEL RIO,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,217,83,128,4,22,0,0,39,195,0,0,0,6,477
18,8/7/2002,12,Ayuntamientos,18,0,1,B,Basica,0,7,IXTLAN DEL RIO,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,218,136,185,7,29,3,0,119,271,1,1,0,21,773
18,8/7/2002,12,Ayuntamientos,18,0,1,B,Basica,0,7,IXTLAN DEL RIO,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,219,92,125,13,3,0,0,36,128,0,0,0,17,414
18,8/7/2002,12,Ayuntamientos,18,0,1,B,Basica,0,7,IXTLAN DEL RIO,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,220,120,144,1,11,0,0,32,226,0,0,0,19,553
18,8/7/2002,12,Ayuntamientos,18,0,1,B,Basica,0,7,IXTLAN DEL RIO,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,221,80,123,5,10,0,0,15,226,0,0,0,12,471
18,8/7/2002,12,Ayuntamientos,18,0,1,B,Basica,0,7,IXTLAN DEL RIO,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,222,108,212,17,11,0,0,6,250,0,0,0,9,613
18,8/7/2002,12,Ayuntamientos,18,0,1,B,Basica,0,7,IXTLAN DEL RIO,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,223,83,245,22,18,0,0,15,256,0,0,0,4,643
18,8/7/2002,12,Ayuntamientos,18,0,1,B,Basica,0,7,IXTLAN DEL RIO,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,224,64,168,8,17,0,1,26,130,0,0,0,4,418
18,8/7/2002,12,Ayuntamientos,18,0,1,B,Basica,0,7,IXTLAN DEL RIO,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,225,138,122,25,13,2,0,15,84,0,0,0,9,408
18,8/7/2002,12,Ayuntamientos,18,0,1,B,Basica,0,7,IXTLAN DEL RIO,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,226,139,162,13,5,2,0,17,144,0,1,0,10,493
18,8/7/2002,12,Ayuntamientos,18,0,1,B,Basica,0,7,IXTLAN DEL RIO,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,227,67,106,19,8,1,0,16,126,0,0,0,6,349
18,8/7/2002,12,Ayuntamientos,18,0,1,B,Basica,0,7,IXTLAN DEL RIO,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,228,85,122,6,3,0,0,2,148,0,0,0,8,374
18,8/7/2002,12,Ayuntamientos,18,0,1,B,Basica,0,7,IXTLAN DEL RIO,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,229,73,139,7,8,0,0,9,223,0,0,0,11,470
18,8/7/2002,12,Ayuntamientos,18,0,1,B,Basica,0,7,IXTLAN DEL RIO,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,230,61,122,8,6,0,0,43,81,0,0,3,8,332
18,8/7/2002,12,Ayuntamientos,18,0,1,B,Basica,0,7,IXTLAN DEL RIO,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,231,82,135,21,7,1,0,21,203,0,0,0,7,477
18,8/7/2002,12,Ayuntamientos,18,0,2,E,Extraordinaria,0,7,IXTLAN DEL RIO,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,232,14,8,0,1,0,0,18,8,0,0,0,5,54
18,8/7/2002,12,Ayuntamientos,18,0,1,E,Extraordinaria,0,7,IXTLAN DEL RIO,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,232,30,4,0,1,0,0,18,5,0,0,0,2,60
18,8/7/2002,12,Ayuntamientos,18,0,1,B,Basica,0,7,IXTLAN DEL RIO,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,232,30,25,0,4,0,0,27,24,0,0,0,10,120
18,8/7/2002,12,Ayuntamientos,18,0,1,B,Basica,0,7,IXTLAN DEL RIO,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,233,86,39,0,5,2,0,32,27,0,0,0,15,206
18,8/7/2002,12,Ayuntamientos,18,0,1,B,Basica,0,7,IXTLAN DEL RIO,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,234,57,46,0,3,0,0,6,45,0,1,0,8,166
18,8/7/2002,12,Ayuntamientos,18,0,1,B,Basica,0,7,IXTLAN DEL RIO,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,235,54,77,2,1,0,0,3,67,0,0,0,6,210
18,8/7/2002,12,Ayuntamientos,18,0,1,B,Basica,0,7,IXTLAN DEL RIO,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,236,211,149,6,10,0,0,45,137,0,0,0,27,585
18,8/7/2002,12,Ayuntamientos,18,0,1,B,Basica,0,7,IXTLAN DEL RIO,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,237,37,30,0,4,0,0,9,8,0,0,0,2,90
18,8/7/2002,12,Ayuntamientos,18,0,1,B,Basica,0,7,IXTLAN DEL RIO,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,238,36,52,2,7,2,1,26,48,0,1,0,5,180
18,8/7/2002,12,Ayuntamientos,18,0,1,B,Basica,0,8,JALA,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,239,120,166,0,19,4,0,2,0,0,0,0,13,324
18,8/7/2002,12,Ayuntamientos,18,0,1,B,Basica,0,8,JALA,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,240,160,161,2,9,0,0,6,0,0,0,0,5,343
18,8/7/2002,12,Ayuntamientos,18,0,1,B,Basica,0,8,JALA,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,241,290,200,1,31,0,0,3,0,0,0,0,13,538
18,8/7/2002,12,Ayuntamientos,18,0,1,B,Basica,0,8,JALA,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,242,305,182,2,8,0,0,5,0,0,0,0,10,512
18,8/7/2002,12,Ayuntamientos,18,0,1,B,Basica,0,8,JALA,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,243,219,131,0,12,2,0,9,1,0,0,0,5,379
18,8/7/2002,12,Ayuntamientos,18,0,1,B,Basica,0,8,JALA,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,244,239,239,2,23,0,0,9,0,0,1,0,0,513
18,8/7/2002,12,Ayuntamientos,18,0,1,B,Basica,0,8,JALA,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,245,41,54,0,5,0,0,0,0,0,1,0,11,112
18,8/7/2002,12,Ayuntamientos,18,0,1,E,Extraordinaria,0,8,JALA,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,246,39,48,1,14,0,0,0,0,0,1,0,2,105
18,8/7/2002,12,Ayuntamientos,18,0,1,B,Basica,0,8,JALA,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,246,5,20,0,26,0,0,0,1,0,0,0,2,54
18,8/7/2002,12,Ayuntamientos,18,0,1,B,Basica,0,8,JALA,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,247,57,87,2,33,1,0,0,1,0,0,0,5,186
18,8/7/2002,12,Ayuntamientos,18,0,1,B,Basica,0,8,JALA,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,248,196,133,5,50,0,2,2,2,0,3,0,0,393
18,8/7/2002,12,Ayuntamientos,18,0,1,B,Basica,0,8,JALA,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,249,192,107,1,35,0,1,1,0,0,1,0,0,338
18,8/7/2002,12,Ayuntamientos,18,0,1,B,Basica,0,8,JALA,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,250,106,203,3,22,0,0,0,0,0,0,0,10,344
18,8/7/2002,12,Ayuntamientos,18,0,1,B,Basica,0,8,JALA,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,251,76,112,0,11,0,0,0,0,0,0,0,0,199
18,8/7/2002,12,Ayuntamientos,18,0,1,E,Extraordinaria,0,8,JALA,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,252,51,105,0,1,0,0,0,0,0,0,0,7,164
18,8/7/2002,12,Ayuntamientos,18,0,1,B,Basica,0,8,JALA,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,252,147,380,0,2,2,0,0,0,0,1,0,15,547
18,8/7/2002,12,Ayuntamientos,18,0,1,B,Basica,0,8,JALA,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,253,387,261,6,33,1,0,5,0,0,2,0,0,695
18,8/7/2002,12,Ayuntamientos,18,0,1,B,Basica,0,8,JALA,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,254,202,141,1,35,0,0,9,0,0,0,0,26,414
18,8/7/2002,12,Ayuntamientos,18,0,1,B,Basica,0,8,JALA,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,255,157,119,1,22,0,1,2,0,0,0,0,6,308
18,8/7/2002,12,Ayuntamientos,18,0,1,B,Basica,0,8,JALA,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,256,202,133,5,31,0,1,3,0,0,1,0,12,388
18,8/7/2002,12,Ayuntamientos,18,0,1,B,Basica,0,9,EL NAYAR,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,257,70,89,53,13,0,0,0,93,0,0,,15,333
18,8/7/2002,12,Ayuntamientos,18,0,1,B,Basica,0,9,EL NAYAR,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,258,89,198,70,19,0,0,0,225,0,0,,41,642
18,8/7/2002,12,Ayuntamientos,18,0,1,B,Basica,0,9,EL NAYAR,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,259,102,215,16,3,0,0,0,102,0,0,,0,438
18,8/7/2002,12,Ayuntamientos,18,0,1,E,Extraordinaria,0,9,EL NAYAR,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,259,6,136,0,0,0,0,0,80,0,0,,0,222
18,8/7/2002,12,Ayuntamientos,18,0,1,E,Extraordinaria,0,9,EL NAYAR,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,260,10,61,19,4,0,0,0,2,0,0,,0,96
18,8/7/2002,12,Ayuntamientos,18,0,1,B,Basica,0,9,EL NAYAR,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,260,17,104,34,30,0,0,0,65,0,0,,0,250
18,8/7/2002,12,Ayuntamientos,18,0,1,B,Basica,0,9,EL NAYAR,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,261,50,109,26,2,0,0,0,32,0,1,,19,239
18,8/7/2002,12,Ayuntamientos,18,0,1,E,Extraordinaria,0,9,EL NAYAR,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,262,9,55,8,8,0,0,0,100,0,2,,1,183
18,8/7/2002,12,Ayuntamientos,18,0,1,B,Basica,0,9,EL NAYAR,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,262,13,154,6,27,0,0,0,75,0,0,,12,287
18,8/7/2002,12,Ayuntamientos,18,0,1,B,Basica,0,9,EL NAYAR,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,263,3,7,52,0,0,0,0,24,0,0,,0,86
18,8/7/2002,12,Ayuntamientos,18,0,1,B,Basica,0,9,EL NAYAR,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,264,12,65,37,0,0,0,0,2,1,1,,2,120
18,8/7/2002,12,Ayuntamientos,18,0,1,E,Extraordinaria,0,9,EL NAYAR,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,264,4,27,19,1,0,1,0,4,0,0,,0,56
18,8/7/2002,12,Ayuntamientos,18,0,1,B,Basica,0,9,EL NAYAR,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,265,62,12,19,3,3,0,0,28,0,2,,12,141
18,8/7/2002,12,Ayuntamientos,18,0,1,B,Basica,0,9,EL NAYAR,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,266,50,78,20,11,1,1,0,28,0,1,,28,218
18,8/7/2002,12,Ayuntamientos,18,0,2,E,Extraordinaria,0,9,EL NAYAR,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,267,70,22,30,7,0,0,0,5,2,1,,10,147
18,8/7/2002,12,Ayuntamientos,18,0,1,E,Extraordinaria,0,9,EL NAYAR,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,267,4,44,1,2,1,0,0,63,0,0,,7,122
18,8/7/2002,12,Ayuntamientos,18,0,1,B,Basica,0,9,EL NAYAR,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,267,62,129,46,7,0,0,0,138,0,0,,32,414
18,8/7/2002,12,Ayuntamientos,18,0,1,E,Extraordinaria,0,9,EL NAYAR,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,268,13,106,5,1,0,0,0,13,0,1,,9,148
18,8/7/2002,12,Ayuntamientos,18,0,2,E,Extraordinaria,0,9,EL NAYAR,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,268,23,111,4,3,0,0,0,21,0,0,,16,178
18,8/7/2002,12,Ayuntamientos,18,0,1,B,Basica,0,9,EL NAYAR,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,268,83,100,3,2,0,1,0,2,1,0,,0,192
18,8/7/2002,12,Ayuntamientos,18,0,1,B,Basica,0,9,EL NAYAR,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,269,14,112,2,72,0,0,0,42,0,0,,0,242
18,8/7/2002,12,Ayuntamientos,18,0,1,E,Extraordinaria,0,9,EL NAYAR,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,270,8,94,1,1,0,1,0,0,0,0,,1,106
18,8/7/2002,12,Ayuntamientos,18,0,1,B,Basica,0,9,EL NAYAR,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,270,88,295,55,8,3,5,0,0,1,1,,78,534
18,8/7/2002,12,Ayuntamientos,18,0,1,E,Extraordinaria,0,9,EL NAYAR,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,271,3,140,1,2,3,0,0,10,0,1,,27,187
18,8/7/2002,12,Ayuntamientos,18,0,1,B,Basica,0,9,EL NAYAR,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,271,14,151,3,3,0,0,0,12,0,0,,0,183
18,8/7/2002,12,Ayuntamientos,18,0,1,B,Basica,0,9,EL NAYAR,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,272,55,120,2,6,0,0,0,15,0,0,,14,212
18,8/7/2002,12,Ayuntamientos,18,0,1,B,Basica,0,9,EL NAYAR,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,273,56,139,5,1,3,0,0,1,0,0,,16,221
18,8/7/2002,12,Ayuntamientos,18,0,1,E,Extraordinaria,0,9,EL NAYAR,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,273,89,84,0,4,1,1,0,3,1,1,,4,188
18,8/7/2002,12,Ayuntamientos,18,0,1,B,Basica,0,9,EL NAYAR,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,274,102,185,1,8,2,0,0,45,0,0,,23,366
18,8/7/2002,12,Ayuntamientos,18,0,1,B,Basica,0,9,EL NAYAR,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,275,1,74,0,2,0,0,0,0,0,0,,0,77
18,8/7/2002,12,Ayuntamientos,18,0,1,E,Extraordinaria,0,9,EL NAYAR,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,275,46,54,2,2,1,0,0,1,0,0,,6,112
18,8/7/2002,12,Ayuntamientos,18,0,2,E,Extraordinaria,0,9,EL NAYAR,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,276,88,70,0,0,0,0,0,2,0,0,,0,160
18,8/7/2002,12,Ayuntamientos,18,0,1,B,Basica,0,9,EL NAYAR,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,276,29,127,0,1,0,0,0,17,1,0,,0,175
18,8/7/2002,12,Ayuntamientos,18,0,1,E,Extraordinaria,0,9,EL NAYAR,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,276,84,56,0,0,0,0,0,5,0,0,,0,145
18,8/7/2002,12,Ayuntamientos,18,0,1,B,Basica,0,10,ROSAMORADA,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,277,157,237,3,1,0,3,8,0,0,0,0,0,409
18,8/7/2002,12,Ayuntamientos,18,0,1,E,Extraordinaria,0,10,ROSAMORADA,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,277,44,40,1,0,0,1,0,0,0,0,0,0,86
18,8/7/2002,12,Ayuntamientos,18,0,1,B,Basica,0,10,ROSAMORADA,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,278,47,101,1,1,0,2,0,0,0,0,0,2,154
18,8/7/2002,12,Ayuntamientos,18,0,1,E,Extraordinaria,0,10,ROSAMORADA,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,278,86,73,0,0,0,0,0,0,0,1,0,0,160
18,8/7/2002,12,Ayuntamientos,18,0,1,B,Basica,0,10,ROSAMORADA,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,279,44,61,1,0,0,1,5,0,0,0,0,2,114
18,8/7/2002,12,Ayuntamientos,18,0,1,B,Basica,0,10,ROSAMORADA,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,280,67,78,0,0,0,4,2,0,0,1,0,1,153
18,8/7/2002,12,Ayuntamientos,18,0,1,B,Basica,0,10,ROSAMORADA,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,281,132,173,5,0,0,13,0,1,0,1,0,0,325
18,8/7/2002,12,Ayuntamientos,18,0,1,B,Basica,0,10,ROSAMORADA,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,282,146,208,1,0,0,0,6,0,0,0,0,15,376
18,8/7/2002,12,Ayuntamientos,18,0,1,B,Basica,0,10,ROSAMORADA,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,283,101,99,6,0,2,1,0,2,0,2,0,0,213
18,8/7/2002,12,Ayuntamientos,18,0,1,B,Basica,0,10,ROSAMORADA,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,284,42,48,2,1,0,0,0,0,0,0,0,0,93
18,8/7/2002,12,Ayuntamientos,18,0,1,B,Basica,0,10,ROSAMORADA,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,285,133,78,0,4,0,4,0,0,0,0,0,0,219
18,8/7/2002,12,Ayuntamientos,18,0,1,B,Basica,0,10,ROSAMORADA,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,286,101,235,0,0,0,0,0,0,0,0,0,11,347
18,8/7/2002,12,Ayuntamientos,18,0,1,E,Extraordinaria,0,10,ROSAMORADA,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,286,18,71,0,0,0,0,0,0,0,0,0,2,91
18,8/7/2002,12,Ayuntamientos,18,0,1,B,Basica,0,10,ROSAMORADA,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,287,132,147,5,1,0,0,0,1,0,0,0,0,286
18,8/7/2002,12,Ayuntamientos,18,0,1,B,Basica,0,10,ROSAMORADA,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,288,251,203,4,0,0,2,1,1,0,1,0,8,471
18,8/7/2002,12,Ayuntamientos,18,0,1,B,Basica,0,10,ROSAMORADA,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,289,265,275,3,1,0,4,0,0,0,0,0,11,559
18,8/7/2002,12,Ayuntamientos,18,0,1,B,Basica,0,10,ROSAMORADA,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,290,139,186,5,1,0,4,4,0,0,0,0,0,339
18,8/7/2002,12,Ayuntamientos,18,0,1,E,Extraordinaria,0,10,ROSAMORADA,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,291,36,19,0,0,0,0,0,1,0,0,0,9,65
18,8/7/2002,12,Ayuntamientos,18,0,1,B,Basica,0,10,ROSAMORADA,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,291,187,231,3,5,0,5,0,2,0,0,0,20,453
18,8/7/2002,12,Ayuntamientos,18,0,1,E,Extraordinaria,0,10,ROSAMORADA,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,292,28,45,0,0,0,0,0,0,0,0,0,12,85
18,8/7/2002,12,Ayuntamientos,18,0,1,B,Basica,0,10,ROSAMORADA,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,292,27,110,0,0,0,0,0,1,0,0,0,12,150
18,8/7/2002,12,Ayuntamientos,18,0,1,B,Basica,0,10,ROSAMORADA,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,293,53,67,1,1,0,1,0,0,0,0,0,5,128
18,8/7/2002,12,Ayuntamientos,18,0,1,B,Basica,0,10,ROSAMORADA,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,294,50,54,0,0,0,0,0,0,0,0,0,10,114
18,8/7/2002,12,Ayuntamientos,18,0,1,B,Basica,0,10,ROSAMORADA,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,295,236,194,0,0,0,1,0,2,0,0,0,18,451
18,8/7/2002,12,Ayuntamientos,18,0,1,B,Basica,0,10,ROSAMORADA,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,296,108,234,3,1,0,5,0,0,0,1,0,16,368
18,8/7/2002,12,Ayuntamientos,18,0,1,B,Basica,0,10,ROSAMORADA,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,297,129,199,0,1,2,0,0,0,0,0,0,7,338
18,8/7/2002,12,Ayuntamientos,18,0,1,B,Basica,0,10,ROSAMORADA,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,298,137,169,5,2,0,1,0,0,0,0,0,0,314
18,8/7/2002,12,Ayuntamientos,18,0,1,B,Basica,0,10,ROSAMORADA,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,299,143,146,2,1,0,0,0,0,0,0,0,4,296
18,8/7/2002,12,Ayuntamientos,18,0,1,B,Basica,0,10,ROSAMORADA,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,300,225,137,1,2,0,0,1,0,0,0,0,0,366
18,8/7/2002,12,Ayuntamientos,18,0,1,B,Basica,0,10,ROSAMORADA,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,301,326,313,2,2,2,0,0,0,0,0,0,0,645
