CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLA,PAN_PRD,PVEM_PRI_PD_NVA_ALIANZA,PRI,PT,PVEM,MC,PD,NVA_ALIANZA,MORENA,ES,CAND_IND2,CAND_IND3,CAND_IND4,CAND_IND5,CAND_IND6,CAND_IND7,CAND_IND8,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TEPJF,OBSERVACIONES,RUTA_ACTA
1,10,DURANGO,5,DURANGO,5,DURANGO,247,C02,229,,105,19,6,,1,6,7,8,,,,,4,8,,0,393,5,398,708,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/DURANGO/DIPUTADOS/ACTAS DE ESCRUTINIO/DURANGO_AEC_DIP_0247C2.pdf
1,10,DURANGO,5,DURANGO,5,DURANGO,248,B,203,,113,34,6,,4,4,9,5,,,,,12,4,,0,394,5,399,681,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/DURANGO/DIPUTADOS/ACTAS DE ESCRUTINIO/DURANGO_AEC_DIP_0248B.pdf
1,10,DURANGO,5,DURANGO,5,DURANGO,248,C01,213,,117,25,6,,3,9,14,6,,,,,6,12,,0,411,9,420,681,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/DURANGO/DIPUTADOS/ACTAS DE ESCRUTINIO/DURANGO_AEC_DIP_0248C1.pdf
1,10,DURANGO,5,DURANGO,5,DURANGO,249,B,220,,114,23,5,,0,18,14,8,,,,,14,7,,0,423,4,427,625,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/DURANGO/DIPUTADOS/ACTAS DE ESCRUTINIO/DURANGO_AEC_DIP_0249B.pdf
1,10,DURANGO,5,DURANGO,5,DURANGO,249,C01,218,,127,22,8,,1,19,11,3,,,,,7,2,,0,418,8,426,625,Acta casilla,,,
1,10,DURANGO,5,DURANGO,5,DURANGO,249,C02,197,,105,26,4,,2,17,16,2,,,,,5,0,,0,374,9,383,624,Acta casilla,,,
1,10,DURANGO,5,DURANGO,5,DURANGO,256,B,238,,129,14,10,,1,6,12,5,,,,,17,4,,0,436,4,440,720,Grupo de Recuento,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/DURANGO/DIPUTADOS/CONSTANCIAS DE RECUENTO/0256B.pdf
1,10,DURANGO,5,DURANGO,5,DURANGO,256,C01,201,,162,17,3,,1,4,19,5,,,,,9,8,,0,429,5,434,719,Grupo de Recuento,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/DURANGO/DIPUTADOS/CONSTANCIAS DE RECUENTO/0256C1.pdf
1,10,DURANGO,5,DURANGO,5,DURANGO,257,B,147,,109,13,6,,2,4,11,5,,,,,12,3,,0,312,3,315,490,Grupo de Recuento,,,
1,10,DURANGO,5,DURANGO,5,DURANGO,257,C01,165,,131,14,5,,0,6,6,4,,,,,9,3,,0,343,7,350,490,Grupo de Recuento,,,
1,10,DURANGO,5,DURANGO,5,DURANGO,258,B,186,,94,7,10,,2,8,8,0,,,,,11,3,,1,329,6,336,482,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/DURANGO/DIPUTADOS/ACTAS DE ESCRUTINIO/DURANGO_AEC_DIP_0258B.pdf
1,10,DURANGO,5,DURANGO,5,DURANGO,258,C01,211,,76,6,5,,0,4,9,0,,,,,13,3,,0,327,9,336,481,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/DURANGO/DIPUTADOS/ACTAS DE ESCRUTINIO/DURANGO_AEC_DIP_0258C1.pdf
1,10,DURANGO,5,DURANGO,5,DURANGO,259,B,131,,89,15,1,,1,7,10,4,,,,,12,6,,0,276,3,279,492,Grupo de Recuento,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/DURANGO/DIPUTADOS/CONSTANCIAS DE RECUENTO/0259B.pdf
1,10,DURANGO,5,DURANGO,5,DURANGO,259,C01,153,,97,11,4,,0,7,9,3,,,,,2,3,,0,289,10,299,491,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/DURANGO/DIPUTADOS/ACTAS DE ESCRUTINIO/DURANGO_AEC_DIP_0259C1.pdf
1,10,DURANGO,5,DURANGO,5,DURANGO,260,B,180,,98,17,5,,3,10,7,4,,,,,12,10,,1,346,10,357,630,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/DURANGO/DIPUTADOS/ACTAS DE ESCRUTINIO/DURANGO_AEC_DIP_0260B.pdf
1,10,DURANGO,5,DURANGO,5,DURANGO,260,C01,191,,88,13,6,,4,9,9,4,,,,,6,7,,1,337,6,344,630,Grupo de Recuento,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/DURANGO/DIPUTADOS/CONSTANCIAS DE RECUENTO/0260C1.pdf
1,10,DURANGO,5,DURANGO,5,DURANGO,261,B,139,,79,8,4,,0,13,10,1,,,,,4,3,,0,261,5,266,394,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/DURANGO/DIPUTADOS/ACTAS DE ESCRUTINIO/DURANGO_AEC_DIP_0261B.pdf
1,10,DURANGO,5,DURANGO,5,DURANGO,261,C01,150,,50,13,5,,1,11,10,0,,,,,17,4,,0,261,12,273,394,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/DURANGO/DIPUTADOS/ACTAS DE ESCRUTINIO/DURANGO_AEC_DIP_0261C1.pdf
1,10,DURANGO,5,DURANGO,5,DURANGO,262,B,172,,116,21,2,,0,7,9,5,,,,,7,3,,0,342,9,351,573,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/DURANGO/DIPUTADOS/ACTAS DE ESCRUTINIO/DURANGO_AEC_DIP_0262B.pdf
1,10,DURANGO,5,DURANGO,5,DURANGO,262,C01,184,,84,31,7,,0,11,11,7,,,,,7,4,,0,346,7,353,573,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/DURANGO/DIPUTADOS/ACTAS DE ESCRUTINIO/DURANGO_AEC_DIP_0262C1.pdf
1,10,DURANGO,5,DURANGO,5,DURANGO,262,C02,177,,93,21,6,,3,3,7,6,,,,,9,2,,0,327,3,330,573,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/DURANGO/DIPUTADOS/ACTAS DE ESCRUTINIO/DURANGO_AEC_DIP_0262C2.pdf
1,10,DURANGO,5,DURANGO,5,DURANGO,263,B,200,,106,27,5,,0,13,6,5,,,,,7,4,,0,373,13,386,683,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/DURANGO/DIPUTADOS/ACTAS DE ESCRUTINIO/DURANGO_AEC_DIP_0263B.pdf
1,10,DURANGO,5,DURANGO,5,DURANGO,264,B,208,,135,20,6,,0,17,11,3,,,,,8,11,,0,419,9,428,672,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/DURANGO/DIPUTADOS/ACTAS DE ESCRUTINIO/DURANGO_AEC_DIP_0264B.pdf
1,10,DURANGO,5,DURANGO,5,DURANGO,265,B,186,,81,15,3,,1,42,6,4,,,,,8,5,,0,351,8,359,525,Grupo de Recuento,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/DURANGO/DIPUTADOS/CONSTANCIAS DE RECUENTO/0265B.pdf
1,10,DURANGO,5,DURANGO,5,DURANGO,266,B,237,,153,24,3,,2,25,8,7,,,,,10,7,,0,476,8,484,740,Grupo de Recuento,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/DURANGO/DIPUTADOS/CONSTANCIAS DE RECUENTO/0266B.pdf
1,10,DURANGO,5,DURANGO,5,DURANGO,267,B,288,,110,17,5,,1,22,11,4,,,,,9,3,,2,470,11,483,710,Grupo de Recuento,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/DURANGO/DIPUTADOS/CONSTANCIAS DE RECUENTO/0267B.pdf
1,10,DURANGO,5,DURANGO,5,DURANGO,268,B,244,,86,9,6,,1,4,4,2,,,,,7,8,,0,371,8,379,578,Grupo de Recuento,,,
1,10,DURANGO,5,DURANGO,5,DURANGO,269,B,179,,75,16,6,,4,11,6,4,,,,,15,4,,0,320,8,328,532,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/DURANGO/DIPUTADOS/ACTAS DE ESCRUTINIO/DURANGO_AEC_DIP_0269B.pdf
1,10,DURANGO,5,DURANGO,5,DURANGO,269,C01,186,,84,11,4,,0,10,9,3,,,,,9,8,,1,324,7,332,532,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/DURANGO/DIPUTADOS/ACTAS DE ESCRUTINIO/DURANGO_AEC_DIP_0269C1.pdf
1,10,DURANGO,5,DURANGO,5,DURANGO,270,B,235,,116,18,8,,6,13,7,2,,,,,9,3,,1,417,11,429,631,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/DURANGO/DIPUTADOS/ACTAS DE ESCRUTINIO/DURANGO_AEC_DIP_0270B.pdf
1,10,DURANGO,5,DURANGO,5,DURANGO,270,C01,245,,100,9,9,,6,7,15,2,,,,,18,8,,0,419,9,428,630,Grupo de Recuento,,,
1,10,DURANGO,5,DURANGO,5,DURANGO,272,B,135,,74,12,2,,1,5,2,3,,,,,9,2,,0,245,4,249,402,Grupo de Recuento,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/DURANGO/DIPUTADOS/CONSTANCIAS DE RECUENTO/0272B.pdf
1,10,DURANGO,5,DURANGO,5,DURANGO,272,C01,137,,74,9,3,,0,1,9,6,,,,,8,6,,0,253,5,258,401,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/DURANGO/DIPUTADOS/ACTAS DE ESCRUTINIO/DURANGO_AEC_DIP_0272C1.pdf
1,10,DURANGO,5,DURANGO,5,DURANGO,273,B,154,,83,16,2,,1,7,13,7,,,,,1,4,,0,288,4,292,497,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/DURANGO/DIPUTADOS/ACTAS DE ESCRUTINIO/DURANGO_AEC_DIP_0273B.pdf
1,10,DURANGO,5,DURANGO,5,DURANGO,273,C01,146,,66,14,3,,0,4,10,5,,,,,7,6,,0,261,8,269,497,Grupo de Recuento,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/DURANGO/DIPUTADOS/CONSTANCIAS DE RECUENTO/0273C1.pdf
1,10,DURANGO,5,DURANGO,5,DURANGO,274,B,134,,88,15,5,,0,3,9,5,,,,,6,2,,0,267,13,280,479,Grupo de Recuento,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/DURANGO/DIPUTADOS/CONSTANCIAS DE RECUENTO/0274B.pdf
1,10,DURANGO,5,DURANGO,5,DURANGO,274,C01,130,,93,9,3,,1,8,7,1,,,,,4,1,,0,257,10,267,478,Grupo de Recuento,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/DURANGO/DIPUTADOS/CONSTANCIAS DE RECUENTO/0274C1.pdf
1,10,DURANGO,5,DURANGO,5,DURANGO,275,B,154,,100,19,5,,0,6,15,3,,,,,12,0,,0,314,11,325,573,Grupo de Recuento,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/DURANGO/DIPUTADOS/CONSTANCIAS DE RECUENTO/0275B.pdf
1,10,DURANGO,5,DURANGO,5,DURANGO,275,C01,156,,129,11,7,,0,3,12,7,,,,,8,6,,0,339,8,347,573,Grupo de Recuento,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/DURANGO/DIPUTADOS/CONSTANCIAS DE RECUENTO/0275C1.pdf
1,10,DURANGO,5,DURANGO,5,DURANGO,275,C02,166,,124,16,4,,0,5,15,5,,,,,5,4,,1,344,5,350,573,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/DURANGO/DIPUTADOS/ACTAS DE ESCRUTINIO/DURANGO_AEC_DIP_0275C2.pdf
1,10,DURANGO,5,DURANGO,5,DURANGO,284,B,138,,117,20,2,,1,8,8,4,,,,,7,5,,0,310,6,316,588,Grupo de Recuento,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/DURANGO/DIPUTADOS/CONSTANCIAS DE RECUENTO/0284B.pdf
1,10,DURANGO,5,DURANGO,5,DURANGO,284,C01,173,,99,19,5,,1,6,8,5,,,,,4,4,,0,324,10,334,588,Grupo de Recuento,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/DURANGO/DIPUTADOS/CONSTANCIAS DE RECUENTO/0284C1.pdf
1,10,DURANGO,5,DURANGO,5,DURANGO,284,C02,175,,104,14,2,,1,7,13,6,,,,,3,3,,0,328,10,338,588,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/DURANGO/DIPUTADOS/ACTAS DE ESCRUTINIO/DURANGO_AEC_DIP_0284C2.pdf
1,10,DURANGO,5,DURANGO,5,DURANGO,285,B,115,,74,10,4,,0,6,4,2,,,,,7,2,,0,224,0,224,416,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/DURANGO/DIPUTADOS/ACTAS DE ESCRUTINIO/DURANGO_AEC_DIP_0285B.pdf
1,10,DURANGO,5,DURANGO,5,DURANGO,285,C01,118,,73,7,4,,6,3,8,7,,,,,3,2,,0,231,10,241,416,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/DURANGO/DIPUTADOS/ACTAS DE ESCRUTINIO/DURANGO_AEC_DIP_0285C1.pdf
1,10,DURANGO,5,DURANGO,5,DURANGO,286,B,185,,83,30,4,,0,10,10,4,,,,,7,5,,0,338,1,339,559,Grupo de Recuento,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/DURANGO/DIPUTADOS/CONSTANCIAS DE RECUENTO/0286B.pdf
1,10,DURANGO,5,DURANGO,5,DURANGO,286,C01,159,,12,24,6,,2,6,3,3,,,,,4,4,,0,223,6,229,559,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/DURANGO/DIPUTADOS/ACTAS DE ESCRUTINIO/DURANGO_AEC_DIP_0286C1.pdf
1,10,DURANGO,5,DURANGO,5,DURANGO,286,C02,173,,81,15,1,,0,7,13,5,,,,,10,2,,1,307,10,318,558,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/DURANGO/DIPUTADOS/ACTAS DE ESCRUTINIO/DURANGO_AEC_DIP_0286C2.pdf
1,10,DURANGO,5,DURANGO,5,DURANGO,286,SMR01,10,,9,2,0,,1,0,3,0,,,,,2,1,,0,28,3,31,0,Acta casilla,,,
1,10,DURANGO,5,DURANGO,5,DURANGO,287,B,217,,78,13,6,,2,9,9,2,,,,,9,4,,0,349,7,356,558,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/DURANGO/DIPUTADOS/ACTAS DE ESCRUTINIO/DURANGO_AEC_DIP_0287B.pdf
1,10,DURANGO,5,DURANGO,5,DURANGO,288,B,153,,98,10,7,,3,8,15,7,,,,,10,3,,0,314,4,318,481,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/DURANGO/DIPUTADOS/ACTAS DE ESCRUTINIO/DURANGO_AEC_DIP_0288B.pdf
1,10,DURANGO,5,DURANGO,5,DURANGO,288,C01,140,,92,14,4,,1,6,8,4,,,,,9,1,,0,279,1,280,481,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/DURANGO/DIPUTADOS/ACTAS DE ESCRUTINIO/DURANGO_AEC_DIP_0288C1.pdf
1,10,DURANGO,5,DURANGO,5,DURANGO,289,B,161,,103,16,6,,2,7,10,7,,,,,12,4,,0,328,7,335,554,Grupo de Recuento,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/DURANGO/DIPUTADOS/CONSTANCIAS DE RECUENTO/0289B.pdf
1,10,DURANGO,5,DURANGO,5,DURANGO,289,C01,175,,104,16,6,,1,8,9,10,,,,,8,7,,0,344,10,354,553,Grupo de Recuento,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/DURANGO/DIPUTADOS/CONSTANCIAS DE RECUENTO/0289C1.pdf
1,10,DURANGO,5,DURANGO,5,DURANGO,290,B,188,,108,22,3,,2,14,8,7,,,,,10,11,,0,373,6,379,629,Grupo de Recuento,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/DURANGO/DIPUTADOS/CONSTANCIAS DE RECUENTO/0290B.pdf
1,10,DURANGO,5,DURANGO,5,DURANGO,290,C01,206,,107,18,9,,1,8,13,7,,,,,10,7,,0,386,6,392,629,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/DURANGO/DIPUTADOS/ACTAS DE ESCRUTINIO/DURANGO_AEC_DIP_0290C1.pdf
1,10,DURANGO,5,DURANGO,5,DURANGO,291,B,160,,111,8,3,,1,4,10,2,,,,,15,6,,0,320,7,327,520,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/DURANGO/DIPUTADOS/ACTAS DE ESCRUTINIO/DURANGO_AEC_DIP_0291B.pdf
1,10,DURANGO,5,DURANGO,5,DURANGO,291,C01,169,,115,16,0,,0,6,5,3,,,,,14,4,,0,332,7,339,519,Grupo de Recuento,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/DURANGO/DIPUTADOS/CONSTANCIAS DE RECUENTO/0291C1.pdf
1,10,DURANGO,5,DURANGO,5,DURANGO,292,B,212,,108,29,6,,0,4,14,4,,,,,17,3,,0,397,14,411,619,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/DURANGO/DIPUTADOS/ACTAS DE ESCRUTINIO/DURANGO_AEC_DIP_0292B.pdf
1,10,DURANGO,5,DURANGO,5,DURANGO,292,C01,195,,106,22,1,,3,3,18,3,,,,,5,3,,0,359,8,367,619,Grupo de Recuento,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/DURANGO/DIPUTADOS/CONSTANCIAS DE RECUENTO/0292C1.pdf
1,10,DURANGO,5,DURANGO,5,DURANGO,293,B,168,,91,14,5,,1,7,10,10,,,,,16,3,,0,325,3,328,510,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/DURANGO/DIPUTADOS/ACTAS DE ESCRUTINIO/DURANGO_AEC_DIP_0293B.pdf
1,10,DURANGO,5,DURANGO,5,DURANGO,293,C01,171,,96,16,2,,0,8,12,3,,,,,7,2,,0,317,4,321,510,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/DURANGO/DIPUTADOS/ACTAS DE ESCRUTINIO/DURANGO_AEC_DIP_0293C1.pdf
1,10,DURANGO,5,DURANGO,5,DURANGO,293,C02,168,,97,14,5,,0,11,8,6,,,,,8,4,,0,321,7,328,510,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/DURANGO/DIPUTADOS/ACTAS DE ESCRUTINIO/DURANGO_AEC_DIP_0293C2.pdf
1,10,DURANGO,5,DURANGO,5,DURANGO,294,B,184,,116,8,7,,4,4,9,11,,,,,17,7,,0,367,8,375,596,Grupo de Recuento,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/DURANGO/DIPUTADOS/CONSTANCIAS DE RECUENTO/0294B.pdf
1,10,DURANGO,5,DURANGO,5,DURANGO,294,C01,216,,118,20,5,,1,1,8,8,,,,,11,4,,0,392,7,399,595,Acta casilla,,,
1,10,DURANGO,5,DURANGO,5,DURANGO,295,B,206,,102,34,18,,1,12,5,5,,,,,8,3,,0,394,7,401,632,Grupo de Recuento,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/DURANGO/DIPUTADOS/CONSTANCIAS DE RECUENTO/0295B.pdf
1,10,DURANGO,5,DURANGO,5,DURANGO,295,C01,229,,88,29,12,,2,5,5,4,,,,,13,12,,0,399,7,406,632,Grupo de Recuento,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/DURANGO/DIPUTADOS/CONSTANCIAS DE RECUENTO/0295C1.pdf
1,10,DURANGO,5,DURANGO,5,DURANGO,305,B,100,,66,19,1,,0,4,8,10,,,,,6,5,,0,219,6,225,397,Acta casilla,,,
1,10,DURANGO,5,DURANGO,5,DURANGO,305,C01,91,,63,16,4,,0,1,15,23,,,,,3,6,,0,222,3,225,397,Grupo de Recuento,,,
1,10,DURANGO,5,DURANGO,5,DURANGO,306,B,190,,74,19,10,,5,17,9,6,,,,,11,7,,0,348,10,358,524,Grupo de Recuento,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/DURANGO/DIPUTADOS/CONSTANCIAS DE RECUENTO/0306B.pdf
1,10,DURANGO,5,DURANGO,5,DURANGO,306,C01,170,,80,12,7,,9,13,14,5,,,,,22,8,,0,340,9,349,524,Grupo de Recuento,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/DURANGO/DIPUTADOS/CONSTANCIAS DE RECUENTO/0306C1.pdf
1,10,DURANGO,5,DURANGO,5,DURANGO,307,B,159,,63,17,1,,1,3,10,4,,,,,5,2,,0,265,7,272,438,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/DURANGO/DIPUTADOS/ACTAS DE ESCRUTINIO/DURANGO_AEC_DIP_0307B.pdf
1,10,DURANGO,5,DURANGO,5,DURANGO,307,C01,168,,61,10,5,,1,11,5,1,,,,,4,7,,0,273,7,280,437,Grupo de Recuento,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/DURANGO/DIPUTADOS/CONSTANCIAS DE RECUENTO/0307C1.pdf
1,10,DURANGO,5,DURANGO,5,DURANGO,308,B,180,,104,13,12,,0,8,8,2,,,,,6,7,,1,340,4,345,492,Grupo de Recuento,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/DURANGO/DIPUTADOS/CONSTANCIAS DE RECUENTO/0308B.pdf
1,10,DURANGO,5,DURANGO,5,DURANGO,308,C01,189,,82,17,3,,4,11,6,3,,,,,4,5,,0,324,0,324,491,Grupo de Recuento,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/DURANGO/DIPUTADOS/CONSTANCIAS DE RECUENTO/03008C1.pdf
1,10,DURANGO,5,DURANGO,5,DURANGO,309,B,267,,112,13,4,,1,14,10,8,,,,,13,17,,0,459,9,468,686,Grupo de Recuento,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/DURANGO/DIPUTADOS/CONSTANCIAS DE RECUENTO/0309B.pdf
1,10,DURANGO,5,DURANGO,5,DURANGO,309,C01,253,,109,16,9,,1,22,12,3,,,,,15,11,,1,451,15,467,685,Grupo de Recuento,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/DURANGO/DIPUTADOS/CONSTANCIAS DE RECUENTO/0309C1.pdf
1,10,DURANGO,5,DURANGO,5,DURANGO,310,B,201,,99,15,8,,1,17,8,5,,,,,10,8,,0,372,12,384,553,Grupo de Recuento,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/DURANGO/DIPUTADOS/CONSTANCIAS DE RECUENTO/0310B.pdf
1,10,DURANGO,5,DURANGO,5,DURANGO,310,C01,208,,101,14,8,,0,10,14,5,,,,,9,11,,0,380,11,391,553,Grupo de Recuento,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/DURANGO/DIPUTADOS/CONSTANCIAS DE RECUENTO/0310C1.pdf
1,10,DURANGO,5,DURANGO,5,DURANGO,311,B,248,,74,24,8,,0,18,7,3,,,,,12,4,,0,398,8,406,578,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/DURANGO/DIPUTADOS/ACTAS DE ESCRUTINIO/DURANGO_AEC_DIP_0311B.pdf
1,10,DURANGO,5,DURANGO,5,DURANGO,311,C01,242,,61,21,6,,3,18,12,3,,,,,10,6,,0,382,9,391,578,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/DURANGO/DIPUTADOS/ACTAS DE ESCRUTINIO/DURANGO_AEC_DIP_0311C1.pdf
1,10,DURANGO,5,DURANGO,5,DURANGO,312,B,254,,86,21,5,,0,27,10,5,,,,,19,2,,0,429,7,436,593,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/DURANGO/DIPUTADOS/ACTAS DE ESCRUTINIO/DURANGO_AEC_DIP_0312B.pdf
1,10,DURANGO,5,DURANGO,5,DURANGO,312,C01,224,,80,15,5,,0,21,16,7,,,,,14,6,,0,388,8,396,592,Grupo de Recuento,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/DURANGO/DIPUTADOS/CONSTANCIAS DE RECUENTO/0312C1.pdf
1,10,DURANGO,5,DURANGO,5,DURANGO,312,C02,229,,99,22,3,,0,34,8,4,,,,,11,6,,0,416,4,420,592,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/DURANGO/DIPUTADOS/ACTAS DE ESCRUTINIO/DURANGO_AEC_DIP_0312C2.pdf
1,10,DURANGO,5,DURANGO,5,DURANGO,313,B,235,,100,27,8,,3,11,10,4,,,,,5,4,,1,407,13,421,722,Grupo de Recuento,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/DURANGO/DIPUTADOS/CONSTANCIAS DE RECUENTO/0313B.pdf
1,10,DURANGO,5,DURANGO,5,DURANGO,314,B,138,,57,9,2,,1,2,2,3,,,,,8,1,,0,223,3,226,402,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/DURANGO/DIPUTADOS/ACTAS DE ESCRUTINIO/DURANGO_AEC_DIP_0314B.pdf
1,10,DURANGO,5,DURANGO,5,DURANGO,314,C01,130,,59,13,3,,0,3,2,7,,,,,2,0,,1,219,8,228,402,Grupo de Recuento,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/DURANGO/DIPUTADOS/CONSTANCIAS DE RECUENTO/0314C1.pdf
1,10,DURANGO,5,DURANGO,5,DURANGO,315,B,247,,106,22,6,,3,8,7,8,,,,,16,5,,1,428,9,438,689,Grupo de Recuento,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/DURANGO/DIPUTADOS/CONSTANCIAS DE RECUENTO/0315B.pdf
1,10,DURANGO,5,DURANGO,5,DURANGO,315,C01,265,,95,30,2,,2,4,13,4,,,,,17,5,,0,437,18,455,688,Grupo de Recuento,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/DURANGO/DIPUTADOS/CONSTANCIAS DE RECUENTO/0315C1.pdf
1,10,DURANGO,5,DURANGO,5,DURANGO,316,B,211,,96,24,8,,3,11,10,7,,,,,15,9,,0,394,5,399,587,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/DURANGO/DIPUTADOS/ACTAS DE ESCRUTINIO/DURANGO_AEC_DIP_0316B.pdf
1,10,DURANGO,5,DURANGO,5,DURANGO,316,C01,103,,108,16,5,,5,11,15,7,,,,,18,10,,0,298,7,305,587,Grupo de Recuento,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/DURANGO/DIPUTADOS/CONSTANCIAS DE RECUENTO/0316C1.pdf
1,10,DURANGO,6,PUEBLO NUEVO,1,CANATLAN,1,B,179,124,,19,,5,,,32,11,,,,,,,,1,370,23,394,605,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/CANATLÁN/DIPUTADOS/ACTAS DE ESCRUTINIO/CANATLÁN_AEC_AYU_0001B.pdf
1,10,DURANGO,6,PUEBLO NUEVO,1,CANATLAN,2,B,152,74,,3,,4,,,21,6,,,,,,,,1,260,12,273,395,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/CANATLÁN/DIPUTADOS/ACTAS DE ESCRUTINIO/CANATLÁN_AEC_AYU_0002B.pdf
