CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,CASILLA,PAN,PRI,PRD,PVEM,PT,MC,NA,MORENA,ES,PLC,PAN_MC,PRI_PVEM_NA,PRI_PVEM,PRI_NA,PVEM_NA,CAND_IND8,CAND_IND9,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
 ,4,CAMPECHE,4,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,85,B,1,0,B,162,81,0,5,14,10,3,63,4,0,1,5,7,0,0,,,355,0,21,376,531,ACTA LEVANTADA EN CONSEJO,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/CONSEJOS/CAMPECHE.PDF
 ,4,CAMPECHE,4,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,85,C,1,0,C01,164,69,4,5,13,9,11,58,2,4,3,3,8,3,0,,,356,0,18,374,530,ACTA LEVANTADA EN CONSEJO,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/CONSEJOS/CAMPECHE.PDF
 ,4,CAMPECHE,4,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,86,B,1,0,B,227,95,5,4,2,8,15,61,2,3,4,5,2,1,0,,,434,0,8,442,532,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/86 B.PDF
 ,4,CAMPECHE,4,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,86,C,1,0,C01,224,122,7,3,3,6,11,51,2,5,1,2,0,0,0,,,437,0,13,450,532,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/86 C1.JPG
 ,4,CAMPECHE,5,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,87,B,1,0,B,168,93,3,1,10,7,5,49,1,3,0,3,0,0,0,,,343,0,6,349,454,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/87 B.JPG
 ,4,CAMPECHE,5,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,87,C,1,0,C01,181,100,8,1,6,2,7,52,0,3,1,2,0,2,0,,,365,0,8,373,453,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/87 C1.JPG
 ,4,CAMPECHE,6,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,88,B,1,0,B,159,221,10,10,8,1,1,40,4,3,1,8,2,1,0,,,469,0,7,476,613,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/88 B.JPG
 ,4,CAMPECHE,6,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,89,B,1,0,B,156,149,11,8,3,4,2,3,1,3,1,3,2,0,0,,,346,0,8,354,502,ACTA LEVANTADA EN CONSEJO,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/CONSEJOS/CAMPECHE.PDF
 ,4,CAMPECHE,6,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,89,C,1,0,C01,157,158,5,9,2,2,2,35,3,4,3,7,2,0,0,,,389,0,12,401,502,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/89 C1.JPG
 ,4,CAMPECHE,5,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,90,B,1,0,B,202,98,3,6,12,14,1,66,2,1,3,4,0,1,0,,,413,0,10,423,591,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/90 B.JPG
 ,4,CAMPECHE,5,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,90,C,1,0,C01,208,102,9,2,4,5,1,56,2,2,3,5,2,0,0,,,401,0,8,409,590,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/90 C1.PDF
 ,4,CAMPECHE,5,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,90,C,2,0,C02,203,107,5,4,4,9,0,76,6,4,1,3,1,0,0,,,423,0,10,433,590,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/90 C2.PDF
 ,4,CAMPECHE,5,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,91,B,1,0,B,163,86,7,4,12,7,3,55,3,2,1,2,1,1,0,,,347,0,13,360,583,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/91 B.JPG
 ,4,CAMPECHE,5,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,91,C,1,0,C01,177,73,1,6,5,9,6,73,4,2,1,4,2,0,0,,,363,0,12,375,582,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/91 C1.JPG
 ,4,CAMPECHE,5,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,91,C,2,0,C02,185,89,5,7,14,5,4,67,1,2,0,2,1,0,0,,,382,0,12,394,582,ACTA LEVANTADA EN CONSEJO,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/CONSEJOS/CAMPECHE.PDF
 ,4,CAMPECHE,4,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,92,B,1,0,B,188,220,8,8,1,7,2,34,1,1,0,0,0,0,0,,,470,0,6,476,603,ACTA LEVANTADA EN CONSEJO,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/CONSEJOS/CAMPECHE.PDF
 ,4,CAMPECHE,4,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,92,C,1,0,C01,191,186,7,12,3,3,3,36,0,3,1,0,0,4,0,,,449,0,4,453,603,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/92 C1.JPG
 ,4,CAMPECHE,4,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,92,S,1,0,SMR01,21,9,1,1,2,1,0,12,0,1,0,0,0,0,0,,,48,0,4,52,0,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/92 S1.JPG
 ,4,CAMPECHE,4,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,92,S,2,0,SMR02,14,5,1,1,0,0,1,7,1,0,0,0,0,0,0,,,30,0,1,31,0,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/92 S2.JPG
 ,4,CAMPECHE,4,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,93,B,1,0,B,220,143,2,7,2,6,3,60,2,2,1,7,1,1,0,,,457,0,4,461,563,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/93 B.JPG
 ,4,CAMPECHE,4,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,93,C,1,0,C01,206,174,5,9,2,7,1,47,6,4,1,4,0,0,0,,,466,0,2,468,563,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/93 C1.JPG
 ,4,CAMPECHE,4,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,94,B,1,0,B,255,97,8,8,7,8,11,74,1,4,5,7,1,0,0,,,486,0,14,500,648,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/94 B.JPG
 ,4,CAMPECHE,4,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,94,C,1,0,C01,275,78,8,10,12,10,7,62,1,4,1,4,2,0,0,,,474,0,17,491,647,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/94 C1.JPG
 ,4,CAMPECHE,4,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,95,B,1,0,B,151,53,17,15,13,9,4,56,0,3,1,4,1,0,0,,,327,0,12,339,511,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/95 B.JPG
 ,4,CAMPECHE,4,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,95,C,1,0,C01,157,51,45,6,12,3,6,63,1,1,0,1,5,1,1,,,353,0,19,372,511,ACTA LEVANTADA EN CONSEJO,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/CONSEJOS/CAMPECHE.PDF
 ,4,CAMPECHE,4,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,95,C,2,0,C02,152,53,12,6,10,8,8,53,0,1,2,2,1,1,0,,,309,1,7,317,510,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/95 C2.JPG
 ,4,CAMPECHE,4,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,96,B,1,0,B,167,89,12,12,13,12,4,56,2,1,0,3,9,1,0,,,381,0,15,396,567,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/96 B.JPG
 ,4,CAMPECHE,4,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,96,C,1,0,C01,191,61,11,15,14,5,5,51,0,4,1,3,5,0,0,,,366,0,23,389,567,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/96 C1.PDF
 ,4,CAMPECHE,4,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,97,B,1,0,B,196,58,15,8,17,5,0,42,1,0,0,2,1,1,0,,,346,0,17,363,573,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/97 B.JPG
 ,4,CAMPECHE,4,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,97,C,1,0,C01,187,52,21,10,14,5,1,40,4,1,1,4,1,0,0,,,341,0,13,354,572,ACTA LEVANTADA EN CONSEJO,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/CONSEJOS/CAMPECHE.PDF
 ,4,CAMPECHE,4,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,98,B,1,0,B,150,120,4,5,2,5,4,32,0,2,0,1,1,0,0,,,326,0,9,335,440,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/98 B.JPG
 ,4,CAMPECHE,4,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,98,C,1,0,C01,172,88,5,8,4,4,4,42,0,6,1,1,4,1,0,,,340,0,8,348,439,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/98 C1.PDF
 ,4,CAMPECHE,5,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,99,B,1,0,B,181,100,8,6,11,10,9,68,4,1,2,1,5,0,0,,,406,0,11,417,620,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/99 B.JPG
 ,4,CAMPECHE,5,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,99,C,1,0,C01,192,92,11,3,15,7,2,85,1,0,3,1,2,1,0,,,415,0,12,427,620,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/99 C1.JPG
 ,4,CAMPECHE,5,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,100,B,1,0,B,192,87,5,7,9,8,4,56,0,2,1,0,0,1,0,,,372,0,9,381,568,ACTA LEVANTADA EN CONSEJO,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/CONSEJOS/CAMPECHE.PDF
 ,4,CAMPECHE,5,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,100,C,1,0,C01,162,93,10,2,13,8,3,83,2,2,0,3,2,0,0,,,383,0,10,393,568,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/100 C1.JPG
 ,4,CAMPECHE,5,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,100,C,2,0,C02,203,72,2,1,8,4,3,61,5,0,1,0,1,4,0,,,365,0,10,375,568,ACTA LEVANTADA EN CONSEJO,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/CONSEJOS/CAMPECHE.PDF
 ,4,CAMPECHE,5,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,100,C,3,0,C03,166,97,6,3,15,4,4,65,3,1,1,3,0,0,0,,,368,0,12,380,568,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/100 C3.JPG
 ,4,CAMPECHE,5,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,101,B,1,0,B,232,86,7,2,11,8,4,64,4,2,2,0,1,0,0,,,423,0,11,434,610,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/101 B.JPG
 ,4,CAMPECHE,5,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,101,C,1,0,C01,222,71,8,0,12,5,2,65,0,3,6,2,1,1,1,,,399,0,13,412,610,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/101 C1.JPG
 ,4,CAMPECHE,5,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,101,C,2,0,C02,222,83,4,4,10,11,1,62,3,4,2,3,3,0,0,,,412,0,13,425,610,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/101 C2.JPG
 ,4,CAMPECHE,5,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,101,C,3,0,C03,199,90,15,4,9,10,1,75,3,6,1,2,0,0,0,,,415,1,10,426,609,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/101 C3.PDF
 ,4,CAMPECHE,5,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,102,B,1,0,B,177,102,9,2,7,5,2,90,1,1,1,9,0,0,0,,,406,0,8,414,570,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/102 B.JPG
 ,4,CAMPECHE,5,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,102,C,1,0,C01,172,104,6,8,17,4,2,75,1,6,3,1,0,0,0,,,399,0,9,408,569,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/102 C1.JPG
 ,4,CAMPECHE,5,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,102,C,2,0,C02,195,112,5,2,8,8,2,72,2,9,1,2,0,0,0,,,418,0,11,429,569,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/102 C2.JPG
 ,4,CAMPECHE,5,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,103,B,1,0,B,163,91,8,5,6,12,5,78,2,4,178,107,0,0,0,,,659,0,14,673,593,ACTA LEVANTADA EN CONSEJO,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/CONSEJOS/CAMPECHE.PDF
 ,4,CAMPECHE,5,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,103,C,1,0,C01,180,100,2,4,10,11,4,83,2,6,1,7,1,0,0,,,411,0,21,432,593,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/103 C1.JPG
 ,4,CAMPECHE,4,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,104,B,1,0,B,153,59,10,3,6,6,4,48,0,2,0,1,2,0,0,,,294,0,10,304,402,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/104 B.JPG
 ,4,CAMPECHE,4,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,104,C,1,0,C01,152,87,5,4,5,9,3,41,2,2,2,1,3,0,1,,,317,0,7,324,401,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/104 C1.JPG
 ,4,CAMPECHE,4,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,105,B,1,0,B,196,80,18,12,19,4,7,58,4,2,6,2,0,0,0,,,408,0,14,422,676,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/105 B.PDF
 ,4,CAMPECHE,4,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,105,C,1,0,C01,207,86,10,5,11,11,3,53,4,5,1,9,4,0,0,,,409,0,9,418,676,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/105 C1.PDF
 ,4,CAMPECHE,4,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,105,C,2,0,C02,204,64,18,10,13,11,3,48,1,0,3,3,2,2,0,,,382,0,17,399,676,ACTA LEVANTADA EN CONSEJO,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/CONSEJOS/CAMPECHE.PDF
 ,4,CAMPECHE,4,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,105,C,3,0,C03,195,63,12,7,13,7,4,60,2,3,4,4,4,1,0,,,379,0,14,393,676,ACTA LEVANTADA EN CONSEJO,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/CONSEJOS/CAMPECHE.PDF
 ,4,CAMPECHE,4,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,105,C,4,0,C04,191,77,19,10,10,11,3,63,4,3,2,3,1,1,1,,,399,0,11,410,676,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/105 C4.JPG
 ,4,CAMPECHE,4,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,105,C,5,0,C05,198,80,10,8,11,12,6,70,2,2,4,0,2,1,0,,,406,0,14,420,676,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/105 C5.JPG
 ,4,CAMPECHE,4,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,105,C,6,0,C06,196,66,11,4,8,6,2,72,3,3,2,4,0,0,0,,,377,0,12,389,676,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/105 C6.JPG
 ,4,CAMPECHE,4,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,105,C,7,0,C07,186,82,15,6,10,7,6,76,2,9,0,0,2,1,0,,,402,0,8,410,676,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/105 C7.JPG
 ,4,CAMPECHE,4,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,105,C,8,0,C08,177,85,15,7,15,13,3,42,4,5,4,6,2,0,0,,,378,0,17,395,675,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/105 C8.JPG
 ,4,CAMPECHE,4,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,105,C,9,0,C09,203,77,15,5,13,7,5,82,0,4,3,5,5,1,0,,,425,1,11,437,675,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/105 C9.JPG
 ,4,CAMPECHE,4,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,106,B,1,0,B,272,108,15,12,12,9,2,66,4,5,0,5,0,0,0,,,510,0,9,519,654,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/106 B.JPG
 ,4,CAMPECHE,4,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,106,C,1,0,C01,260,113,12,9,6,6,2,63,7,11,1,2,1,0,0,,,493,0,8,501,654,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/106 C1.JPG
 ,4,CAMPECHE,6,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,107,B,1,0,B,195,92,5,5,10,15,2,87,2,1,4,1,2,1,0,,,422,0,23,445,666,ACTA LEVANTADA EN CONSEJO,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/CONSEJOS/CAMPECHE.PDF
 ,4,CAMPECHE,6,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,107,C,1,0,C01,105,111,14,7,15,8,5,153,6,4,0,2,4,0,0,,,434,0,30,464,665,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/107 C1.PDF
 ,4,CAMPECHE,5,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,108,B,1,0,B,151,79,13,0,22,9,6,77,0,5,3,3,0,0,0,,,368,0,19,387,621,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/108 B.PDF
 ,4,CAMPECHE,5,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,108,C,1,0,C01,164,89,3,4,22,5,6,54,100,6,4,4,0,0,0,,,461,0,15,476,621,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/108 C1.JPG
 ,4,CAMPECHE,5,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,108,C,2,0,C02,174,68,1,4,28,12,1,72,2,0,1,4,1,0,0,,,368,0,16,384,621,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/108 C2.PDF
 ,4,CAMPECHE,5,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,108,C,3,0,C03,176,71,5,3,14,9,2,63,4,7,1,4,0,0,0,,,359,0,21,380,621,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/108 C3.JPG
 ,4,CAMPECHE,5,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,108,C,4,0,C04,86,92,1,7,14,7,4,123,1,5,2,6,5,1,1,,,355,7,21,383,621,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/108 C4.JPG
 ,4,CAMPECHE,5,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,109,B,1,0,B,176,91,5,1,7,13,2,66,3,2,1,3,1,0,0,,,371,0,23,394,577,ACTA LEVANTADA EN CONSEJO,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/CONSEJOS/CAMPECHE.PDF
 ,4,CAMPECHE,5,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,109,C,1,0,C01,165,84,4,4,8,3,4,50,2,3,2,3,2,1,0,,,335,0,15,350,576,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/109 C1.JPG
 ,4,CAMPECHE,5,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,109,C,2,0,C02,176,84,5,0,12,9,4,58,0,2,2,2,1,0,0,,,355,0,18,373,576,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/109 C2.PDF
 ,4,CAMPECHE,5,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,109,C,3,0,C03,190,61,5,2,22,5,9,62,2,1,2,2,0,1,0,,,364,0,13,377,576,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/109 C3.JPG
 ,4,CAMPECHE,6,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,110,B,1,0,B,239,95,15,2,13,9,25,67,5,3,0,2,1,1,0,,,477,1,14,492,642,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/110 B.JPG
