CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLA,PAN,PRI,PRD,PVEM,PT,MC,NVA_ALIANZA,MORENA,PH,ES,PRI_PVEM_NVA_ALIANZA,PRI_PVEM,PRI_NVA_ALIANZA,PVEM_NVA_ALIANZA,CAND_IND3,CAND_IND4,CAND_IND5,CAND_IND6,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TEPJF,OBSERVACIONES,RUTA_ACTA
1,26,SONORA,2,PUERTO PEÑASCO,53,PUERTO PEÑASCO,644,C01,261,112,4,2,2,2,0,1,0,2,0,0,0,0,0,0,0,0,0,386,10,396,740,Acta casilla,,,
1,26,SONORA,2,PUERTO PEÑASCO,53,PUERTO PEÑASCO,644,C02,251,105,12,2,2,1,0,2,3,10,0,0,0,0,0,0,0,0,0,388,7,395,740,Acta casilla,,,
1,26,SONORA,2,PUERTO PEÑASCO,53,PUERTO PEÑASCO,644,C03,255,118,5,1,2,6,0,5,1,4,0,0,0,0,0,0,0,0,0,397,10,407,740,Acta casilla,,,
1,26,SONORA,2,PUERTO PEÑASCO,53,PUERTO PEÑASCO,644,C04,263,115,7,0,4,6,0,7,1,4,0,0,0,0,0,0,0,0,0,407,11,418,740,Grupo de Recuento,,,
1,26,SONORA,2,PUERTO PEÑASCO,53,PUERTO PEÑASCO,645,B,221,151,2,1,2,7,0,6,1,5,0,0,0,0,0,0,0,0,0,396,5,401,700,Acta casilla,,,
1,26,SONORA,2,PUERTO PEÑASCO,53,PUERTO PEÑASCO,645,C01,217,189,3,1,1,4,0,9,2,3,0,0,0,0,0,0,0,0,0,429,11,440,700,Grupo de Recuento,,,
1,26,SONORA,2,PUERTO PEÑASCO,53,PUERTO PEÑASCO,646,B,154,120,1,1,0,6,0,7,0,1,0,0,0,0,0,0,0,0,0,290,7,297,517,Acta casilla,,,
1,26,SONORA,2,PUERTO PEÑASCO,53,PUERTO PEÑASCO,646,C01,142,131,2,2,2,4,0,3,0,5,0,0,0,0,0,0,0,0,0,291,2,293,517,Acta casilla,,,
1,26,SONORA,2,PUERTO PEÑASCO,53,PUERTO PEÑASCO,646,C02,173,120,1,1,0,5,0,7,0,5,0,0,0,0,0,0,0,0,0,312,7,319,517,Acta casilla,,,
1,26,SONORA,2,PUERTO PEÑASCO,53,PUERTO PEÑASCO,647,B,75,79,0,1,2,1,0,13,0,1,0,0,0,0,0,0,0,0,0,172,4,176,307,Acta casilla,,,
1,26,SONORA,2,PUERTO PEÑASCO,53,PUERTO PEÑASCO,648,B,128,90,1,1,0,4,0,6,0,3,0,0,0,0,0,0,0,0,0,233,2,235,524,Acta casilla,,,
1,26,SONORA,2,PUERTO PEÑASCO,53,PUERTO PEÑASCO,648,C01,135,91,2,2,2,2,0,3,1,1,0,0,0,0,0,0,0,0,0,239,5,244,523,Acta casilla,,,
1,26,SONORA,2,PUERTO PEÑASCO,53,PUERTO PEÑASCO,648,C02,144,93,3,0,0,5,0,2,0,7,0,0,0,0,0,0,0,0,0,254,4,258,523,Acta casilla,,,
1,26,SONORA,6,CANANEA,54,RAYON,649,B,106,143,0,2,0,0,3,2,0,0,15,1,9,0,0,0,0,0,0,281,2,283,390,Acta casilla,,,
1,26,SONORA,6,CANANEA,54,RAYON,649,C01,145,108,0,0,0,0,4,1,0,0,12,5,7,0,0,0,0,0,0,282,4,286,389,Acta casilla,,,
1,26,SONORA,6,CANANEA,54,RAYON,650,B,243,291,0,0,0,0,5,2,0,0,17,2,19,0,0,0,0,0,0,579,4,583,761,Acta casilla,,,
1,26,SONORA,6,CANANEA,54,RAYON,650,C01,235,243,0,1,0,0,3,9,0,0,19,1,10,0,0,0,0,0,0,521,4,525,648,Acta casilla,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,652,B,33,38,1,4,2,1,0,5,1,14,0,0,0,0,0,0,0,0,0,99,6,105,396,Acta casilla,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,652,C01,37,51,0,0,1,0,0,11,0,14,0,0,0,0,0,0,0,0,0,114,3,117,396,Acta casilla,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,653,B,46,33,3,0,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,91,5,96,217,Grupo de Recuento,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,654,B,50,49,5,3,2,1,0,6,3,4,0,0,0,0,0,0,0,0,0,123,2,125,298,Acta casilla,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,655,B,93,72,3,8,0,3,0,27,0,9,0,0,0,0,0,0,0,0,0,215,9,224,533,Acta casilla,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,656,B,114,55,1,4,1,5,0,18,1,9,0,0,0,0,0,0,0,0,0,208,6,214,416,Acta casilla,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,656,C01,116,52,4,4,1,2,0,14,1,9,0,0,0,0,0,0,0,0,0,203,4,207,416,Acta casilla,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,657,B,95,68,1,4,0,7,0,14,1,16,0,0,0,0,0,0,0,0,0,206,4,210,413,Acta casilla,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,657,C01,114,59,0,6,0,0,0,11,0,6,0,0,0,0,0,0,0,0,0,196,3,199,413,Acta casilla,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,658,B,90,53,0,3,1,1,0,18,0,11,0,0,0,0,0,0,0,0,0,177,4,181,376,Acta casilla,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,658,C01,85,56,5,3,1,2,0,14,1,6,0,0,0,0,0,0,0,0,0,173,5,178,376,Acta casilla,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,658,S01,66,277,3,16,0,1,0,6,1,5,0,0,0,0,0,0,0,0,1,375,10,386,0,Acta casilla,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,659,B,98,54,0,5,0,7,0,11,2,12,0,0,0,0,0,0,0,0,0,189,3,192,383,Acta casilla,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,659,C01,90,58,5,4,0,3,0,7,2,9,0,0,0,0,0,0,0,0,0,178,2,180,383,Acta casilla,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,660,B,93,53,3,3,0,0,0,24,0,11,0,0,0,0,0,0,0,0,0,187,5,192,509,Acta casilla,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,660,C01,108,50,4,2,2,0,0,23,6,7,0,0,0,0,0,0,0,0,0,202,5,207,509,Acta casilla,,,
1,26,SONORA,2,PUERTO PEÑASCO,55,SAN LUIS RIO COLORADO,661,B,83,56,5,18,1,1,0,29,3,17,0,0,0,0,0,0,0,0,0,213,6,219,705,Acta casilla,,,
1,26,SONORA,2,PUERTO PEÑASCO,55,SAN LUIS RIO COLORADO,661,C01,84,46,8,4,1,3,0,45,4,17,0,0,0,0,0,0,0,0,0,212,2,214,705,Acta casilla,Anulada,RQ-PP-10/2015,
1,26,SONORA,2,PUERTO PEÑASCO,55,SAN LUIS RIO COLORADO,661,C02,100,47,5,10,2,0,0,19,2,20,0,0,0,0,0,0,0,0,1,205,3,209,705,Grupo de Recuento,,,
1,26,SONORA,2,PUERTO PEÑASCO,55,SAN LUIS RIO COLORADO,661,C03,84,53,3,9,3,2,0,33,2,13,0,0,0,0,0,0,0,0,0,202,5,207,705,Acta casilla,,,
1,26,SONORA,2,PUERTO PEÑASCO,55,SAN LUIS RIO COLORADO,661,C04,97,46,6,7,1,3,0,34,0,22,0,0,0,0,0,0,0,0,3,216,1,220,705,Acta casilla,,,
1,26,SONORA,2,PUERTO PEÑASCO,55,SAN LUIS RIO COLORADO,661,C05,99,63,4,7,0,3,0,21,0,21,0,0,0,0,0,0,0,0,4,218,0,222,705,Acta casilla,,,
1,26,SONORA,2,PUERTO PEÑASCO,55,SAN LUIS RIO COLORADO,661,C06,97,61,3,7,0,2,0,27,0,11,0,0,0,0,0,0,0,0,0,208,1,209,705,Acta casilla,,,
1,26,SONORA,2,PUERTO PEÑASCO,55,SAN LUIS RIO COLORADO,661,C07,91,67,5,8,1,0,0,34,1,17,0,0,0,0,0,0,0,0,0,224,5,229,705,Grupo de Recuento,,,
1,26,SONORA,2,PUERTO PEÑASCO,55,SAN LUIS RIO COLORADO,661,C08,78,50,3,10,1,1,0,24,0,11,0,0,0,0,0,0,0,0,0,178,5,183,705,Acta casilla,,,
1,26,SONORA,2,PUERTO PEÑASCO,55,SAN LUIS RIO COLORADO,661,C09,87,50,10,7,1,3,0,17,2,15,0,0,0,0,0,0,0,0,0,192,9,201,705,Acta casilla,,,
1,26,SONORA,2,PUERTO PEÑASCO,55,SAN LUIS RIO COLORADO,661,C10,10,86,49,1,2,1,0,3,40,2,0,0,0,0,0,0,0,0,18,194,9,221,704,Acta casilla,,,
1,26,SONORA,2,PUERTO PEÑASCO,55,SAN LUIS RIO COLORADO,661,C11,87,39,5,11,0,5,0,22,1,28,0,0,0,0,0,0,0,0,0,198,6,204,704,Acta casilla,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,662,B,116,95,4,9,2,6,0,23,1,9,0,0,0,0,0,0,0,0,0,265,7,272,619,Acta casilla,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,663,B,38,29,1,2,2,2,0,5,0,2,0,0,0,0,0,0,0,0,0,81,1,82,222,Acta casilla,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,663,S01,50,382,2,14,5,1,0,11,0,10,0,0,0,0,0,0,0,0,0,475,11,486,0,Acta casilla,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,664,B,153,92,5,6,0,1,0,28,4,10,0,0,0,0,0,0,0,0,0,299,4,303,735,Acta casilla,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,665,B,145,114,7,11,3,2,0,21,0,20,0,0,0,0,0,0,0,0,0,323,2,325,706,Acta casilla,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,666,B,153,94,2,10,2,0,0,29,2,13,0,0,0,0,0,0,0,0,0,305,5,310,586,Acta casilla,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,666,C01,145,88,3,9,1,0,0,22,0,3,0,0,0,0,0,0,0,0,6,271,1,278,586,Acta casilla,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,667,B,139,80,4,4,0,1,0,28,0,0,0,0,0,0,0,0,0,0,0,256,3,259,591,Acta casilla,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,667,C01,160,86,1,10,1,1,0,25,4,9,0,0,0,0,0,0,0,0,1,297,5,303,591,Acta casilla,Anulada,RQ-PP-10/2015,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,668,B,159,109,2,5,2,4,0,26,2,20,0,0,0,0,0,0,0,0,0,329,7,336,738,Acta casilla,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,668,C01,144,102,1,1,1,3,0,27,2,18,0,0,0,0,0,0,0,0,0,299,7,306,737,Grupo de Recuento,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,669,B,156,54,9,6,3,3,0,25,0,24,0,0,0,0,0,0,0,0,0,280,5,285,719,Acta casilla,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,669,C01,158,76,4,3,5,9,0,33,2,21,0,0,0,0,0,0,0,0,0,311,16,327,719,Acta casilla,,,
1,26,SONORA,2,PUERTO PEÑASCO,55,SAN LUIS RIO COLORADO,670,B,103,86,5,12,1,5,0,25,1,19,0,0,0,0,0,0,0,0,0,257,7,264,698,Acta casilla,,,
1,26,SONORA,2,PUERTO PEÑASCO,55,SAN LUIS RIO COLORADO,670,C01,110,76,4,13,1,3,0,37,2,3,0,0,0,0,0,0,0,0,0,249,0,249,698,Acta casilla,,,
1,26,SONORA,2,PUERTO PEÑASCO,55,SAN LUIS RIO COLORADO,670,C02,111,59,2,12,1,3,0,35,2,16,0,0,0,0,0,0,0,0,0,241,5,246,698,Acta casilla,,,
1,26,SONORA,2,PUERTO PEÑASCO,55,SAN LUIS RIO COLORADO,670,C03,102,64,6,13,1,2,0,28,3,24,0,0,0,0,0,0,0,0,0,243,7,250,698,Acta casilla,Anulada,RQ-PP-10/2015,
1,26,SONORA,2,PUERTO PEÑASCO,55,SAN LUIS RIO COLORADO,670,C04,81,79,6,8,2,0,0,36,0,26,0,0,0,0,0,0,0,0,0,238,6,244,697,Acta casilla,,,
1,26,SONORA,2,PUERTO PEÑASCO,55,SAN LUIS RIO COLORADO,670,C05,91,71,2,9,1,3,0,42,3,28,0,0,0,0,0,0,0,0,1,250,10,261,697,Acta casilla,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,671,B,96,73,1,6,1,2,0,25,1,0,0,0,0,0,0,0,0,0,0,205,4,209,400,Acta casilla,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,672,B,125,65,3,6,1,2,0,29,0,22,0,0,0,0,0,0,0,0,0,253,5,258,629,Acta casilla,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,673,B,74,64,0,1,1,1,0,16,2,8,0,0,0,0,0,0,0,0,0,167,0,167,402,Grupo de Recuento,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,673,C01,67,50,0,3,1,2,0,10,1,3,0,0,0,0,0,0,0,0,0,137,2,139,402,Acta casilla,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,674,B,94,61,2,9,0,2,0,19,1,17,0,0,0,0,0,0,0,0,0,205,5,210,519,Acta casilla,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,675,B,91,72,0,5,0,1,0,20,1,8,0,0,0,0,0,0,0,0,1,198,2,201,553,Acta casilla,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,676,B,79,49,2,11,2,3,0,17,0,9,0,0,0,0,0,0,0,0,1,172,1,174,410,Acta casilla,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,676,C01,88,56,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,153,2,155,410,Acta casilla,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,677,B,123,77,4,7,1,0,0,26,2,10,0,0,0,0,0,0,0,0,0,250,7,257,614,Acta casilla,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,677,C01,122,70,2,10,0,1,0,26,0,12,0,0,0,0,0,0,0,0,2,243,2,247,614,Acta casilla,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,678,B,102,75,3,6,0,1,0,22,1,12,0,0,0,0,0,0,0,0,0,222,12,234,577,Grupo de Recuento,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,678,C01,134,82,3,4,1,1,0,20,0,12,0,0,0,0,0,0,0,0,0,257,10,267,577,Acta casilla,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,679,B,84,71,2,2,0,2,0,18,3,13,0,0,0,0,0,0,0,0,0,195,9,204,527,Acta casilla,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,679,C01,100,72,2,7,0,3,0,17,3,9,0,0,0,0,0,0,0,0,0,213,12,225,527,Acta casilla,,,
1,26,SONORA,2,PUERTO PEÑASCO,55,SAN LUIS RIO COLORADO,680,B,107,62,3,15,1,1,0,24,0,10,0,0,0,0,0,0,0,0,0,223,14,237,585,Acta casilla,,,
1,26,SONORA,2,PUERTO PEÑASCO,55,SAN LUIS RIO COLORADO,680,C01,96,87,1,8,0,1,0,31,1,12,0,0,0,0,0,0,0,0,0,237,6,243,585,Acta casilla,,,
1,26,SONORA,2,PUERTO PEÑASCO,55,SAN LUIS RIO COLORADO,680,C02,124,65,6,3,2,1,0,16,3,13,0,0,0,0,0,0,0,0,0,233,9,242,584,Acta casilla,,,
1,26,SONORA,2,PUERTO PEÑASCO,55,SAN LUIS RIO COLORADO,681,B,81,56,3,8,5,1,0,15,0,13,0,0,0,0,0,0,0,0,1,182,10,193,653,Acta casilla,Anulada,RQ-PP-10/2015,
1,26,SONORA,2,PUERTO PEÑASCO,55,SAN LUIS RIO COLORADO,681,C01,95,77,5,9,3,3,0,27,2,6,0,0,0,0,0,0,0,0,0,227,7,234,652,Acta casilla,,,
1,26,SONORA,2,PUERTO PEÑASCO,55,SAN LUIS RIO COLORADO,681,C02,72,65,1,5,6,3,0,24,6,11,0,0,0,0,0,0,0,0,0,193,4,197,652,Acta casilla,,,
1,26,SONORA,2,PUERTO PEÑASCO,55,SAN LUIS RIO COLORADO,681,C03,104,63,7,11,2,5,0,22,2,7,0,0,0,0,0,0,0,0,2,223,4,229,652,Acta casilla,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,682,B,78,61,2,6,2,2,0,13,0,13,0,0,0,0,0,0,0,0,0,177,4,181,465,Acta casilla,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,683,B,137,81,6,9,0,3,0,22,1,4,0,0,0,0,0,0,0,0,0,263,3,266,683,Acta casilla,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,684,B,63,44,4,5,1,1,0,20,0,13,0,0,0,0,0,0,0,0,1,151,1,153,399,Acta casilla,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,684,C01,66,36,0,5,2,1,0,13,1,8,0,0,0,0,0,0,0,0,0,132,5,137,399,Acta casilla,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,685,B,139,77,5,15,2,2,0,40,0,6,0,0,0,0,0,0,0,0,0,286,7,293,609,Acta casilla,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,685,C01,155,59,2,7,1,3,0,27,2,19,0,0,0,0,0,0,0,0,0,275,14,289,608,Acta casilla,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,686,B,118,93,6,8,1,2,0,18,1,10,0,0,0,0,0,0,0,0,0,257,5,262,581,Acta casilla,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,687,B,78,76,1,4,2,3,0,19,2,14,0,0,0,0,0,0,0,0,0,199,2,201,444,Acta casilla,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,687,C01,80,68,0,4,0,4,0,13,0,13,0,0,0,0,0,0,0,0,0,182,2,184,443,Acta casilla,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,688,B,95,41,3,3,1,10,0,18,0,11,0,0,0,0,0,0,0,0,0,182,2,184,457,Acta casilla,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,688,C01,80,48,3,7,1,3,0,20,1,8,0,0,0,0,0,0,0,0,0,171,3,174,456,Acta casilla,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,689,B,99,34,1,3,1,5,0,16,1,13,0,0,0,0,0,0,0,0,0,173,6,179,388,Acta casilla,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,689,C01,70,55,6,4,2,2,0,9,4,8,0,0,0,0,0,0,0,0,0,160,6,166,388,Acta casilla,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,690,B,128,60,5,5,0,1,0,24,2,12,0,0,0,0,0,0,0,0,0,237,6,243,536,Acta casilla,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,690,C01,94,69,1,10,0,2,0,25,2,14,0,0,0,0,0,0,0,0,0,217,13,230,536,Acta casilla,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,691,B,137,86,3,7,3,2,0,20,4,11,0,0,0,0,0,0,0,0,0,273,7,280,648,Acta casilla,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,692,B,96,27,8,3,0,1,0,19,4,4,0,0,0,0,0,0,0,0,0,162,8,170,454,Acta casilla,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,692,C01,89,36,3,4,2,0,0,18,0,10,0,0,0,0,0,0,0,0,0,162,7,169,453,Acta casilla,,,
1,26,SONORA,2,PUERTO PEÑASCO,55,SAN LUIS RIO COLORADO,693,B,68,60,3,7,0,1,0,13,1,10,0,0,0,0,0,0,0,0,3,163,4,170,383,Acta casilla,,,
1,26,SONORA,2,PUERTO PEÑASCO,55,SAN LUIS RIO COLORADO,693,C01,62,51,1,8,1,5,0,7,0,9,0,0,0,0,0,0,0,0,0,144,9,153,383,Acta casilla,,,
1,26,SONORA,2,PUERTO PEÑASCO,55,SAN LUIS RIO COLORADO,694,B,80,56,5,4,0,4,0,36,2,18,0,0,0,0,0,0,0,0,0,205,3,208,540,Acta casilla,,,
1,26,SONORA,2,PUERTO PEÑASCO,55,SAN LUIS RIO COLORADO,694,C01,63,48,10,11,4,1,0,22,1,12,0,0,0,0,0,0,0,0,1,172,5,178,539,Acta casilla,,,
1,26,SONORA,2,PUERTO PEÑASCO,55,SAN LUIS RIO COLORADO,695,B,93,54,3,5,5,4,0,15,9,4,0,0,0,0,0,0,0,0,0,192,5,197,475,Acta casilla,,,
1,26,SONORA,2,PUERTO PEÑASCO,55,SAN LUIS RIO COLORADO,695,C01,74,49,5,3,0,1,0,6,0,13,0,0,0,0,0,0,0,0,0,151,4,155,475,Acta casilla,,,
1,26,SONORA,2,PUERTO PEÑASCO,55,SAN LUIS RIO COLORADO,696,B,91,69,6,11,1,1,0,16,4,9,0,0,0,0,0,0,0,0,0,208,7,215,674,Acta casilla,,,
1,26,SONORA,2,PUERTO PEÑASCO,55,SAN LUIS RIO COLORADO,696,C01,82,68,3,8,2,2,0,22,0,19,0,0,0,0,0,0,0,0,0,206,10,216,673,Acta casilla,,,
1,26,SONORA,2,PUERTO PEÑASCO,55,SAN LUIS RIO COLORADO,696,C02,95,56,11,15,0,0,0,21,10,14,0,0,0,0,0,0,0,0,0,222,9,231,673,Acta casilla,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,697,B,96,45,2,5,4,0,0,14,1,6,0,0,0,0,0,0,0,0,0,173,9,182,476,Acta casilla,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,697,C01,112,55,2,4,2,1,0,18,0,7,0,0,0,0,0,0,0,0,0,201,4,205,475,Acta casilla,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,698,B,84,69,3,5,0,1,0,15,0,17,0,0,0,0,0,0,0,0,0,194,5,199,451,Acta casilla,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,698,C01,83,66,2,8,2,0,0,11,0,10,0,0,0,0,0,0,0,0,0,182,4,186,451,Acta casilla,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,699,B,162,78,3,9,1,2,0,33,1,14,0,0,0,0,0,0,0,0,0,303,15,318,745,Acta casilla,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,700,B,85,55,0,9,2,0,0,19,1,8,0,0,0,0,0,0,0,0,0,179,3,182,414,Acta casilla,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,700,C01,89,54,0,12,0,3,0,23,1,9,0,0,0,0,0,0,0,0,0,191,2,193,414,Grupo de Recuento,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,701,B,123,85,1,14,0,0,0,14,2,11,0,0,0,0,0,0,0,0,0,250,6,256,587,Grupo de Recuento,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,701,C01,107,88,1,20,1,2,0,19,0,16,0,0,0,0,0,0,0,0,0,254,5,259,587,Acta casilla,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,701,C02,116,89,5,11,1,0,0,22,2,15,0,0,0,0,0,0,0,0,0,261,4,265,587,Acta casilla,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,701,C03,113,79,2,13,1,3,0,21,2,18,0,0,0,0,0,0,0,0,0,252,10,262,587,Acta casilla,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,702,B,93,66,1,10,1,1,0,28,3,12,0,0,0,0,0,0,0,0,0,215,11,226,519,Acta casilla,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,702,C01,111,75,2,12,2,2,0,30,2,10,0,0,0,0,0,0,0,0,0,246,10,256,518,Grupo de Recuento,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,703,B,108,66,2,5,2,2,0,29,2,6,0,0,0,0,0,0,0,0,0,222,8,230,524,Acta casilla,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,703,C01,81,79,9,8,1,0,0,15,0,12,0,0,0,0,0,0,0,0,0,205,2,207,523,Acta casilla,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,703,C02,104,78,3,6,1,0,0,19,0,10,0,0,0,0,0,0,0,0,0,221,7,228,523,Acta casilla,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,704,B,99,61,4,7,1,0,0,23,0,9,0,0,0,0,0,0,0,0,0,204,9,213,524,Acta casilla,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,704,C01,106,69,4,11,1,5,0,21,1,14,0,0,0,0,0,0,0,0,5,232,0,237,524,Acta casilla,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,704,C02,82,59,0,10,4,1,0,15,1,16,0,0,0,0,0,0,0,0,1,188,8,197,523,Acta casilla,,,
