CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,CASILLA,PAN,PRI,PRD,PVEM,PT,MC,NA,PAS,MORENA,ES,PAIS,PAN_PRD_MC_PAS,PAN_PRD_MC,PAN_PRD_PAS,PAN_MC_PAS,PRD_MC_PAS,PAN_PRD,PAN_MC,PAN_PAS,PRD_MC,PRD_PAS,MC_PAS,PRI_PVEM_NA,PRI_PVEM,PRI_NA,PVEM_NA,PT_MORENA_ES,PT_MORENA,PT_ES,MORENA_ES,C_COMUN_PRI_PVEM_NA,C_COMUN_PRI_PVEM,C_COMUN_PRI_NA,C_COMUN_PVEM_NA,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA,
1,25,SINALOA,15,CULIACAN DE ROSALES,6,CULIACAN,1003,C,1,0,C01,23,33,4,4,9,1,3,9,149,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,244,0,5,249,414,ACTA CASILLA,,,,
1,25,SINALOA,15,CULIACAN DE ROSALES,6,CULIACAN,1004,C,1,0,C01,16,52,1,4,11,4,6,13,155,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,,,,,276,0,8,284,419,ACTA CASILLA,,,,
1,25,SINALOA,15,CULIACAN DE ROSALES,6,CULIACAN,1006,C,1,0,C01,31,49,2,4,16,6,2,32,199,5,8,0,0,0,0,0,2,0,0,0,0,0,1,3,0,0,2,4,0,0,,,,,366,0,6,372,602,ACTA LEVANTADA EN CONSEJO,,,,
1,25,SINALOA,15,CULIACAN DE ROSALES,6,CULIACAN,1007,C,1,0,C01,42,70,2,7,8,11,2,19,140,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,305,0,6,311,563,ACTA CASILLA,,,,
1,25,SINALOA,15,CULIACAN DE ROSALES,6,CULIACAN,1008,C,1,0,C01,48,60,4,12,8,4,5,19,131,5,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,,,,,317,0,6,323,489,ACTA CASILLA,,,,
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,1087,C,1,0,C01,9,37,2,4,6,2,11,18,122,1,1,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,5,0,0,0,,,,,222,0,9,231,510,GRUPO DE RECUENTO,,,,
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,1089,C,1,0,C01,20,38,1,6,8,3,5,12,124,4,4,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2,0,0,1,,,,,231,0,4,235,453,GRUPO DE RECUENTO,,,,
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,1091,C,1,0,C01,28,56,3,9,11,4,5,24,108,5,4,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,2,,,,,264,0,4,268,428,GRUPO DE RECUENTO,,,,
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,1119,C,1,0,C01,37,57,1,12,11,4,16,18,205,4,4,1,0,0,0,0,2,0,0,0,0,0,0,3,0,1,0,4,0,0,,,,,380,2,5,387,662,GRUPO DE RECUENTO,,,,
1,25,SINALOA,15,CULIACAN DE ROSALES,6,CULIACAN,1132,C,1,0,C01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,627,PAQUETE NO ENTREGADO,,,,
1,25,SINALOA,16,CULIACAN DE ROSALES,6,CULIACAN,1150,C,1,0,C01,18,39,7,3,13,0,5,24,132,2,9,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,,,,,259,0,4,263,561,ACTA CASILLA,,,,
1,25,SINALOA,16,CULIACAN DE ROSALES,6,CULIACAN,1151,C,1,0,C01,19,49,7,7,15,3,3,19,148,4,5,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,5,2,0,1,,,,,290,0,7,297,701,ACTA CASILLA,,,,
1,25,SINALOA,16,CULIACAN DE ROSALES,6,CULIACAN,1152,C,1,0,C01,26,75,8,8,17,9,2,17,195,4,4,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,2,,,,,376,0,6,382,745,ACTA CASILLA,,,,
1,25,SINALOA,16,CULIACAN DE ROSALES,6,CULIACAN,1156,C,1,0,C01,14,52,3,5,8,4,2,12,135,4,9,0,1,0,0,0,0,0,0,0,0,2,1,2,0,0,7,2,0,0,,,,,263,1,3,267,573,ACTA CASILLA,,,,
1,25,SINALOA,15,CULIACAN DE ROSALES,6,CULIACAN,1169,C,1,0,C01,24,48,1,5,11,6,4,23,155,4,1,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,6,1,0,0,,,,,294,0,7,301,561,ACTA CASILLA,,,,
1,25,SINALOA,15,CULIACAN DE ROSALES,6,CULIACAN,1170,C,1,0,C01,31,61,3,7,6,10,2,19,185,5,11,1,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0,1,,,,,347,0,7,354,540,ACTA CASILLA,,,,
1,25,SINALOA,16,CULIACAN DE ROSALES,6,CULIACAN,1178,C,1,0,C01,20,60,2,8,20,5,7,25,181,9,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,4,0,0,,,,,348,0,6,354,702,ACTA CASILLA,,,,
1,25,SINALOA,16,CULIACAN DE ROSALES,6,CULIACAN,1181,C,1,0,C01,16,53,0,9,10,4,8,16,142,2,10,1,1,0,0,0,0,2,0,0,0,0,1,2,0,0,8,1,0,1,,,,,287,0,3,290,609,ACTA CASILLA,,,,
1,25,SINALOA,16,CULIACAN DE ROSALES,6,CULIACAN,1182,C,1,0,C01,19,53,2,10,21,4,3,6,143,7,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,2,0,2,,,,,278,0,7,285,622,ACTA CASILLA,,,,
1,25,SINALOA,16,CULIACAN DE ROSALES,6,CULIACAN,1185,C,1,0,C01,23,70,3,10,11,7,3,14,176,6,7,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,13,1,0,1,,,,,349,0,8,357,735,ACTA CASILLA,,,,
1,25,SINALOA,16,CULIACAN DE ROSALES,6,CULIACAN,1186,C,1,0,C01,17,59,3,9,15,5,9,20,174,4,6,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,8,2,0,2,,,,,335,0,7,342,714,ACTA CASILLA,,,,
1,25,SINALOA,16,CULIACAN DE ROSALES,6,CULIACAN,1188,C,1,0,C01,12,56,6,10,15,9,6,16,142,3,5,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,,,,,285,0,3,288,611,GRUPO DE RECUENTO,,,,
1,25,SINALOA,16,CULIACAN DE ROSALES,6,CULIACAN,1189,C,1,0,C01,17,81,5,5,15,7,5,20,144,9,25,0,0,0,0,0,1,0,3,0,0,0,1,3,0,0,5,3,0,0,,,,,349,0,10,359,642,ACTA CASILLA,,,,
1,25,SINALOA,15,CULIACAN DE ROSALES,6,CULIACAN,1191,C,1,0,C01,18,45,3,13,12,8,2,31,223,11,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,9,0,0,1,,,,,380,0,0,380,624,ACTA CASILLA,,,,
1,25,SINALOA,16,CULIACAN DE ROSALES,6,CULIACAN,1192,C,1,0,C01,21,67,4,6,19,8,9,26,215,5,9,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,2,0,1,,,,,398,1,8,407,748,ACTA CASILLA,,,,
1,25,SINALOA,16,CULIACAN DE ROSALES,6,CULIACAN,1193,C,1,0,C01,32,74,4,9,13,9,3,19,179,6,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,,,,,366,0,9,375,632,ACTA CASILLA,,,,
1,25,SINALOA,16,CULIACAN DE ROSALES,6,CULIACAN,1194,C,1,0,C01,21,67,1,6,10,3,4,25,145,10,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,4,,,,,304,0,9,313,525,GRUPO DE RECUENTO,,,,
1,25,SINALOA,16,CULIACAN DE ROSALES,6,CULIACAN,1196,C,1,0,C01,18,69,3,11,10,12,6,26,207,3,9,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,5,3,0,0,,,,,386,0,16,402,698,ACTA CASILLA,,,,
1,25,SINALOA,16,CULIACAN DE ROSALES,6,CULIACAN,1198,C,1,0,C01,36,69,3,11,26,9,8,24,213,8,4,0,1,0,1,0,0,0,1,0,0,0,2,4,1,0,5,1,1,2,,,,,430,1,5,436,730,ACTA CASILLA,,,,
1,25,SINALOA,16,CULIACAN DE ROSALES,6,CULIACAN,1199,C,1,0,C01,34,64,7,8,25,7,8,29,193,7,6,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,6,1,0,0,,,,,398,0,9,407,679,ACTA CASILLA,,,,
1,25,SINALOA,16,CULIACAN DE ROSALES,6,CULIACAN,1200,C,1,0,C01,29,75,3,5,14,13,6,23,176,7,14,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,6,3,0,2,,,,,379,0,10,389,638,ACTA CASILLA,,,,
1,25,SINALOA,16,CULIACAN DE ROSALES,6,CULIACAN,1201,C,1,0,C01,24,59,3,8,20,9,6,21,215,5,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,6,2,0,2,,,,,384,0,12,396,723,ACTA CASILLA,,,,
1,25,SINALOA,16,CULIACAN DE ROSALES,6,CULIACAN,1204,C,1,0,C01,33,92,7,9,17,12,7,36,181,4,5,0,0,0,1,0,0,0,0,0,0,0,3,4,0,0,6,4,1,2,,,,,424,0,9,433,708,ACTA CASILLA,,,,
1,25,SINALOA,16,CULIACAN DE ROSALES,6,CULIACAN,1205,C,1,0,C01,27,62,3,7,13,12,3,22,193,11,5,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,2,0,0,,,,,366,0,6,372,720,ACTA CASILLA,,,,
1,25,SINALOA,13,CULIACAN DE ROSALES,6,CULIACAN,1206,C,1,0,C01,10,85,4,5,8,5,3,18,114,3,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,,,,,265,0,4,269,602,ACTA CASILLA,,,,
1,25,SINALOA,13,CULIACAN DE ROSALES,6,CULIACAN,1210,C,1,0,C01,12,90,5,7,9,11,1,12,164,6,13,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,8,2,0,0,,,,,344,0,15,359,709,ACTA CASILLA,,,,
1,25,SINALOA,13,CULIACAN DE ROSALES,6,CULIACAN,1214,C,1,0,C01,35,79,6,8,10,10,3,30,234,5,16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,2,0,0,,,,,443,0,6,449,735,ACTA CASILLA,,,,
1,25,SINALOA,12,CULIACAN DE ROSALES,6,CULIACAN,1217,C,1,0,C01,7,49,5,1,6,5,3,19,109,1,4,0,0,0,0,0,0,1,0,0,0,0,1,3,1,0,0,1,1,0,,,,,217,0,5,222,485,ACTA CASILLA,,,,
1,25,SINALOA,12,CULIACAN DE ROSALES,6,CULIACAN,1218,C,1,0,C01,22,72,4,8,14,8,1,22,192,5,10,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,3,0,0,,,,,365,0,6,371,727,GRUPO DE RECUENTO,,,,
1,25,SINALOA,12,CULIACAN DE ROSALES,6,CULIACAN,1219,C,1,0,C01,21,61,3,9,10,0,6,20,193,9,8,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,3,1,0,1,,,,,348,0,4,352,657,ACTA CASILLA,,,,
1,25,SINALOA,12,CULIACAN DE ROSALES,6,CULIACAN,1220,C,1,0,C01,16,53,5,2,13,5,4,22,194,8,5,0,0,0,0,0,0,0,1,0,0,1,3,0,1,0,5,2,0,4,,,,,344,0,14,358,712,GRUPO DE RECUENTO,,,,
1,25,SINALOA,13,CULIACAN DE ROSALES,6,CULIACAN,1222,C,1,0,C01,6,120,6,4,12,4,10,8,36,2,3,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,7,2,0,2,,,,,225,0,9,234,425,ACTA CASILLA,,,,
1,25,SINALOA,12,CULIACAN DE ROSALES,6,CULIACAN,1244,C,1,0,C01,26,66,8,6,22,4,3,9,163,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,,,,,315,1,9,325,663,GRUPO DE RECUENTO,,,,
1,25,SINALOA,12,CULIACAN DE ROSALES,6,CULIACAN,1245,C,1,0,C01,22,31,3,4,9,4,0,9,104,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,2,,,,,196,0,7,203,423,ACTA CASILLA,,,,
1,25,SINALOA,12,CULIACAN DE ROSALES,6,CULIACAN,1254,C,1,0,C01,15,206,4,12,9,7,5,18,124,5,1,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,3,1,0,1,,,,,416,0,9,425,718,GRUPO DE RECUENTO,,,,
1,25,SINALOA,13,CULIACAN DE ROSALES,6,CULIACAN,1255,C,1,0,C01,16,82,5,7,10,2,6,11,73,4,2,0,2,0,0,0,0,0,0,0,0,0,5,4,0,1,1,1,0,0,,,,,232,0,24,256,483,GRUPO DE RECUENTO,,,,
1,25,SINALOA,13,CULIACAN DE ROSALES,6,CULIACAN,1261,C,1,0,C01,11,59,3,4,8,5,4,12,71,5,8,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,4,2,0,2,,,,,201,0,10,211,609,GRUPO DE RECUENTO,,,,
1,25,SINALOA,13,CULIACAN DE ROSALES,6,CULIACAN,1262,C,1,0,C01,12,48,3,4,4,2,2,10,89,1,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,0,0,,,,,182,0,5,187,439,ACTA CASILLA,,,,
1,25,SINALOA,12,CULIACAN DE ROSALES,6,CULIACAN,1269,C,1,0,C01,8,58,2,2,7,17,17,13,122,2,2,0,3,0,0,0,0,0,0,0,1,0,2,2,1,0,3,2,0,1,,,,,265,0,14,279,510,ACTA CASILLA,,,,
1,25,SINALOA,12,CULIACAN DE ROSALES,6,CULIACAN,1270,C,1,0,C01,9,42,2,2,12,22,17,28,97,3,3,0,2,1,0,0,0,2,0,0,0,1,5,2,0,0,4,1,0,3,,,,,258,0,14,272,466,GRUPO DE RECUENTO,,,,
1,25,SINALOA,12,CULIACAN DE ROSALES,6,CULIACAN,1271,C,1,0,C01,5,45,2,5,4,4,17,17,98,7,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,5,2,0,3,,,,,221,0,8,229,409,ACTA CASILLA,,,,
1,25,SINALOA,12,CULIACAN DE ROSALES,6,CULIACAN,1272,C,1,0,C01,9,56,0,5,4,6,18,20,110,3,0,0,1,0,0,0,0,0,0,0,0,0,1,3,0,0,2,0,0,1,,,,,239,0,3,242,403,ACTA CASILLA,,,,
1,25,SINALOA,12,CULIACAN DE ROSALES,6,CULIACAN,1273,C,1,0,C01,14,50,4,5,7,2,51,13,65,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,2,1,2,1,0,3,,,,,225,1,16,242,432,GRUPO DE RECUENTO,,,,
1,25,SINALOA,12,CULIACAN DE ROSALES,6,CULIACAN,1275,C,1,0,C01,16,64,1,3,16,8,8,28,169,4,5,1,0,0,0,0,0,0,0,0,0,2,1,1,0,0,2,0,0,1,,,,,330,0,7,337,635,GRUPO DE RECUENTO,,,,
1,25,SINALOA,12,CULIACAN DE ROSALES,6,CULIACAN,1276,C,1,0,C01,10,58,2,3,8,2,10,19,91,1,6,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,4,3,1,1,,,,,224,0,7,231,382,GRUPO DE RECUENTO,,,,
1,25,SINALOA,12,CULIACAN DE ROSALES,6,CULIACAN,1279,C,1,0,C01,85,80,5,14,9,13,6,29,205,8,26,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,2,1,0,0,,,,,488,0,5,493,703,ACTA CASILLA,,,,
1,25,SINALOA,15,CULIACAN DE ROSALES,6,CULIACAN,1281,C,1,0,C01,11,55,0,4,6,4,1,6,133,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,2,0,3,,,,,233,0,0,233,439,ACTA CASILLA,,,,
1,25,SINALOA,15,CULIACAN DE ROSALES,6,CULIACAN,1282,C,1,0,C01,8,42,6,8,7,8,5,8,187,4,3,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,8,3,0,1,,,,,302,0,12,314,633,ACTA CASILLA,,,,
1,25,SINALOA,15,CULIACAN DE ROSALES,6,CULIACAN,1287,C,1,0,C01,12,55,6,9,7,3,2,11,170,6,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,3,1,0,1,,,,,291,0,0,291,593,GRUPO DE RECUENTO,,,,
1,25,SINALOA,15,CULIACAN DE ROSALES,6,CULIACAN,1288,C,1,0,C01,6,44,2,4,13,9,3,11,188,2,8,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,5,2,0,0,,,,,301,1,17,319,547,ACTA CASILLA,,,,
1,25,SINALOA,18,CULIACAN DE ROSALES,6,CULIACAN,1310,C,1,0,C01,19,49,4,13,6,13,27,170,8,6,0,0,0,0,0,0,0,0,0,0,0,1,,,,,5,1,0,1,,,,,323,0,10,333,684,GRUPO DE RECUENTO,,,,
1,25,SINALOA,18,CULIACAN DE ROSALES,6,CULIACAN,1311,C,1,0,C01,20,58,3,7,8,3,6,18,134,7,7,0,0,1,0,0,0,0,0,0,0,0,,,,,2,1,0,3,,,,,278,0,8,286,526,GRUPO DE RECUENTO,,,,
1,25,SINALOA,17,CULIACAN DE ROSALES,6,CULIACAN,1322,C,1,0,C01,18,61,4,5,23,1,3,11,131,1,17,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,1,0,3,,,,,285,0,12,297,552,GRUPO DE RECUENTO,,,,
1,25,SINALOA,18,CULIACAN DE ROSALES,6,CULIACAN,1324,C,1,0,C01,28,68,5,10,8,6,3,25,173,4,8,1,0,0,1,0,0,0,0,0,0,0,,,,,5,1,0,2,,,,,348,1,14,363,675,ACTA CASILLA,,,,
1,25,SINALOA,17,CULIACAN DE ROSALES,6,CULIACAN,1341,C,1,0,C01,11,37,7,5,7,4,7,6,116,1,6,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,3,1,0,0,,,,,215,0,12,227,412,ACTA CASILLA,,,,
1,25,SINALOA,17,CULIACAN DE ROSALES,6,CULIACAN,1355,C,1,0,C01,4,41,4,3,9,4,3,18,74,8,10,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,1,0,0,,,,,183,0,13,196,410,GRUPO DE RECUENTO,,,,
1,25,SINALOA,17,CULIACAN DE ROSALES,6,CULIACAN,1356,C,1,0,C01,13,54,4,3,6,2,5,14,108,6,12,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,2,,,,,233,0,6,239,513,GRUPO DE RECUENTO,,,,
1,25,SINALOA,17,CULIACAN DE ROSALES,6,CULIACAN,1357,C,1,0,C01,10,70,4,6,6,3,1,6,118,6,12,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,,,,,249,0,22,271,603,GRUPO DE RECUENTO,,,,
1,25,SINALOA,17,CULIACAN DE ROSALES,6,CULIACAN,1358,C,1,0,C01,7,42,2,1,8,6,3,11,104,3,10,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,5,0,1,0,,,,,205,0,6,211,509,ACTA CASILLA,,,,
1,25,SINALOA,17,CULIACAN DE ROSALES,6,CULIACAN,1376,C,1,0,C01,9,35,4,2,14,2,5,9,78,1,5,1,0,1,0,0,0,0,0,0,0,0,0,4,0,0,2,5,0,0,,,,,177,0,11,188,404,GRUPO DE RECUENTO,,,,
1,25,SINALOA,17,CULIACAN DE ROSALES,6,CULIACAN,1377,C,1,0,C01,6,53,2,5,12,9,3,5,128,6,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,1,0,2,,,,,246,0,5,251,692,GRUPO DE RECUENTO,,,,
1,25,SINALOA,17,CULIACAN DE ROSALES,6,CULIACAN,1394,C,1,0,C01,14,91,7,7,5,5,1,18,176,10,15,0,0,0,0,0,0,0,0,0,0,0,2,3,1,0,3,1,0,5,,,,,364,0,8,372,737,GRUPO DE RECUENTO,,,,
1,25,SINALOA,17,CULIACAN DE ROSALES,6,CULIACAN,1411,C,1,0,C01,14,58,0,12,8,3,8,18,172,6,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,2,,,,,312,0,6,318,616,GRUPO DE RECUENTO,,,,
1,25,SINALOA,17,CULIACAN DE ROSALES,6,CULIACAN,1412,C,1,0,C01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,431,PAQUETE NO ENTREGADO,,,,
1,25,SINALOA,17,CULIACAN DE ROSALES,6,CULIACAN,1421,C,1,0,C01,5,53,4,1,12,3,4,11,105,8,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,,,,,215,0,5,220,389,ACTA CASILLA,,,,
1,25,SINALOA,17,CULIACAN DE ROSALES,6,CULIACAN,1425,C,1,0,C01,9,40,4,3,13,5,2,20,174,8,17,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,,,,,299,0,4,303,551,GRUPO DE RECUENTO,,,,
1,25,SINALOA,17,CULIACAN DE ROSALES,6,CULIACAN,1426,C,1,0,C01,17,56,1,7,12,5,10,18,175,1,17,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,2,3,1,0,,,,,329,0,11,340,594,GRUPO DE RECUENTO,,,,
1,25,SINALOA,17,CULIACAN DE ROSALES,6,CULIACAN,1440,C,1,0,C01,14,47,2,3,9,1,16,19,118,0,8,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,2,0,0,1,,,,,243,0,8,251,401,GRUPO DE RECUENTO,,,,
1,25,SINALOA,17,CULIACAN DE ROSALES,6,CULIACAN,1449,C,1,0,C01,28,66,0,8,8,3,3,22,133,7,20,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4,0,0,2,,,,,306,0,8,314,609,ACTA CASILLA,,,,
1,25,SINALOA,17,CULIACAN DE ROSALES,6,CULIACAN,1461,C,1,0,C01,12,35,3,3,8,5,2,14,85,2,4,1,0,0,0,0,1,0,0,0,0,0,1,3,0,0,3,0,0,0,,,,,182,0,2,184,430,GRUPO DE RECUENTO,,,,
1,25,SINALOA,17,CULIACAN DE ROSALES,6,CULIACAN,1462,C,1,0,C01,8,40,4,6,6,5,3,10,105,2,11,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,1,1,0,1,,,,,207,0,14,221,498,GRUPO DE RECUENTO,,,,
1,25,SINALOA,17,CULIACAN DE ROSALES,6,CULIACAN,1466,C,1,0,C01,10,48,3,4,11,3,7,10,89,3,5,0,0,0,0,0,1,0,0,0,0,0,1,4,0,0,3,1,0,0,,,,,203,0,4,207,408,ACTA CASILLA,,,,
1,25,SINALOA,17,CULIACAN DE ROSALES,6,CULIACAN,1468,C,1,0,C01,4,40,6,5,8,4,3,13,113,2,8,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,1,0,2,,,,,217,0,6,223,482,ACTA CASILLA,,,,
1,25,SINALOA,15,CULIACAN DE ROSALES,6,CULIACAN,1469,C,1,0,C01,27,26,6,4,14,6,2,19,106,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,,,,,217,0,9,226,507,ACTA CASILLA,,,,
1,25,SINALOA,17,CULIACAN DE ROSALES,6,CULIACAN,1472,C,1,0,C01,11,78,5,3,10,8,8,17,120,2,1,1,1,0,0,0,0,0,0,0,0,0,4,0,0,0,1,1,0,0,,,,,271,0,7,278,527,ACTA CASILLA,,,,
1,25,SINALOA,17,CULIACAN DE ROSALES,6,CULIACAN,1473,C,1,0,C01,22,67,1,7,3,3,8,18,146,3,11,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,6,1,0,0,,,,,300,0,9,309,595,ACTA CASILLA,,,,
1,25,SINALOA,15,CULIACAN DE ROSALES,6,CULIACAN,1476,C,1,0,C01,10,41,4,5,6,7,3,24,94,1,0,0,1,0,0,0,0,0,0,0,0,1,1,2,0,0,2,1,0,1,,,,,204,0,6,210,425,ACTA CASILLA,,,,
1,25,SINALOA,15,CULIACAN DE ROSALES,6,CULIACAN,1477,C,1,0,C01,17,49,2,7,19,9,5,129,164,37,2,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,0,2,,,,,449,0,5,454,741,ACTA CASILLA,,,,
1,25,SINALOA,15,CULIACAN DE ROSALES,6,CULIACAN,1478,C,1,0,C01,14,42,8,10,17,8,5,20,169,6,5,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,7,5,1,0,,,,,322,0,5,327,694,ACTA CASILLA,,,,
1,25,SINALOA,15,CULIACAN DE ROSALES,6,CULIACAN,1479,C,1,0,C01,5,27,1,3,6,0,0,9,107,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,1,,,,,170,4,5,179,380,ACTA CASILLA,,,,
1,25,SINALOA,18,CULIACAN DE ROSALES,6,CULIACAN,1482,C,1,0,C01,10,40,4,5,5,1,6,11,152,7,10,2,0,0,0,0,0,0,0,0,0,0,,,,,2,1,0,0,,,,,256,1,8,265,663,GRUPO DE RECUENTO,,,,
1,25,SINALOA,15,CULIACAN DE ROSALES,6,CULIACAN,1484,C,1,0,C01,17,43,2,5,8,1,2,12,140,4,4,0,0,1,0,0,0,0,0,0,1,0,2,5,0,0,0,0,0,1,,,,,248,3,8,259,596,ACTA CASILLA,,,,
1,25,SINALOA,15,CULIACAN DE ROSALES,6,CULIACAN,1507,C,1,0,C01,8,101,2,4,10,3,1,4,101,2,2,0,0,0,0,0,1,0,0,0,0,0,2,3,1,0,2,1,1,1,,,,,250,0,9,259,440,GRUPO DE RECUENTO,,,,
1,25,SINALOA,15,CULIACAN DE ROSALES,6,CULIACAN,1508,C,1,0,C01,23,73,2,4,4,0,3,4,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,,,,,214,0,12,226,530,ACTA CASILLA,,,,
1,25,SINALOA,15,CULIACAN DE ROSALES,6,CULIACAN,1509,C,1,0,C01,22,79,4,3,22,2,1,7,106,8,14,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,1,0,1,,,,,277,0,0,277,606,ACTA CASILLA,,,,
1,25,SINALOA,15,CULIACAN DE ROSALES,6,CULIACAN,1511,C,1,0,C01,14,63,1,6,20,9,6,8,136,1,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,1,0,0,,,,,273,0,5,278,631,ACTA LEVANTADA EN CONSEJO,,,,
1,25,SINALOA,18,CULIACAN DE ROSALES,6,CULIACAN,1512,C,1,0,C01,9,58,7,3,9,3,0,7,129,6,6,0,0,0,0,0,0,0,0,0,0,0,,,,,1,1,0,5,,,,,244,0,5,249,540,ACTA CASILLA,,,,
1,25,SINALOA,18,CULIACAN DE ROSALES,6,CULIACAN,1556,C,1,0,C01,15,45,1,5,7,7,4,21,75,9,2,0,0,1,0,0,1,0,0,0,0,0,,,,,0,1,0,0,,,,,194,3,5,202,395,ACTA CASILLA,,,,
