CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLA,PAN,PRI,PRD,PVEM,PT,MC,NVA_ALIANZA,MORENA,PH,ES,PRI_PVEM_NVA_ALIANZA,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TEPJF,OBSERVACIONES,RUTA_ACTA
5,6,COLIMA,9,NO ESTABLECIDO ACUERDO 27/2014,6,ARMERIA,170,B,57,127,40,107,9,9,0,10,5,2,0,0,366,4,370,580,Acta Casilla,,,
5,6,COLIMA,9,NO ESTABLECIDO ACUERDO 27/2014,6,ARMERIA,170,C01,50,151,37,101,13,4,0,1,5,0,0,0,362,12,374,579,Acta Casilla,,,
5,6,COLIMA,9,NO ESTABLECIDO ACUERDO 27/2014,6,ARMERIA,170,C02,39,134,38,97,9,4,0,10,3,1,0,0,335,12,347,579,Acta Casilla,,,
5,6,COLIMA,9,NO ESTABLECIDO ACUERDO 27/2014,6,ARMERIA,171,B,64,93,37,90,5,5,0,16,4,3,0,0,317,15,332,506,Acta Casilla,,,
5,6,COLIMA,9,NO ESTABLECIDO ACUERDO 27/2014,6,ARMERIA,171,C01,67,95,48,87,9,2,0,7,3,6,0,0,324,5,329,506,Acta Casilla,,,
5,6,COLIMA,9,NO ESTABLECIDO ACUERDO 27/2014,6,ARMERIA,171,C02,52,86,52,94,6,3,0,14,2,3,0,0,312,11,323,505,Acta Casilla,,,
5,6,COLIMA,9,NO ESTABLECIDO ACUERDO 27/2014,6,ARMERIA,172,B,24,87,20,98,6,2,0,7,2,1,0,0,247,9,256,402,Acta Casilla,,,
5,6,COLIMA,9,NO ESTABLECIDO ACUERDO 27/2014,6,ARMERIA,172,C01,27,69,22,93,15,3,0,8,3,2,0,0,242,12,254,401,Acta Casilla,,,
5,6,COLIMA,9,NO ESTABLECIDO ACUERDO 27/2014,6,ARMERIA,173,B,33,144,37,94,13,2,0,5,5,0,0,1,333,11,345,565,Acta Casilla,,,
5,6,COLIMA,9,NO ESTABLECIDO ACUERDO 27/2014,6,ARMERIA,173,C01,43,123,34,108,7,3,0,4,3,5,0,0,330,11,341,564,Acta Casilla,,,
5,6,COLIMA,9,NO ESTABLECIDO ACUERDO 27/2014,6,ARMERIA,174,B,48,92,41,73,7,3,0,4,31,3,0,0,302,16,318,470,Acta Casilla,,,
5,6,COLIMA,9,NO ESTABLECIDO ACUERDO 27/2014,6,ARMERIA,174,C01,37,90,36,78,9,2,0,4,34,2,0,0,292,14,306,470,Acta Casilla,,,
5,6,COLIMA,9,NO ESTABLECIDO ACUERDO 27/2014,6,ARMERIA,175,B,56,134,27,95,6,7,0,5,8,0,0,0,338,7,345,553,Acta Casilla,,,
5,6,COLIMA,9,NO ESTABLECIDO ACUERDO 27/2014,6,ARMERIA,176,B,40,110,19,95,7,4,0,4,5,1,0,0,285,9,294,502,Acta Casilla,,,
5,6,COLIMA,9,NO ESTABLECIDO ACUERDO 27/2014,6,ARMERIA,176,C01,36,113,34,110,10,2,0,3,1,2,0,0,311,10,321,502,Acta Casilla,,,
5,6,COLIMA,9,NO ESTABLECIDO ACUERDO 27/2014,6,ARMERIA,177,B,48,97,58,128,9,2,0,16,16,1,0,0,375,13,388,639,Acta Casilla,,,
5,6,COLIMA,9,NO ESTABLECIDO ACUERDO 27/2014,6,ARMERIA,177,C01,44,122,50,126,7,10,0,4,11,2,0,0,376,14,390,639,Acta Casilla,,,
5,6,COLIMA,9,NO ESTABLECIDO ACUERDO 27/2014,6,ARMERIA,178,B,65,125,37,91,6,8,0,9,47,1,0,0,389,17,406,612,Acta Casilla,,,
5,6,COLIMA,9,NO ESTABLECIDO ACUERDO 27/2014,6,ARMERIA,178,C01,61,114,30,127,14,1,0,9,52,0,0,0,408,7,415,611,Acta Casilla,,,
5,6,COLIMA,9,NO ESTABLECIDO ACUERDO 27/2014,6,ARMERIA,179,B,42,98,22,70,9,3,0,18,20,2,0,0,284,16,300,433,Acta Casilla,,,
5,6,COLIMA,9,NO ESTABLECIDO ACUERDO 27/2014,6,ARMERIA,179,C01,34,72,27,84,8,5,0,14,17,0,0,0,261,10,271,432,Acta Casilla,,,
5,6,COLIMA,9,NO ESTABLECIDO ACUERDO 27/2014,6,ARMERIA,180,B,35,94,19,83,4,3,0,6,3,1,0,0,248,4,252,380,Acta Casilla,,,
5,6,COLIMA,9,NO ESTABLECIDO ACUERDO 27/2014,6,ARMERIA,180,C01,30,124,13,57,5,2,0,17,3,0,0,0,251,8,259,380,Acta Casilla,,,
5,6,COLIMA,9,NO ESTABLECIDO ACUERDO 27/2014,6,ARMERIA,181,B,77,97,16,68,3,1,0,7,4,1,0,0,274,23,297,545,Acta Casilla,,,
5,6,COLIMA,9,NO ESTABLECIDO ACUERDO 27/2014,6,ARMERIA,181,C01,93,99,17,66,3,1,0,4,7,0,0,0,290,10,300,545,Acta Casilla,,,
5,6,COLIMA,9,NO ESTABLECIDO ACUERDO 27/2014,6,ARMERIA,182,B,69,121,19,59,7,6,0,4,7,0,0,0,292,12,304,590,Acta Casilla,,,
5,6,COLIMA,9,NO ESTABLECIDO ACUERDO 27/2014,6,ARMERIA,182,C01,67,94,28,85,3,5,0,3,11,0,0,0,296,18,314,589,Acta Casilla,,,
5,6,COLIMA,9,NO ESTABLECIDO ACUERDO 27/2014,6,ARMERIA,183,B,83,127,22,54,4,2,0,0,8,0,0,0,300,12,312,448,Acta Casilla,,,
5,6,COLIMA,9,NO ESTABLECIDO ACUERDO 27/2014,6,ARMERIA,183,C01,102,87,22,51,2,1,0,2,4,1,0,0,272,13,285,447,Acta Casilla,,,
5,6,COLIMA,9,NO ESTABLECIDO ACUERDO 27/2014,6,ARMERIA,184,B,97,90,14,39,5,6,0,6,10,1,0,0,268,15,283,431,Acta Casilla,,,
5,6,COLIMA,9,NO ESTABLECIDO ACUERDO 27/2014,6,ARMERIA,185,B,90,55,50,37,2,5,0,4,7,0,0,0,250,22,272,459,Acta Casilla,,,
5,6,COLIMA,9,NO ESTABLECIDO ACUERDO 27/2014,6,ARMERIA,185,C01,87,63,57,33,0,5,0,2,3,0,0,0,250,15,265,458,Acta Casilla,,,
5,6,COLIMA,9,NO ESTABLECIDO ACUERDO 27/2014,6,ARMERIA,186,B,109,83,29,66,10,7,0,10,10,0,0,0,324,26,350,586,Acta Casilla,,,
5,6,COLIMA,9,NO ESTABLECIDO ACUERDO 27/2014,6,ARMERIA,186,C01,131,77,31,59,5,5,0,10,9,0,0,0,327,20,347,586,Acta Casilla,,,
5,6,COLIMA,9,NO ESTABLECIDO ACUERDO 27/2014,6,ARMERIA,187,B,92,107,12,37,6,9,0,4,4,3,0,0,274,16,290,542,Acta Casilla,,,
5,6,COLIMA,9,NO ESTABLECIDO ACUERDO 27/2014,6,ARMERIA,187,C01,83,90,16,52,5,1,0,6,4,0,0,0,257,7,264,541,Acta Casilla,,,
5,6,COLIMA,9,NO ESTABLECIDO ACUERDO 27/2014,6,ARMERIA,188,B,96,90,18,52,4,3,0,3,5,1,0,0,272,11,283,522,Acta Casilla,,,
5,6,COLIMA,9,NO ESTABLECIDO ACUERDO 27/2014,6,ARMERIA,188,C01,81,106,39,38,5,5,0,3,3,1,0,0,281,16,297,521,Acta Casilla,,,
5,6,COLIMA,9,NO ESTABLECIDO ACUERDO 27/2014,6,ARMERIA,188,C02,96,102,32,59,4,5,0,6,6,0,0,0,310,17,327,521,Acta Casilla,,,
5,6,COLIMA,9,NO ESTABLECIDO ACUERDO 27/2014,6,ARMERIA,189,B,30,71,21,57,1,5,0,7,5,1,0,0,198,16,214,284,Acta Casilla,,,
5,6,COLIMA,9,NO ESTABLECIDO ACUERDO 27/2014,6,ARMERIA,190,B,48,105,46,66,1,18,0,11,10,0,0,0,305,14,319,451,Acta Casilla,,,
5,6,COLIMA,1,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,1,B,126,121,14,31,7,97,23,20,6,6,0,0,451,23,474,688,Acta Casilla,,,
5,6,COLIMA,1,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,1,C01,166,131,11,22,4,94,27,13,5,3,0,0,476,11,487,687,Acta Casilla,,,
5,6,COLIMA,1,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,1,C02,116,156,7,30,8,79,28,22,10,4,0,0,460,11,471,687,Acta Casilla,,,
5,6,COLIMA,1,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,1,C03,144,145,6,21,5,75,26,18,8,3,0,0,451,13,464,687,Acta Casilla,,,
5,6,COLIMA,1,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,1,C04,166,134,6,15,4,82,28,16,7,4,0,0,462,12,474,687,Acta Casilla,,,
5,6,COLIMA,1,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,1,C05,129,135,9,35,6,86,26,16,7,6,0,0,455,19,474,687,Acta Casilla,,,
5,6,COLIMA,1,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,1,C06,155,142,7,18,5,92,32,15,5,5,0,0,476,13,489,687,Acta Casilla,,,
5,6,COLIMA,1,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,2,B,87,89,6,20,4,34,13,9,4,6,0,0,272,7,279,392,Acta Casilla,,,
5,6,COLIMA,1,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,2,C01,90,76,5,21,6,49,17,7,3,2,0,0,276,8,284,392,Acta Casilla,,,
5,6,COLIMA,2,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,3,B,121,0,9,27,10,27,92,10,6,6,0,0,308,20,328,529,Acta Casilla,,,
5,6,COLIMA,2,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,3,C01,116,0,14,29,16,20,86,4,5,5,0,0,295,20,315,529,Acta Casilla,,,
5,6,COLIMA,2,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,3,C02,131,0,12,41,8,21,104,7,8,5,0,0,337,14,351,529,Acta Casilla,,,
5,6,COLIMA,2,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,4,B,172,0,9,44,5,30,150,25,8,7,0,1,450,18,469,679,Acta Casilla,,,
5,6,COLIMA,2,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,5,B,136,0,8,53,7,29,106,6,7,5,0,0,357,10,367,547,Acta Casilla,,,
5,6,COLIMA,1,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,6,B,115,120,4,21,1,59,13,18,3,2,0,1,356,23,380,572,Acta Casilla,,,
5,6,COLIMA,1,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,6,C01,121,106,7,24,6,70,15,9,1,2,0,0,361,15,376,571,Acta Casilla,,,
5,6,COLIMA,1,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,6,C02,131,122,8,17,2,79,15,13,4,3,0,2,394,12,408,571,Acta Casilla,,,
5,6,COLIMA,2,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,7,B,84,0,8,16,10,15,85,9,1,6,0,0,234,11,245,395,Acta Casilla,,,
5,6,COLIMA,2,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,7,C01,81,0,9,21,17,10,92,8,4,2,0,0,244,9,253,395,Acta Casilla,,,
5,6,COLIMA,2,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,8,B,125,0,12,25,5,25,158,9,2,5,0,1,366,16,383,550,Acta Casilla,,,
5,6,COLIMA,2,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,8,C01,133,0,11,23,10,29,138,18,4,5,0,0,371,13,384,550,Acta Casilla,,,
5,6,COLIMA,2,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,9,B,115,0,7,27,9,31,97,10,4,7,0,0,307,21,328,447,Acta Casilla,,,
5,6,COLIMA,2,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,9,C01,99,0,7,34,11,21,112,14,4,2,0,0,304,16,320,446,Acta Casilla,,,
5,6,COLIMA,2,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,10,B,123,0,7,47,7,14,111,6,7,7,0,0,329,17,346,584,Acta Casilla,,,
5,6,COLIMA,2,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,10,C01,124,0,7,37,12,36,114,4,9,7,0,1,350,11,362,584,Acta Casilla,,,
5,6,COLIMA,2,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,11,B,139,0,12,29,7,44,109,17,6,3,0,0,366,21,387,584,Acta Casilla,,,
5,6,COLIMA,1,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,12,B,83,80,8,11,3,57,20,6,3,3,0,0,274,8,282,397,Acta Casilla,,,
5,6,COLIMA,1,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,12,C01,80,57,6,24,4,51,16,7,0,5,0,0,250,16,266,397,Acta Casilla,,,
5,6,COLIMA,1,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,13,B,145,145,13,33,7,91,30,16,3,5,0,1,488,13,502,712,Acta Casilla,,,
5,6,COLIMA,1,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,13,C01,143,139,14,29,7,92,43,19,7,4,0,0,497,17,514,712,Acta Casilla,,,
5,6,COLIMA,2,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,14,B,114,0,8,9,8,22,89,8,6,3,0,1,267,14,282,453,Acta Casilla,,,
5,6,COLIMA,2,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,14,C01,121,0,8,27,9,17,87,6,10,5,0,0,290,13,303,453,Acta Casilla,,,
5,6,COLIMA,2,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,15,B,127,0,8,27,5,18,106,11,7,5,0,0,314,9,323,493,Acta Casilla,,,
5,6,COLIMA,2,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,16,B,149,0,14,20,17,46,139,10,5,14,0,0,414,13,427,635,Acta Casilla,,,
5,6,COLIMA,2,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,17,B,181,0,12,42,14,23,119,6,7,4,0,2,408,24,434,686,Acta Casilla,,,
5,6,COLIMA,2,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,18,B,111,0,8,38,7,27,96,6,7,1,0,2,301,14,317,448,Acta Casilla,,,
5,6,COLIMA,2,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,18,C01,110,0,6,28,8,16,101,16,3,4,0,0,292,17,309,447,Acta Casilla,,,
5,6,COLIMA,2,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,19,B,116,0,12,36,6,22,128,6,2,3,0,3,331,11,345,475,Acta Casilla,,,
5,6,COLIMA,2,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,19,C01,107,0,20,27,9,35,130,9,5,3,0,0,345,20,365,475,Acta Casilla,,,
5,6,COLIMA,2,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,20,B,110,0,4,31,10,34,120,7,1,3,0,0,320,8,328,494,Acta Casilla,,,
5,6,COLIMA,2,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,20,C01,119,0,9,24,7,34,135,9,1,6,0,0,344,18,362,493,Acta Casilla,,,
5,6,COLIMA,2,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,21,B,147,0,4,32,6,35,121,15,5,8,0,0,373,15,388,536,Acta Casilla,,,
5,6,COLIMA,2,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,21,C01,150,0,11,24,9,56,86,13,4,4,0,0,357,19,376,536,Acta Casilla,,,
5,6,COLIMA,1,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,22,B,77,66,9,19,5,38,6,5,0,1,0,0,226,6,232,415,Acta Casilla,,,
5,6,COLIMA,1,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,22,C01,89,74,3,21,11,29,7,6,1,1,0,0,242,5,247,414,Acta Casilla,,,
5,6,COLIMA,1,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,23,B,134,113,6,34,12,25,16,6,2,6,0,0,354,16,370,674,Acta Casilla,,,
5,6,COLIMA,1,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,23,C01,155,102,4,28,18,33,11,13,7,7,0,1,378,28,407,673,Acta Casilla,,,
5,6,COLIMA,1,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,23,C02,147,94,6,28,11,29,9,7,4,4,0,0,339,13,352,673,Acta Casilla,,,
5,6,COLIMA,1,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,24,B,154,89,4,44,28,29,16,13,3,6,0,0,386,9,395,667,Acta Casilla,,,
5,6,COLIMA,1,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,24,C01,158,98,6,27,12,39,9,15,1,2,0,1,367,13,381,667,Acta Casilla,,,
5,6,COLIMA,1,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,24,C02,123,93,5,26,25,45,14,10,2,5,0,1,348,9,358,667,Acta Casilla,,,
5,6,COLIMA,1,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,24,C03,129,79,5,48,24,28,11,10,6,0,0,0,340,16,356,667,Acta Casilla,,,
5,6,COLIMA,1,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,24,C04,159,84,10,36,26,33,11,6,6,6,0,1,377,17,395,667,Acta Casilla,,,
5,6,COLIMA,1,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,24,C05,145,86,8,32,23,41,14,7,2,3,0,0,361,16,377,666,Acta Casilla,,,
5,6,COLIMA,2,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,25,B,126,0,8,35,12,37,80,12,5,0,0,0,315,12,327,531,Acta Casilla,,,
5,6,COLIMA,2,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,25,C01,124,0,15,36,7,26,81,1,13,9,0,0,312,13,325,531,Acta Casilla,,,
5,6,COLIMA,2,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,26,B,114,0,3,27,12,28,78,4,2,2,0,0,270,20,290,451,Acta Casilla,,,
5,6,COLIMA,2,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,26,C01,114,0,7,32,8,15,89,8,6,0,0,0,279,12,291,451,Acta Casilla,,,
5,6,COLIMA,2,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,27,B,85,0,2,22,7,24,93,9,9,3,0,0,254,6,260,384,Acta Casilla,,,
5,6,COLIMA,2,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,27,C01,100,0,9,14,5,26,87,11,1,4,0,0,257,8,265,384,Acta Casilla,,,
5,6,COLIMA,2,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,28,B,113,0,6,16,9,30,135,18,1,4,0,1,332,18,351,512,Acta Casilla,,,
5,6,COLIMA,2,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,28,S01,13,0,0,3,4,3,0,9,3,1,0,0,36,1,37,0,Acta Casilla,,,
5,6,COLIMA,2,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,29,B,165,0,10,46,14,32,177,15,3,6,0,0,468,25,493,695,Acta Casilla,,,
5,6,COLIMA,2,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,30,B,126,0,7,20,6,19,88,3,3,4,0,0,276,7,283,469,Acta Casilla,,,
5,6,COLIMA,2,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,31,B,121,0,19,23,10,9,97,12,6,1,0,0,298,14,312,487,Acta Casilla,,,
5,6,COLIMA,2,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,31,C01,119,0,13,30,6,17,115,7,5,4,0,0,316,15,331,487,Acta Casilla,,,
5,6,COLIMA,2,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,32,B,145,0,8,38,8,22,121,14,8,3,0,0,367,16,383,611,Acta Casilla,,,
5,6,COLIMA,2,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,32,C01,120,0,8,34,11,24,104,7,2,8,0,0,318,15,333,610,Acta Casilla,,,
5,6,COLIMA,2,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,33,B,169,0,16,36,15,31,171,15,8,6,0,0,467,10,477,677,Acta Casilla,,,
5,6,COLIMA,2,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,33,C01,172,0,16,27,6,29,196,13,11,7,0,0,477,13,490,677,Acta Casilla,,,
5,6,COLIMA,2,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,34,B,126,0,10,47,10,22,150,12,13,3,0,0,393,14,407,565,Acta Casilla,,,
5,6,COLIMA,2,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,34,C01,123,0,9,33,7,50,143,18,10,3,0,1,396,12,409,565,Acta Casilla,,,
5,6,COLIMA,2,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,35,B,158,0,16,27,17,25,105,10,11,4,0,1,373,27,401,644,Acta Casilla,,,
5,6,COLIMA,2,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,35,C01,155,0,13,31,11,21,106,10,10,3,0,0,360,18,378,644,Acta Casilla,,,
5,6,COLIMA,1,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,36,B,142,97,11,19,8,36,21,12,9,2,0,0,357,16,373,682,Acta Casilla,,,
5,6,COLIMA,1,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,36,C01,171,80,9,21,9,28,16,11,5,3,0,0,353,16,369,682,Acta Casilla,,,
5,6,COLIMA,1,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,37,B,159,123,11,22,12,39,6,13,6,3,0,0,394,18,412,714,Acta Casilla,,,
5,6,COLIMA,1,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,37,C01,160,101,9,20,16,35,12,14,4,5,0,0,376,16,392,714,Acta Casilla,,,
5,6,COLIMA,1,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,37,C02,157,114,7,30,10,27,17,10,4,1,0,0,377,14,391,714,Acta Casilla,,,
5,6,COLIMA,2,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,38,B,102,0,4,19,5,17,76,6,2,5,0,0,236,20,256,444,Acta Casilla,,,
5,6,COLIMA,2,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,38,C01,105,0,6,26,7,20,61,7,5,5,0,0,242,16,258,443,Acta Casilla,,,
5,6,COLIMA,2,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,39,B,118,0,11,20,12,23,107,6,3,4,0,0,304,13,317,514,Acta Casilla,,,
5,6,COLIMA,2,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,40,B,115,0,11,31,15,31,101,9,3,2,0,0,318,21,339,585,Acta Casilla,,,
5,6,COLIMA,2,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,41,B,88,0,5,13,7,26,122,20,1,5,0,0,287,10,297,446,Acta Casilla,,,
5,6,COLIMA,2,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,42,B,124,0,14,32,4,24,107,12,2,5,0,0,324,10,334,564,Acta Casilla,,,
5,6,COLIMA,2,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,43,B,118,0,5,31,6,17,112,5,8,4,0,0,306,13,319,535,Acta Casilla,,,
5,6,COLIMA,2,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,43,C01,117,0,8,45,6,15,100,7,7,4,0,0,309,18,327,535,Acta Casilla,,,
5,6,COLIMA,2,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,44,B,137,0,7,14,5,10,81,6,3,4,0,0,267,14,281,496,Acta Casilla,,,
5,6,COLIMA,2,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,45,B,166,0,2,18,7,24,91,5,1,4,0,0,318,17,335,538,Acta Casilla,,,
5,6,COLIMA,2,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,45,C01,158,0,6,30,12,26,85,2,3,6,0,0,328,19,347,538,Acta Casilla,,,
5,6,COLIMA,2,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,45,C02,164,0,12,20,16,27,103,7,2,3,0,1,354,14,369,537,Acta Casilla,,,
5,6,COLIMA,2,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,46,B,103,0,8,23,4,17,105,7,8,6,0,0,281,10,291,447,Acta Casilla,,,
5,6,COLIMA,2,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,46,C01,124,0,7,36,3,26,71,9,7,7,0,1,290,12,303,447,Acta Casilla,,,
5,6,COLIMA,2,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,47,B,155,0,16,29,9,44,129,14,3,11,0,1,410,14,425,606,Acta Casilla,,,
5,6,COLIMA,2,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,47,C01,134,0,9,45,13,41,147,8,6,7,0,0,410,14,424,606,Acta Casilla,,,
5,6,COLIMA,2,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,48,B,114,0,20,37,11,25,101,14,11,7,0,0,340,17,357,541,Acta Casilla,,,
5,6,COLIMA,2,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,48,C01,113,0,4,40,12,36,120,12,6,11,0,0,354,23,377,540,Acta Casilla,,,
5,6,COLIMA,5,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,49,B,43,68,4,7,9,26,11,10,1,4,3,0,186,7,193,322,Acta Casilla,,,
5,6,COLIMA,3,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,50,B,93,69,8,29,4,24,19,7,6,0,0,1,259,5,265,414,Acta Casilla,,,
5,6,COLIMA,3,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,50,C01,86,62,8,24,6,11,15,5,7,0,0,0,224,12,236,414,Acta Casilla,,,
5,6,COLIMA,2,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,51,B,106,0,9,17,7,14,76,5,4,3,0,0,241,14,255,402,Acta Casilla,,,
5,6,COLIMA,2,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,51,C01,109,0,6,20,6,15,63,4,6,3,0,0,232,13,245,402,Acta Casilla,,,
5,6,COLIMA,2,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,52,B,231,0,6,19,7,11,87,4,3,0,0,0,368,13,381,548,Acta Casilla,,,
5,6,COLIMA,2,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,52,C01,210,0,5,27,5,10,89,4,2,1,0,0,353,11,364,548,Acta Casilla,,,
5,6,COLIMA,2,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,52,C02,195,0,8,6,4,19,94,4,5,2,0,0,337,28,365,548,Acta Casilla,,,
5,6,COLIMA,2,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,53,B,199,0,18,36,11,33,96,6,6,3,0,0,408,18,426,683,Acta Casilla,,,
5,6,COLIMA,2,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,53,C01,178,0,9,31,18,23,107,10,4,7,0,0,387,16,403,682,Acta Casilla,,,
5,6,COLIMA,5,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,54,B,115,144,15,25,13,42,14,12,7,12,3,0,402,16,418,638,Acta Casilla,,,
5,6,COLIMA,5,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,54,C01,128,126,13,19,25,41,17,21,5,2,3,0,400,18,418,637,Acta Casilla,,,
5,6,COLIMA,5,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,54,C02,98,132,13,24,17,36,18,8,11,8,2,0,367,21,388,637,Acta Casilla,,,
