CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PVEM,PT,MC,NVA_ALIANZA,MORENA,PH,ES,PRI_PVEM_NVA_ALIANZA,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
5,6,COLIMA,9,NO ESTABLECIDO ACUERDO 27/2339,10,TECOMAN,326,2,199,188,4,21,8,19,0,7,6,1,0,0,453,7,460,816
5,6,COLIMA,16,NO ESTABLECIDO ACUERDO 27/2340,10,TECOMAN,327,1,131,81,1,1,2,2,0,2,0,0,0,0,220,3,223,316
5,6,COLIMA,15,NO ESTABLECIDO ACUERDO 27/2341,10,TECOMAN,328,1,285,136,8,3,8,8,0,13,6,4,4,0,475,5,480,711
5,6,COLIMA,16,NO ESTABLECIDO ACUERDO 27/2342,10,TECOMAN,329,3,569,460,14,8,27,19,4,19,7,4,15,0,1146,22,1168,2041
5,6,COLIMA,16,NO ESTABLECIDO ACUERDO 27/2343,10,TECOMAN,330,1,50,46,3,1,1,1,0,0,0,0,0,0,102,2,104,157
5,6,COLIMA,16,NO ESTABLECIDO ACUERDO 27/2344,10,TECOMAN,331,1,39,80,0,0,3,2,1,1,0,0,3,0,129,6,135,188
5,6,COLIMA,16,NO ESTABLECIDO ACUERDO 27/2345,10,TECOMAN,332,1,83,95,2,1,8,3,3,6,1,0,4,0,206,4,210,314
5,6,COLIMA,16,NO ESTABLECIDO ACUERDO 27/2346,10,TECOMAN,333,1,60,103,1,0,1,2,0,0,3,1,6,0,177,4,181,257
5,6,COLIMA,16,NO ESTABLECIDO ACUERDO 27/2347,10,TECOMAN,334,3,355,468,12,7,15,12,12,5,10,4,19,0,919,26,945,1911
5,6,COLIMA,16,NO ESTABLECIDO ACUERDO 27/2348,10,TECOMAN,335,3,321,384,13,9,14,11,4,5,2,0,13,0,776,22,798,1623
5,6,COLIMA,16,NO ESTABLECIDO ACUERDO 27/2349,10,TECOMAN,336,3,282,385,9,6,11,9,8,14,10,2,13,0,749,21,770,1561
5,6,COLIMA,4,NO ESTABLECIDO ACUERDO 27/2350,5,VILLA DE ALVAREZ,337,2,214,123,11,16,18,26,11,13,9,5,0,1,446,10,457,940
5,6,COLIMA,4,NO ESTABLECIDO ACUERDO 27/2351,5,VILLA DE ALVAREZ,338,2,155,131,13,19,20,31,15,12,8,4,0,0,408,9,417,856
5,6,COLIMA,4,NO ESTABLECIDO ACUERDO 27/2352,5,VILLA DE ALVAREZ,339,1,78,61,4,0,8,11,2,3,2,2,0,0,171,7,178,350
5,6,COLIMA,4,NO ESTABLECIDO ACUERDO 27/2353,5,VILLA DE ALVAREZ,340,1,97,70,3,7,8,16,6,9,3,4,0,0,223,7,230,407
5,6,COLIMA,4,NO ESTABLECIDO ACUERDO 27/2354,5,VILLA DE ALVAREZ,341,1,71,42,2,2,7,13,3,2,3,3,0,0,148,1,149,279
5,6,COLIMA,8,NO ESTABLECIDO ACUERDO 27/2355,5,VILLA DE ALVAREZ,342,1,80,64,14,9,5,24,4,11,10,4,3,1,228,6,235,374
5,6,COLIMA,8,NO ESTABLECIDO ACUERDO 27/2356,5,VILLA DE ALVAREZ,343,1,142,159,10,6,4,71,23,17,9,8,3,0,452,11,463,706
5,6,COLIMA,8,NO ESTABLECIDO ACUERDO 27/2357,5,VILLA DE ALVAREZ,344,2,182,182,9,7,14,53,9,18,10,6,7,0,497,10,507,850
5,6,COLIMA,8,NO ESTABLECIDO ACUERDO 27/2358,5,VILLA DE ALVAREZ,345,1,156,162,9,8,6,79,10,15,6,3,3,0,457,3,460,743
5,6,COLIMA,8,NO ESTABLECIDO ACUERDO 27/2359,5,VILLA DE ALVAREZ,346,1,101,89,9,2,6,42,7,1,6,1,4,0,268,7,275,421
5,6,COLIMA,8,NO ESTABLECIDO ACUERDO 27/2360,5,VILLA DE ALVAREZ,347,1,206,106,15,7,8,48,19,14,4,4,3,0,434,14,448,662
5,6,COLIMA,8,NO ESTABLECIDO ACUERDO 27/2361,5,VILLA DE ALVAREZ,348,2,168,138,6,10,11,79,22,11,12,4,8,0,469,10,479,764
5,6,COLIMA,8,NO ESTABLECIDO ACUERDO 27/2362,5,VILLA DE ALVAREZ,349,2,232,182,12,8,13,68,20,18,10,2,2,0,567,13,580,893
5,6,COLIMA,8,NO ESTABLECIDO ACUERDO 27/2363,5,VILLA DE ALVAREZ,350,1,185,139,11,7,8,54,7,13,12,8,2,0,446,8,454,701
5,6,COLIMA,8,NO ESTABLECIDO ACUERDO 27/2364,5,VILLA DE ALVAREZ,351,1,95,83,10,11,15,43,8,7,7,3,1,0,283,11,294,452
5,6,COLIMA,8,NO ESTABLECIDO ACUERDO 27/2365,5,VILLA DE ALVAREZ,352,1,82,90,9,3,4,40,13,12,8,5,1,0,267,4,271,435
5,6,COLIMA,8,NO ESTABLECIDO ACUERDO 27/2366,5,VILLA DE ALVAREZ,353,1,80,64,5,5,5,28,6,4,11,2,3,0,213,4,217,395
5,6,COLIMA,8,NO ESTABLECIDO ACUERDO 27/2367,5,VILLA DE ALVAREZ,354,1,177,136,11,3,3,62,8,12,12,6,1,0,431,11,442,698
5,6,COLIMA,8,NO ESTABLECIDO ACUERDO 27/2368,5,VILLA DE ALVAREZ,355,2,186,193,23,10,8,68,14,12,6,9,4,1,533,13,547,898
5,6,COLIMA,8,NO ESTABLECIDO ACUERDO 27/2369,5,VILLA DE ALVAREZ,356,2,168,183,6,18,12,56,13,8,4,7,3,0,478,7,485,790
5,6,COLIMA,8,NO ESTABLECIDO ACUERDO 27/2370,5,VILLA DE ALVAREZ,357,1,125,136,13,9,13,53,8,13,12,7,1,0,390,6,396,646
5,6,COLIMA,8,NO ESTABLECIDO ACUERDO 27/2371,5,VILLA DE ALVAREZ,358,1,136,120,7,8,2,54,16,12,7,7,4,0,373,4,377,614
5,6,COLIMA,8,NO ESTABLECIDO ACUERDO 27/2372,5,VILLA DE ALVAREZ,359,1,151,139,6,4,3,34,13,6,5,9,3,0,373,9,382,630
5,6,COLIMA,8,NO ESTABLECIDO ACUERDO 27/2373,5,VILLA DE ALVAREZ,360,1,110,128,11,9,13,41,12,3,8,7,3,0,345,9,354,555
5,6,COLIMA,8,NO ESTABLECIDO ACUERDO 27/2374,5,VILLA DE ALVAREZ,361,1,120,109,10,3,12,59,14,8,21,1,3,1,360,2,363,639
5,6,COLIMA,8,NO ESTABLECIDO ACUERDO 27/2375,5,VILLA DE ALVAREZ,362,2,140,148,5,11,10,65,4,9,7,6,1,0,406,12,418,901
5,6,COLIMA,8,NO ESTABLECIDO ACUERDO 27/2376,5,VILLA DE ALVAREZ,363,2,204,165,13,5,16,62,16,13,6,4,1,1,505,12,518,976
5,6,COLIMA,8,NO ESTABLECIDO ACUERDO 27/2377,5,VILLA DE ALVAREZ,364,1,121,111,4,6,7,42,11,13,2,10,3,0,330,5,335,574
5,6,COLIMA,8,NO ESTABLECIDO ACUERDO 27/2378,5,VILLA DE ALVAREZ,365,1,82,76,4,5,2,29,7,7,1,3,3,0,219,3,222,380
5,6,COLIMA,8,NO ESTABLECIDO ACUERDO 27/2379,5,VILLA DE ALVAREZ,366,1,74,82,5,3,6,28,5,10,5,2,1,0,221,5,226,460
5,6,COLIMA,8,NO ESTABLECIDO ACUERDO 27/2380,5,VILLA DE ALVAREZ,367,1,61,85,10,4,3,15,3,7,5,3,1,0,197,2,199,403
5,6,COLIMA,8,NO ESTABLECIDO ACUERDO 27/2381,5,VILLA DE ALVAREZ,368,1,108,97,5,3,7,31,11,13,8,4,1,1,288,11,300,487
5,6,COLIMA,8,NO ESTABLECIDO ACUERDO 27/2382,5,VILLA DE ALVAREZ,369,2,174,190,12,10,11,52,15,18,3,8,5,0,498,15,513,888
5,6,COLIMA,8,NO ESTABLECIDO ACUERDO 27/2383,5,VILLA DE ALVAREZ,370,2,166,286,17,19,12,56,15,14,18,6,4,1,613,11,625,1096
5,6,COLIMA,8,NO ESTABLECIDO ACUERDO 27/2384,5,VILLA DE ALVAREZ,371,1,120,122,6,8,11,46,10,13,8,10,2,0,356,8,364,578
5,6,COLIMA,8,NO ESTABLECIDO ACUERDO 27/2385,5,VILLA DE ALVAREZ,372,1,46,56,4,3,8,36,10,12,4,1,2,0,182,3,185,301
