MUNICIPIO,SECCION,TIPO DE CASILLA,LISTA NOMINAL,PAN,CA,PRD,PT,PSN,PAS,CONVERGENCIA,MEXICOPOSIBLE,VOTOS NULOS,TOTAL
SAN NICOLÁS DE LOS GARZA,1985,CONTIGUA 2,604,195,131,5,18,,,6,,7,362
SAN NICOLÁS DE LOS GARZA,1986,BASICA,528,206,95,3,11,,,1,,8,324
SAN NICOLÁS DE LOS GARZA,1987,BASICA,540,186,101,1,11,,,3,,11,313
SAN NICOLÁS DE LOS GARZA,1987,CONTIGUA 1,541,187,87,2,7,,,4,,8,295
SAN NICOLÁS DE LOS GARZA,1987,CONTIGUA 2,541,194,85,2,10,,,4,,7,302
SAN NICOLÁS DE LOS GARZA,1988,BASICA,634,193,147,6,16,,,9,,6,377
SAN NICOLÁS DE LOS GARZA,1988,CONTIGUA 1,635,208,108,8,13,,,6,,9,352
SAN NICOLÁS DE LOS GARZA,1988,CONTIGUA 2,635,221,141,3,21,,,5,,3,394
SAN NICOLÁS DE LOS GARZA,1989,BASICA,682,297,126,7,17,,,5,,12,464
SAN NICOLÁS DE LOS GARZA,1989,CONTIGUA 1,683,316,106,5,12,,,3,,5,447
SAN NICOLÁS DE LOS GARZA,1989,CONTIGUA 2,683,282,127,8,12,,,3,,5,437
SAN NICOLÁS DE LOS GARZA,1990,BASICA,726,273,154,5,23,,,5,,3,463
SAN NICOLÁS DE LOS GARZA,1991,BASICA,389,155,93,5,9,,,1,,2,265
SAN NICOLÁS DE LOS GARZA,1991,CONTIGUA 1,390,132,93,4,7,,,0,,6,242
SAN NICOLÁS DE LOS GARZA,1992,BASICA,652,160,186,5,11,,,6,,2,370
SAN NICOLÁS DE LOS GARZA,1993,BASICA,392,140,78,2,5,,,1,,5,231
SAN NICOLÁS DE LOS GARZA,1993,CONTIGUA 1,392,122,105,3,16,,,4,,4,254
SAN NICOLÁS DE LOS GARZA,1994,BASICA,445,174,72,3,9,,,1,,3,262
SAN NICOLÁS DE LOS GARZA,1994,CONTIGUA 1,445,164,77,6,4,,,4,,1,256
SAN NICOLÁS DE LOS GARZA,1995,BASICA,534,233,78,8,9,,,8,,1,337
SAN NICOLÁS DE LOS GARZA,1996,BASICA,661,154,164,3,21,,,0,,11,353
SAN NICOLÁS DE LOS GARZA,1996,CONTIGUA 1,662,135,159,7,17,,,9,,7,334
SAN NICOLÁS DE LOS GARZA,1996,CONTIGUA 2,662,132,179,6,18,,,1,,4,340
SAN NICOLÁS DE LOS GARZA,1997,BASICA,655,152,161,4,13,,,5,,3,338
SAN NICOLÁS DE LOS GARZA,1997,CONTIGUA 1,655,149,151,1,8,,,6,,6,321
SAN NICOLÁS DE LOS GARZA,1997,CONTIGUA 2,656,138,167,6,9,,,2,,8,330
SAN NICOLÁS DE LOS GARZA,1998,BASICA,533,110,128,1,9,,,1,,7,256
SAN NICOLÁS DE LOS GARZA,1998,CONTIGUA 1,533,101,138,2,16,,,3,,0,260
SAN NICOLÁS DE LOS GARZA,1998,CONTIGUA 2,534,93,130,2,15,,,2,,4,246
SANTA CATARINA,1999,BASICA,610,79,175,5,3,,,,0,47,309
SANTA CATARINA,1999,CONTIGUA 1,610,81,186,4,3,,,,4,11,289
SANTA CATARINA,1999,CONTIGUA 2,610,78,191,3,6,,,,2,6,286
SANTA CATARINA,1999,CONTIGUA 3,610,85,190,2,5,,,,1,8,291
SANTA CATARINA,2000,BASICA,709,66,225,2,9,,,,1,12,315
SANTA CATARINA,2000,CONTIGUA 1,710,79,208,0,10,,,,1,7,305
SANTA CATARINA,2000,CONTIGUA 2,710,75,212,3,6,,,,1,5,302
SANTA CATARINA,2001,BASICA,,,,,,,,,,,
SANTA CATARINA,2001,CONTIGUA 1,,,,,,,,,,,
SANTA CATARINA,2001,CONTIGUA 2,,,,,,,,,,,
SANTA CATARINA,2002,BASICA,597,127,176,9,3,,,,1,0,316
SANTA CATARINA,2002,CONTIGUA 1,597,133,152,7,7,,,,2,2,303
SANTA CATARINA,2002,CONTIGUA 2,597,127,178,4,3,,,,4,3,319
SANTA CATARINA,2003,BASICA,640,102,196,1,1,,,,2,6,308
SANTA CATARINA,2003,CONTIGUA 1,640,106,197,3,5,,,,1,9,321
SANTA CATARINA,2003,CONTIGUA 2,640,99,177,4,6,,,,0,5,291
SANTA CATARINA,2003,CONTIGUA 3,641,106,200,4,6,,,,1,5,322
SANTA CATARINA,2004,BASICA,580,135,161,4,3,,,,2,3,308
SANTA CATARINA,2004,CONTIGUA 1,580,144,163,2,11,,,,2,6,328
SANTA CATARINA,2004,CONTIGUA 2,581,145,158,2,5,,,,0,7,317
SANTA CATARINA,2005,BASICA,646,140,199,6,4,,,,2,10,361
SANTA CATARINA,2005,CONTIGUA 1,647,151,179,5,9,,,,1,11,356
SANTA CATARINA,2006,BASICA,700,132,204,0,5,,,,7,6,354
SANTA CATARINA,2006,CONTIGUA 1,700,129,211,1,6,,,,2,9,358
SANTA CATARINA,2006,CONTIGUA 2,700,130,229,0,9,,,,3,10,381
SANTA CATARINA,2006,CONTIGUA 3,700,117,213,6,8,,,,3,8,355
SANTA CATARINA,2007,BASICA,580,54,159,4,5,,,,1,12,235
SANTA CATARINA,2007,CONTIGUA 1,580,54,176,4,8,,,,1,13,256
SANTA CATARINA,2007,CONTIGUA 2,580,66,154,3,5,,,,1,14,243
SANTA CATARINA,2007,CONTIGUA 3,581,85,141,2,8,,,,0,12,248
SANTA CATARINA,2008,BASICA,568,66,175,5,5,,,,0,6,257
SANTA CATARINA,2008,CONTIGUA 1,569,61,180,3,6,,,,0,8,258
SANTA CATARINA,2008,CONTIGUA 2,,,,,,,,,,,
SANTA CATARINA,2008,CONTIGUA 3,569,67,191,1,7,,,,0,7,273
SANTA CATARINA,2009,BASICA,707,73,224,0,7,,,,0,9,313
SANTA CATARINA,2009,CONTIGUA 1,707,78,224,3,6,,,,0,11,322
SANTA CATARINA,2009,CONTIGUA 2,707,79,215,1,7,,,,1,13,316
SANTA CATARINA,2010,BASICA,734,82,260,3,4,,,,0,6,355
SANTA CATARINA,2010,CONTIGUA 1,734,79,245,6,8,,,,0,10,348
SANTA CATARINA,2011,BASICA,695,43,262,3,5,,,,0,11,324
SANTA CATARINA,2011,CONTIGUA 1,696,60,275,4,5,,,,0,15,359
SANTA CATARINA,2012,BASICA,520,103,172,3,1,,,,3,4,286
SANTA CATARINA,2012,CONTIGUA 1,521,73,187,3,8,,,,2,4,277
SANTA CATARINA,2013,BASICA,666,127,233,2,10,,,,3,5,380
SANTA CATARINA,2013,CONTIGUA 1,667,138,233,5,9,,,,3,5,393
SANTA CATARINA,2014,BASICA,639,72,221,2,12,,,,0,7,314
SANTA CATARINA,2014,CONTIGUA 1,639,72,205,3,4,,,,2,9,295
SANTA CATARINA,2014,CONTIGUA 2,640,78,195,2,11,,,,1,9,296
SANTA CATARINA,2015,BASICA,608,78,163,4,10,,,,0,15,270
SANTA CATARINA,2015,CONTIGUA 1,608,88,189,2,6,,,,1,9,295
SANTA CATARINA,2015,CONTIGUA 2,609,62,188,4,9,,,,0,10,273
SANTA CATARINA,2016,BASICA,539,108,183,4,4,,,,5,7,311
SANTA CATARINA,2016,CONTIGUA 1,540,127,188,3,6,,,,1,6,331
SANTA CATARINA,2016,CONTIGUA 2,540,96,197,4,5,,,,1,15,318
SANTA CATARINA,2017,BASICA,478,42,180,1,7,,,,0,16,246
SANTA CATARINA,2018,BASICA,674,106,195,5,7,,,,0,10,323
SANTA CATARINA,2018,CONTIGUA 1,674,111,190,1,6,,,,2,8,318
SANTA CATARINA,2018,CONTIGUA 2,674,108,193,6,8,,,,0,13,328
SANTA CATARINA,2019,BASICA,677,221,177,5,5,,,,4,5,417
SANTA CATARINA,2019,CONTIGUA 1,678,212,185,6,13,,,,2,4,422
SANTA CATARINA,2019,CONTIGUA 2,678,204,157,12,7,,,,3,6,389
SANTA CATARINA,2019,CONTIGUA 3,678,211,183,1,8,,,,2,13,418
SANTA CATARINA,2020,BASICA,600,132,187,1,9,,,,2,6,337
SANTA CATARINA,2020,CONTIGUA 1,600,144,185,6,11,,,,2,4,352
SANTA CATARINA,2021,BASICA,514,96,148,2,5,,,,0,8,259
SANTA CATARINA,2021,CONTIGUA 1,514,98,148,1,4,,,,1,8,260
SANTA CATARINA,2021,CONTIGUA 2,515,96,155,1,9,,,,3,5,269
SANTA CATARINA,2022,BASICA,591,131,175,2,5,,,,1,2,316
SANTA CATARINA,2022,CONTIGUA 1,591,151,134,4,9,,,,1,8,307
SANTA CATARINA,2023,BASICA,535,173,157,4,7,,,,1,3,345
SANTA CATARINA,2023,CONTIGUA 1,536,150,180,5,4,,,,1,8,348
SANTA CATARINA,2024,BASICA,742,231,230,3,8,,,,2,6,480
SANTA CATARINA,2025,BASICA,452,127,154,3,2,,,,0,4,290
SANTA CATARINA,2025,CONTIGUA 1,453,123,144,7,7,,,,0,12,293
SANTA CATARINA,2026,BASICA,488,157,153,3,1,,,,2,3,319
SANTA CATARINA,2026,CONTIGUA 1,489,125,171,6,7,,,,1,3,313
SANTA CATARINA,2027,BASICA,605,178,158,2,4,,,,2,6,350
SANTA CATARINA,2027,CONTIGUA 1,605,155,170,1,8,,,,3,4,341
SANTA CATARINA,2027,CONTIGUA 2,605,176,149,4,10,,,,6,12,357
SANTA CATARINA,2028,BASICA,531,114,156,7,3,,,,0,4,284
SANTA CATARINA,2028,CONTIGUA 1,531,134,140,9,7,,,,3,7,300
SANTA CATARINA,2028,CONTIGUA 2,532,132,133,8,9,,,,4,14,300
SANTA CATARINA,2029,BASICA,614,154,155,18,5,,,,2,6,340
SANTA CATARINA,2029,CONTIGUA 1,614,158,163,13,1,,,,3,7,345
SANTA CATARINA,2029,CONTIGUA 2,614,188,140,15,7,,,,2,7,359
SANTA CATARINA,2030,BASICA,639,215,142,3,4,,,,1,13,378
SANTA CATARINA,2030,CONTIGUA 1,640,199,150,3,10,,,,0,9,371
SANTA CATARINA,2030,CONTIGUA 2,640,169,155,11,4,,,,1,4,344
SANTA CATARINA,2031,BASICA,583,164,142,3,8,,,,3,6,326
SANTA CATARINA,2031,CONTIGUA 1,583,170,179,2,4,,,,0,9,364
SANTA CATARINA,2031,CONTIGUA 2,584,155,171,3,6,,,,0,2,337
SANTA CATARINA,2032,BASICA,520,88,156,3,4,,,,1,8,260
SANTA CATARINA,2032,CONTIGUA 1,520,81,145,0,8,,,,0,7,241
SANTA CATARINA,2032,CONTIGUA 2,520,80,126,4,3,,,,2,6,221
SANTA CATARINA,2033,BASICA,543,44,182,2,1,,,,0,19,248
SANTA CATARINA,2033,CONTIGUA 1,543,43,197,1,2,,,,3,16,262
SANTA CATARINA,2033,CONTIGUA 2,544,62,187,3,2,,,,1,10,265
SANTA CATARINA,2034,BASICA,687,63,174,2,2,,,,0,8,249
SANTA CATARINA,2034,CONTIGUA 1,688,124,252,1,9,,,,2,16,404
SANTA CATARINA,2035,BASICA,658,70,264,3,4,,,,0,8,349
SANTA CATARINA,2035,CONTIGUA 1,659,80,201,2,4,,,,0,10,297
SANTA CATARINA,2036,BASICA,608,143,169,1,10,,,,4,5,332
SANTA CATARINA,2036,CONTIGUA 1,609,141,169,7,4,,,,1,6,328
SANTA CATARINA,2037,BASICA,593,127,190,5,6,,,,5,6,339
SANTA CATARINA,2037,CONTIGUA 1,593,131,183,9,7,,,,2,4,336
SANTA CATARINA,2038,BASICA,545,66,172,8,6,,,,1,3,256
SANTA CATARINA,2038,CONTIGUA 1,545,69,177,1,8,,,,0,3,258
SANTA CATARINA,2038,CONTIGUA 2,545,76,177,7,2,,,,1,9,272
SANTA CATARINA,2039,BASICA,672,130,185,7,4,,,,1,9,336
SANTA CATARINA,2039,CONTIGUA 1,673,117,177,13,10,,,,1,10,328
SANTA CATARINA,2039,CONTIGUA 2,673,138,182,7,5,,,,0,10,342
SANTA CATARINA,2039,CONTIGUA 3,673,132,192,1,19,,,,1,7,352
SANTA CATARINA,2040,BASICA,,,,,,,,,,,
SANTA CATARINA,2040,CONTIGUA 1,527,100,200,1,13,,,,3,5,322
SANTA CATARINA,2040,CONTIGUA 2,527,95,204,0,3,,,,2,3,307
SANTA CATARINA,2040,EXTRAORDINARIA 1,,,,,,,,,,,
SANTA CATARINA,2040,EXTRAORDINARIA 2,545,86,146,1,4,,,,1,11,249
SANTA CATARINA,2041,BASICA,613,154,174,8,7,,,,0,5,348
SANTA CATARINA,2041,CONTIGUA 1,613,167,184,4,8,,,,2,5,370
SANTA CATARINA,2041,CONTIGUA 2,613,161,166,4,9,,,,0,7,347
SANTA CATARINA,2041,CONTIGUA 3,613,164,194,5,6,,,,0,6,375
SANTA CATARINA,2041,CONTIGUA 4,614,181,151,7,8,,,,2,3,352
SANTA CATARINA,2042,BASICA,641,151,189,6,8,,,,0,2,356
SANTA CATARINA,2042,CONTIGUA 1,642,145,143,2,6,,,,1,4,301
SANTA CATARINA,2043,BASICA,606,136,161,4,3,,,,2,8,314
SANTA CATARINA,2043,CONTIGUA 1,606,141,137,2,6,,,,2,4,292
SANTA CATARINA,2044,BASICA,700,151,201,4,8,,,,1,6,371
SANTA CATARINA,2044,CONTIGUA 1,701,170,203,3,9,,,,0,9,394
SANTA CATARINA,2045,BASICA,671,120,171,5,6,,,,1,1,304
SANTA CATARINA,2045,CONTIGUA 1,671,103,183,7,10,,,,0,2,305
SANTA CATARINA,2045,CONTIGUA 2,671,87,181,0,11,,,,1,2,282
SANTA CATARINA,2045,CONTIGUA 3,671,117,183,2,4,,,,3,6,315
SANTA CATARINA,2045,CONTIGUA 4,671,128,181,1,7,,,,1,8,326
SANTA CATARINA,2046,BASICA,601,48,179,3,9,,,,0,16,255
SANTA CATARINA,2046,CONTIGUA 1,602,63,202,3,11,,,,0,15,294
SANTA CATARINA,2046,CONTIGUA 2,602,66,182,4,18,,,,0,11,281
SANTA CATARINA,2047,BASICA,680,117,207,3,3,,,,3,5,338
SANTA CATARINA,2047,CONTIGUA 1,680,123,189,8,7,,,,1,1,329
SANTA CATARINA,2047,CONTIGUA 2,681,120,211,1,9,,,,1,10,352
SANTA CATARINA,2047,CONTIGUA 3,681,121,211,2,9,,,,0,8,351
SANTA CATARINA,2047,CONTIGUA 4,681,110,196,1,6,,,,0,3,316
SANTA CATARINA,2047,CONTIGUA 5,681,124,190,1,9,,,,4,4,332
SANTA CATARINA,2047,CONTIGUA 6,681,114,208,1,10,,,,1,4,338
SANTA CATARINA,2047,CONTIGUA 7,681,121,218,4,10,,,,1,5,359
SANTA CATARINA,2047,CONTIGUA 8,681,103,203,3,7,,,,1,2,319
SANTA CATARINA,2048,BASICA,676,163,188,4,5,,,,0,6,366
SANTA CATARINA,2048,CONTIGUA 1,677,125,175,3,7,,,,1,8,319
SANTA CATARINA,2048,CONTIGUA 2,677,153,194,3,5,,,,1,3,359
SANTA CATARINA,2049,BASICA,676,120,199,6,6,,,,5,4,340
SANTA CATARINA,2049,CONTIGUA 1,676,145,198,3,8,,,,0,4,358
SANTA CATARINA,2049,CONTIGUA 2,677,131,181,1,6,,,,0,11,330
SANTA CATARINA,2049,CONTIGUA 3,677,124,200,4,11,,,,3,1,343
SANTA CATARINA,2050,BASICA,632,45,238,4,3,,,,4,8,302
SANTA CATARINA,2050,CONTIGUA 1,632,59,231,0,3,,,,0,11,304
SANTA CATARINA,2050,CONTIGUA 2,632,54,222,2,6,,,,0,7,291
SANTA CATARINA,2051,BASICA,744,59,263,3,3,,,,3,8,339
SANTA CATARINA,2051,CONTIGUA 1,744,57,256,0,8,,,,3,14,338
SANTA CATARINA,2051,CONTIGUA 2,745,68,276,5,6,,,,0,8,363
SANTA CATARINA,2052,BASICA,674,58,244,4,5,,,,2,5,318
SANTA CATARINA,2052,CONTIGUA 1,675,68,237,3,3,,,,1,8,320
SANTA CATARINA,2052,CONTIGUA 2,675,69,255,2,6,,,,2,8,342
SANTA CATARINA,2053,BASICA,616,96,192,2,13,,,,0,11,314
SANTA CATARINA,2053,CONTIGUA 1,616,133,164,1,4,,,,1,6,309
SANTA CATARINA,2053,CONTIGUA 2,616,126,172,7,7,,,,0,6,318
SANTA CATARINA,2053,CONTIGUA 3,616,114,176,5,4,,,,4,7,310
SANTA CATARINA,2053,CONTIGUA 4,616,141,161,3,7,,,,2,10,324
SANTA CATARINA,2054,BASICA,580,113,172,2,6,,,,1,10,304
SANTA CATARINA,2054,CONTIGUA 1,581,124,169,2,4,,,,0,9,308
SANTA CATARINA,2054,CONTIGUA 2,581,113,163,2,7,,,,1,7,293
SANTA CATARINA,2055,BASICA,668,160,186,2,3,,,,3,18,372
SANTA CATARINA,2055,CONTIGUA 1,669,175,174,5,3,,,,3,8,368
SANTA CATARINA,2056,BASICA,541,185,142,7,5,,,,2,6,347
SANTA CATARINA,2056,CONTIGUA 1,542,173,147,2,6,,,,3,4,335
SANTA CATARINA,2056,CONTIGUA 2,542,180,125,1,2,,,,0,2,310
SANTA CATARINA,2057,BASICA,387,115,118,1,6,,,,1,3,244
SANTA CATARINA,2058,BASICA,702,104,241,6,6,,,,0,8,365
SANTA CATARINA,2058,CONTIGUA 1,702,134,220,4,12,,,,2,13,385
SANTA CATARINA,2058,CONTIGUA 2,702,105,235,3,9,,,,0,16,368
SANTA CATARINA,2059,BASICA,636,113,244,3,8,,,,1,14,383
SANTA CATARINA,2059,CONTIGUA 1,637,110,186,2,13,,,,0,22,333
SANTA CATARINA,2060,BASICA,530,74,180,5,4,,,,0,8,271
SANTA CATARINA,2060,CONTIGUA 1,531,90,184,3,6,,,,1,13,297
SANTA CATARINA,2060,CONTIGUA 2,531,79,187,1,7,,,,2,12,288
SANTA CATARINA,2061,BASICA,732,122,216,3,10,,,,1,15,367
SANTA CATARINA,2061,CONTIGUA 1,733,143,234,3,8,,,,0,13,401
SANTA CATARINA,2062,BASICA,713,111,254,4,2,,,,3,6,380
SANTA CATARINA,2063,BASICA,539,128,171,3,7,,,,0,9,318
SANTA CATARINA,2063,CONTIGUA 1,539,131,158,3,5,,,,2,13,312
SANTA CATARINA,2063,CONTIGUA 2,539,143,150,8,1,,,,3,7,312
SANTA CATARINA,2064,BASICA,601,123,167,3,5,,,,0,5,303
SANTA CATARINA,2064,CONTIGUA 1,602,112,166,5,6,,,,0,6,295
SANTA CATARINA,2064,CONTIGUA 2,602,123,153,4,10,,,,0,12,302
SANTA CATARINA,2065,BASICA,558,131,194,7,12,,,,3,11,358
SANTA CATARINA,2065,CONTIGUA 1,558,127,171,3,10,,,,0,8,319
SANTA CATARINA,2065,CONTIGUA 2,558,141,172,0,6,,,,2,8,329
SANTA CATARINA,2066,BASICA,513,147,135,6,6,,,,5,8,307
SANTA CATARINA,2066,CONTIGUA 1,514,113,161,2,4,,,,0,7,287
SANTA CATARINA,2066,CONTIGUA 2,514,115,182,2,3,,,,2,9,313
SANTA CATARINA,2067,BASICA,744,230,238,4,11,,,,3,2,488
SANTA CATARINA,2067,CONTIGUA 1,745,270,215,2,6,,,,13,3,509
SANTA CATARINA,2068,BASICA,718,130,250,2,4,,,,1,8,395
SANTA CATARINA,2068,CONTIGUA 1,718,128,214,4,7,,,,1,7,361
SANTA CATARINA,2068,CONTIGUA 2,719,143,235,6,5,,,,1,10,400
SANTA CATARINA,2069,BASICA,663,154,179,8,5,,,,1,8,355
SANTA CATARINA,2069,CONTIGUA 1,663,121,192,5,10,,,,2,5,335
SANTA CATARINA,2069,CONTIGUA 2,663,132,203,4,14,,,,2,10,365
SANTA CATARINA,2070,BASICA,569,71,206,4,4,,,,3,10,298
SANTA CATARINA,2070,CONTIGUA 1,569,69,204,3,5,,,,1,9,291
SANTA CATARINA,2070,CONTIGUA 2,570,62,196,0,6,,,,0,6,270
SANTA CATARINA,2071,BASICA,654,151,177,2,5,,,,3,2,340
SANTA CATARINA,2071,CONTIGUA 1,654,137,191,2,8,,,,0,9,347
SANTA CATARINA,2071,CONTIGUA 2,654,128,211,1,8,,,,1,7,356
SANTA CATARINA,2072,BASICA,744,171,189,4,3,,,,0,6,373
SANTA CATARINA,2072,CONTIGUA 1,745,179,176,5,11,,,,2,20,393
SANTA CATARINA,2073,BASICA,712,100,204,5,5,,,,0,3,317
SANTA CATARINA,2073,CONTIGUA 1,712,108,209,0,3,,,,4,7,331
SANTA CATARINA,2073,CONTIGUA 2,712,89,229,8,2,,,,0,9,337
SANTA CATARINA,2074,BASICA,517,110,143,4,3,,,,2,2,264
SANTA CATARINA,2074,CONTIGUA 1,517,115,157,4,6,,,,3,5,290
SANTA CATARINA,2074,CONTIGUA 2,518,130,128,2,7,,,,2,2,271
SANTA CATARINA,2075,BASICA,601,139,176,2,4,,,,3,4,328
SANTA CATARINA,2075,CONTIGUA 1,601,156,163,2,5,,,,1,1,328
SANTA CATARINA,2075,CONTIGUA 2,601,157,177,2,4,,,,0,6,346
SANTA CATARINA,2076,BASICA,615,129,154,6,8,,,,3,7,307
SANTA CATARINA,2076,CONTIGUA 1,615,130,151,2,5,,,,3,8,299
SANTA CATARINA,2076,CONTIGUA 2,615,126,155,3,7,,,,1,3,295
SANTA CATARINA,2077,BASICA,588,129,177,4,7,,,,1,3,321
SANTA CATARINA,2077,CONTIGUA 1,588,112,173,3,8,,,,0,7,303
SANTA CATARINA,2077,CONTIGUA 2,589,119,177,2,5,,,,2,2,307
SANTA CATARINA,2078,BASICA,538,126,147,8,7,,,,0,6,294
SANTA CATARINA,2078,CONTIGUA 1,538,137,138,4,10,,,,0,2,291
SANTA CATARINA,2078,CONTIGUA 2,538,136,145,4,5,,,,1,6,297
SANTA CATARINA,2079,BASICA,575,124,138,3,7,,,,4,4,280
SANTA CATARINA,2079,CONTIGUA 1,575,127,138,2,4,,,,1,9,281
SANTA CATARINA,2079,CONTIGUA 2,575,93,146,0,2,,,,2,4,247
SANTA CATARINA,2080,BASICA,642,113,165,4,6,,,,1,12,301
SANTA CATARINA,2080,CONTIGUA 1,643,80,173,2,5,,,,0,12,272
SANTA CATARINA,2081,BASICA,747,139,193,6,5,,,,0,10,353
SANTA CATARINA,2081,CONTIGUA 1,747,105,192,2,5,,,,0,17,321
SANTA CATARINA,2082,BASICA,503,84,132,1,5,,,,1,10,233
SANTA CATARINA,2082,CONTIGUA 1,504,57,172,2,7,,,,0,8,246
SANTA CATARINA,2083,BASICA,534,107,188,3,5,,,,0,2,305
SANTA CATARINA,2083,CONTIGUA 1,535,68,165,3,3,,,,0,4,243
SANTA CATARINA,2084,BASICA,194,19,68,0,0,,,,1,5,93
SANTA CATARINA,2085,BASICA,185,8,39,0,1,,,,0,4,52
SANTIAGO,2086,BASICA,590,155,186,5,21,,,,,6,373
SANTIAGO,2086,CONTIGUA 1,590,171,166,6,19,,,,,6,368
SANTIAGO,2086,CONTIGUA 2,591,164,165,2,25,,,,,7,363
SANTIAGO,2087,BASICA,715,213,202,4,21,,,,,8,448
SANTIAGO,2087,CONTIGUA 1,716,216,189,12,34,,,,,4,455
SANTIAGO,2088,BASICA,700,177,210,7,29,,,,,10,433
SANTIAGO,2088,CONTIGUA 1,701,221,204,3,24,,,,,4,456
SANTIAGO,2089,BASICA,725,122,321,2,47,,,,,2,494
SANTIAGO,2089,CONTIGUA 1,726,141,303,4,37,,,,,6,491
SANTIAGO,2090,BASICA,395,95,141,4,29,,,,,0,269
SANTIAGO,2090,CONTIGUA 1,395,79,156,2,17,,,,,2,256
SANTIAGO,2091,BASICA,642,144,241,6,38,,,,,6,435
SANTIAGO,2091,CONTIGUA 1,643,136,251,1,39,,,,,1,428
SANTIAGO,2092,BASICA,616,103,208,10,48,,,,,6,375
SANTIAGO,2092,CONTIGUA 1,616,98,209,7,51,,,,,2,367
SANTIAGO,2093,BASICA,437,78,138,3,40,,,,,4,263
SANTIAGO,2093,CONTIGUA 1,437,70,145,3,34,,,,,7,259
SANTIAGO,2094,BASICA,615,83,194,3,42,,,,,11,333
SANTIAGO,2094,CONTIGUA 1,616,73,206,7,30,,,,,16,332
SANTIAGO,2095,BASICA,589,119,163,1,68,,,,,3,354
SANTIAGO,2095,CONTIGUA 1,590,84,189,2,64,,,,,9,348
SANTIAGO,2095,CONTIGUA 2,590,96,193,3,45,,,,,5,342
SANTIAGO,2096,BASICA,673,158,133,8,51,,,,,6,356
SANTIAGO,2096,CONTIGUA 1,674,179,175,5,60,,,,,11,430
SANTIAGO,2097,BASICA,562,150,134,4,38,,,,,3,329
SANTIAGO,2097,CONTIGUA 1,563,155,163,3,30,,,,,11,362
SANTIAGO,2097,CONTIGUA 2,563,185,144,0,32,,,,,4,365
SANTIAGO,2098,BASICA,530,213,86,4,27,,,,,4,334
SANTIAGO,2098,CONTIGUA 1,530,229,98,0,19,,,,,3,349
SANTIAGO,2098,CONTIGUA 2,530,230,103,0,15,,,,,6,354
SANTIAGO,2099,BASICA,717,244,134,6,19,,,,,14,417
SANTIAGO,2099,CONTIGUA 1,718,271,139,1,25,,,,,5,441
SANTIAGO,2100,BASICA,112,20,46,1,4,,,,,0,71
SANTIAGO,2101,BASICA,574,87,157,1,22,,,,,6,273
SANTIAGO,2101,CONTIGUA 1,574,101,150,4,23,,,,,5,283
SANTIAGO,2101,CONTIGUA 2,574,107,127,5,33,,,,,7,279
SANTIAGO,2102,BASICA,482,93,122,2,48,,,,,7,272
SANTIAGO,2103,BASICA,527,110,135,4,13,,,,,7,269
SANTIAGO,2103,CONTIGUA 1,528,116,128,2,13,,,,,5,264
SANTIAGO,2104,BASICA,576,106,165,4,43,,,,,3,321
SANTIAGO,2104,CONTIGUA 1,577,129,146,5,33,,,,,7,320
SANTIAGO,2105,BASICA,657,84,209,4,23,,,,,2,322
SANTIAGO,2105,CONTIGUA 1,658,83,243,1,16,,,,,8,351
SANTIAGO,2106,BASICA,195,23,47,3,44,,,,,3,120
SANTIAGO,2107,BASICA,57,12,15,0,3,,,,,1,31
SANTIAGO,2108,BASICA,175,16,77,1,6,,,,,5,105
SANTIAGO,2109,BASICA,629,29,128,3,78,,,,,15,253
SANTIAGO,2110,BASICA,361,57,131,1,5,,,,,10,204
VALLECILLO,2111,BASICA,272,69,135,,,,,,,5,209
VALLECILLO,2112,BASICA,137,38,57,,,,,,,1,96
VALLECILLO,2113,BASICA,105,19,62,,,,,,,24,105
VALLECILLO,2114,BASICA,139,18,73,,,,,,,0,91
VALLECILLO,2115,BASICA,424,54,216,,,,,,,2,272
VALLECILLO,2116,BASICA,146,12,57,,,,,,,0,69
VALLECILLO,2116,EXTRAORDINARIA 1,101,14,45,,,,,,,0,59
VALLECILLO,2117,BASICA,437,22,193,,,,,,,4,219
VILLALDAMA,2118,BASICA,742,16,333,,140,,,,,10,499
VILLALDAMA,2118,CONTIGUA 1,742,24,325,,118,,,,,9,476
VILLALDAMA,2119,BASICA,318,21,132,,57,,,,,6,216
VILLALDAMA,2120,BASICA,434,11,212,,88,,,,,5,316
VILLALDAMA,2121,BASICA,299,13,136,,64,,,,,3,216
VILLALDAMA,2122,BASICA,128,4,40,,31,,,,,4,79
VILLALDAMA,2123,BASICA,578,15,236,,67,,,,,6,324
MONTERREY,975,BASICA,440,79,152,1,,,,2,4,8,246
MONTERREY,975,CONTIGUA 1,441,69,160,6,,,,1,3,4,243
MONTERREY,976,BASICA,605,68,196,4,,,,3,2,14,287
MONTERREY,976,CONTIGUA 1,606,67,207,2,,,,2,2,0,280
MONTERREY,976,CONTIGUA 2,606,57,210,8,,,,1,4,5,285
MONTERREY,977,BASICA,666,64,253,7,,,,3,1,6,334
MONTERREY,977,CONTIGUA 1,667,78,246,3,,,,3,1,6,337
MONTERREY,978,BASICA,520,92,164,4,,,,5,3,5,273
MONTERREY,978,CONTIGUA 1,520,79,172,8,,,,6,2,12,279
MONTERREY,978,CONTIGUA 2,520,77,187,9,,,,3,6,5,287
