CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PVEM,PT,MC,NA,MORENA,ES,PSD,HUMANISTA,C_COMUN_PAN_MC,PRD_PSD,PT_MORENA_ES,PT_MORENA,PT_ES,MORENA_ES,C_COMUN_PRD_PVEM_PSD,PRD_PVEM,PRD_PSD,PVEM_PSD,C_COMUN_PT_MORENA_ES,PT_MORENA,PT_ES,MORENA_ES,CAND_IND1,CAND_IND2,CAND_IND3,CAND_IND4,CAND_IND5,CAND_IND6,CAND_IND7,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,453,6,260,132,378,120,74,33,40,991,105,57,67,,,58,3,0,28,30,7,1,0,,,,,,,,,,,,2384,6,106,2496,3949
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,454,5,166,100,365,110,66,29,54,718,77,68,37,,,50,10,2,19,13,10,4,1,,,,,,,,,,,,1899,1,74,1974,3151
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,457,4,211,79,183,77,78,25,23,631,86,25,41,,,26,3,1,21,9,2,1,3,,,,,,,,,,,,1525,0,54,1579,2534
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,458,3,91,103,118,50,44,11,26,398,50,22,15,,,24,1,1,7,6,3,0,0,,,,,,,,,,,,970,0,37,1007,1545
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,459,3,103,80,165,35,42,19,21,328,38,29,32,,,14,4,0,5,5,2,4,0,,,,,,,,,,,,926,0,46,972,1509
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,460,2,63,39,120,26,14,11,11,180,29,17,26,,,5,0,0,3,4,1,2,0,,,,,,,,,,,,551,0,26,577,824
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,461,2,69,49,109,46,26,17,12,223,29,21,28,,,10,0,0,1,7,2,2,0,,,,,,,,,,,,651,0,36,687,987
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,462,2,75,32,95,38,29,6,14,260,27,24,22,,,9,0,1,7,10,2,2,0,,,,,,,,,,,,653,0,30,683,973
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,463,2,115,62,128,34,41,24,33,310,54,21,21,,,24,2,0,10,8,2,1,1,,,,,,,,,,,,891,1,51,943,1463
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,464,4,257,128,227,90,58,33,38,702,137,32,56,,,33,5,1,22,12,6,2,1,,,,,,,,,,,,1840,2,111,1953,2894
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,466,2,115,36,90,23,19,10,22,176,43,16,24,,,12,1,0,1,3,2,1,1,,,,,,,,,,,,595,2,23,620,867
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,467,2,87,71,159,42,29,31,15,268,33,24,16,,,12,0,3,5,13,4,1,0,,,,,,,,,,,,813,1,43,857,1237
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,468,5,423,140,305,127,91,61,46,827,125,51,78,,,39,4,0,18,20,9,3,1,,,,,,,,,,,,2368,1,89,2458,3551
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,469,3,95,55,234,61,48,15,13,471,56,44,28,,,32,1,1,7,18,8,4,0,,,,,,,,,,,,1191,0,54,1245,1948
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,470,3,122,70,290,77,47,16,17,447,86,29,48,,,30,9,5,12,13,4,4,0,,,,,,,,,,,,1326,0,49,1375,1951
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,471,3,102,85,187,71,60,15,26,501,65,34,39,,,28,5,3,10,8,3,19,0,,,,,,,,,,,,1261,0,20,1281,2186
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,472,5,110,159,279,75,84,28,34,520,96,64,43,,,42,4,3,16,18,10,2,1,,,,,,,,,,,,1588,1,95,1684,3252
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,473,3,400,90,179,59,22,15,7,240,33,21,22,,,15,4,0,7,6,5,1,1,,,,,,,,,,,,1127,1,44,1172,1729
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,474,2,328,132,272,74,38,36,28,650,68,40,40,,,28,0,4,10,10,2,16,0,,,,,,,,,,,,1776,4,76,1856,1284
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,475,2,39,30,126,33,24,11,17,204,32,15,17,,,7,9,10,0,7,6,1,0,,,,,,,,,,,,588,0,12,600,945
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,477,8,505,270,639,183,112,77,85,1269,172,87,166,,,56,4,6,27,40,13,9,0,,,,,,,,,,,,3720,5,166,3891,5710
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,478,2,80,32,146,48,21,13,12,180,30,19,20,,,19,3,1,6,14,1,4,0,,,,,,,,,,,,649,1,27,677,989
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,479,2,82,44,132,37,25,12,15,293,35,23,25,,,19,3,0,5,6,2,4,1,,,,,,,,,,,,763,1,20,784,1220
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,480,2,52,36,92,42,26,10,14,186,16,16,20,,,10,0,0,6,4,2,0,0,,,,,,,,,,,,532,0,11,543,873
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,481,6,444,198,602,133,73,43,48,723,77,67,64,,,34,5,2,16,35,17,6,1,,,,,,,,,,,,2588,2,128,2718,4187
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,482,3,225,93,326,62,39,14,31,397,39,29,37,,,10,1,1,8,15,4,3,0,,,,,,,,,,,,1334,3,49,1386,1937
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,483,4,402,166,451,83,39,27,23,521,34,28,31,,,22,3,1,17,19,10,4,1,,,,,,,,,,,,1882,2,80,1964,2697
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,484,6,201,143,532,137,45,45,35,663,59,70,61,,,35,3,1,22,21,16,10,0,,,,,,,,,,,,2099,1,85,2185,3059
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,485,5,172,223,584,117,66,34,29,566,65,57,50,,,38,2,7,18,26,25,1,1,,,,,,,,,,,,2081,2,78,2161,3433
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,486,10,588,235,818,231,116,59,55,1457,161,106,108,,,59,13,17,33,36,20,6,4,,,,,,,,,,,,4122,3,170,4295,6630
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,497,6,163,125,557,138,80,49,50,732,75,82,41,,,46,6,8,20,36,24,14,0,,,,,,,,,,,,2246,2,108,2356,3996
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,498,3,106,51,327,84,50,46,25,322,56,45,17,,,22,5,1,16,14,7,2,0,,,,,,,,,,,,1196,1,49,1246,2200
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,499,3,82,60,216,79,17,25,16,278,33,40,21,,,12,5,1,7,11,6,5,0,,,,,,,,,,,,914,5,39,958,1558
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,500,1,82,42,117,43,18,11,6,146,20,16,23,,,5,0,0,3,0,0,0,0,,,,,,,,,,,,532,0,23,555,733
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,103,2,97,55,78,35,38,64,25,307,35,9,20,10,,12,4,1,4,4,0,2,1,,,,,,,,,67,,,868,0,57,925,1362
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,104,2,49,99,55,11,14,63,18,156,23,11,16,0,,9,1,0,1,1,1,2,0,,,,,,,,,51,,,581,0,18,599,855
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,105,1,21,49,25,18,17,24,16,130,13,1,6,3,,9,1,0,1,2,0,2,2,,,,,,,,,28,,,368,0,18,386,615
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,106,2,64,83,66,29,20,90,48,192,16,10,20,3,,5,1,0,0,2,2,5,1,,,,,,,,,58,,,715,0,29,744,1134
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,107,2,80,78,70,34,10,61,83,175,21,13,16,6,,5,0,1,0,54,0,3,0,,,,,,,,,47,,,757,0,30,787,1071
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,108,3,62,101,70,34,41,81,40,380,54,37,24,2,,28,5,0,6,2,0,2,0,,,,,,,,,82,,,1051,0,58,1109,1792
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,109,5,75,163,128,64,107,104,103,794,94,32,28,7,,47,6,3,25,4,0,5,0,,,,,,,,,127,,,1916,0,101,2017,3681
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,110,3,49,92,83,37,50,136,74,382,53,14,21,10,,20,6,3,3,2,1,1,0,,,,,,,,,72,,,1109,0,60,1169,1832
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,111,3,75,144,124,38,52,74,55,454,53,15,27,5,,18,2,1,6,3,3,3,1,,,,,,,,,69,,,1222,0,29,1251,2160
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,112,3,57,209,71,24,42,84,55,275,25,6,27,2,,16,2,2,6,1,1,0,0,,,,,,,,,73,,,978,1,35,1014,1650
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,113,6,83,225,215,64,92,133,100,744,75,24,44,16,,40,4,0,21,4,1,1,6,,,,,,,,,189,,,2081,0,91,2172,3907
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,114,4,84,263,104,62,76,130,94,550,68,14,26,2,,26,6,3,11,2,0,6,0,,,,,,,,,89,,,1616,0,37,1653,2950
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,115,2,46,139,47,26,28,53,35,250,28,8,21,1,,15,5,0,6,0,1,1,0,,,,,,,,,48,,,758,0,29,787,1259
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,116,2,58,109,68,38,28,51,35,304,20,10,24,3,,15,0,0,6,2,3,2,3,,,,,,,,,55,,,834,0,47,881,1300
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,117,2,43,89,39,32,22,72,51,192,25,12,33,1,,12,0,0,4,1,1,0,0,,,,,,,,,57,,,686,1,38,725,1069
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,118,3,71,88,104,35,23,94,54,336,20,11,20,8,,10,4,0,6,4,2,1,0,,,,,,,,,36,,,927,1,36,964,1524
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,119,2,59,91,55,27,27,104,40,249,20,13,27,3,,12,2,0,1,2,0,1,0,,,,,,,,,71,,,804,0,33,837,1245
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,120,2,35,123,59,42,26,57,55,323,25,11,49,3,,8,2,0,2,2,0,1,0,,,,,,,,,46,,,869,0,53,922,1330
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,121,1,18,53,59,20,16,21,23,135,11,3,15,1,,8,3,1,6,2,1,1,0,,,,,,,,,36,,,433,0,29,462,727
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,122,2,32,110,81,27,18,44,31,167,18,9,16,3,,4,2,3,31,4,2,1,0,,,,,,,,,33,,,636,1,33,670,1011
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,123,3,80,211,119,42,38,120,53,341,32,18,49,4,,7,4,0,5,3,3,4,0,,,,,,,,,98,,,1231,0,64,1295,1841
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,124,2,74,79,81,32,18,107,25,181,16,7,11,4,,7,0,2,2,4,0,1,0,,,,,,,,,42,,,693,0,27,720,1120
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,125,4,111,181,146,62,53,263,64,483,68,40,28,12,,20,1,3,5,4,2,5,0,,,,,,,,,118,,,1669,2,103,1774,2844
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,126,4,61,190,213,82,59,86,58,396,45,44,54,1,,18,4,1,9,12,3,17,4,,,,,,,,,104,,,1461,1,64,1526,2440
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,127,3,64,120,108,36,29,91,27,293,27,13,29,6,,17,0,1,3,5,2,1,0,,,,,,,,,64,,,936,0,51,987,1503
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,128,2,63,137,63,38,23,81,35,260,26,10,21,4,,6,4,0,3,5,2,1,0,,,,,,,,,59,,,841,0,46,887,1279
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,129,2,34,141,72,37,27,67,31,224,26,11,20,0,,4,0,0,3,1,1,1,0,,,,,,,,,91,,,791,0,19,810,1302
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,130,5,100,355,155,80,53,139,51,559,70,32,72,8,,21,3,0,7,5,1,2,1,,,,,,,,,238,,,1952,1,86,2039,3120
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,131,3,63,229,84,33,31,106,23,311,28,11,29,2,,19,1,2,8,0,3,0,1,,,,,,,,,113,,,1097,1,50,1148,1753
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,132,2,58,118,55,38,27,58,24,208,21,5,18,4,,9,1,0,2,1,1,0,1,,,,,,,,,60,,,709,0,38,747,1214
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,133,1,36,27,31,9,7,21,2,61,1,1,6,0,,1,2,0,0,0,0,1,0,,,,,,,,,6,,,212,0,0,212,349
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,134,3,53,107,165,75,25,65,22,332,30,34,31,3,,7,4,1,5,4,1,0,1,,,,,,,,,68,,,1033,0,30,1063,1559
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,135,6,118,287,387,98,80,279,74,598,64,59,32,15,,25,4,6,45,24,12,9,2,,,,,,,,,118,,,2336,3,115,2454,4244
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,136,2,49,71,56,24,24,75,18,214,17,20,26,7,,8,0,1,2,1,0,2,0,,,,,,,,,39,,,654,0,16,670,1057
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,137,3,58,84,86,28,12,48,31,179,18,14,26,3,,6,0,1,2,4,1,3,1,,,,,,,,,15,,,620,25,23,668,866
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,138,2,44,114,202,54,17,51,19,214,26,32,8,2,,8,2,0,1,5,4,3,0,,,,,,,,,48,,,854,0,35,889,1357
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,139,2,44,118,113,42,14,53,14,201,19,22,18,3,,6,2,0,10,9,3,4,0,,,,,,,,,50,,,745,1,28,774,1119
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,140,2,60,163,105,56,26,67,34,228,15,11,31,7,,5,1,0,3,8,3,3,0,,,,,,,,,72,,,898,1,51,950,1268
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,141,1,33,90,46,28,14,31,16,117,11,3,7,2,,6,0,0,5,1,1,0,0,,,,,,,,,44,,,455,0,27,482,744
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,142,3,60,180,83,47,19,82,27,317,25,16,46,9,,12,0,0,11,3,1,3,0,,,,,,,,,97,,,1038,0,41,1079,1680
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,143,2,55,216,103,45,21,100,26,218,27,10,28,6,,12,0,2,4,6,4,0,0,,,,,,,,,52,,,935,35,23,993,1431
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,144,3,51,119,79,7,7,28,22,111,6,5,25,2,,118,0,0,1,1,0,1,0,,,,,,,,,52,,,635,0,30,665,928
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,145,2,62,99,57,22,13,63,10,178,13,11,37,5,,13,1,1,2,1,1,1,0,,,,,,,,,37,,,627,0,28,655,967
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,146,2,54,101,93,33,20,46,23,145,15,12,32,5,,5,1,1,3,0,5,1,1,,,,,,,,,50,,,646,0,22,668,994
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,147,2,30,113,137,56,13,42,14,264,29,20,27,4,,17,1,1,6,4,5,2,1,,,,,,,,,62,,,848,0,51,899,1353
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,148,2,34,86,184,36,29,53,13,212,22,35,15,5,,9,2,0,2,13,9,2,0,,,,,,,,,48,,,809,1,27,837,1259
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,149,2,33,75,67,21,17,37,20,153,11,12,9,2,,4,2,1,0,3,3,0,0,,,,,,,,,36,,,506,1,20,527,782
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,150,5,63,129,266,74,49,153,32,523,31,101,25,8,,46,9,0,17,21,5,5,1,,,,,,,,,94,,,1652,0,91,1743,3059
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,151,7,122,254,217,83,85,245,87,737,76,358,56,7,,55,6,4,13,8,3,7,3,,,,,,,,,231,,,2657,2,122,2781,4593
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,152,3,66,134,88,30,39,63,35,272,17,129,19,4,,10,1,1,6,0,0,7,1,,,,,,,,,72,,,994,0,42,1036,1551
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,153,2,49,85,53,24,17,53,13,236,14,15,27,3,,4,2,0,3,0,3,1,0,,,,,,,,,54,,,656,0,27,683,1107
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,154,2,50,111,64,26,8,68,11,173,15,18,19,1,,7,1,0,3,2,2,0,0,,,,,,,,,62,,,641,0,32,673,940
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,155,2,34,140,115,42,20,84,18,185,16,7,12,3,,6,2,1,1,5,3,1,0,,,,,,,,,68,,,763,0,26,789,1111
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,156,2,34,130,69,24,17,64,8,136,9,13,18,3,,2,1,0,5,6,1,3,0,,,,,,,,,37,,,580,0,25,605,895
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,157,1,35,91,51,24,6,37,9,110,1,7,17,3,,3,1,0,2,2,4,1,1,,,,,,,,,28,,,433,0,9,442,675
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,158,1,14,65,35,17,3,28,2,47,5,2,14,0,,2,0,2,1,1,2,2,0,,,,,,,,,14,,,256,0,21,277,395
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,159,3,41,233,106,30,36,97,17,250,20,23,47,2,,10,0,1,8,6,2,0,1,,,,,,,,,68,,,998,0,48,1046,1571
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,160,1,28,67,31,23,5,36,13,85,8,5,38,3,,2,0,0,2,4,0,1,1,,,,,,,,,28,,,380,0,0,380,575
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,161,1,22,43,31,24,5,11,5,63,9,6,9,0,,7,3,0,2,1,1,0,0,,,,,,,,,25,,,267,0,12,279,428
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,162,2,54,107,60,28,16,52,14,174,11,10,42,2,,7,0,0,2,1,0,1,0,,,,,,,,,42,,,623,0,30,653,945
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,163,1,16,58,30,14,3,16,5,61,5,4,12,1,,3,0,0,0,2,0,2,5,,,,,,,,,19,,,256,0,9,265,399
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,164,1,9,66,25,3,3,13,2,59,4,6,11,1,,4,0,0,3,0,1,0,0,,,,,,,,,14,,,224,0,5,229,343
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,165,2,25,221,83,22,9,70,9,203,13,13,28,5,,3,1,1,1,1,2,1,2,,,,,,,,,36,,,749,1,32,782,1183
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,166,3,28,373,82,33,30,89,18,264,29,17,23,6,,17,2,1,2,5,0,1,0,,,,,,,,,33,,,1053,0,37,1090,1654
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,167,1,18,96,43,22,19,30,16,137,12,6,19,0,,3,1,0,2,4,1,0,0,,,,,,,,,26,,,455,0,23,478,712
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,168,1,25,122,38,19,16,36,4,129,14,8,31,2,,7,0,0,0,3,0,2,0,,,,,,,,,0,,,456,0,0,456,707
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,169,2,34,249,103,41,18,85,24,244,21,13,35,7,,6,1,0,4,2,0,27,0,,,,,,,,,58,,,972,0,35,1007,1399
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,170,2,21,140,37,16,13,56,9,151,15,22,26,2,,2,0,0,3,5,0,2,2,,,,,,,,,31,,,553,0,21,574,826
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,171,1,4,66,25,16,3,34,7,83,6,15,4,0,,2,0,0,0,2,1,1,0,,,,,,,,,9,,,278,1,14,293,417
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,172,2,37,98,53,26,13,55,9,137,14,17,36,3,,5,1,0,2,5,2,1,2,,,,,,,,,44,,,560,1,31,592,852
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,173,2,54,123,144,44,28,74,24,228,26,14,17,3,,16,0,0,5,3,5,1,0,,,,,,,,,74,,,883,0,33,916,1400
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,174,2,40,83,69,32,14,45,18,164,27,18,16,5,,2,0,0,1,0,2,3,1,,,,,,,,,61,,,601,0,33,634,972
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,175,3,41,118,143,38,33,83,22,309,32,23,21,2,,6,2,0,8,9,4,5,0,,,,,,,,,63,,,962,0,38,1000,1644
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,176,2,32,85,61,21,8,52,19,132,6,8,9,0,,4,1,0,3,2,2,0,1,,,,,,,,,39,,,485,0,19,504,760
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,177,5,77,180,205,60,86,195,41,484,60,43,23,6,,37,7,1,7,5,5,4,0,,,,,,,,,113,,,1639,28,105,1772,3259
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,178,6,98,270,392,97,70,230,62,677,74,38,41,11,,37,3,3,21,12,5,7,2,,,,,,,,,152,,,2302,1,89,2392,4225
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,179,2,40,112,136,32,28,66,26,285,31,21,25,2,,16,2,0,4,2,1,3,0,,,,,,,,,56,,,888,0,45,933,1451
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,180,4,58,115,210,60,54,189,36,377,48,41,31,7,,33,4,0,2,14,0,3,7,,,,,,,,,86,,,1375,0,77,1452,2526
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,182,3,61,132,73,41,61,88,69,402,51,13,30,6,,23,2,0,5,0,2,2,0,,,,,,,,,122,,,1183,0,48,1231,2085
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,183,2,34,108,50,23,43,38,50,325,32,10,13,2,,15,3,0,4,0,2,0,0,,,,,,,,,66,,,818,1,36,855,1378
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,184,1,23,76,58,16,18,40,26,104,10,10,11,0,,5,0,1,0,0,0,1,0,,,,,,,,,30,,,429,0,30,459,704
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,185,4,54,310,171,58,40,186,26,162,28,21,120,6,,4,4,1,12,13,6,9,0,,,,,,,,,56,,,1287,24,75,1386,2481
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,186,3,42,311,107,33,40,101,32,249,37,33,28,6,,29,1,2,8,0,3,4,1,,,,,,,,,66,,,1133,0,50,1183,2021
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,187,1,22,45,22,10,13,61,11,94,6,9,2,3,,8,1,1,2,1,0,0,0,,,,,,,,,30,,,341,0,23,364,606
4,17,MORELOS,8,XOCHITEPEC,8,EMILIANO ZAPATA,391,6,230,245,221,643,48,49,100,411,90,66,54,4,14,,,,,,,,,21,4,2,6,,,,,,299,,2507,3,143,2653,4211
4,17,MORELOS,8,XOCHITEPEC,8,EMILIANO ZAPATA,392,3,195,141,92,304,31,38,35,171,29,45,9,3,5,,,,,,,,,16,1,0,2,,,,,,107,,1224,1,69,1294,2075
4,17,MORELOS,8,XOCHITEPEC,8,EMILIANO ZAPATA,393,6,332,204,184,446,50,94,51,585,78,35,30,12,3,,,,,,,,,13,7,0,7,,,,,,253,,2384,0,109,2493,3973
4,17,MORELOS,8,XOCHITEPEC,8,EMILIANO ZAPATA,394,3,283,115,90,249,16,23,19,126,47,21,12,11,1,,,,,,,,,8,2,0,4,,,,,,141,,1168,0,75,1243,1901
4,17,MORELOS,8,XOCHITEPEC,8,EMILIANO ZAPATA,395,3,110,73,133,230,22,18,98,122,33,13,22,5,9,,,,,,,,,18,1,0,1,,,,,,109,,1017,0,50,1067,1610
4,17,MORELOS,8,XOCHITEPEC,8,EMILIANO ZAPATA,396,7,351,339,213,518,105,49,126,439,111,66,38,10,17,,,,,,,,,25,14,3,7,,,,,,268,,2699,0,170,2869,4461
4,17,MORELOS,8,XOCHITEPEC,8,EMILIANO ZAPATA,397,3,396,145,69,278,17,36,13,138,15,30,8,4,3,,,,,,,,,6,0,0,3,,,,,,102,,1263,1,51,1315,1853
4,17,MORELOS,8,XOCHITEPEC,8,EMILIANO ZAPATA,398,3,515,196,65,167,9,36,14,110,16,9,7,17,4,,,,,,,,,3,1,0,2,,,,,,111,,1282,0,56,1338,1705
4,17,MORELOS,8,XOCHITEPEC,8,EMILIANO ZAPATA,399,4,378,312,131,422,40,37,23,175,35,45,19,5,14,,,,,,,,,18,0,1,5,,,,,,217,,1877,26,66,1969,2921
4,17,MORELOS,8,XOCHITEPEC,8,EMILIANO ZAPATA,400,3,377,295,100,266,11,34,14,133,14,11,4,12,1,,,,,,,,,4,1,0,4,,,,,,132,,1413,0,46,1459,1924
4,17,MORELOS,8,XOCHITEPEC,8,EMILIANO ZAPATA,401,3,294,155,76,204,31,51,36,250,36,17,16,10,10,,,,,,,,,18,1,0,3,,,,,,118,,1326,1,38,1365,2015
4,17,MORELOS,8,XOCHITEPEC,8,EMILIANO ZAPATA,402,6,527,329,211,514,51,63,45,351,64,121,36,16,6,,,,,,,,,15,4,3,7,,,,,,209,,2572,0,121,2693,4007
4,17,MORELOS,8,XOCHITEPEC,8,EMILIANO ZAPATA,403,7,407,319,159,447,45,80,59,476,64,62,27,12,5,,,,,,,,,13,2,5,7,,,,,,181,,2370,0,80,2450,3987
4,17,MORELOS,8,XOCHITEPEC,8,EMILIANO ZAPATA,404,3,176,103,78,137,37,21,24,241,49,25,50,1,2,,,,,,,,,23,4,1,1,,,,,,198,,1171,1,64,1236,1685
4,17,MORELOS,8,XOCHITEPEC,8,EMILIANO ZAPATA,405,2,117,62,51,104,19,19,24,128,42,21,35,4,1,,,,,,,,,8,3,0,1,,,,,,145,,784,0,42,826,1195
4,17,MORELOS,8,XOCHITEPEC,8,EMILIANO ZAPATA,406,11,340,350,273,812,114,92,79,658,170,85,265,5,10,,,,,,,,,28,14,2,21,,,,,,589,,3907,1,251,4159,6959
4,17,MORELOS,8,XOCHITEPEC,8,EMILIANO ZAPATA,407,4,178,124,121,187,64,27,37,322,74,27,41,3,4,,,,,,,,,24,5,0,7,,,,,,418,,1663,0,73,1736,2578
4,17,MORELOS,8,XOCHITEPEC,8,EMILIANO ZAPATA,408,3,169,328,119,245,23,34,30,197,13,35,24,5,2,,,,,,,,,4,3,2,1,,,,,,94,,1328,1,71,1400,2140
